
[00:00:00.000 --> 00:00:03.000]  在和平的日子
[00:14:11.000 --> 00:14:12.000]  我是那種呢
[00:14:12.000 --> 00:14:13.000]  喜歡
[00:14:13.000 --> 00:14:14.000]  什麼事情都
[00:14:14.000 --> 00:14:16.000]  要爭辯到底的
[00:14:16.000 --> 00:14:17.000]  在以前
[00:14:17.000 --> 00:14:18.000]  後來我發現
[00:14:18.000 --> 00:14:20.000]  這個東西
[00:14:20.000 --> 00:14:21.000]  可能不是上帝
[00:14:21.000 --> 00:14:23.000]  要我做的
[00:14:23.000 --> 00:14:25.000]  因爲這個東西
[00:14:25.000 --> 00:14:26.000]  你做了
[00:14:26.000 --> 00:14:27.000]  你有沒有破壞
[00:14:27.000 --> 00:14:28.000]  人際關係呢
[00:14:28.000 --> 00:14:30.000]  這個東西是我們要學習的
[00:14:30.000 --> 00:14:32.000]  我發現我自己需要學習的
[00:14:32.000 --> 00:14:33.000]  然後感謝神
[00:14:33.000 --> 00:14:35.000]  讓我看見
[00:14:35.000 --> 00:14:36.000]  很多事情
[00:14:36.000 --> 00:14:38.000]  我們都能夠放下
[00:14:38.000 --> 00:14:41.000]  所以就算你爭贏了一個的辯論
[00:14:41.000 --> 00:14:42.000]  你失去了一個
[00:14:42.000 --> 00:14:44.000]  本來很珍貴的關係
[00:14:44.000 --> 00:14:45.000]  那有什麼用呢
[00:14:45.000 --> 00:14:46.000]  同意嗎
[00:14:46.000 --> 00:14:47.000]  有什麼用呢
[00:14:47.000 --> 00:14:48.000]  如果我們贏了
[00:14:48.000 --> 00:14:49.000]  我們的爭辯
[00:14:49.000 --> 00:14:50.000]  而失去了
[00:14:50.000 --> 00:14:51.000]  一個很重要的關係
[00:14:51.000 --> 00:14:52.000]  有什麼用呢
[00:14:52.000 --> 00:14:54.000]  我們在做婚姻輔導的時候
[00:14:54.000 --> 00:14:56.000]  常常會跟夫婦說一句話
[00:14:56.000 --> 00:14:58.000]  就是什麼呢
[00:14:58.000 --> 00:14:59.000]  家庭
[00:14:59.000 --> 00:15:01.000]  不是法庭
[00:15:01.000 --> 00:15:03.000]  家庭不是法庭
[00:15:03.000 --> 00:15:05.000]  不要在那邊爭辯
[00:15:05.000 --> 00:15:07.000]  家有時候就是要一個空間
[00:15:07.000 --> 00:15:09.000]  讓人能夠
[00:15:09.000 --> 00:15:11.000]  抒發自己的情緒
[00:15:11.000 --> 00:15:12.000]  發泄一下
[00:15:12.000 --> 00:15:14.000]  自己知道不是那麼準確的事情
[00:15:14.000 --> 00:15:16.000]  不要一直要求你的另一半
[00:15:16.000 --> 00:15:18.000]  你這件事情說的不準
[00:15:18.000 --> 00:15:21.000]  你的字眼用的不對
[00:15:21.000 --> 00:15:23.000]  家庭不是法庭
[00:15:23.000 --> 00:15:24.000]  基本上我們要重視
[00:15:24.000 --> 00:15:27.000]  上帝要我們重視的是真理
[00:15:27.000 --> 00:15:29.000]  但是我們常常說的是什麼呢
[00:15:29.000 --> 00:15:32.000]  要用愛心來說
[00:15:32.000 --> 00:15:33.000]  不是說你不說
[00:15:33.000 --> 00:15:36.000]  你要選擇講當講的話
[00:15:36.000 --> 00:15:38.000]  選擇講當講的話
[00:15:38.000 --> 00:15:40.000]  而且你講的時候要留意
[00:15:40.000 --> 00:15:43.000]  是不是用愛心來講
[00:15:43.000 --> 00:15:45.000]  是不是能夠把它講到
[00:15:45.000 --> 00:15:47.000]  對方聽了都覺得很舒服
[00:15:47.000 --> 00:15:49.000]  知道你是在愛他
[00:15:49.000 --> 00:15:51.000]  比如說你可以說
[00:15:51.000 --> 00:15:53.000]  這只是我的看法
[00:15:53.000 --> 00:15:55.000]  我可能是不對的
[00:15:55.000 --> 00:15:57.000]  我可以跟你分享一下嗎
[00:15:57.000 --> 00:16:00.000]  你如果帶着這樣的態度
[00:16:00.000 --> 00:16:02.000]  這樣的一個愛心
[00:16:02.000 --> 00:16:04.000]  很少會出錯的
[00:16:04.000 --> 00:16:07.000]  因爲有一句話
[00:16:07.000 --> 00:16:10.000]  以前老人家常常說的
[00:16:10.000 --> 00:16:11.000]  不是老人家
[00:16:11.000 --> 00:16:12.000]  是我小的時候
[00:16:12.000 --> 00:16:14.000]  大人常常說的
[00:16:14.000 --> 00:16:17.000]  我以前覺得沒有道理
[00:16:17.000 --> 00:16:18.000]  香港也有講的
[00:16:18.000 --> 00:16:19.000]  是什麼話呢
[00:16:19.000 --> 00:16:21.000]  一人少講一句
[00:16:21.000 --> 00:16:22.000]  有沒有啊
[00:16:22.000 --> 00:16:27.000]  一人少講一句
[00:16:27.000 --> 00:16:29.000]  這句話我年輕的時候
[00:16:29.000 --> 00:16:30.000]  聽的時候就覺得
[00:16:30.000 --> 00:16:31.000]  幹嘛要少講一句
[00:16:31.000 --> 00:16:32.000]  把事情講清楚
[00:16:32.000 --> 00:16:34.000]  好吧
[00:16:34.000 --> 00:16:36.000]  後來年紀越來越大
[00:16:36.000 --> 00:16:37.000]  就會發現
[00:16:37.000 --> 00:16:40.000]  事情未必這麼容易講得清楚
[00:16:40.000 --> 00:16:41.000]  我不是說不能溝通
[00:16:41.000 --> 00:16:43.000]  但是在溝通的過程
[00:16:43.000 --> 00:16:45.000]  有沒有帶着愛心
[00:16:45.000 --> 00:16:47.000]  這是我們信仰的考驗
[00:16:47.000 --> 00:16:50.000]  信仰的考驗
[00:16:50.000 --> 00:16:51.000]  第三
[00:16:51.000 --> 00:16:53.000]  要慢慢地動怒
[00:16:53.000 --> 00:16:55.000]  這句經文是大家很熟悉的
[00:16:55.000 --> 00:16:57.000]  我們一起把它念出來好不好
[00:16:57.000 --> 00:16:58.000]  一二七
[00:16:58.000 --> 00:17:00.000]  所以你們要
[00:17:00.000 --> 00:17:02.000]  不認真地學謊言
[00:17:02.000 --> 00:17:05.000]  個人與鄰舍說實話
[00:17:05.000 --> 00:17:08.000]  因爲我們是互相爲肢體
[00:17:08.000 --> 00:17:10.000]  生氣卻不要犯罪
[00:17:10.000 --> 00:17:13.000]  不可含怒到日落
[00:17:13.000 --> 00:17:16.000]  也不可給魔鬼留地步
[00:17:16.000 --> 00:17:18.000]  這句話呢
[00:17:18.000 --> 00:17:21.000]  對我非常非常的重要
[00:17:21.000 --> 00:17:22.000]  我發現
[00:17:22.000 --> 00:17:24.000]  這句話裏面有很多我們的
[00:17:24.000 --> 00:17:27.000]  人際關係的人生智慧
[00:17:27.000 --> 00:17:29.000]  都在裏面我們可以學習到
[00:17:29.000 --> 00:17:33.000]  大家真的是把它好好地記起來
[00:17:33.000 --> 00:17:36.000]  把它好好地藏在你的心裏
[00:17:36.000 --> 00:17:38.000]  因爲人際關係將是你
[00:17:38.000 --> 00:17:41.000]  會發現一生最重要的一件事情
[00:17:41.000 --> 00:17:43.000]  這裏說什麼呢
[00:17:43.000 --> 00:17:45.000]  我們
[00:17:45.000 --> 00:17:47.000]  要棄絕謊言
[00:17:47.000 --> 00:17:48.000]  我們知道
[00:17:48.000 --> 00:17:50.000]  有些人說謊是爲了騙別人
[00:17:50.000 --> 00:17:51.000]  但是這裏呢
[00:17:51.000 --> 00:17:53.000]  他是把這個謊言呢
[00:17:53.000 --> 00:17:57.000]  放在一個怒氣的語境來講
[00:17:57.000 --> 00:17:59.000]  在怒氣的時候呢
[00:17:59.000 --> 00:18:01.000]  有些事情我們說了
[00:18:01.000 --> 00:18:02.000]  不是事實的全部
[00:18:02.000 --> 00:18:04.000]  我們也會說出來的
[00:18:04.000 --> 00:18:06.000]  那就真的在神的眼裏
[00:18:06.000 --> 00:18:08.000]  變成謊言了
[00:18:08.000 --> 00:18:10.000]  變成謊言了
[00:18:10.000 --> 00:18:12.000]  在這裏呢
[00:18:12.000 --> 00:18:14.000]  聖經給我們的答案很特別的
[00:18:14.000 --> 00:18:16.000]  我從鮑爲鈞博士
[00:18:16.000 --> 00:18:18.000]  在我讀神學的時候
[00:18:18.000 --> 00:18:20.000]  教我們的一個查經方式呢
[00:18:20.000 --> 00:18:21.000]  學到一樣東西
[00:18:21.000 --> 00:18:22.000]  他說呢
[00:18:22.000 --> 00:18:24.000]  你要去享受
[00:18:24.000 --> 00:18:26.000]  聖經的奇妙呢
[00:18:26.000 --> 00:18:27.000]  他教我們一個技巧
[00:18:27.000 --> 00:18:28.000]  什麼技巧呢
[00:18:28.000 --> 00:18:30.000]  就是你讀一句話
[00:18:30.000 --> 00:18:32.000]  你把它後面那一半蓋起來
[00:18:32.000 --> 00:18:34.000]  然後你再去想一想
[00:18:34.000 --> 00:18:36.000]  爲什麼聖經這麼說
[00:18:36.000 --> 00:18:38.000]  然後你再把它打開
[00:18:38.000 --> 00:18:39.000]  你會發現
[00:18:39.000 --> 00:18:41.000]  跟你的期望有點不一樣
[00:18:41.000 --> 00:18:42.000]  比如說
[00:18:42.000 --> 00:18:44.000]  所以你們要棄絕謊言
[00:18:44.000 --> 00:18:46.000]  你把後面的蓋起來
[00:18:46.000 --> 00:18:48.000]  什麼原因呢
[00:18:48.000 --> 00:18:50.000]  爲什麼我們要棄絕謊言呢
[00:18:50.000 --> 00:18:52.000]  你把它打開
[00:18:52.000 --> 00:18:53.000]  原來神
[00:18:53.000 --> 00:18:55.000]  要我們把彼此
[00:18:55.000 --> 00:18:58.000]  看作是肢體
[00:18:58.000 --> 00:19:00.000]  看作不只是人
[00:19:00.000 --> 00:19:02.000]  是肢體
[00:19:02.000 --> 00:19:03.000]  我們每一個人
[00:19:03.000 --> 00:19:06.000]  都是按着上帝的形象造的
[00:19:06.000 --> 00:19:07.000]  我們每一個人
[00:19:07.000 --> 00:19:08.000]  都要對別人
[00:19:08.000 --> 00:19:10.000]  給予足夠的尊重
[00:19:10.000 --> 00:19:12.000]  不因爲爲什麼
[00:19:12.000 --> 00:19:13.000]  只因爲每一個人
[00:19:13.000 --> 00:19:16.000]  都是按着上帝的形象造的
[00:19:16.000 --> 00:19:18.000]  我們能夠不能夠想象
[00:19:18.000 --> 00:19:20.000]  一個上帝的形象造的人
[00:19:20.000 --> 00:19:23.000]  我們用很殘忍的語言
[00:19:23.000 --> 00:19:25.000]  來形容他們呢
[00:19:25.000 --> 00:19:26.000]  基本上
[00:19:26.000 --> 00:19:27.000]  這裏告訴我們
[00:19:27.000 --> 00:19:29.000]  我們要互爲肢體
[00:19:29.000 --> 00:19:30.000]  特別是基督徒
[00:19:30.000 --> 00:19:32.000]  基督徒與基督徒之間
[00:19:32.000 --> 00:19:33.000]  更是一個身體
[00:19:33.000 --> 00:19:36.000]  我們是基督的身體
[00:19:36.000 --> 00:19:37.000]  在這裏他說
[00:19:37.000 --> 00:19:40.000]  生氣卻不要犯罪
[00:19:40.000 --> 00:19:41.000]  這節經文呢
[00:19:41.000 --> 00:19:43.000]  我覺得我們都很熟對不對
[00:19:43.000 --> 00:19:45.000]  但是你要很小心的用哦
[00:19:45.000 --> 00:19:47.000]  生氣卻不要犯罪
[00:19:47.000 --> 00:19:48.000]  告訴了我們
[00:19:48.000 --> 00:19:49.000]  一個事實是什麼呢
[00:19:49.000 --> 00:19:52.000]  生氣本身不是罪
[00:19:52.000 --> 00:19:56.000]  生氣卻不要犯罪
[00:19:56.000 --> 00:19:57.000]  大家記不記得
[00:19:57.000 --> 00:19:58.000]  幾年前有一部電影
[00:19:58.000 --> 00:20:01.000]  叫做Inside Out
[00:20:01.000 --> 00:20:03.000]  其中一個情緒是什麼呢
[00:20:03.000 --> 00:20:04.000]  憤怒
[00:20:04.000 --> 00:20:06.000]  紅色那支對不對
[00:20:06.000 --> 00:20:08.000]  憤怒
[00:20:08.000 --> 00:20:09.000]  生氣的情緒
[00:20:09.000 --> 00:20:11.000]  也是神給我們的
[00:20:11.000 --> 00:20:13.000]  但是生氣可以不犯罪
[00:20:13.000 --> 00:20:14.000]  上帝爲什麼
[00:20:14.000 --> 00:20:16.000]  給我們生氣的情緒呢
[00:20:16.000 --> 00:20:18.000]  因爲這個世界上
[00:20:18.000 --> 00:20:21.000]  有是非黑白
[00:20:21.000 --> 00:20:23.000]  當你看到一個老人家
[00:20:23.000 --> 00:20:26.000]  被人打的時候
[00:20:26.000 --> 00:20:28.000]  你內心會產生怒氣
[00:20:28.000 --> 00:20:30.000]  這是應該的
[00:20:30.000 --> 00:20:33.000]  因爲你有上帝的形象
[00:20:33.000 --> 00:20:35.000]  但是你生氣
[00:20:35.000 --> 00:20:37.000]  可以怎麼樣呢
[00:20:37.000 --> 00:20:38.000]  你要強調的是
[00:20:38.000 --> 00:20:39.000]  後面那句話
[00:20:39.000 --> 00:20:41.000]  不要犯罪
[00:20:41.000 --> 00:20:42.000]  你不要連你自己
[00:20:42.000 --> 00:20:45.000]  也變成一個罪人
[00:20:45.000 --> 00:20:47.000]  所以這一節告訴我們
[00:20:47.000 --> 00:20:49.000]  我們要怎麼樣做和平之子呢
[00:20:49.000 --> 00:20:50.000]  我們要先認識到自己
[00:20:50.000 --> 00:20:52.000]  是有情緒的
[00:20:52.000 --> 00:20:55.000]  但是我們要有一個底線
[00:20:55.000 --> 00:20:56.000]  底線就是不要犯罪
[00:20:56.000 --> 00:20:58.000]  犯罪包括什麼呢
[00:20:58.000 --> 00:20:59.000]  犯罪就包括
[00:20:59.000 --> 00:21:02.000]  我們用言語傷害人
[00:21:02.000 --> 00:21:03.000]  更不必談
[00:21:03.000 --> 00:21:04.000]  我們基督徒是不會
[00:21:04.000 --> 00:21:06.000]  用肢體去傷害人
[00:21:06.000 --> 00:21:09.000]  我們不要用言語去傷害人
[00:21:09.000 --> 00:21:12.000]  而且不可含怒到日落
[00:21:12.000 --> 00:21:14.000]  就是不要把這個怒氣
[00:21:14.000 --> 00:21:15.000]  一直懷在心裏
[00:21:15.000 --> 00:21:16.000]  不去解決
[00:21:16.000 --> 00:21:18.000]  延長它
[00:21:18.000 --> 00:21:20.000]  有些弟兄姐妹以爲
[00:21:20.000 --> 00:21:22.000]  這是講時間
[00:21:22.000 --> 00:21:24.000]  我生我老公的氣
[00:21:24.000 --> 00:21:26.000]  還有兩個鐘頭到日落
[00:21:26.000 --> 00:21:27.000]  所以我還可以氣你
[00:21:27.000 --> 00:21:29.000]  多兩個鐘頭到日落
[00:21:29.000 --> 00:21:30.000]  是不是這樣呢
[00:21:30.000 --> 00:21:32.000]  不是這樣子
[00:21:32.000 --> 00:21:33.000]  這是說什麼呢
[00:21:33.000 --> 00:21:34.000]  不要
[00:21:34.000 --> 00:21:37.000]  不要把這個怒氣延長了
[00:21:37.000 --> 00:21:38.000]  原因是什麼
[00:21:38.000 --> 00:21:39.000]  你再把它蓋起來
[00:21:39.000 --> 00:21:41.000]  你再把它打開
[00:21:41.000 --> 00:21:42.000]  原因是什麼
[00:21:42.000 --> 00:21:46.000]  不可給魔鬼留地步
[00:21:46.000 --> 00:21:48.000]  如果你容許怒氣
[00:21:48.000 --> 00:21:52.000]  在你的心裏面太久呢
[00:21:52.000 --> 00:21:55.000]  撒旦魔鬼會用各種的謊言
[00:21:55.000 --> 00:21:57.000]  讓你越想越多
[00:21:57.000 --> 00:22:00.000]  事情本來是沒有那麼嚴重的
[00:22:00.000 --> 00:22:02.000]  撒旦會用各種的謊言
[00:22:02.000 --> 00:22:05.000]  把事情講得很複雜很嚴重
[00:22:05.000 --> 00:22:08.000]  有時候我們還把聖上帝搬出來
[00:22:08.000 --> 00:22:11.000]  說你根本就不是一個基督徒
[00:22:11.000 --> 00:22:12.000]  有沒有
[00:22:12.000 --> 00:22:17.000]  我們把事情與事情被誇張化的結論
[00:22:17.000 --> 00:22:19.000]  拉得太遠了
[00:22:19.000 --> 00:22:23.000]  所以我們不要延長我們的怒氣
[00:22:23.000 --> 00:22:27.000]  我們要小心地處理我們憤怒的情緒
[00:22:27.000 --> 00:22:29.000]  所以前面三個功課
[00:22:29.000 --> 00:22:30.000]  大家可以記得嗎
[00:22:30.000 --> 00:22:32.000]  我們要怎麼樣做和平之子
[00:22:32.000 --> 00:22:34.000]  第一我們要快快地聽
[00:22:34.000 --> 00:22:36.000]  第二我們要慢慢地說
[00:22:36.000 --> 00:22:40.000]  第三我們要慢慢地動怒
[00:22:40.000 --> 00:22:42.000]  我們要處理問題
[00:22:42.000 --> 00:22:45.000]  如果十二使徒聽到了投訴
[00:22:45.000 --> 00:22:47.000]  而不去處理問題
[00:22:47.000 --> 00:22:50.000]  那事情也會很嚴重
[00:22:50.000 --> 00:22:52.000]  但是聖經給我們看見
[00:22:52.000 --> 00:22:54.000]  他們是有怎麼樣呢
[00:22:54.000 --> 00:22:57.000]  正面地去處理問題
[00:22:57.000 --> 00:22:59.000]  他們處理問題的方法
[00:22:59.000 --> 00:23:02.000]  未必是會衆想到的
[00:23:02.000 --> 00:23:06.000]  但是他們有正面地去處理問題
[00:23:06.000 --> 00:23:08.000]  他們怎麼樣去處理呢
[00:23:08.000 --> 00:23:10.000]  大家記得嗎
[00:23:10.000 --> 00:23:11.000]  剛纔的經文
[00:23:11.000 --> 00:23:12.000]  他們先怎麼樣呢
[00:23:12.000 --> 00:23:17.000]  把大家召集過來
[00:23:17.000 --> 00:23:18.000]  第二節
[00:23:18.000 --> 00:23:21.000]  十二使徒叫衆門徒來對他們說
[00:23:21.000 --> 00:23:26.000]  所以基本上他們開了一個記者招待會
[00:23:26.000 --> 00:23:27.000]  人太多
[00:23:27.000 --> 00:23:29.000]  當時當然沒有記者招待會
[00:23:29.000 --> 00:23:32.000]  不過現在是講幾百萬人的
[00:23:32.000 --> 00:23:37.000]  當然我們要用記者招待會來處理問題
[00:23:37.000 --> 00:23:39.000]  然後他要解釋
[00:23:39.000 --> 00:23:43.000]  自己爲什麼本身不適合做這件事情
[00:23:43.000 --> 00:23:45.000]  他們的職份不是做這件事情
[00:23:45.000 --> 00:23:49.000]  他們不能忽略了講神的道
[00:23:49.000 --> 00:23:53.000]  他們要提出令人信服的標準
[00:23:53.000 --> 00:23:55.000]  他們說我們就選七個人
[00:23:55.000 --> 00:23:58.000]  他們要滿有智慧
[00:23:58.000 --> 00:23:59.000]  他們要怎麼樣呢
[00:23:59.000 --> 00:24:01.000]  他們要有好名聲
[00:24:01.000 --> 00:24:04.000]  他們要有聖靈充滿
[00:24:04.000 --> 00:24:05.000]  他們提出的這些標準
[00:24:05.000 --> 00:24:08.000]  都是這個羣體的價值觀
[00:24:08.000 --> 00:24:11.000]  他們都能夠認同的
[00:24:11.000 --> 00:24:13.000]  所以他們是正面的處理問題
[00:24:13.000 --> 00:24:15.000]  他們能夠正面的處理問題
[00:24:15.000 --> 00:24:19.000]  是因爲他們有細心的聆聽
[00:24:19.000 --> 00:24:22.000]  最後我們看一下
[00:24:22.000 --> 00:24:27.000]  信靠上帝是第五個我們要學習的方法
[00:24:27.000 --> 00:24:29.000]  後來我們看見在經文
[00:24:29.000 --> 00:24:31.000]  這七個人被揀選了出來
[00:24:31.000 --> 00:24:35.000]  當中還有一個講希臘話的人有代表性
[00:24:35.000 --> 00:24:42.000]  他們被揀選的人爲什麼還需要使徒去禱告去按手呢
[00:24:42.000 --> 00:24:45.000]  他們帶到使徒面前去禱告去按手
[00:24:45.000 --> 00:24:50.000]  基本上使徒在爲這個羣體做一個把關
[00:24:50.000 --> 00:24:52.000]  他們在爲這個羣體做一個把關
[00:24:52.000 --> 00:24:55.000]  去認定這些人是不是真的有好名聲
[00:24:55.000 --> 00:24:58.000]  真的是不是被聖靈充滿
[00:24:58.000 --> 00:25:00.000]  真的是不是智慧充足
[00:25:00.000 --> 00:25:02.000]  上帝賦予他們的權柄
[00:25:02.000 --> 00:25:03.000]  他們去做了把關
[00:25:03.000 --> 00:25:07.000]  同時他們禱告他們按手
[00:25:07.000 --> 00:25:12.000]  他們是把人的焦點帶到神的焦點
[00:25:12.000 --> 00:25:13.000]  你看到嗎
[00:25:13.000 --> 00:25:17.000]  在歷史不管是怎麼樣的一個制度
[00:25:17.000 --> 00:25:19.000]  怎麼樣的一個情況
[00:25:19.000 --> 00:25:23.000]  當我們把焦點只是放在人能夠做的什麼時候呢
[00:25:23.000 --> 00:25:27.000]  往往那個結局是很多很多的紛爭
[00:25:27.000 --> 00:25:31.000]  很多很多的困難
[00:25:31.000 --> 00:25:35.000]  但是當我們把焦點放在上帝那裏的時候
[00:25:35.000 --> 00:25:38.000]  我們就知道信靠的是上帝
[00:25:38.000 --> 00:25:41.000]  在這裏我要提醒大家
[00:25:41.000 --> 00:25:43.000]  我們要小心兩樣事情
[00:25:43.000 --> 00:25:44.000]  很重要的事情
[00:25:44.000 --> 00:25:47.000]  如果你要做一個和平之子
[00:25:47.000 --> 00:25:50.000]  首先第一你要小心一種
[00:25:50.000 --> 00:25:54.000]  在面對很嚴峻的問題的時代
[00:25:54.000 --> 00:25:56.000]  有一種絕望的情緒
[00:25:56.000 --> 00:25:57.000]  會慢慢的
[00:25:57.000 --> 00:25:58.000]  魔鬼會慢慢的
[00:25:58.000 --> 00:26:01.000]  從憤怒到讓你絕望
[00:26:01.000 --> 00:26:04.000]  好像這個世界沒有希望了
[00:26:04.000 --> 00:26:05.000]  那情緒
[00:26:05.000 --> 00:26:06.000]  弟兄姐妹
[00:26:06.000 --> 00:26:09.000]  千萬不要讓這絕望的情緒
[00:26:09.000 --> 00:26:12.000]  在你的心裏佔有一席之地
[00:26:12.000 --> 00:26:13.000]  爲什麼
[00:26:13.000 --> 00:26:16.000]  因爲你是有上帝的一個基督徒
[00:26:16.000 --> 00:26:19.000]  上帝仍然在掌權
[00:26:19.000 --> 00:26:24.000]  上帝仍然在掌權
[00:26:24.000 --> 00:26:28.000]  我們的上帝他要處理問題的話
[00:26:28.000 --> 00:26:31.000]  他簡單的就可以解決所有的問題
[00:26:31.000 --> 00:26:35.000]  我們到底在面對嚴峻的考驗的時候
[00:26:35.000 --> 00:26:38.000]  我們仍然有沒有這樣的一個信念
[00:26:38.000 --> 00:26:40.000]  還是我們做香港的基督徒
[00:26:40.000 --> 00:26:41.000]  只能夠在和平的時代
[00:26:41.000 --> 00:26:45.000]  做一個跟隨主的基督徒
[00:26:45.000 --> 00:26:48.000]  難道我們不能夠在嚴峻的時代
[00:26:48.000 --> 00:26:52.000]  還能夠活出耶穌基督的形象嗎
[00:26:52.000 --> 00:26:54.000]  我們能嗎
[00:26:54.000 --> 00:26:56.000]  依靠上帝是能的
[00:26:56.000 --> 00:26:57.000]  依靠我們自己
[00:26:57.000 --> 00:27:00.000]  我們是軟弱的
[00:27:00.000 --> 00:27:04.000]  我們自己每天都要向上帝來懺悔
[00:27:04.000 --> 00:27:06.000]  告訴上帝我們的軟弱
[00:27:06.000 --> 00:27:09.000]  我們沒有把守我們自己的心的時候
[00:27:09.000 --> 00:27:12.000]  我們有時候還恨人
[00:27:12.000 --> 00:27:13.000]  我們要向上帝說
[00:27:13.000 --> 00:27:15.000]  神啊 請你饒恕我
[00:27:15.000 --> 00:27:16.000]  讓我知道主耶穌
[00:27:16.000 --> 00:27:18.000]  你怎麼在這個世代
[00:27:18.000 --> 00:27:20.000]  在人家把你釘在十字架的時候
[00:27:20.000 --> 00:27:23.000]  還能夠說父啊赦免他們
[00:27:23.000 --> 00:27:25.000]  因爲他們所做的
[00:27:25.000 --> 00:27:28.000]  他們不曉得
[00:27:28.000 --> 00:27:30.000]  我們能不能夠相信
[00:27:30.000 --> 00:27:32.000]  上帝仍然在掌權呢
[00:27:32.000 --> 00:27:35.000]  上帝仍然在看顧着我們
[00:27:35.000 --> 00:27:36.000]  所愛的地方
[00:27:36.000 --> 00:27:38.000]  所愛的人
[00:27:38.000 --> 00:27:39.000]  另外一個情緒
[00:27:39.000 --> 00:27:40.000]  弟兄姐妹
[00:27:40.000 --> 00:27:42.000]  你要小心的就是
[00:27:42.000 --> 00:27:44.000]  這是一個屬靈征戰
[00:27:44.000 --> 00:27:47.000]  使徒的禱告提醒我們
[00:27:47.000 --> 00:27:50.000]  不是選七個人來處理問題
[00:27:50.000 --> 00:27:54.000]  好像是憑人的智慧就能夠處理問題
[00:27:54.000 --> 00:27:57.000]  這些人我們要繼續爲他們禱告
[00:27:57.000 --> 00:28:02.000]  是把焦點從人轉到神那裏
[00:28:02.000 --> 00:28:06.000]  只有我們相信上帝仍然在掌管
[00:28:06.000 --> 00:28:08.000]  我們就不氣餒
[00:28:08.000 --> 00:28:10.000]  我們就不絕望
[00:28:10.000 --> 00:28:12.000]  我們就仍然能夠相信
[00:28:12.000 --> 00:28:13.000]  有些人已經絕望了
[00:28:13.000 --> 00:28:15.000]  有些人已經絕望到一個地步
[00:28:15.000 --> 00:28:21.000]  他連禱告他都不相信有用了
[00:28:21.000 --> 00:28:24.000]  我們不要落入這樣的陷阱
[00:28:24.000 --> 00:28:26.000]  我們相信神的人
[00:28:26.000 --> 00:28:27.000]  我們相信聖經的人
[00:28:27.000 --> 00:28:29.000]  我們相信有上帝
[00:28:29.000 --> 00:28:32.000]  我們也相信魔鬼也在積極地在破壞
[00:28:32.000 --> 00:28:34.000]  在撕裂每一個家庭
[00:28:34.000 --> 00:28:36.000]  在撕裂每一段友情
[00:28:36.000 --> 00:28:39.000]  在撕裂每一間教會
[00:28:39.000 --> 00:28:42.000]  我們要向魔鬼來宣戰
[00:28:42.000 --> 00:28:45.000]  我們要知道真正的敵人在哪裏
[00:28:45.000 --> 00:28:47.000]  我們不要放棄禱告
[00:28:47.000 --> 00:28:51.000]  我們要相信上帝仍然在掌權
[00:28:51.000 --> 00:28:55.000]  最後 使人和睦
[00:28:55.000 --> 00:28:57.000]  使人和睦讓我們看見
[00:28:57.000 --> 00:29:01.000]  耶穌在登山寶穴教導我們說
[00:29:01.000 --> 00:29:03.000]  使人和睦的人有福了
[00:29:03.000 --> 00:29:06.000]  因爲他被稱爲神的兒子
[00:29:06.000 --> 00:29:09.000]  大家記不記得在這段經文裏面
[00:29:09.000 --> 00:29:12.000]  這個危機最後結果是怎麼樣的
[00:29:12.000 --> 00:29:18.000]  結果是耶路撒冷信主的人越來越多
[00:29:18.000 --> 00:29:19.000]  大大的加增
[00:29:19.000 --> 00:29:21.000]  還有什麼呢
[00:29:21.000 --> 00:29:26.000]  就算連很多的祭司都信了耶穌
[00:29:26.000 --> 00:29:28.000]  你可以想象到嗎
[00:29:28.000 --> 00:29:31.000]  在耶穌的時代的時候
[00:29:31.000 --> 00:29:33.000]  這件事情讓我們看見
[00:29:33.000 --> 00:29:36.000]  當使徒他們懂得怎麼樣去
[00:29:36.000 --> 00:29:38.000]  做一個和平之子的時候
[00:29:38.000 --> 00:29:39.000]  好好地去處理問題的時候
[00:29:39.000 --> 00:29:41.000]  帶來的結果竟然是神的道
[00:29:41.000 --> 00:29:43.000]  興旺
[00:29:43.000 --> 00:29:44.000]  親愛的弟兄姐妹
[00:29:44.000 --> 00:29:46.000]  親愛的家人
[00:29:46.000 --> 00:29:48.000]  這是最壞的一個時代
[00:29:48.000 --> 00:29:51.000]  這也是一個最好的時代
[00:29:51.000 --> 00:29:53.000]  在最黑暗的時代
[00:29:53.000 --> 00:29:57.000]  基督徒最能夠活出光輝
[00:29:57.000 --> 00:29:59.000]  你願意活出光輝嗎
[00:29:59.000 --> 00:30:02.000]  你願意效法耶穌基督的榜樣
[00:30:02.000 --> 00:30:04.000]  在你所在之處
[00:30:04.000 --> 00:30:07.000]  好好地活出一個基督徒的生命嗎
[00:30:07.000 --> 00:30:09.000]  我們能做什麼
[00:30:09.000 --> 00:30:11.000]  如果你說我們能做什麼
[00:30:11.000 --> 00:30:13.000]  我鼓勵你好好地回去
[00:30:13.000 --> 00:30:16.000]  把這六個功課好好地去思想
[00:30:16.000 --> 00:30:19.000]  要怎麼樣放在你的生命裏面
[00:30:19.000 --> 00:30:21.000]  你就能夠做一個和平之子
[00:30:21.000 --> 00:30:23.000]  幾個月前
[00:30:23.000 --> 00:30:25.000]  我在金鐘廊
