
[00:00:00.000 --> 00:00:05.000]  在教會的唐慶的崇拜當中
[00:22:36.000 --> 00:22:39.000]  其實站在這個廣壇的廣道
[00:22:39.000 --> 00:22:41.000]  是恩典來的
[00:22:41.000 --> 00:22:44.000]  我們一起去唱詩讚美神
[00:22:44.000 --> 00:22:47.000]  一起的祈禱 一起的見證
[00:22:47.000 --> 00:22:51.000]  一起的廣道 一起的聽道
[00:22:51.000 --> 00:22:53.000]  這個是恩典來的
[00:22:53.000 --> 00:22:56.000]  我實在想和你們說很久了
[00:22:56.000 --> 00:22:58.000]  站在這個廣壇是恩典來的
[00:22:58.000 --> 00:23:00.000]  和你們講道
[00:23:00.000 --> 00:23:03.000]  屬令生命是會成長的
[00:23:03.000 --> 00:23:05.000]  為什麼
[00:23:05.000 --> 00:23:09.000]  因為講的道不是完全走出來的
[00:23:09.000 --> 00:23:13.000]  講完之後就要求神的恩典幫助
[00:23:13.000 --> 00:23:15.000]  做到一點 又進步一點
[00:23:15.000 --> 00:23:18.000]  所以在這個廣台上面
[00:23:18.000 --> 00:23:22.000]  是一個生命成長的地方
[00:23:22.000 --> 00:23:25.000]  不是單單我們在講道
[00:23:25.000 --> 00:23:27.000]  好像很有權威的講道
[00:23:27.000 --> 00:23:29.000]  不是 原來你們都是參與
[00:23:29.000 --> 00:23:31.000]  在講道的當中
[00:23:31.000 --> 00:23:33.000]  一同聽神的話語
[00:23:33.000 --> 00:23:35.000]  一同肯定神的話語
[00:23:35.000 --> 00:23:39.000]  在當中會說 阿門 阿門
[00:23:39.000 --> 00:23:46.000]  一道經歷神的恩典
[00:23:46.000 --> 00:23:48.000]  講到講到
[00:23:48.000 --> 00:23:50.000]  其實在城鎮街
[00:23:50.000 --> 00:23:57.000]  在這裡有很多恩典的故事
[00:23:57.000 --> 00:24:00.000]  我最近和一位姐妹聊天
[00:24:00.000 --> 00:24:05.000]  她說到 她說 牧師在城鎮街
[00:24:05.000 --> 00:24:09.000]  可能是被看為高高在上的
[00:24:09.000 --> 00:24:11.000]  我有點驚訝 是嗎
[00:24:11.000 --> 00:24:14.000]  我覺得我很平易近人
[00:24:14.000 --> 00:24:17.000]  是嗎 高高在上嗎 不像
[00:24:17.000 --> 00:24:23.000]  於是我跟她說 在朕信會信仰的實踐當中
[00:24:23.000 --> 00:24:27.000]  牧師傳道執事
[00:24:27.000 --> 00:24:29.000]  和弟兄姐妹們都一樣
[00:24:29.000 --> 00:24:31.000]  都是弟兄姐妹
[00:24:31.000 --> 00:24:36.000]  當你們將牧師講道的人
[00:24:36.000 --> 00:24:38.000]  在那裡分別開來
[00:24:38.000 --> 00:24:40.000]  set apart
[00:24:40.000 --> 00:24:43.000]  當牧師站在講壇的時候
[00:24:43.000 --> 00:24:46.000]  他靠著神的恩惠 宣講神的話語
[00:24:46.000 --> 00:24:49.000]  他走出神的話語
[00:24:49.000 --> 00:24:52.000]  他就有權柄
[00:24:52.000 --> 00:24:55.000]  當牧師他宣講神的話語
[00:24:55.000 --> 00:24:58.000]  他不走出神的話語
[00:24:58.000 --> 00:25:01.000]  他的權柄是有歸算的
[00:25:01.000 --> 00:25:05.000]  這個就是我們聖信會信仰的實踐
[00:25:05.000 --> 00:25:09.000]  同樣 城鎮街的執事
[00:25:09.000 --> 00:25:13.000]  其實應該都是很隨和的
[00:25:13.000 --> 00:25:17.000]  有位執事是年紀比我大
[00:25:17.000 --> 00:25:19.000]  但是每一次見到
[00:25:19.000 --> 00:25:22.000]  今早都做過了
[00:25:22.000 --> 00:25:24.000]  give me five
[00:25:24.000 --> 00:25:28.000]  兩個老人家玩這些 是嗎
[00:25:28.000 --> 00:25:32.000]  我們很開心 很平易近人
[00:25:32.000 --> 00:25:34.000]  其實有沒有留意到我們城鎮街
[00:25:34.000 --> 00:25:36.000]  我們的師班裡面有執事
[00:25:36.000 --> 00:25:38.000]  我在這麼多間教會
[00:25:38.000 --> 00:25:44.000]  這是少見的情況
[00:25:44.000 --> 00:25:46.000]  其實在我們城鎮街執事裡面
[00:25:46.000 --> 00:25:50.000]  是有聖徒相通的神聖友情
[00:25:50.000 --> 00:25:54.000]  在當中有位我叫老牧師
[00:25:54.000 --> 00:25:56.000]  其實不是很老 但是我幾歲而已
[00:25:56.000 --> 00:25:59.000]  不過我就叫他老牧師 是嗎
[00:25:59.000 --> 00:26:02.000]  其實我們會在這裡珍惜大家的友情
[00:26:02.000 --> 00:26:07.000]  一同的侍奉 一同有神聖的友情
[00:26:07.000 --> 00:26:09.000]  有些時候
[00:26:09.000 --> 00:26:13.000]  我在後面有機會跟一些弟兄姊妹祈禱
[00:26:13.000 --> 00:26:15.000]  他們都會講出給我聽
[00:26:15.000 --> 00:26:18.000]  他們家庭的故事 生命的故事
[00:26:18.000 --> 00:26:25.000]  有一位姊妹她跟我說她家庭的故事
[00:26:25.000 --> 00:26:29.000]  她的衣著是很端莊
[00:26:29.000 --> 00:26:30.000]  不過是很平易的
[00:26:30.000 --> 00:26:32.000]  好像你們說的很平易
[00:26:32.000 --> 00:26:35.000]  就不會穿上上班的衣服回來這裡
[00:26:35.000 --> 00:26:40.000]  很平易 很舒服 很輕鬆 不過都是端莊
[00:26:40.000 --> 00:26:43.000]  不過原來她是一位律師
[00:26:43.000 --> 00:26:47.000]  在我們城鎮街的弟兄姊妹們就是這麼平易的
[00:26:47.000 --> 00:26:49.000]  我想講一個故事
[00:26:49.000 --> 00:26:55.000]  其實這個是城鎮街的一些特性
[00:26:55.000 --> 00:26:58.000]  這些特性其實當我們知道的時候
[00:26:58.000 --> 00:27:03.000]  會方便我們 叫我們繼續的聖徒相通
[00:27:03.000 --> 00:27:07.000]  大家都知道這個地方是一個重要的地方
[00:27:07.000 --> 00:27:12.000]  港九培靈研經會借用城鎮街
[00:27:12.000 --> 00:27:15.000]  已經有53年了
[00:27:15.000 --> 00:27:19.000]  由1971年到現在53年
[00:27:19.000 --> 00:27:23.000]  這個是眾多的弟兄姊妹們來到這裡
[00:27:23.000 --> 00:27:26.000]  是想朝見神見面
[00:27:26.000 --> 00:27:36.000]  希望神降臨在石安賜恩福賜人永遠的生命
[00:27:36.000 --> 00:27:40.000]  你說我們是不是何等的懵福
[00:27:40.000 --> 00:27:43.000]  每個禮拜我們在這個恩典的地方
[00:27:43.000 --> 00:27:46.000]  我們在當中去懵福
[00:27:46.000 --> 00:27:49.000]  所以我想問
[00:27:49.000 --> 00:27:55.000]  85週年之後城鎮何墜何重
[00:27:55.000 --> 00:27:58.000]  我們要不斷地自省
[00:27:58.000 --> 00:28:00.000]  我們不能夠自滿
[00:28:00.000 --> 00:28:02.000]  說我們現在是大教會 不是
[00:28:02.000 --> 00:28:08.000]  但我們也不能夠小看神在我們當中的恩典
[00:28:08.000 --> 00:28:12.000]  因為我們要多謝神
[00:28:12.000 --> 00:28:15.000]  多謝神奇妙的作為
[00:28:15.000 --> 00:28:17.000]  我們繼續的去領受思想
[00:28:17.000 --> 00:28:22.000]  就是城鎮街是不是一間注重門徒訓練的教會
[00:28:22.000 --> 00:28:28.000]  城鎮街是不是一間注重關懷報道的教會
[00:28:28.000 --> 00:28:35.000]  城鎮街是不是一間注重教導木養的教會
[00:28:35.000 --> 00:28:38.000]  剛才我們所說的見證是真的 是不是
[00:28:38.000 --> 00:28:40.000]  是真的見證
[00:28:40.000 --> 00:28:45.000]  所以上面的三點是我們城鎮街的DNA
[00:28:45.000 --> 00:28:49.000]  是我們遺傳的基因
[00:28:49.000 --> 00:28:52.000]  要實踐這一切
[00:28:52.000 --> 00:28:56.000]  城鎮必須要是一個家
[00:28:56.000 --> 00:29:03.000]  是一個聖徒相通恩典承傳的家
[00:29:03.000 --> 00:29:06.000]  在當中我們會共融 我們會團結
[00:29:06.000 --> 00:29:10.000]  我們會跟神 跟人有深度的團結
[00:29:10.000 --> 00:29:13.000]  我們跟聖靈有份 我們參與聖靈
[00:29:13.000 --> 00:29:15.000]  我們有份於聖靈
[00:29:15.000 --> 00:29:19.000]  因為這樣緣故我們不同階層的人 不同性情的人
[00:29:19.000 --> 00:29:24.000]  我們可以走在一起 一起的相交 一起的用飯
[00:29:24.000 --> 00:29:27.000]  我們來到教會的時候 我們不單止自己用飯
[00:29:27.000 --> 00:29:29.000]  我們一起用飯
[00:29:29.000 --> 00:29:31.000]  我們關心那些有需要的人
[00:29:31.000 --> 00:29:34.000]  我們關心外面那些有需要的人
[00:29:34.000 --> 00:29:39.000]  請他們一起用飯
[00:29:39.000 --> 00:29:42.000]  當城鎮街是這樣的聖徒相通的時候
[00:29:42.000 --> 00:29:45.000]  它必然脫穎而出
[00:29:45.000 --> 00:29:47.000]  你說是不是
[00:29:47.000 --> 00:29:54.000]  所以城鎮街的將來 是不是一個聖徒相通的教會
[00:29:54.000 --> 00:29:58.000]  我在這裡就想到 城鎮街是一個聖徒相通的教會
[00:29:58.000 --> 00:30:07.000]  是繼續跟人分享一個神的益處 好處的教會
[00:30:07.000 --> 00:30:10.000]  我有這樣的遐想
[00:30:10.000 --> 00:30:15.000]  八月十一日 在城鎮街六樓
[00:30:15.000 --> 00:30:18.000]  就是八點半 六點半的時候
[00:30:18.000 --> 00:30:24.000]  港九培靈研經會借了我們的地方舉行感恩會
[00:30:24.000 --> 00:30:28.000]  我在這裡坐著 我突然間有一幅圖畫我就想
[00:30:28.000 --> 00:30:31.000]  沒想到今天會說的 不過想到今天跟你們說
[00:30:31.000 --> 00:30:36.000]  我想到一幅圖畫是什麼呢
[00:30:36.000 --> 00:30:40.000]  港九培靈研經會只有幾個人
[00:30:40.000 --> 00:30:49.000]  他們用一年的時間在籌備十天的屬靈的筵席
[00:30:49.000 --> 00:30:52.000]  其實我們有這麼多的人
[00:30:52.000 --> 00:30:55.000]  每個星期都來到這裡
[00:30:55.000 --> 00:31:00.000]  我們可不可以每一次我們的崇拜
[00:31:00.000 --> 00:31:04.000]  都是屬靈的筵席
[00:31:04.000 --> 00:31:09.000]  意思就是說 每一次的宣講 每一次的獻唱
[00:31:09.000 --> 00:31:14.000]  每一次的投影片 每一次的音響的預備
[00:31:14.000 --> 00:31:18.000]  每一樣的細節 我們都用心去做
[00:31:18.000 --> 00:31:27.000]  因為這個是很重要的港九全港的一個培靈會的地方
[00:31:27.000 --> 00:31:29.000]  為什麼重要呢
[00:31:29.000 --> 00:31:33.000]  因為這裡是一個聖徒相通的地方
[00:31:33.000 --> 00:31:37.000]  因為這裡有屬靈的筵席
[00:31:37.000 --> 00:31:40.000]  我們一起來這裡歡言取水
[00:31:40.000 --> 00:31:42.000]  領受神的恩惠
[00:31:42.000 --> 00:31:46.000]  我們叫許多許多的人來到我們當中
[00:31:46.000 --> 00:31:51.000]  成為耶穌基督的朋友一起去吃飯
[00:31:51.000 --> 00:31:56.000]  一起領受永遠的生命
[00:31:56.000 --> 00:32:02.000]  這個就是聖徒相通的教會
[00:32:02.000 --> 00:32:03.000]  是啊
[00:32:03.000 --> 00:32:09.000]  九龍城浸信會要建新的禮堂
[00:32:09.000 --> 00:32:14.000]  因為它要成為一間聖徒相通的教會
[00:32:14.000 --> 00:32:18.000]  我們回到教會有屬靈的飲食
[00:32:18.000 --> 00:32:22.000]  其他人來到我們的教會有屬靈的飲食
[00:32:22.000 --> 00:32:30.000]  我們的教會每個星期都是開最好的一個屬靈的聚會
[00:32:30.000 --> 00:32:32.000]  榮耀主的名
[00:32:32.000 --> 00:32:39.000]  我們在當中彼此的相通彼此的相愛
[00:32:39.000 --> 00:32:46.000]  1985年一套奧斯卡的名片《心中的地方》
[00:32:46.000 --> 00:32:50.000]  這套影片的背景是一個鄉鎮
[00:32:50.000 --> 00:32:54.000]  這套影片的開始是一個悲劇
[00:32:54.000 --> 00:33:03.000]  一位黑人的少年人無意當中槍殺了一位白種人的警長
[00:33:03.000 --> 00:33:08.000]  幾個小時之後3K黨就將這個小孩抓出來
[00:33:08.000 --> 00:33:11.000]  將他拖死了
[00:33:11.000 --> 00:33:16.000]  接著就看到有兩個不同的棺木
[00:33:16.000 --> 00:33:22.000]  在兩間不同的教會去到兩個不同的墳場
[00:33:22.000 --> 00:33:27.000]  場面是令人心碎的
[00:33:27.000 --> 00:33:31.000]  埃德娜是警長的遺孀
[00:33:31.000 --> 00:33:33.000]  是兩個孩子的媽媽
[00:33:33.000 --> 00:33:36.000]  再沒有經濟的收入
[00:33:36.000 --> 00:33:44.000]  他們那個小農場又是面臨被銀行要拿走的危機
[00:33:44.000 --> 00:33:48.000]  埃德娜要為自己為兩個孩子要努力
[00:33:48.000 --> 00:33:51.000]  要努力去生活面對艱難
[00:33:51.000 --> 00:33:54.000]  但當他走前面的道路
[00:33:54.000 --> 00:34:01.000]  他所見到遇到的不是一些人幫助他解決麻煩
[00:34:01.000 --> 00:34:07.000]  而是有很多人有更多需要的人來找他
[00:34:07.000 --> 00:34:15.000]  一位沒錢極度貧窮的摩斯
[00:34:15.000 --> 00:34:18.000]  在他門口出現黑色
[00:34:18.000 --> 00:34:23.000]  一個蠻人威爾要住在家裡
[00:34:23.000 --> 00:34:29.000]  所以他們成為了一個烏合之眾的一班人
[00:34:29.000 --> 00:34:33.000]  雖然之後他們一起都會面對龍捲風
[00:34:33.000 --> 00:34:37.000]  面對銀行的追債
[00:34:37.000 --> 00:34:41.000]  面對3K黨那些惡行
[00:34:41.000 --> 00:34:44.000]  但他們又成功地去種植棉花
[00:34:44.000 --> 00:34:48.000]  賺到足夠的錢去養活
[00:34:48.000 --> 00:34:51.000]  電影結束的時候
[00:34:51.000 --> 00:34:53.000]  埃德娜在教會當中
[00:34:53.000 --> 00:35:00.000]  那一天就是警長先生逝世的一週年
[00:35:00.000 --> 00:35:04.000]  當牧師主領主餐
[00:35:04.000 --> 00:35:07.000]  將餅擦開的時候
[00:35:07.000 --> 00:35:12.000]  攝影機鏡頭掃向所有的會眾
[00:35:12.000 --> 00:35:15.000]  看到會眾都是生活艱難的
[00:35:15.000 --> 00:35:22.000]  接著鏡頭又照向埃德娜這個女人的孩子
[00:35:22.000 --> 00:35:25.000]  她們的手都是有傷痕的
[00:35:25.000 --> 00:35:28.000]  是種植棉花有的傷痕
[00:35:28.000 --> 00:35:30.000]  接著鏡頭又掃到
[00:35:30.000 --> 00:35:33.000]  看到這個工人摩斯
[00:35:33.000 --> 00:35:37.000]  接著又看到這個威爾先生
[00:35:37.000 --> 00:35:40.000]  接著去到最後一排
[00:35:40.000 --> 00:35:47.000]  是看到埃德娜已故的警長先生
[00:35:47.000 --> 00:35:53.000]  警長正是將聖餐 主餐的餅 杯
[00:35:53.000 --> 00:35:59.000]  和那位射殺她的小男孩去分享
[00:35:59.000 --> 00:36:01.000]  這個就是聖徒相同
[00:36:01.000 --> 00:36:06.000]  在教會就是這麼特別的
[00:36:06.000 --> 00:36:09.000]  在今天的崇拜當中
[00:36:09.000 --> 00:36:12.000]  你看見什麼
[00:36:12.000 --> 00:36:17.000]  你想起什麼
[00:36:17.000 --> 00:36:20.000]  我在我預備信息的時候
[00:36:20.000 --> 00:36:27.000]  我想起和看見一些我認識的城鎮人
[00:36:27.000 --> 00:36:32.000]  我看見張之信牧師
[00:36:32.000 --> 00:36:35.000]  張有光牧師
[00:36:35.000 --> 00:36:38.000]  張無礙牧師
[00:36:38.000 --> 00:36:41.000]  梁冠倫執事
[00:36:41.000 --> 00:36:44.000]  陳世英執事
[00:36:44.000 --> 00:36:47.000]  我相信你們看見的比我看得多
[00:36:47.000 --> 00:36:52.000]  可能你們看見林子豐執事
[00:36:52.000 --> 00:36:56.000]  你們看見關姑娘
[00:36:56.000 --> 00:37:01.000]  你們有沒有看見你們已故的導師
[00:37:01.000 --> 00:37:03.000]  看見你們的祖父母嗎
[00:37:03.000 --> 00:37:06.000]  看見你們的父母嗎
[00:37:06.000 --> 00:37:09.000]  看見你們的好朋友嗎
[00:37:09.000 --> 00:37:15.000]  看不看見在城鎮家裡面有神聖的友誼
[00:37:15.000 --> 00:37:20.000]  這些友誼真的好像家人的親情一樣
[00:37:20.000 --> 00:37:23.000]  願我們在城鎮家的85週年
[00:37:23.000 --> 00:37:28.000]  我們看見這一切心裡就歡喜
[00:37:28.000 --> 00:37:32.000]  因此在每次我回來崇拜的時候
[00:37:32.000 --> 00:37:36.000]  期望每一次的屬靈的現跡
[00:37:36.000 --> 00:37:38.000]  我們在這裡歌唱讚美
[00:37:38.000 --> 00:37:42.000]  我們說:向下帝興和睦同居
[00:37:42.000 --> 00:37:46.000]  至何等地善何等地美
[00:37:46.000 --> 00:37:48.000]  這好比那貴重的油
[00:37:48.000 --> 00:37:51.000]  澆在阿倫的頭上
[00:37:51.000 --> 00:37:54.000]  流到胡蘇又流到他的衣襟
[00:37:54.000 --> 00:37:57.000]  又好比黑門的甘露
[00:37:57.000 --> 00:37:59.000]  降在石安山
[00:37:59.000 --> 00:38:02.000]  又有耶和華所命的福
[00:38:02.000 --> 00:38:06.000]  就是永遠的生命
[00:38:06.000 --> 00:38:10.000]  聽師妹們就讓我們今天在這裡出發
[00:38:10.000 --> 00:38:15.000]  這是一個聖徒相通的地方出發
[00:38:15.000 --> 00:38:20.000]  知道我們有很多的先賢亦師亦友
[00:38:20.000 --> 00:38:22.000]  我們繼續前進的時候
[00:38:22.000 --> 00:38:25.000]  我們總是有希望對神有盼望
[00:38:25.000 --> 00:38:29.000]  我們一樣繼續祈禱
[00:38:29.000 --> 00:38:32.000]  將恩典傳承下去
[00:38:32.000 --> 00:38:39.000]  將恩典傳承給到教會以外的人
[00:38:39.000 --> 00:38:40.000]  阿們
