
[00:00:00.000 --> 00:00:09.800]  我們在前面一段時間 講到家庭的關係
[00:19:36.600 --> 00:19:38.700]  我們操練
[00:19:38.700 --> 00:19:39.600]  我們服侍主
[00:19:39.600 --> 00:19:42.300]  現在就是這一切的東西
[00:19:42.300 --> 00:19:44.700]  是為什麼
[00:19:44.700 --> 00:19:48.300]  如果我們沒有一個清楚的
[00:19:48.300 --> 00:19:50.500]  這一個人生的目的
[00:19:50.500 --> 00:19:53.600]  你會發現你不會有動力要走這條路
[00:19:53.600 --> 00:19:56.200]  因為太辛苦了
[00:19:56.200 --> 00:19:59.600]  接著我們再來看
[00:19:59.600 --> 00:20:02.900]  在耶福所說第六章第五節到第七節裡面
[00:20:02.900 --> 00:20:07.000]  你注意看
[00:20:07.000 --> 00:20:10.000]  你看保羅在這裡提到好幾次
[00:20:10.000 --> 00:20:12.000]  你看第五節
[00:20:12.000 --> 00:20:13.300]  第五節他說
[00:20:13.300 --> 00:20:15.100]  你們聽從你們肉身的主人
[00:20:15.100 --> 00:20:20.600]  好像聽從基督一般有沒有
[00:20:20.600 --> 00:20:23.000]  接著第六節說
[00:20:23.000 --> 00:20:26.400]  要向基督的僕人
[00:20:26.400 --> 00:20:27.400]  是不是
[00:20:27.400 --> 00:20:29.300]  第七節
[00:20:29.300 --> 00:20:31.300]  甘心侍奉神
[00:20:31.300 --> 00:20:34.100]  甘心侍奉好像服侍主
[00:20:34.100 --> 00:20:36.500]  看到沒有
[00:20:36.500 --> 00:20:39.900]  所以你注意到在這裡
[00:20:39.900 --> 00:20:44.400]  保羅講到基督徒的工作的態度的時候
[00:20:44.400 --> 00:20:46.900]  講到基督徒的工作觀的時候
[00:20:46.900 --> 00:20:49.600]  他強調一個很重要的一個原則就是
[00:20:49.600 --> 00:20:53.500]  我們做這一切都是為誰
[00:20:53.500 --> 00:20:57.300]  都是為主
[00:20:57.300 --> 00:20:59.200]  所以我們一起來練這段聖經
[00:20:59.200 --> 00:21:02.000]  保羅在羅馬書第十四章
[00:21:02.000 --> 00:21:03.400]  第七節第八節練
[00:21:03.400 --> 00:21:05.200]  我們起來預備請
[00:21:05.200 --> 00:21:08.800]  我們沒有一個人為自己活
[00:21:08.800 --> 00:21:13.500]  我們若活著是為主而活
[00:21:13.500 --> 00:21:15.700]  我們沒有一個人是為自己而活
[00:21:15.700 --> 00:21:17.300]  我們沒有一個人為自己而死
[00:21:17.300 --> 00:21:18.700]  我們活著是為主活
[00:21:18.700 --> 00:21:20.300]  我們死也是為主而死
[00:21:20.300 --> 00:21:23.300]  我們或活或死都是主的人
[00:21:23.300 --> 00:21:24.400]  保羅在羅馬書
[00:21:24.400 --> 00:21:27.200]  在哥林多後書第五章四十到十五節
[00:21:27.200 --> 00:21:28.100]  講得更清楚
[00:21:28.100 --> 00:21:31.200]  他說原來基督的愛怎麼樣
[00:21:31.200 --> 00:21:34.100]  激勵我們
[00:21:34.100 --> 00:21:35.500]  我很多次聽到弟兄姊妹講說
[00:21:35.500 --> 00:21:39.700]  牧師你講說我們將來要得賞賜
[00:21:39.700 --> 00:21:41.000]  好像這樣講
[00:21:41.000 --> 00:21:44.800]  好像有點變成是滿功利的
[00:21:44.800 --> 00:21:45.400]  弟兄姊妹
[00:21:45.400 --> 00:21:47.300]  聖經上不單單是講賞賜
[00:21:47.300 --> 00:21:48.800]  保羅他也通常講說
[00:21:48.800 --> 00:21:51.400]  他今天服事是因為基督的愛
[00:21:51.400 --> 00:21:54.200]  激勵
[00:21:54.200 --> 00:21:55.700]  他被主的愛激勵
[00:21:55.700 --> 00:21:56.900]  所以他愛主
[00:21:56.900 --> 00:21:58.600]  懂這意思嗎
[00:21:58.600 --> 00:21:59.700]  所以他服事
[00:21:59.700 --> 00:22:03.300]  他努力的動機是因為愛主
[00:22:03.300 --> 00:22:04.900]  可是同時保羅又說
[00:22:04.900 --> 00:22:09.100]  他說我忘記背後努力面前向著標竿自跑
[00:22:09.100 --> 00:22:13.600]  為要得著神從天上召我來得的什麼
[00:22:13.600 --> 00:22:14.900]  所以請問他的動機
[00:22:14.900 --> 00:22:17.200]  為不為著天上獎賞
[00:22:17.200 --> 00:22:19.000]  為著
[00:22:19.000 --> 00:22:19.500]  弟兄姊妹
[00:22:19.500 --> 00:22:20.900]  你在世界上工作的時候
[00:22:20.900 --> 00:22:22.000]  老闆跟你講說
[00:22:22.000 --> 00:22:23.500]  你好好的努力工作
[00:22:23.500 --> 00:22:27.900]  我給你年終獎金十萬
[00:22:27.900 --> 00:22:29.700]  要不要
[00:22:29.700 --> 00:22:35.400]  你說不用
[00:22:35.400 --> 00:22:38.500]  我不在乎
[00:22:38.500 --> 00:22:40.100]  那太功利了
[00:22:40.100 --> 00:22:41.600]  老闆我今天就是為了
[00:22:41.600 --> 00:22:42.700]  因為這個公司太好
[00:22:42.700 --> 00:22:43.700]  我喜歡這個公司
[00:22:43.700 --> 00:22:49.400]  所以我來服事的
[00:22:49.400 --> 00:22:52.300]  那我們到了教會裡面來
[00:22:52.300 --> 00:22:55.700]  我們突然變得很屬靈
[00:22:55.700 --> 00:23:00.300]  其實reward是正確的
[00:23:00.300 --> 00:23:02.600]  是好的
[00:23:02.600 --> 00:23:04.500]  你了解我意思嗎
[00:23:04.500 --> 00:23:07.700]  那個跟功利不一樣
[00:23:07.700 --> 00:23:10.000]  所以保羅在這裡讓我們看見
[00:23:10.000 --> 00:23:12.800]  神對那些跟隨他的
[00:23:12.800 --> 00:23:14.300]  衷心跟隨他的
[00:23:14.300 --> 00:23:16.600]  從他的公平公義的角度來講
[00:23:16.600 --> 00:23:18.400]  他一定要有賞賜
[00:23:18.400 --> 00:23:21.400]  賞罰一定要分明
[00:23:21.400 --> 00:23:25.400]  但是從神愛我們的角度
[00:23:25.400 --> 00:23:26.800]  因為愛我們
[00:23:26.800 --> 00:23:28.700]  所以他的愛激勵我們
[00:23:28.700 --> 00:23:29.900]  所以我們怎麼樣
[00:23:29.900 --> 00:23:31.000]  被他的愛激勵
[00:23:31.000 --> 00:23:32.600]  以至於我們也追求
[00:23:32.600 --> 00:23:36.000]  我們願意來服事主
[00:23:36.000 --> 00:23:38.100]  所以
[00:23:38.100 --> 00:23:39.800]  神造人的目的
[00:23:39.800 --> 00:23:41.300]  或者說我們人生
[00:23:41.300 --> 00:23:43.400]  基督徒的人生觀
[00:23:43.400 --> 00:23:45.100]  第二個
[00:23:45.100 --> 00:23:52.200]  就是為主而活
[00:23:52.200 --> 00:23:55.200]  那麼講到這個
[00:23:55.200 --> 00:23:58.800]  雖然今天我們講的是職場
[00:23:58.800 --> 00:24:00.100]  可是因為我們來看看
[00:24:00.100 --> 00:24:01.300]  聖經上裡面
[00:24:01.300 --> 00:24:03.000]  講到什麼叫做侍奉
[00:24:03.000 --> 00:24:06.100]  我們來看一下
[00:24:06.100 --> 00:24:09.600]  希伯來文這個字
[00:24:09.600 --> 00:24:14.000]  在舊約出現了289次
[00:24:14.000 --> 00:24:16.200]  這個字可以翻成
[00:24:16.200 --> 00:24:24.200]  工作、耕種、侍奉、服侍、敬拜
[00:24:24.200 --> 00:24:26.600]  所以換句話說
[00:24:26.600 --> 00:24:30.600]  你在外面工作
[00:24:30.600 --> 00:24:35.200]  你要記得你在侍奉
[00:24:35.200 --> 00:24:39.700]  那你沒有工作你退休了呢
[00:24:39.700 --> 00:24:41.600]  牧師今天你講的這邊道
[00:24:41.600 --> 00:24:42.400]  跟我無關
[00:24:42.400 --> 00:24:45.200]  因為我退休了
[00:24:45.200 --> 00:24:47.400]  或者是你在家裡面做家庭主婦
[00:24:47.400 --> 00:24:49.000]  牧師今天這個道跟我無關
[00:24:49.000 --> 00:24:50.200]  因為我已經
[00:24:50.200 --> 00:24:52.200]  我沒有做工作
[00:24:52.200 --> 00:24:54.000]  懂我意思嗎
[00:24:54.000 --> 00:24:55.700]  傳統過去的教會
[00:24:55.700 --> 00:24:59.900]  把聖俗分得很清楚
[00:24:59.900 --> 00:25:02.300]  只要是在教會裡面做的
[00:25:02.300 --> 00:25:04.900]  就通通是聖的
[00:25:04.900 --> 00:25:08.400]  在社會上做的就是俗的
[00:25:08.400 --> 00:25:09.700]  這個觀念
[00:25:09.700 --> 00:25:11.600]  馬丁路德改教之後
[00:25:11.600 --> 00:25:15.400]  就已經把這個觀念打破了
[00:25:15.400 --> 00:25:17.300]  今天不要再用這種觀念了
[00:25:17.300 --> 00:25:18.000]  現在用什麼
[00:25:18.000 --> 00:25:20.600]  你做家庭主婦的在家裡面
[00:25:20.600 --> 00:25:21.600]  是不是侍奉上帝
[00:25:21.600 --> 00:25:23.900]  請告訴我
[00:25:23.900 --> 00:25:26.500]  很多姐妹們覺得很委屈
[00:25:26.500 --> 00:25:28.200]  你看我也是大學畢業
[00:25:28.200 --> 00:25:29.600]  甚至我是碩士畢業
[00:25:29.600 --> 00:25:32.800]  甚至我還是PhD
[00:25:32.800 --> 00:25:34.800]  我怎麼今天只淪落到
[00:25:34.800 --> 00:25:36.800]  在家裡面燒飯煮菜
[00:25:36.800 --> 00:25:39.700]  太埋沒人才了吧
[00:25:39.700 --> 00:25:41.000]  親愛的兄姊妹
[00:25:41.000 --> 00:25:42.000]  你的工作
[00:25:42.000 --> 00:25:43.800]  如果你是做家庭主婦
[00:25:43.800 --> 00:25:45.200]  你的價值
[00:25:45.200 --> 00:25:49.600]  你那個priceless
[00:25:49.600 --> 00:25:53.900]  無價的
[00:25:53.900 --> 00:25:55.700]  師母結婚之後
[00:25:55.700 --> 00:25:59.900]  就沒有工作了
[00:25:59.900 --> 00:26:04.600]  但是她有一個最神聖的工作
[00:26:04.600 --> 00:26:10.200]  就是要相夫教女
[00:26:10.200 --> 00:26:12.600]  所以她花了很長的時間
[00:26:12.600 --> 00:26:17.000]  一直到三個女兒到七年級
[00:26:17.000 --> 00:26:22.400]  到高中她才到外面去工作
[00:26:22.400 --> 00:26:26.000]  那請問她學的這些東西
[00:26:26.000 --> 00:26:27.300]  花在這個家庭裡面
[00:26:27.300 --> 00:26:28.700]  照顧孩子照顧先生
[00:26:28.700 --> 00:26:29.900]  做燒飯煮菜
[00:26:29.900 --> 00:26:33.100]  做這些東西是不是浪費
[00:26:33.100 --> 00:26:34.800]  是不是浪費
[00:26:34.800 --> 00:26:37.300]  姐妹們是不是浪費
[00:26:37.300 --> 00:26:41.000]  不是
[00:26:41.000 --> 00:26:43.900]  你如果你的媽媽燒菜燒得很好
[00:26:43.900 --> 00:26:45.000]  你知道你到老了
[00:26:45.000 --> 00:26:46.800]  你還想念媽媽燒的菜
[00:26:46.800 --> 00:26:49.400]  會不會
[00:26:49.400 --> 00:26:51.500]  在外面三層海味都吃過了
[00:26:51.500 --> 00:26:53.500]  但是回家還是想什麼
[00:26:53.500 --> 00:26:56.700]  吃白菜豆腐
[00:26:56.700 --> 00:27:02.700]  加一點罐頭的紅燒牛肉
[00:27:02.700 --> 00:27:06.500]  這是我們家以前最喜歡的一道菜
[00:27:06.500 --> 00:27:07.600]  因為我父親是軍人
[00:27:07.600 --> 00:27:10.900]  我想你們在眷居長大知道
[00:27:10.900 --> 00:27:16.200]  那每一次去領那個罐頭的牛肉
[00:27:16.200 --> 00:27:18.500]  然後就拿白菜豆腐炒
[00:27:18.500 --> 00:27:20.200]  跟它燒在一起
[00:27:20.200 --> 00:27:21.400]  到現在我們仍然覺得
[00:27:21.400 --> 00:27:26.700]  那是最好吃的菜
[00:27:26.700 --> 00:27:29.000]  對不對
[00:27:29.000 --> 00:27:31.900]  所以你看母親多重要
[00:27:31.900 --> 00:27:38.300]  你在家裡面的價值不得了的
[00:27:38.300 --> 00:27:41.100]  那天上禮拜我不是講過母親節嗎
[00:27:41.100 --> 00:27:48.000]  不是過母親節 過情人節
[00:27:48.000 --> 00:27:55.400]  By the way 送花沒有
[00:27:55.400 --> 00:28:00.000]  姐妹問一下 丈夫有送花嗎
[00:28:00.000 --> 00:28:10.000]  所以那天我就從Torrance趕回Temple City去
[00:28:10.000 --> 00:28:12.800]  本來想給師母一個Surprise
[00:28:12.800 --> 00:28:17.300]  結果沒想到她一看Find my friend
[00:28:17.300 --> 00:28:18.700]  她說就打電話來說
[00:28:18.700 --> 00:28:22.500]  你怎麼在Monterey Park
[00:28:22.500 --> 00:28:24.300]  我也不能撒謊
[00:28:24.300 --> 00:28:31.600]  我說我現在在回家的路上
[00:28:31.600 --> 00:28:34.600]  那天晚上帶她去了餐廳吃飯
[00:28:34.600 --> 00:28:37.200]  結果發現我們後來找不到什麼好
[00:28:37.200 --> 00:28:38.700]  不是說餐廳都是人
[00:28:38.700 --> 00:28:43.400]  後來最後找到一個印度餐廳
[00:28:43.400 --> 00:28:44.400]  對不起
[00:28:44.400 --> 00:28:47.400]  我剛才那句話跟後面是分開來的
[00:28:47.400 --> 00:28:49.600]  我不是說印度餐廳不好
[00:28:49.600 --> 00:28:50.900]  我們也很喜歡印度餐
[00:28:50.900 --> 00:28:53.200]  所以我們才會去印度餐
[00:28:53.200 --> 00:28:55.000]  只是那間餐廳沒什麼人
[00:28:55.000 --> 00:28:57.200]  大概一半的人 位置很空
[00:28:57.200 --> 00:28:58.800]  所以我們就進去了
[00:28:58.800 --> 00:29:00.000]  我們進去之後我們發現
[00:29:00.000 --> 00:29:06.800]  我們旁邊兩桌都是孩子
[00:29:06.800 --> 00:29:13.300]  都是男孩子帶著媽媽來過情人節
[00:29:13.300 --> 00:29:16.300]  這倒是我第一次看到
[00:29:16.300 --> 00:29:18.800]  所以你看媽媽多好
[00:29:18.800 --> 00:29:19.700]  是不是
[00:29:19.700 --> 00:29:21.100]  我們給我們這些媽媽們
[00:29:21.100 --> 00:29:28.300]  大大的鼓勵一下
[00:29:28.300 --> 00:29:35.700]  你們所做的工作是無價的
[00:29:35.700 --> 00:29:39.200]  爸爸不要吃醋
[00:29:39.200 --> 00:29:42.000]  你在外面拼命打拼
[00:29:42.000 --> 00:29:44.600]  這個家少不了你
[00:29:44.600 --> 00:29:46.100]  但親愛的 我要講的就是說
[00:29:46.100 --> 00:29:48.200]  你在外面世界上面的工作
[00:29:48.200 --> 00:29:50.900]  跟你在家裡面的工作
[00:29:50.900 --> 00:29:53.800]  在上帝眼前都是侍奉
[00:29:53.800 --> 00:29:54.900]  所以你在外面工作
[00:29:54.900 --> 00:29:57.500]  跟你在家裡面做家庭主婦
[00:29:57.500 --> 00:30:01.000]  你通通都要以侍奉的心態來做
[00:30:01.000 --> 00:30:03.100]  因為我們是為主活的人
[00:30:03.100 --> 00:30:04.700]  同樣的 親愛的
[00:30:04.700 --> 00:30:06.100]  你在外面的工作
[00:30:06.100 --> 00:30:08.000]  跟你在教會的服事
[00:30:08.000 --> 00:30:10.700]  同樣都在侍奉
[00:30:10.700 --> 00:30:13.800]  有的人在外面工作做不好
[00:30:13.800 --> 00:30:18.200]  跑到教會裡面來工作
[00:30:18.200 --> 00:30:23.200]  認為在教會工作才叫做侍奉上帝
[00:30:23.200 --> 00:30:24.600]  在教會很熱心
[00:30:24.600 --> 00:30:26.400]  在外面工作的時候
[00:30:26.400 --> 00:30:28.600]  老闆罵死他了
[00:30:28.600 --> 00:30:33.500]  這叫做不忠心 你懂意思嗎
[00:30:33.500 --> 00:30:36.100]  同樣的 你如果是在外面
[00:30:36.100 --> 00:30:39.900]  你到處跟人家社交
[00:30:39.900 --> 00:30:41.000]  文氣關係很好
[00:30:41.000 --> 00:30:42.800]  可是家裡面一團亂
[00:30:42.800 --> 00:30:46.600]  請問你這個做媽媽的失職
[00:30:46.600 --> 00:30:48.300]  了解我意思嗎
[00:30:48.300 --> 00:30:50.400]  所以不管是外面裡面
[00:30:50.400 --> 00:30:52.400]  不管是教會外或者教會內
[00:30:52.400 --> 00:30:53.300]  親愛的兄弟妹妹
[00:30:53.300 --> 00:30:55.500]  我們生活的每一個層面
[00:30:55.500 --> 00:30:58.800]  都是在侍奉
[00:30:58.800 --> 00:31:07.600]  好了 那麼接著我們來看
[00:31:07.600 --> 00:31:09.600]  第五節
[00:31:09.600 --> 00:31:13.400]  第五節我們再一起來練
[00:31:13.400 --> 00:31:16.400]  預備 請你們做僕人的
[00:31:16.400 --> 00:31:18.900]  要懼怕和戰驚
[00:31:18.900 --> 00:31:20.600]  用誠實的心
[00:31:20.600 --> 00:31:22.900]  聽從你們肉身的主人
[00:31:22.900 --> 00:31:27.400]  好像聽從基督一般
[00:31:27.400 --> 00:31:28.700]  所以接下來
[00:31:28.700 --> 00:31:31.000]  保羅就講到做僕人的
[00:31:31.000 --> 00:31:33.400]  應該是怎麼樣子的
[00:31:33.400 --> 00:31:35.500]  他提到的第一點就是說
[00:31:35.500 --> 00:31:40.400]  要聽從你們肉身的主人
[00:31:40.400 --> 00:31:46.100]  這個跟前面是很一致的
[00:31:46.100 --> 00:31:48.400]  但是他說用什麼樣子的態度呢
[00:31:48.400 --> 00:31:55.400]  他說用懼怕 戰驚 誠實的心來聽從
[00:31:55.400 --> 00:32:01.600]  好像我們跳過了一個
[00:32:01.600 --> 00:32:04.100]  懼怕 戰驚
[00:32:04.100 --> 00:32:07.400]  那個意思不是好像
[00:32:07.400 --> 00:32:09.100]  我們所想像的那樣子
[00:32:09.100 --> 00:32:10.200]  這個主人很嚴厲
[00:32:10.200 --> 00:32:11.200]  他拿個鞭子
[00:32:11.200 --> 00:32:12.800]  所以我當然懼怕 戰驚
[00:32:12.800 --> 00:32:14.200]  他講的是一個什麼
[00:32:14.200 --> 00:32:16.100]  就像詩篇
[00:32:16.100 --> 00:32:18.200]  第二篇你還記不記得
[00:32:18.200 --> 00:32:24.600]  要存著戰驚而快樂來侍奉神
[00:32:24.600 --> 00:32:27.400]  戰驚又快樂
[00:32:27.400 --> 00:32:28.300]  丁子美
[00:32:28.300 --> 00:32:30.600]  我們對神的態度就是如此
[00:32:30.600 --> 00:32:33.400]  我們一方面懼怕
[00:32:33.400 --> 00:32:36.300]  因為神是這樣子的威嚴
[00:32:36.300 --> 00:32:37.600]  欽慢不得
[00:32:37.600 --> 00:32:38.600]  但另外又快樂
[00:32:38.600 --> 00:32:39.600]  為什麼
[00:32:39.600 --> 00:32:40.800]  這個是我們所愛的
[00:32:40.800 --> 00:32:42.300]  這也是愛我們的那位主
[00:32:42.300 --> 00:32:44.000]  我們侍奉他好喜樂
[00:32:44.000 --> 00:32:46.800]  你侍奉你一個你所愛的人
[00:32:46.800 --> 00:32:49.000]  你會不會覺得很快樂
[00:32:49.000 --> 00:32:50.800]  還記得你在結婚之前
[00:32:50.800 --> 00:32:55.600]  追女朋友的時候怎麼追嗎
[00:32:55.600 --> 00:32:58.700]  所以存著戰驚而快樂的心
[00:32:58.700 --> 00:33:00.300]  這就是這裡所說的意思
[00:33:00.300 --> 00:33:01.100]  我們侍奉
[00:33:01.100 --> 00:33:02.200]  我們做一個僕人
[00:33:02.200 --> 00:33:04.800]  我們對我們自己肉身的主人
[00:33:04.800 --> 00:33:05.700]  對我們的老闆
[00:33:05.700 --> 00:33:07.700]  對我們的上司
[00:33:07.700 --> 00:33:14.200]  我們要帶著這樣子的心來侍奉他
[00:33:14.200 --> 00:33:18.600]  代表的是一種盡心盡意的侍奉
[00:33:18.600 --> 00:33:22.800]  接著他提到說
[00:33:22.800 --> 00:33:25.800]  是不是跳這麼快
[00:33:25.800 --> 00:33:30.800]  接著他提到什麼
[00:33:30.800 --> 00:33:32.700]  誠實的心
[00:33:32.700 --> 00:33:34.300]  誠實的心
[00:33:34.300 --> 00:33:37.800]  原文的意思就是專一
[00:33:37.800 --> 00:33:38.700]  專注
[00:33:38.700 --> 00:33:39.400]  純一
[00:33:39.400 --> 00:33:42.500]  單純的
[00:33:42.500 --> 00:33:47.800]  這個地方的誠實的心
[00:33:47.800 --> 00:33:49.200]  他跟盡心盡意
[00:33:49.200 --> 00:33:51.300]  愛主神的那個盡心
[00:33:51.300 --> 00:33:58.300]  是同一個意思
[00:33:58.300 --> 00:33:59.700]  所以我們看見
[00:33:59.700 --> 00:34:01.700]  前面講到
[00:34:01.700 --> 00:34:05.100]  這個懼怕戰驚用誠實的心
[00:34:05.100 --> 00:34:06.900]  代表的是一種
[00:34:06.900 --> 00:34:11.300]  盡心盡意的這種的態度
[00:34:11.300 --> 00:34:13.200]  來怎麼樣
[00:34:13.200 --> 00:34:17.200]  來聽從主人
[00:34:17.200 --> 00:34:18.500]  所以你注意看
[00:34:18.500 --> 00:34:22.100]  保羅在用這個聽從的時候
[00:34:22.100 --> 00:34:24.700]  他用的這個字
[00:34:24.700 --> 00:34:26.400]  跟耶穌順服父神
[00:34:26.400 --> 00:34:28.100]  跟妻子順服丈夫
[00:34:28.100 --> 00:34:31.400]  是同一個字
[00:34:31.400 --> 00:34:34.300]  這個聽從跟兒女後面
[00:34:34.300 --> 00:34:35.800]  六章第一到第四節
[00:34:35.800 --> 00:34:37.100]  兒女聽從父母
[00:34:37.100 --> 00:34:38.300]  僕人聽從父母
[00:34:38.300 --> 00:34:40.600]  用的是同一個字
[00:34:40.600 --> 00:34:41.900]  Obey
[00:34:41.900 --> 00:34:44.700]  Submit
[00:34:44.700 --> 00:34:48.200]  所以不是只有做妻子的要學順服
[00:34:48.200 --> 00:34:49.000]  親愛的同志們
[00:34:49.000 --> 00:34:51.400]  其實保羅把這幾個關係講完了之後
[00:34:51.400 --> 00:34:52.700]  他簡單的就是說
[00:34:52.700 --> 00:34:55.400]  順服是基督徒品格當中
[00:34:55.400 --> 00:35:01.400]  一個最重要的一個品格
[00:35:01.400 --> 00:35:02.500]  不僅僅是弟兄
[00:35:02.500 --> 00:35:03.500]  不僅僅是姐妹
[00:35:03.500 --> 00:35:04.300]  不僅做妻子
[00:35:04.300 --> 00:35:05.100]  做丈夫的
[00:35:05.100 --> 00:35:06.500]  做兒女的
[00:35:06.500 --> 00:35:07.700]  做父母親的
[00:35:07.700 --> 00:35:09.400]  我們的生命當中
[00:35:09.400 --> 00:35:11.500]  有一個很重要的一個品格
[00:35:11.500 --> 00:35:15.100]  我們一生需要操練的就是順服
[00:35:15.100 --> 00:35:17.600]  耶穌就是成了我們順服的榜樣
[00:35:17.600 --> 00:35:20.200]  他純心順服以至於死
[00:35:20.200 --> 00:35:27.800]  且死在死駕上面
[00:35:27.800 --> 00:35:30.000]  所以我們用這樣子的一個
[00:35:30.000 --> 00:35:32.600]  盡心盡力的態度來服侍
[00:35:32.600 --> 00:35:34.700]  並且來順從的時候
[00:35:34.700 --> 00:35:36.900]  為什麼不是只有順服神
[00:35:36.900 --> 00:35:40.400]  他說要順服你肉身的主人
[00:35:40.400 --> 00:35:44.600]  有一次在這個
[00:35:44.600 --> 00:35:47.700]  你知道美國很早期的時候
[00:35:47.700 --> 00:35:51.400]  這個白人歧視黑人對不對
[00:35:51.400 --> 00:35:55.200]  那麼曾經有一個白人的陸軍二等兵
[00:35:55.200 --> 00:35:56.700]  這個二等兵是白人
[00:35:56.700 --> 00:35:58.500]  請記得
[00:35:58.500 --> 00:36:03.200]  他遇見了他的上士的長官是一個黑人
[00:36:03.200 --> 00:36:04.300]  那他瞧不起黑人
[00:36:04.300 --> 00:36:06.800]  所以他不願意向這個黑人敬禮
[00:36:06.800 --> 00:36:09.900]  不願意向這個黑人長官敬禮
[00:36:09.900 --> 00:36:13.300]  但是這個黑人長官也很有智慧
[00:36:13.300 --> 00:36:15.000]  他也不生氣
[00:36:15.000 --> 00:36:18.200]  他就把他的軍服脫下來
[00:36:18.200 --> 00:36:21.000]  然後掛在樹枝上面
[00:36:21.000 --> 00:36:22.400]  然後說
[00:36:22.400 --> 00:36:24.600]  麥可 假設他是麥可
[00:36:24.600 --> 00:36:29.800]  麥可 來 敬禮
[00:36:29.800 --> 00:36:31.200]  他乖乖的要在那邊敬禮
[00:36:31.200 --> 00:36:33.700]  你知道為什麼
[00:36:33.700 --> 00:36:35.300]  因為那個軍階
[00:36:35.300 --> 00:36:39.200]  那個衣服代表的那個階級
[00:36:39.200 --> 00:36:42.000]  那一天這個白人的下等兵
[00:36:42.000 --> 00:36:46.500]  學了人生當中一個最大的功課
[00:36:46.500 --> 00:36:49.300]  你不能夠因為他這個膚色
[00:36:49.300 --> 00:36:51.600]  你不會因為他的人種
[00:36:51.600 --> 00:36:53.200]  你來瞧不起他
[00:36:53.200 --> 00:36:56.100]  你要看見他是軍隊賦予他
[00:36:56.100 --> 00:36:56.900]  是你的長官
[00:36:56.900 --> 00:36:58.900]  你懂這意思嗎
[00:36:58.900 --> 00:37:00.100]  因此同樣丁子妹
[00:37:00.100 --> 00:37:01.300]  當我們講順服的時候
[00:37:01.300 --> 00:37:02.700]  不管講夫妻關係
[00:37:02.700 --> 00:37:04.300]  或者是講主婦關係
[00:37:04.300 --> 00:37:05.600]  講父母跟兒女
[00:37:05.600 --> 00:37:07.600]  都是如此的
[00:37:07.600 --> 00:37:09.800]  現在我們的孩子們非常需要學這一點
[00:37:09.800 --> 00:37:11.800]  你懂意思嗎 承不承認
[00:37:11.800 --> 00:37:15.100]  現在孩子有時候真難管
[00:37:15.100 --> 00:37:17.200]  你講話他還給你回嘴
[00:37:17.200 --> 00:37:21.100]  回完嘴之後還講得很有道理
[00:37:21.100 --> 00:37:22.200]  你怎麼辦
[00:37:22.200 --> 00:37:24.300]  又不能打
[00:37:24.300 --> 00:37:26.500]  還是必須很有耐心跟他講道理
[00:37:26.500 --> 00:37:28.400]  講不聽怎麼辦
[00:37:28.400 --> 00:37:31.400]  那只能為他禱告了
[00:37:31.400 --> 00:37:33.200]  丁子妹 順服這個功課他沒有學好
[00:37:33.200 --> 00:37:36.600]  他一輩子都會有問題
[00:37:36.600 --> 00:37:39.800]  所以保羅提醒我們
[00:37:39.800 --> 00:37:43.500]  我們要存著這樣子的心
[00:37:43.500 --> 00:37:45.400]  來聽從父母親
[00:37:45.400 --> 00:37:47.600]  聽從我們肉身的主人
[00:37:47.600 --> 00:37:49.600]  聽從我們的丈夫
[00:37:49.600 --> 00:37:55.600]  接著我們看第六節
[00:37:55.600 --> 00:37:57.600]  第六節
[00:37:57.600 --> 00:37:59.400]  他說不要只在眼前侍奉
[00:37:59.400 --> 00:38:01.000]  像是草人喜歡的
[00:38:01.000 --> 00:38:02.200]  要像基督的僕人
[00:38:02.200 --> 00:38:05.300]  從心裡遵行神的旨意
[00:38:05.300 --> 00:38:07.200]  不要像眼前侍奉
[00:38:07.200 --> 00:38:11.600]  眼前就是指的是什麼
[00:38:11.600 --> 00:38:13.000]  就是下面所說的
[00:38:13.000 --> 00:38:15.800]  草人的喜歡
[00:38:15.800 --> 00:38:19.400]  是一個man pleaser
[00:38:19.400 --> 00:38:21.600]  我們只是在別人看得見的時候
[00:38:21.600 --> 00:38:22.600]  我們來侍奉他
[00:38:22.600 --> 00:38:25.800]  丁子妹 會不會我們在工作的時候
[00:38:25.800 --> 00:38:26.800]  老闆不在的時候
[00:38:26.800 --> 00:38:29.300]  是最快樂的時候
[00:38:29.300 --> 00:38:31.000]  老闆如果出差兩個禮拜
[00:38:31.000 --> 00:38:35.100]  感謝讚美主 放假兩個禮拜
[00:38:35.100 --> 00:38:39.600]  但是老闆在的時候
[00:38:39.600 --> 00:38:41.400]  大家都很緊張
[00:38:41.400 --> 00:38:42.000]  是不是
[00:38:42.000 --> 00:38:43.500]  特別如果你碰到那個老闆
[00:38:43.500 --> 00:38:45.000]  他有時候常常會到你辦公室
[00:38:45.000 --> 00:38:46.200]  走來走去看的
[00:38:46.200 --> 00:38:47.600]  看看你在看什麼
[00:38:47.600 --> 00:38:48.800]  看你在做什麼的
[00:38:48.800 --> 00:38:50.600]  這種老闆有沒有碰過
[00:38:50.600 --> 00:38:54.600]  有沒有 那怎麼辦
[00:38:54.600 --> 00:38:58.600]  保羅說你不要是做眼前的侍奉
