
[00:00:00.000 --> 00:00:03.540]  咁我哋繼續去思考詩篇裡面嘅說話
[00:15:08.000 --> 00:15:10.000]  上帝嘅子民先至能夠得到
[00:15:10.000 --> 00:15:12.000]  上帝畀佢哋呢啲嘅訊息
[00:15:12.000 --> 00:15:16.000]  睇下你搵唔搵到
[00:15:16.000 --> 00:15:18.000]  三對嘅
[00:15:18.000 --> 00:15:20.000]  並聯嘅詩句
[00:15:20.000 --> 00:15:22.000]  第七節開始
[00:15:22.000 --> 00:15:24.000]  耶和華嘅律法傳避
[00:15:24.000 --> 00:15:26.000]  使人肅成
[00:15:26.000 --> 00:15:28.000]  耶和華嘅法度確定
[00:15:28.000 --> 00:15:30.000]  使圓滿人有智慧
[00:15:30.000 --> 00:15:32.000]  但係呢一對嘅詞
[00:15:32.000 --> 00:15:34.000]  Torah 律法
[00:15:34.000 --> 00:15:36.000]  同埋法度
[00:15:36.000 --> 00:15:38.000]  Testimony
[00:15:38.000 --> 00:15:40.000]  當然有好多唔同嘅字
[00:15:40.000 --> 00:15:42.000]  都係指到救弱聖跡
[00:15:42.000 --> 00:15:44.000]  希伯來聖跡
[00:15:44.000 --> 00:15:46.000]  但係佢哋
[00:15:46.000 --> 00:15:48.000]  可以可能係同意
[00:15:48.000 --> 00:15:50.000]  但係都有佢自己嘅
[00:15:50.000 --> 00:15:52.000]  特別嘅強調嘅地方
[00:15:52.000 --> 00:15:54.000]  耶和華嘅分詞
[00:15:54.000 --> 00:15:56.000]  第三個嘅
[00:15:56.000 --> 00:15:58.000]  名詞
[00:15:58.000 --> 00:16:00.000]  正直
[00:16:00.000 --> 00:16:02.000]  分詞係正直嘅使人心快活
[00:16:02.000 --> 00:16:04.000]  耶和華嘅命令第四個
[00:16:04.000 --> 00:16:06.000]  清潔
[00:16:06.000 --> 00:16:08.000]  使眼目明亮
[00:16:08.000 --> 00:16:10.000]  耶和華嘅典章真實
[00:16:10.000 --> 00:16:12.000]  傳言公義
[00:16:12.000 --> 00:16:14.000]  經威耶和華是
[00:16:14.000 --> 00:16:16.000]  純潔的傳道永遠
[00:16:16.000 --> 00:16:18.000]  搵搵到三對喺邊度
[00:16:18.000 --> 00:16:20.000]  律法同埋法度
[00:16:20.000 --> 00:16:22.000]  分詞與命令
[00:16:22.000 --> 00:16:24.000]  典章同埋所謂
[00:16:24.000 --> 00:16:26.000]  經威耶和華
[00:16:26.000 --> 00:16:28.000]  Lotus Five 係乜嘢意思
[00:16:28.000 --> 00:16:30.000]  有時我哋中文翻譯
[00:16:30.000 --> 00:16:32.000]  發得唔係幾好
[00:16:32.000 --> 00:16:34.000]  我哋諗啲就係法律
[00:16:34.000 --> 00:16:36.000]  你開塊車咁就捉你啦
[00:16:36.000 --> 00:16:38.000]  Torah 係乜嘢意思
[00:16:38.000 --> 00:16:40.000]  Torah 其實就係
[00:16:40.000 --> 00:16:42.000]  Guidance 嘅意思
[00:16:42.000 --> 00:16:44.000]  即係佢指示我哋嘅意思
[00:16:44.000 --> 00:16:46.000]  好似指南針咁樣
[00:16:46.000 --> 00:16:48.000]  去到使我哋人心
[00:16:48.000 --> 00:16:50.000]  能夠蘇醒 能夠去迴轉嘅
[00:16:50.000 --> 00:16:52.000]  法度
[00:16:52.000 --> 00:16:54.000]  就係一種警惕嘅意味喺度
[00:16:54.000 --> 00:16:56.000]  即係前面有危險
[00:16:56.000 --> 00:16:58.000]  就使到愚昧人
[00:16:58.000 --> 00:17:00.000]  唔知道危險嘅
[00:17:00.000 --> 00:17:02.000]  唔知道試探嘅人
[00:17:02.000 --> 00:17:04.000]  唔知道會跌倒嘅人
[00:17:04.000 --> 00:17:06.000]  佢就得到智慧
[00:17:06.000 --> 00:17:08.000]  呢個就叫Testimony 係法度
[00:17:08.000 --> 00:17:10.000]  分詞
[00:17:10.000 --> 00:17:12.000]  就係代表
[00:17:12.000 --> 00:17:14.000]  一種
[00:17:14.000 --> 00:17:16.000]  從上而嚟嘅Command
[00:17:16.000 --> 00:17:18.000]  一種
[00:17:18.000 --> 00:17:20.000]  Authority
[00:17:20.000 --> 00:17:22.000]  命令亦都係同一樣
[00:17:22.000 --> 00:17:24.000]  但係好清楚嘅嚟到話畀你聽
[00:17:24.000 --> 00:17:26.000]  唔會出二反二嘅
[00:17:26.000 --> 00:17:28.000]  上帝係對我哋心靈裏面
[00:17:28.000 --> 00:17:30.000]  係有著呢種咁嘅吩咐
[00:17:30.000 --> 00:17:32.000]  呢種咁嘅命令
[00:17:32.000 --> 00:17:34.000]  應該好清楚
[00:17:34.000 --> 00:17:36.000]  你知唔知喺近東裏面
[00:17:36.000 --> 00:17:38.000]  所有人都係有神論
[00:17:38.000 --> 00:17:40.000]  好多時嗰啲嘅神明
[00:17:40.000 --> 00:17:42.000]  係唔會講清楚
[00:17:42.000 --> 00:17:44.000]  佢自己想點
[00:17:44.000 --> 00:17:46.000]  即係佢發脾氣就發脾氣
[00:17:46.000 --> 00:17:48.000]  好似我哋人咁
[00:17:48.000 --> 00:17:50.000]  但係你打開
[00:17:50.000 --> 00:17:52.000]  上帝嘅律法
[00:17:52.000 --> 00:17:54.000]  耶和華嘅律法嘅相
[00:17:54.000 --> 00:17:56.000]  佢就樣樣嘢都同我哋講清楚
[00:17:56.000 --> 00:17:58.000]  大嘅原則會講清楚
[00:17:58.000 --> 00:18:00.000]  大嘅誡命
[00:18:00.000 --> 00:18:02.000]  會好清楚嚟到點醒我哋
[00:18:02.000 --> 00:18:04.000]  耶和華嘅典章
[00:18:04.000 --> 00:18:06.000]  講到佢
[00:18:06.000 --> 00:18:08.000]  係好真實
[00:18:08.000 --> 00:18:10.000]  係咪
[00:18:10.000 --> 00:18:12.000]  好堅定嘅
[00:18:12.000 --> 00:18:14.000]  耶和華嘅
[00:18:14.000 --> 00:18:16.000]  話語同典章
[00:18:16.000 --> 00:18:18.000]  代表上帝
[00:18:18.000 --> 00:18:20.000]  真真實實將佢嘅心意
[00:18:20.000 --> 00:18:22.000]  嚟到話畀我哋
[00:18:22.000 --> 00:18:24.000]  聽嘅人
[00:18:24.000 --> 00:18:26.000]  就能夠得到好處
[00:18:26.000 --> 00:18:30.000]  最近我教緊我個仔
[00:18:30.000 --> 00:18:32.000]  揸棍波車
[00:18:32.000 --> 00:18:34.000]  因為我覺得呢啲
[00:18:34.000 --> 00:18:36.000]  我知道而家通常都買EV
[00:18:36.000 --> 00:18:38.000]  下一代都係買EV
[00:18:38.000 --> 00:18:40.000]  電子車
[00:18:40.000 --> 00:18:42.000]  應該都唔使學
[00:18:42.000 --> 00:18:44.000]  但我就覺得我哋嘅家族
[00:18:44.000 --> 00:18:46.000]  有啲嘅
[00:18:46.000 --> 00:18:48.000]  Loss Art
[00:18:48.000 --> 00:18:50.000]  係唔可以唔識
[00:18:50.000 --> 00:18:52.000]  咁我就教佢揸
[00:18:52.000 --> 00:18:54.000]  我每晚都出去教佢揸
[00:18:54.000 --> 00:18:56.000]  你知油費幾貴
[00:18:56.000 --> 00:18:58.000]  而家跌咗少少好好多
[00:18:58.000 --> 00:19:00.000]  如果你識揸棍波車
[00:19:00.000 --> 00:19:02.000]  嘩係你嘥好多油
[00:19:02.000 --> 00:19:04.000]  因為佢係咁撳油
[00:19:04.000 --> 00:19:06.000]  你知唔知點樣
[00:19:06.000 --> 00:19:08.000]  點樣可以成功地
[00:19:08.000 --> 00:19:10.000]  教到一個人揸車
[00:19:10.000 --> 00:19:14.000]  當然要一個好教師
[00:19:14.000 --> 00:19:18.000]  我諗嗰個Key都係
[00:19:18.000 --> 00:19:20.000]  嗰個學車嘅個人
[00:19:20.000 --> 00:19:22.000]  佢啱啱聽洗
[00:19:22.000 --> 00:19:24.000]  有好多嘢我會
[00:19:24.000 --> 00:19:26.000]  清楚講出
[00:19:26.000 --> 00:19:28.000]  但係去到路面嘅時候
[00:19:28.000 --> 00:19:30.000]  佢自己就要去
[00:19:30.000 --> 00:19:32.000]  揣摩
[00:19:32.000 --> 00:19:34.000]  我會畀佢大嘅方向
[00:19:34.000 --> 00:19:36.000]  邊度轉右邊度轉左
[00:19:36.000 --> 00:19:38.000]  所以佢學得都幾好
[00:19:38.000 --> 00:19:40.000]  佢學得都ok
[00:19:40.000 --> 00:19:42.000]  唔覺得好危險咁
[00:19:42.000 --> 00:19:44.000]  我太太就會覺得好危險
[00:19:44.000 --> 00:19:46.000]  佢從來都唔敢教
[00:19:46.000 --> 00:19:48.000]  我就去教佢
[00:19:48.000 --> 00:19:50.000]  但係教咗佢一兩次
[00:19:50.000 --> 00:19:52.000]  佢開始get到
[00:19:52.000 --> 00:19:54.000]  到底一波起步
[00:19:54.000 --> 00:19:56.000]  二波起步
[00:19:56.000 --> 00:19:58.000]  三波係會死波
[00:19:58.000 --> 00:20:00.000]  但係佢肯聽
[00:20:00.000 --> 00:20:02.000]  所以慢慢慢慢佢就覺得
[00:20:02.000 --> 00:20:04.000]  原來唔係咁難
[00:20:04.000 --> 00:20:06.000]  呢個Key唔係聖靈
[00:20:06.000 --> 00:20:08.000]  係我地生命裏面做嘅工作
[00:20:08.000 --> 00:20:10.000]  當我地信主嘅時候
[00:20:10.000 --> 00:20:12.000]  我地得到呢個特殊嘅啟示
[00:20:12.000 --> 00:20:14.000]  呢種特別嘅啟示
[00:20:14.000 --> 00:20:16.000]  上帝會用佢嘅話語
[00:20:16.000 --> 00:20:18.000]  提醒我地
[00:20:18.000 --> 00:20:20.000]  當然唔係會話
[00:20:20.000 --> 00:20:22.000]  我地平日生活裏面
[00:20:22.000 --> 00:20:24.000]  任何好細微嘅決定
[00:20:24.000 --> 00:20:26.000]  佢都會指明我地唔需要
[00:20:26.000 --> 00:20:30.000]  但係有好多大嘅原則
[00:20:30.000 --> 00:20:32.000]  就已經足夠畀我地
[00:20:32.000 --> 00:20:34.000]  就好似我教車咁樣
[00:20:34.000 --> 00:20:36.000]  我會話畀佢聽一啲大嘅原則
[00:20:36.000 --> 00:20:38.000]  有危險嘅地方喺邊度
[00:20:38.000 --> 00:20:42.000]  我會畀佢有法度
[00:20:42.000 --> 00:20:44.000]  有命令
[00:20:44.000 --> 00:20:48.000]  等佢知道點樣去開好架車
[00:20:48.000 --> 00:20:52.000]  事實上我地基督徒嘅生活都係一樣
[00:20:52.000 --> 00:20:54.000]  我唔知道你最近
[00:20:54.000 --> 00:20:58.000]  你自己生活係點樣
[00:20:58.000 --> 00:21:00.000]  基督徒嘅生活
[00:21:00.000 --> 00:21:02.000]  可能你都係懵懵下
[00:21:02.000 --> 00:21:04.000]  或者有啲嘢唔記得做
[00:21:04.000 --> 00:21:08.000]  係時候去考牌
[00:21:08.000 --> 00:21:10.000]  係時候去諗清楚
[00:21:10.000 --> 00:21:12.000]  到底上帝對我地嘅吩咐係點樣
[00:21:12.000 --> 00:21:14.000]  呢度當然唔係淨係單單講話
[00:21:14.000 --> 00:21:16.000]  你聽我講就得
[00:21:16.000 --> 00:21:18.000]  佢話畀我聽個價值喺邊度
[00:21:18.000 --> 00:21:20.000]  What is the value
[00:21:20.000 --> 00:21:24.000]  個value係畀我地嘅好多時
[00:21:24.000 --> 00:21:26.000]  係對我地有好處嘅
[00:21:26.000 --> 00:21:29.000]  如同金子嘅寶貴第十次
[00:21:29.000 --> 00:21:31.000]  大量嘅晶金更加寶貴
[00:21:31.000 --> 00:21:33.000]  畀蜂蜜
[00:21:33.000 --> 00:21:35.000]  或者畀蜜棗
[00:21:35.000 --> 00:21:37.000]  更加嘅甜
[00:21:37.000 --> 00:21:39.000]  更加甘甜
[00:21:39.000 --> 00:21:41.000]  基督徒嘅生活
[00:21:41.000 --> 00:21:43.000]  我地嘅同神嘅關係
[00:21:43.000 --> 00:21:45.000]  應當係咁樣嘅
[00:21:45.000 --> 00:21:47.000]  我地會漸漸覺得
[00:21:47.000 --> 00:21:49.000]  係一啲好寶貴嘅嘢
[00:21:49.000 --> 00:21:54.000]  經歷上帝畀我地嘅指示
[00:21:54.000 --> 00:21:56.000]  對我地嘅guidance
[00:21:56.000 --> 00:21:59.000]  慢慢慢慢我地會覺得係甘甜
[00:21:59.000 --> 00:22:01.000]  開頭可能
[00:22:01.000 --> 00:22:03.000]  又一波二波死火
[00:22:03.000 --> 00:22:05.000]  好笨盡咁
[00:22:05.000 --> 00:22:07.000]  但慢慢慢慢佢就會話
[00:22:07.000 --> 00:22:09.000]  原來都唔係咁差
[00:22:09.000 --> 00:22:11.000]  其實都係好enjoy嘅
[00:22:11.000 --> 00:22:13.000]  我個仔前晚就同我講一樣嘢
[00:22:13.000 --> 00:22:15.000]  佢話I enjoy it
[00:22:15.000 --> 00:22:17.000]  唔該enjoy it
[00:22:17.000 --> 00:22:19.000]  因為架車
[00:22:19.000 --> 00:22:21.000]  如果唔死嘅話
[00:22:21.000 --> 00:22:24.000]  可能都係你繼承啦
[00:22:26.000 --> 00:22:28.000]  舊車架
[00:22:28.000 --> 00:22:30.000]  如同金紙咁寶貴
[00:22:30.000 --> 00:22:32.000]  金紙
[00:22:32.000 --> 00:22:34.000]  我地喺美國嘅疑問
[00:22:34.000 --> 00:22:36.000]  我地知道三藩市
[00:22:36.000 --> 00:22:38.000]  又叫舊金山
[00:22:38.000 --> 00:22:42.000]  特別嗰啲上一代嘅疑問
[00:22:42.000 --> 00:22:44.000]  更加清楚
[00:22:44.000 --> 00:22:46.000]  點解叫舊金山
[00:22:46.000 --> 00:22:48.000]  因為十九世紀中嘅時候
[00:22:48.000 --> 00:22:50.000]  有好多好多人要尋金
[00:22:50.000 --> 00:22:54.000]  1849年嘅時候
[00:22:54.000 --> 00:22:56.000]  正式掀起呢個
[00:22:56.000 --> 00:22:58.000]  叫做尋金業務
[00:22:58.000 --> 00:23:00.000]  當時
[00:23:00.000 --> 00:23:02.000]  以前我喺北加州住
[00:23:02.000 --> 00:23:04.000]  有好多地方都係
[00:23:04.000 --> 00:23:06.000]  紀念呢啲咁嘅事蹟
[00:23:06.000 --> 00:23:10.000]  邊度有曾經尋金
[00:23:10.000 --> 00:23:12.000]  邊度有曾經啲人
[00:23:12.000 --> 00:23:14.000]  嚟到去掘金等等
[00:23:14.000 --> 00:23:16.000]  你記得
[00:23:16.000 --> 00:23:19.000]  以前去掘金嘅時候
[00:23:19.000 --> 00:23:21.000]  嗰啲嘅相片
[00:23:21.000 --> 00:23:24.000]  或者嗰啲紀錄
[00:23:24.000 --> 00:23:26.000]  採金掘金
[00:23:26.000 --> 00:23:29.000]  唔係個山嗰度真係有大舊金
[00:23:29.000 --> 00:23:32.000]  好似金磚咁樣攞走
[00:23:32.000 --> 00:23:35.000]  嗰啲係拍電影先有
[00:23:35.000 --> 00:23:37.000]  係要攞啲沙攞個盤
[00:23:37.000 --> 00:23:39.000]  慢慢篩下篩下
[00:23:39.000 --> 00:23:41.000]  然後先有一兩滴一兩滴出嚟
[00:23:41.000 --> 00:23:43.000]  然後你先集合到
[00:23:43.000 --> 00:23:47.000]  一啲嘅所謂金紙
[00:23:47.000 --> 00:23:49.000]  好難
[00:23:49.000 --> 00:23:51.000]  要好多耐性
[00:23:51.000 --> 00:23:53.000]  我覺得呢個比喻非常之好
[00:23:53.000 --> 00:23:55.000]  上帝嘅話語
[00:23:55.000 --> 00:23:58.000]  我哋要得著嗰個嘅寶貴
[00:23:58.000 --> 00:24:00.000]  得著嗰個功勇
[00:24:00.000 --> 00:24:03.000]  同樣我哋需要做咩
[00:24:03.000 --> 00:24:06.000]  好多時要花耐性
[00:24:06.000 --> 00:24:08.000]  好多時都需要去到
[00:24:08.000 --> 00:24:11.000]  畀功夫有血有汗
[00:24:11.000 --> 00:24:13.000]  你先至能夠攞得到
[00:24:13.000 --> 00:24:16.000]  我唔係話我30秒鐘就download落嚟
[00:24:16.000 --> 00:24:19.000]  唔係話15分鐘
[00:24:19.000 --> 00:24:21.000]  或者3分鐘
[00:24:21.000 --> 00:24:22.000]  睇完一個嘅video
[00:24:22.000 --> 00:24:24.000]  我哋所有嘢就掌握到
[00:24:24.000 --> 00:24:25.000]  NO
[00:24:25.000 --> 00:24:27.000]  你係需要去揣摩
[00:24:27.000 --> 00:24:29.000]  你需要去學習
[00:24:29.000 --> 00:24:31.000]  需要有功夫需要有技術
[00:24:31.000 --> 00:24:35.000]  係我哋呢個成日快行嘅文化
[00:24:35.000 --> 00:24:37.000]  相反
[00:24:37.000 --> 00:24:39.000]  但你所得到嘅嘢
[00:24:39.000 --> 00:24:41.000]  就係屬於你
[00:24:41.000 --> 00:24:43.000]  你喺上帝嘅話語裏面
[00:24:43.000 --> 00:24:46.000]  揣摩你所有嘅得著
[00:24:46.000 --> 00:24:51.000]  就係畀你生命裏面嘅好處
[00:24:51.000 --> 00:24:53.000]  特殊嘅啟示
[00:24:53.000 --> 00:24:55.000]  係一啲好寶貴嘅嘢
[00:24:55.000 --> 00:24:58.000]  請你不要忘記
[00:24:58.000 --> 00:25:00.000]  唔可以話疫情去到打斷
[00:25:00.000 --> 00:25:02.000]  我哋好多時教會嘅生活
[00:25:02.000 --> 00:25:03.000]  我幾時啲case就上返
[00:25:03.000 --> 00:25:05.000]  跟住我哋有好多concern
[00:25:05.000 --> 00:25:09.000]  我哋有好多嘢要擔心
[00:25:09.000 --> 00:25:12.000]  生命裏面係需要去尋急
[00:25:12.000 --> 00:25:15.000]  上帝嘅道上帝嘅律法
[00:25:15.000 --> 00:25:16.000]  你要我哋生命去到
[00:25:16.000 --> 00:25:18.000]  經歷到上帝嘅話
[00:25:18.000 --> 00:25:20.000]  就需要落功夫
[00:25:20.000 --> 00:25:23.000]  要畀耐性
[00:25:23.000 --> 00:25:25.000]  CP19篇
[00:25:25.000 --> 00:25:28.000]  由第一段講到創造界喺度說話
[00:25:28.000 --> 00:25:30.000]  普世嘅啟示
[00:25:30.000 --> 00:25:34.000]  然後第二段講到創造主嘅說話
[00:25:34.000 --> 00:25:36.000]  特殊嘅啟示佢嘅律法
[00:25:36.000 --> 00:25:42.000]  十一至十四節就講到被造者在說話
[00:25:42.000 --> 00:25:45.000]  即係私人在說話
[00:25:45.000 --> 00:25:47.000]  呢個就係我哋嘅回應
[00:25:47.000 --> 00:25:48.000]  係你嘅回應
[00:25:48.000 --> 00:25:50.000]  十一節至到十四節
[00:25:50.000 --> 00:25:52.000]  並且你的僕人
[00:25:52.000 --> 00:25:55.000]  也藉著這些就係特殊嘅啟示
[00:25:55.000 --> 00:25:57.000]  啱啱講完
[00:25:57.000 --> 00:25:59.000]  上帝嘅律法訓示
[00:25:59.000 --> 00:26:03.000]  謹守這些就得到大嘅賞賜
[00:26:03.000 --> 00:26:06.000]  誰能知道自己嘅錯誤
[00:26:06.000 --> 00:26:10.000]  求你赦免我隱而未見的過失
[00:26:10.000 --> 00:26:13.000]  求你攔阻你僕人
[00:26:13.000 --> 00:26:15.000]  不犯任意妄為的罪
[00:26:15.000 --> 00:26:18.000]  不許他們克制我
[00:26:18.000 --> 00:26:23.000]  我也可以完全不犯大過
[00:26:23.000 --> 00:26:24.000]  願我口中嘅言語
[00:26:24.000 --> 00:26:26.000]  心裡的意念
[00:26:26.000 --> 00:26:29.000]  在你面前蒙月立
[00:26:29.000 --> 00:26:31.000]  呢個好特別
[00:26:31.000 --> 00:26:33.000]  因為如果你睇慣詩篇嘅話
[00:26:33.000 --> 00:26:37.000]  通常詩篇嗰啲請求嘅詩歌
[00:26:37.000 --> 00:26:39.000]  都係請求開始先
[00:26:39.000 --> 00:26:41.000]  然之後先係慢慢慢慢個movement
[00:26:41.000 --> 00:26:44.000]  去到後面就係讚美同埋感謝
[00:26:44.000 --> 00:26:46.000]  通常都係protection prayer開始
[00:26:46.000 --> 00:26:48.000]  然之後最後有praises
[00:26:48.000 --> 00:26:52.000]  通常所有嘅詩篇都會咁樣嘅格式
[00:26:52.000 --> 00:26:55.000]  詩篇十九篇就調返轉
[00:26:55.000 --> 00:26:58.000]  先有讚美先有敬拜
[00:26:58.000 --> 00:27:01.000]  然之後到第三段嘅時候
[00:27:01.000 --> 00:27:03.000]  就有我哋自己去思想
[00:27:03.000 --> 00:27:05.000]  自己去悔改
[00:27:05.000 --> 00:27:09.000]  詩人見到上帝嘅榮耀
[00:27:09.000 --> 00:27:11.000]  喺宇宙裡面彰顯出嚟
[00:27:11.000 --> 00:27:13.000]  見到上帝嘅話語
[00:27:13.000 --> 00:27:15.000]  佢嘅訓詞
[00:27:15.000 --> 00:27:18.000]  喺聖經裡面彰顯出嚟
[00:27:18.000 --> 00:27:22.000]  而家佢就去迴轉
[00:27:22.000 --> 00:27:23.000]  呢個好特別
[00:27:23.000 --> 00:27:25.000]  除咗個格式之外
[00:27:25.000 --> 00:27:30.000]  倒過嚟就見到上帝嘅話語奇妙
[00:27:30.000 --> 00:27:32.000]  宇宙浩瀚嘅時候
[00:27:32.000 --> 00:27:36.000]  佢唔係發出讚美
[00:27:36.000 --> 00:27:38.000]  佢發出嘅請求
[00:27:38.000 --> 00:27:44.000]  求上帝去赦免佢
[00:27:44.000 --> 00:27:46.000]  呢個好有道理
[00:27:46.000 --> 00:27:49.000]  當我見到上帝嘅偉大嘅時候
[00:27:49.000 --> 00:27:51.000]  我哋其中一個反應
[00:27:51.000 --> 00:27:54.000]  應當就去反省一下
[00:27:54.000 --> 00:27:56.000]  我哋幾咁渺小
[00:27:56.000 --> 00:27:59.000]  我哋係幾咁多嘅錯失
[00:27:59.000 --> 00:28:04.000]  我哋幾broken
[00:28:04.000 --> 00:28:07.000]  有不足
[00:28:07.000 --> 00:28:12.000]  誰能知道自己嘅錯失
[00:28:12.000 --> 00:28:14.000]  邊個會知道
[00:28:14.000 --> 00:28:18.000]  呢啲係一啲rhetorical question
[00:28:18.000 --> 00:28:21.000]  一啲所謂修辭上嘅問句
[00:28:21.000 --> 00:28:23.000]  意思就係話嘅答案
[00:28:23.000 --> 00:28:25.000]  其實大家都知
[00:28:25.000 --> 00:28:26.000]  問嚟嘅時候
[00:28:26.000 --> 00:28:28.000]  其實就係要提醒我哋
[00:28:28.000 --> 00:28:30.000]  邊個會知道自己嘅過失
[00:28:30.000 --> 00:28:32.000]  冇人知道自己嘅過失
[00:28:32.000 --> 00:28:36.000]  你同我都不能
[00:28:36.000 --> 00:28:37.000]  去到抄清楚
[00:28:37.000 --> 00:28:42.000]  到底我哋有啲乜嘢嘅不時
[00:28:42.000 --> 00:28:44.000]  我哋唔知㗎
[00:28:44.000 --> 00:28:47.000]  無論我哋做咗幾耐基督徒都好
[00:28:47.000 --> 00:28:49.000]  做咗幾耐人都好
[00:28:49.000 --> 00:28:51.000]  我哋總有一啲係我哋唔知道
[00:28:51.000 --> 00:28:54.000]  我哋都唔知道就係我哋嘅不時
[00:28:54.000 --> 00:28:57.000]  謙卑喺上帝面前
[00:28:57.000 --> 00:28:58.000]  我哋去承認
[00:28:58.000 --> 00:29:00.000]  原來我哋有嘅過失
[00:29:00.000 --> 00:29:02.000]  唔單止我哋明做出嚟
[00:29:02.000 --> 00:29:04.000]  明講出嚟
[00:29:04.000 --> 00:29:08.000]  而係隱而未見
[00:29:08.000 --> 00:29:11.000]  睇不見
[00:29:11.000 --> 00:29:13.000]  並且我哋嘅罪成
[00:29:13.000 --> 00:29:16.000]  我哋人嘅本性
[00:29:16.000 --> 00:29:18.000]  佢去到反省到嘅時候
[00:29:18.000 --> 00:29:23.000]  佢話佢會犯任意妄為嘅罪
[00:29:23.000 --> 00:29:25.000]  頭先我哋首詩歌
[00:29:25.000 --> 00:29:28.000]  都係一個好好嘅提醒
[00:29:28.000 --> 00:29:30.000]  我哋嚟到上帝面前
[00:29:30.000 --> 00:29:33.000]  我哋聽見佢律法
[00:29:33.000 --> 00:29:35.000]  嚟到經拜嘅時候
[00:29:35.000 --> 00:29:37.000]  我哋有冇諗清楚
[00:29:37.000 --> 00:29:40.000]  我哋係咪謙卑我哋自己落嚟
[00:29:40.000 --> 00:29:43.000]  呢度幾多次講到
[00:29:43.000 --> 00:29:45.000]  佢形容自己僕人
[00:29:45.000 --> 00:29:47.000]  兩次
[00:29:47.000 --> 00:29:49.000]  你嘅僕人
[00:29:49.000 --> 00:29:51.000]  你嘅僕人
[00:29:51.000 --> 00:29:53.000]  肯聽悔憤
[00:29:53.000 --> 00:29:58.000]  肯聽受教
[00:29:58.000 --> 00:30:01.000]  見到上帝嘅榮耀
[00:30:01.000 --> 00:30:02.000]  聽見上帝嘅律法
[00:30:02.000 --> 00:30:04.000]  對我哋說話
[00:30:04.000 --> 00:30:07.000]  我哋有嘅回應
[00:30:07.000 --> 00:30:09.000]  就係佢受教
[00:30:09.000 --> 00:30:10.000]  原來我口中嘅言語
[00:30:10.000 --> 00:30:12.000]  心裏面嘅意念
[00:30:12.000 --> 00:30:15.000]  喺你面前蒙越納 acceptable
[00:30:15.000 --> 00:30:18.000]  呢個經常喺五經裏面出現
[00:30:18.000 --> 00:30:20.000]  就係嗰啲古意識人
[00:30:20.000 --> 00:30:22.000]  佢哋攞住牛呀羊
[00:30:22.000 --> 00:30:25.000]  去到上帝面前嚟到去獻祭
[00:30:25.000 --> 00:30:26.000]  無論係獻乜嘢祭都好
[00:30:26.000 --> 00:30:27.000]  贖罪祭
[00:30:27.000 --> 00:30:28.000]  感恩祭
[00:30:28.000 --> 00:30:30.000]  犯祭等等
[00:30:30.000 --> 00:30:32.000]  acceptable
[00:30:32.000 --> 00:30:35.000]  蒙越納
[00:30:35.000 --> 00:30:36.000]  獻上嘅時候
[00:30:36.000 --> 00:30:38.000]  係上帝係歡迎嘅
[00:30:38.000 --> 00:30:40.000]  嚟到去接受
[00:30:40.000 --> 00:30:42.000]  我哋今日嚟到上帝面前經拜
[00:30:42.000 --> 00:30:45.000]  或者每一個禮拜嚟到上帝面前經拜
[00:30:45.000 --> 00:30:48.000]  我哋又冇咁樣去自問
[00:30:48.000 --> 00:30:51.000]  你又冇咁自問
[00:30:51.000 --> 00:30:55.000]  嗰陣我哋要教會
[00:30:55.000 --> 00:31:00.000]  我哋總會帶住顧客心態
[00:31:00.000 --> 00:31:03.000]  ya佢今日音樂好唔好
[00:31:03.000 --> 00:31:06.000]  佢啲歌啱唔啱我聽
[00:31:06.000 --> 00:31:08.000]  呢當然好基本嘅嘢係咪
[00:31:08.000 --> 00:31:09.000]  偏偏我哋就最基本嘅嘢
[00:31:09.000 --> 00:31:11.000]  我哋就未能夠掌握
[00:31:11.000 --> 00:31:15.000]  今日嗰個program得唔得
[00:31:15.000 --> 00:31:19.000]  係咪畀五粒星
[00:31:19.000 --> 00:31:21.000]  你今日嚟到經拜
[00:31:21.000 --> 00:31:24.000]  如果你真係想去到遇見
[00:31:24.000 --> 00:31:28.000]  你嘅主你嘅上帝嘅話
[00:31:28.000 --> 00:31:31.000]  唔係就呢篇詩篇最尾嗰幾節講
[00:31:31.000 --> 00:31:33.000]  你嘅心態你嘅態度
[00:31:33.000 --> 00:31:35.000]  先要調好
[00:31:35.000 --> 00:31:37.000]  如果你唔調整好嘅話
[00:31:37.000 --> 00:31:39.000]  我話你聽你嚟幾多次教會
[00:31:39.000 --> 00:31:43.000]  都唔會對你有大嘅賞賜
[00:31:43.000 --> 00:31:49.000]  你想你生命裡面得到益處嘅話
[00:31:49.000 --> 00:31:51.000]  就做上帝嘅僕人
[00:31:51.000 --> 00:31:56.000]  聽聽上帝今日對我哋嘅吩咐
[00:31:56.000 --> 00:32:00.000]  我哋同心低落祈禱
[00:32:00.000 --> 00:32:03.000]  主我哋感謝你
[00:32:03.000 --> 00:32:07.000]  因為你係對我哋說話嘅神
[00:32:07.000 --> 00:32:09.000]  上帝我哋求你
[00:32:09.000 --> 00:32:11.000]  你都可以謙卑我哋
[00:32:11.000 --> 00:32:15.000]  讓我哋知道我哋係你嘅僕人
[00:32:15.000 --> 00:32:17.000]  主你對我哋講說話
