
[00:00:00.000 --> 00:00:02.820]  大補堂今年的主題是「照明人生」
[00:16:46.520 --> 00:16:48.240]  但雅各對他來說很難
[00:16:48.240 --> 00:16:49.640]  甚麼叫配合上帝
[00:16:49.640 --> 00:16:51.040]  他有的是聰明智慧
[00:16:51.040 --> 00:16:54.000]  他想著這樣就做了
[00:16:54.000 --> 00:16:57.240]  所以他不讓神人走
[00:16:57.240 --> 00:17:00.120]  他依然要得到祝福
[00:17:00.120 --> 00:17:02.560]  但那個人
[00:17:02.560 --> 00:17:04.440]  究竟怎樣回應雅各呢?
[00:17:04.440 --> 00:17:05.040]  二十七節
[00:17:05.040 --> 00:17:08.160]  那人說你名叫甚麼
[00:17:08.160 --> 00:17:11.160]  他說我名叫雅各
[00:17:11.160 --> 00:17:13.200]  讀聖經的時候不要讀得太快
[00:17:13.200 --> 00:17:14.320]  你有沒有想過
[00:17:14.320 --> 00:17:16.960]  既然這個是神
[00:17:16.960 --> 00:17:19.680]  神知不知道雅各叫雅各?
[00:17:19.680 --> 00:17:21.400]  知不知道祂叫甚麼名字?
[00:17:21.400 --> 00:17:23.080]  為甚麼要多此一舉
[00:17:23.080 --> 00:17:25.800]  明知故問呢?
[00:17:25.800 --> 00:17:27.560]  我們讀書的人
[00:17:27.560 --> 00:17:29.920]  或者我們習慣了生活的人
[00:17:29.920 --> 00:17:31.120]  你明知故問
[00:17:31.120 --> 00:17:33.360]  就當然有目的了
[00:17:33.360 --> 00:17:35.120]  雅各明知雅各是叫雅各
[00:17:35.120 --> 00:17:36.240]  為甚麼要問祂
[00:17:36.240 --> 00:17:36.920]  祂的名字
[00:17:36.920 --> 00:17:39.760]  叫祂自己說一次
[00:17:39.760 --> 00:17:42.000]  雅各就告訴你
[00:17:42.000 --> 00:17:44.680]  我名叫雅各
[00:17:44.680 --> 00:17:45.760]  知不知道雅各的名字
[00:17:45.760 --> 00:17:49.080]  本來的意思是甚麼?
[00:17:49.080 --> 00:17:50.480]  「走住」
[00:17:50.480 --> 00:17:52.000]  「喂住」
[00:17:52.000 --> 00:17:53.000]  祂出生的時候
[00:17:53.000 --> 00:17:55.240]  就喂住自己哥哥的腳筋
[00:17:55.240 --> 00:17:59.880]  祂的名字本身就是喂住
[00:17:59.880 --> 00:18:03.720]  上帝要雅各重新記得自己的名字
[00:18:03.720 --> 00:18:05.600]  記得自己的特徵
[00:18:05.600 --> 00:18:07.960]  誠實地面對自己自我
[00:18:07.960 --> 00:18:09.800]  原來祂的本相是怎樣
[00:18:09.800 --> 00:18:11.520]  原來祂的本性是怎樣
[00:18:11.520 --> 00:18:13.080]  就是一路要喂住
[00:18:13.080 --> 00:18:14.120]  喂到怎樣呢?
[00:18:14.120 --> 00:18:16.840]  有時人要抓住一些東西沒問題
[00:18:16.840 --> 00:18:18.040]  但用的方法是怎樣
[00:18:18.040 --> 00:18:21.920]  用的全部都是欺詐、狡猾
[00:18:21.920 --> 00:18:25.960]  上帝要雅各面對自己一個真正的自己
[00:18:25.960 --> 00:18:28.880]  祂曾經欺騙自己的哥哥
[00:18:28.880 --> 00:18:30.560]  欺騙自己的父親
[00:18:30.560 --> 00:18:33.040]  雖然他被外父很諷刺
[00:18:33.040 --> 00:18:35.080]  他自己不斷欺騙人又被外父欺騙
[00:18:35.080 --> 00:18:37.240]  結果他也是欺騙外父
[00:18:37.240 --> 00:18:42.920]  就是會在一個欺騙底下的光景
[00:18:42.920 --> 00:18:45.200]  上帝要雅各面對自己
[00:18:45.200 --> 00:18:47.200]  但同樣上帝沒有停在那裡
[00:18:47.200 --> 00:18:49.120]  面對自己是很痛苦的事
[00:18:49.120 --> 00:18:49.880]  不知你有沒有試過
[00:18:49.880 --> 00:18:53.360]  有時面對自己最真實的面是一件很痛苦的事
[00:18:53.360 --> 00:18:55.560]  但雅各的上帝是怎樣呢?
[00:18:55.560 --> 00:18:56.080]  二十八字
[00:18:56.080 --> 00:18:57.040]  乃人說
[00:18:57.040 --> 00:18:59.200]  你的名不要再叫雅各
[00:18:59.200 --> 00:19:00.160]  要叫以色列
[00:19:00.160 --> 00:19:04.440]  因為你與神、與人、教力都得了性
[00:19:04.440 --> 00:19:06.400]  上帝給了一個新名雅各
[00:19:06.400 --> 00:19:09.080]  叫做以色列
[00:19:09.080 --> 00:19:11.200]  這個新名有什麼意思呢?
[00:19:11.200 --> 00:19:12.720]  這個新名是說
[00:19:12.720 --> 00:19:14.480]  神與人
[00:19:14.480 --> 00:19:17.680]  即是祂與人與神的鬥爭都會贏的
[00:19:17.680 --> 00:19:20.160]  祂說雅各你會贏的
[00:19:20.160 --> 00:19:21.200]  不過值得留意的是
[00:19:21.200 --> 00:19:22.680]  雅各是怎樣贏的呢?
[00:19:22.680 --> 00:19:28.080]  原來雅各的贏是先是祂輸的
[00:19:28.080 --> 00:19:30.120]  祂輸了給神人
[00:19:30.120 --> 00:19:31.720]  祂窩裡的靶跛了
[00:19:31.720 --> 00:19:33.280]  但祂最後贏是怎樣呢?
[00:19:33.280 --> 00:19:34.840]  夏文你再看
[00:19:34.840 --> 00:19:37.520]  雅各本身很想繼續圍著這個人
[00:19:37.520 --> 00:19:39.960]  祂說你告訴我你叫什麼名字
[00:19:39.960 --> 00:19:41.240]  他那一刻未知是上帝
[00:19:41.240 --> 00:19:42.560]  祂說你告訴我你叫什麼名字
[00:19:42.560 --> 00:19:43.880]  祂很想知道祂的名字
[00:19:43.880 --> 00:19:44.600]  當然報答祂
[00:19:44.600 --> 00:19:45.880]  日後找回祂
[00:19:45.880 --> 00:19:47.560]  但是神沒有告訴你
[00:19:47.560 --> 00:19:48.720]  你不需要知道
[00:19:48.720 --> 00:19:50.040]  然後就做些什麼呢?
[00:19:50.040 --> 00:19:52.040]  就跟祂說
[00:19:52.040 --> 00:19:53.000]  第29節
[00:19:53.000 --> 00:19:54.960]  你何必問我的名字呢?
[00:19:54.960 --> 00:19:59.240]  於是在那裡給雅各祝福?
[00:19:59.240 --> 00:20:01.000]  雅各最後贏的
[00:20:01.000 --> 00:20:05.680]  因為最後是上帝祝福他
[00:20:05.680 --> 00:20:07.080]  上帝用祂自己的時間
[00:20:07.080 --> 00:20:09.920]  用祂的方法來祝福雅各
[00:20:09.920 --> 00:20:12.400]  當雅各被窩了一靶的時候
[00:20:12.400 --> 00:20:14.560]  他接受了上帝的管教
[00:20:14.560 --> 00:20:16.880]  可能對雅各來說是無奈的
[00:20:16.880 --> 00:20:18.440]  但是他接受了
[00:20:18.440 --> 00:20:20.200]  上帝就祝福他
[00:20:20.200 --> 00:20:21.680]  而值得留意的是
[00:20:21.680 --> 00:20:22.760]  這裡沒有說
[00:20:22.760 --> 00:20:24.760]  上帝怎麼祝福雅各
[00:20:24.760 --> 00:20:27.000]  沒有記述祝福雅各的內容
[00:20:27.000 --> 00:20:30.520]  是否祝福他有子子孫孫
[00:20:30.520 --> 00:20:31.560]  兒孫滿堂
[00:20:31.560 --> 00:20:32.920]  沒有說
[00:20:32.920 --> 00:20:36.480]  是否祝福他家財萬貫
[00:20:36.480 --> 00:20:37.760]  沒有說
[00:20:37.760 --> 00:20:39.760]  只是說祝福他
[00:20:39.760 --> 00:20:41.400]  但也要說得很微妙的
[00:20:41.400 --> 00:20:42.880]  祝福他之後就說什麼呢?
[00:20:42.880 --> 00:20:44.120]  30節
[00:20:44.120 --> 00:20:48.560]  雅各為那地方改了名叫比魯伊勒
[00:20:48.560 --> 00:20:50.720]  意思說我面對面見了神
[00:20:50.720 --> 00:20:52.560]  我的性命仍得保存
[00:20:52.560 --> 00:20:53.920]  他覺得自己很厲害
[00:20:53.920 --> 00:20:55.320]  見到神也不用死
[00:20:55.320 --> 00:20:57.520]  為什麼見到神不用死
[00:20:57.520 --> 00:20:59.400]  是很特別的經驗呢?
[00:20:59.400 --> 00:21:01.280]  《追及記》之後的經文
[00:21:01.280 --> 00:21:03.160]  他說人沒辦法見到神
[00:21:03.160 --> 00:21:04.880]  見到神就很大件事
[00:21:04.880 --> 00:21:08.640]  其實那裡說的是不能見到神的榮光
[00:21:08.640 --> 00:21:12.280]  阿伯拉罕常常都面對面跟神說話
[00:21:12.280 --> 00:21:13.280]  雅各也是
[00:21:13.280 --> 00:21:15.080]  往後的有摩西
[00:21:15.080 --> 00:21:17.120]  是說神是
[00:21:17.120 --> 00:21:20.520]  那種尊貴那種榮耀是人不配
[00:21:20.520 --> 00:21:22.520]  雅各覺得自己不配
[00:21:22.520 --> 00:21:25.280]  但他的性命仍得保存
[00:21:25.280 --> 00:21:26.360]  之後就記載什麼呢?
[00:21:26.360 --> 00:21:30.360]  31至32節就說他大腿瘸了
[00:21:30.360 --> 00:21:31.720]  日頭剛出來的時候
[00:21:31.720 --> 00:21:33.640]  因為黎明過了
[00:21:33.640 --> 00:21:36.360]  雅各經過比魯伊勒
[00:21:36.360 --> 00:21:39.000]  他的大腿就瘸了
[00:21:39.000 --> 00:21:40.880]  還有一件很特別的事
[00:21:40.880 --> 00:21:43.520]  雅各跛了就跛了
[00:21:43.520 --> 00:21:45.480]  跛了還有什麼事發生呢?
[00:21:45.480 --> 00:21:47.120]  他說故此
[00:21:47.120 --> 00:21:52.200]  以色列人不吃大腿窩的筋
[00:21:52.200 --> 00:21:53.680]  直到今天
[00:21:53.680 --> 00:21:59.400]  因為那人摸了雅各大腿窩的筋
[00:21:59.400 --> 00:22:01.720]  雅各跛了
[00:22:01.720 --> 00:22:04.120]  成為以色列一個人
[00:22:04.120 --> 00:22:07.680]  在飲食上的一個習慣
[00:22:07.680 --> 00:22:08.800]  或者一個條例
[00:22:08.800 --> 00:22:11.840]  不可以吃大腿窩的筋
[00:22:11.840 --> 00:22:13.560]  不會吃到人的大腿窩的
[00:22:13.560 --> 00:22:15.920]  什麼有大腿窩?
[00:22:15.920 --> 00:22:18.120]  牛啊
[00:22:18.120 --> 00:22:19.120]  羊啊
[00:22:19.120 --> 00:22:19.920]  不吃啊
[00:22:19.920 --> 00:22:20.960]  為什麼不吃啊?
[00:22:20.960 --> 00:22:23.240]  以後凡是宰羊的時候
[00:22:23.240 --> 00:22:24.760]  那些不可以吃啊
[00:22:24.760 --> 00:22:25.520]  凡是宰牛的時候
[00:22:25.520 --> 00:22:27.040]  那部分不可以吃啊
[00:22:27.040 --> 00:22:29.240]  人就會記起什麼事呢?
[00:22:29.240 --> 00:22:31.640]  記起雅各這件事
[00:22:31.640 --> 00:22:36.080]  為什麼要這樣呢?
[00:22:36.080 --> 00:22:36.720]  是的
[00:22:36.720 --> 00:22:41.240]  原來上帝給人的管教很特別
[00:22:41.240 --> 00:22:45.880]  不單單這個人要銘記於心
[00:22:45.880 --> 00:22:50.160]  連雅各的後裔都要銘記於心
[00:22:50.160 --> 00:22:51.840]  所以回來我們有三點
[00:22:51.840 --> 00:22:55.240]  跟電影節目一起做一些反思和形容
[00:22:55.240 --> 00:23:01.800]  在雅各這個雅博渡口失交的事件裡面
[00:23:01.800 --> 00:23:05.880]  怎樣幫助我們去回顧我們自己的人生
[00:23:05.880 --> 00:23:07.960]  從而我們可以找到自己人生的照明
[00:23:07.960 --> 00:23:09.080]  第一
[00:23:09.080 --> 00:23:10.400]  分辨假我
[00:23:10.400 --> 00:23:11.920]  第二是學習放手
[00:23:11.920 --> 00:23:15.680]  第三是銘記一個落日
[00:23:15.680 --> 00:23:17.680]  分辨假我意思
[00:23:17.680 --> 00:23:20.120]  原來我們不是說虛假的假
[00:23:20.120 --> 00:23:23.080]  有時候我們知道自己虛假的
[00:23:23.080 --> 00:23:25.000]  但有些人是不知道自己虛假
[00:23:25.000 --> 00:23:26.240]  這裡說的是什麼呢?
[00:23:26.240 --> 00:23:29.920]  虛假就是我們人生有些慾求
[00:23:29.920 --> 00:23:31.640]  一直來尋求
[00:23:31.640 --> 00:23:34.200]  但我們被其他東西掩蓋了
[00:23:34.200 --> 00:23:35.080]  好像雅各一樣
[00:23:35.080 --> 00:23:36.760]  雅各他人生的慾求是什麼呢?
[00:23:36.760 --> 00:23:38.720]  他想著上帝要在自己身上
[00:23:38.720 --> 00:23:41.000]  成就的應許就要成為大
[00:23:41.000 --> 00:23:43.240]  這個渴求是上帝的心意
[00:23:43.240 --> 00:23:45.120]  不過他真正的渴求是什麼呢?
[00:23:45.120 --> 00:23:46.720]  就是用了自己的方法
[00:23:46.720 --> 00:23:48.400]  來得到這些地位
[00:23:48.400 --> 00:23:51.800]  他不知不覺成為了一個
[00:23:51.800 --> 00:23:57.240]  充滿著詭詐、欺騙、貪婪的人
[00:23:57.240 --> 00:23:59.760]  但上帝做他的事就不是這樣
[00:23:59.760 --> 00:24:01.960]  上帝在他身上有他的計劃
[00:24:01.960 --> 00:24:05.440]  但人就只是憑自己
[00:24:05.440 --> 00:24:06.440]  那我們呢?
[00:24:06.440 --> 00:24:09.720]  我們有沒有虛假的「我」是不自覺的呢?
[00:24:09.720 --> 00:24:12.680]  有一些例子你應該會很容易明白
[00:24:12.680 --> 00:24:15.000]  有些人做事很勤力的
[00:24:15.000 --> 00:24:17.480]  他自認為自己是一個很勤力的人
[00:24:17.480 --> 00:24:19.160]  讀書、做功課又勤力
[00:24:19.160 --> 00:24:21.600]  工作、上班又勤力
[00:24:21.600 --> 00:24:24.120]  是一個勤力的人
[00:24:24.120 --> 00:24:27.400]  但如果他一直勤力的時候
[00:24:27.400 --> 00:24:30.560]  他發現媽媽沒有讚賞他
[00:24:30.560 --> 00:24:32.400]  老師沒有讚賞他
[00:24:32.400 --> 00:24:34.840]  他的老闆沒有讚賞他
[00:24:34.840 --> 00:24:37.720]  他就開始不開心
[00:24:37.720 --> 00:24:40.640]  這個發現是什麼呢?
[00:24:40.640 --> 00:24:42.560]  這個發現其實他就要問自己
[00:24:42.560 --> 00:24:44.480]  是不是真的一個勤力的人
[00:24:44.480 --> 00:24:46.280]  還是他這種勤力
[00:24:46.280 --> 00:24:48.600]  是要換取爸爸媽媽
[00:24:48.600 --> 00:24:52.840]  換取老師、上司的讚賞
[00:24:52.840 --> 00:24:54.840]  你問問自己有沒有這樣
[00:24:54.840 --> 00:24:55.360]  為什麼呢?
[00:24:55.360 --> 00:24:59.000]  原來他可能心裡不是這麼勤力
[00:24:59.000 --> 00:25:02.800]  他這麼勤力是為了得到別人的肯定
[00:25:02.800 --> 00:25:06.080]  或者他整個生命裡從來都沒有被人肯定過
[00:25:06.080 --> 00:25:07.280]  所以他就要勤力
[00:25:07.280 --> 00:25:09.760]  做得乖、做得好
[00:25:09.760 --> 00:25:11.040]  我想做老師的
[00:25:11.040 --> 00:25:12.280]  為自己身邊的同學
[00:25:12.280 --> 00:25:14.040]  你會發現這樣的人
[00:25:14.040 --> 00:25:16.480]  他整個人生都不開心
[00:25:16.480 --> 00:25:18.080]  他不是真正的勤力
[00:25:18.080 --> 00:25:20.440]  他的勤力是做出來的
[00:25:20.440 --> 00:25:23.280]  他在裡面想得到某些東西
[00:25:23.280 --> 00:25:24.840]  另外有些人是怎樣呢?
[00:25:24.840 --> 00:25:26.880]  很有愛心的、很慷慨的
[00:25:26.880 --> 00:25:29.520]  他請人吃東西、送禮給人
[00:25:29.520 --> 00:25:31.160]  對人很好
[00:25:31.160 --> 00:25:32.600]  這些愛心非常之好
[00:25:32.600 --> 00:25:34.280]  滿有恩賜
[00:25:34.280 --> 00:25:36.320]  但你慢慢發現這一類的人
[00:25:36.320 --> 00:25:40.280]  你一直施恩是忘報的
[00:25:40.280 --> 00:25:42.520]  即是你請人三次吃飯
[00:25:42.520 --> 00:25:44.240]  接著你開始想
[00:25:44.240 --> 00:25:47.000]  究竟他何時請我吃一餐
[00:25:47.000 --> 00:25:47.640]  你就問自己
[00:25:47.640 --> 00:25:48.760]  你是否真的這麼慷慨
[00:25:48.760 --> 00:25:50.800]  是否真的這麼願意請人吃飯
[00:25:50.800 --> 00:25:52.520]  你幫了很多次人
[00:25:52.520 --> 00:25:54.200]  但人不記得多謝你
[00:25:54.200 --> 00:25:57.360]  又沒有在公開的場合多謝你、肯定你
[00:25:57.360 --> 00:25:58.640]  你又開始不開心的時候
[00:25:58.640 --> 00:25:59.480]  你問一下自己
[00:25:59.480 --> 00:26:02.640]  是否真的這麼有愛心和這麼慷慨
[00:26:02.640 --> 00:26:05.080]  還是有些時候我們又是這樣
[00:26:05.080 --> 00:26:07.720]  可能很想藉著我們對人好
[00:26:07.720 --> 00:26:10.840]  亦都換取別人對我們好
[00:26:10.840 --> 00:26:12.640]  我們真真正正想的是甚麼呢
[00:26:12.640 --> 00:26:14.480]  原來不是分享愛
[00:26:14.480 --> 00:26:16.880]  我們真真正正想的是
[00:26:16.880 --> 00:26:19.400]  我們反而是想別人愛我們
[00:26:19.400 --> 00:26:21.840]  不知道你有沒有這樣的經驗
[00:26:21.840 --> 00:26:23.880]  我們怎樣面對誠實的自己呢
[00:26:23.880 --> 00:26:24.680]  我們誠實的自己
[00:26:24.680 --> 00:26:26.280]  如果你真的這樣的時候
[00:26:26.280 --> 00:26:28.520]  我們還未絕路
[00:26:28.520 --> 00:26:29.640]  我們誠實面對自己
[00:26:29.640 --> 00:26:33.280]  原來我付出這麼多
[00:26:33.280 --> 00:26:35.600]  我做這麼多事是想得到肯定
[00:26:35.600 --> 00:26:37.680]  不如我們就面對
[00:26:37.680 --> 00:26:38.800]  告訴上帝
[00:26:38.800 --> 00:26:41.520]  上帝原來我很需要別人肯定我
[00:26:41.520 --> 00:26:44.400]  我求你為我預備一些能夠肯定我的人
[00:26:44.400 --> 00:26:46.160]  或者有時候我們不怕說出口
[00:26:46.160 --> 00:26:48.000]  我很想你稱讚一下我
[00:26:48.000 --> 00:26:49.200]  不用這麼難看吧
[00:26:49.200 --> 00:26:50.600]  想別人稱讚也要說
[00:26:50.600 --> 00:26:54.000]  你說吧 否則是不知道的
[00:26:54.000 --> 00:26:55.520]  那些做子女的經常說
[00:26:55.520 --> 00:26:56.800]  我回來考到85分
[00:26:56.800 --> 00:26:58.520]  媽媽也罵我
[00:26:58.520 --> 00:26:59.840]  那你不如告訴媽媽
[00:26:59.840 --> 00:27:00.840]  媽媽我已經盡力了
[00:27:00.840 --> 00:27:03.040]  85分你稱讚一下我吧
[00:27:03.040 --> 00:27:04.240]  如果媽媽也不稱讚你
[00:27:04.240 --> 00:27:10.120]  那你要繼續祈禱了 求神改變
[00:27:10.120 --> 00:27:12.560]  同樣你透過對別人好
[00:27:12.560 --> 00:27:14.240]  是很希望對別人好
[00:27:14.240 --> 00:27:16.600]  對自己好的話
[00:27:16.600 --> 00:27:19.480]  你倒不如就不用換取
[00:27:19.480 --> 00:27:22.800]  不需要因為你想別人對你好
[00:27:22.800 --> 00:27:23.840]  你就對別人好
[00:27:23.840 --> 00:27:25.680]  倒不如有些時刻
[00:27:25.680 --> 00:27:27.880]  你不用請別人吃三餐飯
[00:27:27.880 --> 00:27:30.520]  然後你期望他請你一餐
[00:27:30.520 --> 00:27:31.640]  在你很不開心的時候
[00:27:31.640 --> 00:27:32.640]  你不如直接說
[00:27:32.640 --> 00:27:33.480]  其實我很不開心
[00:27:33.480 --> 00:27:35.040]  你可不可以請我吃一餐飯
[00:27:35.040 --> 00:27:38.680]  那我就會開心了
[00:27:38.680 --> 00:27:39.760]  總比你做一些事
[00:27:39.760 --> 00:27:42.160]  其實你背後請別人關心好
[00:27:42.160 --> 00:27:44.080]  我們香港人雖然很精明
[00:27:44.080 --> 00:27:47.040]  但不少時刻都很愚蠢
[00:27:47.040 --> 00:27:49.280]  我們就面對我們真實的需要
[00:27:49.280 --> 00:27:52.480]  你發現我們不虛假
[00:27:52.480 --> 00:27:54.840]  有時我們會被一個假我
[00:27:54.840 --> 00:27:56.760]  遮蓋了我們
[00:27:56.760 --> 00:27:59.920]  很誠實去面對自己
[00:27:59.920 --> 00:28:02.840]  第二是學習放手
[00:28:02.840 --> 00:28:03.760]  學習放手是
[00:28:03.760 --> 00:28:07.520]  有時我們都很努力用自己的方法
[00:28:07.520 --> 00:28:09.560]  去找到自己人生的照明
[00:28:09.560 --> 00:28:11.440]  或者找到人生的意義
[00:28:11.440 --> 00:28:13.640]  或者怎樣過一個好的生活
[00:28:13.640 --> 00:28:15.680]  好像雅各一樣
[00:28:15.680 --> 00:28:17.320]  明明上帝應許
[00:28:17.320 --> 00:28:21.680]  將來我是會成為大的
[00:28:21.680 --> 00:28:23.840]  他就朝這個方向
[00:28:23.840 --> 00:28:25.080]  不過他就自己死撐著
[00:28:25.080 --> 00:28:27.680]  用自己的方法
[00:28:27.680 --> 00:28:29.160]  上帝要他放開
[00:28:29.160 --> 00:28:30.480]  你聽我說
[00:28:30.480 --> 00:28:32.120]  你跟我的方法
[00:28:32.120 --> 00:28:34.120]  但有時上帝的方法真的不知何時
[00:28:34.120 --> 00:28:35.200]  還有不知何方法
[00:28:35.200 --> 00:28:37.960]  很奇怪你知上帝做事
[00:28:37.960 --> 00:28:42.000]  他真的叫你等
[00:28:42.000 --> 00:28:43.840]  信心就是在那些時刻
[00:28:43.840 --> 00:28:46.720]  考驗亦是在那些時刻
[00:28:46.720 --> 00:28:48.400]  放手的意思是
[00:28:48.400 --> 00:28:50.440]  你放不放得開給上帝
[00:28:50.440 --> 00:28:51.720]  是真的不容易
[00:28:51.720 --> 00:28:54.240]  我們很多時會從失敗的經驗
[00:28:54.240 --> 00:28:56.120]  來學習
[00:28:56.120 --> 00:28:58.560]  一會兒分享委內瑞拉的經驗時
[00:28:58.560 --> 00:28:59.920]  我都會跟大家分享
[00:28:59.920 --> 00:29:02.120]  我自己的體會
[00:29:02.120 --> 00:29:04.520]  放手不是一朝一夕的
[00:29:04.520 --> 00:29:06.160]  放一點後我們會找回
[00:29:06.160 --> 00:29:07.560]  放一點後我們會找回
[00:29:07.560 --> 00:29:08.960]  直至何時呢
[00:29:08.960 --> 00:29:10.200]  每一次都是一個考驗
[00:29:10.200 --> 00:29:11.760]  每一次都是一個挑戰
[00:29:11.760 --> 00:29:13.600]  所以我們連同剛才說的
[00:29:13.600 --> 00:29:14.440]  辯別假案
[00:29:14.440 --> 00:29:15.480]  我們又回來了
[00:29:15.480 --> 00:29:16.960]  為何我們經常要讀聖經
[00:29:16.960 --> 00:29:18.320]  為何我們要唱詩歌
[00:29:18.320 --> 00:29:19.400]  為何我們要來崇拜
[00:29:19.400 --> 00:29:21.200]  為何我們有團體小組
[00:29:21.200 --> 00:29:23.200]  為何我們要聽聽別人的意見
[00:29:23.200 --> 00:29:26.240]  因為人有時會很固執
[00:29:26.240 --> 00:29:27.640]  很迷失
[00:29:27.640 --> 00:29:29.040]  有很多盲點
[00:29:29.040 --> 00:29:31.400]  我們很容易自以為是
[00:29:31.400 --> 00:29:32.760]  我們願意聽聽別人說
[00:29:32.760 --> 00:29:34.920]  不如你給我一些評語
[00:29:34.920 --> 00:29:37.400]  從你過去怎樣去認識我
[00:29:37.400 --> 00:29:39.720]  我們就是這樣學習
[00:29:39.720 --> 00:29:41.880]  這一點是銘記錄印
[00:29:41.880 --> 00:29:43.720]  剛才我說
[00:29:43.720 --> 00:29:49.040]  雅各他大腿被上帝扭了一把
[00:29:49.040 --> 00:29:51.600]  摸一下就跛了
[00:29:51.600 --> 00:29:52.880]  以後他就真的跛了
[00:29:52.880 --> 00:29:54.120]  一生
[00:29:54.120 --> 00:29:56.840]  年輕人都要記住
[00:29:56.840 --> 00:29:58.320]  我們呢
[00:29:58.320 --> 00:30:00.480]  我們在人生裏面
[00:30:00.480 --> 00:30:01.600]  遭遇很多事情
[00:30:01.600 --> 00:30:02.960]  可能是上帝出手管教
[00:30:02.960 --> 00:30:05.240]  剛才說的一場病
[00:30:05.240 --> 00:30:08.240]  剛才說的可能是人際關係的破裂
[00:30:08.240 --> 00:30:09.680]  或者是經歷甚麼呢
[00:30:09.680 --> 00:30:15.280]  有不少的教徒在98年金融風暴的時候
[00:30:15.280 --> 00:30:17.600]  跌低得很嚴重
[00:30:17.600 --> 00:30:19.120]  自此就負資產
[00:30:19.120 --> 00:30:20.640]  或者無法翻身
[00:30:20.640 --> 00:30:22.720]  有些人是自殺
[00:30:22.720 --> 00:30:24.280]  到08年的金融海嘯
[00:30:24.280 --> 00:30:25.840]  再來一次
[00:30:25.840 --> 00:30:30.160]  到這段時間香港這麼動蕩的時候
[00:30:30.160 --> 00:30:32.880]  都有這些時刻
[00:30:32.880 --> 00:30:37.640]  有些甚麼在我們人生裏面出現
[00:30:37.640 --> 00:30:39.400]  就是一個記號
[00:30:39.400 --> 00:30:42.520]  而這個記號是上帝在你身上動弓
[00:30:42.520 --> 00:30:44.680]  要你好好的學一個功課
[00:30:44.680 --> 00:30:46.720]  而那個功課每個人都不同
[00:30:46.720 --> 00:30:48.680]  對雅各來說就是學放手
[00:30:48.680 --> 00:30:49.560]  對你呢
[00:30:49.560 --> 00:30:50.360]  學的是甚麼呢
[00:30:50.360 --> 00:30:51.720]  可能都是放手
[00:30:51.720 --> 00:30:52.560]  回轉
[00:30:52.560 --> 00:30:55.040]  悔改回來上帝的面前
[00:30:55.040 --> 00:30:57.040]  究竟學的是甚麼功課
[00:30:57.040 --> 00:30:58.800]  保羅的人生
[00:30:58.800 --> 00:31:00.320]  他也有一根刺
[00:31:00.320 --> 00:31:03.080]  他說他三次求過主
[00:31:03.080 --> 00:31:05.160]  叫主拿走這根刺
[00:31:05.160 --> 00:31:06.560]  但主都沒有拿走
[00:31:06.560 --> 00:31:07.400]  只是跟他說
[00:31:07.400 --> 00:31:10.840]  「我的恩典夠你用的」
[00:31:10.840 --> 00:31:12.680]  接著又再說
[00:31:12.680 --> 00:31:15.480]  我的能力就要在那些軟弱的人身上
[00:31:15.480 --> 00:31:18.280]  來顯出完全
[00:31:18.280 --> 00:31:21.760]  我們人生可能都有些遺憾
[00:31:21.760 --> 00:31:26.080]  或者有些傷口是存在著
[00:31:26.080 --> 00:31:27.120]  要記的是甚麼呢
[00:31:27.120 --> 00:31:29.680]  上帝怎樣改變我們
[00:31:29.680 --> 00:31:32.160]  雅各是一個新的名字
[00:31:32.160 --> 00:31:34.680]  新的名字代表他人生要轉變
[00:31:34.680 --> 00:31:37.840]  他往後就是這樣轉變了
[00:31:37.840 --> 00:31:39.600]  結束的時候說
[00:31:39.600 --> 00:31:42.040]  仁義他在第一點其實就說
[00:31:42.040 --> 00:31:46.640]  「書了才能贏,寫了才能得」
[00:31:46.640 --> 00:31:53.240]  書了才能贏,寫了才能得
[00:31:53.240 --> 00:31:57.680]  雅各究竟是輸還是贏呢
[00:31:57.680 --> 00:31:59.800]  原來不少的時刻
[00:31:59.800 --> 00:32:00.760]  我們很想贏的時候
[00:32:00.760 --> 00:32:02.840]  我們要學習懂得輸
[00:32:02.840 --> 00:32:05.040]  最重要是懂得輸給誰呢
[00:32:05.040 --> 00:32:07.040]  是輸給上帝
[00:32:07.040 --> 00:32:09.360]  但我們以為自己輸給上帝
[00:32:09.360 --> 00:32:11.000]  其實最後我們又贏了上帝
[00:32:11.000 --> 00:32:11.840]  就好像雅各一樣
[00:32:11.840 --> 00:32:14.480]  他贏了上帝的祝福
[00:32:14.480 --> 00:32:16.280]  上帝其實不要我們在他面前
[00:32:16.280 --> 00:32:18.120]  再爭鬥甚麼
[00:32:18.120 --> 00:32:20.240]  我們怎麼可能贏得上帝
[00:32:20.240 --> 00:32:22.920]  上帝刻意輸給我們
[00:32:22.920 --> 00:32:24.120]  就是用祂的愛
[00:32:24.120 --> 00:32:25.680]  一直包圍著我們
[00:32:25.680 --> 00:32:26.920]  「寫了才能得」
[00:32:26.920 --> 00:32:29.440]  我們很多時都是歪了很多東西
[00:32:29.440 --> 00:32:31.120]  但當我們學習放開的時候
[00:32:31.120 --> 00:32:32.920]  我們就會得到
[00:32:32.920 --> 00:32:35.200]  求主親自來幫助
