
[00:00:00.000 --> 00:00:03.200]  今天我的題目叫做「當當當」
[00:15:59.680 --> 00:16:01.680]  她等
[00:16:01.680 --> 00:16:03.680]  甚至有時等的時候在自己的私家車上
[00:16:03.680 --> 00:16:05.680]  聽著她太太
[00:16:05.680 --> 00:16:07.680]  跟她上司聊了半個小時
[00:16:07.680 --> 00:16:09.680]  一個小時的電話
[00:16:09.680 --> 00:16:11.680]  她都等
[00:16:11.680 --> 00:16:13.680]  我不知道你會不會想到她
[00:16:13.680 --> 00:16:15.680]  生命的傷痕
[00:16:15.680 --> 00:16:17.680]  結果她等到
[00:16:17.680 --> 00:16:19.680]  不過她說她老女的記憶
[00:16:19.680 --> 00:16:21.680]  她心的傷痕
[00:16:21.680 --> 00:16:23.680]  那些記號
[00:16:23.680 --> 00:16:25.680]  很難忘記
[00:16:25.680 --> 00:16:27.680]  何牧師說十戒
[00:16:27.680 --> 00:16:29.680]  其實很多時候
[00:16:29.680 --> 00:16:31.680]  十戒我們不守
[00:16:31.680 --> 00:16:33.680]  當時是要被自死
[00:16:33.680 --> 00:16:35.680]  今天不會被自死
[00:16:35.680 --> 00:16:37.680]  不過
[00:16:37.680 --> 00:16:39.680]  最大力的後果
[00:16:39.680 --> 00:16:41.680]  我相信比死更難受
[00:16:41.680 --> 00:16:43.680]  你走不到
[00:16:43.680 --> 00:16:45.680]  你鎖死了
[00:16:45.680 --> 00:16:47.680]  你可以怎樣呢
[00:16:47.680 --> 00:16:49.680]  你被人發現了你可以怎樣
[00:16:49.680 --> 00:16:51.680]  你可以做的是什麼
[00:16:51.680 --> 00:16:53.680]  很艱難
[00:16:53.680 --> 00:16:55.680]  所以希伯來書
[00:16:55.680 --> 00:16:57.680]  他寫了一章二十五截
[00:16:57.680 --> 00:16:59.680]  他描述一些人的心靈
[00:16:59.680 --> 00:17:01.680]  當時是講摩西
[00:17:01.680 --> 00:17:03.680]  他說他寧願不暫時
[00:17:03.680 --> 00:17:05.680]  享受最終之樂
[00:17:05.680 --> 00:17:07.680]  頂節我告訴你
[00:17:07.680 --> 00:17:09.680]  我都很大人有
[00:17:09.680 --> 00:17:11.680]  我都很想拿走那些東西
[00:17:11.680 --> 00:17:13.680]  不過何牧師
[00:17:13.680 --> 00:17:15.680]  昨天說到我聽了
[00:17:15.680 --> 00:17:17.680]  我不知道他跟她說說
[00:17:17.680 --> 00:17:19.680]  說不到
[00:17:19.680 --> 00:17:21.680]  不過他說會有後果
[00:17:21.680 --> 00:17:23.680]  這裡說一件事
[00:17:23.680 --> 00:17:25.680]  他說我們要守
[00:17:25.680 --> 00:17:27.680]  安靜
[00:17:27.680 --> 00:17:29.680]  不要在第四節這樣說
[00:17:29.680 --> 00:17:31.680]  惡人就不是這樣了
[00:17:31.680 --> 00:17:33.680]  好像康丕被風吹散
[00:17:33.680 --> 00:17:35.680]  康丕是什麼
[00:17:35.680 --> 00:17:37.680]  是那些菊
[00:17:37.680 --> 00:17:39.680]  打出來
[00:17:39.680 --> 00:17:41.680]  之後剩下一個殼
[00:17:41.680 --> 00:17:43.680]  他的外形一樣
[00:17:43.680 --> 00:17:45.680]  可以很漂亮
[00:17:45.680 --> 00:17:47.680]  不過裡面沒有東西
[00:17:47.680 --> 00:17:49.680]  沒有重量
[00:17:49.680 --> 00:17:51.680]  拿出來之後
[00:17:51.680 --> 00:17:53.680]  不飽的
[00:17:53.680 --> 00:17:55.680]  被風吹散了
[00:17:55.680 --> 00:17:57.680]  好像是真的
[00:17:57.680 --> 00:17:59.680]  其實不是真的
[00:17:59.680 --> 00:18:01.680]  唐伊.含靖
[00:18:01.680 --> 00:18:03.680]  唐伊.含靖
[00:18:03.680 --> 00:18:05.680]  有福字路的
[00:18:05.680 --> 00:18:07.680]  No No
[00:18:07.680 --> 00:18:09.680]  不要被他騙
[00:18:09.680 --> 00:18:11.680]  如果在一個地方
[00:18:11.680 --> 00:18:13.680]  你不能表達你的信徒身份
[00:18:13.680 --> 00:18:15.680]  你的價值觀
[00:18:15.680 --> 00:18:17.680]  你不能取向你的Stance
[00:18:17.680 --> 00:18:19.680]  你的看法
[00:18:19.680 --> 00:18:21.680]  你的影響力去到那個地方
[00:18:21.680 --> 00:18:23.680]  反被那個地方
[00:18:23.680 --> 00:18:25.680]  那個情景影響你
[00:18:25.680 --> 00:18:27.680]  並且你越來越後退
[00:18:27.680 --> 00:18:29.680]  可能那個時候
[00:18:29.680 --> 00:18:31.680]  你要離開
[00:18:31.680 --> 00:18:33.680]  這裡是在說
[00:18:33.680 --> 00:18:35.680]  這件事
[00:18:35.680 --> 00:18:37.680]  No No
[00:18:37.680 --> 00:18:39.680]  當我們有問題的時候
[00:18:39.680 --> 00:18:41.680]  我們不需要到處找答案
[00:18:41.680 --> 00:18:43.680]  從上帝
[00:18:43.680 --> 00:18:45.680]  從信主
[00:18:45.680 --> 00:18:47.680]  從成熟的人那裡
[00:18:47.680 --> 00:18:49.680]  找到答案
[00:18:49.680 --> 00:18:51.680]  第二點
[00:18:51.680 --> 00:18:53.680]  Point 2 有福字路的
[00:18:53.680 --> 00:18:55.680]  Yes Yes
[00:18:55.680 --> 00:18:57.680]  多謝大家的包容
[00:18:57.680 --> 00:19:01.680]  有福的人
[00:19:01.680 --> 00:19:03.680]  是怎樣呢
[00:19:03.680 --> 00:19:05.680]  第二第三節繼續說
[00:19:05.680 --> 00:19:07.680]  我們再次讀這裡
[00:19:07.680 --> 00:19:09.680]  我調了一點點的次序
[00:19:09.680 --> 00:19:11.680]  有福之人是
[00:19:11.680 --> 00:19:13.680]  1 2 3 惟喜愛耶和華的律法
[00:19:13.680 --> 00:19:25.680]  (中文翻譯)
[00:19:25.680 --> 00:19:27.680]  是呀 他說有福的人
[00:19:27.680 --> 00:19:29.680]  喜愛耶和華的律法
[00:19:29.680 --> 00:19:31.680]  意思不是監管
[00:19:31.680 --> 00:19:33.680]  他看到背後是好的
[00:19:33.680 --> 00:19:35.680]  是祝福令你有不同的生命
[00:19:35.680 --> 00:19:37.680]  並且就耶思想
[00:19:37.680 --> 00:19:39.680]  以神的話為樂
[00:19:39.680 --> 00:19:41.680]  如果這樣的話
[00:19:41.680 --> 00:19:43.680]  他說了一件事
[00:19:43.680 --> 00:19:45.680]  如果羅馬書十二章二字
[00:19:45.680 --> 00:19:53.680]  (中文翻譯)
[00:19:53.680 --> 00:19:55.680]  想想 是不是真的好呢
[00:19:55.680 --> 00:19:57.680]  如果是這樣的話
[00:19:57.680 --> 00:19:59.680]  我們可以很靜態
[00:19:59.680 --> 00:20:01.680]  在溪水旁
[00:20:01.680 --> 00:20:03.680]  按著詩神結果指
[00:20:03.680 --> 00:20:05.680]  不是像第四節
[00:20:05.680 --> 00:20:07.680]  剛才說的那些慷碧
[00:20:07.680 --> 00:20:09.680]  吹來吹去 左搖右擺
[00:20:09.680 --> 00:20:11.680]  這次好 但你很疲倦
[00:20:11.680 --> 00:20:15.680]  這條聖經說不是
[00:20:15.680 --> 00:20:17.680]  你回到上帝裡面 回到這個家
[00:20:17.680 --> 00:20:19.680]  我們一起去經歷
[00:20:19.680 --> 00:20:21.680]  那種上帝的安靜
[00:20:21.680 --> 00:20:23.680]  平安
[00:20:23.680 --> 00:20:27.680]  惟喜愛耶和華的律法
[00:20:27.680 --> 00:20:29.680]  很難
[00:20:29.680 --> 00:20:31.680]  就耶思想
[00:20:31.680 --> 00:20:33.680]  Day and night 很難
[00:20:33.680 --> 00:20:35.680]  我相信
[00:20:35.680 --> 00:20:37.680]  這句話不是叫我們很難
[00:20:37.680 --> 00:20:39.680]  是叫我們做不到
[00:20:39.680 --> 00:20:41.680]  因為神在聖經說
[00:20:41.680 --> 00:20:43.680]  他的誡命是不難守
[00:20:43.680 --> 00:20:45.680]  況且我們有聖靈的幫助
[00:20:45.680 --> 00:20:47.680]  我用個例子
[00:20:47.680 --> 00:20:49.680]  這次說一下我的女兒
[00:20:49.680 --> 00:20:51.680]  之前說過 這次說一下
[00:20:51.680 --> 00:20:53.680]  我們終於去了加拿大美國旅行
[00:20:53.680 --> 00:20:55.680]  很開心
[00:20:55.680 --> 00:20:57.680]  這次說完 很感謝教會給假
[00:20:57.680 --> 00:20:59.680]  我去到加拿大的
[00:20:59.680 --> 00:21:01.680]  星期日 黃牧師說
[00:21:01.680 --> 00:21:03.680]  如果我們去旅行 最好盡量都回崇拜
[00:21:03.680 --> 00:21:05.680]  我一定會盡量回崇拜
[00:21:05.680 --> 00:21:07.680]  結果在加拿大 我回到以前
[00:21:07.680 --> 00:21:09.680]  二十多年前讀書大學的教會
[00:21:09.680 --> 00:21:11.680]  這個教會
[00:21:11.680 --> 00:21:13.680]  非常保守
[00:21:13.680 --> 00:21:15.680]  生命性私
[00:21:15.680 --> 00:21:17.680]  坐下來 坐回港島
[00:21:17.680 --> 00:21:19.680]  很靜 很靜路的教會
[00:21:19.680 --> 00:21:21.680]  但我很想去
[00:21:21.680 --> 00:21:23.680]  感受我以前
[00:21:23.680 --> 00:21:25.680]  那種感覺
[00:21:25.680 --> 00:21:27.680]  於是乎 我和我一家四口
[00:21:27.680 --> 00:21:29.680]  和一些弟兄姊妹
[00:21:29.680 --> 00:21:31.680]  我們就去了那個教會
[00:21:31.680 --> 00:21:33.680]  去聽道
[00:21:33.680 --> 00:21:35.680]  坐下來的時候
[00:21:35.680 --> 00:21:37.680]  我兒子和女兒十一和八歲
[00:21:37.680 --> 00:21:39.680]  沒有兒童崇拜 或者他們不肯去
[00:21:39.680 --> 00:21:41.680]  你知道在香港 同福堂的兒童崇拜
[00:21:41.680 --> 00:21:43.680]  在美蓮以伊的帶領下
[00:21:43.680 --> 00:21:45.680]  他們一開始就會
[00:21:45.680 --> 00:21:47.680]  (唱歌)
[00:21:47.680 --> 00:21:49.680]  很開心 玩完 唱完
[00:21:49.680 --> 00:21:51.680]  剩下三個字 五個字 港島
[00:21:51.680 --> 00:21:53.680]  就完結了
[00:21:53.680 --> 00:21:55.680]  於是我兒子女兒一坐下來的時候
[00:21:55.680 --> 00:21:57.680]  一開始就問
[00:21:57.680 --> 00:21:59.680]  爸爸 幾點完
[00:21:59.680 --> 00:22:01.680]  真的很鼓勵
[00:22:01.680 --> 00:22:03.680]  很快了 還有一個小時
[00:22:03.680 --> 00:22:05.680]  三個字而已
[00:22:05.680 --> 00:22:07.680]  接著沒多久
[00:22:07.680 --> 00:22:09.680]  他就問 爸爸 幾點完
[00:22:09.680 --> 00:22:11.680]  還有一個小時
[00:22:11.680 --> 00:22:13.680]  兩個字 女兒
[00:22:13.680 --> 00:22:15.680]  他一說到那裡
[00:22:15.680 --> 00:22:17.680]  他就說《針研三十篇》
[00:22:17.680 --> 00:22:19.680]  七至九節 我們看看那段經文
[00:22:19.680 --> 00:22:21.680]  那段經文一播出
[00:22:21.680 --> 00:22:23.680]  我好感動 為什麼這麼感動
[00:22:23.680 --> 00:22:25.680]  他在說 我求你兩件事
[00:22:25.680 --> 00:22:27.680]  在我未死之前 第一件事
[00:22:27.680 --> 00:22:29.680]  不要黏在我身上的
[00:22:29.680 --> 00:22:31.680]  不止虛假謊言遠離我
[00:22:31.680 --> 00:22:33.680]  第一 第二
[00:22:33.680 --> 00:22:35.680]  叫我也不貧窮不付出
[00:22:35.680 --> 00:22:37.680]  只給我衰用的飲食
[00:22:37.680 --> 00:22:39.680]  恐怕我飽我不認你的神
[00:22:39.680 --> 00:22:41.680]  什麼都有 我自己好
[00:22:41.680 --> 00:22:43.680]  我不用怨你
[00:22:43.680 --> 00:22:45.680]  第二 我太窮我去偷錢
[00:22:45.680 --> 00:22:47.680]  蝕逐神的名 為什麼我這麼喜歡
[00:22:47.680 --> 00:22:49.680]  因為我當時在教會
[00:22:49.680 --> 00:22:51.680]  第一次被呼召
[00:22:51.680 --> 00:22:53.680]  就是這段經文 當時有個傳頭人說
[00:22:53.680 --> 00:22:55.680]  我還沒出來工作
[00:22:55.680 --> 00:22:57.680]  我什麼都不懂
[00:22:57.680 --> 00:22:59.680]  我被呼召 出來工作了十幾二十年
[00:22:59.680 --> 00:23:01.680]  我覺得很棒
[00:23:01.680 --> 00:23:03.680]  當時我和神祈禱
[00:23:03.680 --> 00:23:05.680]  如果我太有錢
[00:23:05.680 --> 00:23:07.680]  不認識你 我不要
[00:23:07.680 --> 00:23:09.680]  如果你要我賦予
[00:23:09.680 --> 00:23:11.680]  我不要沒有神的方法
[00:23:11.680 --> 00:23:13.680]  這個世界有很多方法賦予
[00:23:13.680 --> 00:23:15.680]  有些是沒有神 有些是有神
[00:23:15.680 --> 00:23:17.680]  這個世界有很多方法順利
[00:23:17.680 --> 00:23:19.680]  有些是沒有神 有些是有神
[00:23:19.680 --> 00:23:21.680]  我選擇有神
[00:23:21.680 --> 00:23:23.680]  我不要沒有了
[00:23:23.680 --> 00:23:25.680]  所以我一聽 我就很雀躍
[00:23:25.680 --> 00:23:27.680]  但我一看我隔壁的子女
[00:23:27.680 --> 00:23:29.680]  我就覺得 哎呀 慘
[00:23:29.680 --> 00:23:31.680]  於是我一聽下去
[00:23:31.680 --> 00:23:33.680]  在解經
[00:23:33.680 --> 00:23:35.680]  一個年輕的傳道人說的時候
[00:23:35.680 --> 00:23:37.680]  嘩 我心裡充滿雀躍
[00:23:37.680 --> 00:23:39.680]  然後我看到我女兒
[00:23:39.680 --> 00:23:41.680]  一路從坐 像剛才那樣
[00:23:41.680 --> 00:23:43.680]  從站變坐
[00:23:43.680 --> 00:23:45.680]  從坐變睡
[00:23:45.680 --> 00:23:47.680]  然後我女兒
[00:23:47.680 --> 00:23:49.680]  不要睡了 起來
[00:23:49.680 --> 00:23:51.680]  爸爸真的不行 還有多久
[00:23:51.680 --> 00:23:53.680]  我還有半個小時
[00:23:53.680 --> 00:23:55.680]  於是坐著坐著
[00:23:55.680 --> 00:23:57.680]  我女兒拍我老婆
[00:23:57.680 --> 00:23:59.680]  問有沒有糖吃
[00:23:59.680 --> 00:24:01.680]  我老婆真的拿糖出來
[00:24:01.680 --> 00:24:03.680]  大家看看周圍
[00:24:03.680 --> 00:24:05.680]  我們除了水以外
[00:24:05.680 --> 00:24:07.680]  切勿進食
[00:24:07.680 --> 00:24:09.680]  所謂傳道人
[00:24:09.680 --> 00:24:11.680]  什麼教會都應該不進食
[00:24:11.680 --> 00:24:13.680]  雖然他也不太記得我
[00:24:13.680 --> 00:24:15.680]  當時我們有幾百個讀書人回港教會
[00:24:15.680 --> 00:24:17.680]  這次回去 很多人都沒有了
[00:24:17.680 --> 00:24:19.680]  我見到幾個人 我認識
[00:24:19.680 --> 00:24:21.680]  但我覺得都不好吃
[00:24:21.680 --> 00:24:23.680]  然後我狠狠地看著我老婆
[00:24:23.680 --> 00:24:25.680]  我老婆很害怕地
[00:24:25.680 --> 00:24:27.680]  這樣抬頭
[00:24:27.680 --> 00:24:31.680]  於是 其實我也想吃
[00:24:31.680 --> 00:24:33.680]  不過也不好
[00:24:33.680 --> 00:24:35.680]  於是 在
[00:24:35.680 --> 00:24:37.680]  一路下去 最後的時候
[00:24:37.680 --> 00:24:39.680]  講完道了
[00:24:39.680 --> 00:24:41.680]  完了 我打算走了
[00:24:41.680 --> 00:24:43.680]  滿足的離開
[00:24:43.680 --> 00:24:45.680]  原來我以前同學有一個
[00:24:45.680 --> 00:24:47.680]  一組呼召 一組牧師
[00:24:47.680 --> 00:24:49.680]  1999年就出去讀神學
[00:24:49.680 --> 00:24:51.680]  臨完畢業
[00:24:51.680 --> 00:24:53.680]  做牧師 認到就知道
[00:24:53.680 --> 00:24:55.680]  臨完的時候走上台
[00:24:55.680 --> 00:24:57.680]  他說我們歡迎一個很久沒回來
[00:24:57.680 --> 00:24:59.680]  其實沒回來十幾二十年
[00:24:59.680 --> 00:25:01.680]  的弟兄和一家回來
[00:25:01.680 --> 00:25:03.680]  他今天還做了傳道人
[00:25:03.680 --> 00:25:05.680]  幸好我沒有吃東西
[00:25:05.680 --> 00:25:07.680]  才走
[00:25:07.680 --> 00:25:15.680]  差點想吃
[00:25:15.680 --> 00:25:17.680]  歡迎他很開心 接著走了
[00:25:17.680 --> 00:25:19.680]  走了之後 我見到我女兒
[00:25:19.680 --> 00:25:21.680]  還悠悠愁愁地離開
[00:25:21.680 --> 00:25:23.680]  於是我們租車 送她去吃飯
[00:25:23.680 --> 00:25:25.680]  回到酒店
[00:25:25.680 --> 00:25:27.680]  我問我女兒
[00:25:27.680 --> 00:25:29.680]  為何悠悠愁愁地
[00:25:29.680 --> 00:25:31.680]  坐在車上那麼久
[00:25:31.680 --> 00:25:33.680]  只是一個小時
[00:25:33.680 --> 00:25:35.680]  原來她說 她說 爸爸
[00:25:35.680 --> 00:25:37.680]  其實我很傷心
[00:25:37.680 --> 00:25:39.680]  真是這樣說
[00:25:39.680 --> 00:25:41.680]  我女兒八歲
[00:25:41.680 --> 00:25:43.680]  之前我都說過她做夢 已經把我壓到飛起來
[00:25:43.680 --> 00:25:45.680]  她說 爸爸
[00:25:45.680 --> 00:25:47.680]  我說謊
[00:25:47.680 --> 00:25:49.680]  剛才編導
[00:25:49.680 --> 00:25:51.680]  跟我說不要說謊
[00:25:51.680 --> 00:25:53.680]  原來她悠愁的樣子
[00:25:53.680 --> 00:25:55.680]  除了她很想走之外
[00:25:55.680 --> 00:25:57.680]  她心裡很不舒服
[00:25:57.680 --> 00:25:59.680]  她說 我跟你說謊
[00:25:59.680 --> 00:26:01.680]  跟媽媽說謊 在學校說謊
[00:26:01.680 --> 00:26:03.680]  跟我說謊 我整天尿癮
[00:26:03.680 --> 00:26:05.680]  原來聖經說不好
[00:26:05.680 --> 00:26:07.680]  爸爸
[00:26:07.680 --> 00:26:09.680]  我很想做 我沒力氣
[00:26:09.680 --> 00:26:11.680]  接著我也很想跟我女兒說
[00:26:11.680 --> 00:26:13.680]  我也很想做 我也沒力氣
[00:26:13.680 --> 00:26:15.680]  於是我跟她說
[00:26:15.680 --> 00:26:17.680]  不要緊 女兒
[00:26:17.680 --> 00:26:19.680]  我們禱告
[00:26:19.680 --> 00:26:21.680]  我們每個星期日 都有家庭崇拜
[00:26:21.680 --> 00:26:23.680]  四個人分享
[00:26:23.680 --> 00:26:25.680]  每個人可不可以感恩和感恩的事
[00:26:25.680 --> 00:26:27.680]  我們那晚在酒店
[00:26:27.680 --> 00:26:29.680]  我們分享
[00:26:29.680 --> 00:26:31.680]  於是我們按手在頭上
[00:26:31.680 --> 00:26:33.680]  神啊 你親自教她 你一定幫她
[00:26:33.680 --> 00:26:35.680]  於是我們
[00:26:35.680 --> 00:26:37.680]  在那裡晝夜思想
[00:26:37.680 --> 00:26:39.680]  到今天 我們常常提起一件事
[00:26:39.680 --> 00:26:41.680]  當時我們有個暗號
[00:26:41.680 --> 00:26:43.680]  我女兒說 如果我的口
[00:26:43.680 --> 00:26:45.680]  仍然發出一些
[00:26:45.680 --> 00:26:47.680]  上帝不喜歡的話
[00:26:47.680 --> 00:26:49.680]  我們的暗語就叫BYT
[00:26:49.680 --> 00:26:51.680]  什麼BYT呢
[00:26:51.680 --> 00:26:53.680]  就是Bite Your Tongue
[00:26:53.680 --> 00:26:55.680]  咬住
[00:26:55.680 --> 00:26:57.680]  不要說話
[00:26:57.680 --> 00:26:59.680]  當時是一個暗號
[00:26:59.680 --> 00:27:01.680]  我們說不可以告訴別人
[00:27:01.680 --> 00:27:03.680]  因為昨天突然要講道
[00:27:03.680 --> 00:27:05.680]  我就借了我女兒這個
[00:27:05.680 --> 00:27:07.680]  問她可不可以說 讓我說
[00:27:07.680 --> 00:27:09.680]  我女兒說 好吧 好吧 爸爸
[00:27:09.680 --> 00:27:11.680]  她的姨媽在那裡 姨姊
[00:27:11.680 --> 00:27:13.680]  我們跟她說
[00:27:13.680 --> 00:27:15.680]  BYT 咬住
[00:27:15.680 --> 00:27:17.680]  我發現這幾個星期
[00:27:17.680 --> 00:27:19.680]  她真的在進步
[00:27:19.680 --> 00:27:21.680]  有時她反覆
[00:27:21.680 --> 00:27:23.680]  但她知道上帝的說話 上帝的靈
[00:27:23.680 --> 00:27:25.680]  弟兄姊妹
[00:27:25.680 --> 00:27:27.680]  父母的提醒
[00:27:27.680 --> 00:27:29.680]  她可以走
[00:27:29.680 --> 00:27:31.680]  我在想 如果她那天沒有聽偏導
[00:27:31.680 --> 00:27:33.680]  她一直沒有上帝的說話
[00:27:33.680 --> 00:27:35.680]  她接下來工作長大
[00:27:35.680 --> 00:27:37.680]  她就好像電視劇集一樣
[00:27:37.680 --> 00:27:39.680]  沒所謂
[00:27:39.680 --> 00:27:41.680]  解決問題 說個謊話
[00:27:41.680 --> 00:27:43.680]  騙人是沒問題的
[00:27:43.680 --> 00:27:45.680]  她今天說 不行
[00:27:45.680 --> 00:27:47.680]  我兒子說 如果我們說謊
[00:27:47.680 --> 00:27:49.680]  只會一個謊話
[00:27:49.680 --> 00:27:51.680]  蓋一個謊話 遲早會爆
[00:27:51.680 --> 00:27:53.680]  嘩 我很感謝上帝
[00:27:53.680 --> 00:27:55.680]  他在教我
[00:27:55.680 --> 00:27:57.680]  在第三節
[00:27:57.680 --> 00:27:59.680]  他說
[00:27:59.680 --> 00:28:01.680]  如果我們這樣
[00:28:01.680 --> 00:28:03.680]  一步一步走
[00:28:03.680 --> 00:28:05.680]  我們會按時候結果子
[00:28:05.680 --> 00:28:07.680]  我們不枯乾
[00:28:07.680 --> 00:28:09.680]  那次加拿大書五章22 23節
[00:28:09.680 --> 00:28:11.680]  說什麼呢
[00:28:11.680 --> 00:28:13.680]  我們有人愛喜樂和平
[00:28:13.680 --> 00:28:15.680]  忍耐恩慈良善
[00:28:15.680 --> 00:28:17.680]  信由溫柔戰濟
[00:28:17.680 --> 00:28:19.680]  人愛喜樂和平
[00:28:19.680 --> 00:28:21.680]  忍耐 其實我背不懂
[00:28:21.680 --> 00:28:23.680]  我要唱歌才行 每次都要唱歌
[00:28:23.680 --> 00:28:25.680]  恩慈良善信實溫柔戰濟
[00:28:25.680 --> 00:28:27.680]  啊啊
[00:28:27.680 --> 00:28:29.680]  是會有的
[00:28:29.680 --> 00:28:31.680]  一定有
[00:28:31.680 --> 00:28:33.680]  不是我們的力量
[00:28:33.680 --> 00:28:35.680]  我們要願意
[00:28:35.680 --> 00:28:37.680]  但我們要上帝幫
[00:28:37.680 --> 00:28:39.680]  葉子不枯乾
[00:28:39.680 --> 00:28:41.680]  在楊豐十五章六節說
[00:28:41.680 --> 00:28:43.680]  人若不常在我
[00:28:43.680 --> 00:28:45.680]  即是耶穌裡面 就好像枝子掉在外面
[00:28:45.680 --> 00:28:47.680]  枯乾
[00:28:47.680 --> 00:28:49.680]  請主們
[00:28:49.680 --> 00:28:51.680]  我們要yes
[00:28:51.680 --> 00:28:53.680]  yes
[00:28:53.680 --> 00:28:55.680]  思想在主裡面
[00:28:55.680 --> 00:28:57.680]  在這個家庭
[00:28:57.680 --> 00:28:59.680]  我們一起走
[00:28:59.680 --> 00:29:01.680]  Amen 有沒有信心
[00:29:01.680 --> 00:29:03.680]  信心在誰那裡
[00:29:03.680 --> 00:29:05.680]  上帝那裡
[00:29:05.680 --> 00:29:07.680]  第三點 最後一點
[00:29:07.680 --> 00:29:09.680]  有福的路
[00:29:09.680 --> 00:29:11.680]  Listen and choose
[00:29:11.680 --> 00:29:13.680]  聆聽選擇
[00:29:13.680 --> 00:29:15.680]  第五第六節說 因此當審判的時候
[00:29:15.680 --> 00:29:17.680]  惡人必站立不住
[00:29:17.680 --> 00:29:19.680]  罪人在義人的會中
[00:29:19.680 --> 00:29:21.680]  都是這樣
[00:29:21.680 --> 00:29:23.680]  因為耶和華知道義人的道路
[00:29:23.680 --> 00:29:25.680]  惡人的道路卻必滅亡
[00:29:25.680 --> 00:29:27.680]  審判
[00:29:27.680 --> 00:29:29.680]  站立不住
[00:29:29.680 --> 00:29:31.680]  我們不明白為什麼有些人可以這樣
[00:29:31.680 --> 00:29:33.680]  我們不要理
[00:29:33.680 --> 00:29:35.680]  審判不在我們那裡
[00:29:35.680 --> 00:29:37.680]  給神
[00:29:37.680 --> 00:29:39.680]  而且我深信上帝不想下審判
[00:29:39.680 --> 00:29:41.680]  因為他想我們
[00:29:41.680 --> 00:29:43.680]  迴轉
[00:29:43.680 --> 00:29:45.680]  他等
[00:29:45.680 --> 00:29:47.680]  所以在《異創亞書》六十一章一節
[00:29:47.680 --> 00:29:49.680]  縱然在路加福音再出現
[00:29:49.680 --> 00:29:51.680]  他說
[00:29:51.680 --> 00:29:53.680]  被擄得釋放
[00:29:53.680 --> 00:29:55.680]  被囚的出監牢
[00:29:55.680 --> 00:29:57.680]  報告耶和華的
[00:29:57.680 --> 00:29:59.680]  因連
[00:29:59.680 --> 00:30:01.680]  在《異創亞書》他加了一句
[00:30:01.680 --> 00:30:03.680]  神要報仇的日子
[00:30:03.680 --> 00:30:05.680]  就是審判
[00:30:05.680 --> 00:30:07.680]  但在新約耶穌來的時候
[00:30:07.680 --> 00:30:09.680]  他沒有說過一句
[00:30:09.680 --> 00:30:11.680]  他想被擄得釋放
[00:30:11.680 --> 00:30:13.680]  他想我們迴轉
[00:30:13.680 --> 00:30:15.680]  所以第六節他說了一件事
[00:30:15.680 --> 00:30:17.680]  耶和華知道義人的道路
[00:30:17.680 --> 00:30:19.680]  他知道原本的意思遠比中國人知道重要
[00:30:19.680 --> 00:30:21.680]  知道的意思
[00:30:21.680 --> 00:30:23.680]  是關心
[00:30:23.680 --> 00:30:25.680]  他跟你同行
[00:30:25.680 --> 00:30:27.680]  他知道你的經驗
[00:30:27.680 --> 00:30:29.680]  甚至同一個字
[00:30:29.680 --> 00:30:33.680]  他們形容夫妻的關係
[00:30:33.680 --> 00:30:35.680]  很深入
[00:30:35.680 --> 00:30:37.680]  他知道你
[00:30:37.680 --> 00:30:39.680]  很深入
[00:30:39.680 --> 00:30:41.680]  他想跟你同行
[00:30:41.680 --> 00:30:43.680]  很深入他明白愛你
[00:30:43.680 --> 00:30:45.680]  C.S. Lewis
[00:30:45.680 --> 00:30:47.680]  Nania的作者
[00:30:47.680 --> 00:30:49.680]  魯肅
[00:30:49.680 --> 00:30:51.680]  他說神不想
[00:30:51.680 --> 00:30:53.680]  我們做的
[00:30:53.680 --> 00:30:55.680]  神不想
[00:30:55.680 --> 00:30:57.680]  我們做的
[00:30:57.680 --> 00:30:59.680]  祂只想
[00:30:59.680 --> 00:31:01.680]  我們
[00:31:01.680 --> 00:31:03.680]  神不只是想要我們
[00:31:03.680 --> 00:31:05.680]  部份的東西
[00:31:05.680 --> 00:31:07.680]  祂要我們
[00:31:07.680 --> 00:31:09.680]  所以他猜耶穌
[00:31:09.680 --> 00:31:11.680]  來的
[00:31:11.680 --> 00:31:13.680]  關鍵是你又怎麼回應
[00:31:13.680 --> 00:31:15.680]  我請
[00:31:15.680 --> 00:31:17.680]  我們敬拜隊
[00:31:17.680 --> 00:31:19.680]  還有一個
[00:31:19.680 --> 00:31:21.680]  PowerPoint
[00:31:21.680 --> 00:31:23.680]  昨天我們教
[00:31:23.680 --> 00:31:25.680]  停不了約會關於靈修
[00:31:25.680 --> 00:31:27.680]  很感動
[00:31:27.680 --> 00:31:29.680]  我叫弟兄分享靈修
[00:31:29.680 --> 00:31:31.680]  和神的關係
[00:31:31.680 --> 00:31:33.680]  我們傳咪很棒
[00:31:33.680 --> 00:31:35.680]  每個人都很好
[00:31:35.680 --> 00:31:37.680]  怎樣經歷上帝
[00:31:37.680 --> 00:31:39.680]  其中有一個我覺得很特別
[00:31:39.680 --> 00:31:41.680]  因為公開講了我就公開講
[00:31:41.680 --> 00:31:43.680]  否則我會問
[00:31:43.680 --> 00:31:45.680]  有一個朋友弟兄
[00:31:45.680 --> 00:31:47.680]  他說當時很特別
