
[00:00:00.000 --> 00:00:01.800]  各位電影節目的早上好
[00:15:39.720 --> 00:15:41.000]  那我也不講得太詳細了
[00:15:41.000 --> 00:15:42.600]  我怕弄得大家很混亂
[00:15:42.600 --> 00:15:45.760]  我的數學都交給老師了
[00:15:45.760 --> 00:15:49.000]  這個是數學歸納法
[00:15:49.000 --> 00:15:51.480]  就是只要有兩個的證明
[00:15:51.480 --> 00:15:54.960]  就可以一路去衍生到
[00:15:54.960 --> 00:15:58.160]  是一個對的可以合理的方程式
[00:15:58.160 --> 00:15:59.880]  你說覺得很抽象
[00:15:59.880 --> 00:16:01.080]  用一些簡單一點
[00:16:01.080 --> 00:16:02.520]  小朋友都會容易明白的
[00:16:02.520 --> 00:16:03.800]  就是這個骨牌
[00:16:03.800 --> 00:16:04.960]  大家玩過了
[00:16:04.960 --> 00:16:08.960]  只要證明到第一張骨牌是會跌倒的
[00:16:08.960 --> 00:16:10.800]  然後你證明到
[00:16:10.800 --> 00:16:12.400]  其他的骨牌
[00:16:12.680 --> 00:16:14.040]  都會跌倒的時候
[00:16:14.040 --> 00:16:16.320]  會弄跌倒後面那隻骨牌的
[00:16:16.320 --> 00:16:19.160]  那你整個骨牌遊戲就成功了
[00:16:19.160 --> 00:16:21.120]  又不是有時候玩到中間斷的
[00:16:21.120 --> 00:16:22.400]  因為你擺得不好
[00:16:22.400 --> 00:16:24.600]  你中間有幾塊是不對的
[00:16:24.600 --> 00:16:26.600]  這個骨牌有意思就是說
[00:16:26.600 --> 00:16:28.600]  只要你第一張骨牌是會跌倒
[00:16:28.600 --> 00:16:30.120]  然後你能夠證明到
[00:16:30.120 --> 00:16:32.520]  你後面的骨牌都是對的擺法
[00:16:32.520 --> 00:16:33.920]  而且都是會跌倒的
[00:16:33.920 --> 00:16:35.720]  那你就會肯定到
[00:16:35.720 --> 00:16:38.760]  你整個骨牌都會成功地跌倒下來
[00:16:38.760 --> 00:16:40.360]  應該大家這個容易明白了
[00:16:40.360 --> 00:16:42.160]  那我講這個做什麼呢?
[00:16:42.160 --> 00:16:44.040]  和剛才講的有什麼關係呢?
[00:16:44.040 --> 00:16:45.800]  很有關係
[00:16:45.800 --> 00:16:49.040]  我們在這個全年的題目裡面
[00:16:49.040 --> 00:16:51.160]  今天想帶出大家一樣東西就是要
[00:16:51.160 --> 00:16:52.960]  回望感恩
[00:16:52.960 --> 00:16:54.960]  為什麼要回望感恩呢?
[00:16:54.960 --> 00:16:56.240]  為什麼要回望感恩呢?
[00:16:56.240 --> 00:16:59.000]  剛才我用了很大力
[00:16:59.000 --> 00:17:00.080]  你們都聽到了
[00:17:00.080 --> 00:17:01.680]  又將耶穌的色在
[00:17:01.680 --> 00:17:03.920]  今在以後永在的那個傳能者
[00:17:03.920 --> 00:17:05.160]  他的身份
[00:17:05.160 --> 00:17:07.160]  和我們所作的事情講出來
[00:17:07.160 --> 00:17:08.480]  想告訴大家
[00:17:08.480 --> 00:17:10.600]  第一個證明
[00:17:10.960 --> 00:17:12.240]  我們主耶穌基督
[00:17:12.240 --> 00:17:13.960]  是永恆不變的
[00:17:13.960 --> 00:17:16.280]  祂的福音、祂的救贖性
[00:17:16.280 --> 00:17:17.640]  也是永恆不變的
[00:17:17.640 --> 00:17:19.080]  祂的超越性
[00:17:19.080 --> 00:17:20.360]  祂的永恆性
[00:17:20.360 --> 00:17:21.600]  是永恆不變的
[00:17:21.600 --> 00:17:23.120]  這是很重要的地基
[00:17:23.120 --> 00:17:25.720]  也是給我們一個最重要的第一個證明
[00:17:25.720 --> 00:17:27.960]  我們的耶穌基督是靠得住的
[00:17:27.960 --> 00:17:31.200]  你的信心和盼望要緊緊牢固在耶穌基督裡面
[00:17:31.200 --> 00:17:32.640]  好像起地基那樣
[00:17:32.640 --> 00:17:36.040]  深深地記在地基最深層裡面
[00:17:36.040 --> 00:17:37.280]  耶穌基督
[00:17:37.280 --> 00:17:40.040]  是色在今在以後永在的主
[00:17:40.640 --> 00:17:42.400]  第二個我們要證明的就是
[00:17:42.400 --> 00:17:45.000]  神的手藥
[00:17:45.000 --> 00:17:46.280]  神的應許不變
[00:17:46.280 --> 00:17:48.760]  祂是持續保守、看顧著我們
[00:17:48.760 --> 00:17:49.600]  是什麼意思?
[00:17:49.600 --> 00:17:52.440]  你說我們只記得一個道理
[00:17:52.440 --> 00:17:53.760]  但是你有沒有經歷過?
[00:17:53.760 --> 00:17:55.320]  就是我們要
[00:17:55.320 --> 00:17:56.920]  讓大家證明得到
[00:17:56.920 --> 00:17:57.680]  見證得到
[00:17:57.680 --> 00:17:58.600]  耶穌基督
[00:17:58.600 --> 00:18:01.920]  從頭到尾都在看顧著你
[00:18:01.920 --> 00:18:03.120]  在保守著我們
[00:18:03.120 --> 00:18:05.080]  整個世界、整個宇宙
[00:18:05.080 --> 00:18:07.120]  整個教會、每一個生命
[00:18:07.120 --> 00:18:10.000]  耶穌基督是看顧著、保守著
[00:18:10.160 --> 00:18:12.240]  上帝的愛是持續不變
[00:18:12.240 --> 00:18:13.720]  從來沒有間斷過的
[00:18:13.720 --> 00:18:15.280]  如果我證明了這一點
[00:18:15.280 --> 00:18:16.840]  我們就可以證明到
[00:18:16.840 --> 00:18:19.480]  無論在將來你遇到任何事情
[00:18:19.480 --> 00:18:21.080]  任何困難
[00:18:21.080 --> 00:18:22.640]  你都可以肯定相信
[00:18:22.640 --> 00:18:24.840]  耶穌基督從來沒有改變過
[00:18:24.840 --> 00:18:25.920]  怎麼證明呢?
[00:18:25.920 --> 00:18:27.800]  怎麼證明呢?
[00:18:27.800 --> 00:18:31.440]  在希伯來斯第十三章第七節
[00:18:31.440 --> 00:18:33.480]  他提醒我們要回望
[00:18:33.480 --> 00:18:36.080]  紀念從前那些
[00:18:36.080 --> 00:18:38.360]  相信耶穌基督的人
[00:18:38.360 --> 00:18:39.800]  相信神的人
[00:18:39.880 --> 00:18:41.800]  他們怎樣經歷到神的恩典
[00:18:41.800 --> 00:18:43.600]  就記載在聖經裡面
[00:18:43.600 --> 00:18:44.960]  就記載在聖經裡面
[00:18:44.960 --> 00:18:47.200]  如果你看回整個舊約
[00:18:47.200 --> 00:18:48.800]  其實都不是
[00:18:48.800 --> 00:18:53.480]  摩西或者先知會和以色列人
[00:18:53.480 --> 00:18:56.960]  去回望上帝施行的恩典
[00:18:56.960 --> 00:18:59.560]  在舊約以色列裡面
[00:18:59.560 --> 00:19:01.160]  最大的恩典是什麼?
[00:19:01.160 --> 00:19:03.800]  當然是很多很多
[00:19:03.800 --> 00:19:04.880]  但是我選了一幅圖畫
[00:19:04.880 --> 00:19:06.800]  右上角是什麼圖畫?
[00:19:07.600 --> 00:19:11.840]  摩西帶領以色列人過紅海
[00:19:11.840 --> 00:19:14.000]  你經常看詩篇
[00:19:14.000 --> 00:19:14.680]  看了舊約
[00:19:14.680 --> 00:19:16.520]  偶爾就會說過紅海
[00:19:16.520 --> 00:19:19.200]  海水都飛起了
[00:19:19.200 --> 00:19:20.760]  講一段歷史
[00:19:20.760 --> 00:19:21.480]  其實不止的
[00:19:21.480 --> 00:19:23.600]  有十災、如愈節
[00:19:23.600 --> 00:19:26.640]  這些都是節旗幫我們紀念
[00:19:26.640 --> 00:19:27.680]  昔日
[00:19:27.680 --> 00:19:31.560]  上帝怎樣帶領整個百多萬的以色列民族
[00:19:31.560 --> 00:19:33.160]  由一個圍爐之地的埃及
[00:19:33.160 --> 00:19:34.880]  去到應去之地
[00:19:34.880 --> 00:19:37.040]  給他們律法
[00:19:37.040 --> 00:19:38.160]  給他們有教導
[00:19:38.160 --> 00:19:40.360]  給他們有一個新的生活
[00:19:40.360 --> 00:19:42.000]  這個這麼大的恩典
[00:19:42.000 --> 00:19:44.040]  他們要流傳千頌
[00:19:44.040 --> 00:19:45.920]  整個舊約歷史裡面
[00:19:45.920 --> 00:19:48.880]  就不斷在提醒
[00:19:48.880 --> 00:19:50.600]  要回望、要感恩
[00:19:50.600 --> 00:19:51.720]  第二個
[00:19:51.720 --> 00:19:53.520]  你如果看回希伯來書的第十一章
[00:19:53.520 --> 00:19:55.360]  有些人都很熟悉的
[00:19:55.360 --> 00:19:58.680]  就是有很多出名的信心的偉人
[00:19:58.680 --> 00:19:59.560]  有誰呢?
[00:19:59.560 --> 00:20:00.720]  就這樣看照片
[00:20:00.720 --> 00:20:01.120]  不知道
[00:20:01.120 --> 00:20:02.120]  這些是畫畫而已
[00:20:02.120 --> 00:20:03.520]  有亞伯拉罕
[00:20:03.520 --> 00:20:04.360]  有羅亞
[00:20:04.360 --> 00:20:05.360]  有但爾利
[00:20:05.360 --> 00:20:06.320]  有拉俠
[00:20:06.560 --> 00:20:08.400]  有摩西等等
[00:20:08.400 --> 00:20:11.080]  他們對上帝的信心
[00:20:11.080 --> 00:20:12.840]  成為了
[00:20:12.840 --> 00:20:15.120]  提醒這群以色列民
[00:20:15.120 --> 00:20:15.920]  是喎
[00:20:15.920 --> 00:20:17.120]  上帝是真的
[00:20:17.120 --> 00:20:18.840]  他不斷在保守著我們
[00:20:18.840 --> 00:20:20.920]  他沒有背棄他的約
[00:20:20.920 --> 00:20:22.520]  他的愛是永恆不變
[00:20:22.520 --> 00:20:24.920]  他不斷托著萬有看顧著我們
[00:20:24.920 --> 00:20:27.120]  你說只是說聖經
[00:20:27.120 --> 00:20:29.640]  那我們離開了聖經的年代了
[00:20:29.640 --> 00:20:31.200]  那怎麼辦呢?
[00:20:31.200 --> 00:20:32.160]  如果還記得
[00:20:32.160 --> 00:20:34.000]  我曾經在講道也講過
[00:20:34.400 --> 00:20:37.280]  在初期教會
[00:20:37.280 --> 00:20:40.400]  當他們被羅馬政府迫害的時候
[00:20:40.400 --> 00:20:45.080]  有一個叫做波雷格的教父
[00:20:45.080 --> 00:20:46.920]  他已經九十多歲
[00:20:46.920 --> 00:20:49.720]  但是他因為要堅持相信耶穌
[00:20:49.720 --> 00:20:51.440]  就活生生地燒死
[00:20:51.440 --> 00:20:53.000]  但是他被燒死那一刻
[00:20:53.000 --> 00:20:53.720]  他仍然說
[00:20:53.720 --> 00:20:55.480]  我不可以否定那位
[00:20:55.480 --> 00:20:57.000]  由頭到尾
[00:20:57.000 --> 00:20:58.760]  七十多八十年
[00:20:58.760 --> 00:21:00.280]  看顧我的主耶穌
[00:21:00.280 --> 00:21:02.120]  我不可以否認他
[00:21:02.120 --> 00:21:03.400]  他寧願燒死
[00:21:03.400 --> 00:21:04.160]  他也要
[00:21:04.160 --> 00:21:05.440]  去堅信耶穌
[00:21:05.440 --> 00:21:07.480]  這個就是信心的見證
[00:21:07.480 --> 00:21:09.880]  你說這裡的牧師
[00:21:09.880 --> 00:21:12.520]  都已經一千九百多年前了
[00:21:12.520 --> 00:21:13.280]  有沒有一些比較新的呢?
[00:21:13.280 --> 00:21:13.920]  有
[00:21:13.920 --> 00:21:15.760]  最新的這個
[00:21:15.760 --> 00:21:17.400]  彼蒙執事也認識
[00:21:17.400 --> 00:21:18.520]  我們很多人也認識
[00:21:18.520 --> 00:21:20.640]  因為他曾經來過我們這裡講道的
[00:21:20.640 --> 00:21:22.080]  蓮達傑牧師
[00:21:22.080 --> 00:21:26.760]  蓮達傑牧師是在2021年4月
[00:21:26.760 --> 00:21:27.600]  安息主懷
[00:21:27.600 --> 00:21:28.800]  享年六十九歲
[00:21:28.800 --> 00:21:31.440]  他二十多歲
[00:21:31.440 --> 00:21:34.200]  本來是一位叫做蓮Sir
[00:21:34.200 --> 00:21:36.120]  我有他的見證集
[00:21:36.120 --> 00:21:38.760]  蓮達傑牧師我在
[00:21:38.760 --> 00:21:39.880]  很榮幸
[00:21:39.880 --> 00:21:44.200]  他在2019年2020年的
[00:21:44.200 --> 00:21:47.120]  浸信會陪寧會裡面
[00:21:47.120 --> 00:21:48.040]  他是講員
[00:21:48.040 --> 00:21:50.120]  我是當時的籌委
[00:21:50.120 --> 00:21:52.200]  有機會跟他一起吃飯
[00:21:52.200 --> 00:21:54.520]  有機會一起跟他服侍
[00:21:54.520 --> 00:21:55.840]  在陪寧會裡面
[00:21:55.840 --> 00:21:59.240]  他四十年的牧會生涯
[00:21:59.240 --> 00:22:02.760]  做過三間堂會的堂主任
[00:22:02.760 --> 00:22:06.440]  也有做過香港警察會的總幹事
[00:22:06.440 --> 00:22:08.680]  不斷推動跨文化工作
[00:22:08.680 --> 00:22:09.880]  其中一個就是
[00:22:09.880 --> 00:22:12.920]  怎樣去關心本地的印傭士工
[00:22:12.920 --> 00:22:16.680]  還有很強調那個聖靈的根深和充滿
[00:22:16.680 --> 00:22:19.440]  要讓浸信堂會裡面
[00:22:19.440 --> 00:22:21.200]  經歷到聖靈的復興的路
[00:22:21.200 --> 00:22:24.040]  這個就是蓮達傑牧師的信心
[00:22:24.040 --> 00:22:25.320]  還有他的見證
[00:22:25.320 --> 00:22:27.760]  想帶出什麼呢?
[00:22:28.080 --> 00:22:30.080]  原來我們不斷在回望
[00:22:30.080 --> 00:22:31.720]  上帝的恩典的時候
[00:22:31.720 --> 00:22:33.800]  就是不斷提醒自己
[00:22:33.800 --> 00:22:36.200]  也在見證給我們身邊的群體
[00:22:36.200 --> 00:22:37.240]  讓我們看見
[00:22:37.240 --> 00:22:38.720]  耶穌基督是那位
[00:22:38.720 --> 00:22:40.720]  昔在今在以後永續的主
[00:22:40.720 --> 00:22:41.840]  祂的守約
[00:22:41.840 --> 00:22:42.760]  祂的慈愛
[00:22:42.760 --> 00:22:43.520]  祂的保守
[00:22:43.520 --> 00:22:44.560]  祂的慷顧
[00:22:44.560 --> 00:22:47.360]  都是持續不斷在二千年歷史裡面
[00:22:47.360 --> 00:22:50.160]  有時有人擔心
[00:22:50.160 --> 00:22:53.000]  今天香港教會
[00:22:53.000 --> 00:22:55.280]  我們很平安
[00:22:55.280 --> 00:22:56.320]  很穩定
[00:22:56.320 --> 00:22:58.680]  過了三十幾四十年
[00:22:58.680 --> 00:23:00.640]  接下來的日子怎麼辦呢?
[00:23:00.640 --> 00:23:04.040]  是,接下來的日子可能會不容易
[00:23:04.040 --> 00:23:08.560]  但是藉著這個數學的引導
[00:23:08.560 --> 00:23:09.760]  讓我們看見
[00:23:09.760 --> 00:23:12.600]  教會二千年
[00:23:12.600 --> 00:23:14.720]  羅馬政府這樣迫害
[00:23:14.720 --> 00:23:17.600]  都不能夠打倒教會
[00:23:17.600 --> 00:23:19.600]  相反羅馬還在哪裡呢?
[00:23:19.600 --> 00:23:21.600]  羅馬帝國已經滅亡了
[00:23:21.600 --> 00:23:25.160]  二千年的教會到今時今日仍然存在
[00:23:26.480 --> 00:23:27.520]  告訴我們
[00:23:27.520 --> 00:23:31.680]  我們所相信的主耶穌基督是不變的
[00:23:31.680 --> 00:23:32.800]  不要說這麼遠
[00:23:32.800 --> 00:23:35.320]  教會二千年好像很遙遠
[00:23:35.320 --> 00:23:36.680]  回到你的生命
[00:23:36.680 --> 00:23:38.320]  我所以很鼓勵大家
[00:23:38.320 --> 00:23:40.840]  你都要周不時去回憶
[00:23:40.840 --> 00:23:41.880]  去感恩
[00:23:41.880 --> 00:23:44.960]  去數算上帝在你生命當中的恩典
[00:23:44.960 --> 00:23:46.640]  你不妨寫下來
[00:23:46.640 --> 00:23:48.160]  因為有時真的會不記得
[00:23:48.160 --> 00:23:50.560]  但是當你看回的時候你就知道
[00:23:50.560 --> 00:23:53.480]  主耶穌的親近
[00:23:53.480 --> 00:23:55.000]  主耶穌的保守
[00:23:55.000 --> 00:23:57.000]  是從來沒有離開過
[00:23:57.000 --> 00:23:59.000]  所以讓你有信心知道
[00:23:59.000 --> 00:24:00.000]  明天
[00:24:00.000 --> 00:24:01.280]  直到永遠
[00:24:01.280 --> 00:24:04.040]  主耶穌都會與我們同在
[00:24:04.040 --> 00:24:06.400]  一起經過和面對
[00:24:06.400 --> 00:24:13.360]  回到另一節經文
[00:24:13.360 --> 00:24:15.360]  啟示了一章第八節
[00:24:15.360 --> 00:24:16.880]  這裡讓我們看到
[00:24:16.880 --> 00:24:18.160]  耶穌基督
[00:24:18.160 --> 00:24:22.040]  祂是那位終極的傳能者
[00:24:22.040 --> 00:24:24.680]  是直到永遠的
[00:24:25.040 --> 00:24:26.560]  大家都知道啟示錄
[00:24:26.560 --> 00:24:29.880]  是在說將來會發生的事
[00:24:29.880 --> 00:24:32.880]  所以我也很想讓大家看到
[00:24:32.880 --> 00:24:34.280]  我們的盼望
[00:24:34.280 --> 00:24:38.000]  不單是相信今天
[00:24:38.000 --> 00:24:39.240]  明天不變
[00:24:39.240 --> 00:24:41.240]  我們有一個終極的盼望
[00:24:41.240 --> 00:24:42.480]  幫助我們
[00:24:42.480 --> 00:24:45.240]  繼續持守在未來的日子裡面
[00:24:45.240 --> 00:24:47.240]  這個終極的盼望是什麼呢?
[00:24:47.240 --> 00:24:51.040]  在希伯來書提及過一個叫永存的城
[00:24:51.040 --> 00:24:53.040]  將來要來的城
[00:24:53.800 --> 00:24:55.480]  將來要來的城是什麼呢?
[00:24:55.480 --> 00:24:57.040]  將來要來的是什麼呢?
[00:24:57.040 --> 00:25:00.360]  回看那群信心的偉人
[00:25:00.360 --> 00:25:02.360]  在希伯來書第十一章
[00:25:02.360 --> 00:25:03.880]  原來他們有一個
[00:25:03.880 --> 00:25:05.240]  近未的家鄉
[00:25:05.240 --> 00:25:06.960]  是他們在盼望的
[00:25:06.960 --> 00:25:10.240]  在希伯來書十一章十三至十六節
[00:25:10.240 --> 00:25:12.680]  他們尋找的一個家鄉
[00:25:12.680 --> 00:25:14.200]  他們所說的就是
[00:25:14.200 --> 00:25:15.960]  剛才我說的阿伯拉罕
[00:25:15.960 --> 00:25:17.800]  大衛
[00:25:17.800 --> 00:25:19.000]  拉俠
[00:25:19.000 --> 00:25:20.480]  以素
[00:25:20.480 --> 00:25:21.520]  雅各那群
[00:25:21.520 --> 00:25:24.280]  很有信心的我們的列祖
[00:25:24.280 --> 00:25:27.240]  就是在以色列國裡面的
[00:25:27.240 --> 00:25:30.000]  有一個近未的家鄉
[00:25:30.000 --> 00:25:31.880]  上帝說他們存留了
[00:25:31.880 --> 00:25:33.520]  就是一座城
[00:25:33.520 --> 00:25:34.360]  是什麼呢?
[00:25:34.360 --> 00:25:36.760]  好像還是很不具體的
[00:25:36.760 --> 00:25:38.360]  但是到了啟示錄
[00:25:38.360 --> 00:25:41.280]  非常非常具體地將這座城
[00:25:41.280 --> 00:25:42.760]  描繪了出來
[00:25:42.760 --> 00:25:45.400]  就是在啟示錄最後那兩章
[00:25:45.400 --> 00:25:46.720]  二十一章裡面
[00:25:46.720 --> 00:25:49.760]  我又看見一個新天新地
[00:25:49.760 --> 00:25:51.240]  因為先前的天
[00:25:51.240 --> 00:25:53.160]  和先前的地已經過去了
[00:25:53.160 --> 00:25:55.160]  海也不再有了
[00:25:55.160 --> 00:25:57.080]  我又看見聖城
[00:25:57.080 --> 00:25:58.160]  新耶路撒冷
[00:25:58.160 --> 00:25:59.400]  由神那裡
[00:25:59.400 --> 00:26:00.600]  從天而降
[00:26:00.600 --> 00:26:01.560]  預備好了
[00:26:01.560 --> 00:26:04.360]  就如新娘打扮整齊
[00:26:04.360 --> 00:26:05.600]  等候丈夫
[00:26:05.600 --> 00:26:08.400]  通常一個女士最漂亮是什麼時候呢?
[00:26:08.400 --> 00:26:09.720]  就是新娘的時候
[00:26:09.720 --> 00:26:10.680]  結婚的時候
[00:26:10.680 --> 00:26:12.960]  她就形容這個新耶路撒冷
[00:26:12.960 --> 00:26:15.320]  就好像一個新娘最漂亮的時候
[00:26:15.320 --> 00:26:16.720]  第三節
[00:26:16.720 --> 00:26:19.200]  我聽見有大聲音從寶座出來說
[00:26:19.200 --> 00:26:21.440]  看呀!神的障礙在人間
[00:26:21.440 --> 00:26:23.520]  祂要和他們同住
[00:26:23.520 --> 00:26:25.200]  他們要作祂的子民
[00:26:25.200 --> 00:26:27.480]  神要親自與他們同在
[00:26:27.480 --> 00:26:28.800]  神的障礙在人間
[00:26:28.800 --> 00:26:30.320]  就是意思是在說
[00:26:30.320 --> 00:26:33.680]  上帝要親臨在每個人的生命當中
[00:26:33.680 --> 00:26:36.120]  上帝的耳脈我們同在
[00:26:36.120 --> 00:26:39.360]  不單是聖誕節我們經常聽到的訊息
[00:26:39.360 --> 00:26:42.440]  而是真真實實地臨在每一個人的裡面
[00:26:42.440 --> 00:26:44.520]  那個就是新天新地
[00:26:44.520 --> 00:26:45.760]  新耶路撒冷
[00:26:45.760 --> 00:26:47.960]  到時候在第四節
[00:26:47.960 --> 00:26:49.400]  「實要擦去癱瘓一切的眼淚
[00:26:49.400 --> 00:26:50.240]  不再有死亡
[00:26:50.240 --> 00:26:52.360]  不再有悲哀哭哭痛苦
[00:26:52.360 --> 00:26:54.960]  因為先前的事都過去了」
[00:26:54.960 --> 00:26:57.160]  一個再沒有憂愁
[00:26:57.160 --> 00:26:58.600]  再沒有煩惱的地方
[00:26:58.600 --> 00:26:59.720]  是充滿著喜樂
[00:26:59.720 --> 00:27:00.720]  充滿著平安
[00:27:00.720 --> 00:27:02.440]  就是那個天堂
[00:27:02.440 --> 00:27:03.400]  就是天家
[00:27:03.400 --> 00:27:06.640]  就是上帝為我們預備的新耶路撒冷
[00:27:06.640 --> 00:27:09.680]  這裡還有很多
[00:27:09.680 --> 00:27:10.880]  整個21章裡面都有
[00:27:10.880 --> 00:27:14.080]  充滿著上帝榮光的地方
[00:27:14.080 --> 00:27:16.440]  想說些什麼呢?
[00:27:17.640 --> 00:27:18.840]  想讓大家知道
[00:27:18.840 --> 00:27:22.040]  我們有一個終極的盼望在最遠
[00:27:22.040 --> 00:27:26.280]  以致我們一方面回望感恩
[00:27:26.280 --> 00:27:29.000]  上帝一直在過去陪伴著我們
[00:27:29.000 --> 00:27:31.080]  我們更加是人生的目標
[00:27:31.080 --> 00:27:34.960]  終極的方向是我們要直到那裡
[00:27:34.960 --> 00:27:36.720]  而我們今天
[00:27:36.720 --> 00:27:42.160]  我們就在等候這個天國的降臨
[00:27:42.160 --> 00:27:44.960]  一個終極的新天新地的降臨
[00:27:45.320 --> 00:27:48.720]  讓我們有一個持守的盼望繼續去等候
[00:27:48.720 --> 00:27:51.520]  以及持久地堅持下去
[00:27:51.520 --> 00:27:55.840]  在這裡我想帶出一件事情
[00:27:55.840 --> 00:27:58.000]  就是有時候在我們的信裡面
[00:27:58.000 --> 00:28:02.000]  都有兩個好像互相矛盾的說法
[00:28:02.000 --> 00:28:04.560]  一個就是這世界非我家
[00:28:04.560 --> 00:28:06.880]  就是說我們不要留戀這個世界
[00:28:06.880 --> 00:28:09.400]  我們只顧著將來的新天新地就可以了
[00:28:09.400 --> 00:28:11.160]  這裡也是短暫的
[00:28:11.160 --> 00:28:12.160]  我們不要留戀
[00:28:12.160 --> 00:28:13.280]  但是
[00:28:14.160 --> 00:28:15.840]  另外一個師哥就說什麼
[00:28:15.840 --> 00:28:17.800]  「這是天賦世界」
[00:28:17.800 --> 00:28:20.200]  這個世界也是上帝所創造的
[00:28:20.200 --> 00:28:23.920]  那麼究竟我們要愛這個世界還是不要理它
[00:28:23.920 --> 00:28:25.040]  快點回天國了
[00:28:25.040 --> 00:28:27.640]  這裡地上的東西隨隨便便就算了
[00:28:27.640 --> 00:28:29.880]  不是,兩樣東西都這麼重要
[00:28:29.880 --> 00:28:31.040]  兩樣東西都對的
[00:28:31.040 --> 00:28:33.760]  我們一方面要盼望這個天國
[00:28:33.760 --> 00:28:36.040]  所以我們繼續持守盼望
[00:28:36.040 --> 00:28:38.800]  就好像你有一個很終極的目標
[00:28:38.800 --> 00:28:40.240]  有一個鏢光在前面
[00:28:40.240 --> 00:28:41.920]  我一定要贏得這個比賽
[00:28:41.920 --> 00:28:43.280]  我要跑贏馬拉松
[00:28:43.280 --> 00:28:45.280]  所以你就要不斷去減肥
[00:28:45.280 --> 00:28:47.560]  去操練去跑步
[00:28:47.560 --> 00:28:49.040]  但是也不是
[00:28:49.040 --> 00:28:50.920]  我們就因為有一個長遠的盼望
[00:28:50.920 --> 00:28:53.240]  我們能夠繼續去走
[00:28:53.240 --> 00:28:55.280]  但是我們不是放棄這個世界
[00:28:55.280 --> 00:28:58.000]  因為這個世界雖然是短暫的
[00:28:58.000 --> 00:29:01.160]  但是他是要藉著上帝藉著這個世界
[00:29:01.160 --> 00:29:02.840]  去彰顯祂的慈愛
[00:29:02.840 --> 00:29:04.760]  彰顯祂的恩典在你生命裡面
[00:29:04.760 --> 00:29:08.040]  如果你不要積極地活在這個世界裡面
[00:29:08.040 --> 00:29:10.160]  你就不明白上帝的豐盛
[00:29:10.160 --> 00:29:11.480]  上帝的恩典
[00:29:11.480 --> 00:29:12.560]  上帝的帶領
[00:29:12.680 --> 00:29:15.800]  這個世界上帝就是讓我們要經歷一些
[00:29:15.800 --> 00:29:17.600]  風風浪浪、起起跌跌
[00:29:17.600 --> 00:29:19.080]  你越經歷得深的時候
[00:29:19.080 --> 00:29:21.240]  你才會明白將來的天國
[00:29:21.240 --> 00:29:22.600]  是多麼的美好
[00:29:22.600 --> 00:29:25.440]  如果你什麼都沒有經歷過在地上的事情
[00:29:25.440 --> 00:29:27.960]  你就不知道原來天國是這麼美好的
[00:29:27.960 --> 00:29:30.120]  你直接去天國就是這樣的了
[00:29:30.120 --> 00:29:32.080]  但是我相信
[00:29:32.080 --> 00:29:33.880]  我們在地上
[00:29:33.880 --> 00:29:36.880]  你越用你的心去經歷這個世界
[00:29:36.880 --> 00:29:38.640]  你將來在天國裡面
[00:29:38.640 --> 00:29:42.440]  你就越深感受到上帝的慈愛和同在
[00:29:43.520 --> 00:29:44.840]  這裡想說什麼呢?
[00:29:44.840 --> 00:29:45.560]  這裡呢
[00:29:45.560 --> 00:29:46.680]  我跳了
[00:29:46.680 --> 00:29:50.440]  這裡提醒希伯來書的讀者
[00:29:50.440 --> 00:29:54.400]  他們被很多猶太教的東西影響了他們
[00:29:54.400 --> 00:29:56.160]  其中一個就是食物
[00:29:56.160 --> 00:29:58.560]  吃了就會聖潔了
[00:29:58.560 --> 00:30:00.800]  吃了就會特別不同了
[00:30:00.800 --> 00:30:02.000]  但是
[00:30:02.000 --> 00:30:04.400]  他想強調我們的信心
[00:30:04.400 --> 00:30:06.760]  不是在那些條例那裡
[00:30:06.760 --> 00:30:09.280]  而是在上帝的恩典那裡
[00:30:09.840 --> 00:30:12.720]  而我想應用性就放在待會的主餐
[00:30:12.720 --> 00:30:16.480]  主餐不是代表那些餅和酒
[00:30:16.480 --> 00:30:17.480]  特別是聖潔
[00:30:17.480 --> 00:30:19.680]  喝了就會更厲害
[00:30:19.680 --> 00:30:20.720]  更聰明
[00:30:20.720 --> 00:30:21.320]  不是
[00:30:21.320 --> 00:30:23.360]  主餐只是一個
[00:30:23.360 --> 00:30:26.760]  給我們紀念主耶穌基督的禮儀
[00:30:26.760 --> 00:30:29.200]  而最重要的核心仍然回到哪裡呢?
[00:30:29.200 --> 00:30:30.920]  就是主耶穌基督那裡
[00:30:30.920 --> 00:30:32.040]  主耶穌基督那裡
[00:30:32.040 --> 00:30:33.320]  好了
[00:30:33.320 --> 00:30:36.000]  那我就用最後一點時間
[00:30:36.000 --> 00:30:37.880]  給大家知道我們接下來
[00:30:37.880 --> 00:30:39.320]  怎樣幫助大家
[00:30:39.320 --> 00:30:41.800]  我們接下來不只是想講義偏導
[00:30:41.800 --> 00:30:43.800]  接著就結束了
[00:30:43.800 --> 00:30:45.800]  大家自己去找盼望
[00:30:45.800 --> 00:30:48.920]  而我很想大家同尋盼望
[00:30:48.920 --> 00:30:52.920]  就是說我們整個土瓜人浸水的群體
[00:30:52.920 --> 00:30:55.720]  我們一起找出剛才我所說的盼望
[00:30:55.720 --> 00:30:57.640]  盼望天國的來臨
