
[00:00:00.000 --> 00:00:03.460]  今日我哋希望能夠同大家開始一個新嘅series
[00:14:34.360 --> 00:14:37.160]  耶穌講一啲比喻
[00:14:37.160 --> 00:14:39.400]  好撒瑪利人嘅比喻
[00:14:39.400 --> 00:14:43.880]  從耶路撒下落耶利歌落去下面
[00:14:43.880 --> 00:14:45.640]  經過一個地方然之後呢
[00:14:45.640 --> 00:14:47.400]  嗰個人就遇見有山賊
[00:14:47.400 --> 00:14:48.880]  然之後打佢半死
[00:14:48.880 --> 00:14:56.440]  呢個就係耶穌好多時講到嘅一啲嘅地理嘅背景
[00:14:56.440 --> 00:14:57.480]  呢啲抗野嘅地方
[00:14:57.480 --> 00:15:01.280]  當呢啲嘅牧羊人嚟到放羊嘅時候
[00:15:01.280 --> 00:15:05.480]  好多時你就會喺抗野搵到一啲咁樣嘅景色
[00:15:05.480 --> 00:15:06.840]  就係一個山洞
[00:15:06.840 --> 00:15:08.240]  半個山洞咁樣
[00:15:08.240 --> 00:15:10.240]  佢就將啲羊呢執落去裏面
[00:15:10.240 --> 00:15:12.920]  有時過夜有時耐咗嘅時候
[00:15:12.920 --> 00:15:14.920]  佢執啲羊入去山洞嗰度
[00:15:14.920 --> 00:15:18.280]  然之後呢佢就將啲石呢堆砌咗喺前面
[00:15:18.280 --> 00:15:20.880]  然之後呢就擋住呢個嘅山洞
[00:15:20.880 --> 00:15:23.200]  等啲羊唔會自己走咗去
[00:15:23.200 --> 00:15:27.680]  然之後呢淨返呢就係下面嗰度有少少一個門口嘅
[00:15:27.680 --> 00:15:30.760]  等啲羊呢可以出入嘛係咪
[00:15:30.760 --> 00:15:32.800]  咁咪夜晚嘅時候
[00:15:32.800 --> 00:15:34.880]  邊個喺門口
[00:15:34.880 --> 00:15:36.400]  就係牧羊人
[00:15:36.400 --> 00:15:39.400]  牧羊人就係嗰度門嚟
[00:15:39.400 --> 00:15:41.640]  牧羊人就係守住嗰度門
[00:15:41.640 --> 00:15:45.200]  咁所以你明白耶穌話我係羊的門
[00:15:45.200 --> 00:15:48.760]  其實佢係講緊啲實際嘅意境嚟
[00:15:48.760 --> 00:15:50.840]  你直接可以翻譯嘅
[00:15:50.840 --> 00:15:54.680]  即係我係羊的門其實就係我係好牧人咁嘅意思
[00:15:54.680 --> 00:15:57.480]  因為真正牧人就會守住呢度
[00:15:57.480 --> 00:15:58.760]  呢個就係第一樣
[00:15:58.760 --> 00:16:00.960]  呢個嘅講道裏面所講嘅角色
[00:16:00.960 --> 00:16:04.560]  就係耶穌先至係嗰個好嘅牧人
[00:16:04.560 --> 00:16:05.760]  聽佢話嘅
[00:16:05.760 --> 00:16:07.320]  就會有安全
[00:16:07.320 --> 00:16:08.720]  跟著佢嘅話
[00:16:08.720 --> 00:16:10.360]  懂聽佢嘅聲音嘅話
[00:16:10.360 --> 00:16:13.240]  跟著佢嘅聲音嘅話認得出佢話
[00:16:13.240 --> 00:16:16.520]  你就有永生在
[00:16:16.520 --> 00:16:20.000]  第二個角色就係強盜或者盜測
[00:16:20.000 --> 00:16:21.880]  呢度成日提到話有盜測
[00:16:21.880 --> 00:16:22.920]  做乜嘢
[00:16:22.920 --> 00:16:25.480]  佢哋係唔經過門口入嚟嘅
[00:16:25.480 --> 00:16:27.720]  即係冇嗰個牧人嘅同意
[00:16:27.720 --> 00:16:29.920]  佢哋爬入去
[00:16:29.920 --> 00:16:34.400]  爬入去裏面偷嘅羊呀或者爬去羊欄呀等等
[00:16:34.400 --> 00:16:35.640]  嗱呢度
[00:16:35.640 --> 00:16:40.840]  嗰個講道其實就係耶穌
[00:16:40.840 --> 00:16:42.960]  因為佢呢個公開講道
[00:16:42.960 --> 00:16:46.960]  如果你睇清楚第十章其實係好激烈嘅講道嚟㗎
[00:16:46.960 --> 00:16:50.120]  其實佢講呢個講道就係想針對
[00:16:50.120 --> 00:16:52.600]  當時嘅猶太人嘅領袖
[00:16:52.600 --> 00:16:56.400]  當時猶太人嘅領袖佢守住嗰個嘅聖殿
[00:16:56.400 --> 00:17:01.040]  佢哋保障嘅係佢自己嘅利益
[00:17:01.040 --> 00:17:02.880]  唔係人民嘅利益
[00:17:02.880 --> 00:17:04.520]  因為當時佢哋係
[00:17:04.520 --> 00:17:10.040]  同嗰個羅馬嘅政府係串通嘅
[00:17:10.040 --> 00:17:12.120]  鞏固自己勢力同埋地位
[00:17:12.120 --> 00:17:15.000]  呢班就係所謂牧羊人
[00:17:15.000 --> 00:17:19.440]  所以耶穌講呢個Good Shepherd嘅
[00:17:19.440 --> 00:17:22.240]  佢哋係邊個
[00:17:22.240 --> 00:17:24.960]  佢哋係盜賊
[00:17:24.960 --> 00:17:26.280]  你哋係強盜嚟
[00:17:26.280 --> 00:17:28.640]  因為你係為利是圖
[00:17:28.640 --> 00:17:30.920]  你哋出賣公義
[00:17:30.920 --> 00:17:34.440]  你哋係不枉顧人嘅生死
[00:17:34.440 --> 00:17:37.360]  出賣人民嘅領袖
[00:17:37.360 --> 00:17:38.120]  但係好奇怪
[00:17:38.120 --> 00:17:40.280]  亦都有人追捧嘅
[00:17:40.280 --> 00:17:42.200]  呢個非常之可惜
[00:17:42.200 --> 00:17:44.200]  但係佢係事實
[00:17:44.200 --> 00:17:45.240]  你諗下
[00:17:45.240 --> 00:17:46.680]  唔係就當時係咁
[00:17:46.680 --> 00:17:48.800]  而家都係咁
[00:17:48.800 --> 00:17:49.920]  但係喺第十章
[00:17:49.920 --> 00:17:51.520]  佢就係針對呢啲咁嘅領袖
[00:17:51.520 --> 00:17:53.440]  嚟到講呢啲咁嘅說話
[00:17:53.440 --> 00:17:57.640]  佢話你哋先至係盜賊
[00:17:57.640 --> 00:17:58.840]  而我呢
[00:17:58.840 --> 00:17:59.400]  就係好牧人
[00:17:59.400 --> 00:18:02.600]  我就係守住嗰個門
[00:18:02.600 --> 00:18:03.480]  到第十一章
[00:18:03.480 --> 00:18:04.760]  下一章你就可以見到
[00:18:04.760 --> 00:18:06.600]  拆穿過咩真相
[00:18:06.600 --> 00:18:09.080]  耶穌所指責嘅嗰班宗教嘅領袖
[00:18:09.080 --> 00:18:10.080]  聖殿嘅領袖
[00:18:10.080 --> 00:18:11.560]  就係乜嘢人
[00:18:11.560 --> 00:18:13.200]  第十一章第四十七節
[00:18:13.200 --> 00:18:17.000]  呢度好得意嘅對話
[00:18:17.000 --> 00:18:18.280]  就係嗰啲宗教嘅領袖
[00:18:18.280 --> 00:18:19.160]  祭司長等等
[00:18:19.160 --> 00:18:20.560]  佢哋開會
[00:18:20.560 --> 00:18:22.920]  佢話耶穌咁多人跟佢
[00:18:22.920 --> 00:18:24.680]  我哋仲得了嘅
[00:18:24.680 --> 00:18:27.640]  佢哋開會嘅談話裏面講乜嘢
[00:18:27.640 --> 00:18:29.080]  祭司長同埋法律賽人
[00:18:29.080 --> 00:18:30.720]  就召開會議
[00:18:30.720 --> 00:18:32.400]  佢話呢人即係耶穌
[00:18:32.400 --> 00:18:33.520]  行咗好多嘅神蹟
[00:18:33.520 --> 00:18:35.680]  我哋怎樣扮佢呢
[00:18:35.680 --> 00:18:38.200]  若讓佢咁樣做
[00:18:38.200 --> 00:18:40.080]  人人都要信佢
[00:18:40.080 --> 00:18:41.000]  個個都要跟佢
[00:18:41.000 --> 00:18:42.080]  如果個個都跟佢
[00:18:42.080 --> 00:18:43.880]  好唔好事呀
[00:18:43.880 --> 00:18:45.240]  好大鑊呀
[00:18:45.240 --> 00:18:45.600]  點解
[00:18:45.600 --> 00:18:47.240]  因為我哋會知道
[00:18:47.240 --> 00:18:49.480]  羅馬人就會嚟摧毀我哋嘅聖殿
[00:18:49.480 --> 00:18:51.040]  同埋我哋嘅民族
[00:18:51.040 --> 00:18:52.880]  其中有個人就係叫戈亞法
[00:18:52.880 --> 00:18:54.880]  就係審耶穌嗰個大祭司
[00:18:54.880 --> 00:18:56.320]  當年嘅大祭司
[00:18:56.320 --> 00:18:58.960]  就對成班工會嘅人講乜嘢
[00:18:58.960 --> 00:19:00.640]  佢話你哋唔知道
[00:19:00.640 --> 00:19:02.080]  亦都唔諗下
[00:19:02.080 --> 00:19:03.680]  用下腦你諗下
[00:19:03.680 --> 00:19:06.680]  一個人如果替百姓死
[00:19:06.680 --> 00:19:08.480]  免得整個民族滅亡
[00:19:08.480 --> 00:19:12.120]  這是對你們有利的
[00:19:12.120 --> 00:19:13.640]  即係我哋殺咗呢個耶穌
[00:19:13.640 --> 00:19:15.440]  係對你哋有利
[00:19:15.440 --> 00:19:16.760]  如果將佢剷除嘅話
[00:19:16.760 --> 00:19:20.120]  我哋就可以保住我哋嘅聖殿同埋民族
[00:19:20.120 --> 00:19:22.840]  如果民間係咪太多人跟佢嘅話
[00:19:22.840 --> 00:19:24.920]  搞起亂亂嘅時候
[00:19:24.920 --> 00:19:29.360]  羅馬兵就會嚟摧毀我哋嘅一切
[00:19:29.360 --> 00:19:33.840]  你可以想像下
[00:19:33.840 --> 00:19:35.440]  以前嘅世界
[00:19:35.440 --> 00:19:37.240]  耶穌當時嘅社會
[00:19:37.240 --> 00:19:38.800]  就係一種抗野
[00:19:38.800 --> 00:19:42.840]  即係Dog eat dog嘅一個世界
[00:19:42.840 --> 00:19:44.920]  個個都係為你仕途嘅
[00:19:44.920 --> 00:19:46.840]  到處你可以見到好多山賊
[00:19:46.840 --> 00:19:49.640]  同埋一啲嘅土匪
[00:19:49.640 --> 00:19:52.640]  以前耶穌嘅時代
[00:19:52.640 --> 00:19:54.120]  耶穌當時嘅處境
[00:19:54.120 --> 00:19:56.200]  好似抗野咁
[00:19:56.200 --> 00:19:58.280]  今日其實我哋都喺邊
[00:19:58.280 --> 00:20:03.360]  有人話我哋而家就係一個Modern desert裡面
[00:20:03.360 --> 00:20:05.080]  Modern wilderness
[00:20:05.080 --> 00:20:06.240]  我哋今日都係
[00:20:06.240 --> 00:20:08.200]  你唔需要太多思考
[00:20:08.200 --> 00:20:10.560]  留意下新聞你就會發現
[00:20:10.560 --> 00:20:12.200]  國際關係也好
[00:20:12.200 --> 00:20:13.120]  喺政界也好
[00:20:13.120 --> 00:20:14.400]  喺社會也好
[00:20:14.400 --> 00:20:17.960]  都係你全部為你仕途嘅人
[00:20:17.960 --> 00:20:19.120]  係咪
[00:20:19.120 --> 00:20:20.080]  如果係大國
[00:20:20.080 --> 00:20:21.320]  如果係有霸權嘅話
[00:20:21.320 --> 00:20:24.200]  我哋
[00:20:24.200 --> 00:20:29.120]  不顧一啲細嘅民族嘅生死
[00:20:29.120 --> 00:20:32.360]  可以恃強凌弱
[00:20:32.360 --> 00:20:36.440]  係Dog eat dog嘅世界
[00:20:36.440 --> 00:20:39.200]  我哋嘅社區都係一樣
[00:20:39.200 --> 00:20:40.320]  我冇幾耐之前
[00:20:40.320 --> 00:20:41.280]  唔知而家仲有冇呢
[00:20:41.280 --> 00:20:42.640]  應該仲有
[00:20:42.640 --> 00:20:44.920]  咩迷藥黨嗰啲
[00:20:44.920 --> 00:20:47.760]  咩神醫黨嗰啲
[00:20:47.760 --> 00:20:50.800]  呢啲唔係狗食狗嘅世界
[00:20:50.800 --> 00:20:53.200]  個個都係為你仕途
[00:20:53.200 --> 00:20:55.800]  個個都係想謀財
[00:20:55.800 --> 00:20:58.080]  或者甚至害命
[00:20:58.080 --> 00:20:59.800]  呢個就係我哋而家個世界
[00:20:59.800 --> 00:21:02.680]  現代嘅強度都係機會主義
[00:21:02.680 --> 00:21:03.880]  喺我哋呢個世界裏面
[00:21:03.880 --> 00:21:06.040]  好似一個嘅曠野一樣
[00:21:06.040 --> 00:21:08.680]  耶穌就係指責當時嘅猶太人嘅領袖
[00:21:08.680 --> 00:21:12.600]  話佢哋唔係真正保住人民嘅利益
[00:21:12.600 --> 00:21:16.280]  係保住自己嘅荷包
[00:21:16.280 --> 00:21:18.160]  保住自己嘅地位
[00:21:18.160 --> 00:21:20.440]  怕自己失去咗聖典
[00:21:20.440 --> 00:21:23.840]  耶穌要嚟就係審判呢班人
[00:21:23.840 --> 00:21:26.160]  並且要取締佢哋
[00:21:26.160 --> 00:21:27.960]  所以聖典要被毀
[00:21:27.960 --> 00:21:29.600]  真正上帝嘅子民
[00:21:29.600 --> 00:21:31.800]  唔再係去聖典敬拜上帝
[00:21:31.800 --> 00:21:34.680]  喺基督裏面敬拜上帝
[00:21:34.680 --> 00:21:35.720]  所以係一個fulfillment
[00:21:35.720 --> 00:21:38.720]  或者甚至係一個replacement
[00:21:38.720 --> 00:21:40.120]  耶穌話唔再需要聖典
[00:21:40.120 --> 00:21:41.640]  係需要我
[00:21:41.640 --> 00:21:46.360]  因為我為我嘅百姓死而復活
[00:21:46.360 --> 00:21:51.760]  講咗牧羊人 講埋盜賊
[00:21:51.760 --> 00:21:55.920]  主就話 到底我嘅羊係點嘅
[00:21:55.920 --> 00:21:59.160]  第十章第二十七節
[00:21:59.160 --> 00:22:01.280]  呢個所謂第三個角色
[00:22:01.280 --> 00:22:04.200]  佢話我嘅羊係點呀
[00:22:04.200 --> 00:22:06.520]  如果你係屬於主嘅羊嘅話
[00:22:06.520 --> 00:22:09.280]  就會聽主嘅聲音
[00:22:09.280 --> 00:22:11.520]  我的人聽我的聲音
[00:22:11.520 --> 00:22:12.920]  我認識他們
[00:22:12.920 --> 00:22:14.280]  他們也跟從我
[00:22:14.280 --> 00:22:17.120]  並且我賜他們永生
[00:22:17.120 --> 00:22:18.480]  他們永不滅亡
[00:22:18.480 --> 00:22:22.960]  誰也不能從我手裏把他們奪去
[00:22:22.960 --> 00:22:24.440]  係一個牧羊人同埋羊之間
[00:22:24.440 --> 00:22:26.560]  有一個好獨特嘅關係
[00:22:26.560 --> 00:22:28.840]  係靠聲音嘅
[00:22:28.840 --> 00:22:32.400]  係靠call it by name
[00:22:32.400 --> 00:22:35.160]  羊聽見牧羊人嘅聲音
[00:22:35.160 --> 00:22:37.200]  佢就會跟佢
[00:22:37.200 --> 00:22:39.120]  認得出呢個聲音
[00:22:39.120 --> 00:22:40.280]  到底係屬於牧羊人
[00:22:40.280 --> 00:22:41.120]  還是係強盜
[00:22:41.120 --> 00:22:43.240]  或者係陌生人
[00:22:43.240 --> 00:22:45.480]  我記得好幾年前去以色列
[00:22:45.480 --> 00:22:46.160]  有一次去以色列
[00:22:46.160 --> 00:22:47.600]  我哋成班同學
[00:22:47.600 --> 00:22:50.520]  我哋就去一個以色列嘅植物公園
[00:22:50.520 --> 00:22:55.640]  我哋就喺果植物公園裏面去遊房
[00:22:55.640 --> 00:22:58.200]  然後去睇下聖經嘅背景等等
[00:22:58.200 --> 00:22:59.880]  你知聖經裏面講好多植物
[00:22:59.880 --> 00:23:00.880]  同埋好多動物
[00:23:00.880 --> 00:23:03.560]  我哋就去睇下呢啲聖經嘅背景
[00:23:03.560 --> 00:23:04.800]  我記得最尾
[00:23:04.800 --> 00:23:06.560]  臨日落之前
[00:23:06.560 --> 00:23:09.840]  佢就帶我哋去一個羊瀾
[00:23:09.840 --> 00:23:14.600]  去羊瀾嗰度個導遊就同我哋講
[00:23:14.600 --> 00:23:16.280]  不如我哋玩個遊戲嚟
[00:23:16.280 --> 00:23:18.720]  咁我哋有幾十人喺嗰度
[00:23:18.720 --> 00:23:19.920]  咁我哋玩個遊戲
[00:23:19.920 --> 00:23:22.000]  羊瀾玩咩遊戲呢
[00:23:22.000 --> 00:23:25.080]  羊瀾裏面就有兩支旗嘅
[00:23:25.080 --> 00:23:27.120]  一支紅色一支藍色
[00:23:27.120 --> 00:23:28.840]  我哋分組分兩組
[00:23:28.840 --> 00:23:31.720]  裏面有好多大大小小嘅羊
[00:23:31.720 --> 00:23:34.080]  咁我哋就分組AB組
[00:23:34.080 --> 00:23:36.880]  我哋就話要趕呢啲咁嘅羊
[00:23:36.880 --> 00:23:39.880]  就去我哋嘅Capture the Flag咁嘅意思
[00:23:39.880 --> 00:23:42.760]  就去我哋嗰個旗嗰度
[00:23:42.760 --> 00:23:44.840]  咁佢就畀咗時間畀我哋
[00:23:44.840 --> 00:23:47.760]  我哋就花咗差唔多成一個鐘頭嘅時間
[00:23:47.760 --> 00:23:50.400]  我哋就盡力做一個比賽
[00:23:50.400 --> 00:23:53.440]  然後趕啲羊去我哋嗰個旗嗰度
[00:23:53.440 --> 00:23:58.720]  大混亂咗差唔多一個小時
[00:23:58.720 --> 00:24:01.960]  我哋用咗好多嘅方法威迫利誘
[00:24:01.960 --> 00:24:05.040]  甚至我哋抱起嗰隻大羊
[00:24:05.040 --> 00:24:07.040]  搬佢過去嗰度 掉佢過去
[00:24:07.040 --> 00:24:08.520]  掉佢過去佢又話坐唔定
[00:24:08.520 --> 00:24:10.760]  跟住又走咗去第二度
[00:24:10.760 --> 00:24:13.320]  好似嗰啲細路咁樣
[00:24:13.320 --> 00:24:14.800]  咁咪到我哋
[00:24:14.800 --> 00:24:16.080]  角力咗大概一個小時
[00:24:16.080 --> 00:24:17.520]  最後嘅時候
[00:24:17.520 --> 00:24:19.520]  個公園要收工呀差唔多
[00:24:19.520 --> 00:24:21.240]  咁佢話我哋要收工呀
[00:24:21.240 --> 00:24:22.600]  咁咪點算呀
[00:24:22.600 --> 00:24:25.960]  因為個園主走嚟
[00:24:25.960 --> 00:24:27.520]  叫咗幾聲
[00:24:27.520 --> 00:24:31.240]  跟住啲羊就全部排隊跟住佢
[00:24:31.240 --> 00:24:33.440]  好有趣
[00:24:33.440 --> 00:24:36.800]  就係聽見嗰個牧羊人嘅聲音
[00:24:36.800 --> 00:24:39.200]  我哋成日有個感覺
[00:24:39.200 --> 00:24:40.880]  啲羊就係好笨嘅
[00:24:40.880 --> 00:24:41.600]  係咪
[00:24:41.600 --> 00:24:42.600]  梗係笨啦
[00:24:42.600 --> 00:24:46.000]  肥羊我哋食㗎嘛
[00:24:46.000 --> 00:24:52.000]  但係佢哋最大嘅防禦係乜嘢
[00:24:52.000 --> 00:24:54.320]  生存之道
[00:24:54.320 --> 00:24:57.120]  就係認得牧羊人把聲
[00:24:57.120 --> 00:24:59.440]  喺YouTube上面有一個嘅兩分鐘嘅影片
[00:24:59.440 --> 00:25:01.000]  唔知大家有冇睇過
[00:25:01.000 --> 00:25:02.840]  係表明呢個事實嘅
[00:25:02.840 --> 00:25:04.480]  呢個影片講乜嘢
[00:25:04.480 --> 00:25:05.600]  兩分鐘嘅
[00:25:05.600 --> 00:25:09.480]  就係一群羊喺羊磡嗰度
[00:25:09.480 --> 00:25:11.880]  就係開頭有幾個女仔
[00:25:11.880 --> 00:25:13.200]  學生
[00:25:13.200 --> 00:25:14.720]  咁就去叫嗰啲羊
[00:25:14.720 --> 00:25:16.880]  啲羊就唔理佢
[00:25:16.880 --> 00:25:19.120]  到最後
[00:25:19.120 --> 00:25:20.840]  牧羊人嚟啦
[00:25:20.840 --> 00:25:21.760]  你睇下羊有咩反應
[00:25:21.760 --> 00:25:23.080]  我哋播一播呢個影片
[00:25:23.080 --> 00:25:25.360]  同埋兩分鐘
[00:25:33.840 --> 00:25:36.120]  (嗰啲羊嘅聲音)
[00:26:03.640 --> 00:26:05.400]  (嗰啲羊嘅聲音)
[00:26:05.400 --> 00:26:12.760]  (嗰啲羊嘅聲音)
[00:26:12.760 --> 00:26:14.720]  (嗰啲羊嘅聲音)
[00:26:14.720 --> 00:26:16.920]  (嗰啲羊嘅聲音)
[00:26:16.920 --> 00:26:18.440]  (嗰啲羊嘅聲音)
[00:26:18.440 --> 00:26:20.920]  (嗰啲羊嘅聲音)
[00:26:20.920 --> 00:26:23.080]  (嗰啲羊嘅聲音)
[00:26:23.080 --> 00:26:29.800]  (嗰啲羊嘅聲音)
[00:26:29.800 --> 00:26:32.600]  (嗰啲羊嘅聲音)
[00:26:32.600 --> 00:26:35.120]  (嗰啲羊嘅聲音)
[00:26:35.120 --> 00:26:37.120]  (嗰啲羊嘅聲音)
[00:26:37.120 --> 00:26:39.400]  (嗰啲羊嘅聲音)
[00:26:39.400 --> 00:26:42.200]  (嗰啲羊嘅聲音)
[00:26:42.200 --> 00:26:44.400]  (嗰啲羊嘅聲音)
[00:26:44.400 --> 00:26:46.640]  (嗰啲羊嘅聲音)
[00:26:46.640 --> 00:26:48.080]  (嗰啲羊嘅聲音)
[00:26:48.080 --> 00:26:51.240]  (嗰啲羊嘅聲音)
[00:26:51.240 --> 00:26:53.560]  (嗰啲羊嘅聲音)
[00:26:53.560 --> 00:26:55.320]  (嗰啲羊嘅聲音)
[00:26:55.320 --> 00:26:59.320]  (嗰啲羊嘅聲音)
[00:26:59.320 --> 00:27:02.160]  (嗰啲羊嘅聲音)
[00:27:02.160 --> 00:27:04.720]  (嗰啲羊嘅聲音)
[00:27:04.720 --> 00:27:06.200]  (嗰啲羊嘅聲音)
[00:27:06.200 --> 00:27:08.920]  (嗰啲羊嘅聲音)
[00:27:08.920 --> 00:27:12.560]  (嗰啲羊嘅聲音)
[00:27:12.560 --> 00:27:14.880]  (嗰啲羊嘅聲音)
[00:27:14.880 --> 00:27:17.840]  (嗰啲羊嘅聲音)
[00:27:17.840 --> 00:27:20.800]  (嗰啲羊嘅聲音)
[00:27:20.800 --> 00:27:24.440]  (嗰啲羊嘅聲音)
[00:27:24.440 --> 00:27:28.840]  (嗰啲羊嘅聲音)
[00:27:28.840 --> 00:27:31.800]  (嗰啲羊嘅聲音)
[00:27:31.800 --> 00:27:35.080]  (嗰啲羊嘅聲音)
[00:27:35.080 --> 00:27:37.160]  (嗰啲羊嘅聲音)
[00:27:37.160 --> 00:27:43.280]  (嗰啲羊嘅聲音)
[00:27:43.280 --> 00:27:45.520]  (嗰啲羊嘅聲音)
[00:27:45.520 --> 00:27:47.480]  (嗰啲羊嘅聲音)
[00:27:47.480 --> 00:27:52.840]  (嗰啲羊嘅聲音)
[00:27:52.840 --> 00:27:55.880]  (嗰啲羊嘅聲音)
[00:27:55.880 --> 00:27:57.640]  (嗰啲羊嘅聲音)
[00:27:57.640 --> 00:27:59.400]  (嗰啲羊嘅聲音)
[00:27:59.400 --> 00:28:04.040]  牧師上帝要跟我說什麼 你快點說
[00:28:04.040 --> 00:28:05.640]  不要妨礙我
[00:28:05.640 --> 00:28:07.640]  你要給我東西
[00:28:07.640 --> 00:28:09.480]  因為你的責任是什麼
[00:28:09.480 --> 00:28:11.000]  你的責任就是聽上帝的聲音
[00:28:11.000 --> 00:28:12.640]  不然就是告訴我
[00:28:12.640 --> 00:28:14.440]  如果有些大的事情
[00:28:14.440 --> 00:28:16.480]  或者有些重要的決定
[00:28:16.480 --> 00:28:17.800]  我們要做的時候
[00:28:17.800 --> 00:28:19.240]  我們就是希望上帝
[00:28:19.240 --> 00:28:21.480]  快快地出來互應我
[00:28:21.480 --> 00:28:23.880]  這有點像求籤
[00:28:23.880 --> 00:28:25.720]  最近我開車在伊利茲加哥
[00:28:25.720 --> 00:28:27.120]  我留意到
[00:28:27.120 --> 00:28:34.280]  有好幾間看獎的店舖
[00:28:34.280 --> 00:28:35.520]  有沒有見過
[00:28:35.520 --> 00:28:40.240]  Palm Wiening
[00:28:40.240 --> 00:28:41.720]  這麼現代的社會
[00:28:41.720 --> 00:28:45.240]  居然有人還在看獎
[00:28:45.240 --> 00:28:46.200]  Palm Wiening
[00:28:46.200 --> 00:28:49.840]  這樣也能做生意
[00:28:49.840 --> 00:28:52.800]  這就是現代人我們有的心態
[00:28:52.800 --> 00:28:55.680]  就是我們希望求籤去解籤
[00:28:55.680 --> 00:29:00.160]  我們覺得上帝是On Demand
[00:29:00.160 --> 00:29:01.640]  God On Demand
[00:29:01.640 --> 00:29:03.600]  最驕取道的上帝
[00:29:03.600 --> 00:29:06.040]  這才叫上帝
[00:29:06.040 --> 00:29:07.960]  這是非常可悲的
[00:29:07.960 --> 00:29:10.640]  有一個方派的作家
[00:29:10.640 --> 00:29:14.480]  他做了很多宿靈神學
[00:29:14.480 --> 00:29:15.960]  Spiritual Theology
[00:29:15.960 --> 00:29:19.280]  有一個叫做Dallas Wheeler
[00:29:19.280 --> 00:29:20.280]  Dallas Wheeler說到
[00:29:20.280 --> 00:29:22.760]  我們基督徒和上帝之間的關係
[00:29:22.760 --> 00:29:24.440]  是怎樣的呢
[00:29:24.440 --> 00:29:27.240]  他說令人遺憾的是甚麼呢
[00:29:27.240 --> 00:29:35.920]  很少有人會真心地渴求聆聽神對他說話
[00:29:35.920 --> 00:29:37.720]  這說明了甚麼呢
[00:29:37.720 --> 00:29:42.600]  當我們沒有遇見逆境
[00:29:42.600 --> 00:29:45.120]  或者面臨重要抉擇的時候
[00:29:45.120 --> 00:29:49.720]  往往我們是不會主動去尋求主的聖任
[00:29:49.720 --> 00:29:52.200]  但是那些真正去理解
[00:29:52.200 --> 00:29:55.440]  想去渴望聽見神的聲音
[00:29:55.440 --> 00:29:58.080]  無論是或順或逆
[00:29:58.080 --> 00:30:00.760]  都同樣渴求上帝的話語
[00:30:00.760 --> 00:30:02.120]  上帝的說話
[00:30:02.120 --> 00:30:06.000]  因此當我們尋求神的話語的時候
[00:30:06.000 --> 00:30:07.720]  應該反問自己
[00:30:07.720 --> 00:30:10.080]  我們是否只在困難的時候
[00:30:10.080 --> 00:30:13.160]  才聽神的說話呢
[00:30:13.160 --> 00:30:15.080]  這樣的反思
[00:30:15.080 --> 00:30:17.120]  或者會揭示到一件事
[00:30:17.120 --> 00:30:20.760]  就是當我們聽不到神的聲音
[00:30:20.760 --> 00:30:24.480]  是因為我們平時都不太想聽祂的聲音
[00:30:24.480 --> 00:30:26.840]  只是我們覺得需要的時候
[00:30:26.840 --> 00:30:31.400]  我們才試圖去求祂的聖音
[00:30:31.400 --> 00:30:33.120]  耶穌說
[00:30:33.120 --> 00:30:36.560]  我的羊聽我的聖音
[00:30:36.560 --> 00:30:39.320]  我們有沒有好好學習
[00:30:39.320 --> 00:30:42.000]  學習聽上帝的聖音
[00:30:42.000 --> 00:30:45.880]  今天我想給大家一個邀請
[00:30:45.880 --> 00:30:48.680]  就是我們這個星期
[00:30:48.680 --> 00:30:52.920]  每一天最黃金的時間
[00:30:52.920 --> 00:30:54.920]  就是最好的時間
[00:30:54.920 --> 00:30:55.960]  有些人可能是早上
[00:30:55.960 --> 00:30:57.000]  有些人可能是中午
[00:30:57.000 --> 00:30:58.760]  有些人可能是晚上
[00:30:58.760 --> 00:31:03.320]  你花十分鐘在上主的面前
[00:31:03.320 --> 00:31:05.280]  試試安靜
[00:31:05.280 --> 00:31:08.400]  有時候我們心定是需要打掃一下
[00:31:08.400 --> 00:31:09.520]  有很多東西困擾我們
[00:31:09.520 --> 00:31:10.400]  有很多問題
[00:31:10.400 --> 00:31:11.400]  有很多雜音
[00:31:11.400 --> 00:31:13.000]  有很多的草音
[00:31:13.000 --> 00:31:15.560]  是需要打掃一下
[00:31:15.560 --> 00:31:17.120]  然後花十分鐘
[00:31:17.120 --> 00:31:18.480]  我希望你看
[00:31:18.480 --> 00:31:20.200]  《約翰福音》第十章
[00:31:20.200 --> 00:31:22.280]  好嗎
[00:31:22.280 --> 00:31:26.480]  這個星期我們學習去聽上主的聖音
[00:31:26.480 --> 00:31:27.360]  我們與心丹佬祈禱
[00:31:27.360 --> 00:31:28.160]  預備我們的心
[00:31:28.160 --> 00:31:34.320]  來領受聖餐
[00:31:34.320 --> 00:31:35.480]  上帝我們多謝祢
[00:31:35.480 --> 00:31:38.080]  因為祢是那一位好的牧人
[00:31:38.080 --> 00:31:43.720]  我們的主耶穌就是那一位Good Shepherd
[00:31:43.720 --> 00:31:47.440]  主我們求祢幫助我們聽見祢的聖音
[00:31:47.440 --> 00:31:48.440]  在我們心中
[00:31:48.440 --> 00:31:54.080]  無論我們現在經歷著一些難處
[00:31:54.080 --> 00:31:56.040]  或者在順利的時候
