
[00:00:00.000 --> 00:00:03.120]  本節目我們繼續來一個齊來敬拜的系列
[00:19:57.000 --> 00:19:59.000]  有些小的先知
[00:19:59.000 --> 00:20:01.400]  所謂小先知就是小先知書
[00:20:01.400 --> 00:20:02.760]  蝙蝠裡面小的
[00:20:02.760 --> 00:20:05.520]  非建制先知好像是荷西亞、阿摩斯亞
[00:20:05.520 --> 00:20:07.120]  我都不是
[00:20:07.120 --> 00:20:10.440]  這個祭司後裔
[00:20:10.440 --> 00:20:12.160]  我種桑樹而已
[00:20:12.160 --> 00:20:13.840]  尼加這些
[00:20:13.840 --> 00:20:19.320]  就和以西傑、撒加利亞、耶利米、以賽亞很不同
[00:20:19.320 --> 00:20:22.560]  以賽亞就服侍了猶大國
[00:20:22.560 --> 00:20:24.120]  基本上是五個王朝
[00:20:24.120 --> 00:20:26.200]  他由烏沙亞王開始
[00:20:26.200 --> 00:20:28.160]  烏沙亞跟著他的兒子約旦
[00:20:28.160 --> 00:20:30.800]  約旦之後是阿哈斯
[00:20:30.800 --> 00:20:37.120]  約旦也是叫做好一點的皇帝
[00:20:37.120 --> 00:20:40.600]  阿哈斯就是無礙皇帝
[00:20:40.600 --> 00:20:42.080]  然後到希西加
[00:20:42.080 --> 00:20:42.960]  大家很熟悉希西加
[00:20:42.960 --> 00:20:44.840]  最後希西加的兒子就是馬來西亞
[00:20:44.840 --> 00:20:46.680]  猶太人的傳統
[00:20:46.680 --> 00:20:52.880]  記載了以賽亞是被馬來西亞用鋸子鋸死的
[00:20:52.880 --> 00:20:55.000]  這個不過是傳說
[00:20:55.000 --> 00:20:56.360]  不知道是不是真的
[00:20:56.360 --> 00:20:57.960]  但是無論如何
[00:20:57.960 --> 00:21:02.400]  烏沙亞王在以賽亞開始出來侍奉的時候
[00:21:02.400 --> 00:21:03.840]  做皇帝
[00:21:03.840 --> 00:21:04.800]  做了五十年
[00:21:04.800 --> 00:21:06.000]  國泰民安
[00:21:06.000 --> 00:21:07.200]  到了晚期的時候
[00:21:07.200 --> 00:21:08.600]  他就開始腐敗了
[00:21:08.600 --> 00:21:11.200]  好像他的先祖大衛一樣
[00:21:11.200 --> 00:21:13.960]  開始不聽上帝的說話
[00:21:13.960 --> 00:21:16.520]  不用祭司自己去燒香
[00:21:16.520 --> 00:21:18.320]  所以就懲罰他
[00:21:18.320 --> 00:21:19.240]  叫他生麻瘋
[00:21:19.240 --> 00:21:20.600]  一張皮膚病
[00:21:20.600 --> 00:21:24.800]  他就終身不能夠進入聖殿裡去敬拜
[00:21:24.800 --> 00:21:26.760]  他現在死了
[00:21:26.760 --> 00:21:33.440]  很多人憂慮究竟他的兒子會不會行耶和華為政的事
[00:21:33.440 --> 00:21:35.600]  這位令國泰民安的
[00:21:35.600 --> 00:21:38.080]  給上帝祝福的皇帝
[00:21:38.080 --> 00:21:39.880]  到了晚年的時候又腐敗了
[00:21:39.880 --> 00:21:42.760]  接下來的日子會怎麼樣呢?
[00:21:42.760 --> 00:21:45.400]  耶和華就提醒以賽亞
[00:21:45.400 --> 00:21:47.120]  你老闆死了
[00:21:47.120 --> 00:21:50.720]  但是今天我仍然高高在上
[00:21:50.720 --> 00:21:54.200]  坐在寶座上邊
[00:21:54.200 --> 00:21:56.520]  上帝第一件要提醒我們的就是
[00:21:56.520 --> 00:22:01.840]  我們要回望這位高高在上的上帝
[00:22:01.840 --> 00:22:02.920]  在聖經裡面
[00:22:02.920 --> 00:22:05.640]  每逢我們看到一些聖經人物
[00:22:05.640 --> 00:22:07.160]  當他躊躇
[00:22:07.160 --> 00:22:08.280]  當他猶疑
[00:22:08.280 --> 00:22:09.280]  當他憂慮
[00:22:09.280 --> 00:22:11.640]  當他困惑的時候
[00:22:11.640 --> 00:22:14.240]  無論是耶利哥城面前的約斯亞
[00:22:14.240 --> 00:22:17.320]  無論是前路茫茫的雅各
[00:22:17.320 --> 00:22:20.840]  無論是不知道怎麼做被人趕出來的夏甲
[00:22:20.840 --> 00:22:24.960]  無論是蘇羅王背叛了上帝之後
[00:22:24.960 --> 00:22:27.560]  這個薩摩爾也不知道怎麼做
[00:22:27.560 --> 00:22:29.640]  在樹下哭泣的時候
[00:22:29.640 --> 00:22:35.200]  當彼得不知道怎麼去對待外邦的信徒的時候
[00:22:35.200 --> 00:22:38.240]  上帝就向他們顯現
[00:22:38.240 --> 00:22:39.840]  告訴他們
[00:22:39.840 --> 00:22:41.440]  喂! 上帝還在啊
[00:22:41.440 --> 00:22:42.800]  上帝不是死了
[00:22:42.800 --> 00:22:45.160]  神就向以賽亞打了一巴掌
[00:22:45.160 --> 00:22:47.000]  喂! 我沒有死啊
[00:22:47.000 --> 00:22:48.920]  我才是寶座上邊
[00:22:48.920 --> 00:22:53.360]  萬王之王的皇帝寶座上邊的大君王
[00:22:53.360 --> 00:22:54.920]  地上皇帝死了
[00:22:54.920 --> 00:22:55.520]  沒有怕
[00:22:55.520 --> 00:22:59.200]  因為我仍然在當中去掌權
[00:22:59.200 --> 00:23:01.200]  這是上帝告訴我們的
[00:23:01.200 --> 00:23:05.120]  這個上帝是昔在、今在、永在的上帝
[00:23:05.120 --> 00:23:08.400]  亦都是希伯來書同樣新約這樣說
[00:23:08.400 --> 00:23:13.440]  耶穌基督昨日、今日一直到永遠都是一樣
[00:23:13.440 --> 00:23:18.040]  不單止我們要將目光校正在這位
[00:23:18.040 --> 00:23:21.280]  昔在、永在、今在都不變的聖災上帝
[00:23:21.280 --> 00:23:23.800]  我們更加要明白的是
[00:23:23.800 --> 00:23:25.640]  來到上帝面前的時候
[00:23:25.640 --> 00:23:27.240]  在祂的聖潔底下
[00:23:27.240 --> 00:23:28.880]  因為上帝是聖的
[00:23:28.880 --> 00:23:32.000]  所以我們就會見到自己的不足
[00:23:32.000 --> 00:23:35.040]  你看看以賽亞怎麼說
[00:23:35.040 --> 00:23:36.920]  禍災我滅亡了
[00:23:36.920 --> 00:23:38.840]  第一件事不是wow to me
[00:23:38.840 --> 00:23:40.440]  是wo to me
[00:23:40.440 --> 00:23:41.640]  是我有禍了
[00:23:41.640 --> 00:23:45.400]  呂鎮忠我覺得最有傳神
[00:23:45.400 --> 00:23:46.400]  就是我有禍了
[00:23:46.400 --> 00:23:47.920]  我玩完了
[00:23:47.920 --> 00:23:49.600]  我完了
[00:23:49.600 --> 00:23:50.800]  這次玩完了
[00:23:50.800 --> 00:23:54.000]  就好像一些現代的英文譯本
[00:23:54.000 --> 00:23:56.560]  message或者contemporary English version
[00:23:56.560 --> 00:23:58.360]  I'm doomed
[00:23:58.360 --> 00:24:01.600]  It's doom's day for me
[00:24:01.600 --> 00:24:04.280]  我這次大祭
[00:24:04.280 --> 00:24:05.160]  為什麼
[00:24:05.160 --> 00:24:08.360]  因為他見到的是自己的罪
[00:24:08.360 --> 00:24:10.280]  自己身邊的人的罪
[00:24:10.280 --> 00:24:12.800]  因為我們都是在罪的連累網當中
[00:24:12.800 --> 00:24:15.880]  還有我們見到這位聖潔的上帝
[00:24:15.880 --> 00:24:17.880]  因為當我們面對一位
[00:24:17.880 --> 00:24:21.240]  我們校正了目光這位聖潔的上帝
[00:24:21.240 --> 00:24:24.800]  我們就會見到自己是多麼的不聖潔
[00:24:24.800 --> 00:24:26.400]  因為上帝的聖潔
[00:24:26.400 --> 00:24:30.120]  就會擴大了讓我們看到我們的不聖潔
[00:24:30.120 --> 00:24:32.600]  當人面對上帝的時候
[00:24:32.600 --> 00:24:34.680]  就算你是天使天君
[00:24:34.680 --> 00:24:36.480]  就好像啟示錄裡面所說
[00:24:36.480 --> 00:24:39.760]  那二十四位長老見到耶穌基督的時候
[00:24:39.760 --> 00:24:44.160]  他們就趴下俯伏去敬拜
[00:24:44.160 --> 00:24:49.080]  就將他們的冠冕扔下
[00:24:49.080 --> 00:24:50.360]  什麼叫冠冕呢?
[00:24:50.360 --> 00:24:51.000]  Stephanos
[00:24:51.000 --> 00:24:52.320]  如果你看希臘文
[00:24:52.320 --> 00:24:53.360]  中文也叫冠冕
[00:24:53.360 --> 00:24:54.880]  沒得分別
[00:24:54.880 --> 00:24:56.840]  希臘文有兩個字叫冠冕
[00:24:56.840 --> 00:24:58.320]  第一個字是Stephanos
[00:24:58.320 --> 00:24:59.360]  Steven
[00:24:59.360 --> 00:25:00.760]  Stephanie就是這個字
[00:25:00.760 --> 00:25:01.840]  就是冠冕
[00:25:01.840 --> 00:25:04.160]  但是那種冠冕就是人的冠冕
[00:25:04.160 --> 00:25:07.480]  就是奧林匹克運動會的橄欖枝
[00:25:07.480 --> 00:25:09.480]  即成的人的冠冕
[00:25:09.480 --> 00:25:14.000]  但是上帝耶穌基督的唯一的冠冕
[00:25:14.000 --> 00:25:19.520]  大迪瑪就是指神的萬王之王的冠冕
[00:25:19.520 --> 00:25:21.560]  這群二十四位長老
[00:25:21.560 --> 00:25:24.840]  雖然已經這麼厲害了
[00:25:24.840 --> 00:25:28.360]  代表了一些靈界裡面的領袖
[00:25:28.360 --> 00:25:31.720]  但是他們也要見到上帝
[00:25:31.720 --> 00:25:32.720]  立刻趴下
[00:25:32.720 --> 00:25:37.400]  立刻將頭上的人的Stephanos都扔掉
[00:25:37.400 --> 00:25:42.640]  不敢在上帝面前炫耀自己
[00:25:42.640 --> 00:25:47.520]  就算是先知也要告訴上帝
[00:25:47.520 --> 00:25:49.600]  我這次大祭
[00:25:49.600 --> 00:25:52.880]  就好像約翰見到異象的時候
[00:25:52.880 --> 00:25:54.240]  他立刻趴下
[00:25:54.240 --> 00:25:56.280]  俯伏在地上
[00:25:56.280 --> 00:25:58.720]  這個約伯紀
[00:25:58.720 --> 00:25:59.960]  最後那一節
[00:25:59.960 --> 00:26:01.440]  我從前風雲裡
[00:26:01.440 --> 00:26:02.920]  現在親眼看見你
[00:26:02.920 --> 00:26:03.800]  遇到上帝了
[00:26:03.800 --> 00:26:06.240]  下一節沒問題
[00:26:06.240 --> 00:26:07.080]  下一節就說
[00:26:07.080 --> 00:26:09.400]  因此我厭惡自己
[00:26:09.400 --> 00:26:12.360]  在塵土和爐灰中懊悔
[00:26:12.360 --> 00:26:14.000]  當你遇到上帝的時候
[00:26:14.000 --> 00:26:15.680]  你的反應就是
[00:26:15.680 --> 00:26:17.840]  我覺得自己有罪
[00:26:17.840 --> 00:26:19.720]  我看見自己就是
[00:26:19.720 --> 00:26:21.160]  當你遇到
[00:26:21.160 --> 00:26:25.000]  好像西門彼得遇到耶穌基督的時候
[00:26:25.000 --> 00:26:28.040]  他跟耶穌說
[00:26:28.040 --> 00:26:31.120]  我打魚打了一整天都沒有
[00:26:31.120 --> 00:26:32.760]  耶穌就說
[00:26:32.760 --> 00:26:34.520]  你開到水深之處了
[00:26:34.520 --> 00:26:35.400]  彼得就說
[00:26:35.400 --> 00:26:39.200]  你這個傳道人
[00:26:39.200 --> 00:26:42.440]  我專業的專業人士
[00:26:42.440 --> 00:26:44.000]  打魚打了這麼多年
[00:26:44.000 --> 00:26:45.680]  用不著你教才行
[00:26:45.680 --> 00:26:47.880]  姑且聽你一次說話
[00:26:47.880 --> 00:26:48.840]  大家都知道
[00:26:48.840 --> 00:26:49.840]  最後他打了很多魚
[00:26:49.840 --> 00:26:53.000]  兩條船都差不多沉了
[00:26:53.000 --> 00:26:57.840]  他親眼遇到這位聖潔威嚴的上帝
[00:26:57.840 --> 00:26:59.440]  他的驕傲
[00:26:59.440 --> 00:27:01.800]  他的無知
[00:27:01.800 --> 00:27:03.760]  就立刻跟他說
[00:27:03.760 --> 00:27:05.720]  主啊 我是個罪人
[00:27:05.720 --> 00:27:07.120]  你離開我
[00:27:07.120 --> 00:27:08.760]  分割
[00:27:08.760 --> 00:27:10.720]  我是有罪
[00:27:10.720 --> 00:27:12.560]  我不配在你面前
[00:27:12.560 --> 00:27:15.680]  今天上帝希望我們不是
[00:27:15.680 --> 00:27:18.240]  上傳驕傲的心來到上帝面前
[00:27:18.240 --> 00:27:20.200]  我行 我什麼都行
[00:27:20.200 --> 00:27:21.800]  我做得多麼好
[00:27:21.800 --> 00:27:24.120]  上帝希望我們來到這位聖潔威嚴的上帝面前
[00:27:24.120 --> 00:27:24.960]  看到的就是
[00:27:24.960 --> 00:27:26.040]  我們自己的不足
[00:27:26.040 --> 00:27:29.120]  就好像那個瑞麗
[00:27:29.120 --> 00:27:31.520]  在遠遠的聖殿外面
[00:27:31.520 --> 00:27:32.520]  向天說
[00:27:32.520 --> 00:27:33.360]  主耶穌
[00:27:33.360 --> 00:27:35.800]  上帝開恩可憐我這個罪人
[00:27:35.800 --> 00:27:38.760]  不是那個福利卓人說我多好
[00:27:38.760 --> 00:27:41.480]  又奉獻 又侍奉 又崇拜
[00:27:41.480 --> 00:27:43.080]  是不是做得足
[00:27:43.080 --> 00:27:45.680]  我們看看浪子回頭的比喻
[00:27:45.680 --> 00:27:48.920]  這位爸爸他喜歡這個兒子
[00:27:48.920 --> 00:27:50.600]  不是因為他做了很多罪惡
[00:27:50.600 --> 00:27:52.200]  而是因為他願意悔改
[00:27:52.200 --> 00:27:53.240]  看到自己的罪
[00:27:53.240 --> 00:27:54.320]  我得罪了天
[00:27:54.320 --> 00:27:55.440]  也得罪了你
[00:27:55.440 --> 00:27:56.480]  等於說這個就是
[00:27:56.480 --> 00:27:59.560]  上帝盼望我們在聖潔上帝面前
[00:27:59.560 --> 00:28:00.760]  看到的就是
[00:28:00.760 --> 00:28:02.800]  但是我們不能夠只是
[00:28:02.800 --> 00:28:06.000]  就在這個悲傷懊悔當中就算了
[00:28:06.000 --> 00:28:07.320]  因為聖經告訴我們
[00:28:07.320 --> 00:28:08.920]  如果我們注重罪業的
[00:28:08.920 --> 00:28:10.360]  上帝不開心
[00:28:10.360 --> 00:28:10.880]  為什麼呢?
[00:28:10.880 --> 00:28:13.240]  因為當我們面對自己有罪的時候
[00:28:13.240 --> 00:28:15.400]  我們就需要尋求解決
[00:28:15.400 --> 00:28:16.400]  尋求就是
[00:28:16.400 --> 00:28:18.720]  我們怎樣可以回到上帝的身邊
[00:28:18.720 --> 00:28:20.840]  但是我們不是靠自己
[00:28:20.840 --> 00:28:22.520]  上帝告訴我們
[00:28:22.520 --> 00:28:24.720]  是靠上帝的能力
[00:28:24.720 --> 00:28:27.600]  所以舊約絕對是在說福音
[00:28:27.600 --> 00:28:28.440]  福音就是
[00:28:28.440 --> 00:28:30.160]  我們可以來到上帝面前
[00:28:30.160 --> 00:28:33.400]  上帝是會寬恕我們的罪
[00:28:33.400 --> 00:28:36.000]  其實你看以往的信息
[00:28:36.000 --> 00:28:37.440]  我們看到上帝是一位
[00:28:37.440 --> 00:28:39.480]  很多媒體的上帝
[00:28:39.480 --> 00:28:42.280]  所以我很欣賞Fred在做的事情
[00:28:42.280 --> 00:28:43.880]  因為做的事情就是
[00:28:43.880 --> 00:28:45.400]  上帝要向人顯現
[00:28:45.400 --> 00:28:46.960]  傳達信息
[00:28:46.960 --> 00:28:48.160]  從聽到
[00:28:48.160 --> 00:28:49.360]  從聞到煙
[00:28:49.360 --> 00:28:51.200]  從接觸到
[00:28:51.200 --> 00:28:53.360]  從眼見到
[00:28:53.360 --> 00:28:55.480]  從地震
[00:28:55.480 --> 00:28:56.840]  來到教會裡面的時候
[00:28:56.840 --> 00:28:59.200]  用不同的方法向人說話
[00:28:59.200 --> 00:29:00.200]  而上帝就說
[00:29:00.200 --> 00:29:01.400]  我口臭
[00:29:01.400 --> 00:29:02.600]  我不行
[00:29:02.600 --> 00:29:03.440]  我做先知
[00:29:03.440 --> 00:29:04.440]  我有罪
[00:29:04.440 --> 00:29:05.600]  我周圍的人都口臭
[00:29:05.600 --> 00:29:06.600]  那怎麼辦呢
[00:29:06.600 --> 00:29:07.880]  上帝就說
[00:29:07.880 --> 00:29:10.080]  你已經得到寬恕
[00:29:10.080 --> 00:29:12.040]  這個嘆就是潔淨
[00:29:12.040 --> 00:29:16.160]  當人和神被罪隔開的時候
[00:29:16.160 --> 00:29:18.960]  人沒辦法來到上帝的面前
[00:29:18.960 --> 00:29:21.680]  但是上帝就伸出他的橄欖枝
[00:29:21.680 --> 00:29:23.320]  就是用這條橋
[00:29:23.320 --> 00:29:24.480]  是潔淨人
[00:29:24.480 --> 00:29:28.000]  以致人能夠回到上帝的面前
[00:29:28.000 --> 00:29:29.600]  頂住了很多基督徒不明白
[00:29:29.600 --> 00:29:31.120]  我們是多麼的糟糕
[00:29:31.120 --> 00:29:32.000]  多麼的大忌
[00:29:32.000 --> 00:29:34.400]  如果沒有上帝這個潔淨的時候
[00:29:34.400 --> 00:29:36.640]  所以羅馬書告訴我們
[00:29:36.640 --> 00:29:38.840]  我們得到一個恩典
[00:29:38.840 --> 00:29:40.800]  不是因為我們行
[00:29:40.800 --> 00:29:43.280]  是因為我們能夠白白地稱賢
[00:29:43.280 --> 00:29:44.720]  什麼被稱為義
[00:29:44.720 --> 00:29:46.360]  根本你不是義
[00:29:46.360 --> 00:29:48.720]  是上帝說你是義
[00:29:48.720 --> 00:29:50.240]  不是因為你沒有犯罪
[00:29:50.240 --> 00:29:51.720]  是法官告訴你
[00:29:51.720 --> 00:29:53.600]  你現在無罪釋放
[00:29:53.600 --> 00:29:55.760]  他說你無罪
[00:29:55.760 --> 00:29:58.720]  因為他已經寬恕了代替了你的罪
[00:29:58.720 --> 00:30:01.000]  這就是福音的重要
[00:30:01.000 --> 00:30:03.840]  聖潔和不聖潔不能夠走在一起
[00:30:03.840 --> 00:30:06.880]  唯有是上帝將我們的罪拿走
[00:30:06.880 --> 00:30:09.920]  這就是聖經裡面最重要的訊息
[00:30:09.920 --> 00:30:12.240]  這也是為什麼我們要求
[00:30:12.240 --> 00:30:15.280]  期望弟兄姊妹早一點回到教會裡面
[00:30:15.280 --> 00:30:17.280]  去祈禱安靜自己
[00:30:17.280 --> 00:30:19.560]  去得到這個赦罪的平安
[00:30:19.560 --> 00:30:21.800]  我們才能來到上帝面前
[00:30:21.800 --> 00:30:23.200]  開始敬拜祂
[00:30:23.200 --> 00:30:25.040]  去領受這個恩典
[00:30:25.040 --> 00:30:26.760]  因為《約翰一書》裡面提到
[00:30:26.760 --> 00:30:28.160]  我們約認自己的罪
[00:30:28.160 --> 00:30:29.920]  上帝是信實的
[00:30:29.920 --> 00:30:30.920]  是公義的
[00:30:30.920 --> 00:30:32.720]  祂要赦給我們的罪
[00:30:32.720 --> 00:30:34.840]  洗淨我們的不義
[00:30:34.840 --> 00:30:36.960]  第四件事
[00:30:36.960 --> 00:30:39.080]  當我們面對一位聖潔的上帝的時候
[00:30:39.080 --> 00:30:41.840]  我們就要立志去回應
[00:30:41.840 --> 00:30:42.960]  我就是這類
[00:30:42.960 --> 00:30:44.560]  請差遣我
[00:30:44.560 --> 00:30:48.240]  你聽到第一次上帝在聖經裡面說話
[00:30:48.240 --> 00:30:51.640]  上帝說可以差遣誰呢?
[00:30:51.640 --> 00:30:53.520]  誰肯為我們去呢?
[00:30:53.520 --> 00:30:54.800]  很有趣的是
[00:30:54.800 --> 00:30:56.120]  老闆罵完你
[00:30:56.120 --> 00:30:57.320]  你知罪了
[00:30:57.320 --> 00:30:58.000]  知死了
[00:30:58.000 --> 00:30:58.960]  悔改了
[00:30:58.960 --> 00:30:59.880]  這個老闆就說
[00:30:59.880 --> 00:31:01.360]  好吧,我寬恕你
[00:31:01.360 --> 00:31:02.200]  但是
[00:31:02.200 --> 00:31:07.560]  不知道誰可以幫我去買盒叉燒飯呢?
[00:31:07.560 --> 00:31:09.640]  上帝自言自語
[00:31:09.640 --> 00:31:11.120]  問這些問題
[00:31:11.120 --> 00:31:12.760]  其實就是發出一個邀請
[00:31:12.760 --> 00:31:14.720]  每一次上帝問這個問題
[00:31:14.720 --> 00:31:15.800]  不僅是發出一個邀請
[00:31:15.800 --> 00:31:16.720]  還有一次是
[00:31:16.720 --> 00:31:19.560]  建立他這個跟從他的人
[00:31:19.560 --> 00:31:20.920]  就好像《新聞彼得》
[00:31:20.920 --> 00:31:22.360]  三次不厭詛咒
[00:31:22.360 --> 00:31:24.040]  耶穌基督在提比利亞海邊
[00:31:24.040 --> 00:31:25.280]  就是三次的
[00:31:25.280 --> 00:31:26.760]  再次建立
[00:31:26.760 --> 00:31:27.520]  模樣我一樣
[00:31:27.520 --> 00:31:29.400]  當撒慕爾在樹下哭
[00:31:29.400 --> 00:31:31.800]  我搞不定蘇羅
[00:31:31.800 --> 00:31:33.440]  高納錯了他
[00:31:33.440 --> 00:31:35.960]  耶華跟撒慕爾說
[00:31:35.960 --> 00:31:38.640]  你悲傷要到什麼時候呢?
[00:31:38.640 --> 00:31:40.680]  我現在將由聖母到國
[00:31:40.680 --> 00:31:42.280]  我要給你一個新的任務
[00:31:42.280 --> 00:31:45.200]  再一次重新給他一個肯定
[00:31:45.200 --> 00:31:46.480]  你的老闆在地上死了
[00:31:46.480 --> 00:31:47.560]  但我仍然要用你
[00:31:47.560 --> 00:31:49.240]  繼續在下一個皇帝
[00:31:49.240 --> 00:31:50.400]  約旦王裡面
[00:31:50.400 --> 00:31:51.280]  繼續服侍我
[00:31:51.280 --> 00:31:54.320]  這個就是上帝告訴人知道
[00:31:54.320 --> 00:31:56.480]  當我矯正完你之後
[00:31:56.480 --> 00:31:57.840]  當你願意來到我面前
[00:31:57.840 --> 00:31:59.480]  領受這個恩典的時候
[00:31:59.480 --> 00:32:02.120]  他就會繼續使用我們
[00:32:02.120 --> 00:32:03.560]  差遣我們
[00:32:03.560 --> 00:32:04.640]  差遣他做什麼?
[00:32:04.640 --> 00:32:06.360]  就是要告訴下一句
[00:32:06.360 --> 00:32:07.600]  第九節
[00:32:07.600 --> 00:32:10.920]  我們也忽略了下面整個辣的東西
[00:32:10.920 --> 00:32:12.440]  你要告訴這些百姓知道
[00:32:12.440 --> 00:32:13.760]  他們應該怎麼做
[00:32:13.760 --> 00:32:14.760]  我們一路看下去
[00:32:14.760 --> 00:32:15.880]  我們會知道就是
[00:32:15.880 --> 00:32:17.760]  要重新立志
[00:32:17.760 --> 00:32:19.400]  重新聖潔
[00:32:19.400 --> 00:32:20.880]  回到上帝的面前
[00:32:20.880 --> 00:32:24.360]  這個就是上帝要向我們的呼召
[00:32:24.360 --> 00:32:25.960]  而750年之後
[00:32:25.960 --> 00:32:30.160]  約翰同樣地聽到這個訊息
[00:32:30.160 --> 00:32:31.120]  弟兄姊妹
[00:32:31.120 --> 00:32:34.000]  這個就是我們需要立志的回應
[00:32:34.000 --> 00:32:35.520]  不單止是先知
[00:32:35.520 --> 00:32:36.640]  更加是我們每一個
[00:32:36.640 --> 00:32:38.040]  因為聖經告訴我們
[00:32:38.040 --> 00:32:39.240]  我們要聖潔
[00:32:39.240 --> 00:32:41.920]  因為上帝要說是聖潔
[00:32:41.920 --> 00:32:44.200]  因為唯有追求聖潔
[00:32:44.200 --> 00:32:45.280]  因為不是聖潔的人
[00:32:45.280 --> 00:32:46.800]  不能夠見到主的面
[00:32:46.800 --> 00:32:48.080]  但你說我都不是完全
[00:32:48.080 --> 00:32:48.800]  我是一個罪人
[00:32:48.800 --> 00:32:49.720]  我怎麼聖潔呢?
[00:32:49.720 --> 00:32:51.200]  我經常都說一件事
[00:32:51.200 --> 00:32:54.960]  我們基督徒肯定不是一個完全的人
[00:32:54.960 --> 00:32:56.720]  但上帝要求我們聖潔
[00:32:56.720 --> 00:33:01.680]  我們要努力去做一個聖潔的生命
[00:33:01.680 --> 00:33:03.040]  我們做不到的
[00:33:03.040 --> 00:33:04.800]  耶穌基督會寬恕
[00:33:04.800 --> 00:33:07.520]  補足我們在十字架上
[00:33:07.520 --> 00:33:09.960]  但我們不是停在那裏
[00:33:09.960 --> 00:33:11.560]  有句好話說
[00:33:11.560 --> 00:33:12.960]  上帝愛我們
[00:33:12.960 --> 00:33:15.400]  但他愛我們到一個地步
[00:33:15.400 --> 00:33:18.440]  就是接納我們是怎樣的人
[00:33:18.440 --> 00:33:20.000]  但他也愛我們到一個地步
[00:33:20.000 --> 00:33:22.760]  就是他不願意我們原地踏步
[00:33:22.760 --> 00:33:26.800]  他不願意我們經常都來到神面前
[00:33:26.800 --> 00:33:28.560]  我願仰、我不足、你寬恕我
[00:33:28.560 --> 00:33:30.080]  上帝仍然愛我們
[00:33:30.080 --> 00:33:33.600]  但他盼望我們不斷地改善
[00:33:33.600 --> 00:33:37.280]  沒有完全的教會、完全的信徒
[00:33:37.280 --> 00:33:40.680]  但是我們有成長的教會
[00:33:40.680 --> 00:33:43.960]  有追求聖潔的信徒
[00:33:43.960 --> 00:33:47.680]  這就是上帝教導我們的功課
[00:33:47.680 --> 00:33:49.560]  我們應該怎樣做呢?
[00:33:49.560 --> 00:33:52.360]  我們看過這個運動
[00:33:52.360 --> 00:33:54.120]  What would Jesus do?
[00:33:54.120 --> 00:33:55.640]  其實是一個很簡單
[00:33:55.640 --> 00:33:57.720]  也可以幫助我們去明白
[00:33:57.720 --> 00:34:01.680]  怎樣過一個聖潔的人生
[00:34:01.680 --> 00:34:03.400]  Chuck Colson
[00:34:03.400 --> 00:34:06.440]  一個很出名的、已經過世的領袖
[00:34:06.440 --> 00:34:09.360]  他曾經是尼克森總統的幕僚
[00:34:09.360 --> 00:34:11.880]  權傾朝野
[00:34:11.880 --> 00:34:14.040]  但因為水門事件入獄
[00:34:14.040 --> 00:34:16.920]  做了一個悔改了的基督徒
[00:34:16.920 --> 00:34:19.960]  出來之後在教會裡面推動工作
[00:34:19.960 --> 00:34:21.360]  他講了什麼叫聖潔呢?
[00:34:21.360 --> 00:34:22.160]  很簡單
[00:34:22.160 --> 00:34:24.080]  聖潔就是基督徒日常的事
[00:34:24.080 --> 00:34:25.480]  每天我們都可以做
[00:34:25.480 --> 00:34:26.680]  不只是在教會裡面做
[00:34:26.680 --> 00:34:28.080]  不是靈修的時候才做
[00:34:28.080 --> 00:34:30.600]  而是每天、每時、每刻中
[00:34:30.600 --> 00:34:34.040]  在我們的表現和所作的決定當中
[00:34:34.040 --> 00:34:36.240]  去顯明出來
[00:34:36.240 --> 00:34:40.560]  在結束的時候我想和大家分享一首詩歌
[00:34:40.560 --> 00:34:44.160]  這首詩歌是Matt Redmond作的詩
[00:34:44.160 --> 00:34:47.840]  大家也知道他那首《One Thousand Reasons》
[00:34:47.840 --> 00:34:50.680]  在2011年成為了當時的獎項
[00:34:50.680 --> 00:34:57.120]  還有人說這首歌是這麼久以來最好的敬拜歌
[00:34:57.120 --> 00:35:02.400]  但他之前一兩年作了另一首歌
[00:35:02.400 --> 00:35:06.080]  他講到在教會裡面有很多音樂
[00:35:06.080 --> 00:35:10.080]  很多搞氣氛的東西
[00:35:10.080 --> 00:35:12.720]  但是很多時候我們集中了
[00:35:12.720 --> 00:35:16.600]  來到教會成為了消費者去享受敬拜
[00:35:16.600 --> 00:35:21.080]  而不是去親近這位聖潔的上帝
[00:35:21.080 --> 00:35:26.280]  究竟誰才是教會的敬拜中心呢?
[00:35:26.280 --> 00:35:28.280]  我們將上帝放在一旁
[00:35:28.280 --> 00:35:29.560]  然後轉做音樂
[00:35:29.560 --> 00:35:31.640]  所以他和牧師分享的時候
[00:35:31.640 --> 00:35:36.040]  牧師說不如我們不再用這麼多樂器
[00:35:36.040 --> 00:35:37.400]  我們只用一首結他
[00:35:37.400 --> 00:35:40.520]  用一個簡單的音樂來敬拜
[00:35:40.520 --> 00:35:43.440]  所以他就作了以下這首詩歌
[00:35:43.440 --> 00:35:45.760]  一首簡單的詩歌
[00:35:45.760 --> 00:35:52.720]  來幫助我們去敬拜這位聖哉聖哉聖哉的上帝
[00:35:52.720 --> 00:35:59.680]  聖潔的主要求我們立志去過分別為聖的生活
[00:35:59.680 --> 00:36:01.200]  求主幫助我們
