
[00:00:00.000 --> 00:00:05.000]  我們來溫習一下上周的金句
[00:21:45.000 --> 00:21:48.000]  所以這個婦人就要向皇帝告狀
[00:21:48.000 --> 00:21:54.000]  上帝在這裡所說的話
[00:21:54.000 --> 00:21:57.000]  不是單單是恐嚇那些人民
[00:21:57.000 --> 00:22:01.000]  而是上帝將他預知到
[00:22:01.000 --> 00:22:03.000]  會發生的情況
[00:22:03.000 --> 00:22:07.000]  預早去警告以色列人
[00:22:07.000 --> 00:22:09.000]  在三十一節提到
[00:22:09.000 --> 00:22:11.000]  我要摧毀你們的敬拜場所
[00:22:11.000 --> 00:22:14.000]  拒絕你們的興鄉祭物
[00:22:14.000 --> 00:22:17.000]  可能是暗示那些以色列人
[00:22:17.000 --> 00:22:21.000]  仍然有外表上敬拜上帝的形式
[00:22:21.000 --> 00:22:25.000]  所以他們仍然會向上帝獻祭
[00:22:25.000 --> 00:22:30.000]  但是上帝是看我們內心的上帝
[00:22:30.000 --> 00:22:32.000]  上帝是看我們內心
[00:22:32.000 --> 00:22:36.000]  不會被我們外表的行為騙倒的上帝
[00:22:36.000 --> 00:22:38.000]  第五步的懲罰
[00:22:38.000 --> 00:22:40.000]  在三十三節說
[00:22:40.000 --> 00:22:43.000]  會將他們驅散到外國去
[00:22:43.000 --> 00:22:44.000]  即是滅國
[00:22:44.000 --> 00:22:46.000]  沒有自己的國家
[00:22:46.000 --> 00:22:50.000]  這些帶有預言性的警告
[00:22:50.000 --> 00:22:53.000]  都發生了在北角以色列
[00:22:53.000 --> 00:22:57.000]  和南角猶大的歷史當中
[00:22:57.000 --> 00:23:00.000]  並且上帝這樣做
[00:23:00.000 --> 00:23:04.000]  是要讓以色列人的土地得到安息
[00:23:04.000 --> 00:23:07.000]  似乎上帝一早已經知道
[00:23:07.000 --> 00:23:10.000]  以色列人是不會遵守
[00:23:10.000 --> 00:23:14.000]  安息年和欺年的規定
[00:23:14.000 --> 00:23:17.000]  上帝對待以色列人
[00:23:17.000 --> 00:23:21.000]  給我們一個很好的例證
[00:23:21.000 --> 00:23:24.000]  上帝其實是公平公義
[00:23:24.000 --> 00:23:28.000]  以色列人由於不守上帝的法則
[00:23:28.000 --> 00:23:30.000]  慢慢變成驕傲
[00:23:30.000 --> 00:23:32.000]  不肯改又固執己見
[00:23:32.000 --> 00:23:35.000]  上帝一次又一次懲罰他們
[00:23:35.000 --> 00:23:38.000]  直到最後將他們的土地收回
[00:23:38.000 --> 00:23:41.000]  將他們驅散到列國
[00:23:41.000 --> 00:23:44.000]  我們看最後一步的懲罰
[00:23:44.000 --> 00:23:47.000]  驅散到列國之後還未完
[00:23:47.000 --> 00:23:50.000]  原來驅散到列國的人
[00:23:50.000 --> 00:23:52.000]  都要被消滅
[00:23:52.000 --> 00:23:55.000]  由於他們抗拒上帝
[00:23:55.000 --> 00:23:58.000]  已經不再是上帝的子民
[00:23:58.000 --> 00:24:01.000]  而變成了上帝的敵人
[00:24:01.000 --> 00:24:04.000]  故此即使他們離開了祖國
[00:24:04.000 --> 00:24:06.000]  都不會有平安
[00:24:06.000 --> 00:24:10.000]  他們要在恐慌中來過生活
[00:24:10.000 --> 00:24:13.000]  在流亡中去死亡
[00:24:13.000 --> 00:24:18.000]  都是由於他們自己的罪而死
[00:24:18.000 --> 00:24:22.000]  在猶太人被滅的歷史時刻
[00:24:22.000 --> 00:24:25.000]  凡是聽從上帝命令的人
[00:24:25.000 --> 00:24:27.000]  向巴比倫投降的人
[00:24:27.000 --> 00:24:29.000]  就會保存性命
[00:24:29.000 --> 00:24:31.000]  成為愚種
[00:24:31.000 --> 00:24:33.000]  聖經裡面有這個概念
[00:24:33.000 --> 00:24:34.000]  愚種的概念
[00:24:34.000 --> 00:24:36.000]  在未來的日子
[00:24:36.000 --> 00:24:39.000]  是可以重返故國的
[00:24:39.000 --> 00:24:42.000]  不過有些人
[00:24:42.000 --> 00:24:44.000]  他們看聖經的時候
[00:24:44.000 --> 00:24:46.000]  看到以色列人失敗的歷史
[00:24:46.000 --> 00:24:48.000]  他們就會覺得
[00:24:48.000 --> 00:24:52.000]  他們的上帝很無能
[00:24:52.000 --> 00:24:56.000]  他們的上帝做的事都不成功
[00:24:56.000 --> 00:24:58.000]  做亞當和夏娃
[00:24:58.000 --> 00:25:00.000]  他們又不聽神的話
[00:25:00.000 --> 00:25:02.000]  選擇了以色列人
[00:25:02.000 --> 00:25:05.000]  以色列人又失敗了
[00:25:05.000 --> 00:25:08.000]  所以他們得到一個結論
[00:25:08.000 --> 00:25:09.000]  上帝即使不是無能
[00:25:09.000 --> 00:25:11.000]  都是低能
[00:25:11.000 --> 00:25:14.000]  但事實上是怎樣呢
[00:25:14.000 --> 00:25:18.000]  事實上當上帝給人自由的時候
[00:25:18.000 --> 00:25:20.000]  上帝就知道
[00:25:20.000 --> 00:25:23.000]  必然有人會用這個自由
[00:25:23.000 --> 00:25:25.000]  去反叛他、抗拒他
[00:25:25.000 --> 00:25:28.000]  不過上帝是沒有興趣
[00:25:28.000 --> 00:25:31.000]  去做一些巴比公仔出來
[00:25:31.000 --> 00:25:32.000]  上帝做人
[00:25:32.000 --> 00:25:35.000]  是一定要按照他的形象做人
[00:25:35.000 --> 00:25:37.000]  是一定要有意志力
[00:25:37.000 --> 00:25:41.000]  有創造力的活人
[00:25:41.000 --> 00:25:43.000]  雖然有人是反叛
[00:25:43.000 --> 00:25:45.000]  但都有忠心的人
[00:25:45.000 --> 00:25:48.000]  所以當六期的懲罰過後
[00:25:48.000 --> 00:25:50.000]  四十節那裡說
[00:25:50.000 --> 00:25:52.000]  有以色列的後代
[00:25:52.000 --> 00:25:54.000]  他們是不會受祖先的影響
[00:25:54.000 --> 00:26:00.000]  而起來向上帝認罪悔改
[00:26:00.000 --> 00:26:02.000]  然後慈愛的上帝
[00:26:02.000 --> 00:26:05.000]  會接受他們的認罪悔改
[00:26:05.000 --> 00:26:08.000]  而堅守他和阿巴拉罕所立的約
[00:26:08.000 --> 00:26:11.000]  再一次和以色列人立約
[00:26:11.000 --> 00:26:14.000]  將土地賜回給他們
[00:26:14.000 --> 00:26:16.000]  從歷史的角度去看
[00:26:16.000 --> 00:26:21.000]  耶路撒冷在失陷於巴比倫之前
[00:26:21.000 --> 00:26:25.000]  耶利米先知就已經預言猶大地
[00:26:25.000 --> 00:26:28.000]  是會荒涼七十年
[00:26:28.000 --> 00:26:29.000]  有人指出
[00:26:29.000 --> 00:26:32.000]  這是相當於以色列人
[00:26:32.000 --> 00:26:34.000]  進入了迦南地之後
[00:26:34.000 --> 00:26:37.000]  從來不守安息年的次數
[00:26:37.000 --> 00:26:38.000]  他們的歷史
[00:26:38.000 --> 00:26:41.000]  從佔領迦南到巴比倫人
[00:26:41.000 --> 00:26:43.000]  毀滅他們的時候
[00:26:43.000 --> 00:26:45.000]  大概有四百九十年
[00:26:45.000 --> 00:26:51.000]  因此上帝要迦南地安息七十年
[00:26:51.000 --> 00:26:54.000]  而當七十年期滿之後
[00:26:54.000 --> 00:26:56.000]  有以色列的後代
[00:26:56.000 --> 00:26:59.000]  一個忠心的丹爾利先知
[00:26:59.000 --> 00:27:03.000]  他看到耶利米所說的七十年的時候
[00:27:03.000 --> 00:27:09.000]  他就立即向上帝認罪祈禱悔改
[00:27:09.000 --> 00:27:12.000]  上帝的計劃是永遠不會失敗的
[00:27:12.000 --> 00:27:14.000]  上帝決定要做的事
[00:27:14.000 --> 00:27:16.000]  他也都一定會做
[00:27:16.000 --> 00:27:19.000]  其實上帝有一個更大的計劃
[00:27:19.000 --> 00:27:21.000]  就是要藉著耶穌基督
[00:27:21.000 --> 00:27:25.000]  去建立一個永恆平安的角度
[00:27:25.000 --> 00:27:29.000]  一個讓所有信耶穌
[00:27:29.000 --> 00:27:31.000]  跟隨耶穌的人
[00:27:31.000 --> 00:27:35.000]  都可以成為上帝兒女的角度
[00:27:35.000 --> 00:27:37.000]  從今天的經文
[00:27:37.000 --> 00:27:39.000]  我們了解上帝是一位
[00:27:39.000 --> 00:27:42.000]  賞罰分明的上帝
[00:27:42.000 --> 00:27:46.000]  他不會放縱他的兒女犯罪而不理的
[00:27:46.000 --> 00:27:50.000]  正如希伯來書十二章六節說到
[00:27:50.000 --> 00:27:53.000]  主管教他所愛的每一個人
[00:27:53.000 --> 00:27:57.000]  鞭打他所收納的每一個兒子
[00:27:57.000 --> 00:28:01.000]  所以信主已經信主的弟兄姊妹
[00:28:01.000 --> 00:28:03.000]  我們要小心
[00:28:03.000 --> 00:28:06.000]  我們已經從罪的控制裡面
[00:28:06.000 --> 00:28:09.000]  被釋放得自由
[00:28:09.000 --> 00:28:13.000]  但是我們不可以用這個自由
[00:28:13.000 --> 00:28:16.000]  當作是放縱情慾的藉口
[00:28:16.000 --> 00:28:20.000]  更應該用愛心互相服侍
[00:28:20.000 --> 00:28:23.000]  我們不要以為是因信得救
[00:28:23.000 --> 00:28:26.000]  就不用進行聖經的教導
[00:28:26.000 --> 00:28:29.000]  事實上聖經告訴我們
[00:28:29.000 --> 00:28:31.000]  上帝將來的審判
[00:28:31.000 --> 00:28:34.000]  是按我們的工作
[00:28:34.000 --> 00:28:39.000]  不是單單聽我們講過一句信耶穌
[00:28:39.000 --> 00:28:41.000]  所以我鼓勵大家
[00:28:41.000 --> 00:28:44.000]  要實踐聖經的教導
[00:28:44.000 --> 00:28:48.000]  要在生活裡面愛上帝愛倫社
[00:28:48.000 --> 00:28:52.000]  事實上做上帝的見證人
[00:28:52.000 --> 00:28:55.000]  在我們中間如果有未信主的朋友
[00:28:55.000 --> 00:28:57.000]  我想問問你們
[00:28:57.000 --> 00:28:59.000]  你希不希望被愛呢?
[00:28:59.000 --> 00:29:03.000]  你希不希望有平安和喜樂呢?
[00:29:03.000 --> 00:29:07.000]  你希不希望有把握可以進入天堂
[00:29:07.000 --> 00:29:11.000]  而避免地獄之火呢?
[00:29:11.000 --> 00:29:13.000]  聖經告訴我們
[00:29:13.000 --> 00:29:16.000]  抗拒上帝的人
[00:29:16.000 --> 00:29:19.000]  最後是會去地獄的
[00:29:19.000 --> 00:29:22.000]  如果你還沒決定信耶穌
[00:29:22.000 --> 00:29:23.000]  我鼓勵你
[00:29:23.000 --> 00:29:25.000]  你今天就應該信
[00:29:25.000 --> 00:29:28.000]  今天就要把握機會去信
[00:29:28.000 --> 00:29:30.000]  你就馬上可以享受到
[00:29:30.000 --> 00:29:34.000]  耶穌給你的愛喜樂和平安
[00:29:34.000 --> 00:29:37.000]  如果有人決定信耶穌的話
[00:29:37.000 --> 00:29:39.000]  請你在散會之後告訴我
[00:29:39.000 --> 00:29:40.000]  我會幫助你的
[00:29:40.000 --> 00:29:42.000]  我們一同祈禱
[00:29:42.000 --> 00:29:44.000]  秋月天父感謝你
[00:29:44.000 --> 00:29:45.000]  透過利未記
[00:29:45.000 --> 00:29:49.000]  讓我們知道你是聖潔公義的上帝
[00:29:49.000 --> 00:29:52.000]  你也定下了一條賞罰的定律
[00:29:52.000 --> 00:29:55.000]  求你幫助我們信靠信服
[00:29:55.000 --> 00:29:59.000]  以致我們得到今生和來世的獎賞
[00:29:59.000 --> 00:30:01.000]  奉耶穌基督的名祈禱
[00:30:01.000 --> 00:30:02.000]  阿們
