
[00:00:00.000 --> 00:00:05.100]  讓我們在神的面前準備好自己的心
[00:21:57.400 --> 00:21:59.400]  聖經沒有說清楚
[00:21:59.400 --> 00:22:01.400]  我相信可能是新人的聲音
[00:22:01.400 --> 00:22:03.400]  他已經沒力了
[00:22:03.400 --> 00:22:06.400]  聽見很有意思
[00:22:06.400 --> 00:22:09.400]  記不記得以實瑪利的名字是什麼意思?
[00:22:09.400 --> 00:22:12.400]  神聽見
[00:22:12.400 --> 00:22:17.400]  神主動體察人的困境
[00:22:17.400 --> 00:22:19.400]  曠野的經歷
[00:22:19.400 --> 00:22:22.400]  無助的處境
[00:22:22.400 --> 00:22:25.400]  上帝完全明白
[00:22:25.400 --> 00:22:28.400]  雖然人沒有求告他
[00:22:28.400 --> 00:22:31.400]  但神也體察人的需要
[00:22:31.400 --> 00:22:33.400]  這個似曾相識的情景
[00:22:33.400 --> 00:22:34.400]  十多年前
[00:22:34.400 --> 00:22:36.400]  神也在他絕望
[00:22:36.400 --> 00:22:39.400]  聖經說話拯救了他
[00:22:39.400 --> 00:22:43.400]  在創世紀十六章的時候
[00:22:43.400 --> 00:22:48.400]  在下甲前路茫茫
[00:22:48.400 --> 00:22:50.400]  不知如何是好的時候
[00:22:50.400 --> 00:22:53.400]  神的使者跟他說話
[00:22:53.400 --> 00:22:54.400]  給他一個定心丸
[00:22:54.400 --> 00:22:56.400]  給他一個盼望
[00:22:56.400 --> 00:22:59.400]  就是你會生一個兒子
[00:22:59.400 --> 00:23:00.400]  你叫做以實瑪利
[00:23:00.400 --> 00:23:02.400]  他的後裔極其繁多
[00:23:02.400 --> 00:23:05.400]  即是這個兒子可以順利長大
[00:23:05.400 --> 00:23:10.400]  現在上帝又再一次重申十多年前的應許
[00:23:10.400 --> 00:23:11.400]  是不是?
[00:23:11.400 --> 00:23:12.400]  不用怕
[00:23:12.400 --> 00:23:14.400]  他會成為大國
[00:23:14.400 --> 00:23:16.400]  起來
[00:23:16.400 --> 00:23:17.400]  很有意思
[00:23:17.400 --> 00:23:21.400]  聖經特別強調從天上呼叫下甲
[00:23:21.400 --> 00:23:24.400]  叫他起來
[00:23:24.400 --> 00:23:27.400]  神似乎要提醒他
[00:23:27.400 --> 00:23:30.400]  你眼前的處境
[00:23:30.400 --> 00:23:33.400]  困難、凶險
[00:23:33.400 --> 00:23:36.400]  是地上的處境
[00:23:36.400 --> 00:23:40.400]  但你見到天上還有一個上帝看著你嗎?
[00:23:40.400 --> 00:23:44.400]  天上的上帝才是你的倚靠
[00:23:44.400 --> 00:23:46.400]  上帝給他一個任務
[00:23:46.400 --> 00:23:50.400]  起來扶起孩子,握著他的手
[00:23:50.400 --> 00:23:52.400]  你要靠主剛強
[00:23:52.400 --> 00:23:56.400]  你要成為你兒子的支持
[00:23:56.400 --> 00:24:01.400]  你要起來迎接神對以實瑪利的應許
[00:24:03.400 --> 00:24:06.400]  神就開了他的眼睛
[00:24:06.400 --> 00:24:08.400]  他又看見一口井
[00:24:08.400 --> 00:24:11.400]  就去把皮袋裝滿給孩子看
[00:24:11.400 --> 00:24:14.400]  不是他自己懂得找生路
[00:24:14.400 --> 00:24:17.400]  是上帝開了他的眼睛
[00:24:17.400 --> 00:24:21.400]  所以一切都是上帝在做主導
[00:24:21.400 --> 00:24:25.400]  是上帝在帶領他的出路
[00:24:25.400 --> 00:24:28.400]  是上帝為他預備水源
[00:24:28.400 --> 00:24:36.400]  而十節神與孩子同在,漸漸長大在抗疫成為弓箭手
[00:24:36.400 --> 00:24:41.400]  最寶貴的就是上帝與他同在
[00:24:41.400 --> 00:24:46.400]  為何特別強調成為弓箭手呢?
[00:24:46.400 --> 00:24:49.400]  本來在抗疫捱不住的以實瑪利
[00:24:49.400 --> 00:24:53.400]  現在強壯起來了
[00:24:53.400 --> 00:24:58.400]  為何呢?因為神同在
[00:24:58.400 --> 00:25:01.400]  抗疫不是一個人住的地方
[00:25:01.400 --> 00:25:03.400]  他竟然可以在當中長大
[00:25:03.400 --> 00:25:05.400]  還成為弓箭手
[00:25:05.400 --> 00:25:11.400]  箭是可以用來打獵、謀生的工具
[00:25:11.400 --> 00:25:16.400]  亦可以作為保護自己的工具對付野獸
[00:25:16.400 --> 00:25:18.400]  他住在巴蘭的抗疫
[00:25:18.400 --> 00:25:21.400]  他母親從他押入地處娶了一個妻子
[00:25:21.400 --> 00:25:24.400]  為何耶穌會提這句說話呢?
[00:25:24.400 --> 00:25:34.400]  因為這意味著神對以實瑪利後裔的應許開始實現
[00:25:34.400 --> 00:25:38.400]  娶妻意味著有後代
[00:25:38.400 --> 00:25:43.400]  上帝要他生十二個族長成為大國
[00:25:43.400 --> 00:25:50.400]  一切的發展是上帝應許的帶領和實現
[00:25:50.400 --> 00:25:53.400]  我們回想這件事
[00:25:53.400 --> 00:25:56.400]  這段歷史對我們有甚麼意義呢?
[00:25:56.400 --> 00:26:01.400]  是否我們看了故事覺得很有趣就算了?
[00:26:01.400 --> 00:26:06.400]  從阿伯拉罕身上我們可以看到一件事
[00:26:06.400 --> 00:26:09.400]  阿伯拉罕是要放手
[00:26:09.400 --> 00:26:14.400]  然後才可以完全擁抱上帝的應許
[00:26:14.400 --> 00:26:22.400]  放手其實不是一件容易的事
[00:26:22.400 --> 00:26:23.400]  放手已經不容易了
[00:26:23.400 --> 00:26:26.400]  還有一樣不容易的事
[00:26:26.400 --> 00:26:33.400]  你要分清楚哪些應該放哪些不可以放
[00:26:33.400 --> 00:26:37.400]  這更加難
[00:26:37.400 --> 00:26:40.400]  究竟上帝對我們的心意是怎樣呢?
[00:26:40.400 --> 00:26:46.400]  或許我們走哪條路、買甚麼、做甚麼
[00:26:46.400 --> 00:26:50.400]  未必如此細微的情況我們能夠體察神的心意
[00:26:50.400 --> 00:26:55.400]  但是已經讓我們知道上帝是一個怎樣的神
[00:26:55.400 --> 00:27:00.400]  甚麼是祂喜歡、甚麼是祂不喜歡
[00:27:00.400 --> 00:27:06.400]  我們會否抱著一些神不喜歡的東西
[00:27:06.400 --> 00:27:08.400]  成為我們最寶貴的東西
[00:27:08.400 --> 00:27:12.400]  以致我們的人生走錯了路
[00:27:12.400 --> 00:27:15.400]  阿伯拉罕不能再抱著神瑪利
[00:27:15.400 --> 00:27:20.400]  因為這不是他的應許
[00:27:20.400 --> 00:27:24.400]  但是放手是要有信心
[00:27:24.400 --> 00:27:26.400]  你信得過上帝
[00:27:26.400 --> 00:27:29.400]  因為沒有這些東西就沒有安全感
[00:27:29.400 --> 00:27:31.400]  還要有勇氣
[00:27:31.400 --> 00:27:36.400]  還要能夠克服肉身的情意結
[00:27:36.400 --> 00:27:42.400]  去迎接上帝為我們生命所預備的美好
[00:27:42.400 --> 00:27:44.400]  不說那麼多阿伯拉罕了
[00:27:44.400 --> 00:27:46.400]  這一段說了很多瑕疵
[00:27:46.400 --> 00:27:48.400]  我們只剩下瑕疵
[00:27:48.400 --> 00:27:51.400]  在阿伯身上我們看到甚麼呢?
[00:27:51.400 --> 00:27:54.400]  其實在恐懼當中
[00:27:54.400 --> 00:27:57.400]  人是很難看到出路的
[00:27:57.400 --> 00:27:59.400]  不是對於沒有出路
[00:27:59.400 --> 00:28:03.400]  而是人被恐懼遮蔽的時候
[00:28:03.400 --> 00:28:06.400]  附近的口井
[00:28:06.400 --> 00:28:09.400]  在你的視線範圍是看不到的
[00:28:09.400 --> 00:28:12.400]  這個恐懼和不安
[00:28:12.400 --> 00:28:16.400]  永遠是看到一些很負面的東西
[00:28:16.400 --> 00:28:20.400]  看不到上帝給我們的出路和恩典
[00:28:20.400 --> 00:28:22.400]  會不會呢?
[00:28:22.400 --> 00:28:26.400]  今天我們也在這樣的曠野中
[00:28:26.400 --> 00:28:28.400]  曠野有甚麼特點呢?
[00:28:28.400 --> 00:28:30.400]  沒有方向
[00:28:30.400 --> 00:28:32.400]  沒有依靠
[00:28:32.400 --> 00:28:34.400]  沒有保障
[00:28:34.400 --> 00:28:36.400]  沒有渣拿
[00:28:36.400 --> 00:28:41.400]  其實人的安全感是怎樣來的呢?
[00:28:41.400 --> 00:28:44.400]  人的安全感就是有渣拿
[00:28:44.400 --> 00:28:47.400]  會不會呢?
[00:28:47.400 --> 00:28:54.400]  很有趣的一件事
[00:28:54.400 --> 00:28:57.400]  阿伯拉罕給了一個皮袋的水
[00:28:57.400 --> 00:28:59.400]  他們走上路
[00:28:59.400 --> 00:29:01.400]  給了一些餅
[00:29:01.400 --> 00:29:03.400]  皮袋和餅是有渣拿的
[00:29:03.400 --> 00:29:05.400]  可以放在肩上
[00:29:05.400 --> 00:29:10.400]  但是渣得上手的東西
[00:29:10.400 --> 00:29:12.400]  是有限的
[00:29:12.400 --> 00:29:15.400]  始終有用盡的一天
[00:29:15.400 --> 00:29:20.400]  但是你渣不上手的才是榮幸
[00:29:20.400 --> 00:29:22.400]  上帝賜你的水源
[00:29:22.400 --> 00:29:24.400]  你渣不上手
[00:29:24.400 --> 00:29:26.400]  渣不上手
[00:29:26.400 --> 00:29:28.400]  不能渣拿的
[00:29:28.400 --> 00:29:31.400]  反而是最穩陣
[00:29:31.400 --> 00:29:34.400]  最源源不絕的供應
[00:29:34.400 --> 00:29:37.400]  會不會呢?
[00:29:37.400 --> 00:29:40.400]  但今天我們是否仍然堅持
[00:29:40.400 --> 00:29:42.400]  有些東西要有渣拿
[00:29:42.400 --> 00:29:47.400]  我們才覺得有些安全感呢?
[00:29:47.400 --> 00:29:50.400]  我的安全感是建基於
[00:29:50.400 --> 00:29:52.400]  我自己的準備
[00:29:52.400 --> 00:29:54.400]  我自己的累積
[00:29:54.400 --> 00:29:57.400]  還是看似一無所有
[00:29:57.400 --> 00:29:59.400]  看似一無渣拿
[00:29:59.400 --> 00:30:03.400]  但卻是上帝源源不絕的供應
[00:30:03.400 --> 00:30:05.400]  究竟我們有沒有信心
[00:30:05.400 --> 00:30:08.400]  去享用上帝給我們的供應?
[00:30:08.400 --> 00:30:12.400]  很有趣的是
[00:30:12.400 --> 00:30:14.400]  聖經說神同在
[00:30:14.400 --> 00:30:18.400]  讓他們母子倆
[00:30:18.400 --> 00:30:21.400]  即使在曠野都能長大
[00:30:21.400 --> 00:30:23.400]  能夠老去
[00:30:24.400 --> 00:30:27.400]  但神同在不是說
[00:30:27.400 --> 00:30:31.400]  突然間這個地方變成綠洲
[00:30:31.400 --> 00:30:34.400]  如果我們看到巴蘭是甚麼地方
[00:30:34.400 --> 00:30:36.400]  巴蘭曠野
[00:30:36.400 --> 00:30:41.400]  可能就是夏甲賞回到埃及的路途中
[00:30:41.400 --> 00:30:43.400]  所迷路的路
[00:30:43.400 --> 00:30:48.400]  這個地方是石灰岩的地質
[00:30:48.400 --> 00:30:51.400]  以荒漠為主
[00:30:51.400 --> 00:30:53.400]  到處都有很多洞穴
[00:30:53.400 --> 00:30:55.400]  這個就是好處
[00:30:55.400 --> 00:30:56.400]  可以棲身
[00:30:56.400 --> 00:30:58.400]  希伯來話叫洞穴地區
[00:30:58.400 --> 00:31:00.400]  巴蘭曠野
[00:31:00.400 --> 00:31:02.400]  但他們全年雨量很低
[00:31:02.400 --> 00:31:04.400]  你看到這麼乾旱
[00:31:04.400 --> 00:31:06.400]  地下水也不多
[00:31:06.400 --> 00:31:08.400]  很荒蕪
[00:31:08.400 --> 00:31:10.400]  渺無人煙
[00:31:10.400 --> 00:31:12.400]  不適合人居住
[00:31:12.400 --> 00:31:15.400]  但神和他們同在
[00:31:15.400 --> 00:31:17.400]  這個環境有沒有改變?
[00:31:17.400 --> 00:31:19.400]  沒有
[00:31:19.400 --> 00:31:21.400]  仍然是光禿禿的
[00:31:21.400 --> 00:31:23.400]  上帝和我們同在
[00:31:23.400 --> 00:31:25.400]  不代表環境會改變
[00:31:25.400 --> 00:31:28.400]  可能我們在曠野中
[00:31:28.400 --> 00:31:33.400]  可能我們在極度不利的境況中
[00:31:33.400 --> 00:31:35.400]  我們求上帝
[00:31:35.400 --> 00:31:37.400]  上帝你為我們開路
[00:31:37.400 --> 00:31:42.400]  我們會否只期待環境改變
[00:31:42.400 --> 00:31:45.400]  用環境改不改變
[00:31:45.400 --> 00:31:49.400]  去定調上帝是否和我們同在
[00:31:49.400 --> 00:31:53.400]  原來環境改變不是神同在的指標
[00:31:53.400 --> 00:31:56.400]  環境沒有改變
[00:31:56.400 --> 00:32:01.400]  不過上帝和他們同在的時候
[00:32:01.400 --> 00:32:05.400]  他們可以在這麼差的環境中
[00:32:05.400 --> 00:32:07.400]  捱下去
[00:32:07.400 --> 00:32:09.400]  甚至強壯起來
[00:32:09.400 --> 00:32:11.400]  從一個垂死的少年
[00:32:11.400 --> 00:32:13.400]  成為弓箭手
[00:32:13.400 --> 00:32:19.400]  而下家亦可以徐徐老去
[00:32:19.400 --> 00:32:24.400]  能夠看到他的兒子娶妻
[00:32:24.400 --> 00:32:27.400]  這就是上帝同在
[00:32:27.400 --> 00:32:29.400]  給人的力量
[00:32:29.400 --> 00:32:33.400]  上帝同在是讓我們眷顧保護同行
[00:32:33.400 --> 00:32:35.400]  讓我們有力量去面對困難
[00:32:35.400 --> 00:32:37.400]  而不是拿走困難
[00:32:37.400 --> 00:32:41.400]  今天我們信主的人有神同在
[00:32:41.400 --> 00:32:43.400]  有我們的倚靠
[00:32:43.400 --> 00:32:45.400]  我們真是很有福
[00:32:45.400 --> 00:32:47.400]  為什麼呢?
[00:32:47.400 --> 00:32:50.400]  因為我們都是從神而生的兒女
[00:32:50.400 --> 00:32:54.400]  我們都是承受上帝應許的耳撒
[00:32:54.400 --> 00:32:56.400]  而不是耳實馬利
[00:32:56.400 --> 00:32:58.400]  為什麼這樣說呢?
[00:32:58.400 --> 00:33:02.400]  保羅解釋信徒身份的時候
[00:33:02.400 --> 00:33:05.400]  他用了耳撒和耳實馬利的故事
[00:33:05.400 --> 00:33:08.400]  《加拿大書》第四章
[00:33:08.400 --> 00:33:12.400]  他講到我們信徒不再是奴隸
[00:33:12.400 --> 00:33:14.400]  是神的兒子
[00:33:14.400 --> 00:33:18.400]  是靠神作為後製的
[00:33:18.400 --> 00:33:21.400]  簡單些,只看紅色的地方
[00:33:21.400 --> 00:33:24.400]  你們憑著應許所作的兒女
[00:33:24.400 --> 00:33:26.400]  和耳撒一樣
[00:33:26.400 --> 00:33:30.400]  其實耳撒這件事的發生
[00:33:30.400 --> 00:33:34.400]  我不講什麼神學意義
[00:33:34.400 --> 00:33:41.400]  事實上是預表了上帝所應許的後製
[00:33:41.400 --> 00:33:45.400]  而今天我們很感恩的
[00:33:45.400 --> 00:33:48.400]  就像楊仁福音所說
[00:33:48.400 --> 00:33:51.400]  我們接納基督
[00:33:51.400 --> 00:33:57.400]  接納基督的就是神生
[00:33:57.400 --> 00:34:00.400]  不是像石馬利那樣從血氣生
[00:34:00.400 --> 00:34:01.400]  從情慾生
[00:34:01.400 --> 00:34:03.400]  從仁義的意願生
[00:34:03.400 --> 00:34:06.400]  是從神而生
[00:34:06.400 --> 00:34:07.400]  為什麼呢?
[00:34:07.400 --> 00:34:10.400]  因為我們靠著基督的血
[00:34:10.400 --> 00:34:14.400]  承受了上帝的恩典
[00:34:14.400 --> 00:34:16.400]  是不是很寶貴?
[00:34:16.400 --> 00:34:19.400]  願以今天我們都能夠
[00:34:19.400 --> 00:34:22.400]  把握我們的身份
[00:34:22.400 --> 00:34:24.400]  走進曠野的時候
[00:34:24.400 --> 00:34:28.400]  我們比耳撒馬利更加有力
[00:34:28.400 --> 00:34:31.400]  耳撒馬利尚且照顧
[00:34:31.400 --> 00:34:36.400]  何況我們從應許所生的兒女
[00:34:36.400 --> 00:34:38.400]  不容易
[00:34:38.400 --> 00:34:41.400]  人生有很多很多的衝擊
[00:34:41.400 --> 00:34:43.400]  一囊一囊
[00:34:43.400 --> 00:34:47.400]  甚至人們說好事成雙
[00:34:47.400 --> 00:34:49.400]  但是壞事一籮籮
[00:34:49.400 --> 00:34:51.400]  不知為何一起來
[00:34:51.400 --> 00:34:54.400]  在這些日子裡
[00:34:54.400 --> 00:35:00.400]  我們會不會認定我們和神的關係
[00:35:00.400 --> 00:35:03.400]  上帝應許的兒女
[00:35:03.400 --> 00:35:07.400]  一定不會放棄撇下我們
[00:35:07.400 --> 00:35:09.400]  我們一起禱告
[00:35:09.400 --> 00:35:12.400]  為什麼上帝要我們感謝你的說話?
[00:35:12.400 --> 00:35:15.400]  我們是渺小的人
[00:35:15.400 --> 00:35:18.400]  我們是短視的人
[00:35:18.400 --> 00:35:21.400]  我們是脆弱的人
[00:35:21.400 --> 00:35:24.400]  我們是小信的人
[00:35:24.400 --> 00:35:28.400]  但是我們強的強在
[00:35:28.400 --> 00:35:31.400]  是你的兒女
[00:35:31.400 --> 00:35:35.400]  這是上帝給我們最寶貴的渣拿
[00:35:35.400 --> 00:35:38.400]  願以我們好好地把握
[00:35:38.400 --> 00:35:42.400]  神給我們的身份
[00:35:42.400 --> 00:35:47.400]  去寶貴我們在神裡面的救恩
[00:35:47.400 --> 00:35:51.400]  以兆我們面對各方面的衝擊的時候
[00:35:51.400 --> 00:35:54.400]  我們仍然抓緊神的應許
[00:35:54.400 --> 00:35:56.400]  不要隨流失去
[00:35:56.400 --> 00:35:57.880]  求你教我們力量
[00:35:57.880 --> 00:35:59.880]  祈禱奉耶穌的聖名
[00:35:59.880 --> 00:36:01.180]  阿門
