
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,早晨
[00:23:15.000 --> 00:23:17.000]  它是現代式
[00:23:17.000 --> 00:23:21.000]  現代式不是我們現在英文的現代式
[00:23:21.000 --> 00:23:24.000]  其實是進行的時態
[00:23:24.000 --> 00:23:27.000]  就是要繼續
[00:23:27.000 --> 00:23:30.000]  而它也是一個命令式
[00:23:30.000 --> 00:23:33.000]  不是可以不做
[00:23:33.000 --> 00:23:35.000]  是一定要做
[00:23:35.000 --> 00:23:37.000]  而第三就是
[00:23:37.000 --> 00:23:39.000]  也是一個被動式
[00:23:39.000 --> 00:23:41.000]  就是說我們的生命
[00:23:41.000 --> 00:23:43.000]  是要被神來掌管
[00:23:43.000 --> 00:23:45.000]  不能夠像喝醉酒
[00:23:45.000 --> 00:23:48.000]  喝醉酒是不受控制的
[00:23:48.000 --> 00:23:50.000]  因此這句話
[00:23:50.000 --> 00:23:53.000]  其實可以翻譯成怎樣呢
[00:23:53.000 --> 00:23:55.000]  是乃要不斷地
[00:23:55.000 --> 00:24:00.000]  在聖靈裡面得著充滿
[00:24:00.000 --> 00:24:02.000]  我們要不斷地
[00:24:02.000 --> 00:24:07.000]  在聖靈裡面得著充滿
[00:24:07.000 --> 00:24:09.000]  那怎樣才可以
[00:24:09.000 --> 00:24:11.000]  被聖靈充滿呢
[00:24:11.000 --> 00:24:13.000]  你可能會問
[00:24:13.000 --> 00:24:15.000]  我這裡有三點
[00:24:15.000 --> 00:24:19.000]  希望能夠跟大家一起來互勉
[00:24:19.000 --> 00:24:21.000]  第一點就是說
[00:24:21.000 --> 00:24:27.000]  我們要與神有親密的關係
[00:24:27.000 --> 00:24:30.000]  恆常禱告的生活
[00:24:30.000 --> 00:24:32.000]  巴拿巴和早期的使徒
[00:24:32.000 --> 00:24:36.000]  他們經常聚集一起來祈禱
[00:24:36.000 --> 00:24:39.000]  所以他們才能夠得到神的啟示
[00:24:39.000 --> 00:24:41.000]  要他們來宣教
[00:24:41.000 --> 00:24:43.000]  因此與神有親密的關係
[00:24:43.000 --> 00:24:45.000]  是非常之重要的
[00:24:45.000 --> 00:24:49.000]  那我們有沒有這種習慣呢
[00:24:49.000 --> 00:24:51.000]  第二點就是說
[00:24:51.000 --> 00:24:53.000]  我們是需要藉著讀經
[00:24:53.000 --> 00:24:55.000]  來瞭解神的
[00:24:55.000 --> 00:24:57.000]  因為大家都知道
[00:24:57.000 --> 00:24:59.000]  聖經是神所默示
[00:24:59.000 --> 00:25:02.000]  就是神的靈所默示的
[00:25:02.000 --> 00:25:05.000]  神的靈和神的說話
[00:25:05.000 --> 00:25:08.000]  其實是不可分開的
[00:25:08.000 --> 00:25:10.000]  所以通過讀經
[00:25:10.000 --> 00:25:12.000]  我們更加能夠深入地
[00:25:12.000 --> 00:25:14.000]  了解神的旨意
[00:25:14.000 --> 00:25:18.000]  以及聖靈的工作
[00:25:18.000 --> 00:25:21.000]  這兩點好像是老生常談
[00:25:21.000 --> 00:25:25.000]  但是當我們想到
[00:25:25.000 --> 00:25:27.000]  如果神是藉著保羅
[00:25:27.000 --> 00:25:29.000]  來命令我們要常常
[00:25:29.000 --> 00:25:33.000]  被聖靈充滿的時候
[00:25:33.000 --> 00:25:36.000]  我們就不可以忽略了
[00:25:36.000 --> 00:25:40.000]  這樣我們怎樣可以克服
[00:25:40.000 --> 00:25:42.000]  我們懶惰的弱點呢
[00:25:42.000 --> 00:25:44.000]  其實我們是需要
[00:25:44.000 --> 00:25:48.000]  來信服聖靈的引導
[00:25:48.000 --> 00:25:50.000]  我們是要聽到
[00:25:50.000 --> 00:25:53.000]  聆聽聖靈的聲音
[00:25:53.000 --> 00:25:57.000]  我們是要聞於聖靈的感動
[00:25:57.000 --> 00:26:00.000]  我們是要順從祂的帶領
[00:26:00.000 --> 00:26:03.000]  這樣做我們是需要有一個
[00:26:03.000 --> 00:26:05.000]  謙卑信服的心
[00:26:05.000 --> 00:26:10.000]  並且是一個願意聆聽的態度
[00:26:10.000 --> 00:26:13.000]  我們不能夠對的
[00:26:13.000 --> 00:26:16.000]  對聽的就是聖靈的聲音
[00:26:16.000 --> 00:26:20.000]  不對聽的就不是那個想法
[00:26:20.000 --> 00:26:22.000]  如果是這樣的時候
[00:26:22.000 --> 00:26:24.000]  那當然不行
[00:26:24.000 --> 00:26:26.000]  所以在《佳一太書》
[00:26:26.000 --> 00:26:29.000]  第二章裡也有說過
[00:26:29.000 --> 00:26:33.000]  保羅是怎樣去責備基法
[00:26:33.000 --> 00:26:37.000]  基法就是彼得和巴拿巴的事件
[00:26:37.000 --> 00:26:39.000]  這是一個好的例子
[00:26:39.000 --> 00:26:44.000]  當時彼得在安提拉的時候
[00:26:44.000 --> 00:26:49.000]  他最初是與外邦人來吃飯的
[00:26:49.000 --> 00:26:54.000]  但是當耶路撒冷的人來到的時候
[00:26:54.000 --> 00:26:58.000]  他因為很怕這些律法主義的人
[00:26:58.000 --> 00:27:02.000]  於是就退縮避開了
[00:27:02.000 --> 00:27:05.000]  甚至連巴拿巴也受到影響
[00:27:05.000 --> 00:27:08.000]  也一同來裝假
[00:27:08.000 --> 00:27:11.000]  所以聖靈就藉著保羅
[00:27:11.000 --> 00:27:16.000]  當著眾人的面前來抵擋他
[00:27:16.000 --> 00:27:18.000]  當然我們也要分辨出
[00:27:18.000 --> 00:27:20.000]  我們所聽到的聲音
[00:27:20.000 --> 00:27:25.000]  是不是合乎聖經的教導和原則呢
[00:27:25.000 --> 00:27:28.000]  就好像剛才的例子那樣
[00:27:28.000 --> 00:27:34.000]  救恩其實是單單靠耶穌恩訊清義而來的
[00:27:34.000 --> 00:27:38.000]  那我們可不可以再加外面的律法
[00:27:38.000 --> 00:27:41.000]  國禮等等
[00:27:41.000 --> 00:27:47.000]  既然神自立了外邦人同歸於基督的時候
[00:27:47.000 --> 00:27:53.000]  那為什麼彼得還要避籍呢
[00:27:53.000 --> 00:27:57.000]  難道基督的救恩不足夠嗎
[00:27:57.000 --> 00:28:02.000]  因此聖靈就藉著保羅來責備彼得
[00:28:02.000 --> 00:28:05.000]  說他那種妥協退縮的態度
[00:28:05.000 --> 00:28:09.000]  其實是違背了福音的真諦
[00:28:09.000 --> 00:28:15.000]  並且是給人一個很壞的榜樣
[00:28:15.000 --> 00:28:17.000]  又從上面我們所說的
[00:28:17.000 --> 00:28:23.000]  賣田產供給教會的例子上
[00:28:23.000 --> 00:28:27.000]  聖經說到有一位叫做阿拿尼亞的人
[00:28:27.000 --> 00:28:30.000]  他很想學巴拿巴
[00:28:30.000 --> 00:28:34.000]  也將自己的田地賣了
[00:28:34.000 --> 00:28:40.000]  但卻是把部分的錢留給自己用
[00:28:40.000 --> 00:28:46.000]  於是乎聖靈就藉著彼得來責備阿拿尼亞
[00:28:46.000 --> 00:28:48.000]  說他什麼呢
[00:28:48.000 --> 00:28:52.000]  說他的心被撒旦充滿了
[00:28:52.000 --> 00:28:57.000]  正如這個《仕途行傳》第五章第三節
[00:28:57.000 --> 00:29:00.000]  所以各位親愛的弟兄姊妹
[00:29:00.000 --> 00:29:03.000]  大家有沒有留意到
[00:29:03.000 --> 00:29:07.000]  原來充滿人的心不單止是聖靈
[00:29:07.000 --> 00:29:10.000]  也可以是撒旦
[00:29:10.000 --> 00:29:14.000]  所以還是那一句
[00:29:14.000 --> 00:29:18.000]  如果我們不熟悉神的話語
[00:29:18.000 --> 00:29:24.000]  我們跟神是沒有一個好的關係的時候
[00:29:24.000 --> 00:29:30.000]  難免我們也會受到撒旦的欺騙
[00:29:30.000 --> 00:29:31.000]  而第二點就是
[00:29:31.000 --> 00:29:36.000]  在行動中我們需要信服
[00:29:36.000 --> 00:29:39.000]  當我們能夠確認到聖靈的感動
[00:29:39.000 --> 00:29:44.000]  帶領我們去參與各種事工的時候
[00:29:44.000 --> 00:29:46.000]  我們應該立即起來行動
[00:29:46.000 --> 00:29:48.000]  我們不可以消滅聖靈的感動
[00:29:48.000 --> 00:29:52.000]  而巴拿巴正是因為他聽從聖靈的指引
[00:29:52.000 --> 00:29:53.000]  就行動起來
[00:29:53.000 --> 00:29:56.000]  所以他才能夠在這個傳福音
[00:29:56.000 --> 00:30:02.000]  在這個宣教上有這麼卓越的成就
[00:30:02.000 --> 00:30:08.000]  而最後就是我們要培養聖靈的果子
[00:30:08.000 --> 00:30:11.000]  我想聖靈的果子大家都很熟悉
[00:30:11.000 --> 00:30:13.000]  那我不再繼續再說了
[00:30:13.000 --> 00:30:16.000]  但是我要說的是
[00:30:16.000 --> 00:30:18.000]  當一個被聖靈充滿的人
[00:30:18.000 --> 00:30:23.000]  他一定是有聖靈果子的各種品格的
[00:30:23.000 --> 00:30:25.000]  從中我們可以認出
[00:30:25.000 --> 00:30:30.000]  他到底是不是被聖靈充滿的了
[00:30:30.000 --> 00:30:36.000]  但是話說回來
[00:30:36.000 --> 00:30:38.000]  其實聖靈的工作
[00:30:38.000 --> 00:30:41.000]  也不是人可以控制的
[00:30:41.000 --> 00:30:45.000]  正如約翰福音第三章第八節所說
[00:30:45.000 --> 00:30:48.000]  風是隨著意思吹
[00:30:48.000 --> 00:30:50.000]  你聽見風的聲響
[00:30:50.000 --> 00:30:55.000]  卻不曉得從那裡來往那裡去
[00:30:55.000 --> 00:30:59.000]  凡從聖靈生的也是如此
[00:30:59.000 --> 00:31:04.000]  所以屬靈的果子不是可以裝出來的
[00:31:04.000 --> 00:31:06.000]  不可以做假的
[00:31:06.000 --> 00:31:09.000]  當一個被聖靈充滿的生命
[00:31:09.000 --> 00:31:13.000]  他一定是有聖靈果子的各種品格
[00:31:13.000 --> 00:31:16.000]  他會自然地流露出來
[00:31:16.000 --> 00:31:21.000]  而巴拿巴這個所謂勸慰之子
[00:31:21.000 --> 00:31:23.000]  在他的生命裡面
[00:31:23.000 --> 00:31:27.000]  你其實看到他是一個名符其實
[00:31:27.000 --> 00:31:29.000]  常常被聖靈充滿
[00:31:29.000 --> 00:31:33.000]  是滿有聖靈果子的人
[00:31:33.000 --> 00:31:36.000]  但願在座中的各位弟兄姊妹
[00:31:36.000 --> 00:31:39.000]  我們都能夠像巴拿巴那樣
[00:31:39.000 --> 00:31:42.000]  常常被聖靈充滿
[00:31:42.000 --> 00:31:45.000]  滿有聖靈的果子
[00:31:45.000 --> 00:31:48.000]  而最後一句就是
[00:31:48.000 --> 00:31:51.000]  今天你充了電沒有
[00:31:51.000 --> 00:31:54.000]  讓我們一起來祈禱吧
[00:31:54.000 --> 00:31:55.000]  慈悲人我的天父
[00:31:55.000 --> 00:31:58.000]  讓我們愛我們的主耶穌基督
[00:31:58.000 --> 00:31:59.000]  我們很感謝你
[00:31:59.000 --> 00:32:01.000]  因為你賜給我們有聖靈
[00:32:01.000 --> 00:32:04.000]  成為我們的安慰引領和力量
[00:32:04.000 --> 00:32:06.000]  求聖靈來到充滿我們
[00:32:06.000 --> 00:32:09.000]  使我們的心靈得到更新
[00:32:09.000 --> 00:32:12.000]  祈求聖靈賜給我們有屬天的智慧
[00:32:12.000 --> 00:32:13.000]  和洞察力
[00:32:13.000 --> 00:32:16.000]  使我們能夠明白你的旨意
[00:32:16.000 --> 00:32:19.000]  祈求聖靈賜給我們有一個柔軟的心
[00:32:19.000 --> 00:32:22.000]  使我們能夠信服你的帶領
[00:32:22.000 --> 00:32:25.000]  當你面對困難和挑戰的時候
[00:32:25.000 --> 00:32:29.000]  更求聖靈賜給我們有力量和勇氣
[00:32:29.000 --> 00:32:34.000]  使我們能夠堅定不移地站在真理那邊
[00:32:34.000 --> 00:32:37.000]  禱告、交託和主耶穌基督聖名
[00:32:37.000 --> 00:32:38.000]  阿們
