
[00:00:00.000 --> 00:00:05.000]  頂姐妹,讓我們在領受神的說話之前一起祈禱
[00:20:03.000 --> 00:20:05.000]  更加可以叫人認識神
[00:20:05.000 --> 00:20:06.000]  弟兄姊妹
[00:20:06.000 --> 00:20:07.000]  可能你會覺得
[00:20:07.000 --> 00:20:10.000]  靈修是很個人的事
[00:20:10.000 --> 00:20:12.000]  不過透過靈修
[00:20:12.000 --> 00:20:15.000]  神的說話改變我們的生命
[00:20:15.000 --> 00:20:17.000]  當我們經歷神的時候
[00:20:17.000 --> 00:20:19.000]  就要和人分享
[00:20:19.000 --> 00:20:21.000]  恆林子女士曾經說過
[00:20:21.000 --> 00:20:25.000]  她說分擔的擔子是輕散的
[00:20:25.000 --> 00:20:28.000]  分享的快樂是加倍的
[00:20:28.000 --> 00:20:31.000]  述說神在你生命裡的作為
[00:20:31.000 --> 00:20:33.000]  藉著神的恩典和力量
[00:20:33.000 --> 00:20:35.000]  生命是可以影響生命
[00:20:35.000 --> 00:20:37.000]  讓我們彼此去祝福
[00:20:37.000 --> 00:20:40.000]  在上一期的北宣家訊
[00:20:40.000 --> 00:20:42.000]  我看到一個很好的見證
[00:20:42.000 --> 00:20:44.000]  亞伯拉罕團的一位姊妹
[00:20:44.000 --> 00:20:45.000]  在今年八月
[00:20:45.000 --> 00:20:48.000]  她的丈夫、自己和女兒
[00:20:48.000 --> 00:20:51.000]  相繼確診了新冠肺炎
[00:20:51.000 --> 00:20:54.000]  她的女兒在亞博接受治療後
[00:20:54.000 --> 00:20:56.000]  兩個星期就出院了
[00:20:56.000 --> 00:20:59.000]  姊妹和丈夫的情況比較嚴重
[00:20:59.000 --> 00:21:01.000]  要在隔離病房裡接受治療
[00:21:01.000 --> 00:21:04.000]  在這個世紀疫症的威脅下
[00:21:04.000 --> 00:21:08.000]  神施恩的手不斷工作
[00:21:08.000 --> 00:21:10.000]  在他們入院的第三天
[00:21:10.000 --> 00:21:13.000]  姊妹在德國的兒子和媳婦
[00:21:13.000 --> 00:21:16.000]  就用視像電話回來和爸爸
[00:21:16.000 --> 00:21:19.000]  分享他們怎樣經歷神的見證
[00:21:19.000 --> 00:21:22.000]  一向心硬的父親
[00:21:22.000 --> 00:21:24.000]  竟然願意相信主
[00:21:24.000 --> 00:21:27.000]  丈夫決志之後一個星期
[00:21:27.000 --> 00:21:29.000]  他的病情急轉直下
[00:21:29.000 --> 00:21:31.000]  要立刻送去深切治療部
[00:21:31.000 --> 00:21:34.000]  進行插喉急救
[00:21:34.000 --> 00:21:36.000]  但是神聽禱告
[00:21:36.000 --> 00:21:38.000]  縱然險死患生
[00:21:38.000 --> 00:21:42.000]  最終丈夫渡過了危險期
[00:21:42.000 --> 00:21:45.000]  他從動一隻手指都沒有力
[00:21:45.000 --> 00:21:48.000]  慢慢去到可以復健出院
[00:21:48.000 --> 00:21:49.000]  休養之後
[00:21:49.000 --> 00:21:51.000]  他現在已經可以行動自如
[00:21:51.000 --> 00:21:53.000]  上落樓梯
[00:21:53.000 --> 00:21:56.000]  自從丈夫離開了深切治療部之後
[00:21:56.000 --> 00:21:59.000]  姊妹和丈夫的女兒
[00:21:59.000 --> 00:22:02.000]  還有在德國的兒子和媳婦
[00:22:02.000 --> 00:22:04.000]  還有他們的孫女
[00:22:04.000 --> 00:22:06.000]  每一天他們都透過視像
[00:22:06.000 --> 00:22:09.000]  來進行家庭崇拜
[00:22:09.000 --> 00:22:11.000]  姊妹確診的見證
[00:22:11.000 --> 00:22:13.000]  讓我想起哥倫多後書
[00:22:13.000 --> 00:22:16.000]  十二章第九節
[00:22:16.000 --> 00:22:18.000]  主對保羅說
[00:22:18.000 --> 00:22:20.000]  我的恩典是夠利用的
[00:22:20.000 --> 00:22:23.000]  因為我的能力在人的軟弱上
[00:22:23.000 --> 00:22:25.000]  顯得完全
[00:22:25.000 --> 00:22:26.000]  但姊妹
[00:22:26.000 --> 00:22:30.000]  我們所讀的我們相不相信呢?
[00:22:30.000 --> 00:22:33.000]  探望與復活主同行
[00:22:33.000 --> 00:22:36.000]  這兩個名不見經傳的門徒
[00:22:36.000 --> 00:22:39.000]  他們不一樣的旅程
[00:22:39.000 --> 00:22:41.000]  讓我們都可以記住
[00:22:41.000 --> 00:22:45.000]  靈修讀經的重要
[00:22:45.000 --> 00:22:47.000]  在靈修讀經裏面
[00:22:47.000 --> 00:22:49.000]  我們除了知道
[00:22:49.000 --> 00:22:51.000]  還要加上相信
[00:22:51.000 --> 00:22:52.000]  除了相信
[00:22:52.000 --> 00:22:55.000]  我們還要加上經歷
[00:22:55.000 --> 00:22:56.000]  除了經歷
[00:22:56.000 --> 00:22:59.000]  我們還要加上分享見證
[00:22:59.000 --> 00:23:01.000]  主耶穌
[00:23:01.000 --> 00:23:02.000]  很願意和我們一起
[00:23:02.000 --> 00:23:04.000]  同行人生路
[00:23:04.000 --> 00:23:06.000]  盼望主耶穌在新的一年裏
[00:23:06.000 --> 00:23:08.000]  幫助大家
[00:23:08.000 --> 00:23:10.000]  去重整靈修生活
[00:23:10.000 --> 00:23:11.000]  讓我們立志
[00:23:11.000 --> 00:23:13.000]  喜愛耶和華的律法
[00:23:13.000 --> 00:23:15.000]  晝夜思想
[00:23:15.000 --> 00:23:18.000]  不斷蒙福
[00:23:18.000 --> 00:23:19.000]  讓姊妹們
[00:23:19.000 --> 00:23:25.000]  大家可以有少少安靜的時間
[00:23:50.000 --> 00:23:52.000]  天父求祢幫助我們
[00:23:52.000 --> 00:23:54.000]  不要因為生活裏面
[00:23:54.000 --> 00:23:55.000]  形形異異
[00:23:55.000 --> 00:23:57.000]  很多的焦慮
[00:23:57.000 --> 00:23:59.000]  前路茫茫
[00:23:59.000 --> 00:24:01.000]  我們不知道怎樣走下去的時候
[00:24:01.000 --> 00:24:03.000]  我們忘記了
[00:24:03.000 --> 00:24:05.000]  主祢在我們身邊
[00:24:05.000 --> 00:24:07.000]  求主幫我們不要放大
[00:24:07.000 --> 00:24:09.000]  一些我們的擔心
[00:24:09.000 --> 00:24:11.000]  求主幫我們轉眼
[00:24:11.000 --> 00:24:12.000]  仰望耶穌的時候
[00:24:12.000 --> 00:24:14.000]  我們見到盼望
[00:24:14.000 --> 00:24:16.000]  求主親自
[00:24:16.000 --> 00:24:18.000]  幫助每一個弟兄姊妹
[00:24:18.000 --> 00:24:20.000]  幫助我們一班作目者
[00:24:20.000 --> 00:24:22.000]  用心
[00:24:22.000 --> 00:24:24.000]  留心
[00:24:24.000 --> 00:24:25.000]  專心
[00:24:25.000 --> 00:24:27.000]  繼續和我們的復活主同行
[00:24:27.000 --> 00:24:29.000]  多謝您聽我們的祈禱
[00:24:29.000 --> 00:24:30.000]  我們的禱告
[00:24:30.000 --> 00:24:31.000]  仰望是奉靠
[00:24:31.000 --> 00:24:32.000]  主耶穌基督
[00:24:32.000 --> 00:24:34.000]  得聖名字而求
[00:24:34.000 --> 00:24:36.000]  阿們
