
[00:00:00.000 --> 00:00:02.000]  請前輩們平安
[00:19:09.000 --> 00:19:14.000]  做更大的事
[00:19:14.000 --> 00:19:19.000]  如果我們以成功
[00:19:19.000 --> 00:19:20.000]  以成功的人生
[00:19:20.000 --> 00:19:23.000]  作為我們的最高價值
[00:19:23.000 --> 00:19:27.000]  拼命去為了達成這些目標而奮鬥
[00:19:27.000 --> 00:19:30.000]  當我們遇到挫折的時候
[00:19:30.000 --> 00:19:34.000]  就很容易像以利亞那樣
[00:19:34.000 --> 00:19:35.000]  洩氣
[00:19:35.000 --> 00:19:39.000]  就覺得不用繼續生存
[00:19:39.000 --> 00:19:40.000]  沒有價值
[00:19:40.000 --> 00:19:44.000]  一死了之就過了
[00:19:44.000 --> 00:19:45.000]  不久以前
[00:19:45.000 --> 00:19:49.000]  這個系列之前我們看過路加福音
[00:19:49.000 --> 00:19:54.000]  當主耶穌派門徒出去傳福音
[00:19:54.000 --> 00:19:56.000]  派72位門徒出去傳福音
[00:19:56.000 --> 00:19:58.000]  他們回來向耶穌報告
[00:19:58.000 --> 00:19:59.000]  非常高興
[00:19:59.000 --> 00:20:00.000]  因為他們說
[00:20:00.000 --> 00:20:02.000]  我們奉耶穌過來趕鬼
[00:20:02.000 --> 00:20:04.000]  連鬼都服了我們
[00:20:04.000 --> 00:20:06.000]  很開心
[00:20:06.000 --> 00:20:09.000]  那耶穌對他們說什麼呢
[00:20:09.000 --> 00:20:12.000]  耶穌提醒他們
[00:20:12.000 --> 00:20:17.000]  不要因靈伏了你們就歡喜
[00:20:17.000 --> 00:20:23.000]  而要因你們的名記錄在天上歡喜
[00:20:23.000 --> 00:20:27.000]  世上的成就都是暫時性的
[00:20:27.000 --> 00:20:30.000]  沒有永恆的價值
[00:20:30.000 --> 00:20:33.000]  只有我們跟天父的關係
[00:20:33.000 --> 00:20:38.000]  是可以傳到永遠遠
[00:20:38.000 --> 00:20:40.000]  故此我們要為自己的名
[00:20:40.000 --> 00:20:44.000]  被記錄在天上而歡喜
[00:20:44.000 --> 00:20:49.000]  如果我們校正好我們的價值觀
[00:20:49.000 --> 00:20:51.000]  那我們就不會那麼容易
[00:20:51.000 --> 00:20:54.000]  被世上的得失成敗
[00:20:54.000 --> 00:20:56.000]  影響我們的情緒
[00:20:56.000 --> 00:20:58.000]  時上時落
[00:20:58.000 --> 00:21:03.000]  不如自殺算了
[00:21:03.000 --> 00:21:06.000]  如果我們當中有弟兄姊妹
[00:21:06.000 --> 00:21:08.000]  覺得自己有情緒病
[00:21:08.000 --> 00:21:13.000]  或者你覺得家人有情緒病的時候
[00:21:13.000 --> 00:21:15.000]  不用太緊張
[00:21:15.000 --> 00:21:18.000]  不過要注意
[00:21:18.000 --> 00:21:23.000]  如果情緒低落超過六個星期
[00:21:23.000 --> 00:21:25.000]  是應該去尋求專業輔導的
[00:21:25.000 --> 00:21:28.000]  否則會嚴重很多
[00:21:28.000 --> 00:21:32.000]  最後這段經文都提醒我們
[00:21:32.000 --> 00:21:36.000]  有關上帝的慈愛和主權
[00:21:36.000 --> 00:21:39.000]  即使是以利亞好情緒化
[00:21:39.000 --> 00:21:41.000]  上帝並沒有砸皮他
[00:21:41.000 --> 00:21:44.000]  反而是看顧他
[00:21:44.000 --> 00:21:49.000]  為他預備飲食
[00:21:49.000 --> 00:21:53.000]  讓他有力量可以去到荷里山
[00:21:53.000 --> 00:21:57.000]  這就是上帝的慈愛和眷顧
[00:21:57.000 --> 00:22:00.000]  而上帝也有他的主權
[00:22:00.000 --> 00:22:04.000]  不是我們想死就死得了
[00:22:04.000 --> 00:22:06.000]  摩西不能死
[00:22:06.000 --> 00:22:07.000]  約南不能死
[00:22:07.000 --> 00:22:09.000]  以利亞也不能死
[00:22:09.000 --> 00:22:11.000]  美東不能死
[00:22:11.000 --> 00:22:14.000]  我想起一位宣教士
[00:22:14.000 --> 00:22:17.000]  韓婆婆的故事
[00:22:17.000 --> 00:22:20.000]  我不知道大家有沒有聽過
[00:22:20.000 --> 00:22:23.000]  她的中文名字叫做寶蓮
[00:22:23.000 --> 00:22:25.000]  是一位美國人
[00:22:25.000 --> 00:22:28.000]  她大學讀醫學院的時候
[00:22:28.000 --> 00:22:31.000]  因為經常吸煙又喝酒
[00:22:31.000 --> 00:22:32.000]  品行不良
[00:22:32.000 --> 00:22:35.000]  被學校要求她退學
[00:22:35.000 --> 00:22:41.000]  後來還被醫生判定她有肺結韻
[00:22:41.000 --> 00:22:45.000]  這個應該是上個世紀
[00:22:45.000 --> 00:22:47.000]  五六十年代的時候
[00:22:47.000 --> 00:22:48.000]  可能醫藥都沒有那麼發達
[00:22:48.000 --> 00:22:50.000]  得了肺結韻
[00:22:50.000 --> 00:22:52.000]  差不多是宣判死刑
[00:22:52.000 --> 00:22:55.000]  她將這件事告訴男朋友
[00:22:55.000 --> 00:22:58.000]  不過男朋友當時沒有什麼感覺
[00:22:58.000 --> 00:22:59.000]  就跟她說
[00:22:59.000 --> 00:23:01.000]  我們最好分開
[00:23:01.000 --> 00:23:03.000]  你也差不多要死了
[00:23:03.000 --> 00:23:06.000]  寶蓮心碎痛苦之餘
[00:23:06.000 --> 00:23:08.000]  就想自殺
[00:23:08.000 --> 00:23:10.000]  她怎麼自殺呢
[00:23:10.000 --> 00:23:11.000]  開車
[00:23:11.000 --> 00:23:13.000]  那個時代有車了
[00:23:13.000 --> 00:23:15.000]  她預備開車
[00:23:15.000 --> 00:23:18.000]  去到哪個急彎的時候
[00:23:18.000 --> 00:23:22.000]  就開落山崖結束生命
[00:23:22.000 --> 00:23:24.000]  誰知道她走著走著
[00:23:24.000 --> 00:23:26.000]  快要到達彎的時候
[00:23:26.000 --> 00:23:29.000]  車子突然爆胎
[00:23:29.000 --> 00:23:31.000]  爆胎了
[00:23:31.000 --> 00:23:33.000]  相信是上帝出手
[00:23:33.000 --> 00:23:35.000]  阻止她自殺計劃
[00:23:35.000 --> 00:23:38.000]  當時有一句話進入了她的心
[00:23:38.000 --> 00:23:41.000]  她說你要剛強壯膽
[00:23:41.000 --> 00:23:42.000]  不要怕
[00:23:42.000 --> 00:23:45.000]  因為我與你同在
[00:23:45.000 --> 00:23:48.000]  這真是帶給她無比的安慰
[00:23:48.000 --> 00:23:50.000]  回到家
[00:23:50.000 --> 00:23:55.000]  她睡了兩天半
[00:23:55.000 --> 00:23:57.000]  她醒來之後
[00:23:57.000 --> 00:23:59.000]  真的成為了新做的人
[00:23:59.000 --> 00:24:00.000]  她不再吸煙
[00:24:00.000 --> 00:24:01.000]  不再喝酒
[00:24:01.000 --> 00:24:04.000]  也不靠藥物
[00:24:04.000 --> 00:24:06.000]  她從前沒有可能
[00:24:06.000 --> 00:24:07.000]  她靠自己的力量
[00:24:07.000 --> 00:24:09.000]  沒有可能做得到
[00:24:09.000 --> 00:24:12.000]  後來她去了台灣宣教
[00:24:12.000 --> 00:24:13.000]  去了幾十年
[00:24:13.000 --> 00:24:15.000]  回美國的時候已經很老了
[00:24:15.000 --> 00:24:18.000]  所以台灣那邊叫她韓婆婆
[00:24:18.000 --> 00:24:21.000]  她為台灣的校園團計
[00:24:21.000 --> 00:24:23.000]  和學生福音運動
[00:24:23.000 --> 00:24:27.000]  做出了不可磨滅的貢獻
[00:24:27.000 --> 00:24:30.000]  我們要求主幫助我們
[00:24:30.000 --> 00:24:35.000]  確立一個合乎聖經教導的人生價值觀
[00:24:35.000 --> 00:24:38.000]  遇到困難挫折的時候
[00:24:38.000 --> 00:24:41.000]  情緒低落可能很正常
[00:24:41.000 --> 00:24:45.000]  不過不需要太過憂傷
[00:24:45.000 --> 00:24:47.000]  覺得自己沒用
[00:24:47.000 --> 00:24:49.000]  反而我們要記住
[00:24:49.000 --> 00:24:51.000]  我們與上帝有關
[00:24:51.000 --> 00:24:53.000]  我們的名譽記錄在天上
[00:24:53.000 --> 00:24:56.000]  我們要為這件事而歡喜
[00:24:56.000 --> 00:24:59.000]  還有我們可以來到上帝的面前
[00:24:59.000 --> 00:25:01.000]  求主幫助我們
[00:25:01.000 --> 00:25:04.000]  讓我們一起祈禱
[00:25:04.000 --> 00:25:06.000]  聖上天父我們很感謝你
[00:25:06.000 --> 00:25:08.000]  幫助我們成為你的兒女
[00:25:08.000 --> 00:25:11.000]  求你幫助我們能夠事實上以你為樂
[00:25:11.000 --> 00:25:14.000]  活出快樂美好的人生見證
[00:25:14.000 --> 00:25:16.000]  奉耶穌基督的名祈禱
[00:25:16.000 --> 00:25:17.000]  阿們
