
[00:00:00.000 --> 00:00:01.560]  講到的題目叫做
[00:19:32.960 --> 00:19:36.960]  歐美社會就是在基督教的背景下,
[00:19:36.960 --> 00:19:38.960]  報稅是原本的,
[00:19:38.960 --> 00:19:40.960]  現在已經開始不同了,
[00:19:40.960 --> 00:19:42.960]  為什麼要兩夫婦大家一起去承擔,
[00:19:42.960 --> 00:19:44.960]  所有東西都連在一起,
[00:19:44.960 --> 00:19:47.960]  這也是為什麼教會的領袖,
[00:19:47.960 --> 00:19:48.960]  鼓勵你,
[00:19:48.960 --> 00:19:51.960]  草或者架在主裡面的人,
[00:19:51.960 --> 00:19:53.960]  因為這些方面的,
[00:19:53.960 --> 00:19:56.960]  我們不可以連在一起的時候,
[00:19:56.960 --> 00:19:59.960]  有一方面在信仰方面是分開的,
[00:19:59.960 --> 00:20:00.960]  沒可能的,
[00:20:00.960 --> 00:20:04.960]  當然不只是你架或者取在基督裡面的人就行了,
[00:20:04.960 --> 00:20:08.960]  有些根本不適合做你丈夫,
[00:20:08.960 --> 00:20:09.960]  做你妻子的,
[00:20:09.960 --> 00:20:10.960]  你不要只是說,
[00:20:10.960 --> 00:20:12.960]  選一個基督徒就算了,
[00:20:12.960 --> 00:20:16.960]  這個是一個整體的ish和haw,
[00:20:16.960 --> 00:20:19.960]  整體的連合在一起,
[00:20:19.960 --> 00:20:21.960]  成為一體,
[00:20:21.960 --> 00:20:25.960]  在七十四譯本,
[00:20:25.960 --> 00:20:27.960]  希臘文譯的希伯來文裡面,
[00:20:27.960 --> 00:20:30.960]  成為一體,one flesh這個字,
[00:20:30.960 --> 00:20:34.960]  希臘文也叫bios,
[00:20:34.960 --> 00:20:36.960]  什麼叫bios,
[00:20:36.960 --> 00:20:40.960]  biology就是這個字,
[00:20:40.960 --> 00:20:43.960]  就是生物的起源,
[00:20:43.960 --> 00:20:48.960]  當ish和haw兩個連在一起的時候,
[00:20:48.960 --> 00:20:52.960]  這個就是人類生物的起源,
[00:20:56.960 --> 00:20:58.960]  當時夫妻人,
[00:20:58.960 --> 00:20:59.960]  我們看看聖經說,
[00:20:59.960 --> 00:21:01.960]  赤身露體,
[00:21:01.960 --> 00:21:03.960]  並不覺得羞恥,
[00:21:03.960 --> 00:21:05.960]  我覺得上帝這段話,
[00:21:05.960 --> 00:21:08.960]  形容他的創造是多麼奇妙,
[00:21:08.960 --> 00:21:13.960]  當男人孤孤單單在唱絕對空虛的時候,
[00:21:13.960 --> 00:21:17.960]  上帝就設計,
[00:21:17.960 --> 00:21:18.960]  創造了一個女人,
[00:21:18.960 --> 00:21:20.960]  當他睡醒的時候,
[00:21:20.960 --> 00:21:22.960]  旁邊有一個女人,
[00:21:22.960 --> 00:21:24.960]  還是沒有穿衣服的女人,
[00:21:25.960 --> 00:21:26.960]  各位弟兄,
[00:21:26.960 --> 00:21:29.960]  上帝設計了男人和女人在一起之後,
[00:21:29.960 --> 00:21:31.960]  不是馬上叫你們查經,
[00:21:31.960 --> 00:21:32.960]  祈禱,
[00:21:32.960 --> 00:21:33.960]  默想,
[00:21:33.960 --> 00:21:36.960]  我覺得上帝很風趣,
[00:21:36.960 --> 00:21:38.960]  你們兩個,
[00:21:38.960 --> 00:21:40.960]  我會離開一個小時,
[00:21:40.960 --> 00:21:42.960]  你們兩個自己happy,
[00:21:42.960 --> 00:21:44.960]  兩個不覺得羞恥,
[00:21:44.960 --> 00:21:46.960]  對於性這件事,
[00:21:46.960 --> 00:21:48.960]  對於不同的性別,
[00:21:48.960 --> 00:21:50.960]  因為這個是上帝的設計,
[00:21:50.960 --> 00:21:52.960]  這個是上帝告訴他們,
[00:21:52.960 --> 00:21:56.960]  究竟性的目的是什麼,
[00:21:56.960 --> 00:21:58.960]  在聖經裡告訴我們,
[00:21:58.960 --> 00:22:01.960]  性基本上有四個很重要的目的,
[00:22:01.960 --> 00:22:04.960]  今天已經只是,
[00:22:04.960 --> 00:22:06.960]  全球文化告訴我們,
[00:22:06.960 --> 00:22:08.960]  只是第一樣東西,
[00:22:08.960 --> 00:22:10.960]  你都不要生,
[00:22:10.960 --> 00:22:12.960]  這個世代不好,
[00:22:12.960 --> 00:22:13.960]  所以不要生,
[00:22:13.960 --> 00:22:14.960]  第一是歡愉,
[00:22:14.960 --> 00:22:17.960]  第二就是繁衍,
[00:22:17.960 --> 00:22:18.960]  生養眾多,
[00:22:18.960 --> 00:22:19.960]  遍滿全地,
[00:22:19.960 --> 00:22:21.960]  你性的目的,
[00:22:21.960 --> 00:22:22.960]  每件事都是這樣,
[00:22:22.960 --> 00:22:24.960]  你解決孤單感,
[00:22:24.960 --> 00:22:25.960]  那種快慰,
[00:22:25.960 --> 00:22:27.960]  跟著是合一,
[00:22:27.960 --> 00:22:29.960]  each and each are,
[00:22:29.960 --> 00:22:30.960]  走在一起,
[00:22:30.960 --> 00:22:33.960]  那種合一的領受,
[00:22:33.960 --> 00:22:36.960]  那種男和女的契合,
[00:22:36.960 --> 00:22:37.960]  夫妻的契合,
[00:22:37.960 --> 00:22:39.960]  還有更重要的,
[00:22:39.960 --> 00:22:42.960]  全本聖經都沒有說,
[00:22:42.960 --> 00:22:44.960]  夫妻的關係,
[00:22:44.960 --> 00:22:47.960]  就猶如教會和基督的關係,
[00:22:47.960 --> 00:22:50.960]  猶如上帝和他的子民的關係,
[00:22:50.960 --> 00:22:53.960]  如果你看荷西亞書就知道,
[00:22:53.960 --> 00:22:59.960]  如果你不尊重你自己的配偶的話,
[00:22:59.960 --> 00:23:01.960]  就好像一個淫婦,
[00:23:01.960 --> 00:23:04.960]  或者一個犯姦淫的人一樣,
[00:23:04.960 --> 00:23:06.960]  是一個見證著,
[00:23:06.960 --> 00:23:08.960]  性的關係,
[00:23:08.960 --> 00:23:12.960]  是見證著上帝對我們的愛,
[00:23:12.960 --> 00:23:15.960]  而亞當夏娃兩個,
[00:23:15.960 --> 00:23:17.960]  夫妻二人赤身露體,
[00:23:17.960 --> 00:23:20.960]  並不覺得羞恥,
[00:23:20.960 --> 00:23:22.960]  對於性,
[00:23:22.960 --> 00:23:24.960]  是一件很漂亮的事,
[00:23:24.960 --> 00:23:27.960]  在夫婦兩個的關係裡面,
[00:23:27.960 --> 00:23:29.960]  我不只是私下,
[00:23:29.960 --> 00:23:31.960]  不需要舉手回答我,
[00:23:31.960 --> 00:23:34.960]  我們結了婚的人,
[00:23:34.960 --> 00:23:37.960]  我們覺得性是上帝賜給我們一個,
[00:23:37.960 --> 00:23:39.960]  最佳的結婚禮物,
[00:23:39.960 --> 00:23:41.960]  你不需要再要微波爐,
[00:23:41.960 --> 00:23:42.960]  多士爐那些,
[00:23:42.960 --> 00:23:45.960]  上帝已經給了一個最佳的,
[00:23:45.960 --> 00:23:46.960]  婚姻的禮物給你,
[00:23:46.960 --> 00:23:48.960]  這個就是,
[00:23:48.960 --> 00:23:52.960]  性在婚姻裡面,
[00:23:52.960 --> 00:23:56.960]  好了,過了千幾年之後,
[00:23:56.960 --> 00:23:58.960]  一千年之後,
[00:23:58.960 --> 00:24:00.960]  或者一千五二千年之後,
[00:24:00.960 --> 00:24:02.960]  去到耶穌的年代,
[00:24:02.960 --> 00:24:07.960]  那些人就問耶穌,
[00:24:07.960 --> 00:24:09.960]  關於婚姻,
[00:24:09.960 --> 00:24:11.960]  頂尖圍爐就知道在創世裡面,
[00:24:11.960 --> 00:24:14.960]  上帝設立了這些的目的,
[00:24:14.960 --> 00:24:16.960]  經過了時間的洗禮,
[00:24:16.960 --> 00:24:18.960]  去到摩西的時候,
[00:24:18.960 --> 00:24:20.960]  摩西仍然在說這件事,
[00:24:20.960 --> 00:24:22.960]  大家知道摩西的年代,
[00:24:22.960 --> 00:24:24.960]  如果我們看創世裡面的時候,
[00:24:24.960 --> 00:24:26.960]  婚姻已經是一團糟,
[00:24:26.960 --> 00:24:28.960]  那些先祖,
[00:24:28.960 --> 00:24:30.960]  阿伯拉罕兩個老婆,
[00:24:30.960 --> 00:24:32.960]  亞各兩個老婆,
[00:24:32.960 --> 00:24:36.960]  你看看這些全部都是亂,
[00:24:36.960 --> 00:24:40.960]  整個文化已經是多妻制,
[00:24:40.960 --> 00:24:42.960]  有什麼所謂才行,
[00:24:42.960 --> 00:24:44.960]  去到摩西,
[00:24:44.960 --> 00:24:46.960]  摩西再判十屆的時候,
[00:24:46.960 --> 00:24:52.960]  再說第七屆不可姦淫,
[00:24:52.960 --> 00:24:54.960]  那些人都拗頭,
[00:24:54.960 --> 00:24:56.960]  不可姦淫,
[00:24:56.960 --> 00:24:58.960]  那些先祖都姦淫,
[00:24:58.960 --> 00:25:00.960]  什麼叫姦淫,
[00:25:00.960 --> 00:25:03.960]  於是經過那些先知說,
[00:25:03.960 --> 00:25:05.960]  何世後說,
[00:25:05.960 --> 00:25:07.960]  你要忠於你的法妻,
[00:25:07.960 --> 00:25:09.960]  你要忠於你結婚的配偶,
[00:25:09.960 --> 00:25:11.960]  什麼叫忠於,
[00:25:11.960 --> 00:25:13.960]  老婆多到,
[00:25:13.960 --> 00:25:15.960]  現象出來,
[00:25:15.960 --> 00:25:17.960]  不代表這是上帝的心意,
[00:25:17.960 --> 00:25:19.960]  所以那些人就問耶穌,
[00:25:19.960 --> 00:25:21.960]  其實是想去指責耶穌,
[00:25:21.960 --> 00:25:23.960]  幾千年之後,
[00:25:23.960 --> 00:25:25.960]  去到耶穌時代,
[00:25:25.960 --> 00:25:27.960]  花利超人就問,
[00:25:27.960 --> 00:25:29.960]  男人優妻行不行,
[00:25:29.960 --> 00:25:33.960]  有人說,
[00:25:33.960 --> 00:25:36.960]  上帝創造第一和第二章裡面,
[00:25:36.960 --> 00:25:38.960]  男人女人的創造,
[00:25:38.960 --> 00:25:41.960]  沒有說到婚姻這件事,
[00:25:41.960 --> 00:25:44.960]  我們看看耶穌如何回答,
[00:25:44.960 --> 00:25:46.960]  耶穌回答說,
[00:25:46.960 --> 00:25:48.960]  摩西吩咐你們什麼,
[00:25:48.960 --> 00:25:50.960]  那些人說,摩西叫我們寫休書,
[00:25:50.960 --> 00:25:52.960]  我就去休妻,
[00:25:52.960 --> 00:25:54.960]  耶穌就回答他,
[00:25:54.960 --> 00:25:56.960]  摩西准你們休妻,
[00:25:56.960 --> 00:25:58.960]  是因為你心硬,
[00:25:58.960 --> 00:26:00.960]  因為摩西知道,
[00:26:00.960 --> 00:26:02.960]  只有配偶死了,
[00:26:02.960 --> 00:26:04.960]  你才可以另娶,
[00:26:04.960 --> 00:26:06.960]  如果你不給他,他都不愛你,
[00:26:06.960 --> 00:26:08.960]  你不給他離婚的話,
[00:26:08.960 --> 00:26:10.960]  你就用方法弄死他,
[00:26:10.960 --> 00:26:12.960]  弄死他,他死了,
[00:26:12.960 --> 00:26:14.960]  我就可以另娶,
[00:26:14.960 --> 00:26:16.960]  對於女性很慘,
[00:26:16.960 --> 00:26:18.960]  你刻薄她,
[00:26:18.960 --> 00:26:20.960]  逼她生八個小孩,
[00:26:20.960 --> 00:26:22.960]  不斷虐待她,
[00:26:22.960 --> 00:26:24.960]  你不如給她休書,
[00:26:24.960 --> 00:26:26.960]  讓她可以嫁,
[00:26:26.960 --> 00:26:28.960]  因為你拿休書之後,
[00:26:28.960 --> 00:26:30.960]  你可以再嫁人,可以有著落,
[00:26:30.960 --> 00:26:32.960]  所以摩西因為你心硬,
[00:26:32.960 --> 00:26:34.960]  才給你,
[00:26:34.960 --> 00:26:36.960]  你看看神原本的心意是怎樣,
[00:26:36.960 --> 00:26:38.960]  起初創造的時候,
[00:26:38.960 --> 00:26:40.960]  上帝創造男,
[00:26:40.960 --> 00:26:42.960]  創造女,
[00:26:42.960 --> 00:26:44.960]  因此人要離開父母,
[00:26:44.960 --> 00:26:46.960]  要趨至離合,
[00:26:46.960 --> 00:26:48.960]  人成為一體,
[00:26:48.960 --> 00:26:56.960]  耶穌再重覆上帝創造男女的原意,
[00:26:56.960 --> 00:26:58.960]  既然如此,
[00:26:58.960 --> 00:27:00.960]  前面說了之後,
[00:27:00.960 --> 00:27:04.960]  所以夫妻不再是兩個人,
[00:27:04.960 --> 00:27:06.960]  而是一體,
[00:27:06.960 --> 00:27:08.960]  所以上帝配合的,
[00:27:08.960 --> 00:27:10.960]  人不可以分開,
[00:27:10.960 --> 00:27:12.960]  到《谷詞》裡面的時候,
[00:27:12.960 --> 00:27:14.960]  耶穌再教導,
[00:27:14.960 --> 00:27:16.960]  凡優妻另娶的,
[00:27:16.960 --> 00:27:18.960]  就是凡奸淫,
[00:27:18.960 --> 00:27:20.960]  辜負妻子的,
[00:27:20.960 --> 00:27:22.960]  妻子利器丈夫的,
[00:27:22.960 --> 00:27:24.960]  都是凡奸淫,
[00:27:24.960 --> 00:27:26.960]  耶穌在說,
[00:27:26.960 --> 00:27:28.960]  婚姻是一男一女,
[00:27:28.960 --> 00:27:32.960]  因為起先上帝創造的是這樣,
[00:27:32.960 --> 00:27:36.960]  並且要一心一意,
[00:27:36.960 --> 00:27:38.960]  一生一世,
[00:27:38.960 --> 00:27:40.960]  上帝配合的,
[00:27:40.960 --> 00:27:42.960]  人不能分開,
[00:27:42.960 --> 00:27:44.960]  去到保羅的時代,
[00:27:44.960 --> 00:27:46.960]  保羅也是語不驚人,
[00:27:46.960 --> 00:27:48.960]  當時哥倫多,
[00:27:48.960 --> 00:27:50.960]  如果你有機會,
[00:27:50.960 --> 00:27:52.960]  現在暫時沒有機會,
[00:27:52.960 --> 00:27:54.960]  有機會真的要去哥倫多參觀,
[00:27:54.960 --> 00:27:56.960]  我去過兩次新約團,
[00:27:56.960 --> 00:27:58.960]  大新約團的時候,
[00:27:58.960 --> 00:28:00.960]  去哥倫多,
[00:28:00.960 --> 00:28:02.960]  二千年前那些淫亂,
[00:28:02.960 --> 00:28:04.960]  是無法想像的,
[00:28:04.960 --> 00:28:06.960]  一進城裡面,
[00:28:06.960 --> 00:28:08.960]  已經有妓院,
[00:28:08.960 --> 00:28:10.960]  那些妓院,廟祭,
[00:28:10.960 --> 00:28:12.960]  你進去的時候,
[00:28:12.960 --> 00:28:14.960]  已經有些指示牌,
[00:28:14.960 --> 00:28:16.960]  地上有些指示腳印,
[00:28:16.960 --> 00:28:18.960]  告訴你哪裡可以去找妓女,
[00:28:18.960 --> 00:28:20.960]  或者找廟祭,
[00:28:20.960 --> 00:28:22.960]  那些人,
[00:28:22.960 --> 00:28:24.960]  你一去到十四五歲的時候,
[00:28:24.960 --> 00:28:26.960]  男人已經是進廟裡面,
[00:28:26.960 --> 00:28:30.960]  去跟希臘的女神,
[00:28:30.960 --> 00:28:32.960]  在殿裡面的廟祭,
[00:28:32.960 --> 00:28:34.960]  去發生關係,
[00:28:34.960 --> 00:28:36.960]  這個已經是文化,
[00:28:36.960 --> 00:28:38.960]  不要說一夫多妻,
[00:28:38.960 --> 00:28:40.960]  或者女性,
[00:28:40.960 --> 00:28:42.960]  有其他的男人,
[00:28:42.960 --> 00:28:44.960]  耶穌年代那個撒瑪利亞婦人,
[00:28:44.960 --> 00:28:48.960]  已經有七個丈夫,
[00:28:48.960 --> 00:28:52.960]  這個已經是文化,
[00:28:52.960 --> 00:28:54.960]  你看看保羅,
[00:28:54.960 --> 00:28:56.960]  天下說他吃塞米,
[00:28:56.960 --> 00:28:58.960]  還說這些東西,
[00:28:58.960 --> 00:29:00.960]  保羅說,你知不知道,
[00:29:00.960 --> 00:29:02.960]  你們的身體是基督的肢體,
[00:29:02.960 --> 00:29:04.960]  所以我們絕對不可以,
[00:29:04.960 --> 00:29:06.960]  成為娼妓的身體,
[00:29:06.960 --> 00:29:10.960]  因為你們不可以跟娼妓糾合,
[00:29:10.960 --> 00:29:12.960]  因為要跟她成為一體,
[00:29:12.960 --> 00:29:14.960]  二人成為一體,
[00:29:14.960 --> 00:29:16.960]  因為性的關係,
[00:29:16.960 --> 00:29:20.960]  就代表了你們二人的聯合,
[00:29:20.960 --> 00:29:22.960]  為了行刑,得罪自己的身體,
[00:29:22.960 --> 00:29:25.960]  所以我們要在身體上榮耀上帝,
[00:29:25.960 --> 00:29:27.960]  有些人聽了之後,
[00:29:27.960 --> 00:29:30.960]  我從小都不知道跟多少廟祭發生關係,
[00:29:30.960 --> 00:29:33.960]  我沒有想過跟她聯合成為一體,
[00:29:33.960 --> 00:29:35.960]  我沒有想過她是我老婆,
[00:29:35.960 --> 00:29:39.960]  但現在你將事情提升到這麼高層次,
[00:29:39.960 --> 00:29:41.960]  告訴我們知道,
[00:29:41.960 --> 00:29:43.960]  我們文化裡面做的事情,
[00:29:43.960 --> 00:29:45.960]  不是上帝的心意,
[00:29:45.960 --> 00:29:47.960]  我們回歸上帝的心意,
[00:29:47.960 --> 00:29:51.960]  才能夠再去做這些事情,
[00:29:51.960 --> 00:29:54.960]  她跟著一群哥林多人,
[00:29:54.960 --> 00:29:56.960]  在整個文化底下都覺得OK,
[00:29:56.960 --> 00:29:57.960]  沒有問題,
[00:29:57.960 --> 00:30:01.960]  法律上容許並且贊成他們去做的,
[00:30:01.960 --> 00:30:03.960]  今天信了耶穌之後,
[00:30:03.960 --> 00:30:05.960]  不可以再做,
[00:30:05.960 --> 00:30:08.960]  因為性的緣故,
[00:30:08.960 --> 00:30:12.960]  頂著上帝創造的本意,
[00:30:12.960 --> 00:30:17.960]  我沒辦法跟其他人,
[00:30:17.960 --> 00:30:21.960]  因為其他人在外面這樣教導,
[00:30:21.960 --> 00:30:23.960]  他們這樣領受,
[00:30:23.960 --> 00:30:26.960]  甚至有些基督徒跟我爭辯,
[00:30:26.960 --> 00:30:30.960]  我們不可以去說這麼嚴肅的事情,
[00:30:30.960 --> 00:30:32.960]  說這麼嚴厲的事情,
[00:30:32.960 --> 00:30:37.960]  但這個上帝設計是這樣,
[00:30:37.960 --> 00:30:40.960]  我們都明白一男一女,
[00:30:40.960 --> 00:30:44.960]  一心一意,一夫一妻,一生一世,
[00:30:44.960 --> 00:30:49.960]  任何東西超越這十六個字的,
[00:30:49.960 --> 00:30:51.960]  都不是上帝的心意,
[00:30:51.960 --> 00:30:54.960]  既然不是上帝的心意,
[00:30:54.960 --> 00:30:56.960]  這個就是罪,
[00:30:56.960 --> 00:30:58.960]  我們不是要指斥別人的罪,
[00:30:58.960 --> 00:31:01.960]  但如果你要我定義什麼是罪,
[00:31:01.960 --> 00:31:03.960]  當然你外面有很多不同的看法,
[00:31:03.960 --> 00:31:05.960]  十誡裡面說的是,
[00:31:05.960 --> 00:31:07.960]  我爺爺說你的神,
[00:31:07.960 --> 00:31:10.960]  除我以害,不可有別的神,
[00:31:10.960 --> 00:31:14.960]  不信主的人,他理會你都傻了,
[00:31:14.960 --> 00:31:17.960]  為什麼我信耶和華,又信觀音,又信關帝,
[00:31:17.960 --> 00:31:22.960]  又信無可物德,又信摩西史密約瑟,
[00:31:22.960 --> 00:31:25.960]  都可以,
[00:31:25.960 --> 00:31:28.960]  為什麼你的神這麼狹隘,
[00:31:28.960 --> 00:31:30.960]  這個就是我們的信仰,
[00:31:30.960 --> 00:31:33.960]  神告訴我們一男一女,一夫一妻,
[00:31:33.960 --> 00:31:35.960]  一心一意,一生一世,
[00:31:35.960 --> 00:31:37.960]  這是上帝的設計,
[00:31:37.960 --> 00:31:39.960]  但我不是要指責你,
[00:31:39.960 --> 00:31:40.960]  但是你要明白,
[00:31:40.960 --> 00:31:44.960]  我們的信仰的立場是這樣,
[00:31:44.960 --> 00:31:47.960]  所以當你拜觀音,
[00:31:47.960 --> 00:31:50.960]  拜關帝,又拜耶和華的話,
[00:31:50.960 --> 00:31:52.960]  我都信了他,為什麼不行,
[00:31:52.960 --> 00:31:56.960]  這個是罪,這是第一誡,
[00:31:56.960 --> 00:32:01.960]  這個我沒辦法去推下來告訴你,
[00:32:01.960 --> 00:32:03.960]  我寧願去接受,
[00:32:03.960 --> 00:32:06.960]  但是要告訴我們標準,
[00:32:06.960 --> 00:32:08.960]  有什麼問題出現呢,
[00:32:08.960 --> 00:32:10.960]  弟兄姊妹,
[00:32:10.960 --> 00:32:12.960]  誘惑者的謊言,
[00:32:12.960 --> 00:32:14.960]  你聽了很多,關於第三章,
[00:32:14.960 --> 00:32:17.960]  第三章裡面很重要的一件事,
[00:32:17.960 --> 00:32:21.960]  就是上帝說不可以做這些事,
[00:32:21.960 --> 00:32:23.960]  跟著去撒旦引誘人,
[00:32:23.960 --> 00:32:26.960]  記住,撒旦是一個謊言者,
[00:32:26.960 --> 00:32:28.960]  說謊言的人,
[00:32:28.960 --> 00:32:31.960]  但是人是有自由去決定,
[00:32:31.960 --> 00:32:33.960]  我們跟著上帝的說話,
[00:32:33.960 --> 00:32:35.960]  跟著撒旦的說話,
[00:32:35.960 --> 00:32:37.960]  你看,蛇就輪到女人說,
[00:32:37.960 --> 00:32:40.960]  怎麼會死呢,不一定,
[00:32:40.960 --> 00:32:43.960]  上帝說死不一定,
[00:32:43.960 --> 00:32:45.960]  你看有多少人犯奸淫,
[00:32:45.960 --> 00:32:46.960]  有多少人分錢性行為,
[00:32:46.960 --> 00:32:48.960]  有多少人分愛情,
[00:32:48.960 --> 00:32:50.960]  一樣沒事,
[00:32:50.960 --> 00:32:51.960]  不一定死的,
[00:32:51.960 --> 00:32:53.960]  因為上帝知道,
[00:32:53.960 --> 00:32:54.960]  你吃了之後,
[00:32:54.960 --> 00:32:55.960]  你會好像他一樣,
[00:32:55.960 --> 00:32:56.960]  享受那種自由,
[00:32:56.960 --> 00:32:59.960]  所以女人見到眼摸情慾,
[00:32:59.960 --> 00:33:00.960]  肉體的情慾,
[00:33:00.960 --> 00:33:02.960]  於是就吃了,
[00:33:02.960 --> 00:33:06.960]  你看看就是,
[00:33:06.960 --> 00:33:08.960]  經常我們都聽到,
[00:33:08.960 --> 00:33:10.960]  撒旦這種引誘,
[00:33:10.960 --> 00:33:12.960]  在性方面,
[00:33:12.960 --> 00:33:14.960]  我們超越一男一女,
[00:33:14.960 --> 00:33:16.960]  一夫一妻,一生一世,
[00:33:16.960 --> 00:33:19.960]  沒事的,
[00:33:19.960 --> 00:33:21.960]  你看有多少同性婚姻,
[00:33:21.960 --> 00:33:23.960]  收養子女,
[00:33:23.960 --> 00:33:26.960]  不是一樣可以,
[00:33:26.960 --> 00:33:28.960]  不一定死,
[00:33:28.960 --> 00:33:31.960]  而且你可以滿足自己的慾念,
[00:33:31.960 --> 00:33:34.960]  還有,
[00:33:34.960 --> 00:33:36.960]  上帝只是怕,
[00:33:36.960 --> 00:33:37.960]  你像他一樣,
[00:33:37.960 --> 00:33:43.960]  享受這種自由,
[00:33:43.960 --> 00:33:46.960]  於是他們赤身露體,
[00:33:46.960 --> 00:33:48.960]  發現自己赤身露體,
[00:33:48.960 --> 00:33:55.960]  對於性這件事就感覺到羞恥,
[00:33:55.960 --> 00:33:58.960]  等於上帝創造人,
[00:33:58.960 --> 00:34:01.960]  本來並不羞恥,
[00:34:01.960 --> 00:34:04.960]  但是今天撒旦欺控我們,
[00:34:04.960 --> 00:34:06.960]  於是我們覺得性是污穢的,
[00:34:06.960 --> 00:34:07.960]  污糟的,難以啟齒的,
[00:34:07.960 --> 00:34:09.960]  不應該說的,
[00:34:09.960 --> 00:34:12.960]  所以我們的下一代,
[00:34:12.960 --> 00:34:14.960]  當接觸到性的時候,
[00:34:14.960 --> 00:34:19.960]  絕大部分都是負面的,
[00:34:19.960 --> 00:34:26.960]  不是我們聖經所教導的。
[00:34:26.960 --> 00:34:28.960]  因為潮流文化就是這樣,
[00:34:28.960 --> 00:34:31.960]  如果你看今天很多電影,
[00:34:31.960 --> 00:34:33.960]  即是荷里活的電影,
[00:34:33.960 --> 00:34:35.960]  無論是鐵金剛也好,
[00:34:35.960 --> 00:34:39.960]  最近出的Kingman第三集,
[00:34:39.960 --> 00:34:45.960]  還有Mission Impossible,職業特工隊,
[00:34:45.960 --> 00:34:47.960]  永遠都有這些場面,
[00:34:47.960 --> 00:34:53.960]  那個又威猛又聰明的男人,
[00:34:53.960 --> 00:34:57.960]  整部電影都跟不少的美女,
[00:34:57.960 --> 00:35:00.960]  身材又好,樣子又漂亮,
[00:35:00.960 --> 00:35:02.960]  發生一夜情,
[00:35:02.960 --> 00:35:03.960]  但是發生一夜情之後,
[00:35:03.960 --> 00:35:04.960]  沒有任何事,
[00:35:04.960 --> 00:35:08.960]  就算跟敵人的女性發生關係,
[00:35:08.960 --> 00:35:09.960]  都沒有事的,
[00:35:09.960 --> 00:35:10.960]  大家都很開心的,
[00:35:10.960 --> 00:35:11.960]  完全沒事的,
[00:35:11.960 --> 00:35:15.960]  他不會說破碎的心靈,
[00:35:15.960 --> 00:35:20.960]  不會說性病,愛滋病,
[00:35:20.960 --> 00:35:21.960]  不會說的,
[00:35:21.960 --> 00:35:24.960]  他只會說大家歡愉,
[00:35:24.960 --> 00:35:26.960]  神第一個設計的目的,
[00:35:26.960 --> 00:35:29.960]  他們滿足了。
[00:35:29.960 --> 00:35:31.960]  撒旦很奇怪,
[00:35:31.960 --> 00:35:32.960]  告訴我們,
[00:35:32.960 --> 00:35:33.960]  我們這樣做,
[00:35:33.960 --> 00:35:36.960]  這個社會個個都是這樣,
[00:35:36.960 --> 00:35:39.960]  我最近有時吃飯,
[00:35:39.960 --> 00:35:41.960]  我會開電視看看,
[00:35:41.960 --> 00:35:42.960]  現在都很少人看電視,
[00:35:42.960 --> 00:35:45.960]  經常有ABC有一齣,
[00:35:45.960 --> 00:35:46.960]  我沒有看過,
[00:35:46.960 --> 00:35:49.960]  但是你看那個宣傳片,
[00:35:49.960 --> 00:35:50.960]  你都知道他在說什麼,
[00:35:50.960 --> 00:35:53.960]  那齣叫The Bachelor,
[00:35:53.960 --> 00:35:54.960]  有沒有人聽過?
[00:35:54.960 --> 00:35:56.960]  The Bachelor,
[00:35:56.960 --> 00:35:58.960]  我看了覺得很好笑,
[00:35:58.960 --> 00:36:01.960]  他在說的就是,
[00:36:01.960 --> 00:36:02.960]  應該是,
[00:36:02.960 --> 00:36:03.960]  因為我沒有看過,
[00:36:03.960 --> 00:36:05.960]  但是都知道他在說什麼,
[00:36:05.960 --> 00:36:07.960]  有一個高大威猛,
[00:36:07.960 --> 00:36:08.960]  肌肉結實,
[00:36:08.960 --> 00:36:09.960]  又有錢又帥,
[00:36:09.960 --> 00:36:11.960]  又高的男士,
[00:36:11.960 --> 00:36:13.960]  單身,
[00:36:13.960 --> 00:36:17.960]  接著有十四個身材又好又漂亮,
[00:36:17.960 --> 00:36:21.960]  又溫柔體貼的女人去追他,
[00:36:21.960 --> 00:36:24.960]  包括和他發生性關係,
[00:36:24.960 --> 00:36:26.960]  以致能夠追到他為止,
[00:36:26.960 --> 00:36:28.960]  嘩,你說思夏,
[00:36:28.960 --> 00:36:32.960]  這些是我們夢寐以求,
[00:36:32.960 --> 00:36:36.960]  有這樣的情況出現,
[00:36:36.960 --> 00:36:38.960]  這個就是世界告訴我們,
[00:36:38.960 --> 00:36:43.960]  這個是一個假象,
[00:36:43.960 --> 00:36:45.960]  這個是撒旦告訴我們的,
[00:36:45.960 --> 00:36:48.960]  就是在結婚之前,
[00:36:48.960 --> 00:36:52.960]  我們和我們現在的配偶,
[00:36:52.960 --> 00:36:54.960]  撒旦用千方百計,
[00:36:54.960 --> 00:36:58.960]  要我們去和他們發生性的關係,
[00:36:58.960 --> 00:37:01.960]  奇怪的是結婚之後,
[00:37:01.960 --> 00:37:03.960]  撒旦又用千方百計,
[00:37:03.960 --> 00:37:05.960]  叫你和其他女人發生關係,
[00:37:05.960 --> 00:37:08.960]  或者和其他男人發生關係,
[00:37:08.960 --> 00:37:18.960]  這個就是撒旦要去破壞上帝的設計的目的,
[00:37:18.960 --> 00:37:19.960]  等一下,
[00:37:19.960 --> 00:37:22.960]  我自己的墓會裡面,
