
[00:00:00.000 --> 00:00:04.000]  在二零一八年第一日
[00:26:20.000 --> 00:26:27.000]  固恤自己的骨肉而不掩藏
[00:26:27.000 --> 00:26:30.000]  經文講了幾樣東西
[00:26:30.000 --> 00:26:33.000]  是聖經很清晰的教導
[00:26:33.000 --> 00:26:38.000]  我們要使被壓制的得自由
[00:26:38.000 --> 00:26:41.000]  我們要將我們所擁有的
[00:26:41.000 --> 00:26:45.000]  我們的餅分給飢餓的人
[00:26:45.000 --> 00:26:51.000]  將漂流的窮人接到他家中
[00:26:51.000 --> 00:26:54.000]  見到有赤身老體的
[00:26:54.000 --> 00:26:58.000]  我們就給他衣服遮體
[00:26:58.000 --> 00:27:02.000]  是很清楚的教導
[00:27:02.000 --> 00:27:07.000]  如果我用大家都明白的說話
[00:27:07.000 --> 00:27:11.000]  去演繹這一段經文的時候
[00:27:11.000 --> 00:27:14.000]  上帝和以色列民講
[00:27:14.000 --> 00:27:17.000]  也是今天和你和我講
[00:27:17.000 --> 00:27:19.000]  祂說什麼呢
[00:27:19.000 --> 00:27:21.000]  祂說
[00:27:21.000 --> 00:27:25.000]  你以為你認識我
[00:27:25.000 --> 00:27:29.000]  你以為你說你馴服我
[00:27:29.000 --> 00:27:32.000]  但是如果你不關心貧窮人
[00:27:32.000 --> 00:27:38.000]  你並不認識我
[00:27:38.000 --> 00:27:42.000]  我們應該好像上帝一樣
[00:27:42.000 --> 00:27:44.000]  去關心貧窮人
[00:27:44.000 --> 00:27:50.000]  這個結論是非常清楚的
[00:27:50.000 --> 00:27:52.000]  在今年
[00:27:52.000 --> 00:27:55.000]  我鼓勵不同的小組
[00:27:55.000 --> 00:27:57.000]  不同的團體
[00:27:57.000 --> 00:28:01.000]  都能夠有創意的去參與
[00:28:01.000 --> 00:28:07.000]  去實踐這個社會議題
[00:28:07.000 --> 00:28:10.000]  今年我們教會將會和
[00:28:10.000 --> 00:28:12.000]  教會關懷貧窮網絡
[00:28:12.000 --> 00:28:17.000]  是一起去推動一個叫做peacebox
[00:28:17.000 --> 00:28:22.000]  我暫時譯它做平安俠的行動
[00:28:22.000 --> 00:28:24.000]  你可以參與的
[00:28:24.000 --> 00:28:28.000]  我們遲些會有一些宣傳
[00:28:28.000 --> 00:28:30.000]  但是我想鼓勵你的就是
[00:28:30.000 --> 00:28:33.000]  你不需要等到這個項目
[00:28:33.000 --> 00:28:35.000]  我們宣傳的時候
[00:28:35.000 --> 00:28:37.000]  你才參與
[00:28:37.000 --> 00:28:39.000]  你可以在你的小組
[00:28:39.000 --> 00:28:40.000]  在你的團體
[00:28:40.000 --> 00:28:45.000]  自發地去實踐這個議題
[00:28:45.000 --> 00:28:48.000]  去參與其他的項目
[00:28:48.000 --> 00:28:51.000]  在過去幾年
[00:28:51.000 --> 00:28:56.000]  我們教會有漢堡包行動
[00:28:56.000 --> 00:28:58.000]  有星期五的派飯
[00:28:58.000 --> 00:29:07.000]  都是弟兄姊妹自發地去做
[00:29:07.000 --> 00:29:11.000]  約書亞記五章十五節
[00:29:11.000 --> 00:29:14.000]  最後那一句
[00:29:14.000 --> 00:29:21.000]  約書亞就照著行了
[00:29:21.000 --> 00:29:27.000]  這就是門徒最佳的榜樣嗎?
[00:29:27.000 --> 00:29:31.000]  教會面對最大的挑戰
[00:29:31.000 --> 00:29:36.000]  就是將使萬民作耶穌門徒的使命
[00:29:36.000 --> 00:29:40.000]  落實在弟兄姊妹的生命當中
[00:29:40.000 --> 00:29:44.000]  成為弟兄姊妹的生活模式
[00:29:44.000 --> 00:29:47.000]  不是頭腦知識
[00:29:47.000 --> 00:29:49.000]  我相信這幾年
[00:29:49.000 --> 00:29:51.000]  你都可能聽我說這句話
[00:29:51.000 --> 00:29:54.000]  都聽得很熟悉
[00:29:54.000 --> 00:29:56.000]  我們說作主門徒
[00:29:56.000 --> 00:29:59.000]  是我們很自然地
[00:29:59.000 --> 00:30:02.000]  在我們的生活中活出來的
[00:30:02.000 --> 00:30:04.000]  作主門徒不是一直
[00:30:04.000 --> 00:30:13.000]  這樣塞一些聖經知識在你的腦裡
[00:30:13.000 --> 00:30:16.000]  怎樣落實呢?
[00:30:16.000 --> 00:30:18.000]  一點都不容易
[00:30:18.000 --> 00:30:24.000]  因為這是一場屬靈的仗
[00:30:24.000 --> 00:30:27.000]  就好像傳福音一樣
[00:30:27.000 --> 00:30:32.000]  亦都是一場屬靈的仗
[00:30:32.000 --> 00:30:35.000]  我們怎樣去做好準備
[00:30:35.000 --> 00:30:38.000]  去打這場硬仗呢?
[00:30:38.000 --> 00:30:45.000]  正如約書亞他面對耶利哥這場硬仗的時候
[00:30:45.000 --> 00:30:48.000]  他怎樣準備呢?
[00:30:48.000 --> 00:30:56.000]  我相信我們首先需要更新我們的生命
[00:30:56.000 --> 00:31:01.000]  我相信我們需要有一些新的轉變
[00:31:01.000 --> 00:31:06.000]  這些轉變是包括視野角度的轉變
[00:31:06.000 --> 00:31:08.000]  我們不要再看環境
[00:31:08.000 --> 00:31:10.000]  我們不要再看人
[00:31:10.000 --> 00:31:12.000]  我們不要再看自己
[00:31:12.000 --> 00:31:18.000]  我們單單專注在上帝的身上
[00:31:18.000 --> 00:31:25.000]  新的轉變亦都包括忠誠降服的轉變
[00:31:25.000 --> 00:31:29.000]  我們是單單對耶穌去盡忠
[00:31:29.000 --> 00:31:31.000]  不愛馬門
[00:31:31.000 --> 00:31:32.000]  不愛世界
[00:31:32.000 --> 00:31:36.000]  是先求神的國和神的義
[00:31:36.000 --> 00:31:42.000]  新的轉變亦都包括心態行動的轉變
[00:31:42.000 --> 00:31:45.000]  不要再靠自己
[00:31:45.000 --> 00:31:48.000]  全然的去依靠上帝
[00:31:48.000 --> 00:31:51.000]  照著祂的帶領
[00:31:51.000 --> 00:31:53.000]  而是有實際行動
[00:31:53.000 --> 00:31:56.000]  這樣去回應
[00:31:56.000 --> 00:32:02.000]  約書亞在攻打耶利哥城之前
[00:32:02.000 --> 00:32:06.000]  他要以色列民行割禮
[00:32:06.000 --> 00:32:09.000]  守禦月節
[00:32:09.000 --> 00:32:13.000]  是有行動這樣去預備的
[00:32:13.000 --> 00:32:17.000]  今日我們要打這場屬靈的硬仗
[00:32:17.000 --> 00:32:19.000]  我們要去傳福音
[00:32:19.000 --> 00:32:21.000]  我們要落實門徒生命
[00:32:21.000 --> 00:32:23.000]  在弟兄姊妹的生命當中
[00:32:23.000 --> 00:32:26.000]  成為他們的生命模式的時候
[00:32:26.000 --> 00:32:30.000]  我們都要預備的
[00:32:30.000 --> 00:32:36.000]  這個預備是很需要有實際的行動
[00:32:36.000 --> 00:32:39.000]  有實際的回應
[00:32:39.000 --> 00:32:45.000]  如果我們能夠先在自己的生命裏面
[00:32:45.000 --> 00:32:49.000]  有這幾方面的轉變
[00:32:49.000 --> 00:32:54.000]  我們再去幫助我們身邊的弟兄姊妹
[00:32:54.000 --> 00:32:59.000]  同樣是有這樣的轉變的時候
[00:32:59.000 --> 00:33:03.000]  我相信我們教會
[00:33:03.000 --> 00:33:08.000]  能夠成為一間更加合神心意的教會
[00:33:08.000 --> 00:33:16.000]  我們教會是能夠為主去打這場美好的仗
[00:33:16.000 --> 00:33:19.000]  讓我們同心低頭
[00:33:19.000 --> 00:33:26.000]  我們有安靜的時間
[00:33:26.000 --> 00:33:29.000]  弟兄姊妹
[00:33:29.000 --> 00:33:33.000]  今日你聽了這個訊息
[00:33:33.000 --> 00:33:37.000]  你又有沒有什麼實際的行動
[00:33:37.000 --> 00:33:44.000]  你願意去回應呢?
[00:33:44.000 --> 00:33:47.000]  在2018年的第一天
[00:33:47.000 --> 00:33:50.000]  你願不願意再一次
[00:33:50.000 --> 00:33:54.000]  在上帝面前去立志
[00:33:54.000 --> 00:33:58.000]  立志先求祂的國和祂的義
[00:33:58.000 --> 00:34:04.000]  立志單單是盡忠於耶穌
[00:34:04.000 --> 00:34:08.000]  立志不去依靠自己
[00:34:08.000 --> 00:34:12.000]  而全然依靠上帝
[00:34:12.000 --> 00:34:17.000]  弟兄姊妹如果你願意做這個立志
[00:34:17.000 --> 00:34:21.000]  請你在位上舉起手來
[00:34:21.000 --> 00:34:24.000]  感謝主
[00:34:24.000 --> 00:34:26.000]  我很想為你祈禱
[00:34:26.000 --> 00:34:29.000]  我很想為教會祈禱
[00:34:29.000 --> 00:34:33.000]  在2018年的第一天
[00:34:33.000 --> 00:34:39.000]  如果我們能夠在上帝面前再一次的立志
[00:34:39.000 --> 00:34:41.000]  我們盡忠於祂
[00:34:41.000 --> 00:34:43.000]  不要依靠自己
[00:34:43.000 --> 00:34:45.000]  我們直著禱告
[00:34:45.000 --> 00:34:49.000]  完全依靠上帝的帶領
[00:34:49.000 --> 00:34:56.000]  我們就能夠為主打這場美好的仗
[00:34:56.000 --> 00:35:02.000]  我想請剛才舉起手的弟兄姊妹
[00:35:02.000 --> 00:35:04.000]  或者你現在願意立志
[00:35:04.000 --> 00:35:07.000]  我想請你起立
[00:35:07.000 --> 00:35:16.000]  我很想為我們教會去祈禱
[00:35:16.000 --> 00:35:21.000]  讓我們同心禱告
[00:35:21.000 --> 00:35:22.000]  親愛的恩主
[00:35:22.000 --> 00:35:25.000]  你明白我們每一個人
[00:35:25.000 --> 00:35:29.000]  現在所面對的境況
[00:35:29.000 --> 00:35:31.000]  我們所面對的挑戰
[00:35:31.000 --> 00:35:38.000]  是超乎我們能力所能夠應付的
[00:35:38.000 --> 00:35:40.000]  但我們感謝主你
[00:35:40.000 --> 00:35:44.000]  因為你就是那位超越環境
[00:35:44.000 --> 00:35:46.000]  戰勝一切
[00:35:46.000 --> 00:35:51.000]  你是有大能大力的主
[00:35:51.000 --> 00:35:54.000]  主我深信你是月立
[00:35:54.000 --> 00:35:56.000]  現在站立在你面前的
[00:35:56.000 --> 00:35:59.000]  每一位弟兄姊妹
[00:35:59.000 --> 00:36:04.000]  他們在主你面前的那個立志
[00:36:04.000 --> 00:36:09.000]  立志在今年是完全依靠你
[00:36:09.000 --> 00:36:15.000]  立志去先求主你的國和你的義
[00:36:15.000 --> 00:36:19.000]  立志是單單盡忠於主你
[00:36:19.000 --> 00:36:21.000]  不愛世界
[00:36:21.000 --> 00:36:23.000]  不愛馬門
[00:36:23.000 --> 00:36:26.000]  你是單單愛主你
[00:36:26.000 --> 00:36:30.000]  主求你的聖靈
[00:36:30.000 --> 00:36:33.000]  加添力量給我們每一個
[00:36:33.000 --> 00:36:36.000]  無論我們是站在這裡
[00:36:36.000 --> 00:36:38.000]  又或者坐在這裡
[00:36:38.000 --> 00:36:41.000]  主願意你的賜福
[00:36:41.000 --> 00:36:43.000]  同樣是臨在
[00:36:43.000 --> 00:36:46.000]  讓我們是有盼望的
[00:36:46.000 --> 00:36:48.000]  去進入新的一年
[00:36:48.000 --> 00:36:51.000]  讓我們的教會是有盼望的
[00:36:51.000 --> 00:36:55.000]  是被差遣去到不同的地方
[00:36:55.000 --> 00:37:01.000]  我們為主你打這場美好的仗
[00:37:01.000 --> 00:37:03.000]  主求你恩待
[00:37:03.000 --> 00:37:05.000]  求你幫助
[00:37:05.000 --> 00:37:09.000]  求你憐憫我們這班軟弱的人
[00:37:09.000 --> 00:37:11.000]  多謝你聽我們的祈禱
[00:37:11.000 --> 00:37:14.000]  奉耶穌基督成名祈求
[00:37:14.000 --> 00:37:15.000]  阿門
