
[00:00:00.000 --> 00:00:07.000]  一年很快要過去了
[00:20:22.000 --> 00:20:27.000]  切入之謂這個智慧從神而來
[00:20:27.000 --> 00:20:29.000]  從神而來
[00:20:29.000 --> 00:20:32.000]  你越多的認識神的話
[00:20:32.000 --> 00:20:35.000]  神有這個世界所有一切問題的答案
[00:20:35.000 --> 00:20:38.000]  你承認嗎
[00:20:38.000 --> 00:20:44.000]  上帝是一切問題的答案
[00:20:44.000 --> 00:20:47.000]  所以如果我們要去解決人世間
[00:20:47.000 --> 00:20:49.000]  包括你自己家庭裡面面具
[00:20:49.000 --> 00:20:50.000]  各式各樣問題
[00:20:50.000 --> 00:20:52.000]  你怎麼樣去幫助你的孩子
[00:20:52.000 --> 00:20:53.000]  他的婚姻的時候
[00:20:53.000 --> 00:20:55.000]  他交往的時候
[00:20:55.000 --> 00:20:56.000]  你怎麼辦
[00:20:56.000 --> 00:20:59.000]  交給葛牧師
[00:20:59.000 --> 00:21:02.000]  切入之謂做父母親的
[00:21:02.000 --> 00:21:03.000]  做祖父母親的
[00:21:03.000 --> 00:21:06.000]  你怎麼樣給你的孩子
[00:21:06.000 --> 00:21:07.000]  給你的孫兒女
[00:21:07.000 --> 00:21:09.000]  有智慧的話語呢
[00:21:09.000 --> 00:21:10.000]  這些智慧的話語
[00:21:10.000 --> 00:21:13.000]  一定是要從神而來
[00:21:13.000 --> 00:21:15.000]  人的話很有限的
[00:21:15.000 --> 00:21:17.000]  我可以告訴你
[00:21:17.000 --> 00:21:19.000]  我曾經幫助過有一些弟兄姊妹
[00:21:19.000 --> 00:21:21.000]  他去找專業輔導
[00:21:21.000 --> 00:21:22.000]  找了一年多
[00:21:22.000 --> 00:21:26.000]  輔導他的婚姻
[00:21:26.000 --> 00:21:28.000]  我不是說沒有用
[00:21:28.000 --> 00:21:30.000]  但是我發現
[00:21:30.000 --> 00:21:32.000]  人如果沒有敬畏神
[00:21:32.000 --> 00:21:33.000]  人沒有神的
[00:21:33.000 --> 00:21:37.000]  就是神沒有在他生命裡面來工作
[00:21:37.000 --> 00:21:39.000]  他學了一大堆
[00:21:39.000 --> 00:21:40.000]  他自己學了一大堆
[00:21:40.000 --> 00:21:42.000]  有關這些輔導的特之後
[00:21:42.000 --> 00:21:44.000]  他回來把這些用詞
[00:21:44.000 --> 00:21:46.000]  來嫁娶他的先生
[00:21:46.000 --> 00:21:50.000]  你看你就是原生家庭不好
[00:21:50.000 --> 00:21:53.000]  你看你這個叫做什麼什麼什麼
[00:21:53.000 --> 00:21:55.000]  你應該怎麼樣怎麼樣
[00:21:55.000 --> 00:21:57.000]  結果他去找了專業輔導
[00:21:57.000 --> 00:21:58.000]  最後學了一大堆東西
[00:21:58.000 --> 00:22:01.000]  去來教訓他先生
[00:22:01.000 --> 00:22:07.000]  你說這樣子的夫妻關係還好嗎
[00:22:07.000 --> 00:22:11.000]  所以我們都需要從神來的智慧
[00:22:11.000 --> 00:22:12.000]  跟你旁邊說
[00:22:12.000 --> 00:22:15.000]  你是一個有智慧的人
[00:22:15.000 --> 00:22:16.000]  再跟他說
[00:22:16.000 --> 00:22:20.000]  因為你敬畏神
[00:22:20.000 --> 00:22:21.000]  我們敬畏神
[00:22:21.000 --> 00:22:23.000]  我們遵循神的話
[00:22:23.000 --> 00:22:24.000]  所以鼓勵弟兄姊妹
[00:22:24.000 --> 00:22:27.000]  一年快結束了
[00:22:27.000 --> 00:22:28.000]  我們從年初的時候
[00:22:28.000 --> 00:22:29.000]  鼓勵弟兄姊妹們
[00:22:29.000 --> 00:22:32.000]  要建立每一天固定靈修的生活
[00:22:32.000 --> 00:22:33.000]  我們要早上起來
[00:22:33.000 --> 00:22:36.000]  靈修讀聖經
[00:22:36.000 --> 00:22:40.000]  從一開始到現在宣讀聖經
[00:22:40.000 --> 00:22:41.000]  你都一直堅持到現在的
[00:22:41.000 --> 00:22:44.000]  請舉手
[00:22:44.000 --> 00:22:47.000]  感謝在美主
[00:22:47.000 --> 00:22:48.000]  還是有得勝者
[00:22:48.000 --> 00:22:50.000]  感謝在美主
[00:22:50.000 --> 00:22:51.000]  那你說
[00:22:51.000 --> 00:22:52.000]  糟糕了
[00:22:52.000 --> 00:22:55.000]  我走到一半就沉船了
[00:22:55.000 --> 00:22:59.000]  好像就被提了
[00:22:59.000 --> 00:23:00.000]  沒有關係
[00:23:00.000 --> 00:23:01.000]  親愛的牛仔妹
[00:23:01.000 --> 00:23:05.000]  明年再開始
[00:23:05.000 --> 00:23:06.000]  那今年讀完一遍
[00:23:06.000 --> 00:23:07.000]  你說我已經讀一遍
[00:23:07.000 --> 00:23:08.000]  不
[00:23:08.000 --> 00:23:12.000]  每一年都要讀
[00:23:12.000 --> 00:23:14.000]  你要把這個目標放在
[00:23:14.000 --> 00:23:16.000]  我希望在有生之年
[00:23:16.000 --> 00:23:20.000]  我每年都讀一遍聖經
[00:23:20.000 --> 00:23:22.000]  阿悶的很少
[00:23:22.000 --> 00:23:25.000]  你雖然可能不一定都做得到
[00:23:25.000 --> 00:23:27.000]  但是至少要有信心
[00:23:27.000 --> 00:23:29.000]  弟兄姊妹
[00:23:29.000 --> 00:23:30.000]  真的
[00:23:30.000 --> 00:23:33.000]  神的話太寶貝
[00:23:33.000 --> 00:23:34.000]  真的
[00:23:34.000 --> 00:23:35.000]  弟兄姊妹
[00:23:35.000 --> 00:23:36.000]  我要怎麼說
[00:23:36.000 --> 00:23:37.000]  我要一再的告訴你
[00:23:37.000 --> 00:23:40.000]  神的話是我們腳前的燈
[00:23:40.000 --> 00:23:42.000]  路上的光
[00:23:42.000 --> 00:23:46.000]  神的話是我們行事為人的準則
[00:23:46.000 --> 00:23:48.000]  只有當我們有神的話語
[00:23:48.000 --> 00:23:50.000]  當我們敬畏神
[00:23:50.000 --> 00:23:51.000]  知道神的心意
[00:23:51.000 --> 00:23:53.000]  我們才能夠知道怎麼樣子
[00:23:53.000 --> 00:23:56.000]  不要說是跟不信主的人相處
[00:23:56.000 --> 00:23:57.000]  跟信主的人相處
[00:23:57.000 --> 00:24:04.000]  也需要這個智慧是嗎
[00:24:04.000 --> 00:24:07.000]  那麼接下來
[00:24:07.000 --> 00:24:12.000]  他說要愛惜光陰
[00:24:12.000 --> 00:24:13.000]  在中文裡面是說
[00:24:13.000 --> 00:24:14.000]  你們要愛惜光陰
[00:24:14.000 --> 00:24:16.000]  用智慧與外人交往對不對
[00:24:16.000 --> 00:24:18.000]  在原文裡面是說
[00:24:18.000 --> 00:24:20.000]  你們要用智慧跟外人交往
[00:24:20.000 --> 00:24:22.000]  跟不信主的人在那邊生活
[00:24:22.000 --> 00:24:24.000]  跟他們相互交往
[00:24:24.000 --> 00:24:27.000]  但是要記得要愛惜光陰
[00:24:27.000 --> 00:24:31.000]  這什麼意思
[00:24:31.000 --> 00:24:33.000]  換句話說
[00:24:33.000 --> 00:24:35.000]  這一句話
[00:24:35.000 --> 00:24:39.000]  讓我們看見那個Urgency
[00:24:39.000 --> 00:24:42.000]  那個傳福音的Urgency
[00:24:42.000 --> 00:24:44.000]  愛惜這個字
[00:24:44.000 --> 00:24:48.000]  原文的意思就是贖回
[00:24:48.000 --> 00:24:50.000]  贖回
[00:24:50.000 --> 00:24:53.000]  好像你有一個東西當掉了
[00:24:53.000 --> 00:24:54.000]  點當了
[00:24:54.000 --> 00:24:56.000]  你要把它怎麼樣
[00:24:56.000 --> 00:24:58.000]  把它贖回來
[00:24:58.000 --> 00:25:01.000]  我覺得這個可能大家比較沒有經驗
[00:25:01.000 --> 00:25:04.000]  但是我們都有Pay那個什麼
[00:25:04.000 --> 00:25:06.000]  Mortgage的經驗有嗎
[00:25:06.000 --> 00:25:07.000]  有沒有
[00:25:07.000 --> 00:25:09.000]  有沒有人那個你現在Mortgage都已經付完了
[00:25:09.000 --> 00:25:12.000]  有沒有
[00:25:12.000 --> 00:25:14.000]  Hallelujah感謝贊美主
[00:25:14.000 --> 00:25:18.000]  有的人這個反正他也不要舉手
[00:25:18.000 --> 00:25:21.000]  免得你知道我的底細沒關係
[00:25:21.000 --> 00:25:25.000]  你Mortgage還沒有付完的請告訴我
[00:25:25.000 --> 00:25:27.000]  每個月那個帳單寄來的時候
[00:25:27.000 --> 00:25:28.000]  要付Mortgage的時候
[00:25:28.000 --> 00:25:31.000]  你有沒有壓力
[00:25:31.000 --> 00:25:33.000]  你會不會期望有一天趕快
[00:25:33.000 --> 00:25:43.000]  Mortgage已經付完了Hallelujah
[00:25:43.000 --> 00:25:47.000]  你要有這種心態
[00:25:47.000 --> 00:25:51.000]  我幫我二女兒還她這個
[00:25:51.000 --> 00:25:54.000]  Colombia的那個學費的時候
[00:25:54.000 --> 00:25:55.000]  我跟她講
[00:25:55.000 --> 00:25:57.000]  我說你賺了錢
[00:25:57.000 --> 00:26:01.000]  那每個月你付一半我付一半
[00:26:01.000 --> 00:26:06.000]  我幫你把這個貸款趕快的付完
[00:26:06.000 --> 00:26:10.000]  但是也講好
[00:26:10.000 --> 00:26:12.000]  這個其實不是我講的
[00:26:12.000 --> 00:26:14.000]  因為爸爸講不好
[00:26:14.000 --> 00:26:18.000]  所以是其他的這個姐姐跟他講說
[00:26:18.000 --> 00:26:19.000]  Daddy是幫助你
[00:26:19.000 --> 00:26:22.000]  你以後還是要還給他
[00:26:22.000 --> 00:26:25.000]  我們就在那兩年之內
[00:26:25.000 --> 00:26:27.000]  每個月他盡力了
[00:26:27.000 --> 00:26:29.000]  我把我的退休金通通給他了
[00:26:29.000 --> 00:26:32.000]  他也就是這樣付付付
[00:26:32.000 --> 00:26:33.000]  怎麼樣
[00:26:33.000 --> 00:26:35.000]  兩年終於把它還完了
[00:26:35.000 --> 00:26:37.000]  Hallelujah
[00:26:37.000 --> 00:26:40.000]  那接下來就是每個月再付我
[00:26:40.000 --> 00:26:42.000]  我付的
[00:26:42.000 --> 00:26:44.000]  現在他也付完了
[00:26:44.000 --> 00:26:47.000]  他心中我相信那種迫切感
[00:26:47.000 --> 00:26:49.000]  這個趕快把它還掉是不是
[00:26:49.000 --> 00:26:52.000]  就是說你對這個時間
[00:26:52.000 --> 00:26:56.000]  要有這樣子的一個迫切感
[00:26:56.000 --> 00:26:58.000]  這就是這裡的意思
[00:26:58.000 --> 00:27:00.000]  愛惜光陰
[00:27:00.000 --> 00:27:02.000]  愛惜這個時間
[00:27:02.000 --> 00:27:05.000]  愛惜這個機會 opportunity
[00:27:05.000 --> 00:27:07.000]  有一個英文聖經
[00:27:07.000 --> 00:27:11.000]  把這句話翻譯成叫做把握時機
[00:27:11.000 --> 00:27:19.000]  Make use of your every opportunity
[00:27:19.000 --> 00:27:24.000]  大家有去黑色星期五搶購嗎
[00:27:24.000 --> 00:27:25.000]  有沒有
[00:27:25.000 --> 00:27:26.000]  沒有
[00:27:26.000 --> 00:27:29.000]  你看這些人搶購的時候真瘋狂
[00:27:29.000 --> 00:27:32.000]  好像不要錢一樣有沒有
[00:27:32.000 --> 00:27:36.000]  今年想買一個iPad
[00:27:36.000 --> 00:27:38.000]  現在這個只有半價
[00:27:38.000 --> 00:27:40.000]  我一定要搶
[00:27:40.000 --> 00:27:43.000]  所以有人早早就在那個地方等
[00:27:43.000 --> 00:27:44.000]  等到門一開
[00:27:44.000 --> 00:27:45.000]  他就要衝進去
[00:27:45.000 --> 00:27:47.000]  去搶那個東西
[00:27:47.000 --> 00:27:52.000]  原文裡面說買俗的意思就是這樣子
[00:27:52.000 --> 00:27:55.000]  有搶購的意思
[00:27:55.000 --> 00:27:56.000]  切磋子妹
[00:27:56.000 --> 00:28:01.000]  你有沒有對時間有這種搶的感覺
[00:28:01.000 --> 00:28:03.000]  有沒有
[00:28:03.000 --> 00:28:06.000]  退休了還搶什麼牧師
[00:28:06.000 --> 00:28:07.000]  退休了
[00:28:07.000 --> 00:28:09.000]  該好好的享受人生
[00:28:09.000 --> 00:28:14.000]  遂到自然喜
[00:28:14.000 --> 00:28:19.000]  做三等老人
[00:28:19.000 --> 00:28:21.000]  千萬不要做三等老人
[00:28:21.000 --> 00:28:25.000]  跟你旁邊說千萬不要做三等老人
[00:28:25.000 --> 00:28:27.000]  如果你不知道我們再講一遍
[00:28:27.000 --> 00:28:29.000]  什麼叫三等老人
[00:28:29.000 --> 00:28:32.000]  等吃
[00:28:32.000 --> 00:28:34.000]  等睡
[00:28:34.000 --> 00:28:37.000]  那是你說的
[00:28:37.000 --> 00:28:41.000]  千萬不要做三等老人
[00:28:41.000 --> 00:28:44.000]  也不要做三等年輕人
[00:28:44.000 --> 00:28:47.000]  躺平
[00:28:47.000 --> 00:28:48.000]  切磋子妹
[00:28:48.000 --> 00:28:53.000]  這個世界有許許多多的人需要耶穌基督
[00:28:53.000 --> 00:28:56.000]  當我看了這個照片的時候我就想到
[00:28:56.000 --> 00:29:00.000]  以哈這個戰爭才剛停止
[00:29:00.000 --> 00:29:02.000]  結果以色列又開始打了對不對
[00:29:02.000 --> 00:29:04.000]  又開始轟炸了
[00:29:04.000 --> 00:29:09.000]  一天就死了兩百多個人
[00:29:09.000 --> 00:29:12.000]  當你想到
[00:29:12.000 --> 00:29:15.000]  這一天就有兩百多個人
[00:29:15.000 --> 00:29:23.000]  他沒有聽到福音他就死了
[00:29:23.000 --> 00:29:26.000]  有一個統計根據一個
[00:29:26.000 --> 00:29:30.000]  一個叫做世界時鐘的這一個統計
[00:29:30.000 --> 00:29:34.000]  全世界大概
[00:29:34.000 --> 00:29:36.000]  每一天
[00:29:36.000 --> 00:29:44.000]  有十五萬兩千六百四十人死亡
[00:29:44.000 --> 00:29:49.000]  根據他這樣子的數據我們來算一下
[00:29:49.000 --> 00:29:55.000]  全世界每一秒鐘有一點八人死亡
[00:29:55.000 --> 00:30:00.000]  那麼在今天我們這一個半小時的崇拜結束之後
[00:30:00.000 --> 00:30:06.000]  全世界會有九千五百四十個人去世
[00:30:06.000 --> 00:30:09.000]  這當中當然也有基督徒
[00:30:09.000 --> 00:30:12.000]  可是這當中有很多是非基督徒
[00:30:12.000 --> 00:30:16.000]  很多是還沒有信耶穌的人
[00:30:16.000 --> 00:30:20.000]  就是我盼望你能夠看見這一點
[00:30:20.000 --> 00:30:23.000]  我去過烏克蘭
[00:30:23.000 --> 00:30:25.000]  我看到那個情況
[00:30:25.000 --> 00:30:27.000]  所以今天雖然尾巴還在那邊打
[00:30:27.000 --> 00:30:32.000]  但是我對烏克蘭我對俄烏戰爭我沒有忘掉
[00:30:32.000 --> 00:30:34.000]  因為我親身感受過
[00:30:34.000 --> 00:30:36.000]  我能夠體會到在那邊的人
[00:30:36.000 --> 00:30:41.000]  他們每一天其實在跟生命掙扎
[00:30:41.000 --> 00:30:45.000]  同樣的今天尾巴特別是在巴勒斯坦今天
[00:30:45.000 --> 00:30:50.000]  這麼許許多多的人現在有一百萬的難民
[00:30:50.000 --> 00:30:55.000]  好像是流亡失所就在南部的地方
[00:30:55.000 --> 00:30:59.000]  現在以色列又告訴他們說要離開南部
[00:30:59.000 --> 00:31:05.000]  因為南部有哈馬斯到處都有哈馬斯
[00:31:05.000 --> 00:31:09.000]  好了今天我不談這個政治問題
[00:31:09.000 --> 00:31:11.000]  但是我要講的就是說
[00:31:11.000 --> 00:31:13.000]  難道以色列人的生命是生命
[00:31:13.000 --> 00:31:20.000]  難道巴勒斯坦的人生命不是生命嗎
[00:31:20.000 --> 00:31:23.000]  以色列人需要信耶穌
[00:31:23.000 --> 00:31:27.000]  巴勒斯坦人也需要信耶穌
[00:31:27.000 --> 00:31:31.000]  我不管他是神的選民不選民
[00:31:31.000 --> 00:31:33.000]  如果不敬畏神
[00:31:33.000 --> 00:31:37.000]  不尊崇不信靠耶穌的最後的結局也是什麼
[00:31:37.000 --> 00:31:42.000]  也是地獄火壺是嗎
[00:31:42.000 --> 00:31:47.000]  不要把他神聖化神的選民無限上綱
[00:31:47.000 --> 00:31:49.000]  他如果不認識耶穌基督
[00:31:49.000 --> 00:31:52.000]  他最後的結局也是硫磺火壺
[00:31:52.000 --> 00:31:54.000]  丟這邊這是我們基督徒自己說的
[00:31:54.000 --> 00:32:01.000]  傳福音不要這樣講
[00:32:01.000 --> 00:32:06.000]  所以我們真是要抓住我們的時間
[00:32:06.000 --> 00:32:11.000]  redeem our time
[00:32:11.000 --> 00:32:15.000]  make the most of use our time
[00:32:15.000 --> 00:32:18.000]  Joseme想想你有大把的時間
[00:32:18.000 --> 00:32:22.000]  如果你已經退休了你再怎麼使用時間
[00:32:22.000 --> 00:32:31.000]  滑手機一天滑八個小時
[00:32:31.000 --> 00:32:38.000]  看電視看連續劇
[00:32:38.000 --> 00:32:40.000]  最近有一個牧師跟我提到說
[00:32:40.000 --> 00:32:42.000]  有一個他覺得那個APP不做
[00:32:42.000 --> 00:32:45.000]  他說他一上這個APP他就可以知道
[00:32:45.000 --> 00:32:49.000]  他就可以知道這個中國的一些的
[00:32:49.000 --> 00:32:52.000]  譬如說哪個城市有多少什麼人
[00:32:52.000 --> 00:32:55.000]  什麼基督徒這些他想知道的東西
[00:32:55.000 --> 00:32:57.000]  我就去下載了這個東西
[00:32:57.000 --> 00:32:59.000]  我想起來他說這麼好用
[00:32:59.000 --> 00:33:01.000]  不知道大家知不知道這個東西叫做
[00:33:01.000 --> 00:33:04.000]  我不要講了
[00:33:04.000 --> 00:33:06.000]  我不要講免得你們
[00:33:06.000 --> 00:33:09.000]  我不是要你們去download他
[00:33:09.000 --> 00:33:11.000]  我就說當我download下來這個APP之後
[00:33:11.000 --> 00:33:16.000]  我發現我上去看了一下
[00:33:16.000 --> 00:33:19.000]  真是東西多的不得了
[00:33:19.000 --> 00:33:21.000]  裡面告訴你說
[00:33:21.000 --> 00:33:24.000]  哎呀有八道做麵點的
[00:33:24.000 --> 00:33:27.000]  八道的什麼麵條的
[00:33:27.000 --> 00:33:29.000]  哎呀什麼什麼什麼
[00:33:29.000 --> 00:33:31.000]  第一道是什麼第二道是什麼什麼
[00:33:31.000 --> 00:33:36.000]  你天天看這個就看不完
[00:33:36.000 --> 00:33:37.000]  是不是
[00:33:37.000 --> 00:33:39.000]  網上面到處都有這些東西
[00:33:39.000 --> 00:33:41.000]  怎麼樣子做麵點怎麼樣做麵包
[00:33:41.000 --> 00:33:43.000]  哎呀怎麼做點心
[00:33:43.000 --> 00:33:45.000]  讓你的孩子喜歡吃你所做的
[00:33:45.000 --> 00:33:49.000]  這些很吸引父母親
[00:33:49.000 --> 00:33:51.000]  好了你天天去看吧
[00:33:51.000 --> 00:33:57.000]  但是你花了多少時間來讀聖經
[00:33:57.000 --> 00:33:59.000]  如果你沒有時間讀聖經
[00:33:59.000 --> 00:34:01.000]  沒有時間背聖經
[00:34:01.000 --> 00:34:05.000]  你就不應該有時間去看這些東西
[00:34:05.000 --> 00:34:08.000]  是嗎
[00:34:08.000 --> 00:34:11.000]  所以寶圖告訴我們說要愛惜光陰
[00:34:11.000 --> 00:34:14.000]  跟你旁邊說要愛惜光陰
[00:34:14.000 --> 00:34:17.000]  那愛惜光陰的目的是因為
[00:34:17.000 --> 00:34:20.000]  看見這個世界有這麼多需要福音的人
[00:34:20.000 --> 00:34:22.000]  所以我們要抓緊機會
[00:34:22.000 --> 00:34:24.000]  來好好傳福音
[00:34:24.000 --> 00:34:26.000]  這是保留在這裡的意思
[00:34:26.000 --> 00:34:28.000]  好了那麼接下來
[00:34:28.000 --> 00:34:31.000]  他就前面是講的行為
[00:34:31.000 --> 00:34:33.000]  第一大點講的行為
[00:34:33.000 --> 00:34:35.000]  第二大點他就開始講的言語了
[00:34:35.000 --> 00:34:37.000]  他說什麼呢
[00:34:37.000 --> 00:34:43.000]  他說你們的言語要常常帶著和氣
[00:34:43.000 --> 00:34:45.000]  好像用言調和
[00:34:45.000 --> 00:34:48.000]  就可知道該怎樣回答個人
[00:34:48.000 --> 00:34:53.000]  所以這邊講到的是說 speech
[00:34:53.000 --> 00:34:56.000]  那麼英文聖經裡面就說
[00:34:56.000 --> 00:35:00.000]  Let your speech always be with grace
[00:35:00.000 --> 00:35:02.000]  grace在哪裡
[00:35:02.000 --> 00:35:04.000]  好幾個grace
[00:35:04.000 --> 00:35:08.000]  感謝主我們教會好多grace
[00:35:08.000 --> 00:35:12.000]  請問什麼什麼叫做grace
[00:35:12.000 --> 00:35:14.000]  什麼叫做恩典
[00:35:14.000 --> 00:35:15.000]  所以中文聖經說
[00:35:15.000 --> 00:35:21.000]  你們的言語要常常帶著和氣
[00:35:21.000 --> 00:35:28.000]  和氣這個意思其實就是grace
[00:35:28.000 --> 00:35:32.000]  我們的話語非常的重要
[00:35:32.000 --> 00:35:37.000]  我的女兒有一天拋了一個圖
[00:35:37.000 --> 00:35:38.000]  在我們的群組裡面
[00:35:38.000 --> 00:35:45.000]  他說這是他從一個公司的一個大概是一個主管
[00:35:45.000 --> 00:35:50.000]  他把他自己的小孩子小學四年級做的一個實驗
[00:35:50.000 --> 00:35:52.000]  他把它拋出來
[00:35:52.000 --> 00:35:54.000]  這實驗是什麼呢
[00:35:54.000 --> 00:35:56.000]  這實驗就是說
[00:35:56.000 --> 00:36:01.000]  他說他弄了三代的grace
[00:36:01.000 --> 00:36:06.000]  上面的你看他有寫日文也有寫英文
[00:36:06.000 --> 00:36:09.000]  上面寫的thank you有沒有
[00:36:09.000 --> 00:36:12.000]  就是說上面的這一部分是
[00:36:12.000 --> 00:36:16.000]  他要在這個實驗的裡面兩個禮拜
[00:36:16.000 --> 00:36:19.000]  他們要跟他講感謝的話
[00:36:19.000 --> 00:36:22.000]  講正面的話語
[00:36:22.000 --> 00:36:27.000]  中間的這個是一個no就是不理他
[00:36:27.000 --> 00:36:29.000]  下面這個是什麼呢
[00:36:29.000 --> 00:36:31.000]  下面就是講那些不好的啦
[00:36:31.000 --> 00:36:33.000]  咒詛的話這些
[00:36:33.000 --> 00:36:36.000]  而且他說他跟兒子講他們用英文講
[00:36:36.000 --> 00:36:38.000]  也用這個講
[00:36:38.000 --> 00:36:42.000]  這是一個日本人他做的這個實驗
[00:36:42.000 --> 00:36:44.000]  他說經過兩個禮拜之後
[00:36:44.000 --> 00:36:46.000]  最後的結果就是這樣子
[00:36:46.000 --> 00:36:48.000]  你看看下面那個常常跟他講咒詛
[00:36:48.000 --> 00:36:50.000]  跟他講不好話語的
[00:36:50.000 --> 00:36:53.000]  那個飯糰變成怎麼樣
[00:36:53.000 --> 00:36:55.000]  變成什麼
[00:36:55.000 --> 00:36:57.000]  黑黑的有沒有
[00:36:57.000 --> 00:37:00.000]  發霉啦
[00:37:00.000 --> 00:37:04.000]  然後你看看最上面的有沒有
[00:37:04.000 --> 00:37:07.000]  最上面的那個跟他講感謝的話
[00:37:07.000 --> 00:37:10.000]  講好的話語的怎麼樣
[00:37:10.000 --> 00:37:12.000]  那個rice還保持新鮮的有沒有
[00:37:12.000 --> 00:37:14.000]  中間那個不理他的呢
[00:37:14.000 --> 00:37:25.000]  也有點好像depression
[00:37:25.000 --> 00:37:26.000]  然後在他的這個
[00:37:26.000 --> 00:37:29.000]  我不知道他是臉書還是instagram
[00:37:29.000 --> 00:37:31.000]  在他的裡面呢
[00:37:31.000 --> 00:37:34.000]  寫了真言十八章二十一節這句話
[00:37:34.000 --> 00:37:35.000]  我們起來念好不好
[00:37:35.000 --> 00:37:36.000]  來 預備 請
[00:37:36.000 --> 00:37:39.000]  生死在舌頭的泉下
[00:37:39.000 --> 00:37:46.000]  喜愛他的必吃他所結的果汁
[00:37:46.000 --> 00:37:47.000]  所以我的女兒說
[00:37:47.000 --> 00:37:51.000]  她說這個人一定是一個基督徒
[00:37:51.000 --> 00:37:54.000]  她把聖經的話扣出來
[00:37:54.000 --> 00:37:58.000]  然後她的兒子去做了這個實驗的結果
[00:37:58.000 --> 00:38:00.000]  也許你今天你可能會跟我一樣
[00:38:00.000 --> 00:38:02.000]  我是比較理性的主義的
[00:38:02.000 --> 00:38:04.000]  所以我看了之後
[00:38:04.000 --> 00:38:07.000]  我是有點對這個實驗本身有點懷疑
[00:38:07.000 --> 00:38:09.000]  跟我有同樣感覺的人舉下手
[00:38:09.000 --> 00:38:13.000]  你們都是多嘛
[00:38:13.000 --> 00:38:14.000]  不過你們也是對的
[00:38:14.000 --> 00:38:17.000]  因為這個合理的懷疑
[00:38:17.000 --> 00:38:19.000]  重點我不是要在這裡
[00:38:19.000 --> 00:38:21.000]  他不管如何
[00:38:21.000 --> 00:38:25.000]  他用這個東西來證明這一節聖經
[00:38:25.000 --> 00:38:27.000]  我不需要靠這個
[00:38:27.000 --> 00:38:32.000]  我可以證明說神的話是可靠的
[00:38:32.000 --> 00:38:35.000]  生死在舌頭的泉下
[00:38:35.000 --> 00:38:38.000]  你的話語很重要
[00:38:38.000 --> 00:38:40.000]  你對你的孩子說什麼話
[00:38:40.000 --> 00:38:42.000]  你對你自己的家人說什麼話
[00:38:42.000 --> 00:38:45.000]  你對著你自己說什麼話
[00:38:45.000 --> 00:38:48.000]  往往就影響到你自己
[00:38:48.000 --> 00:38:52.000]  你會發現負面的人常常說負面的話
[00:38:52.000 --> 00:38:57.000]  impression的人講出來的話都是負面的
[00:38:57.000 --> 00:39:00.000]  所以當你自己講出來的負面的時候
[00:39:00.000 --> 00:39:02.000]  你不僅僅是在毒你自己
[00:39:02.000 --> 00:39:04.000]  你在毒別人
[00:39:04.000 --> 00:39:06.000]  poison
[00:39:06.000 --> 00:39:12.000]  跟你旁邊說不要再毒別人了
[00:39:12.000 --> 00:39:15.000]  你要去幫助別人
[00:39:15.000 --> 00:39:16.000]  你要去鼓勵別人
[00:39:16.000 --> 00:39:17.000]  你要去造就別人
[00:39:17.000 --> 00:39:19.000]  所以我們話語很重要
[00:39:19.000 --> 00:39:21.000]  所以保羅在這裡告訴我們說
[00:39:21.000 --> 00:39:24.000]  講話的時候我們特別是跟這些
[00:39:24.000 --> 00:39:26.000]  不僅僅是跟這些的自己家人
[00:39:26.000 --> 00:39:28.000]  自己的朋友弟兄姊妹
[00:39:28.000 --> 00:39:31.000]  他說特別你在跟這些不信主的基督
[00:39:31.000 --> 00:39:34.000]  非基督徒跟他們講話的時候
[00:39:34.000 --> 00:39:36.000]  他說你們講話要帶著和氣
[00:39:36.000 --> 00:39:44.000]  意思就是說你們講話要帶著恩典
[00:39:44.000 --> 00:39:48.000]  要帶著恩典
[00:39:48.000 --> 00:39:52.000]  他說當你們這樣做的時候
[00:39:52.000 --> 00:39:57.000]  這個會帶來什麼結果
[00:39:57.000 --> 00:40:06.000]  我們看聖經上有一個例子
[00:40:06.000 --> 00:40:13.000]  有一天耶穌帶著門徒就往耶路撒冷去
[00:40:13.000 --> 00:40:17.000]  那麼中間要經過撒瑪利亞
[00:40:17.000 --> 00:40:18.000]  那麼撒瑪利亞那邊的人
[00:40:18.000 --> 00:40:21.000]  因為不接待耶穌
[00:40:21.000 --> 00:40:25.000]  所以彼得跟約翰
[00:40:25.000 --> 00:40:28.000]  他們看到這種情形
[00:40:28.000 --> 00:40:30.000]  就說了這一句話
[00:40:30.000 --> 00:40:32.000]  說什麼他抓
[00:40:32.000 --> 00:40:36.000]  你要我們奉附火從天上降下來
[00:40:36.000 --> 00:40:38.000]  燒滅他們
[00:40:38.000 --> 00:40:43.000]  像以利亞所做的嗎
[00:40:43.000 --> 00:40:47.000]  耶穌怎麼回答
[00:40:47.000 --> 00:40:49.000]  是嗎
[00:40:49.000 --> 00:40:51.000]  沒有 耶穌說
[00:40:51.000 --> 00:40:54.000]  耶穌責備他們
[00:40:54.000 --> 00:40:57.000]  耶穌說我來是要救人的
[00:40:57.000 --> 00:41:04.000]  我來不是要死人死的
[00:41:04.000 --> 00:41:06.000]  門主們覺得他們很義氣
[00:41:06.000 --> 00:41:08.000]  你看 夫子啊
