
[00:00:00.000 --> 00:00:03.240]  今早上見到弟兄姊妹的時候
[00:20:03.920 --> 00:20:06.240]  要作出教會的紀律
[00:20:06.240 --> 00:20:09.680]  對於一些真理的事情仍然是不會妥協的
[00:20:09.680 --> 00:20:12.720]  但是在過程當中要小心分辨
[00:20:12.720 --> 00:20:20.800]  免得我們將一些其他的事情作為真理的核心
[00:20:20.800 --> 00:20:27.840]  然後作出對對方一種不必要的審判
[00:20:27.840 --> 00:20:29.280]  或者我們也可以想到
[00:20:29.280 --> 00:20:35.360]  其實在今天很多不同的教會的一些體會上
[00:20:35.360 --> 00:20:36.880]  都會容易有些時候
[00:20:36.880 --> 00:20:41.040]  突然之間會產生一種的審判
[00:20:41.040 --> 00:20:44.000]  我想分析在過去
[00:20:44.000 --> 00:20:46.560]  有一次有位弟兄
[00:20:46.560 --> 00:20:50.480]  這位弟兄他在信主之前有一件事情
[00:20:50.480 --> 00:20:54.720]  就是他很喜歡足球比賽
[00:20:54.720 --> 00:20:58.400]  他很多時候用很多時間用很多錢
[00:20:58.400 --> 00:21:01.600]  去看各式的足球比賽
[00:21:01.600 --> 00:21:07.360]  然後他滿腦子都是經常在想很多賽事的情況
[00:21:07.360 --> 00:21:10.080]  很喜歡甚至到一個沉迷的地步
[00:21:10.080 --> 00:21:12.800]  影響了他生活很多其他方面
[00:21:12.800 --> 00:21:14.080]  後來他信了主之後
[00:21:14.080 --> 00:21:17.520]  他就覺得神給他很大的提醒
[00:21:17.520 --> 00:21:22.480]  因此他就決心放棄了這一種的習慣
[00:21:22.480 --> 00:21:25.680]  他從此之後不會再看足球賽
[00:21:25.680 --> 00:21:29.760]  因為他覺得這件事情曾經是令到他捆綁著
[00:21:29.760 --> 00:21:33.920]  但感謝神讓他從這種捆綁釋放出來
[00:21:33.920 --> 00:21:38.880]  後來有團契的團友就不知道這種情況
[00:21:38.880 --> 00:21:43.440]  就邀請他去看一場足球賽
[00:21:43.440 --> 00:21:46.000]  這位弟兄的反應很強烈
[00:21:46.000 --> 00:21:51.520]  他說你們不要看會迷惑你們的
[00:21:51.520 --> 00:21:56.640]  你們不要看會令你著迷
[00:21:56.640 --> 00:21:59.360]  這位弟兄姐妹就覺得有點奇怪
[00:21:59.360 --> 00:22:01.200]  但對這位弟兄來說
[00:22:01.200 --> 00:22:03.440]  他有過這種經歷
[00:22:03.440 --> 00:22:08.960]  所以他很難接受用時間在這些活動上面
[00:22:08.960 --> 00:22:12.960]  當然弟兄姐妹沒有和他爭拗對或不對
[00:22:12.960 --> 00:22:17.360]  但後來就發覺沒什麼活動可以和他一起
[00:22:17.360 --> 00:22:20.160]  因此他們知道有他參與的時候
[00:22:20.160 --> 00:22:22.480]  他們會選擇其他的活動
[00:22:22.480 --> 00:22:27.040]  就不會去看足球賽
[00:22:27.040 --> 00:22:28.960]  當我知道這件事的時候
[00:22:28.960 --> 00:22:30.240]  就回到聖經裡面
[00:22:30.240 --> 00:22:32.000]  在經文其實如果留心
[00:22:32.000 --> 00:22:36.640]  羅莫斯十四十五章其實是不斷講述一件事情
[00:22:36.640 --> 00:22:38.480]  他說你們堅強的人
[00:22:38.480 --> 00:22:40.480]  十五章第一節
[00:22:40.480 --> 00:22:44.720]  要擔待不堅強人的軟弱
[00:22:44.720 --> 00:22:47.680]  不是求自己的喜悅
[00:22:47.680 --> 00:22:50.880]  有些時候甚至為對方的緣故
[00:22:50.880 --> 00:22:54.000]  是願意付一點代價
[00:22:54.000 --> 00:22:55.680]  讓他得到祝福
[00:22:55.680 --> 00:22:59.280]  亦都讓這種關係彼此的建立
[00:22:59.280 --> 00:23:02.640]  彼此的能夠祝福
[00:23:02.640 --> 00:23:04.320]  在這些事上面
[00:23:04.320 --> 00:23:08.160]  可能作一點點的犧牲
[00:23:08.160 --> 00:23:10.960]  但是是出自愛的原則
[00:23:10.960 --> 00:23:14.160]  而帶來給別人的祝福
[00:23:14.160 --> 00:23:15.760]  因此你發覺聖經裡面
[00:23:15.760 --> 00:23:16.880]  如果你讀到去
[00:23:16.880 --> 00:23:22.000]  我們跳去第十四章第十九節
[00:23:22.000 --> 00:23:23.920]  聖經十四章第十九節就說
[00:23:23.920 --> 00:23:28.000]  所以我們總要追求和睦的事
[00:23:28.000 --> 00:23:32.400]  與彼此造就的事情
[00:23:32.400 --> 00:23:37.040]  一方面不單止不會去隨便的審判
[00:23:37.040 --> 00:23:43.600]  而是更加正面的留意到去尋求和睦的事
[00:23:43.600 --> 00:23:45.600]  以及去建立對方
[00:23:45.600 --> 00:23:48.240]  造就對方的事情
[00:23:48.240 --> 00:23:51.760]  這個正正是聖經對屬神的人
[00:23:51.760 --> 00:23:55.120]  那種很重要的勉勵
[00:23:55.120 --> 00:23:55.760]  各位聽眾
[00:23:55.760 --> 00:23:58.320]  我們今天這樣來讀這段經文
[00:23:58.320 --> 00:24:00.560]  其實你和我都會體會
[00:24:00.560 --> 00:24:02.880]  今天在整個的社會裡面
[00:24:02.880 --> 00:24:06.000]  教會外、教會內
[00:24:06.000 --> 00:24:09.360]  都有很多爭論的事情
[00:24:09.360 --> 00:24:12.560]  但是神對祂的子民的心意
[00:24:12.560 --> 00:24:16.160]  是祂次下合一
[00:24:16.160 --> 00:24:20.400]  亦都勉勵我們要去竭力的保守著
[00:24:20.400 --> 00:24:22.160]  其中留意的
[00:24:22.160 --> 00:24:25.760]  不會有彼此的審判
[00:24:25.760 --> 00:24:30.000]  反而能夠在愛中互相的造就
[00:24:30.000 --> 00:24:33.680]  我們都一同的來去安神的心意
[00:24:33.680 --> 00:24:35.600]  來彼此的相處
[00:24:35.600 --> 00:24:41.120]  我們一起祈禱
[00:24:41.120 --> 00:24:53.280]  大家為自己有少少的祈禱
[00:25:11.680 --> 00:25:14.080]  主耶穌我們感謝祢
[00:25:14.080 --> 00:25:16.080]  因為教會是祢的身體
[00:25:16.080 --> 00:25:18.880]  是祢自己所寶貴的
[00:25:18.880 --> 00:25:22.000]  主耶穌祢叫我們與神和好
[00:25:22.000 --> 00:25:26.160]  叫我們生命能夠進入那種真正的平安
[00:25:26.160 --> 00:25:28.480]  主祢又吩咐祢自己的子民
[00:25:28.480 --> 00:25:30.800]  能夠彼此的和睦
[00:25:30.800 --> 00:25:35.280]  同樣讓我們進入那種生命的平安裡面
[00:25:35.280 --> 00:25:37.840]  主耶穌求祢自己保佑我們
[00:25:37.840 --> 00:25:42.080]  在英國的時代裡面我們更加知道謙卑自己
[00:25:42.080 --> 00:25:44.240]  來到去從愛的原則
[00:25:44.240 --> 00:25:46.800]  去看別人有的不同的行為
[00:25:46.800 --> 00:25:48.720]  不同的意見
[00:25:48.720 --> 00:25:52.320]  讓我們更知道在祢的面前彼此的接納
[00:25:52.320 --> 00:25:54.640]  一同的成長
[00:25:54.640 --> 00:25:56.560]  求主幫助我們
[00:25:56.560 --> 00:25:59.600]  不單單聽到祢給我們的教導
[00:25:59.600 --> 00:26:04.080]  也都讓我們靠著祢真實的行出來
[00:26:04.080 --> 00:26:07.920]  奉耶穌的聖名祈禱 阿們
