
[00:00:00.000 --> 00:00:06.500]  「讓我們在趕路之先, 我想再一次向心低頭祈禱, 讓我們的心靈也交給天父」
[00:18:51.000 --> 00:18:54.000]  不會忽略神講的說話
[00:18:54.000 --> 00:18:56.000]  是有這樣的渴慕的心
[00:18:56.000 --> 00:19:00.000]  我想問你 如同一人
[00:19:00.000 --> 00:19:03.000]  當時水門
[00:19:03.000 --> 00:19:06.000]  我們那次也給大家看
[00:19:06.000 --> 00:19:08.000]  我們也給大家看幾次這個圖
[00:19:08.000 --> 00:19:10.000]  中間那裡就是水門
[00:19:10.000 --> 00:19:14.000]  水門其實有一些考國家
[00:19:14.000 --> 00:19:17.000]  若望重組 若望是這樣
[00:19:17.000 --> 00:19:20.000]  但是這個水門在城牆就是這樣
[00:19:20.000 --> 00:19:22.000]  但是前面有一個廣場
[00:19:22.000 --> 00:19:25.000]  那個廣場如果你看第七章你會知道
[00:19:25.000 --> 00:19:28.000]  其實如同一人 男女老幼都來
[00:19:28.000 --> 00:19:32.000]  是有多少人 有四萬多人
[00:19:32.000 --> 00:19:34.000]  我想大家幻想一下
[00:19:34.000 --> 00:19:38.000]  四萬多人 如同一人
[00:19:38.000 --> 00:19:41.000]  他們如同一人的意思是什麼呢
[00:19:41.000 --> 00:19:45.000]  在經文裡面就說
[00:19:45.000 --> 00:19:49.000]  就是伊斯拉文氏站在這個特製的木桌上
[00:19:49.000 --> 00:19:51.000]  名字我不讀了 時間關係
[00:19:51.000 --> 00:19:55.000]  但是你可以知道一起站在台上的
[00:19:55.000 --> 00:19:56.000]  都是重要人物
[00:19:56.000 --> 00:19:59.000]  因為右邊有六個 左邊有七個
[00:19:59.000 --> 00:20:01.000]  然後就打開聖經
[00:20:01.000 --> 00:20:03.000]  就向那些匯眾去讀
[00:20:03.000 --> 00:20:05.000]  伊斯拉站在上面
[00:20:05.000 --> 00:20:07.000]  在眾百姓眼前展開這書
[00:20:07.000 --> 00:20:11.000]  他一展開 眾百姓就站立起來
[00:20:11.000 --> 00:20:14.000]  這幫百姓你可以看到他們的同心
[00:20:14.000 --> 00:20:16.000]  是由自我為中心
[00:20:16.000 --> 00:20:19.000]  過去這一盤散沙的
[00:20:19.000 --> 00:20:21.000]  是你如我炸的
[00:20:21.000 --> 00:20:23.000]  是沒有彼此接納的
[00:20:23.000 --> 00:20:24.000]  是沒有同心的
[00:20:24.000 --> 00:20:27.000]  甚至這幫百姓你不要忘記
[00:20:27.000 --> 00:20:32.000]  當他說如同一人是同心的專心聽神的話語
[00:20:32.000 --> 00:20:35.000]  還要是敬畏神站在那裡聽
[00:20:35.000 --> 00:20:37.000]  還要是回應神的話語
[00:20:37.000 --> 00:20:39.000]  是這樣的合一
[00:20:39.000 --> 00:20:41.000]  你想像一下
[00:20:41.000 --> 00:20:44.000]  這幫的伊斯拉文原先是怎樣的
[00:20:44.000 --> 00:20:47.000]  如果你看回舊有書卷
[00:20:47.000 --> 00:20:51.000]  他們是背棄神 利棄神 叛逆神
[00:20:51.000 --> 00:20:52.000]  不聽神的話語
[00:20:52.000 --> 00:20:54.000]  連聖經都燒了
[00:20:54.000 --> 00:20:55.000]  神的話語都燒了
[00:20:55.000 --> 00:20:57.000]  是這樣的伊斯拉文
[00:20:57.000 --> 00:20:58.000]  今天是怎樣的
[00:20:58.000 --> 00:21:01.000]  透過他們一起的起承場
[00:21:01.000 --> 00:21:03.000]  生命預備好了
[00:21:03.000 --> 00:21:06.000]  到這個七月這個更新的日子
[00:21:06.000 --> 00:21:07.000]  改變的日子
[00:21:07.000 --> 00:21:09.000]  靈命復興的日子
[00:21:09.000 --> 00:21:12.000]  他們神的話語就是讓他們合一
[00:21:12.000 --> 00:21:14.000]  這個合一不只是一幫人
[00:21:14.000 --> 00:21:16.000]  四萬多人站在一個地方
[00:21:16.000 --> 00:21:18.000]  是他們的心靈
[00:21:18.000 --> 00:21:20.000]  心靈合一
[00:21:20.000 --> 00:21:24.000]  渴慕神 敬畏神
[00:21:24.000 --> 00:21:26.000]  在退休的時候
[00:21:26.000 --> 00:21:28.000]  這也是神給我一個很大的
[00:21:28.000 --> 00:21:31.000]  要反省的生命的一個片段
[00:21:31.000 --> 00:21:32.000]  對你來說
[00:21:32.000 --> 00:21:34.000]  你有沒有這份渴慕
[00:21:34.000 --> 00:21:36.000]  你將自己放下
[00:21:36.000 --> 00:21:39.000]  每一個人在你自己的崗位當中
[00:21:39.000 --> 00:21:41.000]  在你生活的季節裡面
[00:21:41.000 --> 00:21:44.000]  神都有要你放下的地方
[00:21:44.000 --> 00:21:46.000]  又要你有承擔的地方
[00:21:46.000 --> 00:21:48.000]  第二方面
[00:21:48.000 --> 00:21:49.000]  你看到這幫伊斯利文
[00:21:49.000 --> 00:21:50.000]  第六節說
[00:21:50.000 --> 00:21:52.000]  伊斯拉清仲耶和華
[00:21:52.000 --> 00:21:54.000]  至大一神
[00:21:54.000 --> 00:21:55.000]  他打開書卷
[00:21:55.000 --> 00:21:57.000]  讀摩西律法書之後
[00:21:57.000 --> 00:22:03.000]  他就清仲耶和華至大一神
[00:22:03.000 --> 00:22:06.000]  眾百姓都舉手應聲說
[00:22:06.000 --> 00:22:07.000]  阿門 阿門
[00:22:07.000 --> 00:22:09.000]  百姓有反應的
[00:22:09.000 --> 00:22:11.000]  阿門是同意認同
[00:22:11.000 --> 00:22:13.000]  這個意思
[00:22:13.000 --> 00:22:16.000]  認同不是說說了當做了
[00:22:16.000 --> 00:22:18.000]  不是口說認同
[00:22:18.000 --> 00:22:20.000]  他的身體語言告訴他
[00:22:20.000 --> 00:22:22.000]  就是他俯伏在神的話語
[00:22:22.000 --> 00:22:24.000]  摩西的律法之前
[00:22:24.000 --> 00:22:26.000]  就是他們低頭
[00:22:26.000 --> 00:22:28.000]  俯伏在地
[00:22:28.000 --> 00:22:30.000]  敬拜耶和華
[00:22:30.000 --> 00:22:32.000]  是這樣的回應
[00:22:32.000 --> 00:22:34.000]  而他們的回應是怎樣的呢
[00:22:34.000 --> 00:22:36.000]  然後有一幫人
[00:22:36.000 --> 00:22:37.000]  有一幫利美人
[00:22:37.000 --> 00:22:38.000]  應該有很多名字
[00:22:38.000 --> 00:22:39.000]  我又不讀了
[00:22:39.000 --> 00:22:41.000]  這些所謂利美人
[00:22:41.000 --> 00:22:44.000]  利美人是使百姓明白律法
[00:22:44.000 --> 00:22:47.000]  百姓都站在自己的地方
[00:22:47.000 --> 00:22:49.000]  他們清清楚楚地念神的律法書
[00:22:49.000 --> 00:22:50.000]  講明意思
[00:22:50.000 --> 00:22:53.000]  使百姓明白所念
[00:22:53.000 --> 00:22:54.000]  當時的景象是這樣的
[00:22:54.000 --> 00:22:56.000]  四萬多人
[00:22:56.000 --> 00:22:59.000]  然後有這一幫利美人在他們當中
[00:22:59.000 --> 00:23:01.000]  然後伊斯拉在台上說話
[00:23:01.000 --> 00:23:02.000]  說著說著之後
[00:23:02.000 --> 00:23:04.000]  都不太明白他說什麼
[00:23:04.000 --> 00:23:06.000]  但是一邊說
[00:23:06.000 --> 00:23:08.000]  就不是說讓你去主教學聽一遍
[00:23:08.000 --> 00:23:11.000]  他就直接利美人就在旁邊
[00:23:11.000 --> 00:23:13.000]  他就是這樣的意思
[00:23:13.000 --> 00:23:14.000]  其實舊約這樣說
[00:23:14.000 --> 00:23:16.000]  其實他這樣說就是這樣
[00:23:16.000 --> 00:23:17.000]  讓他聽得明白
[00:23:17.000 --> 00:23:19.000]  明白他才會去降服
[00:23:19.000 --> 00:23:21.000]  才會回應
[00:23:21.000 --> 00:23:22.000]  所以我鼓勵弟兄姊妹
[00:23:22.000 --> 00:23:23.000]  其實你在小組
[00:23:23.000 --> 00:23:24.000]  你在主教學裏面
[00:23:24.000 --> 00:23:27.000]  就是幫助你去明白
[00:23:27.000 --> 00:23:30.000]  其實在《馮拜》裏面講到
[00:23:30.000 --> 00:23:32.000]  我們用不同的例子
[00:23:32.000 --> 00:23:34.000]  都是想幫助大家去明白
[00:23:34.000 --> 00:23:36.000]  不單止只是讀聖經給大家聽
[00:23:36.000 --> 00:23:38.000]  而是能夠去解釋聖經
[00:23:38.000 --> 00:23:41.000]  所以利美人當時就幫助百姓
[00:23:41.000 --> 00:23:43.000]  去明白他們看的聖經
[00:23:43.000 --> 00:23:46.000]  讀的是什麼
[00:23:46.000 --> 00:23:49.000]  於是百姓是怎樣的呢
[00:23:49.000 --> 00:23:50.000]  尼希米省長
[00:23:50.000 --> 00:23:53.000]  以斯拉濟斯文士和教導百姓的利美人
[00:23:53.000 --> 00:23:54.000]  對百姓說
[00:23:54.000 --> 00:23:55.000]  今天是耶和華
[00:23:55.000 --> 00:23:56.000]  你們神的聖日
[00:23:56.000 --> 00:23:58.000]  不要悲哀也不要哭泣
[00:23:58.000 --> 00:24:02.000]  因為百姓聽見律法書上的話都哭了
[00:24:02.000 --> 00:24:04.000]  這裡的描繪可以想像
[00:24:04.000 --> 00:24:06.000]  這四萬多人如同一人
[00:24:06.000 --> 00:24:08.000]  去喝無神的話語
[00:24:08.000 --> 00:24:10.000]  聽完之後自省
[00:24:10.000 --> 00:24:12.000]  反省完之後有回應
[00:24:12.000 --> 00:24:14.000]  有降服有撫撫
[00:24:14.000 --> 00:24:17.000]  然後心裏面感動
[00:24:17.000 --> 00:24:19.000]  我想問你
[00:24:19.000 --> 00:24:22.000]  上一次神感動你是什麼時候
[00:24:22.000 --> 00:24:24.000]  或者你為自己
[00:24:24.000 --> 00:24:28.000]  在神面前認罪悔改流淚的時候
[00:24:28.000 --> 00:24:30.000]  是什麼時候
[00:24:30.000 --> 00:24:32.000]  我不是想大家有罪疚感
[00:24:32.000 --> 00:24:33.000]  只不過就是如果沒有
[00:24:33.000 --> 00:24:35.000]  或者已經很久沒有了
[00:24:35.000 --> 00:24:37.000]  上次可能你都不太記得什麼時候了
[00:24:37.000 --> 00:24:39.000]  求主憐憫我們
[00:24:39.000 --> 00:24:40.000]  我們去禱告
[00:24:40.000 --> 00:24:42.000]  求主幫助我們
[00:24:42.000 --> 00:24:44.000]  主憐憫你給我們一個
[00:24:44.000 --> 00:24:47.000]  對你話語敏感的心
[00:24:47.000 --> 00:24:48.000]  就是敏銳聖言
[00:24:48.000 --> 00:24:50.000]  敏感神的話語
[00:24:50.000 --> 00:24:52.000]  才能夠去回應他
[00:24:52.000 --> 00:24:55.000]  去領受神給我們的教訓
[00:24:55.000 --> 00:24:56.000]  我們去明白
[00:24:56.000 --> 00:24:58.000]  我們就有回應
[00:24:58.000 --> 00:25:00.000]  所以這幫百姓
[00:25:00.000 --> 00:25:02.000]  他們是用神的話語
[00:25:02.000 --> 00:25:04.000]  去言動他們的生命
[00:25:04.000 --> 00:25:05.000]  我喜歡言動
[00:25:05.000 --> 00:25:07.000]  因為言點都不夠
[00:25:07.000 --> 00:25:08.000]  言點是點著了
[00:25:08.000 --> 00:25:10.000]  言動是動的
[00:25:10.000 --> 00:25:12.000]  你繼續點其他
[00:25:12.000 --> 00:25:13.000]  你自己的生命
[00:25:13.000 --> 00:25:15.000]  繼續被言點起來
[00:25:15.000 --> 00:25:17.000]  也都拉著其他的人
[00:25:17.000 --> 00:25:19.000]  這是神的話語
[00:25:19.000 --> 00:25:22.000]  令到這幫人御同一人
[00:25:22.000 --> 00:25:24.000]  你要不要有這個景象
[00:25:24.000 --> 00:25:25.000]  我見到這個景象
[00:25:25.000 --> 00:25:27.000]  我很渴望
[00:25:27.000 --> 00:25:29.000]  因為這幫百姓
[00:25:29.000 --> 00:25:31.000]  他們低頭虎伏在地
[00:25:31.000 --> 00:25:33.000]  敬拜堯華華神
[00:25:33.000 --> 00:25:35.000]  他們的身體語言
[00:25:35.000 --> 00:25:36.000]  告訴我們
[00:25:36.000 --> 00:25:37.000]  他們敬拜神
[00:25:37.000 --> 00:25:39.000]  他們去領受神的話語
[00:25:39.000 --> 00:25:41.000]  他們不明白的時候
[00:25:41.000 --> 00:25:43.000]  他們就去追求
[00:25:43.000 --> 00:25:45.000]  以致讓別人幫助他們
[00:25:45.000 --> 00:25:46.000]  明白律法
[00:25:46.000 --> 00:25:48.000]  明白所讀的是什麼
[00:25:48.000 --> 00:25:50.000]  然後他們是
[00:25:50.000 --> 00:25:53.000]  用神的話語去感動他們
[00:25:53.000 --> 00:25:54.000]  這就是用神的話語
[00:25:54.000 --> 00:25:56.000]  可以言動自己的生命
[00:25:56.000 --> 00:25:57.000]  求主憐憫我們
[00:25:57.000 --> 00:26:00.000]  幫助我們
[00:26:00.000 --> 00:26:03.000]  繼續在第八章十節裏面就說
[00:26:03.000 --> 00:26:04.000]  尼米對他們說
[00:26:04.000 --> 00:26:06.000]  你們去吃甜美的
[00:26:06.000 --> 00:26:08.000]  喝甘甜的
[00:26:08.000 --> 00:26:11.000]  有不能預備的就分給他
[00:26:11.000 --> 00:26:13.000]  因為今天是我們主的聖日
[00:26:13.000 --> 00:26:15.000]  你們不要憂愁
[00:26:15.000 --> 00:26:17.000]  因靠耶和華而得的喜樂
[00:26:17.000 --> 00:26:21.000]  是你們的力量
[00:26:21.000 --> 00:26:24.000]  劉心剛剛才贖罪
[00:26:24.000 --> 00:26:25.000]  認罪悔改
[00:26:25.000 --> 00:26:26.000]  自省
[00:26:26.000 --> 00:26:27.000]  很受感動
[00:26:27.000 --> 00:26:29.000]  但是你叫他們
[00:26:29.000 --> 00:26:31.000]  不要繼續停留在那裏
[00:26:31.000 --> 00:26:33.000]  因為我們的神是怎樣的
[00:26:33.000 --> 00:26:35.000]  我們的神是一個信實的神
[00:26:35.000 --> 00:26:36.000]  你回轉歸向他
[00:26:36.000 --> 00:26:38.000]  他就會赦免你
[00:26:38.000 --> 00:26:39.000]  他是信實的神
[00:26:39.000 --> 00:26:40.000]  他是恭應的神
[00:26:40.000 --> 00:26:42.000]  他是與你同行的神
[00:26:42.000 --> 00:26:43.000]  一個這樣的神
[00:26:43.000 --> 00:26:46.000]  我們是不是應該去歡喜快樂
[00:26:46.000 --> 00:26:49.000]  當我們因靠耶和華而得的喜樂
[00:26:49.000 --> 00:26:51.000]  是你們的力量
[00:26:51.000 --> 00:26:52.000]  是什麼意思呢
[00:26:52.000 --> 00:26:55.000]  就好像當你初初來到加拿大移民
[00:26:55.000 --> 00:26:56.000]  哎呀 可能找不到工作
[00:26:56.000 --> 00:26:57.000]  未找到工作
[00:26:57.000 --> 00:26:59.000]  有些一個月未找到
[00:26:59.000 --> 00:27:00.000]  兩個月未找到
[00:27:00.000 --> 00:27:01.000]  有些擔心
[00:27:01.000 --> 00:27:02.000]  找到工作
[00:27:02.000 --> 00:27:04.000]  最好的就是擔心
[00:27:04.000 --> 00:27:06.000]  哎呀 忽然間就
[00:27:06.000 --> 00:27:08.000]  那些利息家又擔心
[00:27:08.000 --> 00:27:09.000]  為什麼每一樣都擔心
[00:27:09.000 --> 00:27:10.000]  但是
[00:27:10.000 --> 00:27:12.000]  這裏的意思就是說
[00:27:12.000 --> 00:27:14.000]  如果你相信神的恭應
[00:27:14.000 --> 00:27:16.000]  帶領信神
[00:27:16.000 --> 00:27:17.000]  你依靠他
[00:27:17.000 --> 00:27:20.000]  不是看那個眼前的環境
[00:27:20.000 --> 00:27:23.000]  而是你依靠那個豐盛的神
[00:27:23.000 --> 00:27:24.000]  你心裏面就有喜樂
[00:27:24.000 --> 00:27:26.000]  你就有這份力量去面對
[00:27:26.000 --> 00:27:29.000]  你困難的環境
[00:27:29.000 --> 00:27:30.000]  其實我看這次經典的時候
[00:27:30.000 --> 00:27:32.000]  我就想起洛神弟兄
[00:27:32.000 --> 00:27:34.000]  為什麼會想起他
[00:27:34.000 --> 00:27:35.000]  因為我們想想見堂
[00:27:35.000 --> 00:27:37.000]  過去這七年在這裏等
[00:27:37.000 --> 00:27:38.000]  我為了八年
[00:27:38.000 --> 00:27:39.000]  這七年在這裏整天等
[00:27:39.000 --> 00:27:40.000]  等著等著等著等著等著
[00:27:40.000 --> 00:27:41.000]  初初我都見到他們
[00:27:41.000 --> 00:27:43.000]  有幾個弟兄一起
[00:27:43.000 --> 00:27:44.000]  就搞搞震
[00:27:44.000 --> 00:27:45.000]  就是他
[00:27:45.000 --> 00:27:46.000]  他怎樣跟這個
[00:27:46.000 --> 00:27:48.000]  就是Town那裏
[00:27:48.000 --> 00:27:50.000]  去申請那些批文
[00:27:50.000 --> 00:27:52.000]  搞著搞著搞著搞著
[00:27:52.000 --> 00:27:53.000]  如同一人
[00:27:53.000 --> 00:27:55.000]  因為他定了一個人
[00:27:55.000 --> 00:27:57.000]  搞著搞著他一個
[00:27:57.000 --> 00:27:59.000]  就撐住了兩三年
[00:27:59.000 --> 00:28:01.000]  就繼續搞
[00:28:01.000 --> 00:28:02.000]  我有時看見
[00:28:02.000 --> 00:28:04.000]  他都很有喜樂的
[00:28:04.000 --> 00:28:05.000]  我起碼不是見到
[00:28:05.000 --> 00:28:07.000]  他經常都很愁
[00:28:07.000 --> 00:28:08.000]  我就見到這些經文
[00:28:08.000 --> 00:28:10.000]  在他身上的展現
[00:28:10.000 --> 00:28:12.000]  而現在是盼望到了
[00:28:12.000 --> 00:28:13.000]  神是信實的
[00:28:13.000 --> 00:28:14.000]  為什麼除了批之外呢
[00:28:14.000 --> 00:28:16.000]  還有七八個弟兄姊妹
[00:28:16.000 --> 00:28:18.000]  有些甚至是建築師來的
[00:28:18.000 --> 00:28:19.000]  就是願意在這個
[00:28:19.000 --> 00:28:22.000]  建堂的委員會裏面去服侍
[00:28:22.000 --> 00:28:24.000]  這個是不是就是
[00:28:24.000 --> 00:28:26.000]  神的供應信實
[00:28:26.000 --> 00:28:27.000]  當你未見到的時候
[00:28:27.000 --> 00:28:29.000]  你就已經相信
[00:28:29.000 --> 00:28:30.000]  這個神是會做
[00:28:30.000 --> 00:28:32.000]  你心裏面的喜樂就帶來你
[00:28:32.000 --> 00:28:34.000]  去面對環境困難
[00:28:34.000 --> 00:28:38.000]  那個克服環境的力量
[00:28:38.000 --> 00:28:40.000]  所以繼續這段經文裏面說
[00:28:40.000 --> 00:28:42.000]  於是利美人叫眾百姓安靜
[00:28:42.000 --> 00:28:44.000]  這班利美人解釋聖經嘛
[00:28:44.000 --> 00:28:45.000]  就叫他們安靜說
[00:28:45.000 --> 00:28:47.000]  安靜因為今天是聖日
[00:28:47.000 --> 00:28:48.000]  不要憂愁
[00:28:48.000 --> 00:28:49.000]  為什麼
[00:28:49.000 --> 00:28:50.000]  今天
[00:28:50.000 --> 00:28:52.000]  憂愁和認罪有時間的
[00:28:52.000 --> 00:28:53.000]  你做了
[00:28:53.000 --> 00:28:55.000]  今天是聖日
[00:28:55.000 --> 00:28:56.000]  你要開心快樂
[00:28:56.000 --> 00:28:58.000]  眾百姓去吃喝
[00:28:58.000 --> 00:29:00.000]  也分給別人
[00:29:00.000 --> 00:29:02.000]  都大大喜樂
[00:29:02.000 --> 00:29:04.000]  因為他們明白所教導他們的話
[00:29:04.000 --> 00:29:06.000]  明白他們說什麼呢
[00:29:06.000 --> 00:29:07.000]  就是明白神信實的神
[00:29:07.000 --> 00:29:08.000]  供應的神
[00:29:08.000 --> 00:29:09.000]  謝罪的神
[00:29:09.000 --> 00:29:11.000]  有恩典憐憫
[00:29:11.000 --> 00:29:13.000]  與他們同行的神
[00:29:13.000 --> 00:29:15.000]  於是他們能夠歡
[00:29:15.000 --> 00:29:16.000]  歡喜快樂
[00:29:16.000 --> 00:29:18.000]  於是他們能夠
[00:29:18.000 --> 00:29:19.000]  不單止是自我忠心
[00:29:19.000 --> 00:29:21.000]  你見不見
[00:29:21.000 --> 00:29:23.000]  有些百姓是不夠吃的
[00:29:23.000 --> 00:29:24.000]  他分
[00:29:24.000 --> 00:29:26.000]  所以就是說
[00:29:26.000 --> 00:29:27.000]  當我們侍奉神的時候
[00:29:27.000 --> 00:29:31.000]  當我們去分享的時候
[00:29:31.000 --> 00:29:32.000]  我們見到
[00:29:32.000 --> 00:29:33.000]  不是計你我的
[00:29:33.000 --> 00:29:34.000]  沒有分你我的
[00:29:34.000 --> 00:29:35.000]  你給多一點
[00:29:35.000 --> 00:29:36.000]  因為神給多一點
[00:29:36.000 --> 00:29:37.000]  你就給多一點
[00:29:37.000 --> 00:29:39.000]  所以有些多一點的
[00:29:39.000 --> 00:29:41.000]  他就分給那些沒有那些
[00:29:41.000 --> 00:29:42.000]  這段經文
[00:29:42.000 --> 00:29:45.000]  第十一十二節就是講這件事
[00:29:45.000 --> 00:29:47.000]  所以當他們敬拜神的時候
[00:29:47.000 --> 00:29:49.000]  是以神為中心
[00:29:49.000 --> 00:29:50.000]  是樂意分享的
[00:29:50.000 --> 00:29:51.000]  也是喜樂的
[00:29:51.000 --> 00:29:53.000]  因為知道神是和你同在
[00:29:53.000 --> 00:29:55.000]  與你同行
[00:29:55.000 --> 00:29:58.000]  所以喜樂是會賦予我們
[00:29:58.000 --> 00:30:02.000]  跨性困難的力量
[00:30:02.000 --> 00:30:05.000]  所以當我們順從主的話語
[00:30:05.000 --> 00:30:07.000]  一步一步前行
[00:30:07.000 --> 00:30:08.000]  在你生命裡面
[00:30:08.000 --> 00:30:10.000]  我不知道神邀請你什麼
[00:30:10.000 --> 00:30:12.000]  可能神有很多不同的邀請
[00:30:12.000 --> 00:30:14.000]  你需要回應他
[00:30:14.000 --> 00:30:16.000]  神需要你
[00:30:16.000 --> 00:30:18.000]  就是將你最好的獻給他
[00:30:18.000 --> 00:30:22.000]  但是當你順從主的話的時候
[00:30:22.000 --> 00:30:24.000]  可能你覺得還沒預備好
[00:30:24.000 --> 00:30:26.000]  但是你仍然順從的時候
[00:30:26.000 --> 00:30:29.000]  你就會經歷他更深的恩典
[00:30:29.000 --> 00:30:31.000]  因為他是信實的神
[00:30:31.000 --> 00:30:33.000]  他是要你同行的神
[00:30:33.000 --> 00:30:35.000]  並且他是一個愛你的神
[00:30:35.000 --> 00:30:37.000]  你有沒有這份信心
[00:30:37.000 --> 00:30:39.000]  有沒有這份喜樂
[00:30:39.000 --> 00:30:42.000]  結束的時候很想跟大家分享
[00:30:42.000 --> 00:30:45.000]  建堂和培育門徒
[00:30:45.000 --> 00:30:48.000]  其實我們已經看了
[00:30:48.000 --> 00:30:53.000]  這個尼希米記這麼多集了
[00:30:53.000 --> 00:30:55.000]  今天是第十講
[00:30:55.000 --> 00:30:56.000]  第九講
[00:30:56.000 --> 00:30:59.000]  第九次講尼希米記
[00:30:59.000 --> 00:31:03.000]  我很想將我這次在退休營裡面
[00:31:03.000 --> 00:31:06.000]  在神面前的領受和經歷
[00:31:06.000 --> 00:31:07.000]  跟大家分享一下
[00:31:07.000 --> 00:31:09.000]  這是比較個人的分享
[00:31:09.000 --> 00:31:11.000]  其實我在退休營裡面
[00:31:11.000 --> 00:31:13.000]  我一直在祈禱
[00:31:13.000 --> 00:31:15.000]  其實每天在退休營
[00:31:15.000 --> 00:31:17.000]  就是早午晚三餐
[00:31:17.000 --> 00:31:19.000]  然後中間有五次
[00:31:19.000 --> 00:31:22.000]  一小時的祈禱默想
[00:31:22.000 --> 00:31:25.000]  都很豐富的時間和神
[00:31:25.000 --> 00:31:28.000]  每天都可以走走一些徒步
[00:31:28.000 --> 00:31:30.000]  經歷神跟你說話
[00:31:30.000 --> 00:31:32.000]  我回想一下
[00:31:32.000 --> 00:31:34.000]  其實我自己都很多
[00:31:34.000 --> 00:31:37.000]  順從神當中的功課一直在學
[00:31:37.000 --> 00:31:39.000]  我都將一些學到的功課
[00:31:39.000 --> 00:31:40.000]  跟你分享
[00:31:40.000 --> 00:31:43.000]  在一些真正心裡面的一些說話
[00:31:43.000 --> 00:31:45.000]  我很記得之前
[00:31:45.000 --> 00:31:47.000]  在第一講的時候都跟大家講過
[00:31:47.000 --> 00:31:49.000]  我的舞會建堂
[00:31:49.000 --> 00:31:51.000]  我們剛剛結婚
[00:31:51.000 --> 00:31:53.000]  其實我這次在退休營
[00:31:53.000 --> 00:31:55.000]  回想這個片段的時候
[00:31:55.000 --> 00:31:57.000]  其實當時是不是真的那麼願意捐
[00:31:57.000 --> 00:31:59.000]  其實我老實告訴你
[00:31:59.000 --> 00:32:01.000]  當時真的不是很願意
[00:32:01.000 --> 00:32:02.000]  為什麼
[00:32:02.000 --> 00:32:04.000]  因為剛剛結婚 新婚
[00:32:04.000 --> 00:32:06.000]  師母就大肚子了
[00:32:06.000 --> 00:32:07.000]  那麼快
[00:32:07.000 --> 00:32:08.000]  然後你想想
[00:32:08.000 --> 00:32:10.000]  當時剛剛出來工作
[00:32:10.000 --> 00:32:11.000]  然後教會說
[00:32:11.000 --> 00:32:13.000]  我要建一個四千萬港幣的
[00:32:13.000 --> 00:32:15.000]  禮拜堂十七層樓
[00:32:15.000 --> 00:32:17.000]  還要是九七
[00:32:17.000 --> 00:32:19.000]  還要很多東西都不明朗
[00:32:19.000 --> 00:32:21.000]  還要工作 儲錢又怎樣
[00:32:21.000 --> 00:32:23.000]  當時我二十幾歲
[00:32:23.000 --> 00:32:25.000]  其實我記得我的心情就是
[00:32:25.000 --> 00:32:27.000]  不要玩了
[00:32:27.000 --> 00:32:30.000]  但是台上的牧者有一點硬笑
[00:32:30.000 --> 00:32:31.000]  他們就說
[00:32:31.000 --> 00:32:32.000]  你計算一下這個數目
[00:32:32.000 --> 00:32:33.000]  我們堅持五千多人
[00:32:33.000 --> 00:32:35.000]  每人其實你一萬五千元就搞定了
[00:32:35.000 --> 00:32:37.000]  一萬五千元你說就容易了
[00:32:37.000 --> 00:32:39.000]  1986年的時候
[00:32:39.000 --> 00:32:41.000]  一萬五千元我一年薪水差不多
[00:32:41.000 --> 00:32:45.000]  1986年我都忘記了
[00:32:45.000 --> 00:32:47.000]  很心痛的老實說
[00:32:47.000 --> 00:32:49.000]  但是後來神也是感動
[00:32:49.000 --> 00:32:51.000]  就做了這個捐獻
[00:32:51.000 --> 00:32:53.000]  但是都要再儲錢
[00:32:53.000 --> 00:32:55.000]  因為兒子老婆亂
[00:32:55.000 --> 00:32:58.000]  但是神又很幽默的
[00:32:58.000 --> 00:32:59.000]  其實我讀神學的時候
[00:32:59.000 --> 00:33:01.000]  我都以前跟大家講過
[00:33:01.000 --> 00:33:05.000]  有一段時間讀神學的階段裡面
[00:33:05.000 --> 00:33:07.000]  真的變成負資產了
[00:33:07.000 --> 00:33:09.000]  剛剛回到香港市服務不久
[00:33:09.000 --> 00:33:12.000]  因為我們公司都是
[00:33:12.000 --> 00:33:13.000]  雖然我已經退下來
[00:33:13.000 --> 00:33:14.000]  沒有做生意
[00:33:14.000 --> 00:33:16.000]  但是仍然有股份
[00:33:16.000 --> 00:33:19.000]  但是神又讓那些生意恢復了
[00:33:19.000 --> 00:33:20.000]  好像約伯那樣
[00:33:20.000 --> 00:33:23.000]  神又給你那些經濟
[00:33:23.000 --> 00:33:28.000]  我記得在神給我那些資源之後
[00:33:28.000 --> 00:33:29.000]  心裡面都有覺得
[00:33:29.000 --> 00:33:31.000]  哎呀 我要感謝主啊
[00:33:31.000 --> 00:33:32.000]  幸好不用每次都負資產
[00:33:32.000 --> 00:33:34.000]  很可怕的
[00:33:34.000 --> 00:33:36.000]  下個月要怎麼搞呢
[00:33:36.000 --> 00:33:38.000]  還要一個小孩兩個小孩
[00:33:38.000 --> 00:33:40.000]  那時候已經第三個小孩了
[00:33:40.000 --> 00:33:42.000]  第四個就出來了
[00:33:42.000 --> 00:33:48.000]  於是基督教的國際學校又興建了
[00:33:48.000 --> 00:33:49.000]  我跟大家講過
[00:33:49.000 --> 00:33:53.000]  其實剛剛才神給你那些東西
[00:33:53.000 --> 00:33:55.000]  幾年之後又說要籌款
[00:33:55.000 --> 00:33:57.000]  那個基督教學校
[00:33:57.000 --> 00:33:59.000]  我記得我當時跟神講
