
[00:00:00.000 --> 00:00:05.000]  我們今年的主題是「聖潔復興」
[00:40:22.000 --> 00:40:25.000]  以致我能夠集思廣益
[00:40:25.000 --> 00:40:27.000]  所以勸他留下
[00:40:27.000 --> 00:40:29.000]  弟兄姊妹
[00:40:29.000 --> 00:40:33.000]  你怎樣對待那些意見不同的人
[00:40:33.000 --> 00:40:35.000]  你怎樣對待那些
[00:40:35.000 --> 00:40:38.000]  曾經傷害了你的心靈的人
[00:40:38.000 --> 00:40:40.000]  有一間公司
[00:40:40.000 --> 00:40:42.000]  接刊的公司
[00:40:42.000 --> 00:40:44.000]  他說除了破碎的心
[00:40:44.000 --> 00:40:47.000]  我們不可以將它連繫在一起
[00:40:47.000 --> 00:40:51.000]  任何事我都可以和它接連在一起
[00:40:51.000 --> 00:40:54.000]  這間公司真是一語中的
[00:40:54.000 --> 00:40:58.000]  傷心沒有人可以接連你的傷心
[00:40:58.000 --> 00:40:59.000]  不過
[00:40:59.000 --> 00:41:01.000]  主能救
[00:41:01.000 --> 00:41:06.000]  主能救
[00:41:06.000 --> 00:41:10.000]  如果你好像我一樣
[00:41:10.000 --> 00:41:12.000]  曾經青年過
[00:41:12.000 --> 00:41:14.000]  你就認識青年新歌
[00:41:14.000 --> 00:41:16.000]  聖歌第三冊
[00:41:16.000 --> 00:41:19.000]  現在的青年人不會唱青年聖歌
[00:41:19.000 --> 00:41:22.000]  在這裏面有一首歌叫主能救
[00:41:22.000 --> 00:41:24.000]  他說主能救
[00:41:24.000 --> 00:41:26.000]  我知道他能夠
[00:41:26.000 --> 00:41:29.000]  我知道救主能夠帶領我經過一切
[00:41:29.000 --> 00:41:32.000]  他能夠醫治破碎心靈
[00:41:32.000 --> 00:41:35.000]  沒有一個能夠醫治破碎的心靈
[00:41:35.000 --> 00:41:36.000]  但是主能救
[00:41:36.000 --> 00:41:39.000]  他叫能夠被牢的得到自由
[00:41:39.000 --> 00:41:41.000]  盲的能夠開眼
[00:41:41.000 --> 00:41:42.000]  跛的能夠走
[00:41:42.000 --> 00:41:44.000]  主能救
[00:41:44.000 --> 00:41:48.000]  今日你認不認識到主能救?
[00:41:48.000 --> 00:41:50.000]  主能救叫你喜樂
[00:41:50.000 --> 00:41:53.000]  主能救叫你彼此相愛
[00:41:53.000 --> 00:41:57.000]  主能救叫你生命豐富
[00:41:57.000 --> 00:41:59.000]  你相不相信?
[00:41:59.000 --> 00:42:00.000]  你不單止相信
[00:42:00.000 --> 00:42:02.000]  你最重要
[00:42:02.000 --> 00:42:06.000]  你有沒有連接在這個葡萄樹裏
[00:42:06.000 --> 00:42:11.000]  兄姊妹讓我們一起讀這節聖經
[00:42:11.000 --> 00:42:13.000]  我是葡萄樹
[00:42:13.000 --> 00:42:15.000]  你們是枝子
[00:42:15.000 --> 00:42:17.000]  常在我裏面的
[00:42:17.000 --> 00:42:20.000]  我也常在他裏面
[00:42:20.000 --> 00:42:22.000]  這人就多結果子
[00:42:22.000 --> 00:42:24.000]  因為你了我
[00:42:24.000 --> 00:42:26.000]  你們就不能做甚麼
[00:42:26.000 --> 00:42:27.000]  沒錯
[00:42:27.000 --> 00:42:29.000]  你了我
[00:42:29.000 --> 00:42:33.000]  你甚麼都不能夠產生
[00:42:33.000 --> 00:42:37.000]  所以你生命要有愛
[00:42:37.000 --> 00:42:40.000]  你生命要有喜樂
[00:42:40.000 --> 00:42:42.000]  你想你的生命
[00:42:42.000 --> 00:42:45.000]  要能夠活出那種美麗
[00:42:45.000 --> 00:42:47.000]  你一定要住在耶穌裏面
[00:42:47.000 --> 00:42:49.000]  我們一起祈禱
[00:42:49.000 --> 00:42:51.000]  親愛的天父
[00:42:51.000 --> 00:42:55.000]  求你讓我們看到我們的限制
[00:42:55.000 --> 00:43:00.000]  讓我們看到我們不能夠做的事
[00:43:00.000 --> 00:43:04.000]  讓我們認識你的大能
[00:43:04.000 --> 00:43:08.000]  讓我們認識你能夠改變
[00:43:08.000 --> 00:43:12.000]  主幫助我們回到你的面前
[00:43:12.000 --> 00:43:14.000]  求主耶穌
[00:43:14.000 --> 00:43:16.000]  求聖靈改變我們的生命
[00:43:16.000 --> 00:43:18.000]  叫我們活像你
[00:43:18.000 --> 00:43:19.000]  奉耶穌的聖名祈禱
[00:43:19.000 --> 00:43:20.000]  阿門
