
[00:00:00.000 --> 00:00:04.280]  獵王記合一王朝系列的第七講
[00:21:42.640 --> 00:21:44.480]  我時時都說
[00:21:44.480 --> 00:21:48.480]  千萬不要說大魏王位的應許
[00:21:48.480 --> 00:21:51.120]  是在天上才是應驗
[00:21:51.120 --> 00:21:55.040]  因為天上的王位不是大魏的王位
[00:21:55.040 --> 00:21:58.880]  所以我們看到這裡帶出了一個訊息
[00:21:58.880 --> 00:22:03.360]  是由大魏和所羅門的王位一直帶到天上
[00:22:03.360 --> 00:22:05.760]  但中間還有一個步驟
[00:22:05.760 --> 00:22:10.880]  就是耶穌基督會回來帶領以色列人進入千禧年國
[00:22:10.880 --> 00:22:13.920]  然後進入永遠的國度
[00:22:13.920 --> 00:22:19.520]  這個就是列王紀上八章十三節告訴我們
[00:22:19.520 --> 00:22:23.680]  我們說完了神的殿是神榮耀的殿
[00:22:23.680 --> 00:22:27.840]  我們現在要說這個亦都是神同在的殿
[00:22:27.840 --> 00:22:31.360]  剛才我說這個作者不斷地將
[00:22:31.360 --> 00:22:37.040]  起聖殿、奉獻聖殿和出埃及的故事連在一起
[00:22:37.040 --> 00:22:40.560]  讓我們看到以色列人的歷史
[00:22:40.560 --> 00:22:43.680]  神就是透過以色列人的歷史
[00:22:43.680 --> 00:22:46.480]  彰顯出祂自己的歷史
[00:22:46.480 --> 00:22:50.480]  有人說History這個字是大草H
[00:22:50.480 --> 00:22:54.560]  History是誰的Story?是誰的歷史?
[00:22:54.560 --> 00:22:56.160]  是神的歷史
[00:22:56.160 --> 00:22:58.960]  所以這個字是很有意思
[00:22:58.960 --> 00:23:04.640]  我亦時時說在系統神學有不足的地方
[00:23:04.640 --> 00:23:08.400]  就是沒有了有關以色列人的系統神學
[00:23:08.400 --> 00:23:11.840]  聖經裏面三分之二的經文
[00:23:11.840 --> 00:23:15.840]  都是有關以色列人居然系統神學沒有了這一範
[00:23:15.840 --> 00:23:17.200]  出現問題
[00:23:17.200 --> 00:23:19.440]  神就是透過以色列人的歷史
[00:23:19.440 --> 00:23:22.080]  彰顯出祂自己的榮耀
[00:23:22.080 --> 00:23:25.040]  神要以色列人透過禮儀
[00:23:25.040 --> 00:23:29.360]  透過節日來紀念自己
[00:23:29.360 --> 00:23:31.120]  例如是安息日
[00:23:31.120 --> 00:23:32.560]  現在建了聖殿
[00:23:32.560 --> 00:23:36.080]  神又叫以色列人在聖殿獻祭
[00:23:36.080 --> 00:23:38.240]  來敬拜
[00:23:38.240 --> 00:23:39.840]  為自己贖罪
[00:23:39.840 --> 00:23:42.080]  都是要紀念耶和華
[00:23:42.080 --> 00:23:43.920]  記得耶和華
[00:23:43.920 --> 00:23:46.800]  所以在《述生命記》裏面
[00:23:46.800 --> 00:23:51.520]  「記得」和「記住」這個字最少出現十四次
[00:23:51.520 --> 00:23:56.320]  但是在《述生命記》第六章都有另外一個字是很重要
[00:23:56.320 --> 00:23:58.240]  就是「Shema」這個字
[00:23:58.240 --> 00:24:02.960]  要聽見經文在《述生命記》第六章第三節
[00:24:02.960 --> 00:24:06.160]  說以色列雷耀廷
[00:24:06.160 --> 00:24:10.160]  所以神不單止要以色列人記得祂
[00:24:10.160 --> 00:24:11.280]  記住祂
[00:24:11.280 --> 00:24:14.480]  亦都要以色列人聽祂的話語
[00:24:14.480 --> 00:24:17.840]  行出祂的話語
[00:24:17.840 --> 00:24:20.880]  當所羅門獻聖殿的時候
[00:24:20.880 --> 00:24:23.280]  他就在同台的上高
[00:24:23.280 --> 00:24:25.440]  他面對著聖所
[00:24:25.440 --> 00:24:28.560]  祭司在祭壇的面前
[00:24:28.560 --> 00:24:32.080]  百姓朝聚在會場當中
[00:24:32.080 --> 00:24:35.840]  所有人都見到神的榮耀彰顯出來
[00:24:35.840 --> 00:24:38.560]  而所羅門就開始他的演講
[00:24:38.560 --> 00:24:40.320]  他一開始講什麼呢?
[00:24:40.320 --> 00:24:44.880]  耶和華陳說祂必住在幽暗之處
[00:24:44.880 --> 00:24:47.920]  列王紀上的八章十二節
[00:24:47.920 --> 00:24:52.880]  說大件事神是光
[00:24:52.880 --> 00:24:56.480]  在《若翰一書》的一章五節說神是光
[00:24:56.480 --> 00:24:59.280]  在《提摩太前書》的六章十六節
[00:24:59.280 --> 00:25:01.440]  說神住在光中
[00:25:01.440 --> 00:25:06.880]  為什麼現在所羅門突然說神住在幽暗裡面
[00:25:06.880 --> 00:25:08.640]  剛剛奉獻聖殿
[00:25:08.640 --> 00:25:11.600]  所有人在場都見到神的榮耀
[00:25:11.600 --> 00:25:15.680]  哪裡來幽暗呢?
[00:25:15.680 --> 00:25:20.080]  其實這就是作者文筆精彩的地方
[00:25:20.080 --> 00:25:21.520]  為什麼幽暗呢?
[00:25:21.520 --> 00:25:26.960]  又一次把獻聖殿和出埃及連在一起
[00:25:26.960 --> 00:25:31.200]  記不記得以色列人出埃及在西乃山
[00:25:31.200 --> 00:25:33.120]  神頒十戒給摩西
[00:25:33.120 --> 00:25:34.880]  他怎麼說呢?
[00:25:34.880 --> 00:25:36.560]  耶和華對摩西說
[00:25:36.560 --> 00:25:39.680]  我要在默魂中臨到你那裡
[00:25:39.680 --> 00:25:43.040]  叫百姓在我與你說話的時候
[00:25:43.040 --> 00:25:48.160]  可以聽見也可以永遠順利了
[00:25:48.160 --> 00:25:51.200]  出埃及記的十九章第九節
[00:25:51.200 --> 00:25:52.960]  注意這裡兩個字
[00:25:52.960 --> 00:25:56.960]  在默魂中和百姓可以聽見
[00:25:56.960 --> 00:26:01.760]  這個就是讓我們見到神的奧秘
[00:26:01.760 --> 00:26:03.280]  在幽暗的裡面
[00:26:03.280 --> 00:26:05.200]  在默魂的裡面
[00:26:05.200 --> 00:26:07.120]  當時在西乃山
[00:26:07.120 --> 00:26:09.600]  神頒發律法的時候
[00:26:09.600 --> 00:26:11.520]  有雷軍有閃電
[00:26:11.520 --> 00:26:12.960]  是有默魂
[00:26:12.960 --> 00:26:17.120]  摩西是戰戰兢兢地上了西乃山
[00:26:17.120 --> 00:26:20.640]  以色列的人民都非常害怕
[00:26:20.640 --> 00:26:22.960]  不敢觸摸這座山
[00:26:22.960 --> 00:26:27.760]  任何人碰到這座山都會沒命
[00:26:27.760 --> 00:26:30.400]  人不能夠見到神
[00:26:30.400 --> 00:26:33.440]  在出埃及記的三十三章二十節說
[00:26:33.440 --> 00:26:36.320]  你見到神就不能存活
[00:26:36.320 --> 00:26:40.640]  其實經文的重點就是聽見神的聲音
[00:26:40.640 --> 00:26:45.760]  神是不以形象來和以色列人會面
[00:26:45.760 --> 00:26:50.160]  因為神不要以色列人製造任何的偶像
[00:26:50.160 --> 00:26:55.280]  為自己雕刻任何的偶像來敬拜神
[00:26:55.280 --> 00:26:58.480]  所以神是奧秘
[00:26:58.480 --> 00:27:02.400]  其實我們都應該好像以色列人一樣
[00:27:02.400 --> 00:27:05.280]  要成為神話語的子民
[00:27:05.280 --> 00:27:08.240]  聽從神的話語來服從神
[00:27:08.240 --> 00:27:10.800]  知道這位神是興邁不得
[00:27:10.800 --> 00:27:14.640]  是住在幽暗當中的奧秘的神
[00:27:14.640 --> 00:27:16.720]  為何奧秘那麼重要?
[00:27:16.720 --> 00:27:20.320]  為何神在幽暗當中那麼重要?
[00:27:20.320 --> 00:27:22.800]  讓我們見到神的奧秘
[00:27:22.800 --> 00:27:25.040]  我們就會懂得謙卑
[00:27:25.040 --> 00:27:28.640]  我們不能夠完全明白神的道路
[00:27:28.640 --> 00:27:33.360]  我們不能夠完全甚至明白神所有的旨意
[00:27:33.360 --> 00:27:36.880]  透過神的奧秘就會鼓勵我們去相信祂
[00:27:36.880 --> 00:27:38.160]  去服從祂
[00:27:38.160 --> 00:27:40.160]  而不是靠自己的智慧
[00:27:40.160 --> 00:27:42.880]  希望去了解 希望去明白
[00:27:42.880 --> 00:27:47.040]  希望用自己的想法來完成任何的事
[00:27:47.040 --> 00:27:51.360]  而是完全依靠神 聽從神的話語
[00:27:51.360 --> 00:27:55.440]  很可惜 現在有很多人希望做甚麼?
[00:27:55.440 --> 00:27:57.280]  成為神的好朋友
[00:27:57.280 --> 00:27:59.920]  Buddy Buddy
[00:27:59.920 --> 00:28:02.160]  當然神是愛我們
[00:28:02.160 --> 00:28:04.720]  但神是興邁不得的
[00:28:04.720 --> 00:28:10.080]  就好像哈伯谷書第二章第20節提醒我們
[00:28:10.080 --> 00:28:12.400]  主在他聖殿裡
[00:28:12.400 --> 00:28:15.840]  願全地在他面前肅靜
[00:28:15.840 --> 00:28:19.200]  我們都很需要在神的面前肅靜
[00:28:19.200 --> 00:28:24.880]  我們都很需要來敬畏這位奧秘的神
[00:28:24.880 --> 00:28:27.920]  看著獵王紀上的八章十二節
[00:28:27.920 --> 00:28:32.400]  我剛才說神是住在幽暗之處
[00:28:32.400 --> 00:28:37.040]  住在這個字就是原文希伯來文的Chahan這個字
[00:28:37.040 --> 00:28:38.640]  是一個很特別的字
[00:28:38.640 --> 00:28:42.000]  在獵王紀上只出現了兩次
[00:28:42.000 --> 00:28:46.160]  為甚麼作者要用一個這麼特別的字來說
[00:28:46.160 --> 00:28:48.640]  神住在幽暗之中
[00:28:48.640 --> 00:28:52.800]  其實有另外一個希伯來文是更加普遍的住在
[00:28:52.800 --> 00:28:55.920]  或者甚至坐在皇位上這個字
[00:28:55.920 --> 00:28:58.240]  就是Yashgab這個字
[00:28:58.240 --> 00:29:02.000]  在獵王紀裡一共出現91次
[00:29:02.000 --> 00:29:05.040]  為甚麼作者不用這個普遍的字
[00:29:05.040 --> 00:29:08.960]  而要用這麼獨特的Chahan這個字
[00:29:08.960 --> 00:29:13.280]  原來Chahan這個字和另外一個希伯來文
[00:29:13.280 --> 00:29:16.960]  Mishkan這個字是同出一個字根
[00:29:16.960 --> 00:29:20.640]  Mishkan就是帳棚 帳幕
[00:29:20.640 --> 00:29:24.480]  剛才我們說以色列人守甚麼節
[00:29:24.480 --> 00:29:26.560]  是守鑄盤節
[00:29:26.560 --> 00:29:30.800]  鑄盤節就是代表神與人的同在
[00:29:30.800 --> 00:29:34.880]  所以我相信作者用了Chahan這個字
[00:29:34.880 --> 00:29:38.720]  雖然神住在幽暗當中
[00:29:38.720 --> 00:29:42.000]  但他仍然與以色列人同在
[00:29:42.000 --> 00:29:45.760]  就是透過Mishkan這個字 帳棚
[00:29:45.760 --> 00:29:49.440]  在《啟示錄》的二十一章第三節
[00:29:49.440 --> 00:29:51.280]  也有告訴我們
[00:29:51.280 --> 00:29:53.600]  神的帳幕在人間
[00:29:53.600 --> 00:29:56.960]  就是神要與我們永遠同在
[00:29:56.960 --> 00:30:00.880]  所以我們看到這兩個字的連帶關係
[00:30:00.880 --> 00:30:05.440]  聶皇紀的作者是否文筆非常精彩呢
[00:30:05.440 --> 00:30:07.520]  絕對是
[00:30:07.520 --> 00:30:10.960]  我們說完神與以色列人同在
[00:30:10.960 --> 00:30:12.240]  他是奧秘
[00:30:12.240 --> 00:30:15.520]  第二點他也是信實的神
[00:30:15.520 --> 00:30:20.320]  作者又一次將所羅門獻聖殿
[00:30:20.320 --> 00:30:23.520]  和大衛之約連在一起
[00:30:23.520 --> 00:30:26.320]  提醒會眾大衛之約
[00:30:26.320 --> 00:30:29.840]  就是神允許大衛有一個兒子
[00:30:29.840 --> 00:30:33.120]  能夠為耶和華起聖殿
[00:30:33.120 --> 00:30:35.440]  這就是所羅門
[00:30:35.440 --> 00:30:39.600]  現在所羅門在聶皇紀上的八章十五節說
[00:30:39.600 --> 00:30:41.840]  神親口所說的
[00:30:41.840 --> 00:30:44.960]  他就能夠親手成就了
[00:30:44.960 --> 00:30:48.640]  這就讓我們看到神的信實
[00:30:48.640 --> 00:30:50.320]  神向大衛允許
[00:30:50.320 --> 00:30:53.200]  所羅門一定坐在他的王位上
[00:30:53.200 --> 00:30:55.120]  這樣就成就了
[00:30:55.120 --> 00:30:58.160]  而且所羅門真的為神
[00:30:58.160 --> 00:30:59.920]  不僅起聖殿
[00:30:59.920 --> 00:31:02.080]  也奉獻聖殿
[00:31:02.080 --> 00:31:04.800]  你說神這樣做
[00:31:04.800 --> 00:31:07.280]  是否要將榮耀歸給大衛
[00:31:07.280 --> 00:31:09.200]  歸給所羅門呢
[00:31:09.200 --> 00:31:10.560]  絕對不是
[00:31:10.560 --> 00:31:13.600]  神是要榮耀自己的名
[00:31:13.600 --> 00:31:17.840]  所以在所羅門的講話和禱告裡面
[00:31:17.840 --> 00:31:21.280]  至少十四次提到神的名
[00:31:21.280 --> 00:31:24.320]  就讓我們看到這個重要性
[00:31:24.320 --> 00:31:28.800]  所羅門小心翼翼地將榮耀歸給神
[00:31:28.800 --> 00:31:30.800]  而在耶路撒冷
[00:31:30.800 --> 00:31:34.240]  每一個以色列人來到聖殿敬拜
[00:31:34.240 --> 00:31:36.560]  他們都會記得神的恩典
[00:31:36.560 --> 00:31:37.920]  神的信實
[00:31:37.920 --> 00:31:40.480]  神講出來的話就算數
[00:31:40.480 --> 00:31:43.680]  所以他們去到聖殿祈求神
[00:31:43.680 --> 00:31:47.200]  希望神能夠祝福他們
[00:31:47.200 --> 00:31:48.480]  注意
[00:31:48.480 --> 00:31:54.080]  經文的文法在聶皇紀上的八章十三節至二十一節
[00:31:54.080 --> 00:31:58.960]  突然間文法由第三者轉到第一者
[00:31:58.960 --> 00:32:02.480]  所羅門說我為你起聖殿
[00:32:02.480 --> 00:32:06.000]  這裡就讓我們看到所羅門的驕傲
[00:32:06.000 --> 00:32:09.920]  所羅門的驕傲也會引致他將來
[00:32:09.920 --> 00:32:12.880]  跟隨他的妃嬪去拜偶像
[00:32:12.880 --> 00:32:16.800]  這個就是所羅門的問題
[00:32:16.800 --> 00:32:18.720]  我們講完兩點了
[00:32:18.720 --> 00:32:20.880]  我說我今天要講三點
[00:32:20.880 --> 00:32:24.400]  第一這個聖殿是神榮耀的殿
[00:32:24.400 --> 00:32:28.160]  第二這個聖殿是神同在的殿
[00:32:28.160 --> 00:32:32.880]  第三點就是一個向神祈求的殿
[00:32:32.880 --> 00:32:35.920]  所羅門貴在台上
[00:32:35.920 --> 00:32:38.160]  在祭壇附近
[00:32:38.160 --> 00:32:42.400]  雙手舉向天開始禱告
[00:32:42.400 --> 00:32:44.560]  而天或天上這個字
[00:32:44.560 --> 00:32:47.840]  在聶皇紀上的八章二十二至五十四節
[00:32:47.840 --> 00:32:51.360]  一共出現不下於十次
[00:32:51.360 --> 00:32:54.800]  所羅門舉起兩隻手來禱告
[00:32:54.800 --> 00:32:59.360]  這和我們現在向神禱告的姿勢很不同
[00:32:59.360 --> 00:33:00.960]  我們怎樣禱告?
[00:33:00.960 --> 00:33:03.840]  合上雙手 閉上眼睛
[00:33:03.840 --> 00:33:06.480]  但以色列人舉起兩隻手
[00:33:06.480 --> 00:33:09.040]  仰望天來祈求
[00:33:09.040 --> 00:33:10.480]  你說為什麼?
[00:33:10.480 --> 00:33:14.240]  舉起兩隻手就是代表自己的空虛
[00:33:14.240 --> 00:33:15.760]  代表自己的貧乏
[00:33:15.760 --> 00:33:17.920]  神啊 祢快些答應我
[00:33:17.920 --> 00:33:20.560]  祢快些應允我禱告
[00:33:20.560 --> 00:33:23.840]  就是很期待地向神禱告
[00:33:23.840 --> 00:33:26.960]  其實這個姿勢在聖經裡
[00:33:26.960 --> 00:33:30.080]  在早期的教會也是很普遍
[00:33:30.080 --> 00:33:34.080]  在提摩太前書的二章八節補羅說
[00:33:34.080 --> 00:33:36.160]  當那些人禱告的時候
[00:33:36.160 --> 00:33:41.840]  舉起聖傑的手來向神禱告
[00:33:41.840 --> 00:33:44.560]  在這裡所羅門又提到
[00:33:44.560 --> 00:33:49.040]  他說這些全部都是神的恩典
[00:33:49.040 --> 00:33:52.320]  以至我能夠為你來起聖殿
[00:33:52.320 --> 00:33:54.560]  他說是你守了你的約
[00:33:54.560 --> 00:33:57.600]  在世上沒有神能夠比起你
[00:33:57.600 --> 00:34:01.280]  聶王紀上第八章第十三節
[00:34:01.280 --> 00:34:05.120]  而的確神是為那些盡心
[00:34:05.120 --> 00:34:07.520]  行在祂面前侍奉祂的人
[00:34:07.520 --> 00:34:09.680]  是會思慈愛
[00:34:09.680 --> 00:34:12.080]  大衛就是一個最好的例子
[00:34:12.080 --> 00:34:14.960]  當大衛成為合臣心意的人
[00:34:14.960 --> 00:34:17.600]  他是願意來侍奉神的時候
[00:34:17.600 --> 00:34:21.520]  神就實驗了他的應許
[00:34:21.520 --> 00:34:24.080]  所羅門所以在這裡
[00:34:24.080 --> 00:34:27.840]  也提出了另外一句神的應許
[00:34:27.840 --> 00:34:30.560]  他說如果大衛的子孫
[00:34:30.560 --> 00:34:32.560]  謹慎自己的行為
[00:34:32.560 --> 00:34:36.400]  在神面前行事像大衛所行的一樣
[00:34:36.400 --> 00:34:41.360]  就不斷有人會坐以色列的國位上
[00:34:41.360 --> 00:34:43.600]  在撒姆爾夏第七章
[00:34:43.600 --> 00:34:47.120]  神和大衛納約的時候也說過這句話
[00:34:47.120 --> 00:34:50.400]  就是說這個王朝是會永遠的
[00:34:50.400 --> 00:34:53.760]  但是如果以色列的王不聽話
[00:34:53.760 --> 00:34:54.960]  背弱的話
[00:34:54.960 --> 00:34:58.880]  你分分鐘不能夠坐在這個王位上
[00:34:58.880 --> 00:35:02.400]  現在大衛的王位在地上的王位
[00:35:02.400 --> 00:35:05.040]  誰坐在上面?
[00:35:05.040 --> 00:35:06.080]  沒有人了
[00:35:06.080 --> 00:35:09.440]  大衛的王朝已經完了在地上
[00:35:09.440 --> 00:35:12.320]  而將來耶穌基督會回來
[00:35:12.320 --> 00:35:15.280]  帶領以色列人進入千禧年國
[00:35:15.280 --> 00:35:17.760]  這個就是實驗了神的應許
[00:35:17.760 --> 00:35:20.400]  如果沒有了這個千禧年國的話
[00:35:20.400 --> 00:35:22.560]  神的應許就落空
[00:35:22.560 --> 00:35:25.040]  我也說過在天上的王位
[00:35:25.040 --> 00:35:26.480]  不是大衛的王位
[00:35:26.480 --> 00:35:28.800]  我們是要搞清楚
[00:35:28.800 --> 00:35:32.000]  所以我們這裡看到有兩個部分
[00:35:32.000 --> 00:35:35.440]  一個部分就是神的應許是無條件的
[00:35:35.440 --> 00:35:37.040]  直到永遠
[00:35:37.040 --> 00:35:41.840]  但是每一個的王都要為自己的行為負責
[00:35:41.840 --> 00:35:45.360]  我也說過這個好像我們的信心一樣
[00:35:45.360 --> 00:35:48.880]  我們的信心是不是因為我們的行為得救?
[00:35:48.880 --> 00:35:49.680]  不是
[00:35:49.680 --> 00:35:52.560]  是神的恩典算我們為二人
[00:35:52.560 --> 00:35:55.760]  就好像阿伯拉罕之約是無條件
[00:35:55.760 --> 00:36:00.480]  但是每一個信徒都要小心自己的行為
[00:36:00.480 --> 00:36:02.320]  因為如果我們犯罪的話
[00:36:02.320 --> 00:36:03.760]  神是會管教
[00:36:03.760 --> 00:36:05.600]  這個不是阿伯拉罕的約
[00:36:05.600 --> 00:36:07.440]  這個是摩西之約
[00:36:07.440 --> 00:36:11.440]  而保羅說430年後摩西之約
[00:36:11.440 --> 00:36:18.160]  絕對不能夠廢去430年前阿伯拉罕之約
[00:36:18.160 --> 00:36:19.920]  所羅門的禱告裡面
[00:36:19.920 --> 00:36:25.280]  也說到自己所建造的殿是有不足的地方
[00:36:25.280 --> 00:36:28.480]  就是說到天上的神
[00:36:28.480 --> 00:36:29.760]  全能的神
[00:36:29.760 --> 00:36:34.160]  怎麼可能住在人手所做的建築物裡面
[00:36:34.160 --> 00:36:38.800]  其實當所羅門邀請推羅王希蘭
[00:36:38.800 --> 00:36:41.040]  來幫他建聖殿的時候
[00:36:41.040 --> 00:36:43.280]  他已經說過這句話
[00:36:43.280 --> 00:36:46.720]  在《歷代之下》的二章第六節
[00:36:46.720 --> 00:36:52.720]  而在《以賽亞書》的66章一至二節也說
[00:36:52.720 --> 00:36:54.640]  耶和說:如此說
[00:36:54.640 --> 00:36:56.160]  天是我的座位
[00:36:56.160 --> 00:36:57.840]  地是我的腳墩
[00:36:57.840 --> 00:37:01.760]  你們要為我做何等的奠宇
[00:37:01.760 --> 00:37:04.800]  那裡是我安息的地方呢
[00:37:04.800 --> 00:37:08.400]  耶和說這一切都是我手所做的
[00:37:08.400 --> 00:37:12.560]  你不要以為是所羅門為神來建聖殿
[00:37:12.560 --> 00:37:16.560]  神怎麼說這一切都是我手所做
[00:37:16.560 --> 00:37:19.920]  是祂實現了祂自己的應許
[00:37:19.920 --> 00:37:24.480]  此提反在猶太人公會要將祂處決之前
[00:37:24.480 --> 00:37:28.400]  也引用了所羅門和以賽亞先知的話
[00:37:28.400 --> 00:37:30.960]  在《使徒行傳》的第十七章
[00:37:30.960 --> 00:37:34.480]  而當保羅向外邦人傳福音的時候
[00:37:34.480 --> 00:37:36.480]  他也強調了這一點
[00:37:36.480 --> 00:37:39.920]  在《使徒行傳》的第十七章
[00:37:39.920 --> 00:37:43.200]  我們見到這一切都是出於神的恩典
[00:37:43.200 --> 00:37:46.640]  我們說是祂准許以色列人
[00:37:46.640 --> 00:37:49.920]  在那裡納祂名的地方來敬拜
[00:37:49.920 --> 00:37:53.520]  就是在《生命記》的第十二章第五節
[00:37:53.520 --> 00:37:56.960]  耶和說:你們的神從你們各支派中
[00:37:56.960 --> 00:38:00.480]  選擇何處為納祂名的居所
[00:38:00.480 --> 00:38:04.320]  你們就當往那裡去求問
[00:38:04.320 --> 00:38:06.080]  這節的經文你有沒有看到
[00:38:06.080 --> 00:38:08.160]  將兩件事放在一起
[00:38:08.160 --> 00:38:12.240]  神的聖殿和向神求問
[00:38:12.240 --> 00:38:17.440]  神的聖殿就是萬國禱告的殿
[00:38:17.440 --> 00:38:20.320]  所羅門就是拿著這個應許
[00:38:20.320 --> 00:38:22.480]  來向神祈求
[00:38:22.480 --> 00:38:25.360]  當我們的子民犯了罪
[00:38:25.360 --> 00:38:28.480]  但是當他們向聖殿祈求
[00:38:28.480 --> 00:38:31.520]  所羅門說求你垂聽他們
[00:38:31.520 --> 00:38:33.360]  求你看顧這個聖殿
[00:38:33.360 --> 00:38:37.280]  求你垂聽他們的禱告
[00:38:37.280 --> 00:38:41.280]  在《少羽獵王紀》上的第八章第五十六節
[00:38:41.280 --> 00:38:43.520]  經文說:願耶和說:
[00:38:43.520 --> 00:38:46.160]  我們的神晝夜垂念
[00:38:46.160 --> 00:38:49.760]  每日為祂的僕人與他民以色列
[00:38:49.760 --> 00:38:52.240]  這就是申冤
[00:38:52.240 --> 00:38:55.840]  所羅門知道有一件事就是
[00:38:55.840 --> 00:38:59.360]  《新命紀》第28章和第29章
[00:38:59.360 --> 00:39:02.960]  是神與以色列人納約的條款
[00:39:02.960 --> 00:39:05.120]  當以色列人走約的時候
[00:39:05.120 --> 00:39:06.640]  神會祝福
[00:39:06.640 --> 00:39:09.040]  但是當以色列人毀約
[00:39:09.040 --> 00:39:10.320]  神就會詛咒
[00:39:10.320 --> 00:39:13.680]  神甚至會差派敵人來攻擊他們
[00:39:13.680 --> 00:39:16.960]  也容許災難臨到他們身上
[00:39:16.960 --> 00:39:19.600]  這就是神的管教
[00:39:19.600 --> 00:39:21.280]  但是無論如何
[00:39:21.280 --> 00:39:24.080]  在《新命紀》第30章
[00:39:24.080 --> 00:39:26.960]  神還允許以色列人的子民
[00:39:26.960 --> 00:39:29.040]  就算你們背了約
[00:39:29.040 --> 00:39:31.360]  我是差派你的敵人來攻擊你
[00:39:31.360 --> 00:39:33.840]  我是有災難臨到你們的身上
[00:39:33.840 --> 00:39:35.840]  但是只要你們悔改
[00:39:35.840 --> 00:39:37.520]  只要你們迴轉
[00:39:37.520 --> 00:39:38.560]  就怎樣?
[00:39:38.560 --> 00:39:40.720]  神一定會赦免
[00:39:40.720 --> 00:39:43.040]  一定會復興
[00:39:43.040 --> 00:39:46.000]  這個也在《述若拿先知》的身上
[00:39:46.000 --> 00:39:47.520]  我們會見到
[00:39:47.520 --> 00:39:51.200]  若拿仰望神的聖殿來禱告
[00:39:51.200 --> 00:39:53.040]  神就赦免了他
[00:39:53.040 --> 00:39:56.320]  在《述若拿》書的第二章第四節
[00:39:56.320 --> 00:39:57.840]  但以利先知
[00:39:57.840 --> 00:40:00.640]  也是遙望耶路撒冷的聖殿
[00:40:00.640 --> 00:40:03.600]  因為他當時已經不再在耶路撒冷
[00:40:03.600 --> 00:40:06.320]  他甚至遙望耶路撒冷的聖殿
[00:40:06.320 --> 00:40:08.560]  為百姓來祈求
[00:40:08.560 --> 00:40:11.680]  但以利先知的第六章第十節
[00:40:11.680 --> 00:40:13.200]  我剛才也說過
[00:40:13.200 --> 00:40:16.880]  無論新約舊約都告訴我們
[00:40:16.880 --> 00:40:20.960]  神的聖殿就是萬國禱告的殿
[00:40:20.960 --> 00:40:25.280]  所以所羅門在第八章最中心的地方
[00:40:25.280 --> 00:40:27.760]  說出了有七個祈求
[00:40:27.760 --> 00:40:30.080]  希望神能夠答允
[00:40:30.080 --> 00:40:32.640]  這就是當以色列人毀了約
[00:40:32.640 --> 00:40:34.720]  神來到責罰他們
[00:40:34.720 --> 00:40:36.160]  管教他們的時候
[00:40:36.160 --> 00:40:39.680]  所羅門說求你赦免他們
[00:40:39.680 --> 00:40:44.640]  其實這是在第八章最中心的經文
[00:40:44.640 --> 00:40:46.240]  我剛才也說過
[00:40:46.240 --> 00:40:48.960]  三件是具體的祈求
[00:40:48.960 --> 00:40:51.120]  在守美結構的上方
[00:40:51.120 --> 00:40:54.000]  三件亦是具體的祈求
[00:40:54.000 --> 00:40:57.040]  在守美結構下面的部分
[00:40:57.040 --> 00:40:59.040]  而最中心的經文
[00:40:59.040 --> 00:41:02.160]  就是一些普通天然的災難
[00:41:02.160 --> 00:41:04.960]  我們來看看守美結構
[00:41:04.960 --> 00:41:07.680]  這個守美結構一共有四層
[00:41:07.680 --> 00:41:09.200]  第一層是說到
[00:41:09.200 --> 00:41:11.840]  當以色列人得罪他們的鄰居
[00:41:11.840 --> 00:41:15.680]  列王紀上的八章三十一至三十二節
[00:41:15.680 --> 00:41:19.120]  或者是以色列人得罪了神
[00:41:19.120 --> 00:41:19.840]  有沒有看到?
[00:41:19.840 --> 00:41:23.280]  列王紀上的八章四十六至五十一節
[00:41:23.280 --> 00:41:24.800]  無論是得罪鄰居
[00:41:24.800 --> 00:41:26.480]  無論是得罪神
[00:41:26.480 --> 00:41:28.240]  另外第二層
[00:41:28.240 --> 00:41:30.720]  當他們敗在敵人的手上
[00:41:30.720 --> 00:41:34.400]  列王紀上的八章三十三至三十四節
[00:41:34.400 --> 00:41:36.960]  就是有敵人來攻擊他們
[00:41:36.960 --> 00:41:39.520]  他們敗在敵人的手上
[00:41:39.520 --> 00:41:43.520]  而列王紀上的八章四十四至四十五節
[00:41:43.520 --> 00:41:46.640]  當他們去攻打他們的敵人
[00:41:46.640 --> 00:41:48.640]  無論敵人來攻打他們
[00:41:48.640 --> 00:41:50.560]  或者他們去攻打敵人
[00:41:50.560 --> 00:41:51.760]  他們打敗仗
[00:41:51.760 --> 00:41:53.120]  因為他們的罪
[00:41:53.120 --> 00:41:55.200]  求神寬恕他們
[00:41:55.200 --> 00:41:56.800]  還有第三層
[00:41:56.800 --> 00:41:58.720]  就是當你的民得罪你
[00:41:58.720 --> 00:42:00.240]  這裡是以色列人
[00:42:00.240 --> 00:42:04.080]  列王紀上的八章三十五至三十六節
[00:42:04.080 --> 00:42:06.800]  又或者不屬你民的外邦人
[00:42:06.800 --> 00:42:08.720]  當他們禱告的時候
[00:42:08.720 --> 00:42:10.960]  求你聽他們的禱告
[00:42:10.960 --> 00:42:14.400]  列王紀上的八章四十一至四十三節
[00:42:14.400 --> 00:42:16.560]  有沒有看到這裡包括所有人
