
[00:00:00.000 --> 00:00:03.000]  歡迎大家來信望愛的娘堂
[00:24:31.180 --> 00:24:36.180]  結果摩西就去了 所以神呼召摩西就這樣開始
[00:24:36.180 --> 00:24:42.180]  他就吸了十個齋 結果把百姓帶出來了
[00:24:42.180 --> 00:24:47.180]  這故事大體就是這個樣子
[00:24:47.180 --> 00:24:52.180]  那麼喝第二杯叫做拯救之杯
[00:24:52.180 --> 00:24:56.180]  剛才我們是承聖之杯這個Cup of Deliverance
[00:24:56.180 --> 00:25:01.180]  我們再一次把我們的葡萄酒裝滿我們的杯子
[00:25:01.180 --> 00:25:04.180]  從前在埃及被奴役的以色列人
[00:25:04.180 --> 00:25:08.180]  就是今日同樣的人
[00:25:08.180 --> 00:25:13.180]  但是神要拯救我們就好像經上所說的
[00:25:13.180 --> 00:25:19.180]  來 我要拯救你們 脫離埃及人的奴隸
[00:25:19.180 --> 00:25:25.180]  他將要生一個兒子 你要給他取名叫耶穌
[00:25:25.180 --> 00:25:31.180]  因為他就要將他的百姓從罪惡裡拯救出來
[00:25:31.180 --> 00:25:38.180]  主耶穌的名字耶穌 希伯來文叫做耶穌
[00:25:38.180 --> 00:25:43.180]  意思就是說救恩 祂的意思的名字就是
[00:25:43.180 --> 00:25:46.180]  把自己的百姓從罪惡中拯救出來
[00:25:46.180 --> 00:25:50.180]  所以這就是主耶穌 我們來準備來
[00:25:50.180 --> 00:25:54.180]  我們為這個杯子來祝福拯救
[00:25:54.180 --> 00:26:11.180]  你同樣杯子就可以了
[00:26:11.180 --> 00:26:14.180]  我們一起來念那個紅的字
[00:26:14.180 --> 00:26:24.180]  祝我們的神 天地的主宰
[00:26:24.180 --> 00:26:27.180]  讓我們一起來領受這一杯
[00:26:27.180 --> 00:26:30.180]  第二杯 你要換也可以
[00:26:30.180 --> 00:26:32.180]  你用同樣杯子也可以
[00:26:32.180 --> 00:26:34.180]  來 我們一起來
[00:26:34.180 --> 00:26:43.180]  喝一口就好了 不必全部喝掉
[00:26:43.180 --> 00:26:48.180]  好的 我們已經喝了兩個杯了
[00:26:48.180 --> 00:26:53.180]  一共要喝四杯 好了
[00:26:53.180 --> 00:26:56.180]  OK 我們現在來看越界的羔羊
[00:26:56.180 --> 00:27:00.180]  就是帕薩康貝
[00:27:00.180 --> 00:27:02.180]  那麼 傳奇記他說
[00:27:02.180 --> 00:27:03.180]  來 我們一起來念
[00:27:03.180 --> 00:27:07.180]  要吃羊羔的肉 用火烤了
[00:27:07.180 --> 00:27:11.180]  與無效餅和苦菜同吃
[00:27:11.180 --> 00:27:14.180]  你們吃羊羔 當腰間束帶
[00:27:14.180 --> 00:27:18.180]  腳上穿鞋 手中拿杖
[00:27:18.180 --> 00:27:23.180]  趕緊的吃 這是約和華的月節
[00:27:23.180 --> 00:27:29.180]  另外呢 你們沒有雞蛋
[00:27:29.180 --> 00:27:33.180]  只有一個 OK
[00:27:33.180 --> 00:27:36.180]  羊羔我們今天知道是怎麼樣
[00:27:36.180 --> 00:27:41.180]  越界的羔羊 就是耶穌 是不是
[00:27:41.180 --> 00:27:44.180]  耶穌祂是替罪的羔羊
[00:27:44.180 --> 00:27:47.180]  祂為我們捨了 是不是
[00:27:47.180 --> 00:27:52.180]  但是雞蛋呢 雞蛋是有生命的
[00:27:52.180 --> 00:27:56.180]  雞蛋也是圓 橢圓形的
[00:27:56.180 --> 00:27:59.180]  它有點像是一滴的淚水
[00:27:59.180 --> 00:28:04.180]  所以它代表了聖殿被毀而哀哭
[00:28:04.180 --> 00:28:06.180]  另外一方面呢
[00:28:06.180 --> 00:28:10.180]  就是一個生命 還有永生
[00:28:10.180 --> 00:28:13.180]  因為雞蛋的形狀 橢圓的
[00:28:13.180 --> 00:28:16.180]  它沒有開始 也沒有結束
[00:28:16.180 --> 00:28:18.180]  在猶太人的喪禮上面
[00:28:18.180 --> 00:28:20.180]  就像大衛王說的
[00:28:20.180 --> 00:28:24.180]  他說我用皮帶裝淚水
[00:28:24.180 --> 00:28:26.180]  他們有這個習慣
[00:28:26.180 --> 00:28:30.180]  他坐在喪禮上面 就傳個帶子
[00:28:30.180 --> 00:28:32.180]  一人哭 兩個是淚水
[00:28:32.180 --> 00:28:34.180]  一直傳下去 最後這個淚水
[00:28:34.180 --> 00:28:37.180]  要一起跟著葬下去
[00:28:37.180 --> 00:28:39.180]  就表示說我們的哀痛
[00:28:39.180 --> 00:28:42.180]  所以這越界的羔羊
[00:28:42.180 --> 00:28:48.180]  還有苦菜 還有其他的
[00:28:48.180 --> 00:28:51.180]  主耶穌 我們的神天天的主宰
[00:28:51.180 --> 00:28:53.180]  你是應當稱頌的
[00:28:53.180 --> 00:28:56.180]  因為你憐憫我們 供應我們一切的需要
[00:28:56.180 --> 00:29:00.180]  你拆遷你的兒子 主耶穌來到世上
[00:29:00.180 --> 00:29:02.180]  祂是彌賽
[00:29:02.180 --> 00:29:04.180]  你赦免我們的罪孽
[00:29:04.180 --> 00:29:08.180]  將豐盛的生命和永生賜給我們
[00:29:08.180 --> 00:29:10.180]  哈利路亞
[00:29:10.180 --> 00:29:13.180]  耶穌 耶穌啊
[00:29:13.180 --> 00:29:16.180]  意思是拯救的神
[00:29:16.180 --> 00:29:19.180]  將祂的百姓從罪惡拯救出來
[00:29:19.180 --> 00:29:23.180]  而且是將祂自己的百姓
[00:29:23.180 --> 00:29:26.180]  祂又被稱為Jesus Christ
[00:29:26.180 --> 00:29:31.180]  Christ是希臘文 意思是基督
[00:29:31.180 --> 00:29:35.180]  但是祂的同義 同樣的字
[00:29:35.180 --> 00:29:38.180]  在希伯來文叫做Messiah
[00:29:38.180 --> 00:29:42.180]  就是Messiah 就是受高的王
[00:29:42.180 --> 00:29:45.180]  所以我們要說神
[00:29:45.180 --> 00:29:50.180]  你賜給我們的真的是夠多了 足夠了
[00:29:50.180 --> 00:29:54.180]  我真的是 我非常感謝神
[00:29:54.180 --> 00:30:01.180]  我一直活到現在 我沒有缺乏過
[00:30:01.180 --> 00:30:04.180]  我永遠是很夠的
[00:30:04.180 --> 00:30:06.180]  當我很小的時候日子很苦
[00:30:06.180 --> 00:30:10.180]  但是我沒有覺得我有什麼欠缺的
[00:30:10.180 --> 00:30:13.180]  玩完了就回家吃點東西
[00:30:13.180 --> 00:30:16.180]  吃完了再出去又打又鬧的
[00:30:16.180 --> 00:30:18.180]  再玩又再回家吃飯去
[00:30:18.180 --> 00:30:23.180]  有的時候我跟人家在外面玩躲喵喵
[00:30:23.180 --> 00:30:25.180]  Hide and seek 對不對
[00:30:25.180 --> 00:30:28.180]  我躲到陰溝裡面 躲了半天
[00:30:28.180 --> 00:30:31.180]  等我出來的時候天都黑了
[00:30:31.180 --> 00:30:34.180]  人都走光了 當我回家的時候
[00:30:34.180 --> 00:30:39.180]  我家人都不知道我沒有回家吃飯
[00:30:39.180 --> 00:30:41.180]  因為我有七個兄弟姐妹
[00:30:41.180 --> 00:30:44.180]  一家都是人 是不是
[00:30:44.180 --> 00:30:46.180]  但是我有一個快樂的童年
[00:30:46.180 --> 00:30:48.180]  我從來沒有缺什麼
[00:30:48.180 --> 00:30:52.180]  我足夠了 神給我的真的是夠多了
[00:30:52.180 --> 00:30:55.180]  我相信我們來到神的面前
[00:30:55.180 --> 00:30:59.180]  我們也說豐盛的生命永生賜給我們
[00:30:59.180 --> 00:31:01.180]  是不是 耶穌說我來了
[00:31:01.180 --> 00:31:06.180]  是要教揚得生命並且得得更豐富
[00:31:06.180 --> 00:31:08.180]  哈利路亞 是的
[00:31:08.180 --> 00:31:12.180]  所以讓我們來吃一夜節的晚餐
[00:31:12.180 --> 00:31:15.180]  羊肉 雞蛋 湯 無效餅
[00:31:15.180 --> 00:31:18.180]  還有這些菜通通可以吃 好不好
[00:31:18.180 --> 00:31:22.180]  好 開始吃
[00:31:22.180 --> 00:31:25.180]  耶 開始吃
[00:31:25.180 --> 00:31:31.180]  來 OK 我們現在吃點心
[00:31:31.180 --> 00:31:35.180]  點心叫做阿菲可曼 是嗎
[00:31:35.180 --> 00:31:39.180]  其實也是一個無效餅
[00:31:39.180 --> 00:31:42.180]  無效餅你蘸什麼都可以
[00:31:42.180 --> 00:31:45.180]  這個也是一個無效餅叫做阿菲可曼
[00:31:45.180 --> 00:31:52.180]  就等於是傳統月節晚餐後的飯後點心
[00:31:52.180 --> 00:31:57.180]  阿菲可曼的意思是
[00:31:57.180 --> 00:32:00.180]  他將要來的
[00:32:00.180 --> 00:32:05.180]  換一句話說 我們的主耶穌那一天將要來
[00:32:05.180 --> 00:32:09.180]  如經上所說 十度訓戰一章十一節來
[00:32:09.180 --> 00:32:15.180]  伽利利人啊 你們為什麼站著望天呢
[00:32:15.180 --> 00:32:18.180]  這離開你們被接升天的耶穌
[00:32:18.180 --> 00:32:21.180]  你們見祂怎樣往天上去
[00:32:21.180 --> 00:32:24.180]  祂還要怎樣來
[00:32:24.180 --> 00:32:30.180]  哈利路亞 所以讓我們來吃阿菲可曼
[00:32:30.180 --> 00:32:33.180]  好的 我們同時呢
[00:32:33.180 --> 00:32:37.180]  我們同時也來看這個
[00:32:37.180 --> 00:32:41.180]  我們來喝這個救贖之杯
[00:32:41.180 --> 00:32:43.180]  Cup of Redemption
[00:32:43.180 --> 00:32:48.180]  我們再一次請拿起我們的杯子來
[00:32:48.180 --> 00:32:51.180]  那麼救贖之杯是在傳奇記六章六節
[00:32:51.180 --> 00:33:01.180]  他說 請 我要用大能的綁閉和審判的作為救贖你們
[00:33:01.180 --> 00:33:04.180]  也照樣拿起杯來說
[00:33:04.180 --> 00:33:08.180]  這杯是用我的血所立的新約
[00:33:08.180 --> 00:33:12.180]  你們每逢喝的時候要如此行
[00:33:12.180 --> 00:33:14.180]  為的是紀念我
[00:33:14.180 --> 00:33:19.180]  所以讓我們舉起這個救贖之杯
[00:33:19.180 --> 00:33:22.180]  也是新約的杯
[00:33:22.180 --> 00:33:27.180]  讓我們一同來領受這個神的救贖
[00:33:27.180 --> 00:33:28.180]  好不好 來
[00:33:28.180 --> 00:33:35.180]  來 各位請救贖之杯
[00:33:35.180 --> 00:33:37.180]  好的
[00:33:37.180 --> 00:33:38.180]  Cup of Redemption
[00:33:38.180 --> 00:33:45.180]  OK 下面我們再來看
[00:33:45.180 --> 00:33:48.180]  就是說 主我們的神 天地的主宰
[00:33:48.180 --> 00:33:50.180]  你是應當稱頌的
[00:33:50.180 --> 00:33:53.180]  因為你創造了葡萄酒
[00:33:53.180 --> 00:33:56.180]  所以我們一起喝了救贖之杯
[00:33:56.180 --> 00:34:00.180]  喝早了
[00:34:00.180 --> 00:34:05.180]  我們再來喝一杯叫做以利亞的杯
[00:34:05.180 --> 00:34:08.180]  這就是Cup of Elijah
[00:34:08.180 --> 00:34:09.180]  OK
[00:34:09.180 --> 00:34:14.180]  因為我們請一個小孩子
[00:34:14.180 --> 00:34:17.180]  Tim你去把門打開
[00:34:17.180 --> 00:34:20.180]  Open the door
[00:34:20.180 --> 00:34:23.180]  我們Welcome Elijah coming into our house
[00:34:23.180 --> 00:34:25.180]  into our temple
[00:34:25.180 --> 00:34:28.180]  因為猶太人相信
[00:34:28.180 --> 00:34:31.180]  你們相不相信以利亞沒有死
[00:34:31.180 --> 00:34:33.180]  是不是
[00:34:33.180 --> 00:34:35.180]  他被神接走了
[00:34:35.180 --> 00:34:38.180]  是 他被神接走了
[00:34:38.180 --> 00:34:40.180]  他還要再來
[00:34:40.180 --> 00:34:41.180]  所以他沒有死
[00:34:41.180 --> 00:34:44.180]  他是被旋風接上天的
[00:34:44.180 --> 00:34:46.180]  他們都相信
[00:34:46.180 --> 00:34:50.180]  以利亞會在逾夜節的時候來
[00:34:50.180 --> 00:34:55.180]  所以今天我們歡迎以利亞來到我們的中間
[00:34:55.180 --> 00:34:58.180]  並且我們宣告
[00:34:58.180 --> 00:35:01.180]  彌撒亞的也要來臨到我們的中間
[00:35:01.180 --> 00:35:04.180]  但是我們要警醒
[00:35:04.180 --> 00:35:07.180]  馬拉基書 四章五節說
[00:35:07.180 --> 00:35:12.180]  看啊 耶和華大而可謂之日未到以前
[00:35:12.180 --> 00:35:17.180]  我必採檢先知以利亞到你們那裡去
[00:35:17.180 --> 00:35:19.180]  所以以利亞來了
[00:35:19.180 --> 00:35:22.180]  就差不多了 好不好
[00:35:22.180 --> 00:35:27.180]  再來 他必有以利亞的心智能力
[00:35:27.180 --> 00:35:29.180]  行在主的前面
[00:35:29.180 --> 00:35:32.180]  叫為父的心轉向兒女
[00:35:32.180 --> 00:35:36.180]  叫卑力的人從一人的智慧
[00:35:36.180 --> 00:35:40.180]  又為主預備合用的百姓
[00:35:40.180 --> 00:35:42.180]  Hallelujah
[00:35:42.180 --> 00:35:44.180]  這是以利亞的碑
[00:35:44.180 --> 00:35:46.180]  是不是
[00:35:46.180 --> 00:35:49.180]  Tim你可以把門關起來
[00:35:49.180 --> 00:35:51.180]  以利亞已經進來了 不要讓她走了
[00:35:51.180 --> 00:35:58.180]  以利亞你留下來
[00:35:58.180 --> 00:36:00.180]  Elisha你留下來
[00:36:00.180 --> 00:36:02.180]  OK
[00:36:02.180 --> 00:36:07.180]  下面我們這個叫做接納之碑
[00:36:07.180 --> 00:36:11.180]  The cup of acceptance
[00:36:11.180 --> 00:36:14.180]  也就是說神要完完全全的接納我們
[00:36:14.180 --> 00:36:17.180]  Just as you are
[00:36:17.180 --> 00:36:19.180]  就好像你的不完全
[00:36:19.180 --> 00:36:21.180]  就好像你的身體有帶著罪孽
[00:36:21.180 --> 00:36:24.180]  就好像你身體有帶著病痛
[00:36:24.180 --> 00:36:26.180]  不是說你夠好了 你完美了
[00:36:26.180 --> 00:36:28.180]  你合成的心意 他才接納你
[00:36:28.180 --> 00:36:31.180]  No 當你還是罪人的時候
[00:36:31.180 --> 00:36:33.180]  神就接納了你
[00:36:33.180 --> 00:36:36.180]  他接納你就讓我們得罪的日子
[00:36:36.180 --> 00:36:38.180]  天國的婚宴
[00:36:38.180 --> 00:36:40.180]  就好像經上說的
[00:36:40.180 --> 00:36:43.180]  騎士路十九章六到九節我們一起念
[00:36:43.180 --> 00:36:46.180]  我聽見好像群眾的聲音
[00:36:46.180 --> 00:36:49.180]  眾水的聲音 大雷的聲音說
[00:36:49.180 --> 00:36:51.180]  Hallelujah
[00:36:51.180 --> 00:36:53.180]  因為主我們的神
[00:36:53.180 --> 00:36:55.180]  全能者做主了
[00:36:55.180 --> 00:36:57.180]  我們要歡喜快樂
[00:36:57.180 --> 00:36:59.180]  將榮耀歸給他
[00:36:59.180 --> 00:37:03.180]  因為高揚婚娶的時候到了
[00:37:03.180 --> 00:37:06.180]  心腹也自己預備好了
[00:37:06.180 --> 00:37:11.180]  就蒙恩得名的西麻衣
[00:37:11.180 --> 00:37:15.180]  這西麻衣就是聖徒所行的意
[00:37:15.180 --> 00:37:18.180]  天使呼呼我說
[00:37:18.180 --> 00:37:23.180]  你要寫上凡被請赴高揚之婚宴的
[00:37:23.180 --> 00:37:25.180]  有福了 Hallelujah
[00:37:25.180 --> 00:37:27.180]  我們有福了
[00:37:27.180 --> 00:37:31.180]  我們在地上吃月節的晚餐
[00:37:31.180 --> 00:37:34.180]  我們在天上我們要赴高揚的婚宴
[00:37:34.180 --> 00:37:38.180]  所以我們每一個人都是有福了
[00:37:38.180 --> 00:37:42.180]  這是接納之杯 神接納我們
[00:37:42.180 --> 00:37:45.180]  在主耶穌基督以門徒的
[00:37:45.180 --> 00:37:48.180]  最後月節的晚餐
[00:37:48.180 --> 00:37:51.180]  他們喝的就是接納之杯
[00:37:51.180 --> 00:37:55.180]  但是主耶穌他有說一句話
[00:37:55.180 --> 00:37:57.180]  他說什麼
[00:37:57.180 --> 00:38:00.180]  請馬太福音二十六章二十九節
[00:38:00.180 --> 00:38:02.180]  他說但我告訴你們
[00:38:02.180 --> 00:38:06.180]  從今以後我不再喝這葡萄汁
[00:38:06.180 --> 00:38:08.180]  直到我在我父的國裡
[00:38:08.180 --> 00:38:12.180]  同你們喝新的那日子
[00:38:12.180 --> 00:38:15.180]  所以耶穌沒有喝接納之杯
[00:38:15.180 --> 00:38:16.180]  是不是
[00:38:16.180 --> 00:38:19.180]  所以我們等一下你可以選擇喝
[00:38:19.180 --> 00:38:21.180]  你可以選擇不喝
[00:38:21.180 --> 00:38:23.180]  你可以留到主耶穌來的時候
[00:38:23.180 --> 00:38:25.180]  你跟他喝
[00:38:25.180 --> 00:38:28.180]  或者是現在以利亞也來了
[00:38:28.180 --> 00:38:30.180]  耶穌也在我們中間了
[00:38:30.180 --> 00:38:31.180]  我們就來喝
[00:38:31.180 --> 00:38:36.180]  那麼因為我們相信我們這神國裡面有盼望
[00:38:36.180 --> 00:38:40.180]  我們現在在地上就在地如在天
[00:38:40.180 --> 00:38:42.180]  那麼我們來喝
[00:38:42.180 --> 00:38:44.180]  哈利路亞 讚美神
[00:38:44.180 --> 00:38:46.180]  哈利路亞讓我來
[00:38:46.180 --> 00:38:49.180]  為各位來祝福選擇喝的人
[00:38:49.180 --> 00:38:50.180]  我們一起舉起杯來
[00:38:50.180 --> 00:38:52.180]  我們來稱頌主的名
[00:38:52.180 --> 00:39:03.180]  祂是說主我們的神
[00:39:03.180 --> 00:39:04.180]  天下的主黨
[00:39:04.180 --> 00:39:06.180]  你是應當稱頌的
[00:39:06.180 --> 00:39:10.180]  因為你創造了葡萄酒
[00:39:10.180 --> 00:39:11.180]  哈利路亞
[00:39:11.180 --> 00:39:16.180]  讓我們一起來喝
[00:39:16.180 --> 00:39:18.180]  喝了嗎
[00:39:18.180 --> 00:39:23.180]  接納之杯也喝了
[00:39:23.180 --> 00:39:31.180]  我們來唱摩西的禱告
[00:39:31.180 --> 00:39:33.180]  最後
[00:39:33.180 --> 00:39:36.180]  我相信我們都酒足飯飽了吧
[00:39:36.180 --> 00:39:40.180]  讓我來為各位來做大祭祀的祝福
[00:39:40.180 --> 00:39:42.180]  祂是說
[00:39:42.180 --> 00:39:44.180]  耶和華賜福於我 保護我
[00:39:44.180 --> 00:39:46.180]  耶和華向我仰念 賜我平安
[00:39:46.180 --> 00:39:50.180]  耶和華的臉光照我 賜恩於我
[00:39:50.180 --> 00:39:54.180]  為什麼會耶和華向我仰念呢
[00:39:54.180 --> 00:39:56.180]  因為祂把你像個小孩子一樣
[00:39:56.180 --> 00:39:57.180]  這樣抱起來
[00:39:57.180 --> 00:39:59.180]  祂就向你仰念
[00:39:59.180 --> 00:40:00.180]  祂向你仰念的時候
[00:40:00.180 --> 00:40:02.180]  祂的臉光就照你
[00:40:02.180 --> 00:40:05.180]  所以讓我們來領受
[00:40:05.180 --> 00:40:08.180]  願耶和華賜福於你 保護你
[00:40:08.180 --> 00:40:11.180]  願耶和華向你仰念 賜你平安
[00:40:11.180 --> 00:40:15.180]  願耶和華臉光照你 賜恩於你
[00:40:15.180 --> 00:40:18.180]  從今 直到永遠
[00:40:18.180 --> 00:40:20.180]  Amen
