
[00:00:00.000 --> 00:00:05.960]  昨天我們洛杉磯大概是下午的時間
[00:19:03.940 --> 00:19:05.740]  你只是一個功能性小組
[00:19:05.740 --> 00:19:07.940]  就是大家來茶經
[00:19:07.940 --> 00:19:10.140]  真正的小組
[00:19:10.140 --> 00:19:12.740]  我常常跟做小組的弟兄姐妹講
[00:19:12.740 --> 00:19:16.540]  真正的小組有兩大功能
[00:19:16.540 --> 00:19:19.540]  對內彼此相愛
[00:19:19.540 --> 00:19:25.440]  對外就廣傳福音
[00:19:25.440 --> 00:19:27.340]  沒別的
[00:19:27.340 --> 00:19:29.540]  一個真正的小組
[00:19:29.540 --> 00:19:31.340]  你彼此相愛
[00:19:31.340 --> 00:19:34.840]  大家來到這個地方就不走了
[00:19:34.840 --> 00:19:35.740]  是不是
[00:19:35.740 --> 00:19:38.040]  所以教會的門緊緊的
[00:19:38.040 --> 00:19:41.340]  進來了就出不去了
[00:19:41.340 --> 00:19:43.640]  對外廣傳福音
[00:19:43.640 --> 00:19:45.340]  別人一看這個小組這麼有愛
[00:19:45.340 --> 00:19:46.440]  他一進來怎麼樣
[00:19:46.440 --> 00:19:49.140]  馬上就被吸引了
[00:19:49.140 --> 00:19:52.240]  所以小組也好
[00:19:52.240 --> 00:19:53.040]  團聚也好
[00:19:53.040 --> 00:19:53.840]  教會也好
[00:19:53.840 --> 00:19:56.140]  這個原理都是一樣的
[00:19:56.140 --> 00:19:58.740]  因此弟兄姐妹
[00:19:58.740 --> 00:20:02.740]  讓我們建立一個彼此相愛的教會
[00:20:02.740 --> 00:20:09.540]  我記得我早年到中國去培訓的時候
[00:20:09.540 --> 00:20:12.340]  每到一個地方
[00:20:12.340 --> 00:20:14.840]  讓我最難忘的
[00:20:14.840 --> 00:20:18.240]  就是要離開的時候
[00:20:18.240 --> 00:20:21.140]  那真是弟兄姐妹的那種愛
[00:20:21.140 --> 00:20:22.240]  彼此相愛
[00:20:22.240 --> 00:20:24.440]  愛傳到人的心
[00:20:24.440 --> 00:20:25.840]  我想去過中國培訓的人
[00:20:25.840 --> 00:20:28.440]  都可以見證這件事情
[00:20:28.440 --> 00:20:32.140]  實在是讓人沒有辦法忘懷
[00:20:32.140 --> 00:20:32.840]  所以我常常說
[00:20:32.840 --> 00:20:36.940]  很多去中國去培訓的這些傳道人
[00:20:36.940 --> 00:20:41.540]  一去之後都addict to China
[00:20:41.540 --> 00:20:42.540]  為什麼
[00:20:42.540 --> 00:20:44.140]  因為愛就是會有吸引力
[00:20:44.140 --> 00:20:46.840]  你懂嗎
[00:20:46.840 --> 00:20:48.840]  我記得有一點我到安徽去
[00:20:48.840 --> 00:20:51.240]  一個小的一個農村
[00:20:51.240 --> 00:20:52.840]  那我跟另外一個同工
[00:20:52.840 --> 00:20:54.840]  帶一個弟兄跟我一起去
[00:20:54.840 --> 00:20:57.940]  我們在培訓的差不多要快結束的前幾天
[00:20:57.940 --> 00:20:59.240]  旁邊就有一個弟兄
[00:20:59.240 --> 00:21:00.440]  就跟著我們一面走路
[00:21:00.440 --> 00:21:03.740]  就說葛老師你什麼時候會再來
[00:21:03.740 --> 00:21:06.340]  葛老師他每一天都問
[00:21:06.340 --> 00:21:07.140]  我一直不講話
[00:21:07.140 --> 00:21:10.840]  因為如果我不是將來一定要來
[00:21:10.840 --> 00:21:12.240]  或者我沒有把握要來
[00:21:12.240 --> 00:21:14.040]  我不能夠去promise他對不對
[00:21:14.040 --> 00:21:15.540]  所以我一直守住口
[00:21:15.540 --> 00:21:17.040]  我沒有講
[00:21:17.040 --> 00:21:18.240]  但是旁邊那個弟兄
[00:21:18.240 --> 00:21:20.440]  他就已經在那幾天的聚會
[00:21:20.440 --> 00:21:21.840]  就已經被感動的不得了
[00:21:21.840 --> 00:21:22.540]  他就跟他說
[00:21:22.540 --> 00:21:23.640]  他說我一定會來
[00:21:23.640 --> 00:21:26.940]  我一定會來
[00:21:26.940 --> 00:21:27.840]  但是直到最後一天
[00:21:27.840 --> 00:21:29.540]  我一直沒有鬆口
[00:21:29.540 --> 00:21:30.640]  因為我真的不敢講
[00:21:30.640 --> 00:21:31.640]  當時候的情況
[00:21:31.640 --> 00:21:33.640]  那是十多年前
[00:21:33.640 --> 00:21:36.140]  去一趟安徽的鄉下真不容易
[00:21:36.140 --> 00:21:37.240]  坐飛機坐到上海
[00:21:37.240 --> 00:21:40.640]  再從上海坐那個什麼東西
[00:21:40.640 --> 00:21:42.540]  坐那個什麼
[00:21:42.540 --> 00:21:43.640]  那還沒有高鐵
[00:21:43.640 --> 00:21:45.240]  那是坐什麼
[00:21:45.240 --> 00:21:46.940]  坐大巴
[00:21:46.940 --> 00:21:49.540]  中國的大巴你坐過就知道的
[00:21:49.540 --> 00:21:52.840]  很精彩的
[00:21:52.840 --> 00:21:55.440]  坐到那邊骨頭都要閃掉了
[00:21:55.440 --> 00:21:58.140]  然後再回去也是這樣子
[00:21:58.140 --> 00:22:00.140]  然後到了培訓的地方
[00:22:00.140 --> 00:22:01.440]  還有時候還坐牛車
[00:22:01.440 --> 00:22:02.740]  或者坐那個什麼什麼車
[00:22:02.740 --> 00:22:03.640]  步步車
[00:22:03.640 --> 00:22:04.540]  或者是騎單車
[00:22:04.540 --> 00:22:06.040]  把你帶進田埂裡面去
[00:22:06.040 --> 00:22:07.240]  都是這樣子的
[00:22:07.240 --> 00:22:09.140]  所以去一個地方是很不容易的
[00:22:09.140 --> 00:22:09.940]  所以離開之後
[00:22:09.940 --> 00:22:11.540]  什麼時候再去真不知道
[00:22:11.540 --> 00:22:12.640]  而且當時候我們
[00:22:12.640 --> 00:22:14.840]  我們中國這麼大對不對
[00:22:14.840 --> 00:22:16.240]  很想要說踏點
[00:22:16.240 --> 00:22:17.440]  每個地方都去一下
[00:22:17.440 --> 00:22:19.440]  了解一下整個中國的情況
[00:22:19.440 --> 00:22:20.840]  所以我不敢答應他
[00:22:20.840 --> 00:22:21.840]  但是他一直在問
[00:22:21.840 --> 00:22:24.640]  一個在問
[00:22:24.640 --> 00:22:27.140]  結束了之後
[00:22:27.140 --> 00:22:29.040]  那麼
[00:22:29.040 --> 00:22:30.640]  弟兄準備送行
[00:22:30.640 --> 00:22:32.940]  也是哭得稀哩嘩啦的
[00:22:32.940 --> 00:22:35.540]  好了總算離開了
[00:22:35.540 --> 00:22:36.840]  跟那個弟兄
[00:22:36.840 --> 00:22:38.540]  然後我們就到了
[00:22:38.540 --> 00:22:41.940]  就是農村附近的一個城市
[00:22:41.940 --> 00:22:43.340]  準備再從那邊坐大巴
[00:22:43.340 --> 00:22:45.740]  坐八個小時坐到上海去
[00:22:45.740 --> 00:22:47.640]  結果一到那邊的一個一對
[00:22:47.640 --> 00:22:49.340]  接待我們的老夫婦就說
[00:22:49.340 --> 00:22:50.440]  他說葛老師
[00:22:50.440 --> 00:22:52.540]  等一下你們在這個澡堂的
[00:22:52.540 --> 00:22:55.040]  澡堂的票
[00:22:55.040 --> 00:22:57.940]  你們在中國知道有那個澡堂嗎
[00:22:57.940 --> 00:22:59.440]  洗澡的澡堂
[00:22:59.440 --> 00:23:00.940]  他這個是
[00:23:00.940 --> 00:23:02.840]  你等一下你們吃完飯
[00:23:02.840 --> 00:23:04.640]  吃完飯就去洗個澡
[00:23:04.640 --> 00:23:05.140]  不是不是
[00:23:05.140 --> 00:23:06.340]  他說你們先去洗個澡
[00:23:06.340 --> 00:23:08.540]  回來吃飯
[00:23:08.540 --> 00:23:09.240]  我跟那個弟兄
[00:23:09.240 --> 00:23:11.140]  我們就去澡堂去洗澡了
[00:23:11.140 --> 00:23:12.340]  然後他走之前跟我講
[00:23:12.340 --> 00:23:13.640]  他說葛老師
[00:23:13.640 --> 00:23:14.940]  等一下吃完飯之後
[00:23:14.940 --> 00:23:17.240]  晚上就有聚會
[00:23:17.240 --> 00:23:19.640]  我說還有聚會
[00:23:19.640 --> 00:23:22.340]  明天一早就要回上海了
[00:23:22.340 --> 00:23:23.040]  還有聚會
[00:23:23.040 --> 00:23:24.740]  晚上還給你搞個聚會
[00:23:24.740 --> 00:23:25.940]  好了沒辦法
[00:23:25.940 --> 00:23:27.140]  就吃完飯了之後
[00:23:27.140 --> 00:23:28.540]  跟著弟兄兩個人就去
[00:23:28.540 --> 00:23:30.040]  原來是他們的一個禱告會
[00:23:30.040 --> 00:23:31.740]  他們因為聽說有這個
[00:23:31.740 --> 00:23:32.440]  從什麼什麼
[00:23:32.440 --> 00:23:33.840]  他們大家以為我們是上海來
[00:23:33.840 --> 00:23:35.040]  上海的一個老師來
[00:23:35.040 --> 00:23:36.040]  所以他們就給他
[00:23:36.040 --> 00:23:37.240]  把這個聚會特別找
[00:23:37.240 --> 00:23:38.540]  他們同工都一起來
[00:23:38.540 --> 00:23:39.940]  有一個特別的聚會
[00:23:39.940 --> 00:23:41.340]  那天晚上我們講完之後
[00:23:41.340 --> 00:23:43.440]  到十點鐘
[00:23:43.440 --> 00:23:45.140]  十點鐘他們幾個同工就跟我說
[00:23:45.140 --> 00:23:46.140]  他說葛老師
[00:23:46.140 --> 00:23:47.940]  明天我們祖父崇拜
[00:23:47.940 --> 00:23:53.340]  你可不可以來講道
[00:23:53.340 --> 00:23:54.840]  我說不行啦
[00:23:54.840 --> 00:23:55.740]  我也不敢跟他講
[00:23:55.740 --> 00:23:56.640]  我們是美國來的
[00:23:56.640 --> 00:23:57.840]  我們你知道
[00:23:57.840 --> 00:23:59.040]  就跟他說不行
[00:23:59.040 --> 00:23:59.740]  我們要回去
[00:23:59.740 --> 00:24:00.740]  我們要回去了
[00:24:00.740 --> 00:24:03.740]  他說那沒有關係啦
[00:24:03.740 --> 00:24:10.440]  他說我們的聚會是早上五點半
[00:24:10.440 --> 00:24:11.940]  真是拿他沒辦法
[00:24:11.940 --> 00:24:12.940]  我說好好好
[00:24:12.940 --> 00:24:13.940]  五點半
[00:24:13.940 --> 00:24:14.840]  那五點半
[00:24:14.840 --> 00:24:16.540]  那我們講完就要走了
[00:24:16.540 --> 00:24:18.140]  他臨時當天晚上
[00:24:18.140 --> 00:24:20.140]  通知他四個聚會點的人
[00:24:20.140 --> 00:24:20.940]  能來的就來
[00:24:20.940 --> 00:24:24.540]  第二天早上五點半來參加聚會
[00:24:24.540 --> 00:24:29.140]  結果第二天早上來了一百多個人
[00:24:29.140 --> 00:24:30.040]  因為我們接下來
[00:24:30.040 --> 00:24:33.840]  大概是八點還九點鐘的班次
[00:24:33.840 --> 00:24:36.140]  就是那個巴士就要上海了
[00:24:36.140 --> 00:24:38.940]  所以我們就是講完道就一定要走
[00:24:38.940 --> 00:24:39.940]  所以講完道之後
[00:24:39.940 --> 00:24:40.640]  我們就急著
[00:24:40.640 --> 00:24:42.140]  我就準備要走了
[00:24:42.140 --> 00:24:45.440]  走在門口弟兄姊妹已經一排兩排
[00:24:45.440 --> 00:24:47.040]  就好像你到中國的餐廳
[00:24:47.040 --> 00:24:47.840]  去吃飯的時候
[00:24:47.840 --> 00:24:52.040]  一進去怎麼樣歡迎光臨
[00:24:52.040 --> 00:24:53.440]  兩排就給你這樣子
[00:24:53.440 --> 00:24:55.240]  他們就是兩排站在那邊
[00:24:55.240 --> 00:24:56.540]  然後你一面走
[00:24:56.540 --> 00:25:01.040]  好像走結婚禮堂一樣
[00:25:01.040 --> 00:25:04.340]  弟兄姊妹就一個一個跟你哭
[00:25:04.340 --> 00:25:06.440]  握手
[00:25:06.440 --> 00:25:09.140]  省得僕人你們要珍重
[00:25:09.140 --> 00:25:16.540]  要再回來
[00:25:16.540 --> 00:25:17.940]  所以有一個弟兄
[00:25:17.940 --> 00:25:19.940]  帶子的弟兄
[00:25:19.940 --> 00:25:21.740]  我帶他去中國培訓了一次之後
[00:25:21.740 --> 00:25:25.640]  他就決定他餘下的人生下半場
[00:25:25.640 --> 00:25:27.240]  就到中國去服事了
[00:25:27.240 --> 00:25:29.740]  他現在在中國服事
[00:25:29.740 --> 00:25:32.740]  已經服事了十五年
[00:25:32.740 --> 00:25:35.440]  有一次他回來美國的時候
[00:25:35.440 --> 00:25:37.440]  我說你還要去嗎
[00:25:37.440 --> 00:25:39.140]  他要啊
[00:25:39.140 --> 00:25:40.240]  他說他走的時候
[00:25:40.240 --> 00:25:45.640]  一個大學生一個男生抱著他說
[00:25:45.640 --> 00:25:48.040]  某某叔叔啊
[00:25:48.040 --> 00:25:50.040]  你一定要再回來啊
[00:25:50.040 --> 00:25:53.340]  一面講一面哭
[00:25:53.340 --> 00:25:55.040]  所以他回來之後
[00:25:55.040 --> 00:25:56.140]  把房子處理了
[00:25:56.140 --> 00:25:57.540]  把車處理了
[00:25:57.540 --> 00:26:04.540]  跟太太就搬到中國去了
[00:26:04.540 --> 00:26:06.040]  這些年來
[00:26:06.040 --> 00:26:09.740]  在中國這種情形漸漸少了
[00:26:09.740 --> 00:26:12.540]  因為外面進去的老實多了
[00:26:12.540 --> 00:26:16.540]  吃得也好了人富足了
[00:26:16.540 --> 00:26:18.540]  人有錢了
[00:26:18.540 --> 00:26:20.240]  也不稀罕聽了
[00:26:20.240 --> 00:26:22.940]  為什麼因為太多的資訊了
[00:26:22.940 --> 00:26:26.340]  人的心就漸漸冷淡的
[00:26:26.340 --> 00:26:28.740]  就是我們在北美
[00:26:28.740 --> 00:26:31.340]  我想我們大概已經習慣了
[00:26:31.340 --> 00:26:33.540]  你去哪邊服事
[00:26:33.540 --> 00:26:37.040]  走的時候有沒有人跟你哭一下
[00:26:37.040 --> 00:26:39.340]  沒有不要期望了
[00:26:39.340 --> 00:26:44.040]  哭什麼
[00:26:44.040 --> 00:26:46.140]  聽說我不是說你要哭
[00:26:46.140 --> 00:26:47.540]  但是對不對
[00:26:47.540 --> 00:26:49.140]  這是愛嘛
[00:26:49.140 --> 00:26:50.940]  保羅離開彝福所的時候
[00:26:50.940 --> 00:26:53.540]  你注意看使徒新傳二十章
[00:26:53.540 --> 00:26:54.940]  保羅離開彝福所的時候
[00:26:54.940 --> 00:26:56.740]  他把彝福所的長老們叫過來
[00:26:56.740 --> 00:26:57.840]  然後他說
[00:26:57.840 --> 00:27:00.640]  他跟他們講了一番話
[00:27:00.640 --> 00:27:02.840]  勉勵他們要為羊群警醒
[00:27:02.840 --> 00:27:04.540]  要牧養羊群
[00:27:04.540 --> 00:27:06.840]  要守住真道等等
[00:27:06.840 --> 00:27:10.740]  講完之後
[00:27:10.740 --> 00:27:13.140]  我看我這邊有沒有
[00:27:13.140 --> 00:27:14.840]  這邊沒寫
[00:27:14.840 --> 00:27:19.840]  我念給大家聽
[00:27:19.840 --> 00:27:21.940]  在使徒新傳二十章
[00:27:21.940 --> 00:27:25.040]  三十六到三十八節
[00:27:25.040 --> 00:27:26.640]  保羅跪下同眾人禱告
[00:27:26.640 --> 00:27:28.340]  大家都哭了
[00:27:28.340 --> 00:27:31.340]  抱著他親吻跟他道別
[00:27:31.340 --> 00:27:35.140]  眾人痛哭抱著保羅的景象和他親嘴
[00:27:35.140 --> 00:27:36.940]  他們為了保羅所說
[00:27:36.940 --> 00:27:38.740]  此後不能再見到他
[00:27:38.740 --> 00:27:40.840]  這句話特別傷心
[00:27:40.840 --> 00:27:42.940]  他們就送他上船
[00:27:42.940 --> 00:27:44.940]  叫他們最傷心的就是他說
[00:27:44.940 --> 00:27:49.140]  以後不能再見我的面那句話
[00:27:49.140 --> 00:27:51.940]  因為保羅知道從這個之後
[00:27:51.940 --> 00:27:54.540]  他接著就要到羅馬
[00:27:54.540 --> 00:28:02.240]  然後他就有綑鎖鏈來等著他
[00:28:02.240 --> 00:28:04.040]  但是你可以從保羅跟彝福所的
[00:28:04.040 --> 00:28:06.140]  這些的弟兄姊妹的這個道別當中
[00:28:06.140 --> 00:28:10.940]  你可以看見那種彼此相愛的光景有沒有
[00:28:10.940 --> 00:28:12.940]  就是這個叫教會
[00:28:12.940 --> 00:28:21.940]  跟你旁邊說這是教會
[00:28:21.940 --> 00:28:23.440]  所以我在說
[00:28:23.440 --> 00:28:28.140]  我們要建造一個彼此相愛的教會
[00:28:28.140 --> 00:28:32.540]  牧人跟羊群是愛的關係
[00:28:32.540 --> 00:28:35.240]  持愛的人我們昨天讀了經文
[00:28:35.240 --> 00:28:39.140]  持愛的人你也持愛來帶他
[00:28:39.140 --> 00:28:40.740]  弟兄姊妹
[00:28:40.740 --> 00:28:42.840]  很多教會聘牧
[00:28:42.840 --> 00:28:44.640]  希望找一個全能牧師
[00:28:44.640 --> 00:28:46.140]  講道講得好
[00:28:46.140 --> 00:28:47.740]  輔導也會輔導
[00:28:47.740 --> 00:28:49.940]  然後長得又帥
[00:28:49.940 --> 00:28:54.440]  然後還要什麼
[00:28:54.440 --> 00:28:55.840]  還要會唱歌
[00:28:55.840 --> 00:28:57.440]  還要金魚計劃
[00:28:57.440 --> 00:28:59.840]  還要怎麼樣有管理有leadership
[00:28:59.840 --> 00:29:09.240]  還要外加附送師母一個
[00:29:09.240 --> 00:29:10.640]  但是我們有沒有想到說
[00:29:10.640 --> 00:29:15.640]  我們怎麼樣子讓這樣子完美牧師能來到
[00:29:15.640 --> 00:29:19.240]  什麼能夠吸引他來
[00:29:19.240 --> 00:29:22.440]  是因為薪水高
[00:29:22.440 --> 00:29:24.740]  風景好
[00:29:24.740 --> 00:29:31.340]  天氣比St. Gabriel低十度
[00:29:31.340 --> 00:29:32.440]  弟兄姊妹
[00:29:32.440 --> 00:29:34.640]  你搞錯了
[00:29:34.640 --> 00:29:36.540]  一個真正侍奉主的傳達人
[00:29:36.540 --> 00:29:40.540]  不會因為這些而來
[00:29:40.540 --> 00:29:42.340]  弟兄姊妹會盼望你服侍主
[00:29:42.340 --> 00:29:45.640]  不是因為這些
[00:29:45.640 --> 00:29:49.040]  我們服侍主是因為什麼
[00:29:49.040 --> 00:29:52.540]  是因為主的愛激勵我們
[00:29:52.540 --> 00:29:55.740]  所以保羅接下來提到第二十三節二十四節
[00:29:55.740 --> 00:29:58.540]  二十三節
[00:29:58.540 --> 00:29:59.740]  二十三節我們一起來練好不好
[00:29:59.740 --> 00:30:01.340]  來 預備 請
[00:30:01.340 --> 00:30:10.440]  願平安
[00:30:10.440 --> 00:30:13.540]  其實原文這句話應該是這樣說
[00:30:13.540 --> 00:30:19.840]  他說 願平安和伴隨信心的愛
[00:30:19.840 --> 00:30:23.040]  從父神和主耶穌基督領導弟兄們
[00:30:23.040 --> 00:30:27.140]  保羅的問安裡面常常就是願恩惠平安
[00:30:27.140 --> 00:30:28.240]  這邊提到了平安
[00:30:28.240 --> 00:30:30.040]  那恩惠去哪裡呢
[00:30:30.040 --> 00:30:31.840]  恩惠在哪裡
[00:30:31.840 --> 00:30:34.840]  Grace在哪裡
[00:30:34.840 --> 00:30:36.040]  Grace在後面
[00:30:36.040 --> 00:30:36.740]  看到沒有
[00:30:36.740 --> 00:30:39.440]  你看以父所說第六章最後一節
[00:30:39.440 --> 00:30:43.940]  願有病願所有誠心愛我們主耶穌基督的人都蒙恩惠
[00:30:43.940 --> 00:30:44.940]  看到沒有
[00:30:44.940 --> 00:30:48.140]  所以保羅是按照他一貫的問安的方式
[00:30:48.140 --> 00:30:50.440]  願恩惠平安來歸給你們
[00:30:50.440 --> 00:30:52.840]  但是他這個地方特別把愛凸顯出來
[00:30:52.840 --> 00:30:54.940]  他說 願愛
[00:30:54.940 --> 00:30:58.340]  這個愛是信心會跟著來的
[00:30:58.340 --> 00:30:59.540]  怎麼樣
[00:30:59.540 --> 00:31:04.440]  從父神和我們主耶穌基督來領導你們
[00:31:04.440 --> 00:31:08.940]  所以保羅但願這一個主的愛降臨在教會的裡面
[00:31:08.940 --> 00:31:11.140]  降臨在以父所說要教會的裡面
[00:31:11.140 --> 00:31:16.340]  但願這個愛降臨在我們禮良堂的教會裡面
[00:31:16.340 --> 00:31:20.440]  但願這個愛充滿在我們每一個弟兄姊妹身上
[00:31:20.440 --> 00:31:23.440]  弟兄姊妹一個經歷過愛的人
[00:31:23.440 --> 00:31:25.140]  他比較懂得去愛人
[00:31:25.140 --> 00:31:27.340]  承認嗎
[00:31:27.340 --> 00:31:32.640]  一個從小被父母親真的是愛的人
[00:31:32.640 --> 00:31:35.740]  他裡面自然會感覺到什麼
[00:31:35.740 --> 00:31:38.140]  會學習嘛
[00:31:38.140 --> 00:31:41.240]  是不是
[00:31:41.240 --> 00:31:44.740]  同樣的如果一個經歷過主愛的人
[00:31:44.740 --> 00:31:48.840]  他一定會被主的愛所驅動
[00:31:48.840 --> 00:31:50.340]  所以保羅才會說
[00:31:50.340 --> 00:31:54.840]  原來基督的愛激勵我
[00:31:54.840 --> 00:31:56.840]  叫我們如今活著
[00:31:56.840 --> 00:31:58.840]  不再為自己活
[00:31:58.840 --> 00:32:03.640]  來為那位替我們死而復活的主而活
[00:32:03.640 --> 00:32:05.740]  就是我們福祉的動機
[00:32:05.740 --> 00:32:12.140]  我們來聚會的目的是為什麼
[00:32:12.140 --> 00:32:15.940]  是因為基督的愛嗎
[00:32:15.940 --> 00:32:18.240]  我們教主學
[00:32:18.240 --> 00:32:20.940]  我們帶茶經班
[00:32:20.940 --> 00:32:23.640]  我們在教會做這個做那個
[00:32:23.640 --> 00:32:26.040]  最後我們常常要檢視
[00:32:26.040 --> 00:32:31.040]  要問說我是因為主愛的激勵嗎
[00:32:31.040 --> 00:32:34.840]  如果不是我是因為那個position比較好
[00:32:34.840 --> 00:32:37.540]  人家覺得我坐那個位置
[00:32:37.540 --> 00:32:38.840]  人家會褒獎我
[00:32:38.840 --> 00:32:40.140]  人家會恭維我
[00:32:40.140 --> 00:32:42.740]  人家會說我的好話
[00:32:42.740 --> 00:32:47.240]  那這個動機你一定服事不久
[00:32:47.240 --> 00:32:48.540]  如果你今天來教會
[00:32:48.540 --> 00:32:54.740]  你是希望教會怎麼樣子能夠滿足你的需要
[00:32:54.740 --> 00:32:59.440]  那你也沒有辦法在這個教會維生
[00:32:59.440 --> 00:33:01.340]  所以當我的小孩他們畢業之後
[00:33:01.340 --> 00:33:02.440]  大學畢業之後
[00:33:02.440 --> 00:33:05.940]  他們都面臨到要回到所在的地方
[00:33:05.940 --> 00:33:06.740]  工作的地方
[00:33:06.740 --> 00:33:11.240]  或者家裡附近的地方去找一個教會
[00:33:11.240 --> 00:33:14.840]  我常常提醒他們
[00:33:14.840 --> 00:33:18.040]  你不可能找到一個完美的教會
[00:33:18.040 --> 00:33:19.640]  是不是
[00:33:19.640 --> 00:33:20.940]  如果你找到一個教會
[00:33:20.940 --> 00:33:27.140]  你去了之後那個教會就不完美了
[00:33:27.140 --> 00:33:30.140]  你又希望這個教會講台很強
[00:33:30.140 --> 00:33:32.940]  敬拜很火熱
[00:33:32.940 --> 00:33:34.540]  禱告也很熱誠
[00:33:34.540 --> 00:33:36.340]  然後又有門徒訓練
[00:33:36.340 --> 00:33:37.240]  又有宣教
[00:33:37.240 --> 00:33:38.240]  後來又有小組
[00:33:38.240 --> 00:33:39.040]  什麼都要有
[00:33:39.040 --> 00:33:43.040]  請問這個教會在哪裡呢
[00:33:43.040 --> 00:33:44.540]  我們琳琅堂訓練有數
[00:33:44.540 --> 00:33:45.340]  澡堂也是有人
[00:33:45.340 --> 00:33:48.640]  馬上就說琳琅堂
[00:33:48.640 --> 00:33:51.240]  這個自信心很強很好
[00:33:51.240 --> 00:33:55.840]  弟兄姊妹
[00:33:55.840 --> 00:33:56.840]  我看到這些年
[00:33:56.840 --> 00:33:59.240]  我看到有一些弟兄姊妹們
[00:33:59.240 --> 00:34:02.140]  一直沒有辦法經驗到屬靈生命的成長
[00:34:02.140 --> 00:34:03.940]  一直沒有辦法經驗到上帝的祝福
[00:34:03.940 --> 00:34:07.840]  是因為他永遠沒有辦法尾聲在一個小組
[00:34:07.840 --> 00:34:10.240]  或者在一個教會裡面
[00:34:10.240 --> 00:34:14.540]  跑教會的人生命不會成長
[00:34:14.540 --> 00:34:17.440]  換來換去換小組
[00:34:17.440 --> 00:34:20.240]  你生命不會成長的
[00:34:20.240 --> 00:34:21.440]  你碰到這一個小組
[00:34:21.440 --> 00:34:22.840]  你說這個人我很討厭他
[00:34:22.840 --> 00:34:24.640]  怎麼在這個小組換一個小組
[00:34:24.640 --> 00:34:28.740]  琳琅堂小組很多
[00:34:28.740 --> 00:34:32.740]  你發現你到哪個小組都碰到這樣子的人
[00:34:32.740 --> 00:34:34.440]  怎麼辦
[00:34:34.440 --> 00:34:37.540]  你要知道至高之處
[00:34:37.540 --> 00:34:38.740]  這位神怎麼樣
[00:34:38.740 --> 00:34:41.540]  神在人的國中掌權
[00:34:41.540 --> 00:34:42.840]  他知道嗎
[00:34:42.840 --> 00:34:44.840]  他知道
[00:34:44.840 --> 00:34:50.940]  他說孩子你這個功課還沒學好
[00:34:50.940 --> 00:34:56.240]  我不喜歡聽這個格木斯講道
[00:34:56.240 --> 00:35:01.240]  格木斯講道的時候我就不來
[00:35:01.240 --> 00:35:07.940]  我喜歡聽趙老師講道
[00:35:07.940 --> 00:35:09.940]  對不對
[00:35:09.940 --> 00:35:11.940]  那unfortunately
[00:35:11.940 --> 00:35:15.740]  大部分時間我講道
[00:35:15.740 --> 00:35:16.940]  那也沒關係
[00:35:16.940 --> 00:35:20.940]  你這個南灣這麼多教會是不是
[00:35:20.940 --> 00:35:28.840]  對不對
[00:35:28.840 --> 00:35:31.340]  不管一個家再怎麼樣子
[00:35:31.340 --> 00:35:33.640]  家就是家
[00:35:33.640 --> 00:35:34.640]  你說這個家不好
[00:35:34.640 --> 00:35:37.340]  我離家出走
[00:35:37.340 --> 00:35:41.440]  eventually要回到這個家來
[00:35:41.440 --> 00:35:46.540]  教會就是神的家
[00:35:46.540 --> 00:35:50.540]  一個尾聲在local church的人
[00:35:50.540 --> 00:35:54.540]  他才能夠在生命上面
[00:35:54.540 --> 00:35:56.040]  在侍奉上面
[00:35:56.040 --> 00:36:00.840]  能夠被上帝成全被上帝祝福
[00:36:00.840 --> 00:36:02.140]  所以跟你旁邊說
[00:36:02.140 --> 00:36:12.940]  你要尾聲
[00:36:12.940 --> 00:36:13.540]  就怎麼樣
[00:36:13.540 --> 00:36:18.740]  我很少提
[00:36:18.740 --> 00:36:24.840]  但是我講點心裡的話
[00:36:24.840 --> 00:36:28.840]  這個現在我們林良堂已經
[00:36:28.840 --> 00:36:32.740]  幾乎可以說這種情形已經是
[00:36:32.740 --> 00:36:38.640]  可以說是比以前是好太多了
[00:36:38.640 --> 00:36:41.040]  那麼我剛來的時候
[00:36:41.040 --> 00:36:43.840]  有時候聽到一些人說
[00:36:43.840 --> 00:36:46.840]  格木斯怎麼樣怎麼樣怎麼樣
[00:36:46.840 --> 00:36:49.540]  所以你記得我常常講台講說
[00:36:49.540 --> 00:36:56.740]  你不要老是聚會完之後就紅燒木絲肉
[00:36:56.740 --> 00:37:01.040]  清蒸虱目魚
[00:37:01.040 --> 00:37:02.840]  如果你對木子有什麼意見
[00:37:02.840 --> 00:37:04.240]  你就為他禱告
[00:37:04.240 --> 00:37:05.840]  你禱告了沒有
[00:37:05.840 --> 00:37:06.440]  你沒禱告
[00:37:06.440 --> 00:37:11.640]  你沒有資格批評
[00:37:11.640 --> 00:37:16.840]  你的批評只會詆毀一個人
[00:37:16.840 --> 00:37:25.440]  還好我還好我蠻強壯的
[00:37:25.440 --> 00:37:28.940]  不然就死魚萬箭攻心
[00:37:28.940 --> 00:37:30.840]  張子美
[00:37:30.840 --> 00:37:34.940]  讓我們的口更多的去祝福
[00:37:34.940 --> 00:37:39.440]  讓我的口更多的來禱告
[00:37:39.440 --> 00:37:41.940]  在你的家也是如此
[00:37:41.940 --> 00:37:43.540]  你可能埋怨三十年
[00:37:43.540 --> 00:37:46.240]  你這個老公實在是不成才
