
[00:00:00.000 --> 00:00:04.460]  就讓我們在神的面前先準備我們的心一起禱告
[00:24:10.500 --> 00:24:16.500]  只有成熟的基督徒才能以身作則
[00:24:16.500 --> 00:24:23.500]  讓其他的弟兄姊妹可以在他身上學
[00:24:23.500 --> 00:24:34.500]  而另外一點有關領袖的要求是持守真理和教導真理
[00:24:34.500 --> 00:24:39.500]  這樣說就是一個領袖他必須要嚴謹地明白聖經的道理
[00:24:39.500 --> 00:24:48.500]  並且忠心地傳揚耶穌基督的福音
[00:24:48.500 --> 00:24:56.500]  帶領人去做耶穌中心的門徒
[00:24:56.500 --> 00:24:59.500]  來建立教會
[00:24:59.500 --> 00:25:03.500]  在教會的歷史裡面
[00:25:03.500 --> 00:25:09.500]  一直到現在
[00:25:09.500 --> 00:25:14.500]  都有不少人為了自己的私慾和今生的驕傲
[00:25:14.500 --> 00:25:22.500]  試圖去更改福音和聖經的信息
[00:25:22.500 --> 00:25:30.500]  來迎合自己的胃口或者是今世的風俗
[00:25:30.500 --> 00:25:37.500]  但只有那些忠心的僕人才站穩
[00:25:37.500 --> 00:25:44.500]  能夠在這個彎曲背貌的世代
[00:25:44.500 --> 00:25:50.500]  做神無瑕疵的兒女的榜樣
[00:25:50.500 --> 00:25:55.500]  我們要求的領袖就是這樣的領袖
[00:25:55.500 --> 00:26:01.500]  以身作則的領袖
[00:26:01.500 --> 00:26:04.500]  或者應該這樣說
[00:26:04.500 --> 00:26:08.500]  其實我們每一個人都應該這樣做
[00:26:08.500 --> 00:26:11.500]  只是我們期望帶領教會的領袖
[00:26:11.500 --> 00:26:15.500]  更給我們以身作則的榜樣
[00:26:15.500 --> 00:26:19.500]  只是我們更加期望帶領我們教會的領袖
[00:26:19.500 --> 00:26:22.500]  能夠有一個以身作則的榜樣
[00:26:22.500 --> 00:26:26.500]  將耶穌基督的形象
[00:26:26.500 --> 00:26:32.500]  活生生地帶到我們的生活當中
[00:26:32.500 --> 00:26:38.500]  最後讓我再強調一下
[00:26:38.500 --> 00:26:45.500]  我們需要好的目者和教會的領袖
[00:26:45.500 --> 00:26:51.500]  成熟的能夠以身作則的
[00:26:51.500 --> 00:26:56.500]  能夠傳講純正的道理
[00:26:56.500 --> 00:27:04.500]  但同時我們也應該尊重那些帶領教會的人
[00:27:04.500 --> 00:27:13.500]  讓他們能夠有效地來牧養教會和抵擋異端
[00:27:13.500 --> 00:27:17.500]  特別是在抵擋異端上
[00:27:17.500 --> 00:27:22.500]  讓人偏離純正道理的這些事不單單現在才有
[00:27:22.500 --> 00:27:28.500]  讓人偏離了正道的事情不是現在才有的
[00:27:28.500 --> 00:27:31.500]  聖經裡面都有記載
[00:27:31.500 --> 00:27:36.500]  兩千年來從來沒有停止過
[00:27:36.500 --> 00:27:40.500]  在這裡記載當時候就有人這樣說
[00:27:40.500 --> 00:27:43.500]  基督徒必須受隔離才能得救
[00:27:43.500 --> 00:27:49.500]  在第十節是這樣說
[00:27:49.500 --> 00:27:52.500]  然後有第十一節說
[00:27:52.500 --> 00:27:59.500]  有些人是因為私欲而教導一些不合福音內容的信息
[00:27:59.500 --> 00:28:01.500]  在第十一節也提到
[00:28:01.500 --> 00:28:06.500]  有些人因為私欲而教導一些不合福音內容的信息
[00:28:06.500 --> 00:28:15.500]  過去是這樣 到現在人性還是在敗壞耶穌基督純正的信仰
[00:28:15.500 --> 00:28:20.500]  今天一樣 敗壞人性也會敗壞耶穌基督純正的信仰
[00:28:20.500 --> 00:28:25.500]  但每個時代神都不斷地興起中性的僕人
[00:28:25.500 --> 00:28:38.500]  去傳講真理和帶領弟兄姐妹走在正路上
[00:28:38.500 --> 00:28:45.500]  所以我們應該和睦純正的道理
[00:28:45.500 --> 00:28:48.500]  要好好地學習
[00:28:48.500 --> 00:28:53.500]  讓聖靈賜給我們智慧去分辨
[00:28:53.500 --> 00:29:01.500]  不要受自己的老我的私欲來蒙蔽我們
[00:29:01.500 --> 00:29:09.500]  但同時我們也應該支持那些中心勇敢的領袖
[00:29:09.500 --> 00:29:16.500]  這樣我們的教會才可以成為真理的注石
[00:29:16.500 --> 00:29:21.500]  一代一代地將真理傳揚下去
[00:29:21.500 --> 00:29:26.500]  一直等到耶穌基督再來的時候
[00:29:26.500 --> 00:29:30.500]  我們一起來祈禱
[00:29:30.500 --> 00:29:38.500]  親愛的聖天父 我們感謝祢賜給我們這麼好的經文
[00:29:38.500 --> 00:29:43.500]  讓我們知道以身作則的道理
[00:29:43.500 --> 00:29:52.500]  和知道要堅守真理 不怕社會的洪流
[00:29:52.500 --> 00:29:59.500]  中心地來傳揚和守住真理
[00:29:59.500 --> 00:30:03.500]  請祢幫助我們這個教會
[00:30:03.500 --> 00:30:10.500]  幫助我們每個弟兄姐妹有同樣的熱心
[00:30:10.500 --> 00:30:15.500]  去學習耶穌基督的榜樣
[00:30:15.500 --> 00:30:20.500]  並且持守聖經教導的真理
[00:30:20.500 --> 00:30:26.500]  不管這個社會是怎樣的變動
[00:30:26.500 --> 00:30:32.500]  都願意熱心地為真理作見證
[00:30:32.500 --> 00:30:40.500]  祈禱是靠耶穌基督的聖名 阿門
