
[00:00:00.000 --> 00:00:07.000]  今早我們繼續用安靜思想主耶穌基督的說話
[00:16:45.000 --> 00:16:47.000]  一些實際的幫助
[00:16:47.000 --> 00:16:48.000]  在缺乏當中
[00:16:48.000 --> 00:16:51.000]  經歷神的豐富
[00:16:51.000 --> 00:16:52.000]  這些都是
[00:16:52.000 --> 00:16:55.000]  我們可以在憐恤人的時候
[00:16:55.000 --> 00:16:56.000]  我們可以留意的
[00:16:56.000 --> 00:16:58.000]  可以去實踐的
[00:16:58.000 --> 00:17:01.000]  亦都是我們的一種特權
[00:17:01.000 --> 00:17:02.000]  或者是我們的專責
[00:17:02.000 --> 00:17:04.000]  去幫助去施行憐恤
[00:17:04.000 --> 00:17:07.000]  因為神是一位憐恤人的神
[00:17:07.000 --> 00:17:09.000]  在尼迦書第六章第八節
[00:17:09.000 --> 00:17:10.000]  我們很熟悉的經文
[00:17:10.000 --> 00:17:11.000]  我們一起讀好嗎
[00:17:11.000 --> 00:17:12.000]  請讀
[00:17:12.000 --> 00:17:13.000]  世人啊
[00:17:13.000 --> 00:17:16.000]  耶和華已指示你何為善
[00:17:16.000 --> 00:17:19.000]  他向你所要的事什麼呢
[00:17:19.000 --> 00:17:22.000]  只要你行公義
[00:17:22.000 --> 00:17:23.000]  好憐憫
[00:17:23.000 --> 00:17:24.000]  全天悲的心
[00:17:24.000 --> 00:17:27.000]  與你的上帝同行
[00:17:27.000 --> 00:17:29.000]  全天悲的心與上帝同行
[00:17:29.000 --> 00:17:31.000]  應該是連同一句
[00:17:31.000 --> 00:17:33.000]  所以當我們全天悲的心
[00:17:33.000 --> 00:17:34.000]  與上帝同行的時候
[00:17:34.000 --> 00:17:35.000]  表現出來是什麼
[00:17:35.000 --> 00:17:37.000]  就是剛剛所說
[00:17:37.000 --> 00:17:38.000]  上個星期所說的
[00:17:38.000 --> 00:17:42.000]  這種飢渴、無義、行出義的心
[00:17:42.000 --> 00:17:43.000]  行公義
[00:17:43.000 --> 00:17:44.000]  然後去實踐出來
[00:17:44.000 --> 00:17:45.000]  在人群的裏面
[00:17:45.000 --> 00:17:46.000]  在人的裏面
[00:17:46.000 --> 00:17:49.000]  我們就好憐憫
[00:17:49.000 --> 00:17:52.000]  原來這是耶和華所指示
[00:17:52.000 --> 00:17:54.000]  什麼我們應該要做的
[00:17:54.000 --> 00:17:57.000]  何為善的方向
[00:17:57.000 --> 00:17:59.000]  其實在馬太福音
[00:17:59.000 --> 00:18:01.000]  我們又回到馬太福音
[00:18:01.000 --> 00:18:02.000]  馬太福音
[00:18:02.000 --> 00:18:03.000]  耶穌引用
[00:18:03.000 --> 00:18:06.000]  河西亞書第六章六節
[00:18:06.000 --> 00:18:07.000]  不知道有沒有人知道
[00:18:07.000 --> 00:18:08.000]  這句聖經是說什麼的
[00:18:08.000 --> 00:18:10.000]  河西亞書六章六節
[00:18:10.000 --> 00:18:11.000]  祂說
[00:18:11.000 --> 00:18:12.000]  我就是神自己說
[00:18:12.000 --> 00:18:13.000]  耶和華在舊約說
[00:18:13.000 --> 00:18:16.000]  我喜愛憐恤
[00:18:16.000 --> 00:18:18.000]  不喜愛祭祀
[00:18:18.000 --> 00:18:19.000]  聽過這句話沒有
[00:18:19.000 --> 00:18:21.000]  很熟悉吧
[00:18:21.000 --> 00:18:22.000]  為什麼呢
[00:18:22.000 --> 00:18:24.000]  因為舊約曾經多次提出過
[00:18:24.000 --> 00:18:27.000]  新約就是答拉馬太福音
[00:18:27.000 --> 00:18:30.000]  也是耶穌不止一次的用途
[00:18:30.000 --> 00:18:33.000]  在馬太福音第九章第十三節
[00:18:33.000 --> 00:18:34.000]  我們一起讀這節經文
[00:18:34.000 --> 00:18:35.000]  請讀
[00:18:35.000 --> 00:18:37.000]  祂說經上說
[00:18:37.000 --> 00:18:39.000]  我喜愛憐恤
[00:18:39.000 --> 00:18:41.000]  不喜愛祭祀
[00:18:41.000 --> 00:18:43.000]  這句話的意思
[00:18:43.000 --> 00:18:45.000]  你們且去揣摩
[00:18:45.000 --> 00:18:48.000]  我來本不是詔異人
[00:18:48.000 --> 00:18:51.000]  乃是詔罪人
[00:18:51.000 --> 00:18:52.000]  經上說
[00:18:52.000 --> 00:18:54.000]  請問哪裡經上說的
[00:18:54.000 --> 00:18:56.000]  就是河西亞書
[00:18:56.000 --> 00:18:58.000]  當然還有其他經文類似的
[00:18:58.000 --> 00:18:59.000]  不過
[00:18:59.000 --> 00:19:02.000]  這是直接引用的時候
[00:19:02.000 --> 00:19:03.000]  我們都看到
[00:19:03.000 --> 00:19:06.000]  耶穌引用舊約經文
[00:19:06.000 --> 00:19:07.000]  提出什麼
[00:19:07.000 --> 00:19:08.000]  提出的原因
[00:19:08.000 --> 00:19:10.000]  為什麼我們要憐恤人呢
[00:19:10.000 --> 00:19:14.000]  為什麼耶穌要照罪人悔改呢
[00:19:14.000 --> 00:19:16.000]  是因為神本身是一位
[00:19:16.000 --> 00:19:17.000]  憐恤人的神
[00:19:17.000 --> 00:19:18.000]  所以祂說
[00:19:18.000 --> 00:19:21.000]  我喜愛憐恤
[00:19:21.000 --> 00:19:26.000]  不是喜愛外表宗教的祭祀
[00:19:26.000 --> 00:19:27.000]  如果沒有了憐恤
[00:19:27.000 --> 00:19:29.000]  外表宗教的祭祀
[00:19:29.000 --> 00:19:30.000]  就是沒有了意思
[00:19:30.000 --> 00:19:32.000]  反而神不起源
[00:19:32.000 --> 00:19:33.000]  但是宗教的祭祀
[00:19:33.000 --> 00:19:36.000]  或者我們來到神面前敬拜
[00:19:36.000 --> 00:19:37.000]  奉獻
[00:19:37.000 --> 00:19:38.000]  行神的道
[00:19:38.000 --> 00:19:40.000]  侍奉上帝
[00:19:40.000 --> 00:19:42.000]  是應該從愛神
[00:19:42.000 --> 00:19:46.000]  或者從憐恤開始
[00:19:46.000 --> 00:19:47.000]  所以主耶穌說
[00:19:47.000 --> 00:19:48.000]  你們去揣摩一下
[00:19:48.000 --> 00:19:49.000]  哪樣重要
[00:19:49.000 --> 00:19:52.000]  究竟為什麼我要來詔罪人
[00:19:52.000 --> 00:19:53.000]  不是詔異人呢
[00:19:53.000 --> 00:19:55.000]  是因為神是一位
[00:19:55.000 --> 00:19:57.000]  憐恤的上帝
[00:19:57.000 --> 00:19:59.000]  接著第十二章
[00:19:59.000 --> 00:20:00.000]  這是第九章
[00:20:00.000 --> 00:20:02.000]  第十二章又再說一次
[00:20:02.000 --> 00:20:03.000]  我們一起讀好不好
[00:20:03.000 --> 00:20:04.000]  請讀
[00:20:04.000 --> 00:20:06.000]  祂說我喜愛憐恤
[00:20:06.000 --> 00:20:08.000]  不喜外祭祀
[00:20:08.000 --> 00:20:11.000]  你們若明白這話的意思
[00:20:11.000 --> 00:20:16.000]  就不將無罪的當作有罪的了
[00:20:16.000 --> 00:20:18.000]  這個不同用法了
[00:20:18.000 --> 00:20:19.000]  剛才就是說
[00:20:19.000 --> 00:20:21.000]  我來不是詔異人
[00:20:21.000 --> 00:20:22.000]  是詔罪人
[00:20:22.000 --> 00:20:24.000]  因為神憐恤罪人
[00:20:24.000 --> 00:20:25.000]  這裡就是說
[00:20:25.000 --> 00:20:30.000]  你們不要將無罪的當作有罪
[00:20:30.000 --> 00:20:31.000]  但同時間
[00:20:31.000 --> 00:20:33.000]  也是引用這個說法
[00:20:33.000 --> 00:20:34.000]  用雙引號的意思
[00:20:34.000 --> 00:20:37.000]  就是引用舊約的經文
[00:20:37.000 --> 00:20:38.000]  祂說我喜愛憐恤
[00:20:38.000 --> 00:20:41.000]  不喜外祭祀
[00:20:41.000 --> 00:20:42.000]  原因是什麼
[00:20:42.000 --> 00:20:45.000]  其實核心也是一樣的
[00:20:45.000 --> 00:20:46.000]  因為如果你回去看
[00:20:46.000 --> 00:20:48.000]  看看馬大方十二章
[00:20:48.000 --> 00:20:49.000]  今天我們沒有時間
[00:20:49.000 --> 00:20:50.000]  把整段經文帶出來
[00:20:50.000 --> 00:20:52.000]  當時耶穌在安息日
[00:20:52.000 --> 00:20:54.000]  經過墨地
[00:20:54.000 --> 00:20:56.000]  「門徒餓了」
[00:20:56.000 --> 00:20:58.000]  認不認識這個記載
[00:20:58.000 --> 00:20:59.000]  有些印象吧
[00:20:59.000 --> 00:21:02.000]  門徒就拾起墨水
[00:21:02.000 --> 00:21:05.000]  在墨田裡吃
[00:21:05.000 --> 00:21:07.000]  拾起墨水吃
[00:21:07.000 --> 00:21:08.000]  有舊約的根據
[00:21:08.000 --> 00:21:09.000]  不過
[00:21:09.000 --> 00:21:10.000]  不過什麼
[00:21:10.000 --> 00:21:11.000]  不過是安息日
[00:21:11.000 --> 00:21:13.000]  安息日不應該做工的
[00:21:13.000 --> 00:21:15.000]  所以根據猶太人
[00:21:15.000 --> 00:21:18.000]  或者當時的律法司所說
[00:21:18.000 --> 00:21:21.000]  安息日不應該來拾墨水
[00:21:21.000 --> 00:21:23.000]  因為拾墨水是做工的
[00:21:23.000 --> 00:21:25.000]  猶太人非常嚴厲
[00:21:25.000 --> 00:21:26.000]  不要說拾東西吃
[00:21:26.000 --> 00:21:28.000]  其他一些很普通的事
[00:21:28.000 --> 00:21:29.000]  都不可以做的
[00:21:29.000 --> 00:21:32.000]  所以當時的人就指責
[00:21:32.000 --> 00:21:35.000]  這些耶穌和祂的門徒
[00:21:35.000 --> 00:21:37.000]  但是主耶穌對他們說
[00:21:37.000 --> 00:21:39.000]  「經上記著大衛和
[00:21:39.000 --> 00:21:41.000]  跟隨他的人飢餓的時候
[00:21:41.000 --> 00:21:42.000]  所做的是什麼
[00:21:42.000 --> 00:21:43.000]  你們沒有念過嗎
[00:21:43.000 --> 00:21:45.000]  他們怎樣進入神的殿
[00:21:45.000 --> 00:21:46.000]  然後吃了什麼
[00:21:46.000 --> 00:21:48.000]  吃了陳設餅」
[00:21:48.000 --> 00:21:49.000]  這個陳設餅
[00:21:49.000 --> 00:21:51.000]  本來是祭司才可以吃的
[00:21:51.000 --> 00:21:53.000]  是在祂進入會幕的時候
[00:21:53.000 --> 00:21:56.000]  按照律法的規定
[00:21:56.000 --> 00:21:59.000]  才可以吃的
[00:21:59.000 --> 00:22:01.000]  普通人不可以吃
[00:22:01.000 --> 00:22:02.000]  但是你有沒有讀過
[00:22:02.000 --> 00:22:05.000]  大衛在當時走難的時候
[00:22:05.000 --> 00:22:06.000]  到了神的殿
[00:22:06.000 --> 00:22:08.000]  祭司就給了他們這些餅
[00:22:08.000 --> 00:22:09.000]  給他們吃
[00:22:09.000 --> 00:22:12.000]  這是律法本來不應該有的事
[00:22:12.000 --> 00:22:13.000]  為什麼呢
[00:22:13.000 --> 00:22:15.000]  因為神說
[00:22:15.000 --> 00:22:18.000]  我不是看重律法
[00:22:18.000 --> 00:22:19.000]  要求這麼重
[00:22:19.000 --> 00:22:22.000]  過於那些人有需要
[00:22:22.000 --> 00:22:23.000]  肚子餓
[00:22:23.000 --> 00:22:28.000]  或者是他的困難的時候
[00:22:28.000 --> 00:22:29.000]  我說不行
[00:22:29.000 --> 00:22:30.000]  不可以吃
[00:22:30.000 --> 00:22:32.000]  所以不幫助他們
[00:22:32.000 --> 00:22:35.000]  神說你有沒有念過這本書
[00:22:35.000 --> 00:22:38.000]  結果祭司明白神的心意
[00:22:38.000 --> 00:22:40.000]  來將這些陳設餅
[00:22:40.000 --> 00:22:42.000]  讓大衛和跟隨他的人
[00:22:42.000 --> 00:22:44.000]  能夠得飽
[00:22:44.000 --> 00:22:48.000]  去除掉危機
[00:22:48.000 --> 00:22:51.000]  所以當耶穌再一次講這個的時候
[00:22:51.000 --> 00:22:52.000]  祂說當那些門徒
[00:22:52.000 --> 00:22:54.000]  和我在墨田執墨水的時候
[00:22:54.000 --> 00:22:58.000]  律法這些人就說定他們的罪
[00:22:58.000 --> 00:23:01.000]  他們是不是真的有罪呢
[00:23:01.000 --> 00:23:04.000]  如果以律法規定他們是有罪
[00:23:04.000 --> 00:23:07.000]  但是以神的憐恤的心情
[00:23:07.000 --> 00:23:08.000]  絕對這個不是罪
[00:23:08.000 --> 00:23:11.000]  反而是一種愛的行動
[00:23:11.000 --> 00:23:12.000]  所以弟兄姊妹
[00:23:12.000 --> 00:23:13.000]  今天我們看見一下
[00:23:13.000 --> 00:23:14.000]  我們不要有時候
[00:23:14.000 --> 00:23:16.000]  真的成為了律法主義
[00:23:16.000 --> 00:23:20.000]  或者很容易就來定別人的罪
[00:23:20.000 --> 00:23:21.000]  相反
[00:23:21.000 --> 00:23:24.000]  反而去檢查我們有沒有上帝的心
[00:23:24.000 --> 00:23:27.000]  有沒有這種憐恤人的心
[00:23:27.000 --> 00:23:30.000]  這個是神更加看重的
[00:23:30.000 --> 00:23:32.000]  所以我們看見
[00:23:32.000 --> 00:23:35.000]  律法所有的總綱
[00:23:35.000 --> 00:23:38.000]  就是愛神和愛人
[00:23:38.000 --> 00:23:39.000]  所以我們發覺
[00:23:39.000 --> 00:23:41.000]  原來是因為出於愛
[00:23:41.000 --> 00:23:46.000]  所以我們能夠有憐恤人的行動
[00:23:46.000 --> 00:23:48.000]  是因為體會到
[00:23:48.000 --> 00:23:51.000]  神是一位憐恤人的上帝
[00:23:51.000 --> 00:23:53.000]  所以我們要做一些事情
[00:23:53.000 --> 00:23:57.000]  讓別人能夠得到益處
[00:23:57.000 --> 00:24:00.000]  不再只是看自己的感受
[00:24:00.000 --> 00:24:02.000]  自己的限制
[00:24:02.000 --> 00:24:04.000]  或者自己的喜好
[00:24:04.000 --> 00:24:08.000]  而是我們去主動的
[00:24:08.000 --> 00:24:09.000]  突破的
[00:24:09.000 --> 00:24:13.000]  來學校我們的上帝
[00:24:13.000 --> 00:24:15.000]  是一位憐恤人的上帝
[00:24:15.000 --> 00:24:16.000]  這是神的特質
[00:24:16.000 --> 00:24:18.000]  是祂的心意
[00:24:18.000 --> 00:24:21.000]  是我們應該效法的榜樣
[00:24:21.000 --> 00:24:22.000]  也是真正實踐
[00:24:22.000 --> 00:24:23.000]  誡命
[00:24:23.000 --> 00:24:25.000]  行出義的
[00:24:25.000 --> 00:24:27.000]  一種具體的表現
[00:24:27.000 --> 00:24:28.000]  所以第一
[00:24:28.000 --> 00:24:29.000]  我們看見
[00:24:29.000 --> 00:24:32.000]  為何天國的子民是憐恤人的
[00:24:32.000 --> 00:24:33.000]  這是蒙福的
[00:24:33.000 --> 00:24:36.000]  因為這是帶領我們真正的快樂
[00:24:36.000 --> 00:24:39.000]  因為這是我們學校神的生命
[00:24:39.000 --> 00:24:43.000]  學校祂這種憐恤人的表現
[00:24:43.000 --> 00:24:44.000]  第二
[00:24:44.000 --> 00:24:45.000]  我們體會
[00:24:45.000 --> 00:24:48.000]  為何我們需要憐恤人
[00:24:48.000 --> 00:24:50.000]  因為我們先蒙憐恤
[00:24:50.000 --> 00:24:54.000]  我們應該去憐恤別人
[00:24:54.000 --> 00:24:55.000]  領子們
[00:24:55.000 --> 00:24:56.000]  你們有沒有體會到
[00:24:56.000 --> 00:24:57.000]  和深深感受到
[00:24:57.000 --> 00:25:00.000]  我們是一群蒙神憐恤的人
[00:25:00.000 --> 00:25:06.000]  有沒有?
[00:25:06.000 --> 00:25:07.000]  神怎樣幫助過你
[00:25:07.000 --> 00:25:09.000]  幫助過我
[00:25:09.000 --> 00:25:12.000]  怎樣體恤過我們的軟弱
[00:25:12.000 --> 00:25:14.000]  怎樣赦免過我們的罪
[00:25:14.000 --> 00:25:15.000]  有沒有?
[00:25:15.000 --> 00:25:18.000]  有沒有?
[00:25:18.000 --> 00:25:20.000]  他怎樣在別人不了解的時候
[00:25:20.000 --> 00:25:25.000]  明白我們的苦衷
[00:25:25.000 --> 00:25:27.000]  在別人定我們的罪的時候
[00:25:27.000 --> 00:25:32.000]  神說我越立你
[00:25:32.000 --> 00:25:35.000]  我們蒙過神的憐恤
[00:25:35.000 --> 00:25:36.000]  當然有時候是
[00:25:36.000 --> 00:25:37.000]  我們自己的一些問題
[00:25:37.000 --> 00:25:39.000]  或者我們的軟弱
[00:25:39.000 --> 00:25:41.000]  但是神也體恤我們
[00:25:41.000 --> 00:25:43.000]  在別人也不能體恤的時候
[00:25:43.000 --> 00:25:45.000]  我們能夠知道
[00:25:45.000 --> 00:25:48.000]  上帝體恤我們
[00:25:48.000 --> 00:25:51.000]  這就是我們做基督徒最大的安慰
[00:25:51.000 --> 00:25:53.000]  因為一位父親
[00:25:53.000 --> 00:25:58.000]  他很明白了解他的兒女
[00:25:58.000 --> 00:26:00.000]  有時候他們受委屈
[00:26:00.000 --> 00:26:02.000]  有時候可能是他們的軟弱
[00:26:02.000 --> 00:26:05.000]  但是總是神會體恤他們
[00:26:05.000 --> 00:26:06.000]  幫助他們
[00:26:06.000 --> 00:26:07.000]  建立他們
[00:26:07.000 --> 00:26:09.000]  赦免他們
[00:26:09.000 --> 00:26:12.000]  Amen
[00:26:12.000 --> 00:26:13.000]  哎呀
[00:26:13.000 --> 00:26:17.000]  上帝真是一位連恤我們的神
[00:26:17.000 --> 00:26:19.000]  所以既然我們經驗到
[00:26:19.000 --> 00:26:21.000]  就算是一口氣
[00:26:21.000 --> 00:26:23.000]  我們也是領受的
[00:26:23.000 --> 00:26:24.000]  今天有生命
[00:26:24.000 --> 00:26:26.000]  也是神的恩典
[00:26:26.000 --> 00:26:28.000]  按照我們罪惡的本相
[00:26:28.000 --> 00:26:30.000]  我們本來是不能配的
[00:26:30.000 --> 00:26:32.000]  所以這才叫做恩典
[00:26:32.000 --> 00:26:35.000]  所以神連恤我們
[00:26:35.000 --> 00:26:38.000]  我們是蒙恩的人
[00:26:38.000 --> 00:26:40.000]  我們是蒙連恤的人
[00:26:40.000 --> 00:26:42.000]  大家有沒有想過
[00:26:42.000 --> 00:26:46.000]  恩典和連恤有沒有分別?
[00:26:46.000 --> 00:26:50.000]  恩典和連恤有沒有分別?
[00:26:50.000 --> 00:26:54.000]  我們大量都知道
[00:26:54.000 --> 00:26:55.000]  總之我們是蒙恩
[00:26:55.000 --> 00:26:56.000]  又是蒙連恤
[00:26:56.000 --> 00:26:57.000]  對不對?
[00:26:57.000 --> 00:26:59.000]  但是有人將它分開
[00:26:59.000 --> 00:27:02.000]  他說恩典可以說是
[00:27:02.000 --> 00:27:04.000]  那些你不配受的
[00:27:04.000 --> 00:27:05.000]  不配有的
[00:27:05.000 --> 00:27:06.000]  神給了我們
[00:27:06.000 --> 00:27:07.000]  有沒有?
[00:27:07.000 --> 00:27:09.000]  我們不配有的
[00:27:09.000 --> 00:27:10.000]  神給了我們
[00:27:10.000 --> 00:27:11.000]  因為是白白的
[00:27:11.000 --> 00:27:12.000]  恩典就是這樣
[00:27:12.000 --> 00:27:13.000]  你不是賺回來的
[00:27:13.000 --> 00:27:14.000]  本來你不配有的
[00:27:14.000 --> 00:27:16.000]  但是神給了我們
[00:27:16.000 --> 00:27:17.000]  好像救恩
[00:27:17.000 --> 00:27:18.000]  好像救主
[00:27:18.000 --> 00:27:20.000]  好像很多神
[00:27:20.000 --> 00:27:21.000]  其他的恩典
[00:27:21.000 --> 00:27:22.000]  連恤呢?
[00:27:22.000 --> 00:27:23.000]  連恤呢
[00:27:23.000 --> 00:27:25.000]  就可以從這個角度去看
[00:27:25.000 --> 00:27:26.000]  就是說
[00:27:26.000 --> 00:27:28.000]  我們應該受那些
[00:27:28.000 --> 00:27:30.000]  我們應該受那些
[00:27:30.000 --> 00:27:31.000]  神免去了
[00:27:31.000 --> 00:27:33.000]  有沒有?
[00:27:33.000 --> 00:27:35.000]  我們應該受的刑罰
[00:27:35.000 --> 00:27:36.000]  受的審判
[00:27:36.000 --> 00:27:37.000]  或者我們本來
[00:27:37.000 --> 00:27:39.000]  因為做錯事所犯的後果
[00:27:39.000 --> 00:27:42.000]  或者所帶來的一些不好的事
[00:27:42.000 --> 00:27:45.000]  神有時候去連恤了我們
[00:27:45.000 --> 00:27:46.000]  免了我們
[00:27:46.000 --> 00:27:48.000]  當然最大的就是赦免了我們
[00:27:48.000 --> 00:27:50.000]  免了我們不會再接受
[00:27:50.000 --> 00:27:52.000]  上帝的審判和刑罰
[00:27:52.000 --> 00:27:54.000]  罪所帶來的
[00:27:54.000 --> 00:27:55.000]  所以
[00:27:55.000 --> 00:27:57.000]  這個可以正面來說
[00:27:57.000 --> 00:27:58.000]  反面來說
[00:27:58.000 --> 00:27:59.000]  連恤和恩典
[00:27:59.000 --> 00:28:01.000]  也有一位的聖經
[00:28:01.000 --> 00:28:02.000]  很著名的學者
[00:28:02.000 --> 00:28:03.000]  Richard Lansky
[00:28:03.000 --> 00:28:05.000]  他寫了很多很多的儲蓄書
[00:28:05.000 --> 00:28:07.000]  這位聖經學者
[00:28:07.000 --> 00:28:11.000]  他將這個mercy
[00:28:11.000 --> 00:28:17.000]  Leos這個字來去詳細研究
[00:28:17.000 --> 00:28:19.000]  他就將恩典
[00:28:19.000 --> 00:28:20.000]  他說
[00:28:20.000 --> 00:28:23.000]  恩典很多時候是
[00:28:23.000 --> 00:28:26.000]  去表達出神的赦免
[00:28:26.000 --> 00:28:27.000]  潔淨
[00:28:27.000 --> 00:28:31.000]  重新給機會的一個重點
[00:28:31.000 --> 00:28:33.000]  然後連恤或者連敏
[00:28:33.000 --> 00:28:37.000]  就是比較在蒙因之後
[00:28:37.000 --> 00:28:39.000]  所帶來的一些後果
[00:28:39.000 --> 00:28:41.000]  比如得著醫治
[00:28:41.000 --> 00:28:42.000]  得著幫助
[00:28:42.000 --> 00:28:43.000]  得著解放
[00:28:43.000 --> 00:28:47.000]  以及領受神給我們的
[00:28:47.000 --> 00:28:49.000]  從恩典而來的連恤
[00:28:49.000 --> 00:28:50.000]  所以其實這兩個
[00:28:50.000 --> 00:28:54.000]  真的是互相連在一起的
[00:28:54.000 --> 00:28:57.000]  而如果仔細地分開的話
[00:28:57.000 --> 00:29:00.000]  可以說當我們蒙因的時候
[00:29:00.000 --> 00:29:01.000]  我們就同時間
[00:29:01.000 --> 00:29:04.000]  經驗到神的連恤
[00:29:04.000 --> 00:29:05.000]  也都是
[00:29:05.000 --> 00:29:07.000]  正是我們蒙因的時候
[00:29:07.000 --> 00:29:11.000]  我們應該去表達出這些
[00:29:11.000 --> 00:29:13.000]  連恤別人的一些行動
[00:29:13.000 --> 00:29:17.000]  就是說在恩典所帶出的後果
[00:29:17.000 --> 00:29:20.000]  使人得到解救
[00:29:20.000 --> 00:29:21.000]  蒙連恤
[00:29:21.000 --> 00:29:22.000]  得著醫治
[00:29:22.000 --> 00:29:23.000]  得著幫助
[00:29:23.000 --> 00:29:26.000]  得著安慰
[00:29:26.000 --> 00:29:30.000]  所以連恤不單單只是一種感情
[00:29:30.000 --> 00:29:33.000]  我們剛才說是一種心的慈悲
[00:29:33.000 --> 00:29:37.000]  但是也都是更加是一種行動上的
[00:29:37.000 --> 00:29:43.000]  回應神恩典的一種反應
[00:29:43.000 --> 00:29:46.000]  大家記不記得曾經看過這部電影
[00:29:46.000 --> 00:29:48.000]  或者是聽過這個故事
[00:29:48.000 --> 00:29:50.000]  叫做 The Dropbox
[00:29:50.000 --> 00:29:51.000]  它不是一個字
[00:29:51.000 --> 00:29:53.000]  一個字就是現在我們用的 Dropbox
[00:29:53.000 --> 00:29:56.000]  就是你知道在電腦用的那些
[00:29:56.000 --> 00:29:58.000]  但是這個是一個 Dropbox
[00:29:58.000 --> 00:30:01.000]  一個放下的東西
[00:30:01.000 --> 00:30:02.000]  有誰以前看過
[00:30:02.000 --> 00:30:04.000]  我們在教會很多年前放過一次的
[00:30:04.000 --> 00:30:05.000]  不知道大家有沒有看過
[00:30:05.000 --> 00:30:06.000]  有些印象
[00:30:06.000 --> 00:30:07.000]  這麼少人看過嗎
[00:30:07.000 --> 00:30:09.000]  你們知道這個故事說什麼嗎
[00:30:09.000 --> 00:30:10.000]  不知道嗎
[00:30:10.000 --> 00:30:15.000]  我還以為你們很熟悉
[00:30:15.000 --> 00:30:17.000]  看圖畫也知道
[00:30:17.000 --> 00:30:19.000]  跟嬰兒有關
[00:30:19.000 --> 00:30:22.000]  就是一位在南韓的牧師
[00:30:22.000 --> 00:30:24.000]  他的名字叫做 Lee Chong Rack
[00:30:24.000 --> 00:30:33.000]  他是一間神愛社區教會
[00:30:33.000 --> 00:30:35.000]  在南韓裡面的一個牧師
[00:30:35.000 --> 00:30:43.000]  在當時南韓的一個非常嚴厲的社會制度裡面
[00:30:43.000 --> 00:30:48.000]  有很多的家庭都面對困難
[00:30:48.000 --> 00:30:51.000]  養育孩子的困難
[00:30:51.000 --> 00:30:54.000]  或者他們沒有足夠的社會福利
[00:30:54.000 --> 00:30:56.000]  去支持一些有問題的家庭
[00:30:56.000 --> 00:31:02.000]  所以當時就有很多這些被遺棄的嬰孩
[00:31:02.000 --> 00:31:03.000]  生出來
[00:31:03.000 --> 00:31:05.000]  父母沒有辦法照顧他們
[00:31:05.000 --> 00:31:07.000]  沒有能力
[00:31:07.000 --> 00:31:08.000]  或者經濟能力
[00:31:08.000 --> 00:31:10.000]  或者是他們有問題的兒童
[00:31:10.000 --> 00:31:13.000]  他們沒有足夠的心力
[00:31:13.000 --> 00:31:15.000]  或者是物力
[00:31:15.000 --> 00:31:18.000]  或者是社區的一些醫療的能力
[00:31:18.000 --> 00:31:20.000]  來幫助他們
[00:31:20.000 --> 00:31:24.000]  所以他們只好把他們放在街頭
[00:31:24.000 --> 00:31:27.000]  或者放在垃圾箱旁邊
[00:31:27.000 --> 00:31:31.000]  有些不忍心的就放在某些人家的外面
[00:31:31.000 --> 00:31:35.000]  希望這些好心人能夠收養他們
[00:31:35.000 --> 00:31:38.000]  所以因著這種情況越來越多
[00:31:38.000 --> 00:31:42.000]  這位是南韓的牧師
[00:31:42.000 --> 00:31:44.000]  他跟他的家人
[00:31:44.000 --> 00:31:46.000]  因為他也經歷過他自己的家庭
[00:31:46.000 --> 00:31:54.000]  有一位是嚴重傷殘的一個兒童
[00:31:54.000 --> 00:31:56.000]  就是他自己的家人
[00:31:56.000 --> 00:31:59.000]  所以他很體會到這種的痛苦
[00:31:59.000 --> 00:32:05.000]  他們也用了很多的方法來幫助這個家庭的人
[00:32:05.000 --> 00:32:08.000]  以致他能夠繼續的生活
[00:32:08.000 --> 00:32:11.000]  所以他就把這種的愛心來擴大
[00:32:11.000 --> 00:32:15.000]  來體會到這些被遺棄的嬰孩
[00:32:15.000 --> 00:32:18.000]  所以他就開始從門口那裡
[00:32:18.000 --> 00:32:22.000]  收養了這些被遺棄的嬰孩
[00:32:22.000 --> 00:32:24.000]  然後一個一個之後
[00:32:24.000 --> 00:32:26.000]  發覺越來越多人知道
[00:32:26.000 --> 00:32:28.000]  他這個人的家裡有人收養
[00:32:28.000 --> 00:32:31.000]  那怎麼辦呢?
[00:32:31.000 --> 00:32:34.000]  就越來越多人把嬰孩帶到他的家裡
[00:32:34.000 --> 00:32:40.000]  結果這個牧師在一個很寒冷的天氣下
[00:32:40.000 --> 00:32:43.000]  因為如果嬰孩就算放在門口也好
[00:32:43.000 --> 00:32:45.000]  他在這麼寒冷的天氣裡
[00:32:45.000 --> 00:32:48.000]  如果不是很快把嬰孩保溫
[00:32:48.000 --> 00:32:50.000]  就算放在門口也好
[00:32:50.000 --> 00:32:52.000]  也會冷死
[00:32:52.000 --> 00:32:56.000]  所以他就把這個家裡改裝
[00:32:56.000 --> 00:33:00.000]  成為了一個在外面可以開門
[00:33:00.000 --> 00:33:02.000]  有一個叫做drop box
[00:33:02.000 --> 00:33:04.000]  把嬰孩放下
[00:33:04.000 --> 00:33:06.000]  然後在裡面可以開門
[00:33:06.000 --> 00:33:08.000]  然後把嬰孩帶進來
[00:33:08.000 --> 00:33:09.000]  一個這樣的設施
