
[00:00:00.000 --> 00:00:03.000]  我想帶你去看一看大圖畫
[00:18:09.480 --> 00:18:12.480]  現在最流行最trendy的東西的時候
[00:18:12.480 --> 00:18:17.080]  他們竟然視而不見
[00:18:17.080 --> 00:18:20.320]  他們在談的是天上的事情
[00:18:20.320 --> 00:18:22.440]  將來的事情
[00:18:22.440 --> 00:18:24.760]  榮耀 尊榮
[00:18:24.760 --> 00:18:27.560]  不同的毀壞的事情
[00:18:27.560 --> 00:18:30.840]  第三 真信心有不同的追求
[00:18:30.840 --> 00:18:33.800]  他們要真理
[00:18:33.800 --> 00:18:37.880]  他要真理
[00:18:37.880 --> 00:18:41.440]  他要上帝的話語
[00:18:41.440 --> 00:18:43.160]  我們教會可以什麼都沒有
[00:18:43.160 --> 00:18:44.360]  我們可以沒有這棟樓
[00:18:44.360 --> 00:18:48.240]  我們可以破產
[00:18:48.240 --> 00:18:49.280]  我們有真理
[00:18:49.280 --> 00:18:50.960]  我們就是教會
[00:18:50.960 --> 00:18:54.080]  我們可以有其他一切的東西
[00:18:54.080 --> 00:18:55.080]  沒有上帝的話語
[00:18:55.080 --> 00:18:57.880]  或者你進來不是追求上帝的話語
[00:18:57.880 --> 00:19:00.560]  我們什麼都沒有
[00:19:00.560 --> 00:19:03.040]  我們需要真正的福音
[00:19:03.040 --> 00:19:05.400]  我們需要真正的信心
[00:19:05.400 --> 00:19:10.640]  讓我們為教會祈禱
[00:19:10.640 --> 00:19:15.400]  我們的天父我們感謝你
[00:19:15.400 --> 00:19:18.240]  在母親節的日子
[00:19:18.240 --> 00:19:24.840]  你給我們一個非常拔母親節的信息
[00:19:24.840 --> 00:19:27.560]  但從另一個角度來說
[00:19:27.560 --> 00:19:35.200]  這正是你作為一個慈愛的天父
[00:19:35.200 --> 00:19:40.320]  對叛逆 恣意 孩子的呼求
[00:19:40.320 --> 00:19:49.960]  叫我們不要做一個自以為自己
[00:19:49.960 --> 00:19:53.840]  已經很好的教會
[00:19:53.840 --> 00:19:55.960]  我們要謙卑在你的面前
[00:19:55.960 --> 00:19:57.040]  我們更加要問
[00:19:57.040 --> 00:20:00.720]  究竟我們追求的是什麼
[00:20:00.720 --> 00:20:04.840]  主耶穌求主你真的幫助我們
[00:20:04.840 --> 00:20:06.680]  叫我們在這個時代
[00:20:06.680 --> 00:20:08.960]  這個時候 這個地方
[00:20:08.960 --> 00:20:13.080]  傳講你不變的真理
[00:20:13.080 --> 00:20:18.280]  讓我們的心被耶穌基督所感動
[00:20:18.280 --> 00:20:21.920]  讓我們領受祂的呼召
[00:20:21.920 --> 00:20:25.160]  奔向這個天路
[00:20:25.160 --> 00:20:28.160]  背起我們的十字架
[00:20:28.160 --> 00:20:30.080]  幫你在地上作見證
[00:20:30.080 --> 00:20:31.080]  祝福我們的教會
[00:20:31.080 --> 00:20:32.160]  祝福我們每一個人
[00:20:32.160 --> 00:20:36.640]  叫我們不斷思想你的福音
[00:20:36.640 --> 00:20:40.280]  叫我們回轉真正的相信你
[00:20:40.280 --> 00:20:42.240]  祈禱是同主耶穌基督的命求
