
[00:00:00.000 --> 00:00:03.360]  今日要同大家分享一個題目
[00:21:26.440 --> 00:21:29.280]  是哪個詞語
[00:21:29.280 --> 00:21:30.560]  是甚麼
[00:21:30.560 --> 00:21:31.440]  沒錯
[00:21:31.440 --> 00:21:32.360]  保護
[00:21:32.360 --> 00:21:34.480]  由第三節到第六節
[00:21:34.480 --> 00:21:36.840]  差不多每一節都有這個
[00:21:36.840 --> 00:21:38.040]  保護保護保護
[00:21:38.040 --> 00:21:40.360]  出現過六次
[00:21:40.360 --> 00:21:47.440]  是這篇詩篇裏面其中一個若節
[00:21:47.440 --> 00:21:48.920]  在這裏講到
[00:21:48.920 --> 00:21:51.440]  神的保護是一個甚麼的保護
[00:21:51.440 --> 00:21:53.480]  是一個日夜的保護
[00:21:53.480 --> 00:21:56.560]  在危難病患或災害裏面的保護
[00:21:56.560 --> 00:21:58.040]  出入的保護
[00:21:58.040 --> 00:22:01.200]  並且第八節說
[00:22:01.200 --> 00:22:02.720]  耶和華要保護你
[00:22:02.720 --> 00:22:08.520]  從今時直到永遠
[00:22:08.520 --> 00:22:11.000]  耳塞書說到
[00:22:11.000 --> 00:22:12.880]  大山可以挪開
[00:22:12.880 --> 00:22:15.040]  小山可以遷移
[00:22:15.040 --> 00:22:15.960]  但是甚麼
[00:22:15.960 --> 00:22:19.800]  神的慈愛是永遠都不會離開我們
[00:22:19.800 --> 00:22:21.840]  這個世上保護我們的神
[00:22:21.840 --> 00:22:27.440]  是一個滿有慈愛的神
[00:22:27.440 --> 00:22:29.680]  第三段
[00:22:29.680 --> 00:22:31.040]  第三點講到
[00:22:31.040 --> 00:22:34.040]  是一個滿有慈愛的神
[00:22:34.040 --> 00:22:38.800]  去保護我們
[00:22:38.800 --> 00:22:41.680]  以色列當他們出埃及的時候
[00:22:41.680 --> 00:22:43.000]  聖經記載
[00:22:43.000 --> 00:22:43.680]  是甚麼呢
[00:22:43.680 --> 00:22:45.080]  他說白日
[00:22:45.080 --> 00:22:46.840]  晚上是怎樣呢
[00:22:46.840 --> 00:22:47.800]  白日的時候
[00:22:47.800 --> 00:22:49.920]  耶和華還用雲柱
[00:22:49.920 --> 00:22:51.320]  來引導他們
[00:22:51.320 --> 00:22:53.240]  保護他們不受一個甚麼
[00:22:53.240 --> 00:22:56.400]  猛烈陽光的傷害
[00:22:56.400 --> 00:22:57.560]  到晚上的時候
[00:22:57.560 --> 00:23:02.520]  用火柱來引導他們
[00:23:02.520 --> 00:23:04.360]  為的是要保護他們
[00:23:04.360 --> 00:23:08.840]  不受寒氣、濕氣來損害
[00:23:08.840 --> 00:23:10.640]  媽咪就知道
[00:23:10.640 --> 00:23:12.520]  有寒氣、有濕氣
[00:23:12.520 --> 00:23:13.800]  白日的時候
[00:23:13.800 --> 00:23:16.480]  神用雲柱去引導他們
[00:23:16.480 --> 00:23:19.360]  晚上用火柱去引導他們
[00:23:19.360 --> 00:23:21.160]  為的是要保護他們
[00:23:21.160 --> 00:23:25.080]  免受陽光或是寒氣、濕氣的傷害
[00:23:25.080 --> 00:23:30.800]  是多麼的周全
[00:23:30.800 --> 00:23:33.720]  在危難病患出入裡面
[00:23:33.720 --> 00:23:37.440]  神都是一個這麼周全的保護
[00:23:37.440 --> 00:23:39.480]  在12月31號晚上的時候
[00:23:39.480 --> 00:23:41.240]  我們很多人一齊回來
[00:23:41.240 --> 00:23:42.560]  我們怎樣呢
[00:23:42.560 --> 00:23:44.240]  去感恩見證
[00:23:44.240 --> 00:23:45.440]  很多人就分享了
[00:23:45.440 --> 00:23:47.840]  神怎樣去保護他們
[00:23:47.840 --> 00:23:50.200]  當中有一個年長的姐妹
[00:23:50.200 --> 00:23:52.240]  她就講到神怎樣保護呢
[00:23:52.240 --> 00:23:54.480]  她半年內
[00:23:54.480 --> 00:23:57.000]  她跌了四次
[00:23:57.000 --> 00:23:58.440]  她說她骨質疏鬆
[00:23:58.440 --> 00:23:59.520]  年老了嘛
[00:23:59.520 --> 00:24:00.440]  骨質疏鬆
[00:24:00.440 --> 00:24:01.640]  但很奇怪
[00:24:01.640 --> 00:24:03.920]  神怎樣去保護她
[00:24:03.920 --> 00:24:06.440]  她沒有跌斷骨
[00:24:06.440 --> 00:24:07.720]  當她講的時候
[00:24:07.720 --> 00:24:10.040]  我就想起我自己的媽媽
[00:24:10.040 --> 00:24:11.360]  在這一兩年裡面
[00:24:11.360 --> 00:24:14.880]  是經常跌倒
[00:24:14.880 --> 00:24:18.200]  但同樣很奇妙
[00:24:18.200 --> 00:24:19.840]  沒有跌斷骨
[00:24:19.840 --> 00:24:21.440]  每一次去急症室的時候
[00:24:21.440 --> 00:24:22.240]  第一件事
[00:24:22.240 --> 00:24:23.480]  我都會告訴醫生
[00:24:23.480 --> 00:24:25.880]  麻煩你幫她照一下
[00:24:25.880 --> 00:24:28.960]  因為媽媽都是骨質疏鬆
[00:24:28.960 --> 00:24:30.240]  但很奇怪
[00:24:30.240 --> 00:24:34.760]  神就是這樣將她來保護
[00:24:34.760 --> 00:24:36.760]  在上個月
[00:24:36.760 --> 00:24:38.480]  月初的時候
[00:24:38.480 --> 00:24:43.080]  當我有一晚去吃完放題的時候
[00:24:43.080 --> 00:24:45.040]  到半夜
[00:24:45.040 --> 00:24:47.640]  我就又餓又嘔
[00:24:47.640 --> 00:24:48.720]  嘩
[00:24:48.720 --> 00:24:52.320]  辛苦到不得了
[00:24:52.320 --> 00:24:54.840]  在當時裡面
[00:24:54.840 --> 00:24:57.600]  我真的不知道她還在睡覺
[00:24:57.600 --> 00:24:58.480]  在廁所的時候
[00:24:58.480 --> 00:24:59.840]  我第一件事
[00:24:59.840 --> 00:25:01.160]  當我餓嘔的時候
[00:25:01.160 --> 00:25:04.240]  是一個很
[00:25:04.240 --> 00:25:05.360]  怎樣說
[00:25:05.360 --> 00:25:08.760]  是一個不知道怎樣來面對的時候
[00:25:08.760 --> 00:25:10.680]  我就做了一個很簡單的祈禱
[00:25:10.680 --> 00:25:12.040]  很清楚
[00:25:12.040 --> 00:25:12.680]  神啊
[00:25:12.680 --> 00:25:13.480]  祢幫我
[00:25:13.480 --> 00:25:17.280]  祢醫治我
[00:25:17.280 --> 00:25:18.360]  於是
[00:25:18.360 --> 00:25:19.240]  亦都很快
[00:25:19.240 --> 00:25:20.640]  我叫醒了先生
[00:25:20.640 --> 00:25:22.040]  就
[00:25:22.040 --> 00:25:24.400]  我們送了去急症室
[00:25:24.400 --> 00:25:26.040]  神的幫助
[00:25:26.040 --> 00:25:27.120]  是多麼奇妙
[00:25:27.120 --> 00:25:29.040]  我是直入急症室
[00:25:29.040 --> 00:25:31.960]  然後醫生一開始就已經
[00:25:31.960 --> 00:25:33.200]  打止痛針
[00:25:33.200 --> 00:25:35.800]  和馬上吊鹽水
[00:25:35.800 --> 00:25:36.920]  去急症室
[00:25:36.920 --> 00:25:38.200]  是直入
[00:25:38.200 --> 00:25:41.960]  並且是所有東西一起做
[00:25:41.960 --> 00:25:43.040]  心裡面
[00:25:43.040 --> 00:25:44.640]  很感恩
[00:25:44.640 --> 00:25:46.360]  很感恩
[00:25:46.360 --> 00:25:50.960]  休息了觀察病房幾個小時之後
[00:25:50.960 --> 00:25:51.960]  就已經
[00:25:51.960 --> 00:25:52.960]  醫生說
[00:25:52.960 --> 00:25:54.320]  你想不想回家休息
[00:25:54.320 --> 00:25:55.320]  當然想
[00:25:55.320 --> 00:25:56.160]  不在這裡
[00:25:56.160 --> 00:25:58.560]  回家休息
[00:25:58.560 --> 00:26:00.240]  在當中裏面
[00:26:00.240 --> 00:26:03.320]  當我在觀察病房的時候
[00:26:03.320 --> 00:26:04.400]  我為著
[00:26:04.400 --> 00:26:06.240]  神自己這個
[00:26:06.240 --> 00:26:08.840]  即時的幫助
[00:26:08.840 --> 00:26:11.960]  我去感恩
[00:26:11.960 --> 00:26:12.760]  我當時裏面
[00:26:12.760 --> 00:26:13.240]  心裏面
[00:26:13.240 --> 00:26:15.960]  一路唱這一首的詩歌
[00:26:15.960 --> 00:26:22.160]  一路唱這一首詩歌
[00:26:22.160 --> 00:26:34.960]  任遭何事不要驚怕 天父必看顧你 必將你藏他因此後 天父必看顧你
[00:26:34.960 --> 00:26:48.960]  天父必看顧你 事事看顧 處處看顧 他必要看顧你 天父必看顧你
[00:26:48.960 --> 00:26:52.360]  有我們一齊來唱這首詩
[00:26:52.360 --> 00:26:55.160]  神對我們每一個
[00:26:55.160 --> 00:26:58.360]  都是這麼好
[00:26:58.360 --> 00:26:59.760]  祂看顧我
[00:26:59.760 --> 00:27:02.960]  都同樣看顧你
[00:27:02.960 --> 00:27:27.960]  任遭何事不要驚怕 天父必看顧你 必將你藏他因此後 天父必看顧你
[00:27:27.960 --> 00:27:55.960]  天父必看顧你 事事看顧 處處看顧 他必要看顧你 天父必看顧你
[00:27:55.960 --> 00:27:58.960]  剛才我講過
[00:27:58.960 --> 00:28:05.960]  在我一個很辛苦的時候
[00:28:05.960 --> 00:28:08.960]  我作出了一個很簡短的禱告
[00:28:08.960 --> 00:28:10.960]  神呀 求你幫助我
[00:28:10.960 --> 00:28:13.960]  你醫治我
[00:28:13.960 --> 00:28:15.960]  這個禱告
[00:28:15.960 --> 00:28:18.960]  讓我想起三年多之前
[00:28:18.960 --> 00:28:21.960]  我收到一個電郵
[00:28:21.960 --> 00:28:27.960]  這個電郵是講一個真人真事
[00:28:27.960 --> 00:28:34.960]  是講一個四十五天祈禱的故事
[00:28:34.960 --> 00:28:37.960]  這個故事是這樣說的
[00:28:37.960 --> 00:28:41.960]  有一天 有一個初信者
[00:28:41.960 --> 00:28:44.960]  他問一個基督徒的朋友
[00:28:44.960 --> 00:28:47.960]  你真的相信聖經上所講
[00:28:47.960 --> 00:28:49.960]  神是聽禱告會幫助我們嗎?
[00:28:49.960 --> 00:28:52.960]  甚至連山都可以移動嗎?
[00:28:52.960 --> 00:28:55.960]  你真的這樣相信?
[00:28:55.960 --> 00:28:57.960]  這個基督徒的朋友回答說
[00:28:57.960 --> 00:29:00.960]  相信 我真的這樣相信
[00:29:00.960 --> 00:29:05.960]  並且我可以和你打賭
[00:29:05.960 --> 00:29:08.960]  接著這個基督徒的朋友
[00:29:08.960 --> 00:29:11.960]  就問這個初信者
[00:29:11.960 --> 00:29:17.960]  關於非洲 你知道些什麼呢?
[00:29:17.960 --> 00:29:22.960]  他就回答 一無所知
[00:29:22.960 --> 00:29:25.960]  當你想到非洲的時候
[00:29:25.960 --> 00:29:28.960]  你又想到些什麼呢?
[00:29:28.960 --> 00:29:32.960]  他就想到有些猴子
[00:29:32.960 --> 00:29:38.960]  在樹上蕩來蕩去
[00:29:38.960 --> 00:29:40.960]  這個基督徒的朋友就說
[00:29:40.960 --> 00:29:43.960]  好 我就和你打賭
[00:29:43.960 --> 00:29:48.960]  我要你這樣做45天的祈禱
[00:29:48.960 --> 00:29:54.960]  聽著 上帝請幫助非洲
[00:29:54.960 --> 00:29:57.960]  上帝請幫助非洲
[00:29:57.960 --> 00:30:00.960]  七個字而已 行不行?
[00:30:00.960 --> 00:30:03.960]  但是我有一個要求
[00:30:03.960 --> 00:30:07.960]  這45天裡
[00:30:07.960 --> 00:30:09.960]  是一天都不可以中斷的
[00:30:09.960 --> 00:30:13.960]  不可以中間停過
[00:30:13.960 --> 00:30:16.960]  在45天裡 連續45天裡
[00:30:16.960 --> 00:30:19.960]  你僅僅只是說 只是什麼呢?
[00:30:19.960 --> 00:30:24.960]  上帝請幫助非洲
[00:30:24.960 --> 00:30:27.960]  45天之後就由你決定
[00:30:27.960 --> 00:30:33.960]  到底這座山是不是已經移動了
[00:30:33.960 --> 00:30:35.960]  這座山有沒有移動過
[00:30:35.960 --> 00:30:40.960]  你覺得有沒有幫助到非洲呢 簡單來說
[00:30:40.960 --> 00:30:45.960]  如果你覺得這座山已經移動了
[00:30:45.960 --> 00:30:48.960]  已經幫助了
[00:30:48.960 --> 00:30:51.960]  那你就給我500元
[00:30:51.960 --> 00:30:54.960]  打賭嘛 你就給我500元
[00:30:54.960 --> 00:30:56.960]  但如果你認為沒有
[00:30:56.960 --> 00:30:59.960]  45天之後 連續做了45天的祈禱之後
[00:30:59.960 --> 00:31:02.960]  都沒有移動過
[00:31:02.960 --> 00:31:04.960]  那你就告訴我
[00:31:04.960 --> 00:31:09.960]  我就會給你500元
[00:31:09.960 --> 00:31:13.960]  並且我不會問你為什麼
[00:31:13.960 --> 00:31:16.960]  不會問 不會問任何的問題
[00:31:16.960 --> 00:31:20.960]  這是一個精明的生意人
[00:31:20.960 --> 00:31:22.960]  真是一個生意人
[00:31:22.960 --> 00:31:27.960]  他想想 嘩 這一單生意值得做
[00:31:27.960 --> 00:31:33.960]  贏定的 他在他心裡覺得賺定的
[00:31:33.960 --> 00:31:37.960]  這個初信者在幾天之後
[00:31:37.960 --> 00:31:39.960]  在這個見證會告訴你
[00:31:39.960 --> 00:31:43.960]  他就經歷了一段很奇妙的旅程
[00:31:43.960 --> 00:31:47.960]  很奇妙的經歷
[00:31:47.960 --> 00:31:49.960]  因為時間關係
[00:31:49.960 --> 00:31:53.960]  我在這裡不會說整個的經歷是怎麼樣
[00:31:53.960 --> 00:31:55.960]  不過星期五晚我說完之後
[00:31:55.960 --> 00:31:57.960]  有姊妹來跟我說
[00:31:57.960 --> 00:31:59.960]  陳牧師 你可不可以把這個給我們
[00:31:59.960 --> 00:32:00.960]  我說可以
[00:32:00.960 --> 00:32:06.960]  我就請 當時已經印了一份三頁的見證
[00:32:06.960 --> 00:32:09.960]  擺在你們組長的信格裡面
[00:32:09.960 --> 00:32:11.960]  你可以問他拿
[00:32:11.960 --> 00:32:12.960]  並且上了網
[00:32:12.960 --> 00:32:15.960]  就在我們每一個的帽子
[00:32:15.960 --> 00:32:19.960]  那裡都上了網
[00:32:19.960 --> 00:32:22.960]  你可以去詳細的去看
[00:32:22.960 --> 00:32:24.960]  好了 回來
[00:32:24.960 --> 00:32:27.960]  聰明的你
[00:32:27.960 --> 00:32:31.960]  你知不知道結果是怎樣
[00:32:31.960 --> 00:32:34.960]  到底是誰給錢給誰呢
[00:32:34.960 --> 00:32:37.960]  誰贏了
[00:32:37.960 --> 00:32:40.960]  初信的贏了
[00:32:40.960 --> 00:32:44.960]  是喔
[00:32:44.960 --> 00:32:46.960]  那個贏了 還要問
[00:32:46.960 --> 00:32:51.960]  初信的贏了的意思是什麼
[00:32:51.960 --> 00:32:53.960]  收五百塊嗎
[00:32:53.960 --> 00:32:55.960]  那你又錯了
[00:32:55.960 --> 00:33:00.960]  這個初信贏了的意思是什麼
[00:33:00.960 --> 00:33:02.960]  他要給五百塊
[00:33:02.960 --> 00:33:08.960]  要寄一張支票去給基督徒的朋友
[00:33:08.960 --> 00:33:11.960]  那你問為什麼
[00:33:11.960 --> 00:33:13.960]  你自己去找這個答案
[00:33:13.960 --> 00:33:16.960]  你去找這個答案
[00:33:16.960 --> 00:33:18.960]  在這座大山
[00:33:18.960 --> 00:33:19.960]  這座他覺得
[00:33:19.960 --> 00:33:23.960]  本來以為是贏定的一個賭局
[00:33:23.960 --> 00:33:28.960]  但也不是賭局 當然是打賭
[00:33:28.960 --> 00:33:32.960]  他寄了一張五百塊的支票
[00:33:32.960 --> 00:33:39.960]  給這個基督徒的朋友
[00:33:39.960 --> 00:33:42.960]  你即時會想
[00:33:42.960 --> 00:33:45.960]  到底神是怎樣幫助他的呢
[00:33:45.960 --> 00:33:48.960]  怎樣移動了這個大山
[00:33:48.960 --> 00:33:52.960]  怎樣幫助到非洲的呢
[00:33:52.960 --> 00:33:55.960]  你想得著神的幫助
[00:33:55.960 --> 00:34:01.960]  移動你心中覺得又大又難的事物
[00:34:01.960 --> 00:34:03.960]  這一座大山
[00:34:03.960 --> 00:34:05.960]  你現在可以開始
[00:34:05.960 --> 00:34:07.960]  我鼓勵你
[00:34:07.960 --> 00:34:10.960]  你做一個連續四十五天的
[00:34:10.960 --> 00:34:11.960]  一個簡單的祈禱
[00:34:11.960 --> 00:34:15.960]  看看這一座山有沒有移動
[00:34:15.960 --> 00:34:17.960]  沒有人會跟你打賭
[00:34:17.960 --> 00:34:20.960]  在這裡
[00:34:20.960 --> 00:34:23.960]  你和神去看看
[00:34:23.960 --> 00:34:27.960]  神是怎樣幫助你
[00:34:27.960 --> 00:34:29.960]  我也挑戰小組
[00:34:29.960 --> 00:34:31.960]  你嘗試一下
[00:34:31.960 --> 00:34:33.960]  你們的小組
[00:34:33.960 --> 00:34:36.960]  去一起為一件事
[00:34:36.960 --> 00:34:39.960]  你共識的事去祈禱
[00:34:39.960 --> 00:34:41.960]  連續四十五天
[00:34:41.960 --> 00:34:43.960]  連續四十五天
[00:34:43.960 --> 00:34:50.960]  看看神是否真的將這一座大山去挪移
[00:34:50.960 --> 00:34:52.960]  我挑戰大家
[00:34:52.960 --> 00:34:53.960]  簡單的祈禱
[00:34:53.960 --> 00:34:54.960]  不用多
[00:34:54.960 --> 00:34:55.960]  不用多
[00:34:55.960 --> 00:34:57.960]  人人都可以做
[00:34:57.960 --> 00:34:58.960]  上帝
[00:34:58.960 --> 00:35:01.960]  請你幫助
[00:35:01.960 --> 00:35:02.960]  你說最簡單
[00:35:02.960 --> 00:35:04.960]  上帝呀
[00:35:04.960 --> 00:35:05.960]  個人的祈禱
[00:35:05.960 --> 00:35:07.960]  請你幫助我
[00:35:07.960 --> 00:35:08.960]  有什麼事
[00:35:08.960 --> 00:35:10.960]  神知道
[00:35:10.960 --> 00:35:11.960]  你就做一個這樣
[00:35:11.960 --> 00:35:13.960]  每天這樣的呼求
[00:35:13.960 --> 00:35:14.960]  人人都會
[00:35:14.960 --> 00:35:16.960]  如果你之前說你不會祈禱
[00:35:16.960 --> 00:35:19.960]  這個祈禱你一定會
[00:35:19.960 --> 00:35:21.960]  如果在小組裡
[00:35:21.960 --> 00:35:23.960]  神感動你的小組
[00:35:23.960 --> 00:35:25.960]  為什麼事去祈禱
[00:35:25.960 --> 00:35:28.960]  你就可以作出這個祈禱
[00:35:28.960 --> 00:35:30.960]  我們這次的
[00:35:30.960 --> 00:35:32.960]  周刊裡的祈禱文
[00:35:32.960 --> 00:35:33.960]  你都可以參考
[00:35:33.960 --> 00:35:39.960]  作為一個資料
[00:35:39.960 --> 00:35:40.960]  最重要的
[00:35:40.960 --> 00:35:43.960]  是四十五天之後
[00:35:43.960 --> 00:35:47.960]  我們要一起分享這個結果
[00:35:47.960 --> 00:35:50.960]  如果你小組一起做的時候
[00:35:50.960 --> 00:35:51.960]  四十五天
[00:35:51.960 --> 00:35:53.960]  在我的意象裡已經寫了
[00:35:53.960 --> 00:35:57.960]  鼓勵大家去做這件事
[00:35:57.960 --> 00:35:59.960]  在結束之前
[00:35:59.960 --> 00:36:01.960]  讓我們一起
[00:36:01.960 --> 00:36:05.960]  用信心來作出這個宣告
[00:36:05.960 --> 00:36:07.960]  紅色的字好不好
[00:36:07.960 --> 00:36:10.960]  讓我們一起來作出這個宣告
[00:36:10.960 --> 00:36:13.960]  從詩篇一百二十一篇裡
[00:36:13.960 --> 00:36:15.960]  在新的一年裡
[00:36:15.960 --> 00:36:19.960]  我們知道
[00:36:19.960 --> 00:36:21.960]  既然這一首是在節期裡
[00:36:21.960 --> 00:36:24.960]  常被人重唱的一首詩歌
[00:36:24.960 --> 00:36:25.960]  我們就彼此鼓勵
[00:36:25.960 --> 00:36:27.960]  一同信心的來宣告
[00:36:27.960 --> 00:36:28.960]  紅色的這一段字好不好
[00:36:28.960 --> 00:36:29.960]  預備起
[00:36:29.960 --> 00:36:32.960]  我們所相信的神
[00:36:32.960 --> 00:36:34.960]  是創造天地
[00:36:34.960 --> 00:36:36.960]  從不打頓
[00:36:36.960 --> 00:36:39.960]  並事實上保護我們
[00:36:39.960 --> 00:36:41.960]  祂是滿有智慧
[00:36:41.960 --> 00:36:47.960]  能力及慈愛的主
[00:36:47.960 --> 00:36:50.960]  我們知道
[00:36:50.960 --> 00:36:54.960]  這位幫助以色列人的神
[00:36:54.960 --> 00:36:56.960]  這位幫助我們的神
[00:36:56.960 --> 00:36:58.960]  是一位造天地的神
[00:36:58.960 --> 00:37:00.960]  是一位從不打頓的神
[00:37:00.960 --> 00:37:04.960]  並且是事實上保護我們的神
[00:37:04.960 --> 00:37:07.960]  祂是滿有智慧
[00:37:07.960 --> 00:37:10.960]  能力及慈愛的神
