
[00:00:00.000 --> 00:00:02.940]  今天要跟各位分享的訊息是
[00:20:38.530 --> 00:20:45.130]  哎呀 你看我的頭怎麼被月桂給遮了
[00:20:45.130 --> 00:20:47.630]  總之那個就是月桂
[00:20:47.630 --> 00:20:49.930]  這Ark 對不對
[00:20:49.930 --> 00:20:51.130]  我有沒有講過
[00:20:51.130 --> 00:20:55.330]  這Ark又有一個什麼意思
[00:20:55.330 --> 00:20:58.330]  你是神的同在沒有錯
[00:20:58.330 --> 00:21:01.330]  挪亞方舟也叫Ark
[00:21:01.330 --> 00:21:03.930]  OK 所以你就知道了
[00:21:03.930 --> 00:21:07.930]  神的救贖就是Ark
[00:21:07.930 --> 00:21:10.130]  那麼神的榮耀離開
[00:21:10.130 --> 00:21:15.130]  或者我們的靈衰弱離開 死去
[00:21:15.130 --> 00:21:16.330]  有四個步驟
[00:21:16.330 --> 00:21:20.530]  這都在《以西捷書》上面講的很多
[00:21:20.530 --> 00:21:23.330]  第一在《以西捷書》十章四節
[00:21:23.330 --> 00:21:29.530]  來 請耶和華的榮耀從基路伯那裡上升
[00:21:29.530 --> 00:21:32.130]  停在門檻上
[00:21:32.130 --> 00:21:36.930]  好的 什麼叫耶和華的榮耀呢
[00:21:36.930 --> 00:21:41.930]  你如果看我的頭那個Ark
[00:21:41.930 --> 00:21:44.730]  它是包金打造的
[00:21:44.730 --> 00:21:47.730]  它上面有兩個基路伯
[00:21:47.730 --> 00:21:50.530]  兩個翅膀碰在一起
[00:21:50.530 --> 00:21:54.730]  那就是基路伯 Terrible
[00:21:54.730 --> 00:21:59.130]  那麼那兩個耶和華
[00:21:59.130 --> 00:22:03.330]  基路伯那個地方就叫做十恩座
[00:22:03.330 --> 00:22:05.930]  神的榮耀就在那裡
[00:22:05.930 --> 00:22:08.330]  這整個約櫃
[00:22:08.330 --> 00:22:15.330]  平常是放在聖殿裡面的治送所裡面去的
[00:22:15.330 --> 00:22:17.530]  老百姓不能進去了
[00:22:17.530 --> 00:22:20.130]  連祭司都不能進去了
[00:22:20.130 --> 00:22:22.730]  只有大祭司一年可以進去一次
[00:22:22.730 --> 00:22:28.330]  來到十恩座 來到神的面前
[00:22:28.330 --> 00:22:31.730]  但是《以西捷書》講得很明白的
[00:22:31.730 --> 00:22:36.330]  它說老百姓遠離了神
[00:22:36.330 --> 00:22:40.130]  甚至於搜刮窮人頭上的灰
[00:22:40.130 --> 00:22:44.930]  甚至於欺騙 甚至於遠離神
[00:22:44.930 --> 00:22:48.130]  它說耶和華的榮耀
[00:22:48.130 --> 00:22:52.730]  從基路伯那裡上升停在門檻上
[00:22:52.730 --> 00:22:56.330]  神真的依依不捨
[00:22:56.330 --> 00:23:01.730]  你的靈要亡要死的第一步就是
[00:23:01.730 --> 00:23:05.730]  你心裡面開始起了掙扎
[00:23:05.730 --> 00:23:08.330]  哎呀 無所謂啦
[00:23:08.330 --> 00:23:11.330]  大家都這個樣子啦
[00:23:11.330 --> 00:23:13.130]  哎呀 沒有關係啦
[00:23:13.130 --> 00:23:18.330]  人不畏主 子己天殊地滅
[00:23:18.330 --> 00:23:21.930]  但是忽然間良心又不安
[00:23:21.930 --> 00:23:24.530]  這就是依依不捨
[00:23:24.530 --> 00:23:27.330]  神的靈就是這樣
[00:23:27.330 --> 00:23:29.330]  神的榮耀
[00:23:29.330 --> 00:23:32.530]  祂捨不得離開祂的百姓
[00:23:32.530 --> 00:23:35.930]  祂真的喜歡跟我們住在一起
[00:23:35.930 --> 00:23:37.330]  是吧
[00:23:37.330 --> 00:23:39.730]  我們的神祂是幼稚幼活的神
[00:23:39.730 --> 00:23:42.130]  當初在《伊甸園》裡面
[00:23:42.130 --> 00:23:47.130]  聖經上面說怎麼樣
[00:23:47.130 --> 00:23:52.530]  祂天天 而且祂是每天
[00:23:52.530 --> 00:23:56.130]  耶和華神塔的大佈置
[00:23:56.130 --> 00:23:59.530]  亞當 夏娃
[00:23:59.530 --> 00:24:02.730]  祂來找 祂悶了
[00:24:02.730 --> 00:24:05.130]  但是天起了涼風的時候
[00:24:05.130 --> 00:24:07.930]  耶和華神說 哎 你們在哪裡啊
[00:24:07.930 --> 00:24:09.530]  是不是
[00:24:09.530 --> 00:24:11.530]  神依依不捨
[00:24:11.530 --> 00:24:16.130]  祂雖然把我們趕出去了
[00:24:16.130 --> 00:24:18.530]  但是祂趕出去的目的
[00:24:18.530 --> 00:24:21.730]  不是說祂不要我們
[00:24:21.730 --> 00:24:27.330]  你們覺得祂為什麼把我們趕出伊甸園
[00:24:27.330 --> 00:24:28.530]  也不是
[00:24:28.530 --> 00:24:31.930]  祂怕人又跑回去吃生命樹的果子
[00:24:31.930 --> 00:24:34.530]  OK 好的
[00:24:34.530 --> 00:24:38.730]  那個罪人不死那就罪大惡極了
[00:24:38.730 --> 00:24:40.330]  所以祂把伊甸園封起來了
[00:24:40.330 --> 00:24:42.330]  但是祂卻是依依不捨
[00:24:42.330 --> 00:24:45.530]  耶和華的榮耀從基路伯那裡上升
[00:24:45.530 --> 00:24:47.330]  停在門檻之上
[00:24:47.330 --> 00:24:53.930]  基路伯是神的榮耀的約會的看護者
[00:24:53.930 --> 00:24:57.130]  神的榮耀到哪裡 基路伯就要到哪裡
[00:24:57.130 --> 00:25:00.930]  祂要張著翅膀飛著跟著上去
[00:25:00.930 --> 00:25:04.530]  祂是保護神的榮耀的
[00:25:04.530 --> 00:25:07.730]  那麼跟著十章
[00:25:07.730 --> 00:25:09.130]  十二節祂說
[00:25:09.130 --> 00:25:14.330]  請耶和華的榮耀從殿的門檻那裡出去
[00:25:14.330 --> 00:25:18.330]  停在基路伯以上
[00:25:18.330 --> 00:25:21.330]  基路伯大概看到神的榮耀要出去了
[00:25:21.330 --> 00:25:24.130]  祂就先飛出去看一看
[00:25:24.130 --> 00:25:27.730]  像個保安人員 像個護衛一樣
[00:25:27.730 --> 00:25:29.330]  要走在前面
[00:25:29.330 --> 00:25:31.930]  所以耶和華的榮
[00:25:31.930 --> 00:25:34.930]  就停在基路伯以上
[00:25:34.930 --> 00:25:36.530]  就跟著祂
[00:25:36.530 --> 00:25:38.130]  離開了門檻
[00:25:38.130 --> 00:25:41.530]  就到了耶路撒冷城裡面去了
[00:25:41.530 --> 00:25:45.330]  祂先離開了至聖所
[00:25:45.330 --> 00:25:50.330]  來到聖殿的門口又從聖殿出去了
[00:25:50.330 --> 00:25:53.130]  祂流連晚訪
[00:25:53.130 --> 00:25:58.330]  祂靜靜出出了捨不得離開我們
[00:25:58.330 --> 00:26:04.930]  然後十九節祂說
[00:26:04.930 --> 00:26:11.130]  在耶和華殿的東門口有以色列神的榮耀
[00:26:11.130 --> 00:26:13.330]  祂又跑到東門去了
[00:26:13.330 --> 00:26:16.130]  East Gate
[00:26:16.130 --> 00:26:17.330]  是不是
[00:26:17.330 --> 00:26:22.130]  然後再來就塵東那座山上
[00:26:22.130 --> 00:26:24.330]  那就是橄欖山
[00:26:24.330 --> 00:26:26.530]  所以為什麼我們會說神要再來
[00:26:26.530 --> 00:26:28.130]  耶穌要來的時候
[00:26:28.130 --> 00:26:32.730]  祂會從橄欖山或者講做西安山
[00:26:32.730 --> 00:26:36.130]  那麼祂會從東門進來
[00:26:36.130 --> 00:26:40.730]  總之今天東門是被人封起來了
[00:26:40.730 --> 00:26:43.530]  不讓祂回來的意思
[00:26:43.530 --> 00:26:46.130]  總之
[00:26:46.130 --> 00:26:50.530]  神無奈的等候祂的百姓
[00:26:50.530 --> 00:26:54.730]  祂停在殿的東門口
[00:26:54.730 --> 00:26:56.730]  祂人在期待
[00:26:56.730 --> 00:26:58.730]  祂停在那座山上
[00:26:58.730 --> 00:27:03.930]  最後就離開了就走了
[00:27:03.930 --> 00:27:07.930]  哇我們的靈亡了
[00:27:07.930 --> 00:27:11.130]  神的榮耀離開了
[00:27:11.130 --> 00:27:16.530]  但是神的榮耀再一次歸回來了
[00:27:16.530 --> 00:27:19.130]  儀式結束四十三章一到五節
[00:27:19.130 --> 00:27:21.730]  儀式結束就總共是四十八章
[00:27:21.730 --> 00:27:23.130]  祂已經快到尾巴
[00:27:23.130 --> 00:27:24.730]  來我們一起來念
[00:27:24.730 --> 00:27:26.530]  祂帶我到東門
[00:27:26.530 --> 00:27:29.330]  神的榮光從東而來
[00:27:29.330 --> 00:27:32.730]  祂的聲音如同多水的聲音
[00:27:32.730 --> 00:27:36.130]  地就因祂的榮耀發光
[00:27:36.130 --> 00:27:38.530]  好的
[00:27:38.530 --> 00:27:42.930]  OK 聖城被毀了十四年之後
[00:27:42.930 --> 00:27:46.730]  老百姓基本上就已經不再有奢望
[00:27:46.730 --> 00:27:50.130]  說要回去了
[00:27:50.130 --> 00:27:54.930]  但是神給他的意向是說
[00:27:54.930 --> 00:27:58.930]  被擄七十年之後可以再歸回
[00:27:58.930 --> 00:28:01.530]  其實那七十年之後
[00:28:01.530 --> 00:28:05.530]  那些被擄的人幾乎都死光了
[00:28:05.530 --> 00:28:09.530]  就是下一代還可以回去
[00:28:09.530 --> 00:28:15.530]  所以神就讓儀式結看到聖殿重建的意向
[00:28:15.530 --> 00:28:20.130]  而這個聖殿就是神與祂子民同在
[00:28:20.130 --> 00:28:26.330]  是神與祂子民同在的永恆的居所
[00:28:26.330 --> 00:28:30.730]  我們有一次唱
[00:28:30.730 --> 00:28:37.730]  什麼天上的家 是不是嗎?
[00:28:37.730 --> 00:28:41.930]  我們永恆的家在天上
[00:28:41.930 --> 00:28:47.130]  上次我記得我們在Flint Toast Memorial Service
[00:28:47.130 --> 00:28:50.130]  正好我們師班那時候在唱這首歌
[00:28:50.130 --> 00:28:53.730]  我們就去為祂獻了永恆的家在天上
[00:28:53.730 --> 00:28:55.530]  好美
[00:28:55.530 --> 00:28:57.130]  但是在地上
[00:28:57.130 --> 00:29:01.330]  祂也為我們帶來平安跟喜樂
[00:29:01.330 --> 00:29:03.730]  神的榮耀就再一次回來
[00:29:03.730 --> 00:29:06.330]  讓我們來神的面前
[00:29:06.330 --> 00:29:09.330]  我們帶著意向 我們帶著盼望
[00:29:09.330 --> 00:29:14.330]  我們得以常見耶和華的面
[00:29:14.330 --> 00:29:16.930]  我們求祂再一次來回歸
[00:29:16.930 --> 00:29:21.730]  哈咧咧 後來就發生了 不是嗎?
[00:29:21.730 --> 00:29:26.330]  那麼靈魂姐的復元是在乎神
[00:29:26.330 --> 00:29:28.130]  我不是說我們就不需要保養
[00:29:28.130 --> 00:29:32.130]  不需要鍛煉 不需要談醫生 不需要幹什麼
[00:29:32.130 --> 00:29:34.530]  但是約翰福音五章三節它是說
[00:29:34.530 --> 00:29:38.130]  請畢世大祠的五個郎子
[00:29:38.130 --> 00:29:40.130]  裡面躺著瞎眼的 缺底的
[00:29:40.130 --> 00:29:44.130]  血氣枯乾的許多病人
[00:29:44.130 --> 00:29:45.930]  這是地上的事情
[00:29:45.930 --> 00:29:48.330]  天上有沒有這些病人啊?
[00:29:48.330 --> 00:29:51.730]  沒有 天上沒有
[00:29:51.730 --> 00:29:54.330]  畢世大你知道嗎?
[00:29:54.330 --> 00:29:58.930]  它是表示說人們經由遵守律法
[00:29:58.930 --> 00:30:02.330]  發現自己的軟弱無能 可憐
[00:30:02.330 --> 00:30:05.730]  只能仰望神的憐憫
[00:30:05.730 --> 00:30:11.730]  畢世大 巴塞達 意思就是憐憫
[00:30:11.730 --> 00:30:16.330]  所以在那個神的憐憫的地方
[00:30:16.330 --> 00:30:20.330]  躺著瞎眼的 心眼未開的
[00:30:20.330 --> 00:30:25.930]  缺底的 沒有行為的 甚至於血氣枯乾的
[00:30:25.930 --> 00:30:30.330]  缺乏生命力 沒有生命功力
[00:30:30.330 --> 00:30:33.530]  神就在那裡 是不是?
[00:30:33.530 --> 00:30:35.930]  哎呀 這個缺底的他說
[00:30:35.930 --> 00:30:38.130]  耶穌來了的時候
[00:30:38.130 --> 00:30:40.130]  你怎麼樣?
[00:30:40.130 --> 00:30:42.930]  有沒有得到醫治啊?
[00:30:42.930 --> 00:30:46.930]  我每次要下去總有人比我先下去嘛
[00:30:46.930 --> 00:30:49.330]  哎呀 耶穌都在你面前了
[00:30:49.330 --> 00:30:53.530]  你還要靠這些來嗎?
[00:30:53.530 --> 00:30:56.330]  你在這邊的信心
[00:30:56.330 --> 00:31:02.330]  學那個換了12年血肉那個婦人吧
[00:31:02.330 --> 00:31:04.930]  在醫生手裡花盡她一切養生的
[00:31:04.930 --> 00:31:06.930]  並沒有一個人能醫好她
[00:31:06.930 --> 00:31:10.130]  她來到耶穌背後摸著她的衣裳的罪子
[00:31:10.130 --> 00:31:13.130]  血肉就立刻止住了
[00:31:13.130 --> 00:31:17.330]  耶穌來了
[00:31:17.330 --> 00:31:21.530]  讓我問你 耶穌有沒有來在你心中啊?
[00:31:21.530 --> 00:31:23.130]  感謝主
[00:31:23.130 --> 00:31:26.530]  所以你就讓你自己的靈命復興
[00:31:26.530 --> 00:31:30.130]  也讓他們夫復敬拜在耶穌的腳前
[00:31:30.130 --> 00:31:34.730]  憑著信心摸她衣裳的罪子
[00:31:34.730 --> 00:31:37.730]  阿雷路亞 當我們的病就得醫治
[00:31:37.730 --> 00:31:40.730]  我們的靈魂體就得以復興
[00:31:40.730 --> 00:31:43.730]  靈魂體就得以恢復
[00:31:43.730 --> 00:31:45.530]  我身體有病痛的
[00:31:45.530 --> 00:31:47.930]  我憑著信心 我要宣告
[00:31:47.930 --> 00:31:50.930]  神要醫治我身體的病痛
[00:31:50.930 --> 00:31:55.930]  因祂受的鞭傷 我要得到醫治
[00:31:55.930 --> 00:31:59.130]  我靈裡面有受到擾攘的
[00:31:59.130 --> 00:32:01.130]  或者是我的魂裡面
[00:32:01.130 --> 00:32:05.130]  因祂受的刑罰 我要得到平安
[00:32:05.130 --> 00:32:08.930]  我的靈裡面
[00:32:08.930 --> 00:32:13.330]  因祂受的捆綁 我要得到治癒
[00:32:13.330 --> 00:32:15.930]  我要得到釋放 是不是?
[00:32:15.930 --> 00:32:17.930]  所以我們的靈
[00:32:17.930 --> 00:32:21.330]  也可以得到完全的恢復
[00:32:21.330 --> 00:32:23.530]  復興
[00:32:23.530 --> 00:32:25.530]  感謝神
[00:32:25.530 --> 00:32:27.930]  我們一切的好處都不在祂以外
[00:32:27.930 --> 00:32:29.730]  都在祂裡面
[00:32:29.730 --> 00:32:32.730]  我們憑著信心 我們來求這些
[00:32:32.730 --> 00:32:37.330]  我們說神啊 你是又真又活的神
[00:32:37.330 --> 00:32:39.730]  謝謝你保守帶領我們
[00:32:39.730 --> 00:32:43.530]  謝謝你仍然與我們同在
[00:32:43.530 --> 00:32:45.730]  讓我們低頭禱告
[00:32:45.730 --> 00:32:48.330]  阿爸 父母 我們感謝你 我們讚美你
[00:32:48.330 --> 00:32:50.730]  你是又真又活的神
[00:32:50.730 --> 00:32:54.530]  謝謝你在我們中間掌權做王
[00:32:54.530 --> 00:32:58.530]  願你得到那應得當得 佩樂的榮耀
[00:32:58.530 --> 00:33:00.930]  我這樣感謝 禱告 讚美
[00:33:00.930 --> 00:33:03.530]  是奉主耶穌基督的名
[00:33:03.530 --> 00:33:05.530]  阿曼
