
[00:00:00.000 --> 00:00:03.540]  今天我們會講到有關一個題目叫做
[00:17:40.400 --> 00:17:45.400]  是叫你敬畏耶和華你神可榮可畏的名
[00:17:45.400 --> 00:17:48.400]  你若不謹守遵行耶和華
[00:17:48.400 --> 00:17:50.400]  就必將其災
[00:17:50.400 --> 00:17:53.400]  就是自大自長的災
[00:17:53.400 --> 00:17:55.400]  自聳自苟的病
[00:17:55.400 --> 00:17:59.400]  加在你和你後裔身上
[00:17:59.400 --> 00:18:01.400]  很奇怪吧
[00:18:01.400 --> 00:18:03.400]  為什麼你不敬畏
[00:18:03.400 --> 00:18:05.400]  他就會有其災
[00:18:05.400 --> 00:18:07.400]  自大自長的災
[00:18:07.400 --> 00:18:12.400]  這是一個不能夠明白的屬靈層面
[00:18:12.400 --> 00:18:16.400]  就好像小時候跟小朋友玩
[00:18:16.400 --> 00:18:20.400]  通常小時候都很喜歡玩一樣東西
[00:18:20.400 --> 00:18:23.400]  就是按燈和關燈
[00:18:23.400 --> 00:18:27.400]  為什麼按燈他整個身體都亮了燈
[00:18:27.400 --> 00:18:31.400]  他不知道原來後面有整個系統在支撐
[00:18:31.400 --> 00:18:34.400]  為什麼按關燈會全黑了
[00:18:34.400 --> 00:18:38.400]  為什麼遙控車可以繼續追著他走
[00:18:38.400 --> 00:18:39.400]  他好像有人控制
[00:18:39.400 --> 00:18:41.400]  其實是有人控制的
[00:18:41.400 --> 00:18:46.400]  又或者是後面有些秩序很難明白
[00:18:46.400 --> 00:18:48.400]  我不知道大家在十多年前
[00:18:48.400 --> 00:18:51.400]  剛剛開始適用Bluetooth
[00:18:51.400 --> 00:18:53.400]  電話Bluetooth
[00:18:53.400 --> 00:18:55.400]  我不知道你見到街上的人
[00:18:55.400 --> 00:18:57.400]  用Bluetooth你怎樣
[00:18:57.400 --> 00:18:59.400]  我當時不是很適用
[00:18:59.400 --> 00:19:01.400]  又未開始可以用
[00:19:01.400 --> 00:19:02.400]  我想十多年前吧
[00:19:02.400 --> 00:19:06.400]  我就開始見到那些人在街上自言自語
[00:19:06.400 --> 00:19:08.400]  一邊很清楚
[00:19:08.400 --> 00:19:12.400]  你這樣對人都說叫你不要
[00:19:12.400 --> 00:19:14.400]  我馬上離遠一點
[00:19:14.400 --> 00:19:15.400]  第一句自言自語
[00:19:15.400 --> 00:19:17.400]  第二句有些火藥味
[00:19:17.400 --> 00:19:19.400]  什麼殃及自如
[00:19:19.400 --> 00:19:21.400]  在那裡說著說著
[00:19:21.400 --> 00:19:22.400]  突然一轉身
[00:19:22.400 --> 00:19:24.400]  有東西在那裡
[00:19:24.400 --> 00:19:25.400]  那是什麼呢
[00:19:25.400 --> 00:19:28.400]  才知道原來後面有個很厲害的強力系統
[00:19:28.400 --> 00:19:33.400]  這個電波可以去到某個地方聊天
[00:19:33.400 --> 00:19:34.400]  又或者
[00:19:34.400 --> 00:19:36.400]  我想我們開車都知道
[00:19:36.400 --> 00:19:37.400]  三十年前開車
[00:19:37.400 --> 00:19:40.400]  我們一定會用一個地什麼
[00:19:40.400 --> 00:19:42.400]  地什麼
[00:19:42.400 --> 00:19:44.400]  地圖沒錯
[00:19:44.400 --> 00:19:46.400]  你要找路
[00:19:46.400 --> 00:19:49.400]  然後你每年都要更新地圖
[00:19:49.400 --> 00:19:51.400]  要買路
[00:19:51.400 --> 00:19:53.400]  現在就沒有人買地圖
[00:19:53.400 --> 00:19:54.400]  如果有我買
[00:19:54.400 --> 00:19:56.400]  我以前都買給你
[00:19:56.400 --> 00:19:57.400]  不用了
[00:19:57.400 --> 00:19:58.400]  你Google一按
[00:19:58.400 --> 00:19:59.400]  看完了
[00:19:59.400 --> 00:20:00.400]  為什麼這麼奇怪
[00:20:00.400 --> 00:20:01.400]  有沒有想過
[00:20:01.400 --> 00:20:05.400]  因為後面有個奇妙的系統在發生
[00:20:05.400 --> 00:20:08.400]  就是在哥倫多前書都說過幾次
[00:20:08.400 --> 00:20:09.400]  這些奇妙的系統
[00:20:09.400 --> 00:20:11.400]  我不知道大家有沒有印象
[00:20:11.400 --> 00:20:14.400]  他在說聖餐的時候
[00:20:14.400 --> 00:20:17.400]  我們不按你食主的身體
[00:20:17.400 --> 00:20:20.400]  或者我們不分辨主的身體
[00:20:20.400 --> 00:20:21.400]  就是說當時說的
[00:20:21.400 --> 00:20:23.400]  不等人一起吃外宴
[00:20:23.400 --> 00:20:25.400]  我們不知道杯子的血是什麼
[00:20:25.400 --> 00:20:26.400]  聖經這樣說
[00:20:26.400 --> 00:20:29.400]  當你若不分辨主的身體
[00:20:29.400 --> 00:20:31.400]  就是吃喝自己的罪
[00:20:31.400 --> 00:20:32.400]  什麼叫這樣的呢
[00:20:32.400 --> 00:20:33.400]  好了繼續說
[00:20:33.400 --> 00:20:39.400]  因此你們中間有好些軟弱的還病
[00:20:39.400 --> 00:20:40.400]  這樣會病的
[00:20:40.400 --> 00:20:42.400]  你小心吃聖餐
[00:20:42.400 --> 00:20:44.400]  死的都不少
[00:20:44.400 --> 00:20:47.400]  原來在物質世界以外
[00:20:47.400 --> 00:20:49.400]  有一個屬靈層面
[00:20:49.400 --> 00:20:51.400]  而這個屬靈層面
[00:20:51.400 --> 00:20:52.400]  你涉及到
[00:20:52.400 --> 00:20:57.400]  你會有在物質世界的果效
[00:20:57.400 --> 00:20:59.400]  好了
[00:20:59.400 --> 00:21:00.400]  所以我很想說
[00:21:00.400 --> 00:21:02.400]  我們第一點
[00:21:02.400 --> 00:21:07.400]  我們要清晰開啟一個屬靈的視野
[00:21:07.400 --> 00:21:09.400]  理性要的
[00:21:09.400 --> 00:21:11.400]  神秘的不要沒有
[00:21:11.400 --> 00:21:13.400]  讀書要的
[00:21:13.400 --> 00:21:14.400]  理性層面需要的
[00:21:14.400 --> 00:21:18.400]  不過只有一個理性的層面
[00:21:18.400 --> 00:21:21.400]  我們忘記了有一個秩序
[00:21:21.400 --> 00:21:24.400]  在我們的認知以外發生
[00:21:24.400 --> 00:21:27.400]  你會失去很多東西
[00:21:27.400 --> 00:21:31.400]  並且很可能你打一些屬靈的戰役
[00:21:31.400 --> 00:21:33.400]  用錯工具
[00:21:33.400 --> 00:21:35.400]  所以我們去到第二點
[00:21:35.400 --> 00:21:39.400]  不單止不明白有一個屬靈的戰役
[00:21:39.400 --> 00:21:40.400]  超越我們理解
[00:21:40.400 --> 00:21:42.400]  但是他有他的秩序
[00:21:42.400 --> 00:21:44.400]  第二我們要知道
[00:21:44.400 --> 00:21:46.400]  用什麼秘訣
[00:21:46.400 --> 00:21:51.400]  才可以攻破生命的凝雷
[00:21:51.400 --> 00:21:55.400]  這個和屬靈上是有關係的
[00:21:55.400 --> 00:21:57.400]  再看回剛才第三節
[00:21:57.400 --> 00:21:58.400]  又讀回第三節
[00:21:58.400 --> 00:22:02.400]  第三節是你的朋友
[00:22:02.400 --> 00:22:04.400]  一定要記得
[00:22:04.400 --> 00:22:05.400]  我們再看一次
[00:22:05.400 --> 00:22:06.400]  再讀一次第三第四節
[00:22:06.400 --> 00:22:07.400]  預備起
[00:22:07.400 --> 00:22:11.400]  因為我們雖然在血氣中行事
[00:22:11.400 --> 00:22:14.400]  卻不憑著血氣爭戰
[00:22:14.400 --> 00:22:17.400]  我們爭戰的兵器
[00:22:17.400 --> 00:22:20.400]  本不是屬血氣的
[00:22:20.400 --> 00:22:23.400]  乃是在神面前有能力
[00:22:23.400 --> 00:22:27.400]  可以攻破堅固的凝雷
[00:22:27.400 --> 00:22:29.400]  本不是屬血氣
[00:22:29.400 --> 00:22:33.400]  肯定是一些超越我們現在可以理解的東西
[00:22:33.400 --> 00:22:34.400]  當然包括什麼?
[00:22:34.400 --> 00:22:36.400]  祈禱
[00:22:36.400 --> 00:22:38.400]  但不止
[00:22:38.400 --> 00:22:40.400]  如果我們看見堅固的凝雷
[00:22:40.400 --> 00:22:41.400]  如果本來是一個堡壘
[00:22:41.400 --> 00:22:43.400]  一個實質的堡壘
[00:22:43.400 --> 00:22:44.400]  剛才說了
[00:22:44.400 --> 00:22:46.400]  我們可能用很大的木屋
[00:22:46.400 --> 00:22:48.400]  打爛門
[00:22:48.400 --> 00:22:50.400]  或者用船
[00:22:50.400 --> 00:22:57.400]  拋有火的東西進去燒或射箭等等
[00:22:57.400 --> 00:22:58.400]  巨大的
[00:22:58.400 --> 00:22:59.400]  為什麼要這樣呢?
[00:22:59.400 --> 00:23:02.400]  因為它是堅固的
[00:23:02.400 --> 00:23:04.400]  實體上是堅固的
[00:23:04.400 --> 00:23:05.400]  如果打仗
[00:23:05.400 --> 00:23:09.400]  不過原來我們心靈裡也有堅固的凝雷
[00:23:09.400 --> 00:23:12.400]  這些堅固的凝雷在我們的生命裡
[00:23:12.400 --> 00:23:14.400]  我們身心靈阻礙著我們成長
[00:23:14.400 --> 00:23:17.400]  阻礙著我們經歷上帝創造的豐富
[00:23:17.400 --> 00:23:19.400]  而這些凝雷在我們的生命裡
[00:23:19.400 --> 00:23:21.400]  一塊一塊一塊一塊
[00:23:21.400 --> 00:23:24.400]  你不打破它
[00:23:24.400 --> 00:23:26.400]  你的生命就沒有喜樂
[00:23:26.400 --> 00:23:27.400]  沒有成長
[00:23:27.400 --> 00:23:29.400]  沒有豐盛
[00:23:29.400 --> 00:23:31.400]  這個很重要
[00:23:31.400 --> 00:23:34.400]  而這些凝雷背後
[00:23:34.400 --> 00:23:36.400]  有兩個主宰
[00:23:36.400 --> 00:23:38.400]  第一個是撒旦本身
[00:23:38.400 --> 00:23:41.400]  第二是我們自己的私慾
[00:23:41.400 --> 00:23:42.400]  我們要攻破
[00:23:42.400 --> 00:23:46.400]  當然是藉著上帝教導我們如何
[00:23:46.400 --> 00:23:49.400]  所以我們看下去十章五節
[00:23:49.400 --> 00:23:51.400]  他就說
[00:23:51.400 --> 00:23:52.400]  我們一起讀
[00:23:52.400 --> 00:23:55.400]  他開始揭開這個凝雷
[00:23:55.400 --> 00:23:56.400]  我們一起讀
[00:23:56.400 --> 00:23:57.400]  預備起
[00:23:57.400 --> 00:23:59.400]  將各樣的計謀
[00:23:59.400 --> 00:24:05.400]  各樣難阻人認識神的那些至高之事
[00:24:05.400 --> 00:24:07.400]  一概攻破了
[00:24:07.400 --> 00:24:10.400]  又將人所有的心意奪回
[00:24:10.400 --> 00:24:13.400]  使他都馴服基督
[00:24:13.400 --> 00:24:15.400]  他開始說如何攻破堅固凝雷
[00:24:15.400 --> 00:24:16.400]  第一
[00:24:16.400 --> 00:24:19.400]  他說各樣的計謀是外來的
[00:24:19.400 --> 00:24:21.400]  負面的
[00:24:21.400 --> 00:24:23.400]  當然包括爭論
[00:24:23.400 --> 00:24:24.400]  包括計算
[00:24:24.400 --> 00:24:26.400]  包括當時超級使徒
[00:24:26.400 --> 00:24:31.400]  也包括難阻人認識神裡面的至高的事
[00:24:31.400 --> 00:24:33.400]  這是內在的
[00:24:33.400 --> 00:24:34.400]  外面的計謀
[00:24:34.400 --> 00:24:35.400]  內在至高的事
[00:24:35.400 --> 00:24:36.400]  都要攻破
[00:24:36.400 --> 00:24:38.400]  他後面一句很重要
[00:24:38.400 --> 00:24:41.400]  他說要將人所有的心意奪回
[00:24:41.400 --> 00:24:43.400]  叫做馴服基督
[00:24:43.400 --> 00:24:46.400]  即是說我們本來已經不是馴服基督了
[00:24:46.400 --> 00:24:47.400]  在對面
[00:24:47.400 --> 00:24:50.400]  在那個凝雷被人擄走了
[00:24:50.400 --> 00:24:53.400]  現在要將它奪回
[00:24:53.400 --> 00:24:55.400]  那你奪回的時候
[00:24:55.400 --> 00:24:59.400]  你就必須要用對的工具
[00:24:59.400 --> 00:25:00.400]  好了,我們擴闊一點看
[00:25:00.400 --> 00:25:02.400]  如果我們一直上門去
[00:25:02.400 --> 00:25:03.400]  我們知道
[00:25:03.400 --> 00:25:06.400]  我們大概將這些堅固的凝雷
[00:25:06.400 --> 00:25:08.400]  按照Avery Willis
[00:25:08.400 --> 00:25:09.400]  一個非常出名的宣教士
[00:25:09.400 --> 00:25:13.400]  這本書翻譯了50個語言
[00:25:13.400 --> 00:25:15.400]  他描述到凝雷
[00:25:15.400 --> 00:25:18.400]  大概可以分這三個部分
[00:25:18.400 --> 00:25:20.400]  第一個部分
[00:25:20.400 --> 00:25:22.400]  個人的凝雷
[00:25:22.400 --> 00:25:25.400]  裡面包括殺人的攻擊
[00:25:25.400 --> 00:25:28.400]  影響人的肉體
[00:25:28.400 --> 00:25:30.400]  思念
[00:25:30.400 --> 00:25:31.400]  思想
[00:25:31.400 --> 00:25:33.400]  情感
[00:25:33.400 --> 00:25:34.400]  行為
[00:25:34.400 --> 00:25:36.400]  而這個內容
[00:25:36.400 --> 00:25:39.400]  我們如果在《雅各書》第一章
[00:25:39.400 --> 00:25:41.400]  我們看到他這樣描述
[00:25:41.400 --> 00:25:44.400]  我們裡面的私慾
[00:25:44.400 --> 00:25:45.400]  他說
[00:25:45.400 --> 00:25:49.400]  我們各人被試探
[00:25:49.400 --> 00:25:51.400]  一章第十四節
[00:25:51.400 --> 00:25:55.400]  乃是被自己的私慾牽引
[00:25:55.400 --> 00:25:56.400]  即是說
[00:25:56.400 --> 00:25:58.400]  撒旦一定做事
[00:25:58.400 --> 00:26:00.400]  你自己的私慾如何
[00:26:00.400 --> 00:26:02.400]  在裡面這些打仗
[00:26:02.400 --> 00:26:04.400]  不單是祈禱
[00:26:04.400 --> 00:26:06.400]  我很貪婪
[00:26:06.400 --> 00:26:09.400]  主啊 讓我賺光世界的錢
[00:26:09.400 --> 00:26:10.400]  那就死定了
[00:26:10.400 --> 00:26:14.400]  主啊 求你不要再想起錢
[00:26:14.400 --> 00:26:15.400]  就開心了
[00:26:15.400 --> 00:26:16.400]  都不行
[00:26:16.400 --> 00:26:18.400]  你要開始認識真理
[00:26:18.400 --> 00:26:20.400]  只是祈禱不夠
[00:26:20.400 --> 00:26:22.400]  認識完上帝的祝福已經足夠
[00:26:22.400 --> 00:26:25.400]  裡面有一連串的東西
[00:26:25.400 --> 00:26:28.400]  又或者我們的自傲埋怨
[00:26:28.400 --> 00:26:30.400]  不單是用祈禱
[00:26:30.400 --> 00:26:31.400]  祈禱當然重要
[00:26:31.400 --> 00:26:33.400]  不過有人會說用什麼工具
[00:26:33.400 --> 00:26:35.400]  意識形態
[00:26:35.400 --> 00:26:37.400]  你不要以為第一個那個
[00:26:37.400 --> 00:26:38.400]  是很難明白
[00:26:38.400 --> 00:26:39.400]  其實很容易明白
[00:26:39.400 --> 00:26:40.400]  為什麼
[00:26:40.400 --> 00:26:44.400]  因為當阿當和夏娃想吃禁果
[00:26:44.400 --> 00:26:46.400]  他很想裡面做些什麼
[00:26:46.400 --> 00:26:48.400]  好像神一樣
[00:26:48.400 --> 00:26:51.400]  當蘇羅他開始有鬼來搞他
[00:26:51.400 --> 00:26:52.400]  大衛要彈琴
[00:26:52.400 --> 00:26:53.400]  為什麼
[00:26:53.400 --> 00:26:56.400]  因為他的私慾疾到
[00:26:56.400 --> 00:26:57.400]  他不想
[00:26:57.400 --> 00:27:00.400]  他覺得跟神還是跟自己
[00:27:00.400 --> 00:27:03.400]  當大衛在裡面和拔絲巴
[00:27:03.400 --> 00:27:04.400]  為什麼
[00:27:04.400 --> 00:27:06.400]  他看到情慾
[00:27:06.400 --> 00:27:08.400]  當新約的阿拿尼亞
[00:27:08.400 --> 00:27:09.400]  開始奉獻的時候
[00:27:09.400 --> 00:27:11.400]  他想告訴別人
[00:27:11.400 --> 00:27:13.400]  我多麼愛主
[00:27:13.400 --> 00:27:15.400]  但是他裡面是空的
[00:27:15.400 --> 00:27:16.400]  好了
[00:27:16.400 --> 00:27:17.400]  意識形態
[00:27:17.400 --> 00:27:20.400]  我們的文化思想系統哲學
[00:27:20.400 --> 00:27:21.400]  說什麼呢
[00:27:21.400 --> 00:27:22.400]  唯心論唯物論
[00:27:22.400 --> 00:27:24.400]  究竟是什麼呢
[00:27:24.400 --> 00:27:26.400]  經濟是資本主義
[00:27:26.400 --> 00:27:28.400]  還是社會主義
[00:27:28.400 --> 00:27:31.400]  政治 民主 獨裁
[00:27:31.400 --> 00:27:34.400]  或者當日希臘文化都有
[00:27:34.400 --> 00:27:37.400]  他有個思想
[00:27:37.400 --> 00:27:38.400]  價值觀
[00:27:38.400 --> 00:27:40.400]  我們都有很多
[00:27:40.400 --> 00:27:42.400]  例如我們現在中國人經常說
[00:27:42.400 --> 00:27:43.400]  我都經常提
[00:27:43.400 --> 00:27:45.400]  三歲是什麼
[00:27:45.400 --> 00:27:46.400]  定什麼
[00:27:46.400 --> 00:27:47.400]  定八十
[00:27:47.400 --> 00:27:49.400]  這些其實是一個意識形態
[00:27:49.400 --> 00:27:50.400]  沒得改的
[00:27:50.400 --> 00:27:51.400]  是這樣的
[00:27:51.400 --> 00:27:53.400]  完了
[00:27:53.400 --> 00:27:57.400]  這些意識形態的情況還有
[00:27:57.400 --> 00:27:59.400]  同性戀
[00:27:59.400 --> 00:28:01.400]  又例如墮胎
[00:28:01.400 --> 00:28:03.400]  例如所有東西在我裡面
[00:28:03.400 --> 00:28:04.400]  越多越好
[00:28:04.400 --> 00:28:05.400]  不是分享
[00:28:05.400 --> 00:28:07.400]  more is preferred to less
[00:28:07.400 --> 00:28:09.400]  profit maximization
[00:28:09.400 --> 00:28:10.400]  資本主義
[00:28:10.400 --> 00:28:12.400]  我們要小心
[00:28:12.400 --> 00:28:13.400]  這些系統
[00:28:13.400 --> 00:28:15.400]  怎樣影響我們呢
[00:28:15.400 --> 00:28:17.400]  那個不是撒旦出現那麼簡單
[00:28:17.400 --> 00:28:20.400]  第三就是宇宙性的型類
[00:28:20.400 --> 00:28:21.400]  邪靈 撒旦
[00:28:21.400 --> 00:28:23.400]  超自然的
[00:28:23.400 --> 00:28:25.400]  我們讀一讀
[00:28:25.400 --> 00:28:27.400]  我書六章十二節
[00:28:27.400 --> 00:28:28.400]  一二三
[00:28:28.400 --> 00:28:32.400]  因我們並不是與血氣的爭戰
[00:28:32.400 --> 00:28:37.400]  乃是與那些執政掌權
[00:28:37.400 --> 00:28:42.400]  以及天空屬靈氣的惡魔爭戰
[00:28:42.400 --> 00:28:43.400]  即是三個場面
[00:28:43.400 --> 00:28:45.400]  我們不要弄錯
[00:28:45.400 --> 00:28:47.400]  我們如果打第一個型類
[00:28:47.400 --> 00:28:50.400]  你不要用錯第三個武器
[00:28:50.400 --> 00:28:51.400]  你打第三個武器
[00:28:51.400 --> 00:28:53.400]  不要用錯第二個武器
[00:28:53.400 --> 00:28:54.400]  即是怎樣 什麼武器呢
[00:28:54.400 --> 00:28:56.400]  我們看清楚
[00:28:56.400 --> 00:28:58.400]  怎樣將各樣的計謀
[00:28:58.400 --> 00:29:01.400]  各樣難阻人認識神的至高的事
[00:29:01.400 --> 00:29:02.400]  攻破呢
[00:29:02.400 --> 00:29:04.400]  怎樣奪回馴服基督呢
[00:29:04.400 --> 00:29:06.400]  我們有些例子
[00:29:06.400 --> 00:29:07.400]  我們看一看
[00:29:07.400 --> 00:29:10.400]  剛才說到那三個層面
[00:29:10.400 --> 00:29:11.400]  我們說一下
[00:29:11.400 --> 00:29:12.400]  有些層面
[00:29:12.400 --> 00:29:13.400]  例如我們發現
[00:29:13.400 --> 00:29:16.400]  我們有自意是一個什麼型類
[00:29:16.400 --> 00:29:17.400]  剛才三種
[00:29:17.400 --> 00:29:19.400]  屬於個人型類
[00:29:19.400 --> 00:29:20.400]  覺得我是對的
[00:29:20.400 --> 00:29:23.400]  我這樣做是最好
[00:29:23.400 --> 00:29:25.400]  那我們就不能主教祈禱
[00:29:25.400 --> 00:29:27.400]  因為你要發現自意都很難
[00:29:27.400 --> 00:29:28.400]  你就要回到聖經
[00:29:28.400 --> 00:29:29.400]  真理腰帶
[00:29:29.400 --> 00:29:30.400]  即是說
[00:29:30.400 --> 00:29:33.400]  你發現聖經的真理是什麼呢
[00:29:33.400 --> 00:29:34.400]  在講講那裡的東西
[00:29:34.400 --> 00:29:37.400]  我們怎樣去彼此激勵
[00:29:37.400 --> 00:29:38.400]  互相去禱告呢
[00:29:38.400 --> 00:29:40.400]  我們怎樣其實不是自己意
[00:29:40.400 --> 00:29:42.400]  而是看著神的意是什麼呢
[00:29:42.400 --> 00:29:43.400]  我們看回真理
[00:29:43.400 --> 00:29:44.400]  學回
[00:29:44.400 --> 00:29:46.400]  你才可以改變你的核心
[00:29:46.400 --> 00:29:47.400]  你不只是祈禱
[00:29:47.400 --> 00:29:48.400]  不知道祈什麼
[00:29:48.400 --> 00:29:49.400]  你明白嗎
[00:29:49.400 --> 00:29:50.400]  你當然明白
[00:29:50.400 --> 00:29:53.400]  但很多弟兄姐妹搞錯了
[00:29:53.400 --> 00:29:56.400]  不可給魔鬼留地步
[00:29:56.400 --> 00:29:58.400]  在那些跟保羅
[00:29:58.400 --> 00:30:02.400]  跟超級使徒爭拗的時候
[00:30:02.400 --> 00:30:06.400]  他要保羅帶我們去看真理是什麼
[00:30:06.400 --> 00:30:09.400]  因為超級使徒
[00:30:09.400 --> 00:30:10.400]  十分自意
[00:30:10.400 --> 00:30:12.400]  覺得我就是那個
[00:30:12.400 --> 00:30:13.400]  我就是答案
[00:30:13.400 --> 00:30:14.400]  我看法就對
[00:30:14.400 --> 00:30:16.400]  又例如
[00:30:16.400 --> 00:30:19.400]  我們如果發現有怨恨
[00:30:19.400 --> 00:30:21.400]  我們回到聖經
[00:30:21.400 --> 00:30:23.400]  我們說我們的怨恨不是祈禱主
[00:30:23.400 --> 00:30:25.400]  你清除我的怨恨
[00:30:25.400 --> 00:30:26.400]  都不是錯的
[00:30:26.400 --> 00:30:28.400]  不過背後那件事要解決
[00:30:28.400 --> 00:30:30.400]  就是要饒恕
[00:30:30.400 --> 00:30:32.400]  要明白什麼事發生
[00:30:32.400 --> 00:30:33.400]  免我們的債
[00:30:33.400 --> 00:30:37.400]  如同我們免了人的債
[00:30:37.400 --> 00:30:39.400]  我記得我們剛剛門徒
[00:30:39.400 --> 00:30:40.400]  最新這一屆
[00:30:40.400 --> 00:30:43.400]  有一個姐妹分享得很好
[00:30:43.400 --> 00:30:47.400]  她說她兩年已經跟外交沒有見面了
[00:30:47.400 --> 00:30:48.400]  為什麼呢
[00:30:48.400 --> 00:30:50.400]  因為外交在兩年前
[00:30:50.400 --> 00:30:53.400]  其中那些外交成員
[00:30:53.400 --> 00:30:55.400]  明顯的毀謗
[00:30:55.400 --> 00:30:58.400]  明顯的將她和她家人
[00:30:58.400 --> 00:31:04.400]  裡面去到誣衊她
[00:31:04.400 --> 00:31:06.400]  所以她很受傷
[00:31:06.400 --> 00:31:08.400]  但她決定因為她是門徒
[00:31:08.400 --> 00:31:10.400]  她決定要學習去饒恕復和
[00:31:10.400 --> 00:31:12.400]  其實當我們有爭拗
[00:31:12.400 --> 00:31:13.400]  有不和的時候
[00:31:13.400 --> 00:31:15.400]  最容易我們做什麼呢
[00:31:15.400 --> 00:31:17.400]  就是割席離開
[00:31:17.400 --> 00:31:19.400]  免得想
[00:31:19.400 --> 00:31:22.400]  不過你發現你是割不了席的
[00:31:22.400 --> 00:31:25.400]  你越割你的心越痛
[00:31:25.400 --> 00:31:28.400]  當你發現你在真正的受害裡面
[00:31:28.400 --> 00:31:30.400]  那種怨恨無奈
[00:31:30.400 --> 00:31:32.400]  不是這樣去走
[00:31:32.400 --> 00:31:33.400]  聖經說什麼
[00:31:33.400 --> 00:31:34.400]  復和饒恕
[00:31:34.400 --> 00:31:36.400]  於是她不單止想換回那種
[00:31:36.400 --> 00:31:38.400]  想買饒恕課程
[00:31:38.400 --> 00:31:39.400]  饒恕課程
[00:31:39.400 --> 00:31:41.400]  陳茂茜又要去寫信給神
[00:31:41.400 --> 00:31:42.400]  又要去跟他復和
[00:31:42.400 --> 00:31:43.400]  很難不想見他
[00:31:43.400 --> 00:31:44.400]  不想找他
[00:31:44.400 --> 00:31:46.400]  當時是幾個月前
[00:31:46.400 --> 00:31:48.400]  2020年
[00:31:48.400 --> 00:31:50.400]  很感恩
[00:31:50.400 --> 00:31:52.400]  當你很想走第一步
[00:31:52.400 --> 00:31:53.400]  神就開路
[00:31:53.400 --> 00:31:55.400]  她是做零售的
[00:31:55.400 --> 00:31:57.400]  她要買很多
[00:31:57.400 --> 00:31:59.400]  很不同的產品去買
[00:31:59.400 --> 00:32:01.400]  她說到了12月
[00:32:01.400 --> 00:32:02.400]  她跟她老公
[00:32:02.400 --> 00:32:04.400]  為她的店舖去
[00:32:04.400 --> 00:32:09.400]  添置她店舖的物件的時候
[00:32:09.400 --> 00:32:11.400]  她竟然跟她老公
[00:32:11.400 --> 00:32:12.400]  走錯路
[00:32:12.400 --> 00:32:13.400]  去了一個香港
[00:32:13.400 --> 00:32:15.400]  她從來沒有去過的地方
[00:32:15.400 --> 00:32:17.400]  你有沒有去過香港的地方
[00:32:17.400 --> 00:32:18.400]  你沒去過嗎
[00:32:18.400 --> 00:32:19.400]  當然有
[00:32:19.400 --> 00:32:20.400]  不要說沒有
[00:32:20.400 --> 00:32:21.400]  真的厲害
[00:32:21.400 --> 00:32:22.400]  金百合風
[00:32:22.400 --> 00:32:23.400]  她從來不會去的
[00:32:23.400 --> 00:32:24.400]  因為她找的東西
[00:32:24.400 --> 00:32:25.400]  她走錯路
[00:32:25.400 --> 00:32:26.400]  一走錯路
[00:32:26.400 --> 00:32:27.400]  就兜口兜面
[00:32:27.400 --> 00:32:29.400]  見到她外家
[00:32:29.400 --> 00:32:31.400]  當時誣衊她
[00:32:31.400 --> 00:32:33.400]  最厲害的成員
[00:32:33.400 --> 00:32:34.400]  第一
[00:32:34.400 --> 00:32:35.400]  她完成了課程
[00:32:35.400 --> 00:32:36.400]  第二
[00:32:36.400 --> 00:32:37.400]  她還走錯路
[00:32:37.400 --> 00:32:38.400]  第三
[00:32:38.400 --> 00:32:39.400]  就是那一刻
[00:32:39.400 --> 00:32:40.400]  她走錯路也會走
[00:32:40.400 --> 00:32:42.400]  那一分鐘見到她
[00:32:42.400 --> 00:32:45.400]  是不可能撞出來的
[00:32:45.400 --> 00:32:46.400]  很奇怪
[00:32:46.400 --> 00:32:47.400]  當她撞到她的時候
[00:32:47.400 --> 00:32:49.400]  她馬上心裏忐忑
[00:32:49.400 --> 00:32:50.400]  我們都知道
[00:32:50.400 --> 00:32:51.400]  如果我們見到這些情景
[00:32:51.400 --> 00:32:52.400]  又不想見到她
[00:32:52.400 --> 00:32:54.400]  我們有幾個動作可以做
[00:32:54.400 --> 00:32:55.400]  第一
[00:32:55.400 --> 00:32:56.400]  馬上拿電話出來
[00:32:56.400 --> 00:32:57.400]  假裝玩
[00:32:57.400 --> 00:32:58.400]  看不到她
[00:32:58.400 --> 00:32:59.400]  第二
[00:32:59.400 --> 00:33:00.400]  如果她見不到你
[00:33:00.400 --> 00:33:01.400]  見到她見不到你
[00:33:01.400 --> 00:33:02.400]  你可以避開
[00:33:02.400 --> 00:33:04.400]  然後看街
[00:33:04.400 --> 00:33:06.400]  馬上掉頭走
[00:33:06.400 --> 00:33:07.400]  不過很不幸
[00:33:07.400 --> 00:33:10.400]  那一次是兜口兜面
[00:33:10.400 --> 00:33:12.400]  四眼交投
[00:33:12.400 --> 00:33:13.400]  不能走
[00:33:13.400 --> 00:33:14.400]  但很感恩
[00:33:14.400 --> 00:33:15.400]  在那一刻
[00:33:15.400 --> 00:33:17.400]  對面的成員
[00:33:17.400 --> 00:33:18.400]  一見到她
[00:33:18.400 --> 00:33:20.400]  馬上抱著她哭
[00:33:20.400 --> 00:33:23.400]  求她饒恕她
[00:33:23.400 --> 00:33:25.400]  我覺得整件事很奇妙
[00:33:25.400 --> 00:33:26.400]  接著她做了很多事
[00:33:26.400 --> 00:33:28.400]  兩年未一起過
