
[00:00:00.000 --> 00:00:10.000]  各位電影姊妹, 大家要在線上參與崇拜, 也無阻我們對主有敬拜的心。
[00:22:10.000 --> 00:22:12.000]  但是你出生那天,
[00:22:12.000 --> 00:22:14.000]  你媽媽很辛苦的,
[00:22:14.000 --> 00:22:16.000]  讓他都記得,
[00:22:16.000 --> 00:22:17.000]  要紀念,
[00:22:17.000 --> 00:22:18.000]  要孝順,
[00:22:18.000 --> 00:22:20.000]  這個都是很好的價值觀,
[00:22:20.000 --> 00:22:22.000]  孝順父母,
[00:22:22.000 --> 00:22:25.000]  我大女兒都很會做的,
[00:22:25.000 --> 00:22:27.000]  她自己生日的時候,
[00:22:27.000 --> 00:22:29.000]  有朋友和她慶祝,
[00:22:29.000 --> 00:22:30.000]  我們都會和她慶祝,
[00:22:30.000 --> 00:22:31.000]  買蛋糕給她,
[00:22:31.000 --> 00:22:32.000]  她都說,
[00:22:32.000 --> 00:22:34.000]  多謝媽媽生我出來,
[00:22:34.000 --> 00:22:35.000]  到我妹妹生日的時候,
[00:22:35.000 --> 00:22:36.000]  她又多謝我,
[00:22:36.000 --> 00:22:40.000]  多謝你生我妹妹出來陪我玩,
[00:22:40.000 --> 00:22:43.000]  我相信在這些關係裡面,
[00:22:43.000 --> 00:22:47.000]  我們都是讓孩子學習的,
[00:22:47.000 --> 00:22:52.000]  給孩子一個建基於聖經的健全價值觀,
[00:22:52.000 --> 00:22:53.000]  剛才說了一些方法之外,
[00:22:53.000 --> 00:22:55.000]  當然大家可能還有很多創意的方法,
[00:22:55.000 --> 00:22:59.000]  大家可以在彼此交流一下,
[00:22:59.000 --> 00:23:01.000]  另外一個價值觀很想提的,
[00:23:01.000 --> 00:23:03.000]  就是要讓孩子知道,
[00:23:03.000 --> 00:23:05.000]  在選擇婚姻伴侶的時候,
[00:23:05.000 --> 00:23:07.000]  要有一個智慧的決定,
[00:23:07.000 --> 00:23:12.000]  因為婚姻這個價值觀,
[00:23:12.000 --> 00:23:13.000]  婚姻的決定這個價值觀,
[00:23:13.000 --> 00:23:16.000]  其實對於一個人來說很重要,
[00:23:16.000 --> 00:23:18.000]  婚姻對人的影響很重要,
[00:23:18.000 --> 00:23:21.000]  所以我們作為父母都要教導孩子,
[00:23:21.000 --> 00:23:24.000]  怎樣去使婚姻穩固,
[00:23:24.000 --> 00:23:26.000]  他將來都會建立自己的婚姻,
[00:23:26.000 --> 00:23:27.000]  自己的家庭,
[00:23:27.000 --> 00:23:28.000]  我們怎樣去教導孩子,
[00:23:28.000 --> 00:23:30.000]  使他的婚姻穩固呢,
[00:23:30.000 --> 00:23:32.000]  最重要首先就是,
[00:23:32.000 --> 00:23:36.000]  我們要和配偶一起示範一個美好的婚姻,
[00:23:36.000 --> 00:23:40.000]  快樂的婚姻就會有愉快的家庭,
[00:23:40.000 --> 00:23:45.000]  如果你和你的配偶有快樂的婚姻,
[00:23:45.000 --> 00:23:47.000]  這一定是一個愉快的家庭,
[00:23:47.000 --> 00:23:49.000]  一個基本的條件,
[00:23:49.000 --> 00:23:53.000]  第二就是婚姻的伴侶要有相同的信仰,
[00:23:53.000 --> 00:23:56.000]  人生觀和價值觀是很重要的,
[00:23:56.000 --> 00:24:01.000]  今天我不會和大家釋經說什麼信與不信,
[00:24:01.000 --> 00:24:03.000]  緣不相配,不能同乎一額,
[00:24:03.000 --> 00:24:05.000]  但是一個原則就是,
[00:24:05.000 --> 00:24:08.000]  如果兩個人一起走人生的道路,
[00:24:08.000 --> 00:24:10.000]  他們的人生觀不同,
[00:24:10.000 --> 00:24:11.000]  他們的價值觀不同,
[00:24:11.000 --> 00:24:13.000]  他們的信仰不同,
[00:24:13.000 --> 00:24:15.000]  其實是相當困難的,
[00:24:15.000 --> 00:24:17.000]  很簡單,
[00:24:17.000 --> 00:24:18.000]  譬如兩個人一起,
[00:24:18.000 --> 00:24:20.000]  如果他們不是有同一個信仰,
[00:24:20.000 --> 00:24:22.000]  他們怎樣用錢呢?
[00:24:22.000 --> 00:24:25.000]  他們星期日上午的時候怎樣用時間呢?
[00:24:25.000 --> 00:24:28.000]  其實都可能有很多的衝突,
[00:24:28.000 --> 00:24:30.000]  還有就是,
[00:24:30.000 --> 00:24:32.000]  說得深層次一點,
[00:24:32.000 --> 00:24:33.000]  聖經教導說,
[00:24:33.000 --> 00:24:34.000]  丈夫要愛妻子,
[00:24:34.000 --> 00:24:36.000]  如同基督愛教會,
[00:24:36.000 --> 00:24:38.000]  妻子信服丈夫,
[00:24:38.000 --> 00:24:42.000]  如同教會信服基督,
[00:24:42.000 --> 00:24:44.000]  一個不信主的人,
[00:24:44.000 --> 00:24:48.000]  一個不信聖經的配偶,
[00:24:48.000 --> 00:24:50.000]  他怎樣明白,
[00:24:50.000 --> 00:24:52.000]  基督怎樣愛教會?
[00:24:52.000 --> 00:24:56.000]  他怎樣明白教會怎樣信服基督?
[00:24:56.000 --> 00:24:58.000]  那他如何去效法,
[00:24:58.000 --> 00:25:04.000]  教會和基督之間那份的愛?
[00:25:04.000 --> 00:25:05.000]  所以,
[00:25:05.000 --> 00:25:08.000]  婚姻伴侶有相同信仰是很重要,
[00:25:08.000 --> 00:25:12.000]  早點去將這個價值觀都告訴你的孩子知道,
[00:25:12.000 --> 00:25:14.000]  提醒他,
[00:25:14.000 --> 00:25:15.000]  為他禱告,
[00:25:15.000 --> 00:25:18.000]  當有機會的時候,
[00:25:18.000 --> 00:25:19.000]  都可以透過聖經的故事,
[00:25:19.000 --> 00:25:20.000]  日常的新聞,
[00:25:20.000 --> 00:25:23.000]  去指出如何正確地去經營自己的婚姻,
[00:25:23.000 --> 00:25:25.000]  又指出有些人,
[00:25:25.000 --> 00:25:27.000]  可能他們婚姻失敗,
[00:25:27.000 --> 00:25:28.000]  到底是什麼原因呢?
[00:25:28.000 --> 00:25:31.000]  我們當然留意不是揭人私隱,
[00:25:31.000 --> 00:25:33.000]  只不過我們當知道的時候,
[00:25:33.000 --> 00:25:35.000]  都可以讓孩子去思考一下,
[00:25:35.000 --> 00:25:37.000]  另外,
[00:25:37.000 --> 00:25:38.000]  都是要提一下,
[00:25:38.000 --> 00:25:39.000]  各位家長,
[00:25:39.000 --> 00:25:43.000]  就是我們從小要教導孩子性別的認同,
[00:25:43.000 --> 00:25:51.000]  神創造人是分男性、女性,各從其類,
[00:25:51.000 --> 00:25:54.000]  我們都要教導孩子去認清楚這件事,
[00:25:54.000 --> 00:25:57.000]  可能現代社會或後現代社會,
[00:25:57.000 --> 00:26:00.000]  都是將這些界線模糊了,
[00:26:00.000 --> 00:26:02.000]  這是不是神創造的原意呢?
[00:26:02.000 --> 00:26:05.000]  我們都要養孩子去明白,
[00:26:05.000 --> 00:26:08.000]  從小要學習性別的認同,
[00:26:08.000 --> 00:26:12.000]  這是神創造的原意,
[00:26:12.000 --> 00:26:14.000]  各從其類,
[00:26:14.000 --> 00:26:16.000]  或男或女。
[00:26:16.000 --> 00:26:22.000]  講了兩個教導孩子的方向,
[00:26:22.000 --> 00:26:24.000]  第一個是上面的,
[00:26:24.000 --> 00:26:26.000]  就是要認識福音,
[00:26:26.000 --> 00:26:28.000]  第二就是裡面的,
[00:26:28.000 --> 00:26:31.000]  有一個建基於聖經的健全價值觀,
[00:26:31.000 --> 00:26:34.000]  第三就是外面的,
[00:26:34.000 --> 00:26:37.000]  就是能夠確保孩子有一個穩固可靠,
[00:26:37.000 --> 00:26:39.000]  安全的支援系統,
[00:26:39.000 --> 00:26:42.000]  因為環境對孩子的培育都很重要,
[00:26:42.000 --> 00:26:47.000]  而這個穩固可靠安全的支援系統在外面來說,
[00:26:47.000 --> 00:26:52.000]  當然在這裡最重要就是孩子的同齊友伴,
[00:26:52.000 --> 00:26:55.000]  他認識什麼朋友呢?
[00:26:55.000 --> 00:26:58.000]  所以我們都要認識一下他的朋友,
[00:26:58.000 --> 00:27:00.000]  和他們的家庭了解一下,
[00:27:00.000 --> 00:27:02.000]  孩子年幼的時候,
[00:27:02.000 --> 00:27:05.000]  你要知道他去了什麼地方,
[00:27:05.000 --> 00:27:07.000]  他和什麼人在一起,
[00:27:07.000 --> 00:27:09.000]  做什麼事情呢?
[00:27:09.000 --> 00:27:11.000]  也可以鼓勵孩子,
[00:27:11.000 --> 00:27:13.000]  邀請朋友回家,
[00:27:13.000 --> 00:27:15.000]  以致你可以了解一下他們的關係,
[00:27:15.000 --> 00:27:17.000]  無論是生日會,
[00:27:17.000 --> 00:27:19.000]  或者是做功課,
[00:27:19.000 --> 00:27:23.000]  也可以邀請未信主的朋友回教會,
[00:27:23.000 --> 00:27:26.000]  讓他們那些未信主的朋友,
[00:27:26.000 --> 00:27:28.000]  和他們的家庭都認識福音,
[00:27:28.000 --> 00:27:30.000]  和認識聖經的價值觀。
[00:27:30.000 --> 00:27:33.000]  孩子年幼的時候,
[00:27:33.000 --> 00:27:36.000]  我們要為他一起訂立一些交友的規則,
[00:27:36.000 --> 00:27:38.000]  孩子年長的時候,
[00:27:38.000 --> 00:27:40.000]  你和他一起訂立一些交友的規則,
[00:27:40.000 --> 00:27:42.000]  如果有違規的時候,
[00:27:42.000 --> 00:27:44.000]  你就要執行管教,
[00:27:44.000 --> 00:27:46.000]  什麼交友規則呢?
[00:27:46.000 --> 00:27:50.000]  你自己可以和孩子一起好好地訂立,
[00:27:50.000 --> 00:27:51.000]  我就想到,
[00:27:51.000 --> 00:27:54.000]  譬如說叫孩子不可以和朋友一起欺凌其他人,
[00:27:54.000 --> 00:27:58.000]  可能會杯葛其他人,
[00:27:58.000 --> 00:28:00.000]  和其他人玩,
[00:28:00.000 --> 00:28:02.000]  這些都是不對的,
[00:28:02.000 --> 00:28:04.000]  都是不合聖經的價值觀,
[00:28:04.000 --> 00:28:07.000]  所以我們要和孩子一起訂立這些規則,
[00:28:07.000 --> 00:28:10.000]  讓他都可以遵守,可以學習。
[00:28:10.000 --> 00:28:13.000]  也可以嘗試,
[00:28:13.000 --> 00:28:17.000]  盡量將孩子和你信任的家庭的孩子聯繫,
[00:28:17.000 --> 00:28:19.000]  所以帶他回教會很重要,
[00:28:19.000 --> 00:28:20.000]  因為帶他回教會,
[00:28:20.000 --> 00:28:21.000]  你認識那些弟兄姊妹,
[00:28:21.000 --> 00:28:23.000]  那些弟兄姊妹的孩子你也認識,
[00:28:23.000 --> 00:28:27.000]  如果你的孩子和你認識的弟兄姊妹的孩子一起玩,
[00:28:27.000 --> 00:28:29.000]  他們多些聯繫,
[00:28:29.000 --> 00:28:31.000]  你可能都會安心些,
[00:28:31.000 --> 00:28:35.000]  一個都是能夠透過環境去幫助孩子,
[00:28:35.000 --> 00:28:38.000]  有一個穩固可靠的支援系統。
[00:28:38.000 --> 00:28:43.000]  另外,環境方面除了是同齊有半之外,
[00:28:43.000 --> 00:28:44.000]  就是學校,
[00:28:44.000 --> 00:28:46.000]  學校是佔了孩子很多時間的,
[00:28:46.000 --> 00:28:49.000]  送孩子去好的學校是很重要,
[00:28:49.000 --> 00:28:51.000]  好的學校不一定是名校,
[00:28:51.000 --> 00:28:54.000]  當然很多名校都是好學校,
[00:28:54.000 --> 00:28:56.000]  你讓他在那裡讀書,
[00:28:56.000 --> 00:28:58.000]  考慮什麼呢?
[00:28:58.000 --> 00:29:01.000]  知識、設備、課程等等,
[00:29:01.000 --> 00:29:04.000]  特別你要留意那間學校的辦學宗旨,
[00:29:04.000 --> 00:29:06.000]  到底是不是你認同的呢?
[00:29:06.000 --> 00:29:09.000]  有些學校是精英教育的,
[00:29:09.000 --> 00:29:13.000]  很重視栽培那些很厲害的學生,
[00:29:13.000 --> 00:29:15.000]  有些是有教無類,
[00:29:15.000 --> 00:29:18.000]  有些是重視課外活動的參與,
[00:29:18.000 --> 00:29:20.000]  總之每個人都要有課外活動的,
[00:29:20.000 --> 00:29:22.000]  有些是活動教學法,
[00:29:22.000 --> 00:29:25.000]  就按著你自己的看法,
[00:29:25.000 --> 00:29:27.000]  或者你自己的認同,
[00:29:27.000 --> 00:29:29.000]  就讓孩子去參與那些學校,
[00:29:29.000 --> 00:29:31.000]  報名讀那些學校。
[00:29:31.000 --> 00:29:33.000]  另外孩子居住的地方,
[00:29:33.000 --> 00:29:34.000]  大家都會知道,
[00:29:34.000 --> 00:29:36.000]  到底環境是清靜還是嘈雜,
[00:29:36.000 --> 00:29:38.000]  鄰居有什麼環境,
[00:29:38.000 --> 00:29:40.000]  附近有什麼商店,
[00:29:40.000 --> 00:29:43.000]  另外就是孩子接觸的媒體,
[00:29:43.000 --> 00:29:48.000]  電視、電影、書刊、書籍、報刊,
[00:29:48.000 --> 00:29:51.000]  特別如果你的孩子是被親戚照顧,
[00:29:51.000 --> 00:29:52.000]  你都要留意,
[00:29:52.000 --> 00:29:56.000]  會不會你的親戚家裡有些不應該有的書刊,
[00:29:56.000 --> 00:29:59.000]  太過娛樂周刊,
[00:29:59.000 --> 00:30:02.000]  現在的娛樂周刊都是用一些很粗俗,
[00:30:02.000 --> 00:30:05.000]  甚至很粗鄙的字眼去形容男女關係,
[00:30:05.000 --> 00:30:07.000]  你會不會都被孩子學了呢?
[00:30:07.000 --> 00:30:08.000]  你都要留意,
[00:30:08.000 --> 00:30:09.000]  還有一些廣告,
[00:30:09.000 --> 00:30:11.000]  或者他上網的,
[00:30:11.000 --> 00:30:13.000]  他上網瀏覽什麼內容呢?
[00:30:13.000 --> 00:30:14.000]  看什麼IG呢?
[00:30:14.000 --> 00:30:16.000]  去什麼音樂台呢?
[00:30:16.000 --> 00:30:17.000]  你都要留意,
[00:30:17.000 --> 00:30:20.000]  這些都是一些環境對孩子的影響。
[00:30:20.000 --> 00:30:25.000]  剛才都提了三個字眼,
[00:30:25.000 --> 00:30:28.000]  去引導孩子走去正確的方向,
[00:30:28.000 --> 00:30:31.000]  現在給大家一點溫習。
[00:30:31.000 --> 00:30:34.000]  第一,讓孩子知道信靠耶穌基督的事,
[00:30:34.000 --> 00:30:36.000]  這是上面的。
[00:30:36.000 --> 00:30:40.000]  第二,給孩子一個建基於聖經的健全價值觀,
[00:30:40.000 --> 00:30:42.000]  這是裡面的。
[00:30:42.000 --> 00:30:47.000]  第三,確保孩子有一個穩固可靠的支援系統,
[00:30:47.000 --> 00:30:49.000]  這是外面的。
[00:30:49.000 --> 00:30:51.000]  希望大家一直注意,
[00:30:51.000 --> 00:30:54.000]  這三個方向提醒我們,
[00:30:54.000 --> 00:30:58.000]  要怎樣去正確引導孩子走這個方向。
[00:30:58.000 --> 00:31:01.000]  還有兩件事情大家必須要謹記,
[00:31:01.000 --> 00:31:03.000]  第一,就是要祈禱。
[00:31:03.000 --> 00:31:05.000]  你要為孩子祈禱,
[00:31:05.000 --> 00:31:08.000]  你要將你的關注很具體,
[00:31:08.000 --> 00:31:09.000]  很明確,
[00:31:09.000 --> 00:31:12.000]  很詳細地告訴神。
[00:31:12.000 --> 00:31:15.000]  例如我的孩子不在香港的時候,
[00:31:15.000 --> 00:31:18.000]  我不能夠提醒他們要回教會,
[00:31:18.000 --> 00:31:21.000]  但我會經常為他們能夠持守信仰,
[00:31:21.000 --> 00:31:24.000]  持守對主的信心來祈禱。
[00:31:24.000 --> 00:31:29.000]  還有最近Omicron,
[00:31:29.000 --> 00:31:31.000]  很肆虐,很多人都染疫,
[00:31:31.000 --> 00:31:34.000]  孩子生病,為他祈禱。
[00:31:34.000 --> 00:31:38.000]  面對考試,面對比賽,很大壓力,
[00:31:38.000 --> 00:31:41.000]  甚至小朋友怕打針,他們很害怕,
[00:31:41.000 --> 00:31:43.000]  都為他祈禱。
[00:31:43.000 --> 00:31:46.000]  選校,選科,他們大一點的,
[00:31:46.000 --> 00:31:48.000]  可能到中學的時候參與侍奉,
[00:31:48.000 --> 00:31:52.000]  交朋友,談戀愛,
[00:31:52.000 --> 00:31:55.000]  我們要將我們的關注很具體,
[00:31:55.000 --> 00:31:57.000]  很明確,很詳細地告訴神,
[00:31:57.000 --> 00:32:00.000]  為孩子祈禱。
[00:32:00.000 --> 00:32:03.000]  我們祈禱除了為孩子祈禱之外,
[00:32:03.000 --> 00:32:05.000]  我們也要為自己祈禱,
[00:32:05.000 --> 00:32:08.000]  就是求神賜我們有智慧,
[00:32:08.000 --> 00:32:10.000]  有忍耐,有堅定,
[00:32:10.000 --> 00:32:13.000]  和有愛心。
[00:32:13.000 --> 00:32:17.000]  有時所謂「恨鐵不成鋼」,
[00:32:17.000 --> 00:32:19.000]  有時我們不斷為孩子禱告,
[00:32:19.000 --> 00:32:22.000]  但事情未必如你所願,
[00:32:22.000 --> 00:32:24.000]  所以我們要有耐心,
[00:32:24.000 --> 00:32:25.000]  我們要為自己祈禱,
[00:32:25.000 --> 00:32:26.000]  求神賜我們有智慧,
[00:32:26.000 --> 00:32:28.000]  有忍耐的心,
[00:32:28.000 --> 00:32:30.000]  有堅定,
[00:32:30.000 --> 00:32:33.000]  有愛心。
[00:32:33.000 --> 00:32:34.000]  第一件事是祈禱,
[00:32:34.000 --> 00:32:37.000]  第二件事是我們要信靠上主,
[00:32:37.000 --> 00:32:39.000]  就是等候聖靈的工作,
[00:32:39.000 --> 00:32:41.000]  因為最終,
[00:32:41.000 --> 00:32:44.000]  其實真正在孩子身上工作的,
[00:32:44.000 --> 00:32:46.000]  是神自己。
[00:32:46.000 --> 00:32:48.000]  我們做父母,
[00:32:48.000 --> 00:32:50.000]  只是管家,
[00:32:50.000 --> 00:32:51.000]  我們只是管家,
[00:32:51.000 --> 00:32:55.000]  為神去管理這個產業。
[00:32:55.000 --> 00:32:56.000]  所以總結的時候,
[00:32:56.000 --> 00:32:58.000]  用一個小小的比喻,
[00:32:58.000 --> 00:33:00.000]  來跟大家說說。
[00:33:00.000 --> 00:33:01.000]  其實栽培孩子,
[00:33:01.000 --> 00:33:03.000]  就好像栽培一個花園,
[00:33:03.000 --> 00:33:06.000]  你希望這個花園,
[00:33:06.000 --> 00:33:10.000]  生長出一些美麗的花朵,
[00:33:10.000 --> 00:33:13.000]  那你會怎樣去處理這個花園?
[00:33:13.000 --> 00:33:17.000]  會不會任由它自己生長?
[00:33:17.000 --> 00:33:19.000]  可能它生了雜草,
[00:33:19.000 --> 00:33:20.000]  又有害蟲,
[00:33:20.000 --> 00:33:23.000]  又有野獸來破壞它,
[00:33:23.000 --> 00:33:26.000]  還是你會悉心的料理,
[00:33:26.000 --> 00:33:28.000]  看顧保護它,
[00:33:28.000 --> 00:33:36.000]  讓它長出一些賞心悅目的花朵呢?
[00:33:36.000 --> 00:33:38.000]  教會要生生不息,
[00:33:38.000 --> 00:33:43.000]  很悉心的栽培這些幼小。
[00:33:43.000 --> 00:33:47.000]  我們要盡上最大的努力去栽培,
[00:33:47.000 --> 00:33:51.000]  但是我們同時也要承認,
[00:33:51.000 --> 00:33:54.000]  最終它能夠生長,
[00:33:54.000 --> 00:33:56.000]  是神的工作,
[00:33:56.000 --> 00:33:59.000]  是神自己的作為。
[00:33:59.000 --> 00:34:00.000]  我們是與神同工,
[00:34:00.000 --> 00:34:03.000]  去栽培這個花園。
[00:34:03.000 --> 00:34:08.000]  真言二十二章第六節:教養孩童,使他走當行的道,
[00:34:08.000 --> 00:34:12.000]  就是道老,他也不偏離。
[00:34:12.000 --> 00:34:16.000]  但願聖經的說話常常的教導我們,
[00:34:16.000 --> 00:34:18.000]  鼓勵我們,
[00:34:18.000 --> 00:34:20.000]  給我們有力量,
[00:34:20.000 --> 00:34:24.000]  靠著這一份力量,
[00:34:24.000 --> 00:34:26.000]  神這一份的應許,
[00:34:26.000 --> 00:34:28.000]  這一份的同在,
[00:34:28.000 --> 00:34:34.000]  我們可以為我們的下一代去栽培他們,
[00:34:34.000 --> 00:34:36.000]  成為美好的花朵,
[00:34:36.000 --> 00:34:37.000]  美麗的花朵,
[00:34:37.000 --> 00:34:39.000]  呈獻給神。
[00:34:39.000 --> 00:34:42.000]  今天跟大家分享就到這裡了。
