
[00:00:00.000 --> 00:00:04.160]  各位弟兄姊妹,主內平安,新年蒙福
[00:20:54.480 --> 00:20:59.560]  叫不少的支持者大跌眼鏡
[00:20:59.560 --> 00:21:05.600]  強壯的在傾黑之間也傳言跌倒
[00:21:05.600 --> 00:21:08.800]  人的限制提醒我們
[00:21:08.800 --> 00:21:11.200]  我們沒有什麼可以自恃
[00:21:11.200 --> 00:21:13.240]  我們也不要搞錯了
[00:21:13.240 --> 00:21:16.400]  我們真正可以依靠的對象
[00:21:16.400 --> 00:21:18.120]  有時候我們可能覺得
[00:21:18.120 --> 00:21:20.560]  憑著我們可能在那個範疇
[00:21:20.560 --> 00:21:22.720]  很多年的經驗
[00:21:22.720 --> 00:21:25.960]  或者我們人生有很多的閱歷
[00:21:25.960 --> 00:21:28.240]  或者我們認識一些在某個範疇
[00:21:28.240 --> 00:21:29.720]  一些權威的人士
[00:21:29.720 --> 00:21:31.280]  我們去依靠他
[00:21:31.280 --> 00:21:34.160]  我們就感覺穩妥了
[00:21:34.160 --> 00:21:37.760]  我們就感覺心裡面有那份安全感了
[00:21:37.760 --> 00:21:42.360]  但是往往經驗告訴我們
[00:21:42.360 --> 00:21:45.440]  都是事與願違
[00:21:45.440 --> 00:21:48.800]  既然在人看來好像是最可靠的
[00:21:48.800 --> 00:21:50.400]  都靠不住的時候
[00:21:50.400 --> 00:21:54.720]  那究竟出路在哪裡呢?
[00:21:54.720 --> 00:21:58.040]  出路在第三十一節
[00:21:58.040 --> 00:22:01.360]  「但那等候耶和華的必重生得力
[00:22:01.360 --> 00:22:03.760]  他們必如鷹展翅上騰
[00:22:03.760 --> 00:22:06.720]  他們奔跑卻不困倦
[00:22:06.720 --> 00:22:09.280]  行走卻不疲乏
[00:22:09.280 --> 00:22:10.920]  從疲乏困倦
[00:22:10.920 --> 00:22:15.920]  去到重生得力的轉機是什麼呢?
[00:22:15.920 --> 00:22:19.480]  是在於「等候耶和華」
[00:22:19.480 --> 00:22:25.040]  「但那等候耶和華的必重生得力」
[00:22:25.040 --> 00:22:26.600]  不過當我們聽到這裡的時候
[00:22:26.600 --> 00:22:28.920]  我們心裡面或者會有一種感受
[00:22:28.920 --> 00:22:32.120]  我們沒有什麼人喜歡等候
[00:22:32.120 --> 00:22:36.160]  等候並不是一個受歡迎的觀念
[00:22:36.160 --> 00:22:38.760]  有時候我們以為可能是在一些
[00:22:38.760 --> 00:22:40.320]  生活節奏很急促的社會
[00:22:40.320 --> 00:22:43.840]  譬如香港或者一些很繁華的社會
[00:22:43.840 --> 00:22:47.520]  人才不喜歡等候
[00:22:47.520 --> 00:22:49.320]  不過其實不是的
[00:22:49.320 --> 00:22:53.200]  無論我們生活在什麼生活節奏裡面
[00:22:53.200 --> 00:22:55.560]  人就是不喜歡等候
[00:22:55.560 --> 00:22:57.040]  為什麼呢?
[00:22:57.040 --> 00:22:58.360]  因為等候代表了
[00:22:58.360 --> 00:23:02.320]  我們不能夠得到即時的滿足
[00:23:02.320 --> 00:23:06.320]  人總是想要就有的
[00:23:06.320 --> 00:23:11.280]  人總是想困難立即過去
[00:23:11.280 --> 00:23:14.880]  等候代表了一些事情
[00:23:14.880 --> 00:23:18.480]  不在我們掌握的裡面
[00:23:18.480 --> 00:23:21.160]  有時候無止境的等
[00:23:21.160 --> 00:23:26.840]  更加是非常難捱過的事情
[00:23:26.840 --> 00:23:27.840]  如果是這樣的時候
[00:23:27.840 --> 00:23:29.080]  為什麼「等候耶和華」
[00:23:29.080 --> 00:23:33.480]  能夠使我們重生得力呢?
[00:23:33.480 --> 00:23:35.240]  首先我們要知道的是
[00:23:35.240 --> 00:23:36.680]  「等候耶和華」
[00:23:36.680 --> 00:23:40.320]  並不是單單等候時間過去
[00:23:40.320 --> 00:23:42.720]  我們並不是坐著等著一天這樣過
[00:23:42.720 --> 00:23:44.640]  並不是這樣
[00:23:44.640 --> 00:23:50.800]  「等候神」有兩個很重要的含意
[00:23:50.800 --> 00:23:53.120]  第一
[00:23:53.120 --> 00:23:55.240]  是在過程的裡面
[00:23:55.240 --> 00:23:58.200]  我們完全的去依靠神
[00:23:58.200 --> 00:24:01.560]  深信神必定會向我施恩
[00:24:01.560 --> 00:24:05.480]  這個是很重要的信念
[00:24:05.480 --> 00:24:06.880]  在「等候神」的時候
[00:24:06.880 --> 00:24:09.160]  我們要有這樣的信念
[00:24:09.160 --> 00:24:09.800]  第二
[00:24:09.800 --> 00:24:12.720]  是信任神的決定
[00:24:12.720 --> 00:24:14.600]  願意順服祂的安排
[00:24:14.600 --> 00:24:16.160]  神的決定是最好的
[00:24:16.160 --> 00:24:18.120]  祂一定會向我施恩的
[00:24:18.120 --> 00:24:22.360]  我就安然的等候
[00:24:22.360 --> 00:24:26.160]  「等候神」是我們對我們所信的神
[00:24:26.160 --> 00:24:28.640]  一個信心的宣告
[00:24:28.640 --> 00:24:32.480]  我們活在屬靈的期盼的裡面
[00:24:32.480 --> 00:24:34.560]  我們轉向「等候神」
[00:24:34.560 --> 00:24:36.440]  以神所賜的力量
[00:24:36.440 --> 00:24:42.480]  來去取代我們自己的疲乏
[00:24:42.480 --> 00:24:46.960]  「等候神」和「等候其他的東西」很不同
[00:24:46.960 --> 00:24:48.200]  因為「等候神」
[00:24:48.200 --> 00:24:49.720]  「等候的對象」
[00:24:49.720 --> 00:24:52.560]  是那位創造天地萬有
[00:24:52.560 --> 00:24:55.600]  又極愛我的神
[00:24:55.600 --> 00:24:57.120]  「等候神」的時候
[00:24:57.120 --> 00:24:59.640]  我們會有一份
[00:24:59.640 --> 00:25:03.280]  不能言喻的那份踏實的感覺
[00:25:03.280 --> 00:25:05.040]  在我們心裡面
[00:25:05.040 --> 00:25:07.480]  有這一份的安穩在我們心裡面
[00:25:07.480 --> 00:25:08.720]  因為我們知道
[00:25:08.720 --> 00:25:12.200]  神必定會時刻看顧著我們
[00:25:12.200 --> 00:25:14.440]  如果在現今
[00:25:14.440 --> 00:25:16.600]  神仍然未按著我的意思
[00:25:16.600 --> 00:25:18.920]  來介入、來出手的時候
[00:25:18.920 --> 00:25:21.520]  一定是有祂的意思在裡面
[00:25:21.520 --> 00:25:26.280]  一定是有祂的計劃在裡面
[00:25:26.280 --> 00:25:28.000]  神認為最好的時間
[00:25:28.000 --> 00:25:29.600]  不會早一刻來臨
[00:25:29.600 --> 00:25:32.560]  神認為最好的時間
[00:25:32.560 --> 00:25:37.440]  也不會遲一刻臨到
[00:25:37.440 --> 00:25:39.840]  在楊福音第十一章裡面
[00:25:39.840 --> 00:25:43.040]  記載拉撒路
[00:25:43.040 --> 00:25:44.560]  拉撒路死了之後
[00:25:44.560 --> 00:25:45.680]  第四天
[00:25:45.680 --> 00:25:47.600]  耶穌才去到他們那裡
[00:25:47.600 --> 00:25:50.000]  在人的角度已經太遲了
[00:25:50.000 --> 00:25:51.320]  相信拉撒路死了四天
[00:25:51.320 --> 00:25:54.240]  已經開始發臭了
[00:25:54.240 --> 00:25:55.640]  還有什麼用呢?
[00:25:55.640 --> 00:25:56.720]  但在神的角度
[00:25:56.720 --> 00:25:59.560]  這是最合適的時間
[00:25:59.560 --> 00:26:01.400]  當主耶穌來到的時候
[00:26:01.400 --> 00:26:04.880]  祂不單止叫拉撒路復活
[00:26:04.880 --> 00:26:08.200]  更加去彰顯了主的榮耀
[00:26:08.200 --> 00:26:10.720]  叫在當中裡面很多漢見的人
[00:26:10.720 --> 00:26:13.000]  都能夠去相信祂
[00:26:13.000 --> 00:26:14.440]  彰顯了神的榮耀
[00:26:14.440 --> 00:26:16.760]  人得到益處
[00:26:16.760 --> 00:26:19.120]  在等候的過程裡面
[00:26:19.120 --> 00:26:23.800]  也是神讓我們學習的時候
[00:26:23.800 --> 00:26:26.480]  神在當中來教導我們
[00:26:26.480 --> 00:26:29.320]  來建立我們
[00:26:29.320 --> 00:26:30.360]  建立我們的生命
[00:26:30.360 --> 00:26:33.800]  讓我們更深的認識祂
[00:26:33.800 --> 00:26:36.200]  更深的經歷祂
[00:26:36.200 --> 00:26:39.400]  不過有時候在當中我們都會有軟弱的時候
[00:26:39.400 --> 00:26:42.560]  有時候我們都會在等候的時候
[00:26:42.560 --> 00:26:45.520]  不如我自己出手吧
[00:26:45.520 --> 00:26:47.760]  不如我走過走快過神
[00:26:47.760 --> 00:26:50.720]  會不會好一點呢?
[00:26:50.720 --> 00:26:51.800]  因此
[00:26:51.800 --> 00:26:53.800]  等候過程都是我們一個人的學習
[00:26:53.800 --> 00:26:55.320]  在跌跌碰碰的當中
[00:26:55.320 --> 00:26:57.160]  我們不斷地學習
[00:26:57.160 --> 00:27:00.320]  信心的投放
[00:27:00.320 --> 00:27:01.320]  在等候的時候
[00:27:01.320 --> 00:27:05.000]  我們操練對神來擺上信心
[00:27:05.000 --> 00:27:06.480]  信任祂
[00:27:06.480 --> 00:27:13.240]  並且我們學習去放手
[00:27:13.240 --> 00:27:15.200]  如果是這樣的時候
[00:27:15.200 --> 00:27:16.760]  我們會否發覺
[00:27:16.760 --> 00:27:19.760]  我們會對神有所經歷
[00:27:19.760 --> 00:27:22.880]  我們會對祂的認識深厚了很多
[00:27:22.880 --> 00:27:23.920]  我們對祂的認識
[00:27:23.920 --> 00:27:27.480]  不只是停留在一些知識上
[00:27:27.480 --> 00:27:29.960]  我們親身地去經歷過祂
[00:27:29.960 --> 00:27:35.360]  親身地被祂拖帶走每一步
[00:27:35.360 --> 00:27:36.880]  在這個過程當中
[00:27:36.880 --> 00:27:38.440]  你會漸漸地發覺
[00:27:38.440 --> 00:27:42.440]  過往可能充斥在你心裡的一些憂慮
[00:27:42.440 --> 00:27:43.880]  一些懼怕
[00:27:43.880 --> 00:27:46.720]  漸漸地消散
[00:27:46.720 --> 00:27:49.440]  因為你正在捉緊神的手
[00:27:49.440 --> 00:27:51.640]  你等候祂
[00:27:51.640 --> 00:27:57.880]  那份安穩就取代了這些憂慮和懼怕
[00:27:57.880 --> 00:27:59.120]  事實上很多時候
[00:27:59.120 --> 00:28:00.600]  我們心靈裡的疲乏
[00:28:00.600 --> 00:28:05.040]  都是因為憂慮和懼怕而帶來的
[00:28:05.040 --> 00:28:08.200]  當這些憂慮和懼怕消除的時候
[00:28:08.200 --> 00:28:11.840]  我們心靈裡就有一份強大的力量
[00:28:11.840 --> 00:28:14.600]  來湧流出來
[00:28:14.600 --> 00:28:16.960]  是神所賜的力量
[00:28:16.960 --> 00:28:19.280]  是因為我們等候祂
[00:28:19.280 --> 00:28:20.120]  信任祂
[00:28:20.120 --> 00:28:21.080]  投靠祂
[00:28:21.080 --> 00:28:24.800]  而有的一份很重要很重要的力量
[00:28:24.800 --> 00:28:29.520]  懼怕憂慮不再纏繞著我們的心靈
[00:28:29.520 --> 00:28:32.560]  就好像在詩篇二十七篇裡面
[00:28:32.560 --> 00:28:35.480]  詩人有這樣的宣告
[00:28:35.480 --> 00:28:39.840]  「我若不信在活人之地得見耶和華的恩惠
[00:28:39.840 --> 00:28:42.640]  就早已喪膽了」
[00:28:42.640 --> 00:28:44.000]  要等候耶和華
[00:28:44.000 --> 00:28:45.280]  當壯膽
[00:28:45.280 --> 00:28:46.760]  兼顧你的心
[00:28:46.760 --> 00:28:49.680]  我再說要等候耶和華
[00:28:49.680 --> 00:28:51.480]  這個是詩人的宣告
[00:28:51.480 --> 00:28:52.960]  祂自己親身的經歷
[00:28:52.960 --> 00:28:55.640]  如果不是等候耶和華的時候
[00:28:55.640 --> 00:28:58.160]  我早已喪膽
[00:28:58.160 --> 00:29:02.440]  早已被懼怕憂慮所掩沒了
[00:29:02.440 --> 00:29:04.280]  專一等候神
[00:29:04.280 --> 00:29:06.200]  能夠兼顧我們的心
[00:29:06.200 --> 00:29:10.360]  叫我們心靈的力量剛強起來
[00:29:10.360 --> 00:29:12.160]  以信心投靠神
[00:29:12.160 --> 00:29:14.320]  我們能夠將我們生命裡
[00:29:14.320 --> 00:29:18.320]  一些重擔疲乏放下
[00:29:18.320 --> 00:29:22.600]  主耶穌在馬太福音十一章裡面
[00:29:22.600 --> 00:29:26.760]  這樣鼓勵我們
[00:29:26.760 --> 00:29:30.480]  馬太福音十一章
[00:29:30.480 --> 00:29:33.640]  二十八節至三十節
[00:29:33.640 --> 00:29:36.240]  我們同讀這段經文
[00:29:36.240 --> 00:29:38.600]  凡怒虎擔重擔的人
[00:29:38.600 --> 00:29:40.480]  可以到我這裡來
[00:29:40.480 --> 00:29:43.080]  我就使你們得安息
[00:29:43.080 --> 00:29:45.440]  我心裡柔和謙卑
[00:29:45.440 --> 00:29:47.360]  你們當乎我的額
[00:29:47.360 --> 00:29:49.400]  學我的樣式
[00:29:49.400 --> 00:29:53.160]  這樣你們心裡就必得享安息
[00:29:53.160 --> 00:29:55.600]  因為我的額是容易的
[00:29:55.600 --> 00:29:58.800]  我的膽子是輕散的
[00:29:58.800 --> 00:30:01.080]  一切正在勞苦當中的人
[00:30:01.080 --> 00:30:03.520]  甚至是耗盡的人
[00:30:03.520 --> 00:30:08.080]  可以來到耶穌的面前投靠祂
[00:30:08.080 --> 00:30:13.080]  主耶穌就會幫祂挪開祂生命的重擔
[00:30:13.080 --> 00:30:15.520]  心靈裡面的困乏
[00:30:15.520 --> 00:30:18.800]  讓祂得著真正的安息
[00:30:18.800 --> 00:30:22.680]  以往可能我們靠著自己
[00:30:22.680 --> 00:30:25.560]  去面對生活中種種的事情
[00:30:25.560 --> 00:30:28.520]  我們未必會懂得來投靠耶穌
[00:30:28.520 --> 00:30:30.160]  以至到心靈裡面
[00:30:30.160 --> 00:30:31.320]  聚積了很多的困乏
[00:30:31.320 --> 00:30:32.880]  很多的疲累
[00:30:32.880 --> 00:30:34.240]  但是主耶穌祂說
[00:30:34.240 --> 00:30:35.320]  你們來
[00:30:35.320 --> 00:30:37.480]  你們來到我面前的時候
[00:30:37.480 --> 00:30:42.240]  你們的心裡就必得享安息
[00:30:42.240 --> 00:30:43.280]  這裡特別強調
[00:30:43.280 --> 00:30:45.120]  是你的心裡
[00:30:45.120 --> 00:30:49.680]  是你的心靈就必得享安息
[00:30:49.680 --> 00:30:54.920]  是一個很重要很重要的力量
[00:30:54.920 --> 00:30:56.280]  回到我們今天的經文
[00:30:56.280 --> 00:30:58.880]  第三十一節裡面
[00:30:58.880 --> 00:31:01.280]  說到等候搖滑的人
[00:31:01.280 --> 00:31:03.320]  他們必重新得力
[00:31:03.320 --> 00:31:06.960]  他們必如鷹展翅上騰
[00:31:06.960 --> 00:31:08.480]  我不知道大家有沒有留意過
[00:31:08.480 --> 00:31:11.880]  鷹是怎樣飛翔的
[00:31:11.880 --> 00:31:14.680]  他們都是很神態自弱
[00:31:14.680 --> 00:31:18.320]  很從容地展開他們的翅膀
[00:31:18.320 --> 00:31:19.800]  順著風勢
[00:31:19.800 --> 00:31:21.120]  順著氣流
[00:31:21.120 --> 00:31:23.800]  來到去翱翔天際
[00:31:23.800 --> 00:31:24.880]  你很少可以看到
[00:31:24.880 --> 00:31:27.280]  一隻鷹不斷地拍翅翼
[00:31:27.280 --> 00:31:29.720]  他們可能只是偶然拍了兩下
[00:31:29.720 --> 00:31:31.720]  然後就順著風勢
[00:31:31.720 --> 00:31:33.120]  順著氣流
[00:31:33.120 --> 00:31:37.000]  就能夠翱翔在天空上面
[00:31:37.000 --> 00:31:40.600]  不需要花很大的氣力
[00:31:40.600 --> 00:31:42.440]  其實等候搖滑的人
[00:31:42.440 --> 00:31:44.040]  都是一樣的
[00:31:44.040 --> 00:31:49.480]  我們不再需要花很大的氣力
[00:31:49.480 --> 00:31:51.120]  我們可以從容面對
[00:31:51.120 --> 00:31:54.040]  我們生命裡遇到的種種情況
[00:31:54.040 --> 00:31:57.120]  我們展開我們的翅膀
[00:31:57.120 --> 00:31:58.680]  順著聖靈
[00:31:58.680 --> 00:32:00.880]  來引導我們的人生
[00:32:00.880 --> 00:32:03.160]  我們就能夠得興盛
[00:32:03.160 --> 00:32:05.360]  無論在生命裡什麼情況
[00:32:05.360 --> 00:32:06.680]  好像經文裡所說
[00:32:06.680 --> 00:32:08.400]  無論你是飛翔
[00:32:08.400 --> 00:32:09.600]  無論你是奔跑
[00:32:09.600 --> 00:32:11.000]  無論你是行走
[00:32:11.000 --> 00:32:12.480]  在不同的情況裡
[00:32:12.480 --> 00:32:17.160]  我們心靈的裡面有一份很穩固的力量
[00:32:17.160 --> 00:32:20.760]  我們不容易疲乏、困倦
[00:32:20.760 --> 00:32:23.040]  甚至很盡
[00:32:23.040 --> 00:32:24.120]  弟兄姊妹
[00:32:24.120 --> 00:32:26.760]  在等候神的過程裡
[00:32:26.760 --> 00:32:29.200]  另外一個很重要的元素是
[00:32:29.200 --> 00:32:30.840]  我們的弟兄姊妹
[00:32:30.840 --> 00:32:33.240]  群體對我們很重要
[00:32:33.240 --> 00:32:36.440]  因為當我們一個人單打獨鬥的時候
[00:32:36.440 --> 00:32:39.960]  我們難免會有孤單
[00:32:39.960 --> 00:32:43.080]  我們難免會遇到試探
[00:32:43.080 --> 00:32:46.280]  有群體彼此的守望
[00:32:46.280 --> 00:32:48.920]  是很重要的
[00:32:48.920 --> 00:32:51.840]  好像在《全奴書》第四章裡所說
[00:32:51.840 --> 00:32:54.120]  兩個人總比一個人好
[00:32:54.120 --> 00:32:55.400]  若是跌倒
[00:32:55.400 --> 00:32:59.560]  這人可以扶起他的同伴
[00:32:59.560 --> 00:33:01.160]  是不是?
[00:33:01.160 --> 00:33:02.880]  有人跟你一起等
[00:33:02.880 --> 00:33:04.600]  是容易很多的
[00:33:04.600 --> 00:33:06.680]  甚至是愉快很多的
[00:33:06.680 --> 00:33:10.480]  你有沒有試過生活的小片段
[00:33:10.480 --> 00:33:11.800]  你等車的時候
[00:33:11.800 --> 00:33:13.760]  遇到你的好朋友
[00:33:13.760 --> 00:33:14.880]  大家聊聊天
[00:33:14.880 --> 00:33:16.720]  逐漸車就到了
[00:33:16.720 --> 00:33:18.800]  上到車繼續聊聊天
[00:33:18.800 --> 00:33:21.360]  逐漸又去到目的地
[00:33:21.360 --> 00:33:24.680]  很快就過去了
[00:33:24.680 --> 00:33:28.320]  有肢體的相伴
[00:33:28.320 --> 00:33:30.600]  有群體的支持、守望
[00:33:30.600 --> 00:33:35.320]  我們的等候會容易、會快樂很多
[00:33:35.320 --> 00:33:37.680]  特別是我們在教會的裏面
[00:33:37.680 --> 00:33:39.360]  無論我們自己個人的事
[00:33:39.360 --> 00:33:41.600]  或是教會的事情
[00:33:41.600 --> 00:33:43.320]  我們能夠因為一切
[00:33:43.320 --> 00:33:45.880]  來互相同行守望的時候
[00:33:45.880 --> 00:33:49.560]  我們可以一起見證神的奇妙
[00:33:49.560 --> 00:33:51.560]  見證祂的豐富
[00:33:51.560 --> 00:33:53.200]  藉著這些經歷
[00:33:53.200 --> 00:33:58.240]  我們能夠彼此鼓勵和提醒
[00:33:58.240 --> 00:34:00.120]  其實在每一個月
[00:34:00.120 --> 00:34:03.320]  我們一同守主餐的時候
[00:34:03.320 --> 00:34:05.240]  都是一個很重要的
[00:34:05.240 --> 00:34:07.360]  我們一起的等候
[00:34:07.360 --> 00:34:11.280]  藉著主的餅、主的杯
[00:34:11.280 --> 00:34:12.800]  我們一同紀念
[00:34:12.800 --> 00:34:16.760]  耶穌基督救贖的榮恩
[00:34:16.760 --> 00:34:19.800]  直等到他來
[00:34:19.800 --> 00:34:23.240]  主再來可以說是我們最重要的等候
[00:34:23.240 --> 00:34:25.000]  我們一同去思念
[00:34:25.000 --> 00:34:27.520]  一同去等候
[00:34:27.520 --> 00:34:31.480]  這個是一個很重要的操練
[00:34:31.480 --> 00:34:33.600]  很重要的屬靈操練
[00:34:33.600 --> 00:34:34.960]  在等候的當中
[00:34:34.960 --> 00:34:37.400]  我們彼此的去分享
[00:34:37.400 --> 00:34:39.320]  彼此的去結憐
[00:34:39.320 --> 00:34:42.720]  一起去分享、去經歷
[00:34:42.720 --> 00:34:44.960]  耶穌基督的大愛
[00:34:44.960 --> 00:34:48.200]  被祂的愛激勵
[00:34:48.200 --> 00:34:49.520]  丙姊妹
[00:34:49.520 --> 00:34:52.440]  重新得力一個很重要的秘訣
[00:34:52.440 --> 00:34:55.280]  是我們一同去等候神
[00:34:55.280 --> 00:34:59.400]  一同傳言的去依靠祂
[00:34:59.400 --> 00:35:03.560]  我們千萬不要做獨行俠
[00:35:03.560 --> 00:35:05.520]  來到總結的時候
[00:35:05.520 --> 00:35:08.920]  我不知道你有沒有試過坐那張椅子
[00:35:08.920 --> 00:35:13.400]  這張椅子是你不完全信任的
[00:35:13.400 --> 00:35:15.080]  你不知道它穩不穩固
[00:35:15.080 --> 00:35:18.240]  於是乎你只是可能靠著一下
[00:35:18.240 --> 00:35:19.960]  或者可能坐一半
[00:35:19.960 --> 00:35:21.520]  甚至最多你坐七成
[00:35:21.520 --> 00:35:23.120]  你還要遷就著
[00:35:23.120 --> 00:35:25.400]  好像坐無影椅那樣
[00:35:25.400 --> 00:35:26.480]  如果你這樣坐的時候
[00:35:26.480 --> 00:35:28.600]  你會很累的
[00:35:28.600 --> 00:35:30.880]  你坐不了多久
[00:35:30.880 --> 00:35:32.880]  唯有你完全的信任
[00:35:32.880 --> 00:35:35.600]  你坐下去
[00:35:35.600 --> 00:35:39.400]  你就能夠得到放鬆
[00:35:39.400 --> 00:35:45.160]  你就能夠在當中不再疲乏了
[00:35:45.160 --> 00:35:48.240]  並且能夠重新得力
[00:35:48.240 --> 00:35:49.200]  丙姊妹
[00:35:49.200 --> 00:35:50.760]  在新一年的裏面
[00:35:50.760 --> 00:35:52.760]  無論環境有沒有轉變
[00:35:52.760 --> 00:35:55.320]  無論環境怎樣改變
[00:35:55.320 --> 00:35:58.920]  其實我們都能夠有靈命的更新
[00:35:58.920 --> 00:36:02.120]  我們都能夠重新得力
[00:36:02.120 --> 00:36:06.720]  秘訣在於我們要專一的去等候神
[00:36:06.720 --> 00:36:09.280]  去信靠神
[00:36:09.280 --> 00:36:11.200]  就讓我們在新一年的裏面
[00:36:11.200 --> 00:36:12.320]  丙姊妹之間
[00:36:12.320 --> 00:36:14.920]  我們不斷地操練
[00:36:14.920 --> 00:36:16.240]  專一的等候
[00:36:16.240 --> 00:36:17.320]  信靠
[00:36:17.320 --> 00:36:18.800]  讓我們在這方面
[00:36:18.800 --> 00:36:19.920]  不斷地進心
[00:36:19.920 --> 00:36:21.760]  不斷地向前
[00:36:21.760 --> 00:36:25.480]  讓我們能夠成為一個滿有力量
[00:36:25.480 --> 00:36:28.960]  去為主作見證的群體
[00:36:28.960 --> 00:36:34.280]  讓我們同心低頭祈禱
[00:36:34.280 --> 00:36:36.280]  新的天父我們感謝你
[00:36:36.280 --> 00:36:39.760]  因為你有說不盡的恩賜
[00:36:39.760 --> 00:36:42.720]  你常常看顧保守著我們
[00:36:42.720 --> 00:36:45.360]  你的眼目一刻都沒有離開過我們
[00:36:45.360 --> 00:36:48.040]  你又是力量美善的源頭
[00:36:48.040 --> 00:36:50.400]  求主你常常來提醒我們
[00:36:50.400 --> 00:36:53.040]  讓我們了解在生活的裏面
[00:36:53.040 --> 00:36:56.560]  我們專一的去等候你
[00:36:56.560 --> 00:36:57.840]  信靠你
[00:36:57.840 --> 00:36:58.960]  仰望你
[00:36:58.960 --> 00:37:00.960]  讓我們生命裏面有力量
[00:37:00.960 --> 00:37:04.600]  讓我們生命裏面能夠重新得力
[00:37:04.600 --> 00:37:06.560]  讓我們整個的群體
[00:37:06.560 --> 00:37:08.760]  能夠常常去高舉基督
[00:37:08.760 --> 00:37:10.000]  在新一年的裏面
[00:37:10.000 --> 00:37:12.680]  滿有力量的為主作見證
[00:37:12.680 --> 00:37:14.280]  感謝你聽我同心的祈禱
[00:37:14.280 --> 00:37:16.080]  奉耶穌基督聖名
[00:37:16.080 --> 00:37:16.880]  阿們
