
[00:00:00.000 --> 00:00:04.560]  今早回來,大家準備好聆聽神的話語未呢?
[00:21:37.160 --> 00:21:39.240]  你對你自己有個要求
[00:21:39.240 --> 00:21:45.880]  嗰個要求係你每一步都求信服
[00:21:45.880 --> 00:21:49.720]  唔係求結果
[00:21:49.720 --> 00:21:52.760]  加拿大書2章20節嗰度有句經文
[00:21:52.760 --> 00:21:54.600]  我哋大家都好熟
[00:21:54.600 --> 00:21:57.840]  佢話如今活著的不在是我
[00:21:57.840 --> 00:22:05.600]  乃是基督在我裏面活著
[00:22:05.600 --> 00:22:09.000]  基督係唔係你裏面活著
[00:22:09.000 --> 00:22:12.320]  係唔係你嘅生命裏面活著
[00:22:12.320 --> 00:22:18.360]  係你行事為人嘅裏面活著
[00:22:18.360 --> 00:22:21.000]  我哋人好多時係的確係好自然
[00:22:21.000 --> 00:22:27.240]  會隨住一啲令我哋好唔舒服嘅感覺
[00:22:27.240 --> 00:22:30.800]  用我哋嘅情緒或者我哋嘅脾氣
[00:22:30.800 --> 00:22:33.800]  去回應對方
[00:22:33.800 --> 00:22:36.000]  我諗起好多年前
[00:22:36.000 --> 00:22:39.360]  有次我細佬放工返嚟嘅時候
[00:22:39.360 --> 00:22:40.560]  我都唔係好記得咩事
[00:22:40.560 --> 00:22:43.360]  總之佢就發我好大脾氣
[00:22:43.360 --> 00:22:45.480]  我真係覺得無神神
[00:22:45.480 --> 00:22:47.960]  做咩返屋企都係鬧我
[00:22:47.960 --> 00:22:53.280]  當我好想第一個反應去鬧返佢嘅時候
[00:22:53.280 --> 00:22:54.440]  我突然間諗起
[00:22:54.440 --> 00:22:55.840]  我細佬今日返咗成日工
[00:22:55.840 --> 00:22:57.560]  佢好辛苦
[00:22:57.560 --> 00:22:59.600]  佢好 stress
[00:22:59.600 --> 00:23:03.160]  所以佢嘅心情先咁差
[00:23:03.160 --> 00:23:05.200]  跟住我再諗諗下
[00:23:05.200 --> 00:23:08.560]  其實我有時都心情唔係幾好
[00:23:08.560 --> 00:23:11.400]  都會向我細佬發脾氣
[00:23:11.400 --> 00:23:15.480]  我細佬都硬食我唔少
[00:23:15.480 --> 00:23:18.040]  我錫我個細佬
[00:23:18.040 --> 00:23:20.960]  我細佬都好錫我
[00:23:20.960 --> 00:23:24.600]  所以結果我冇鬧返佢轉頭
[00:23:24.600 --> 00:23:26.200]  我仲即刻走咗入廚房
[00:23:26.200 --> 00:23:28.600]  煮咗啲嘢畀佢食
[00:23:28.600 --> 00:23:31.720]  哄返佢開心
[00:23:31.720 --> 00:23:34.920]  難唔難呀
[00:23:34.920 --> 00:23:39.080]  聽落去好似覺得有啲難
[00:23:39.080 --> 00:23:44.360]  但係其實又唔係真係咁難
[00:23:44.360 --> 00:23:47.120]  因為愛所以體諒
[00:23:47.120 --> 00:23:50.800]  願意恩慈相待
[00:23:50.800 --> 00:23:53.440]  因為愛基督耶穌
[00:23:53.440 --> 00:23:56.840]  所以我哋願意信服
[00:23:56.840 --> 00:23:59.760]  我哋願意操練恩慈
[00:23:59.760 --> 00:24:06.200]  仲要係一次又一次又一次咁樣去操練
[00:24:06.200 --> 00:24:08.760]  因為我哋都軟弱
[00:24:08.760 --> 00:24:10.760]  都會有失敗嘅時候
[00:24:10.760 --> 00:24:17.000]  我都唔係次次唔攝返我細佬轉頭
[00:24:17.000 --> 00:24:18.360]  但係唔好氣餒
[00:24:18.360 --> 00:24:20.400]  唔係咁就ok
[00:24:20.400 --> 00:24:22.000]  no its not
[00:24:22.000 --> 00:24:23.280]  繼續努力
[00:24:23.280 --> 00:24:25.760]  唔好氣餒
[00:24:25.760 --> 00:24:29.440]  因為呢個操練就好似我哋人去做運動咁樣
[00:24:29.440 --> 00:24:33.920]  你操得越多就越fit
[00:24:33.920 --> 00:24:36.480]  每一步求信服
[00:24:36.480 --> 00:24:39.520]  不是求結果
[00:24:39.520 --> 00:24:43.680]  定係你已經畫咗條線畀耶穌
[00:24:43.680 --> 00:24:48.440]  please stand behind the yellow line
[00:24:48.440 --> 00:24:50.440]  唔係講笑
[00:24:50.440 --> 00:24:54.520]  仲話畀你聽mind the gap
[00:24:54.520 --> 00:24:56.440]  我係基督徒
[00:24:56.440 --> 00:24:59.440]  不過我係咁㗎喇
[00:24:59.440 --> 00:25:00.880]  呢個係我性格嘛
[00:25:00.880 --> 00:25:03.320]  this is me
[00:25:03.320 --> 00:25:04.040]  我信你
[00:25:04.040 --> 00:25:08.520]  不過有啲嘢你就唔好理我咁多
[00:25:08.520 --> 00:25:13.640]  我需要搵你嘅時候呢我會搵你㗎喇
[00:25:13.640 --> 00:25:14.080]  我信你
[00:25:14.080 --> 00:25:19.160]  不過呢單嘢呢就冇可能咁容易就算
[00:25:19.160 --> 00:25:23.360]  please stand behind the yellow line
[00:25:23.360 --> 00:25:28.160]  耶穌請你企喺嗰一邊
[00:25:28.160 --> 00:25:31.520]  耶穌好似真係唔喺度咁樣
[00:25:31.520 --> 00:25:34.080]  最近呢我又同我個女傾計
[00:25:34.080 --> 00:25:39.400]  我同佢我同佢爸爸呢同佢傾計要處理一啲事情
[00:25:39.400 --> 00:25:42.480]  去到傾到最即係傾咗好耐都好去到最尾
[00:25:42.480 --> 00:25:46.200]  其實我哋都唔能夠搵到大家一個
[00:25:46.200 --> 00:25:50.840]  即係能夠同意嘅位置基本上
[00:25:50.840 --> 00:25:53.320]  到最後呢我只可以同我女講
[00:25:53.320 --> 00:25:55.800]  我希望你明白
[00:25:55.800 --> 00:25:58.480]  爹地同媽咪好愛錫你
[00:25:58.480 --> 00:26:02.360]  我哋有嗰個責任去保護你
[00:26:02.360 --> 00:26:04.600]  若果你願意嘅話
[00:26:04.600 --> 00:26:06.400]  雖然你唔明白
[00:26:06.400 --> 00:26:08.520]  雖然你唔同意
[00:26:08.520 --> 00:26:11.560]  你都願意遵從我哋嘅意願
[00:26:11.560 --> 00:26:14.880]  答應我哋嘅要求
[00:26:14.880 --> 00:26:16.920]  但我自己亦都知
[00:26:16.920 --> 00:26:19.000]  所以我同個女講
[00:26:19.000 --> 00:26:21.760]  我話但係你已經大個女囉
[00:26:21.760 --> 00:26:24.400]  若果你唔願意嘅話
[00:26:24.400 --> 00:26:28.280]  其實我都冇理乎
[00:26:28.280 --> 00:26:32.600]  我哋畀我個女自己去抉擇
[00:26:32.600 --> 00:26:34.480]  咁我感恩我個女
[00:26:34.480 --> 00:26:38.320]  到最後佢話佢願意respect我哋
[00:26:38.320 --> 00:26:44.680]  而去接受我哋嘅提議
[00:26:44.680 --> 00:26:47.080]  我諗我哋同神嘅關係
[00:26:47.080 --> 00:26:51.720]  有時就好似我呢個媽媽同我個女嘅關係咁
[00:26:51.720 --> 00:26:55.280]  有時的確有啲嘢呢我唔明㗎
[00:26:55.280 --> 00:26:58.280]  有時有啲嘢係
[00:26:58.280 --> 00:27:01.680]  我好想神快啲答應我
[00:27:01.680 --> 00:27:07.200]  或者幫我解決咗點解唔係呢
[00:27:07.200 --> 00:27:09.640]  但係去到呢啲位嘅時候
[00:27:09.640 --> 00:27:14.360]  有時就係我哋大家要count on
[00:27:14.360 --> 00:27:17.320]  我有幾著重我同主耶穌基督嘅關係
[00:27:17.320 --> 00:27:18.520]  我要信得過佢
[00:27:18.520 --> 00:27:21.000]  正等於我個女要信得過我
[00:27:21.000 --> 00:27:25.080]  畀佢嘅提議係為佢好
[00:27:25.080 --> 00:27:29.200]  而肯去放低自己
[00:27:29.200 --> 00:27:34.880]  你睇唔睇從你自己同耶穌基督嘅關係
[00:27:34.880 --> 00:27:37.320]  費利門書一章六節佢話
[00:27:37.320 --> 00:27:42.360]  我求神使你與我共享嘅信心發揮功效
[00:27:42.360 --> 00:27:45.800]  使你認識在我裏面一切美善嘅事
[00:27:45.800 --> 00:27:49.680]  可以更認識基督
[00:27:49.680 --> 00:27:52.040]  作為一個基督徒
[00:27:52.040 --> 00:27:56.160]  你嘅生活做嘅每一件事
[00:27:56.160 --> 00:27:59.040]  同你同人之間嗰個關係
[00:27:59.040 --> 00:28:02.800]  有冇基督嘅樣式呢
[00:28:02.800 --> 00:28:07.080]  你有冇希望認識基督多少少
[00:28:07.080 --> 00:28:10.960]  你知唔知其實當我哋操練愛心信心嘅時候
[00:28:10.960 --> 00:28:13.960]  其實就係你可以藉住你嘅操練裏面
[00:28:13.960 --> 00:28:17.840]  去認識耶穌基督
[00:28:17.840 --> 00:28:20.680]  喺你嘅生活裏面
[00:28:20.680 --> 00:28:26.080]  你身邊嘅人睇唔睇到耶穌
[00:28:26.080 --> 00:28:31.520]  耶穌係企喺黃線嘅另一邊
[00:28:31.520 --> 00:28:36.200]  係因為你情願佢就係企喺黃線嗰邊
[00:28:36.200 --> 00:28:39.920]  Please stand behind the yellow line
[00:28:39.920 --> 00:28:43.040]  耶穌請你企喺嗰邊
[00:28:43.040 --> 00:28:45.360]  聖經裏面提醒我哋
[00:28:45.360 --> 00:28:50.360]  唔好做一個忽冷忽熱半撚燙嘅基督徒
[00:28:50.360 --> 00:28:53.560]  因為咁樣嘅基督徒
[00:28:53.560 --> 00:28:58.240]  主係情願喺佢嘅頭裏面去吐返出嚟
[00:28:58.240 --> 00:29:00.920]  掠返出嚟
[00:29:00.920 --> 00:29:02.600]  其實再諗諗下
[00:29:02.600 --> 00:29:06.240]  其實點解唔諗下
[00:29:06.240 --> 00:29:08.640]  一係唔做
[00:29:08.640 --> 00:29:12.120]  要做就立志做一個有餡
[00:29:12.120 --> 00:29:14.280]  生命有改變
[00:29:14.280 --> 00:29:17.760]  愛人多過傷害人嘅基督徒
[00:29:17.760 --> 00:29:24.200]  做一個能夠彰顯基督嘅基督徒
[00:29:24.200 --> 00:29:28.560]  但願呢本得一張25節嘅肥利門書
[00:29:28.560 --> 00:29:32.120]  唔單止提醒我哋願意接受教導
[00:29:32.120 --> 00:29:38.480]  遵從聖靈嘅引領降服喺福音嘅面前
[00:29:38.480 --> 00:29:44.520]  更加願意係讓福音去take over你自己嘅意願
[00:29:44.520 --> 00:29:50.000]  讓主耶穌基督真真正正喺你嘅生命裏面去作動
[00:29:50.000 --> 00:29:51.760]  去被彰顯
[00:29:51.760 --> 00:29:53.600]  你願意去原諒
[00:29:53.600 --> 00:29:54.760]  去接納
[00:29:54.760 --> 00:29:56.200]  去重建
[00:29:56.200 --> 00:29:59.520]  重新人與人之間嘅關係
[00:29:59.520 --> 00:30:03.520]  我哋弟兄姊妹係同心合力咁一齊去建立
[00:30:03.520 --> 00:30:05.680]  一個擁有福音文化
[00:30:05.680 --> 00:30:09.800]  以基督為基礎嘅教會
[00:30:09.800 --> 00:30:12.880]  讓一啲未認識基督嘅人
[00:30:12.880 --> 00:30:18.320]  能夠藉住我哋呢個教會群體去認識基督
[00:30:18.320 --> 00:30:23.440]  而你同我弟兄姊妹已經認識基督嘅基督徒
[00:30:23.440 --> 00:30:26.480]  我哋係鍾意返嚟呢個屬靈嘅家
[00:30:26.480 --> 00:30:33.280]  一個彼此相愛嘅屬靈嘅家
[00:30:33.280 --> 00:30:35.920]  最後我更加希望大家睇到
[00:30:35.920 --> 00:30:43.200]  福音 基督點樣影響保羅 菲利門 阿利西謀
[00:30:43.200 --> 00:30:47.120]  佢哋互相恩慈對待
[00:30:47.120 --> 00:30:53.240]  係因為表面冇喺呢個章節裏面出現嘅耶穌
[00:30:53.240 --> 00:30:57.480]  喺呢三個人嘅生命裏面活著
[00:30:57.480 --> 00:31:00.400]  耶穌喺度
[00:31:00.400 --> 00:31:02.920]  耶穌喺度
[00:31:02.920 --> 00:31:08.240]  耶穌又喺唔喺你嘅生命裏面
[00:31:08.240 --> 00:31:12.640]  最後我好想挑戰大家
[00:31:12.640 --> 00:31:13.880]  去諗下係唔係呢
[00:31:13.880 --> 00:31:16.320]  係時候唔好再做一個
[00:31:16.320 --> 00:31:19.720]  卸住做嘅基督徒
[00:31:19.720 --> 00:31:23.960]  要做就做一個有基督喺裏面
[00:31:23.960 --> 00:31:26.400]  喺我生命裏面嘅基督徒
[00:31:26.400 --> 00:31:27.800]  你信神
[00:31:27.800 --> 00:31:31.000]  更加立志去信服神
[00:31:31.000 --> 00:31:35.160]  因為你緊張呢個關係
[00:31:35.160 --> 00:31:36.520]  你愛耶穌
[00:31:36.520 --> 00:31:39.320]  你願意遵從聖經嘅教導
[00:31:39.320 --> 00:31:43.200]  願意聽從聖靈嘅引領去作出改變
[00:31:43.200 --> 00:31:50.680]  讓人可以喺你身上面見到基督
[00:31:50.680 --> 00:31:53.160]  你係咪真係知道
[00:31:53.160 --> 00:31:59.760]  How much it cost to see my sin upon that cross
[00:31:59.760 --> 00:32:01.840]  耶穌為你嘅罪
[00:32:01.840 --> 00:32:06.520]  釘喺十字架上面所付出嘅代價
[00:32:06.520 --> 00:32:09.440]  主嘅恩賜
[00:32:09.440 --> 00:32:14.520]  Amazing嘅恩典
[00:32:14.520 --> 00:32:17.560]  喺我開聲禱告之前
[00:32:17.560 --> 00:32:21.440]  我好想畀少少時間喺你自己嘅座位嗰度
[00:32:21.440 --> 00:32:25.360]  為你自己祈禱
[00:32:25.360 --> 00:32:27.360]  或者你已經信主好多年
[00:32:27.360 --> 00:32:32.840]  其實我開始已經
[00:32:32.840 --> 00:32:36.320]  嗰條屬靈生命嗰條線係咁樣樣
[00:32:36.320 --> 00:32:38.440]  其實你唔想係咁㗎啦
[00:32:38.440 --> 00:32:40.120]  You don't want that
[00:32:40.120 --> 00:32:42.160]  你想繼續成長㗎
[00:32:42.160 --> 00:32:43.400]  你想認識神更多
[00:32:43.400 --> 00:32:47.760]  唔應該係就係咁
[00:32:47.760 --> 00:32:49.800]  如果你再一次想立志
[00:32:49.800 --> 00:32:52.240]  喺神面前立志
[00:32:52.240 --> 00:32:53.400]  真係覺得諗諗下
[00:32:53.400 --> 00:32:55.680]  我真係都係懶咗一段時間
[00:32:55.680 --> 00:32:56.920]  冇成長
[00:32:56.920 --> 00:33:01.600]  我想重拾同神嗰個關係
[00:33:01.600 --> 00:33:03.880]  我想基督住喺我裏面
[00:33:03.880 --> 00:33:05.120]  影響我嘅生活
[00:33:05.120 --> 00:33:11.480]  I'm excited to live for Jesus
[00:33:11.480 --> 00:33:13.720]  你可以喺你自己座位上面
[00:33:13.720 --> 00:33:16.160]  去為你自己祈禱
[00:33:16.160 --> 00:33:18.440]  如果你需要一啲guidance
[00:33:18.440 --> 00:33:20.480]  想要一啲實質嘅幫助
[00:33:20.480 --> 00:33:22.120]  崇拜之後
[00:33:22.120 --> 00:33:23.600]  或者你ready之後
[00:33:23.600 --> 00:33:27.480]  歡迎你同我哋教牧聯絡
[00:33:27.480 --> 00:33:29.360]  我哋一齊低頭祈禱
[00:33:29.360 --> 00:33:31.880]  喺呢度我會畀大概一分鐘嘅時間
[00:33:31.880 --> 00:33:34.280]  大家喺你嘅座位上面
[00:33:34.280 --> 00:33:35.480]  為你自己祈禱
[00:33:35.480 --> 00:33:36.680]  之後我會結束
[00:33:54.600 --> 00:33:55.600]  我哋喺呢度我會畀大概一分鐘嘅時間
[00:33:55.600 --> 00:33:56.600]  大家喺你自己座位上面
[00:33:56.600 --> 00:33:57.600]  為你自己祈禱
[00:33:57.600 --> 00:33:58.600]  我哋一齊低頭祈禱
[00:33:58.600 --> 00:33:59.600]  之後我會畀大概一分鐘嘅時間
[00:34:23.600 --> 00:34:24.600]  主呀感謝祢
[00:34:24.600 --> 00:34:28.600]  感謝祢係我哋嘅主
[00:34:28.600 --> 00:34:29.600]  我哋嘅神
[00:34:29.600 --> 00:34:33.600]  感謝祢係願意進入我哋生命嘅神
[00:34:33.600 --> 00:34:36.600]  你我我哋愛到底
[00:34:36.600 --> 00:34:38.600]  感謝祢聽禱告
[00:34:38.600 --> 00:34:44.600]  願意聽到你聲音嘅人
[00:34:44.600 --> 00:34:49.600]  回應你對佢哋嘅呼召
[00:34:49.600 --> 00:34:52.600]  你喺人嘅信服裏面
[00:34:52.600 --> 00:34:55.600]  成就你要成就嘅事情
[00:34:55.600 --> 00:34:57.600]  主呀感謝祢
[00:34:57.600 --> 00:35:00.600]  奉主耶穌基督聖名祈求
[00:35:00.600 --> 00:35:01.600]  阿們
