
[00:00:00.000 --> 00:00:05.080]  我們回到原本的問題
[00:19:10.760 --> 00:19:12.560]  你要切切求告
[00:19:12.560 --> 00:19:14.240]  你要離開惡道
[00:19:14.240 --> 00:19:18.880]  離開你自以為忠心的生命
[00:19:18.880 --> 00:19:21.680]  耶穌所說的訊息和約拿完全一樣
[00:19:21.680 --> 00:19:24.200]  但是耶穌和約拿有一個不同的地方
[00:19:24.200 --> 00:19:27.040]  耶穌不單止傳遞審判的訊息
[00:19:27.040 --> 00:19:30.440]  他也給他們一個認許
[00:19:30.440 --> 00:19:34.800]  認許就是凡信福音的一定得救
[00:19:34.800 --> 00:19:36.520]  在約拿的世界裡面
[00:19:36.520 --> 00:19:37.840]  你做完這些事情
[00:19:37.840 --> 00:19:38.960]  你悔轉之後
[00:19:38.960 --> 00:19:41.680]  你也也許誰知
[00:19:41.680 --> 00:19:43.680]  但是耶穌自己保證
[00:19:43.680 --> 00:19:45.760]  耶穌自己說你信我的
[00:19:45.760 --> 00:19:48.000]  你必然得救
[00:19:48.000 --> 00:19:50.800]  因為耶穌自己就是那個救恩的憑據
[00:19:50.800 --> 00:19:56.600]  耶穌自己說我要成為救恩的憑據
[00:19:56.600 --> 00:19:58.000]  有沒有留意
[00:19:58.000 --> 00:19:59.200]  在馬克福音開始
[00:19:59.200 --> 00:20:01.040]  當耶穌出來傳道的時候
[00:20:01.040 --> 00:20:01.720]  有一個背景
[00:20:01.720 --> 00:20:04.200]  他畫了一個背景
[00:20:04.200 --> 00:20:05.280]  背景是什麼
[00:20:05.280 --> 00:20:10.040]  約翰下監之後
[00:20:10.040 --> 00:20:11.320]  這個不是說
[00:20:11.320 --> 00:20:12.720]  約翰去了賣鹹鴨蛋
[00:20:12.720 --> 00:20:14.880]  於是就幫你接棒
[00:20:14.880 --> 00:20:16.440]  耶穌你來
[00:20:16.440 --> 00:20:19.240]  是說到約翰的下監
[00:20:19.240 --> 00:20:23.160]  其實已經預表了將來耶穌也要下監
[00:20:23.160 --> 00:20:26.480]  因為耶穌和約翰的生命是不可分割的
[00:20:26.480 --> 00:20:27.520]  他們是一個先鋒
[00:20:27.520 --> 00:20:28.920]  他們是一個君王
[00:20:28.920 --> 00:20:30.640]  他們重坐一條船
[00:20:30.640 --> 00:20:34.920]  如果約翰在船的前面沉船的時候
[00:20:34.920 --> 00:20:37.520]  耶穌也會跟著去沉
[00:20:37.520 --> 00:20:39.520]  於是約翰下監
[00:20:39.520 --> 00:20:41.480]  他約翰受害
[00:20:41.480 --> 00:20:42.600]  耶穌下監
[00:20:42.600 --> 00:20:44.880]  耶穌受害
[00:20:44.880 --> 00:20:49.040]  耶穌傳一個悔改必然得救的訊息
[00:20:49.040 --> 00:20:54.920]  因為他自己就是那個救恩的憑據
[00:20:54.920 --> 00:20:59.920]  我們罪人可以得救有三個條件
[00:20:59.920 --> 00:21:02.240]  有三個缺一不可的條件
[00:21:02.240 --> 00:21:04.480]  第一我們需要上帝的話
[00:21:04.480 --> 00:21:08.400]  我們需要上帝的話來呼召我們
[00:21:08.400 --> 00:21:10.240]  傾福悔改
[00:21:10.240 --> 00:21:12.160]  如果沒有這件事的時候
[00:21:12.160 --> 00:21:13.240]  你不用想
[00:21:13.240 --> 00:21:14.360]  不會有真正的悔改
[00:21:14.360 --> 00:21:15.040]  第二
[00:21:15.040 --> 00:21:16.720]  當上帝的話來到的時候
[00:21:16.720 --> 00:21:19.520]  我們需要有人真正的悔改
[00:21:19.520 --> 00:21:21.000]  不是那種缺知識的
[00:21:21.000 --> 00:21:23.040]  不是我很感動
[00:21:23.040 --> 00:21:24.200]  耶穌真的愛我
[00:21:24.200 --> 00:21:26.280]  不是心裏面有平安那種
[00:21:26.280 --> 00:21:31.120]  而是帶有五個聖經元素的悔改
[00:21:31.120 --> 00:21:31.800]  但還有一件事
[00:21:31.800 --> 00:21:33.440]  第三件事必需要的
[00:21:33.440 --> 00:21:35.600]  我們罪人可以得救
[00:21:35.600 --> 00:21:38.400]  一定需要主耶穌基督的十字架
[00:21:38.400 --> 00:21:39.840]  有上帝的話語
[00:21:39.840 --> 00:21:41.200]  有悔改
[00:21:41.200 --> 00:21:42.520]  真心的悔改
[00:21:42.520 --> 00:21:46.840]  有十字架的拯救
[00:21:46.840 --> 00:21:49.480]  於是我們每一個真正得救的人
[00:21:49.480 --> 00:21:52.400]  應該在耶穌基督的十字架裏面
[00:21:52.400 --> 00:21:54.280]  敬畏苦福
[00:21:54.280 --> 00:21:57.280]  我們苦福在耶穌面前
[00:21:57.280 --> 00:21:59.640]  大而可畏的耶和華
[00:21:59.640 --> 00:22:01.160]  不單止因為祂有大大的憤怒
[00:22:01.160 --> 00:22:03.920]  祂有大大的救恩
[00:22:03.920 --> 00:22:06.240]  在十字架上主耶穌基督再呼召我們
[00:22:06.240 --> 00:22:07.320]  若有人要跟隨我
[00:22:07.320 --> 00:22:12.480]  他必須要捨棄背起他的十字架來跟隨我
[00:22:12.480 --> 00:22:16.280]  我們要背起我們的十字架
[00:22:16.280 --> 00:22:18.280]  這是我們回轉的一部分
[00:22:18.280 --> 00:22:21.080]  我們不是回轉做小奶奶
[00:22:21.080 --> 00:22:22.480]  做大少爺
[00:22:22.480 --> 00:22:25.680]  我們回轉以致我們可以背起我們的十字架
[00:22:25.680 --> 00:22:29.600]  向這個世界宣告我們已死
[00:22:29.600 --> 00:22:35.120]  向上帝的天國宣佈我們已經活了
[00:22:35.120 --> 00:22:38.440]  這是我們的生命
[00:22:38.440 --> 00:22:42.560]  最後想用馬丁路德的一句說話
[00:22:42.560 --> 00:22:46.320]  去鼓勵挑戰我們每一位
[00:22:46.320 --> 00:22:51.800]  今年是中亞改革五百年的紀念
[00:22:51.800 --> 00:22:54.200]  馬丁路德在五百年之前
[00:22:54.200 --> 00:22:57.040]  他釘了一個有名的95 thesis
[00:22:57.040 --> 00:23:00.080]  95條論綱
[00:23:00.080 --> 00:23:01.880]  第一條是什麼
[00:23:01.880 --> 00:23:03.880]  第一條就是這一條
[00:23:03.880 --> 00:23:06.120]  第一條是最重要的
[00:23:06.120 --> 00:23:08.200]  馬丁路德的第一條論綱是什麼
[00:23:08.200 --> 00:23:13.000]  他說當我主耶穌基督說
[00:23:13.000 --> 00:23:15.000]  你們應當悔改時
[00:23:15.000 --> 00:23:22.360]  他的意願是希望信徒們畢生致力於悔改
[00:23:22.360 --> 00:23:23.960]  馬丁路德在說什麼
[00:23:23.960 --> 00:23:25.520]  如果你要讀多一點歷史
[00:23:25.520 --> 00:23:28.600]  或者你要看路德傳你才知道
[00:23:28.600 --> 00:23:32.640]  馬丁路德在說當時羅馬天主教的歪理
[00:23:32.640 --> 00:23:34.840]  他說只要你付錢買贖罪券
[00:23:34.840 --> 00:23:39.400]  你就可以得到罪德赦免
[00:23:39.400 --> 00:23:41.480]  他們說你如果做一些儀式
[00:23:41.480 --> 00:23:42.800]  一些悔改的儀式
[00:23:42.800 --> 00:23:45.000]  你就可以搞定他
[00:23:45.000 --> 00:23:47.120]  馬丁路德說不是
[00:23:47.120 --> 00:23:49.400]  悔改是主耶穌基督在聖經裏面
[00:23:49.400 --> 00:23:53.720]  教導我們每一個人的畢生的呼召
[00:23:53.720 --> 00:23:58.720]  每一個人每一天
[00:23:58.720 --> 00:24:00.440]  每一年每一個月
[00:24:00.440 --> 00:24:08.480]  每一天每一個小時都要致力於悔改
[00:24:08.480 --> 00:24:10.600]  親愛的弟兄姊妹親愛的朋友
[00:24:10.600 --> 00:24:13.240]  你有沒有致力於悔改
[00:24:13.240 --> 00:24:19.000]  這是不是你人生的目標
[00:24:19.000 --> 00:24:21.560]  主耶穌叫我們回轉
[00:24:21.560 --> 00:24:23.640]  跪向仰望他的十字架
[00:24:23.640 --> 00:24:25.360]  背起他的十字架來跟隨他
[00:24:25.360 --> 00:24:28.440]  願公理堂成為一個這樣的教會
[00:24:28.440 --> 00:24:30.440]  畢生悔改的教會
[00:24:30.440 --> 00:24:32.840]  我們一起祈禱
[00:24:32.840 --> 00:24:34.120]  我們的天父我們感謝你
[00:24:34.120 --> 00:24:37.200]  我們感謝你通過若拿的故事
[00:24:37.200 --> 00:24:40.280]  或者通過黎尼眉的故事
[00:24:40.280 --> 00:24:43.040]  我們看到你怎樣去愛若拿
[00:24:43.040 --> 00:24:46.720]  也通過若拿書讓我們看到
[00:24:46.720 --> 00:24:51.280]  你沒有放棄到這個黑暗
[00:24:51.280 --> 00:24:53.480]  充滿罪惡的世界
[00:24:53.480 --> 00:24:55.360]  儘管中間有四百年
[00:24:55.360 --> 00:24:59.760]  你完全沒有再跟人類說話
[00:24:59.760 --> 00:25:01.840]  然而在四百年之後
[00:25:01.840 --> 00:25:04.520]  在日子滿載的時候
[00:25:04.520 --> 00:25:07.680]  你猜拍你的獨生兒子
[00:25:07.680 --> 00:25:09.880]  他不是來講一句說話
[00:25:09.880 --> 00:25:11.760]  他而是道成了肉身
[00:25:11.760 --> 00:25:12.960]  住在我們當中
[00:25:12.960 --> 00:25:16.400]  他傳悔改必然得救的訊息
[00:25:16.400 --> 00:25:22.280]  因為他自己為我們奉上他的生命
[00:25:22.280 --> 00:25:24.880]  他就是我們救恩的憑據
[00:25:24.880 --> 00:25:26.480]  求主你幫助我們
[00:25:26.480 --> 00:25:29.880]  去思索你偉大的救恩
[00:25:29.880 --> 00:25:31.560]  偉大的基督
[00:25:31.560 --> 00:25:35.480]  讓我們一生都不斷的悔改
[00:25:35.480 --> 00:25:37.120]  不斷的跟從
[00:25:37.120 --> 00:25:39.360]  背起十字架來跟從你
[00:25:39.360 --> 00:25:40.120]  再次感謝你
[00:25:40.120 --> 00:25:40.880]  我們這樣祈禱
[00:25:40.880 --> 00:25:42.440]  是奉主耶穌基督的名求
[00:25:42.440 --> 00:25:43.000]  阿門
