
[00:00:00.000 --> 00:00:05.820]  OK,好時間關係,我們要速速去回這些東西
[00:18:15.040 --> 00:18:16.000]  你明白嗎
[00:18:16.000 --> 00:18:17.400]  它在說什麼
[00:18:17.400 --> 00:18:18.840]  它在說舊約和新約的對比
[00:18:18.840 --> 00:18:20.760]  如果舊約的人
[00:18:20.760 --> 00:18:21.720]  信靠耶和華
[00:18:21.720 --> 00:18:24.760]  知道耶和華為我們預備救贖
[00:18:24.760 --> 00:18:26.640]  日的人是感恩
[00:18:26.640 --> 00:18:28.320]  我們今天這個感恩
[00:18:28.320 --> 00:18:31.200]  是千千萬萬倍大過那個感恩
[00:18:31.200 --> 00:18:33.400]  照著上帝所喜悅的
[00:18:33.400 --> 00:18:35.960]  於是我們的感恩升值萬倍
[00:18:35.960 --> 00:18:38.400]  我們的虔誠升值萬倍
[00:18:38.400 --> 00:18:41.360]  我們敬畏上帝侍奉的心升值萬倍
[00:18:41.360 --> 00:18:42.800]  最後那一節
[00:18:42.800 --> 00:18:48.280]  因為我門的上帝是吞滅的火
[00:18:48.280 --> 00:18:50.760]  記得吞滅的火是從哪裡來的
[00:18:50.760 --> 00:18:56.440]  他吞滅了阿倫那兩個兒子
[00:18:56.440 --> 00:18:58.080]  但他在說什麼
[00:18:58.080 --> 00:19:00.440]  他是一個這樣的烈火
[00:19:00.440 --> 00:19:02.880]  但他拯救了我們
[00:19:02.880 --> 00:19:04.080]  現在我們在他們面前
[00:19:04.080 --> 00:19:06.440]  我們承受了不能振動的角度
[00:19:06.440 --> 00:19:08.920]  還要香港來做什麼
[00:19:08.920 --> 00:19:10.760]  不能振動的角度
[00:19:10.760 --> 00:19:14.400]  還要地上榮華富貴來做什麼
[00:19:14.400 --> 00:19:16.880]  你要感恩
[00:19:16.880 --> 00:19:18.120]  要感恩
[00:19:18.120 --> 00:19:18.960]  我不知道要怎樣
[00:19:18.960 --> 00:19:20.880]  我可以將所有東西都摧毀
[00:19:20.880 --> 00:19:22.080]  改另一個字眼
[00:19:22.080 --> 00:19:23.320]  大家都從來沒有聽過
[00:19:23.320 --> 00:19:24.040]  因為如果不是
[00:19:24.040 --> 00:19:29.960]  你如何改變我們對恩典的明白呢
[00:19:29.960 --> 00:19:34.120]  我們應該虔誠以敬畏的心
[00:19:34.120 --> 00:19:36.000]  復仕上帝
[00:19:36.000 --> 00:19:36.440]  好嗎
[00:19:36.440 --> 00:19:40.960]  我們一起做個祈禱
[00:19:40.960 --> 00:19:42.800]  天父我們再次多謝你
[00:19:42.800 --> 00:19:47.000]  我們沒有辦法在很短的時間裏面
[00:19:47.000 --> 00:19:51.880]  將一些這麼重要的思想
[00:19:51.880 --> 00:19:54.200]  完全的呈現在我們的心裏面
[00:19:54.200 --> 00:19:57.440]  新約的敬拜
[00:19:57.440 --> 00:20:01.480]  上帝是吞滅敵火
[00:20:01.480 --> 00:20:05.920]  上帝是贖罪人的救主
[00:20:05.920 --> 00:20:09.240]  上帝是賜給我們
[00:20:09.240 --> 00:20:11.840]  不能振動角度的上帝
[00:20:11.840 --> 00:20:16.800]  上帝是當得敬畏的上帝
[00:20:16.800 --> 00:20:18.360]  原來從救約去到新約
[00:20:18.360 --> 00:20:23.360]  所有東西都千千萬萬倍的膨脹
[00:20:23.360 --> 00:20:26.880]  如果救約的丹尼可以活到新約
[00:20:26.880 --> 00:20:29.080]  如果救約的阿伯拉罕
[00:20:29.080 --> 00:20:31.560]  大衛
[00:20:31.560 --> 00:20:33.520]  那些眾先知以塞亞
[00:20:33.520 --> 00:20:34.560]  以利亞
[00:20:34.560 --> 00:20:36.120]  以利撒可以活到新約
[00:20:36.120 --> 00:20:38.000]  他真的趴在地上
[00:20:38.000 --> 00:20:40.240]  在那裏哭
[00:20:40.240 --> 00:20:43.680]  他完全沒有辦法相信
[00:20:43.680 --> 00:20:51.440]  上帝你竟然將你獨生的愛子送上烈火
[00:20:51.440 --> 00:20:57.800]  以致我們可以得拯救
[00:20:57.800 --> 00:21:03.200]  被潔淨
[00:21:03.200 --> 00:21:04.920]  他們很羨慕我們
[00:21:04.920 --> 00:21:08.960]  因為我們可以看到整個救人的故事
[00:21:08.960 --> 00:21:09.800]  他們看不到
[00:21:09.800 --> 00:21:16.080]  他們只是遙遠的張望
[00:21:16.080 --> 00:21:18.560]  但保羅提到
[00:21:18.560 --> 00:21:19.400]  彼得提到
[00:21:19.400 --> 00:21:21.560]  希伯來書的作者提到
[00:21:21.560 --> 00:21:31.600]  所以他們寫出一些這樣經典的詞句
[00:21:31.600 --> 00:21:36.120]  無論逼迫多大
[00:21:36.120 --> 00:21:38.800]  困難多大
[00:21:38.800 --> 00:21:41.560]  福音太巨大
[00:21:41.560 --> 00:21:44.320]  不能放手
[00:21:44.320 --> 00:21:45.560]  求主你幫助我們
[00:21:45.560 --> 00:21:50.480]  讓我們在我們很有限的頭腦
[00:21:50.480 --> 00:21:56.800]  可以看到少少的榮光
[00:21:56.800 --> 00:21:58.520]  又為我們今天的教會祈禱
[00:21:58.520 --> 00:22:00.000]  為我們當中的年輕人
[00:22:00.000 --> 00:22:03.360]  其實所有年紀的人
[00:22:03.360 --> 00:22:08.600]  以致我們知道什麼是真的新約裏面的敬拜
[00:22:08.600 --> 00:22:11.280]  甚至不是一些禮儀上面
[00:22:11.280 --> 00:22:12.440]  恭恭敬敬
[00:22:12.440 --> 00:22:15.680]  中國人那種恭敬
[00:22:15.680 --> 00:22:17.520]  而是從心裏馴服
[00:22:17.520 --> 00:22:21.240]  苦服的敬拜
[00:22:21.240 --> 00:22:23.320]  求主你幫助我們
[00:22:23.320 --> 00:22:29.680]  繼續在這個旅程裏面
[00:22:29.680 --> 00:22:31.320]  去追求你的國度
[00:22:31.320 --> 00:22:32.120]  再次多謝你
[00:22:32.120 --> 00:22:32.720]  我們這樣祈禱
[00:22:32.720 --> 00:22:35.160]  祝你和JSO基督明求
