
[00:00:00.000 --> 00:00:05.000]  但是一個人和自己相處了很多年
[00:21:32.000 --> 00:21:34.000]  所以如果我們要改
[00:21:34.000 --> 00:21:37.000]  我們也要付出很大的努力
[00:21:37.000 --> 00:21:42.000]  正所謂江山易改品性難移
[00:21:42.000 --> 00:21:45.000]  所以在一章十二節
[00:21:45.000 --> 00:21:48.000]  馬國書一章十二節教到
[00:21:48.000 --> 00:21:52.000]  我們要掙脫一切不良的習慣
[00:21:52.000 --> 00:21:54.000]  和邪惡的行為
[00:21:54.000 --> 00:21:56.000]  掙脫
[00:21:56.000 --> 00:22:00.000]  好像暗示我們被一個龍困住
[00:22:00.000 --> 00:22:03.000]  或者被一個網困住了
[00:22:03.000 --> 00:22:05.000]  我們現在要很努力
[00:22:05.000 --> 00:22:07.000]  盡力去掙扎
[00:22:07.000 --> 00:22:10.000]  以求脫開
[00:22:10.000 --> 00:22:11.000]  真的
[00:22:11.000 --> 00:22:14.000]  很多時候我們的性格
[00:22:14.000 --> 00:22:17.000]  我們習慣了的溝通模式
[00:22:17.000 --> 00:22:19.000]  都是受到我們成長背景
[00:22:19.000 --> 00:22:22.000]  家庭背景影響
[00:22:22.000 --> 00:22:25.000]  假如我們是一個大家庭長大
[00:22:25.000 --> 00:22:27.000]  我們排行最小
[00:22:27.000 --> 00:22:30.000]  可能影響到我們說話要大聲一點
[00:22:30.000 --> 00:22:33.000]  因為不大聲沒有人聽到我們說話
[00:22:33.000 --> 00:22:37.000]  如果我們在大家庭裡是大的
[00:22:37.000 --> 00:22:40.000]  可能習慣了說話
[00:22:40.000 --> 00:22:42.000]  就好像吩咐弟弟妹妹做事
[00:22:42.000 --> 00:22:44.000]  你應該這樣做
[00:22:44.000 --> 00:22:45.000]  你應該這樣做
[00:22:45.000 --> 00:22:46.000]  學我
[00:22:46.000 --> 00:22:51.000]  我們要努力從這些過往的習慣
[00:22:51.000 --> 00:22:53.000]  捆綁裡面掙脫出來
[00:22:53.000 --> 00:22:57.000]  其實首先我們要學習完全捨己
[00:22:57.000 --> 00:23:01.000]  培養一個信服上帝華語的心
[00:23:01.000 --> 00:23:03.000]  就好像保羅所說
[00:23:03.000 --> 00:23:05.000]  我們要怎樣活呢
[00:23:05.000 --> 00:23:08.000]  願在活著的不再是我自己
[00:23:08.000 --> 00:23:10.000]  不是從前那個救我
[00:23:10.000 --> 00:23:13.000]  而是基督在我生命裡面活著
[00:23:13.000 --> 00:23:16.000]  基督怎樣可以在我們生命裡面活著呢
[00:23:16.000 --> 00:23:19.000]  就是我們時時記得聖經的教導
[00:23:19.000 --> 00:23:21.000]  我們要遵行聖經的教導
[00:23:21.000 --> 00:23:23.000]  整條夜以至夜影之提醒
[00:23:23.000 --> 00:23:27.000]  我們要行道
[00:23:27.000 --> 00:23:30.000]  中國的哲學家就曾經辯論
[00:23:30.000 --> 00:23:32.000]  爭論究竟知易行難
[00:23:32.000 --> 00:23:35.000]  或者是知難行易
[00:23:35.000 --> 00:23:40.000]  其實有時我覺得是要看事情本身
[00:23:40.000 --> 00:23:43.000]  才可以決定究竟是知易行難
[00:23:43.000 --> 00:23:46.000]  或者是知難行易
[00:23:46.000 --> 00:23:48.000]  有關聖經的道理
[00:23:48.000 --> 00:23:52.000]  可以說是知難行都難
[00:23:52.000 --> 00:23:55.000]  或者知易行難
[00:23:55.000 --> 00:23:58.000]  對一些不是經常來教會聚會
[00:23:58.000 --> 00:24:00.000]  自己又不讀聖經的人來說
[00:24:00.000 --> 00:24:03.000]  就可以說是知難行都難
[00:24:03.000 --> 00:24:06.000]  但是如果你是經常來聚會
[00:24:06.000 --> 00:24:09.000]  又經常有查考聖經的人
[00:24:09.000 --> 00:24:11.000]  就會是知易行難
[00:24:11.000 --> 00:24:13.000]  無論怎樣
[00:24:13.000 --> 00:24:18.000]  聖經對願意行道的人有一個應許
[00:24:18.000 --> 00:24:23.000]  嚴密查考乃完整又使人得自由的法則
[00:24:23.000 --> 00:24:26.000]  而謹守的人
[00:24:26.000 --> 00:24:28.000]  有查考又謹守
[00:24:28.000 --> 00:24:30.000]  不是聽了就忘掉
[00:24:30.000 --> 00:24:33.000]  而是切實行道的人
[00:24:33.000 --> 00:24:36.000]  這樣的人在他所做的事上
[00:24:36.000 --> 00:24:39.000]  一定蒙上帝賜福
[00:24:39.000 --> 00:24:42.000]  就是說知行合一的人
[00:24:42.000 --> 00:24:45.000]  會得到上帝的賜福
[00:24:45.000 --> 00:24:48.000]  有什麼福呢?
[00:24:48.000 --> 00:24:51.000]  今天提到的私慾問題
[00:24:51.000 --> 00:24:52.000]  怒氣問題
[00:24:52.000 --> 00:24:54.000]  溝通技巧
[00:24:54.000 --> 00:24:58.000]  如果我們願意進行聖經的教訓
[00:24:58.000 --> 00:25:02.000]  我們相信我們能夠不犯罪
[00:25:02.000 --> 00:25:04.000]  有好的溝通技巧
[00:25:04.000 --> 00:25:07.000]  又會帶來好的人際關係
[00:25:07.000 --> 00:25:10.000]  這些都是很好的祝福
[00:25:10.000 --> 00:25:13.000]  近年來研究心理學的人
[00:25:13.000 --> 00:25:15.000]  發現一個成功的人
[00:25:15.000 --> 00:25:18.000]  不單要有智商高
[00:25:18.000 --> 00:25:20.000]  即是智商高
[00:25:20.000 --> 00:25:23.000]  其實更加重要的是要EQ高
[00:25:23.000 --> 00:25:28.000]  EQ其實就是控制情緒的能力
[00:25:28.000 --> 00:25:30.000]  以及溝通的技巧
[00:25:30.000 --> 00:25:34.000]  因此假如我們想做一個成功的基督徒
[00:25:34.000 --> 00:25:36.000]  好像主耶穌這樣
[00:25:36.000 --> 00:25:38.000]  主耶穌是怎樣的呢?
[00:25:38.000 --> 00:25:42.000]  祂是心得上帝和人的喜愛的基督徒
[00:25:42.000 --> 00:25:48.000]  如果我們都想心得上帝和人的喜愛
[00:25:48.000 --> 00:25:51.000]  我們要立志捨己
[00:25:51.000 --> 00:25:53.000]  按著聖經的教導
[00:25:53.000 --> 00:25:58.000]  對付自己過去一切不良的習慣
[00:25:58.000 --> 00:26:00.000]  包括講話方式
[00:26:00.000 --> 00:26:05.000]  有時常留意反省自己的私慾
[00:26:05.000 --> 00:26:10.000]  這樣我相信我們很快就可以除去
[00:26:10.000 --> 00:26:13.000]  自我中心的路障
[00:26:13.000 --> 00:26:16.000]  變成成熟的基督徒
