
[00:00:00.000 --> 00:00:10.000]  最近前幾個禮拜我們就講到基督是誰
[00:21:16.000 --> 00:21:19.000]  我就想順便到超市去買點東西
[00:21:19.000 --> 00:21:22.000]  結果到了超市的停車場才剛停下來
[00:21:22.000 --> 00:21:25.000]  那個停車場停的不太好停
[00:21:25.000 --> 00:21:26.000]  我停下來之後
[00:21:26.000 --> 00:21:32.000]  我把車子的電一按就停了對不對
[00:21:32.000 --> 00:21:36.000]  但是我忘記把我的menu
[00:21:36.000 --> 00:21:38.000]  放到停車場的地方
[00:21:38.000 --> 00:21:41.000]  結果發生什麼事情呢
[00:21:41.000 --> 00:21:44.000]  我的車子就這樣子滑向前面去了
[00:21:44.000 --> 00:21:45.000]  因為我那邊有點高度
[00:21:45.000 --> 00:21:47.000]  下面那邊就低一點
[00:21:47.000 --> 00:21:49.000]  就滑到對面去了
[00:21:49.000 --> 00:21:52.000]  就kiss到對面的那部車了
[00:21:52.000 --> 00:21:54.000]  然後等到我看到的時候
[00:21:54.000 --> 00:21:58.000]  已經來不及了
[00:21:58.000 --> 00:22:01.000]  怎麼辦
[00:22:01.000 --> 00:22:10.000]  逃 你說對了 逃
[00:22:10.000 --> 00:22:15.000]  牧師是聖人 不能逃啊
[00:22:15.000 --> 00:22:17.000]  我下了車一看
[00:22:17.000 --> 00:22:22.000]  凹了一塊
[00:22:22.000 --> 00:22:25.000]  我就準備進車子裡面找一個紙條
[00:22:25.000 --> 00:22:29.000]  要寫一下我的電話號碼什麼的給他
[00:22:29.000 --> 00:22:31.000]  因為他在裡面買菜
[00:22:31.000 --> 00:22:32.000]  我這一去找的時候
[00:22:32.000 --> 00:22:36.000]  一看到一對老夫婦就這樣子走過來
[00:22:36.000 --> 00:22:37.000]  就往那個車子過去
[00:22:37.000 --> 00:22:39.000]  我想可能是他們
[00:22:39.000 --> 00:22:41.000]  我就跑去跟他們自我介紹
[00:22:41.000 --> 00:22:42.000]  然後我就說很抱歉
[00:22:42.000 --> 00:22:45.000]  剛才我不小心這樣撞到你的車了
[00:22:45.000 --> 00:22:47.000]  我說這是我的保險單
[00:22:47.000 --> 00:22:49.000]  這是我的 我就跟他交換了
[00:22:49.000 --> 00:22:50.000]  我說有什麼事情
[00:22:50.000 --> 00:22:52.000]  那你就可以跟我聯絡
[00:22:52.000 --> 00:22:58.000]  我把電話 把我的名字給了他
[00:22:58.000 --> 00:23:01.000]  國內來的一對夫婦
[00:23:01.000 --> 00:23:03.000]  後來我們在聯絡的時候
[00:23:03.000 --> 00:23:06.000]  Long story short
[00:23:06.000 --> 00:23:12.000]  他們都看在眼裡
[00:23:12.000 --> 00:23:15.000]  後來當我再一次跟他們見面的時候
[00:23:15.000 --> 00:23:19.000]  在談怎麼解決這個問題
[00:23:19.000 --> 00:23:23.000]  他的太太講了一句話
[00:23:23.000 --> 00:23:29.000]  她說我聽到你說你是一個牧師
[00:23:29.000 --> 00:23:33.000]  而且一般人通常在這種情況下
[00:23:33.000 --> 00:23:35.000]  跑了就算了
[00:23:35.000 --> 00:23:39.000]  你還會留下來
[00:23:39.000 --> 00:23:40.000]  她沒有多講
[00:23:40.000 --> 00:23:43.000]  她講這句話的意思就是說
[00:23:43.000 --> 00:23:49.000]  她覺得這個人不一樣
[00:23:49.000 --> 00:23:53.000]  親愛的牛仔妹 今天這個社會
[00:23:53.000 --> 00:23:58.000]  會這樣做的人真的不多 是不是
[00:23:58.000 --> 00:24:00.000]  但是親愛的牛仔妹
[00:24:00.000 --> 00:24:03.000]  當人家看見基督徒這樣做的時候
[00:24:03.000 --> 00:24:07.000]  人家會知道基督徒與這個世界怎麼樣
[00:24:07.000 --> 00:24:09.000]  不一樣
[00:24:09.000 --> 00:24:12.000]  他們與世人不同
[00:24:12.000 --> 00:24:13.000]  親愛的牛仔妹
[00:24:13.000 --> 00:24:18.000]  所以為什麼我們需要聖潔
[00:24:18.000 --> 00:24:23.000]  在這一個充滿敗壞汙穢的世代
[00:24:23.000 --> 00:24:26.000]  今天人到哪邊去找到聖潔
[00:24:26.000 --> 00:24:30.000]  找到與這個世界標準不一樣的呢
[00:24:30.000 --> 00:24:35.000]  他們應該從基督徒的身上來找
[00:24:35.000 --> 00:24:41.000]  我們怎麼樣子能夠聖潔呢
[00:24:41.000 --> 00:24:42.000]  你注意看
[00:24:42.000 --> 00:24:44.000]  在這裡他首先提到
[00:24:44.000 --> 00:24:46.000]  其實保羅在這裡提到說
[00:24:46.000 --> 00:24:48.000]  你們從前與神隔絕
[00:24:48.000 --> 00:24:50.000]  因著惡行心裡與他為敵
[00:24:50.000 --> 00:24:54.000]  但如今怎麼樣呢
[00:24:54.000 --> 00:24:57.000]  但如今藉著基督的肉身受死
[00:24:57.000 --> 00:24:59.000]  叫你們與自己和好
[00:24:59.000 --> 00:25:02.000]  這是第一步 這是關鍵
[00:25:02.000 --> 00:25:03.000]  親愛的牛仔妹 我剛講了
[00:25:03.000 --> 00:25:05.000]  什麼使我們與世人不同的
[00:25:05.000 --> 00:25:08.000]  因為基督徒有一個生命
[00:25:08.000 --> 00:25:11.000]  是與這個世界的人的生命不一樣的
[00:25:11.000 --> 00:25:14.000]  這個生命是一個新的生命
[00:25:14.000 --> 00:25:16.000]  這個生命是從哪裡來的呢
[00:25:16.000 --> 00:25:20.000]  這個生命是從耶穌基督來的
[00:25:20.000 --> 00:25:23.000]  所以藉著基督肉身的受死
[00:25:23.000 --> 00:25:25.000]  藉著耶穌基督定時之價
[00:25:25.000 --> 00:25:29.000]  簡單說就是因著耶穌基督的死
[00:25:29.000 --> 00:25:33.000]  我們今天才能夠跟神和好
[00:25:33.000 --> 00:25:35.000]  也就是剛才我們說的得救
[00:25:35.000 --> 00:25:38.000]  也就是剛才我們說的稱義
[00:25:38.000 --> 00:25:41.000]  所以第一步
[00:25:41.000 --> 00:25:43.000]  一個得救的基督徒
[00:25:43.000 --> 00:25:46.000]  一個有耶穌基督生命的基督徒
[00:25:46.000 --> 00:25:49.000]  他才可能活出這樣子的生命
[00:25:49.000 --> 00:25:51.000]  了解我說的意思嗎
[00:25:51.000 --> 00:25:52.000]  所以我常常講一句話
[00:25:52.000 --> 00:25:54.000]  我說龍生龍 鳳生鳳
[00:25:54.000 --> 00:25:59.000]  老鼠生的兒子怎麼樣
[00:25:59.000 --> 00:26:03.000]  那什麼意思
[00:26:03.000 --> 00:26:05.000]  那什麼意思
[00:26:05.000 --> 00:26:07.000]  你是什麼樣子的生命
[00:26:07.000 --> 00:26:11.000]  你就會結出什麼樣的果子來
[00:26:11.000 --> 00:26:14.000]  你在教會聚會了二十年
[00:26:14.000 --> 00:26:15.000]  你也跟著唱詩歌
[00:26:15.000 --> 00:26:17.000]  你也跟著敬拜
[00:26:17.000 --> 00:26:20.000]  但是你可能沒有重生得救
[00:26:20.000 --> 00:26:22.000]  因為你沒有耶穌基督的生命在裡面
[00:26:22.000 --> 00:26:24.000]  所以你碰到剛才我說的這些事情
[00:26:24.000 --> 00:26:26.000]  或者是一些的這些社會上面
[00:26:26.000 --> 00:26:28.000]  人家都這樣幹的時候
[00:26:28.000 --> 00:26:30.000]  你也跟著照樣做
[00:26:30.000 --> 00:26:31.000]  為什麼
[00:26:31.000 --> 00:26:35.000]  因為你裡面沒有這個生命
[00:26:35.000 --> 00:26:37.000]  所以你要能夠有這樣子
[00:26:37.000 --> 00:26:39.000]  你要成為聖人了
[00:26:39.000 --> 00:26:41.000]  第一步就是什麼
[00:26:41.000 --> 00:26:46.000]  你需要先經歷耶穌基督使我們成生
[00:26:46.000 --> 00:26:48.000]  耶穌基督先把我們
[00:26:48.000 --> 00:26:50.000]  從我們的根本的裡面
[00:26:50.000 --> 00:26:52.000]  給我們換了一個生命
[00:26:52.000 --> 00:26:55.000]  這個叫做重生
[00:26:55.000 --> 00:26:59.000]  從生命裡面
[00:26:59.000 --> 00:27:01.000]  好樹結好果
[00:27:01.000 --> 00:27:05.000]  壞樹結壞果
[00:27:05.000 --> 00:27:09.000]  耶穌說從一個人的果子
[00:27:09.000 --> 00:27:16.000]  就可以認出這個樹來
[00:27:16.000 --> 00:27:22.000]  有一個非常著名的一個詩歌作者
[00:27:22.000 --> 00:27:25.000]  叫做齊一恩典
[00:27:25.000 --> 00:27:26.000]  大家都聽過吧
[00:27:26.000 --> 00:27:27.000]  是不是
[00:27:27.000 --> 00:27:34.000]  那麼這個作者叫做John Newton
[00:27:34.000 --> 00:27:36.000]  John Newton
[00:27:36.000 --> 00:27:38.000]  他其實
[00:27:38.000 --> 00:27:40.000]  他在七歲的時候
[00:27:40.000 --> 00:27:41.000]  他就
[00:27:41.000 --> 00:27:43.000]  母親就過世了
[00:27:43.000 --> 00:27:45.000]  母親是很愛主的一個基督徒
[00:27:45.000 --> 00:27:47.000]  常常為這個孩子禱告
[00:27:47.000 --> 00:27:51.000]  從小就是帶他背身經等等這些
[00:27:51.000 --> 00:27:52.000]  可是很可惜的
[00:27:52.000 --> 00:27:54.000]  母親七歲就走了
[00:27:54.000 --> 00:27:56.000]  這個小小七歲的孩子
[00:27:56.000 --> 00:27:59.000]  雖然母親花了這麼多功夫
[00:27:59.000 --> 00:28:00.000]  但是他腦袋裡面
[00:28:00.000 --> 00:28:03.000]  所存留母親給他的這些影響
[00:28:03.000 --> 00:28:07.000]  很快的就慢慢的沒有了
[00:28:07.000 --> 00:28:09.000]  在他十一歲的時候
[00:28:09.000 --> 00:28:10.000]  他就跟他的爸爸
[00:28:10.000 --> 00:28:12.000]  他爸爸是一個船員
[00:28:12.000 --> 00:28:13.000]  那麼他就去
[00:28:13.000 --> 00:28:16.000]  跟著爸爸去上船做船員了
[00:28:16.000 --> 00:28:19.000]  才十一歲
[00:28:19.000 --> 00:28:21.000]  那麼你知道在這個航海的當中
[00:28:21.000 --> 00:28:23.000]  學會了所有
[00:28:23.000 --> 00:28:24.000]  很多的這些
[00:28:24.000 --> 00:28:26.000]  所有的一切的惡的習慣
[00:28:26.000 --> 00:28:28.000]  他通通都學會了
[00:28:28.000 --> 00:28:29.000]  這個時候
[00:28:29.000 --> 00:28:30.000]  母親對他的這些
[00:28:30.000 --> 00:28:33.000]  所有的經文的耳提面命
[00:28:33.000 --> 00:28:36.000]  通通都已經是煙消雲散
[00:28:36.000 --> 00:28:41.000]  當他二十歲的時候
[00:28:41.000 --> 00:28:44.000]  他就成為一個奴隸犯者
[00:28:44.000 --> 00:28:47.000]  當時候是英國他們
[00:28:47.000 --> 00:28:51.000]  就是去非洲把這些奴隸
[00:28:51.000 --> 00:28:53.000]  把他抓來了之後
[00:28:53.000 --> 00:28:55.000]  就把他販賣
[00:28:55.000 --> 00:28:56.000]  販賣到英國
[00:28:56.000 --> 00:28:58.000]  販賣到歐洲的地方去
[00:28:58.000 --> 00:29:01.000]  那個時候是有所謂蓄奴制度
[00:29:01.000 --> 00:29:03.000]  販賣黑奴
[00:29:03.000 --> 00:29:05.000]  這個我們現在很難想像
[00:29:05.000 --> 00:29:07.000]  那麼當時候他二十歲
[00:29:07.000 --> 00:29:10.000]  他就成為一個販奴的
[00:29:10.000 --> 00:29:13.000]  一個冷血的殺手
[00:29:13.000 --> 00:29:15.000]  你知道這些奴隸
[00:29:15.000 --> 00:29:16.000]  他們怎麼樣子
[00:29:16.000 --> 00:29:20.000]  他們會被關在這個倉庫底下
[00:29:20.000 --> 00:29:22.000]  那時候他們要划船對不對
[00:29:22.000 --> 00:29:25.000]  他們就用這些奴隸去划船
[00:29:25.000 --> 00:29:27.000]  他作為一個船長
[00:29:27.000 --> 00:29:29.000]  他的目標就是
[00:29:29.000 --> 00:29:32.000]  他要每一次把這一個甲板裡面
[00:29:32.000 --> 00:29:34.000]  充滿了這些的奴隸
[00:29:34.000 --> 00:29:37.000]  充滿了大概可以有兩百五十人
[00:29:37.000 --> 00:29:38.000]  擠得密密麻麻
[00:29:38.000 --> 00:29:40.000]  每個人肩靠肩的這樣子
[00:29:40.000 --> 00:29:42.000]  就在那個地方這樣子搖槳
[00:29:42.000 --> 00:29:44.000]  那你想想看密閉的空間
[00:29:44.000 --> 00:29:46.000]  又這樣子熱又潮濕
[00:29:46.000 --> 00:29:47.000]  空氣又不好
[00:29:47.000 --> 00:29:49.000]  所以很多人就在這個途中
[00:29:49.000 --> 00:29:51.000]  就死掉了
[00:29:51.000 --> 00:29:53.000]  據估計大概從英國
[00:29:53.000 --> 00:29:55.000]  從非洲到英國
[00:29:55.000 --> 00:29:57.000]  這一段的旅程當中
[00:29:57.000 --> 00:30:00.000]  會死掉四分之一的奴隸
[00:30:00.000 --> 00:30:04.000]  他作為一個聚爐船的船長
[00:30:04.000 --> 00:30:05.000]  他殺人都不眨眼
[00:30:05.000 --> 00:30:07.000]  看了這些死了
[00:30:07.000 --> 00:30:09.000]  就像丟一隻老鼠一樣
[00:30:09.000 --> 00:30:13.000]  就往大海裡面一丟
[00:30:13.000 --> 00:30:16.000]  這樣子的人能夠行業術嗎
[00:30:16.000 --> 00:30:20.000]  這樣子的人還能得救嗎
[00:30:20.000 --> 00:30:22.000]  有時候我們真的很難想像
[00:30:22.000 --> 00:30:24.000]  上帝怎麼會得著這樣子的人
[00:30:24.000 --> 00:30:26.000]  很奇妙的
[00:30:26.000 --> 00:30:28.000]  上帝藉著一個奇妙的辦法
[00:30:28.000 --> 00:30:30.000]  管教了他
[00:30:30.000 --> 00:30:37.000]  有一個非洲的黑奴的情婦
[00:30:37.000 --> 00:30:39.000]  結果呢
[00:30:39.000 --> 00:30:41.000]  就欺騙他
[00:30:41.000 --> 00:30:44.000]  最後把他變成奴隸
[00:30:44.000 --> 00:30:46.000]  所以他就被關起來
[00:30:46.000 --> 00:30:49.000]  然後在甲板上面日臨雨散的
[00:30:49.000 --> 00:30:50.000]  就是這樣子
[00:30:50.000 --> 00:30:52.000]  他也很痛苦
[00:30:52.000 --> 00:30:54.000]  在這個時候他才開始
[00:30:54.000 --> 00:30:57.000]  心裡面上有一些的感覺
[00:30:57.000 --> 00:31:01.000]  感覺到生命的意義價值在哪裡
[00:31:01.000 --> 00:31:04.000]  簡單的說最後
[00:31:04.000 --> 00:31:09.000]  最後在一場意外的中間
[00:31:09.000 --> 00:31:14.000]  他就幾乎要死掉
[00:31:14.000 --> 00:31:16.000]  他的父親知道這件事情
[00:31:16.000 --> 00:31:20.000]  就派來一個船要來營救他
[00:31:20.000 --> 00:31:24.000]  可是當他被他的父親營救了之後
[00:31:24.000 --> 00:31:27.000]  他偶然讀到了一本書
[00:31:27.000 --> 00:31:30.000]  Thomas Campers所寫的一本書叫做
[00:31:30.000 --> 00:31:34.000]  《孝法基督》
[00:31:34.000 --> 00:31:36.000]  他就開始回想自己
[00:31:36.000 --> 00:31:41.000]  過去一生當中所犯下的這些罪
[00:31:41.000 --> 00:31:42.000]  所以就有一個思想
[00:31:42.000 --> 00:31:43.000]  就他在裡面講
[00:31:43.000 --> 00:31:46.000]  他說如果這本書寫的是真的
[00:31:46.000 --> 00:31:48.000]  萬一母親所教導我的都是真理
[00:31:48.000 --> 00:31:49.000]  那我該怎麼辦呢
[00:31:49.000 --> 00:31:52.000]  就在那一天他開始向神禱告
[00:31:52.000 --> 00:31:54.000]  他說神啊我現在一無所有
[00:31:54.000 --> 00:31:56.000]  求你施恩給我
[00:31:56.000 --> 00:31:58.000]  救我脫離這種黑暗的日子
[00:31:58.000 --> 00:32:00.000]  果然就在一場的
[00:32:00.000 --> 00:32:03.000]  好像是神就在一個大自然當中
[00:32:03.000 --> 00:32:06.000]  替他舉行了一個音樂聚會一樣
[00:32:06.000 --> 00:32:11.000]  就在大自然的一個被暴風雨的當中間
[00:32:11.000 --> 00:32:13.000]  那麼23歲的劉頓
[00:32:13.000 --> 00:32:17.000]  他在那個地方呼求神求神來拯救他
[00:32:17.000 --> 00:32:23.000]  那一天他經歷了重生
[00:32:23.000 --> 00:32:27.000]  那一天他說我永遠忘不了那一天
[00:32:27.000 --> 00:32:29.000]  是流轉命運的一天
[00:32:29.000 --> 00:32:31.000]  過往的追歷好像是歷歷在目
[00:32:31.000 --> 00:32:33.000]  一幕一幕的好像放電影一樣
[00:32:33.000 --> 00:32:35.000]  就照出來在他的裡面
[00:32:35.000 --> 00:32:39.000]  就在他船還沒有抵達港口之前
[00:32:39.000 --> 00:32:42.000]  他那一天把自己獻上給主了
[00:32:42.000 --> 00:32:47.000]  John Newton在他老年的時候
[00:32:47.000 --> 00:32:52.000]  他說了這麼一段話
[00:32:52.000 --> 00:32:55.000]  就是我們那個圖片上面的英文那一段話
[00:32:55.000 --> 00:32:57.000]  中文是這樣說的
[00:32:57.000 --> 00:32:59.000]  我不是我應該是的
[00:32:59.000 --> 00:33:02.000]  我不是我喜歡是的
[00:33:02.000 --> 00:33:04.000]  我不是我希望是的
[00:33:04.000 --> 00:33:08.000]  但我已不是從前的我
[00:33:08.000 --> 00:33:10.000]  藉著神的恩典
[00:33:10.000 --> 00:33:13.000]  我成了我今天這個人
[00:33:13.000 --> 00:33:15.000]  所以後來他寫了這首歌
[00:33:15.000 --> 00:33:32.000]  你要了解他這個作者
[00:33:32.000 --> 00:33:37.000]  你才能夠體會這首歌的歌詞
[00:33:37.000 --> 00:33:42.000]  Amazing grace 奇妙的恩典
[00:33:42.000 --> 00:33:44.000]  親愛的庸子妹
[00:33:44.000 --> 00:33:47.000]  這樣子的一個人上帝可以拯救他
[00:33:47.000 --> 00:33:53.000]  有什麼樣子的人上帝不能夠拯救呢
[00:33:53.000 --> 00:33:58.000]  你我可能也沒有比他好到太多
[00:33:58.000 --> 00:34:00.000]  或者你看到你自己的先生
[00:34:00.000 --> 00:34:02.000]  看到你自己的家人看到你的孩子
[00:34:02.000 --> 00:34:05.000]  你會說這樣子的人他還會信嗎
[00:34:05.000 --> 00:34:07.000]  庸子妹你要相信
[00:34:07.000 --> 00:34:09.000]  耶穌基督的救贖
[00:34:09.000 --> 00:34:11.000]  神的拯救的大人
[00:34:11.000 --> 00:34:14.000]  可以臨到每一個相信他的人
[00:34:14.000 --> 00:34:16.000]  Amen
[00:34:16.000 --> 00:34:18.000]  這是第一步的恩典
[00:34:18.000 --> 00:34:20.000]  這是第一步你要成為一個聖徒
[00:34:20.000 --> 00:34:22.000]  要成為一個聖人
[00:34:22.000 --> 00:34:25.000]  要成為一個成聖的聖潔的人
[00:34:25.000 --> 00:34:26.000]  首先第一步
[00:34:26.000 --> 00:34:30.000]  我們需要先有這個聖潔的生命在我們裡面
[00:34:30.000 --> 00:34:34.000]  第二個上帝會工作的你相信嗎
[00:34:34.000 --> 00:34:36.000]  當你跟主禱告說
[00:34:36.000 --> 00:34:38.000]  我願跟上帝說你要小心
[00:34:38.000 --> 00:34:40.000]  當你跟主禱告唱四歌的時候
[00:34:40.000 --> 00:34:44.000]  我願跟上你
[00:34:44.000 --> 00:34:47.000]  唱得好感受好有感情
[00:34:47.000 --> 00:34:48.000]  但是你要知道嗎
[00:34:48.000 --> 00:34:50.000]  你在唱什麼你知道嗎
[00:34:50.000 --> 00:34:53.000]  你在對著主唱這首歌你知道嗎
[00:34:53.000 --> 00:34:55.000]  主聽到了你知道嗎
[00:34:55.000 --> 00:34:57.000]  你要不要主聽到
[00:34:57.000 --> 00:34:58.000]  要不要
[00:34:58.000 --> 00:34:59.000]  要嗎
[00:34:59.000 --> 00:35:00.000]  主說我聽到了
[00:35:00.000 --> 00:35:04.000]  越聽越更像我是不是
[00:35:04.000 --> 00:35:06.000]  比特前書第四章十二節
[00:35:06.000 --> 00:35:07.000]  我們一起來練好不好
[00:35:07.000 --> 00:35:08.000]  來預備請
[00:35:08.000 --> 00:35:10.000]  由火煉的試驗臨到你們
[00:35:10.000 --> 00:35:12.000]  不要以為奇怪
[00:35:12.000 --> 00:35:16.000]  倒要歡喜
[00:35:16.000 --> 00:35:18.000]  火煉的試驗
[00:35:18.000 --> 00:35:21.000]  神會容許人生當中這個火煉的試驗
[00:35:21.000 --> 00:35:23.000]  也就是苦難
[00:35:23.000 --> 00:35:26.000]  會透過苦難要來試驗
[00:35:26.000 --> 00:35:30.000]  獻祭我們
[00:35:30.000 --> 00:35:31.000]  前面都是位
[00:35:31.000 --> 00:35:37.000]  你有買黃金的習慣嗎
[00:35:37.000 --> 00:35:40.000]  你不用回答我沒關係
[00:35:40.000 --> 00:35:43.000]  請問你買黃金要買什麼的
[00:35:43.000 --> 00:35:47.000]  幾K的
[00:35:47.000 --> 00:35:50.000]  什麼叫四個九
[00:35:50.000 --> 00:35:53.000]  你們叫四個九
[00:35:53.000 --> 00:35:56.000]  四個九就等於幾乎是純金了
[00:35:56.000 --> 00:36:03.000]  請問為什麼要四個九
[00:36:03.000 --> 00:36:06.000]  為什麼四個九的黃金值錢
[00:36:06.000 --> 00:36:09.000]  為什麼
[00:36:09.000 --> 00:36:11.000]  因為純對不對
[00:36:11.000 --> 00:36:13.000]  所以黃金
[00:36:13.000 --> 00:36:16.000]  這個金沙要經過多少的掏煉
[00:36:16.000 --> 00:36:20.000]  經過多少的這樣子的一個火的煉
[00:36:20.000 --> 00:36:24.000]  最後真金不怕火煉
[00:36:24.000 --> 00:36:25.000]  了解意思嗎
[00:36:25.000 --> 00:36:30.000]  所以生命要經過掏煉才可能
[00:36:30.000 --> 00:36:33.000]  這個生命越來越像耶穌基督
[00:36:33.000 --> 00:36:37.000]  因此在羅馬書第八章二十八到二十九節
[00:36:37.000 --> 00:36:40.000]  這一段聖經是一個最經典的經文
[00:36:40.000 --> 00:36:43.000]  告訴我們說萬事互相效力
[00:36:43.000 --> 00:36:45.000]  叫愛神人得益處
[00:36:45.000 --> 00:36:46.000]  得什麼益處
[00:36:46.000 --> 00:36:48.000]  很多人背到這裡就結束了
[00:36:48.000 --> 00:36:50.000]  要繼續的讀下一節
[00:36:50.000 --> 00:36:53.000]  因為他預先所知道的人就預先定下
[00:36:53.000 --> 00:36:58.000]  效法他兒子的模樣
[00:36:58.000 --> 00:37:02.000]  效法原文是魔成
[00:37:02.000 --> 00:37:04.000]  好像打模子一樣
[00:37:04.000 --> 00:37:06.000]  是不是
[00:37:06.000 --> 00:37:10.000]  好像有一個模子在那邊
[00:37:10.000 --> 00:37:12.000]  一出來一個杯子就出來了
[00:37:12.000 --> 00:37:14.000]  再一壓又一個杯子出來了
[00:37:14.000 --> 00:37:15.000]  有沒有
[00:37:15.000 --> 00:37:21.000]  神透過萬事要讓我們得益處
[00:37:21.000 --> 00:37:26.000]  為的是要讓我們模成他兒子耶穌基督的樣子
[00:37:26.000 --> 00:37:28.000]  這個叫做像耶穌基督
[00:37:28.000 --> 00:37:30.000]  像基督
[00:37:30.000 --> 00:37:35.000]  看看你旁邊的人有沒有像基督
[00:37:35.000 --> 00:37:39.000]  剛開始聚會的時候
[00:37:39.000 --> 00:37:41.000]  可能是五分像
[00:37:41.000 --> 00:37:44.000]  現在看看有沒有八分像了
[00:37:44.000 --> 00:37:46.000]  八分
[00:37:46.000 --> 00:37:47.000]  現在聽我說多笑一笑
[00:37:47.000 --> 00:37:53.000]  你就更像基督了
[00:37:53.000 --> 00:37:56.000]  現在聽我說神透過萬事
[00:37:56.000 --> 00:38:00.000]  每一件事情發生在我們身上的事情
[00:38:00.000 --> 00:38:02.000]  都要使得我們得益處
[00:38:02.000 --> 00:38:06.000]  你相信嗎
[00:38:06.000 --> 00:38:11.000]  即便是你犯罪所帶來的苦難
[00:38:11.000 --> 00:38:15.000]  神的目的管教是要讓我們經過管教之後
[00:38:15.000 --> 00:38:17.000]  我們能夠更像他
[00:38:17.000 --> 00:38:21.000]  但是有人在管教的中間犯罪了之後不認罪
[00:38:21.000 --> 00:38:24.000]  還不願意接受管教逃避神
[00:38:24.000 --> 00:38:26.000]  那他就沒有辦法像基督
[00:38:26.000 --> 00:38:28.000]  你懂這意思嗎
[00:38:28.000 --> 00:38:30.000]  所以你可以看見有些人
[00:38:30.000 --> 00:38:33.000]  甚至有些基督徒
[00:38:33.000 --> 00:38:39.000]  他一輩子生命好像沒有翻過的餅一樣
[00:38:39.000 --> 00:38:41.000]  別人看不見生命的成熟
[00:38:41.000 --> 00:38:43.000]  不管幸福多少年
[00:38:43.000 --> 00:38:44.000]  為什麼
[00:38:44.000 --> 00:38:52.000]  因為不願意讓神在我們身上來製作
[00:38:52.000 --> 00:38:59.000]  大衛被神稱為是和神心意的人
[00:38:59.000 --> 00:39:01.000]  但是現在就是你知道嗎
[00:39:01.000 --> 00:39:04.000]  他被神稱為和神心意
[00:39:04.000 --> 00:39:08.000]  可是大衛一生當中最大的一個挫敗是什麼
[00:39:08.000 --> 00:39:12.000]  就是他犯罪得罪神
[00:39:12.000 --> 00:39:13.000]  是不是
[00:39:13.000 --> 00:39:14.000]  大家都記得那個故事
[00:39:14.000 --> 00:39:18.000]  他有一天已經到黃昏的時候
[00:39:18.000 --> 00:39:20.000]  他到樓底上去
[00:39:20.000 --> 00:39:25.000]  然後就看到隔壁的鄰居有一個女人在那邊洗澡
[00:39:25.000 --> 00:39:26.000]  他就去看了
[00:39:26.000 --> 00:39:29.000]  然後看完之後他就想要得到她
[00:39:29.000 --> 00:39:32.000]  這個人就是他的將軍的太太
[00:39:32.000 --> 00:39:34.000]  所以他為了得到她
[00:39:34.000 --> 00:39:35.000]  long story short
[00:39:35.000 --> 00:39:37.000]  你回去可以好好去看
[00:39:37.000 --> 00:39:41.000]  那麼大衛不單單是奪人妻
[00:39:41.000 --> 00:39:45.000]  奪人妻他還藉著一個藉故
[00:39:45.000 --> 00:39:50.000]  叫前線的他的將軍告訴他說
[00:39:50.000 --> 00:39:57.000]  把這個巫女就是這個太太的先生
[00:39:57.000 --> 00:39:59.000]  把她派到危險的地方去
[00:39:59.000 --> 00:40:01.000]  你看可不可惡
[00:40:01.000 --> 00:40:04.000]  你有沒有想像大衛這麼陰狠
[00:40:04.000 --> 00:40:06.000]  是不是
[00:40:06.000 --> 00:40:08.000]  現在就從哪裡來
[00:40:08.000 --> 00:40:13.000]  就從那個一眼看到
[00:40:13.000 --> 00:40:16.000]  大衛犯了這個罪
[00:40:16.000 --> 00:40:20.000]  最後的consequence是
[00:40:20.000 --> 00:40:23.000]  他兒子壓沙龍被殺
[00:40:23.000 --> 00:40:27.000]  他家裡面亂倫等等這些事情發生在他們家中
[00:40:27.000 --> 00:40:28.000]  現在同學們
[00:40:28.000 --> 00:40:31.000]  上帝狠狠地管教了他
[00:40:31.000 --> 00:40:33.000]  請你告訴我
[00:40:33.000 --> 00:40:35.000]  大衛面臨神的管教
[00:40:35.000 --> 00:40:39.000]  他的態度是什麼
[00:40:39.000 --> 00:40:40.000]  十遍五十遍說
[00:40:40.000 --> 00:40:48.000]  上帝啊求你為我找清潔的心
[00:40:48.000 --> 00:40:50.000]  看到沒有
[00:40:50.000 --> 00:40:52.000]  大衛之所以合神心意
[00:40:52.000 --> 00:40:53.000]  不是他完美
[00:40:53.000 --> 00:40:56.000]  不是他是所謂我們眼中的聖人
[00:40:56.000 --> 00:40:58.000]  大衛犯錯而且犯了今天
[00:40:58.000 --> 00:41:00.000]  我們覺得這個人真是很可惡的一個罪
[00:41:00.000 --> 00:41:02.000]  姦淫的罪殺人的罪
[00:41:02.000 --> 00:41:06.000]  但是大衛的被神稱為合神心意的是
[00:41:06.000 --> 00:41:10.000]  他深深地為自己的罪懊悔
[00:41:10.000 --> 00:41:12.000]  當他認罪之後
[00:41:12.000 --> 00:41:13.000]  他悔改之後
[00:41:13.000 --> 00:41:16.000]  他真正地轉向神
[00:41:16.000 --> 00:41:20.000]  所以大衛寫的十篇幫助歷世歷代多少的人
[00:41:20.000 --> 00:41:22.000]  親愛的弟兄姊妹
[00:41:22.000 --> 00:41:24.000]  也許我們是因為犯罪
[00:41:24.000 --> 00:41:26.000]  經歷到神的管教所帶來我們
