
[00:00:00.000 --> 00:00:04.840]  各位在視頻前的朋友 早晨 大家好
[00:21:06.280 --> 00:21:10.280]  我先說回我剛纔的經歷
[00:21:10.280 --> 00:21:12.680]  因爲屬靈的長輩那位牧師
[00:21:12.680 --> 00:21:16.680]  就跟我說了很多他的想法
[00:21:16.680 --> 00:21:18.760]  接着過了若干日之後
[00:21:18.760 --> 00:21:22.240]  我就和太太有一個決定
[00:21:22.240 --> 00:21:28.920]  決定剛剛和這位牧師所說的話剛剛相反
[00:21:28.920 --> 00:21:32.120]  其實我覺得有點尷尬
[00:21:32.120 --> 00:21:34.280]  因爲他那麼愛我
[00:21:34.280 --> 00:21:37.520]  我知道他真誠地爲我禱告
[00:21:37.520 --> 00:21:39.560]  但是我也會想想
[00:21:39.560 --> 00:21:41.680]  我沒理由不告訴他
[00:21:41.680 --> 00:21:44.000]  我最後的一個決定
[00:21:44.000 --> 00:21:47.840]  所以我很快就告訴他
[00:21:47.840 --> 00:21:51.920]  牧師,我就這樣想
[00:21:51.920 --> 00:21:53.920]  我剛開始有點害怕
[00:21:53.920 --> 00:21:56.400]  我不知道他怎麼想
[00:21:56.400 --> 00:22:01.040]  他覺得我花了那麼多心思和你陳名利弊
[00:22:01.040 --> 00:22:05.560]  你這個壞小子竟然有這樣的決定
[00:22:05.560 --> 00:22:08.440]  但是他的反應沒有
[00:22:08.440 --> 00:22:13.360]  他的反應也很平靜
[00:22:13.360 --> 00:22:15.960]  很簡單的回應
[00:22:15.960 --> 00:22:18.120]  他只會繼續愛我
[00:22:18.120 --> 00:22:21.240]  和繼續關心我
[00:22:21.240 --> 00:22:24.760]  一個喜樂的禱告是怎樣的呢?
[00:22:24.760 --> 00:22:27.520]  我看到在保羅的生命裏
[00:22:27.520 --> 00:22:30.200]  他爲菲律賓教會的弟兄姊妹
[00:22:30.200 --> 00:22:36.080]  特別在這裏表達了他禱告的內容
[00:22:36.080 --> 00:22:39.880]  他在第九節裏是這樣說的
[00:22:39.880 --> 00:22:42.720]  他說:我所禱告的
[00:22:42.720 --> 00:22:45.880]  就是要你們的愛心
[00:22:45.880 --> 00:22:50.360]  在知識和各樣見識上多而有多
[00:22:50.360 --> 00:22:53.240]  使你們能夠分辨是非
[00:22:53.240 --> 00:22:56.640]  從這句簡單的經文裏
[00:22:56.640 --> 00:22:58.760]  到第十一節還說到
[00:22:58.760 --> 00:23:02.760]  他說要結滿了仁義的果子
[00:23:02.760 --> 00:23:06.240]  叫榮耀稱讚歸於神
[00:23:06.240 --> 00:23:09.840]  簡單的這個禱告裏
[00:23:09.840 --> 00:23:12.520]  有四樣東西我想和大家說
[00:23:12.520 --> 00:23:16.040]  怎麼會幫助我們快樂地去禱告
[00:23:16.040 --> 00:23:21.760]  第一樣東西就是當你爲別人去禱告的時候
[00:23:21.760 --> 00:23:25.920]  第一樣東西在保羅身上可以學到的就是
[00:23:25.920 --> 00:23:30.680]  他爲弟兄姊妹在愛中成長
[00:23:30.680 --> 00:23:32.680]  事實上聖經裏告訴我們
[00:23:32.680 --> 00:23:35.440]  信望愛最重要的就是愛
[00:23:35.440 --> 00:23:40.480]  所以保羅就說希望他們在愛中成長
[00:23:40.480 --> 00:23:42.560]  這是他們的目標
[00:23:42.560 --> 00:23:45.640]  所以就算人不完美
[00:23:45.640 --> 00:23:46.800]  也告訴他們
[00:23:46.800 --> 00:23:50.280]  其實我們要一步一步地去成長
[00:23:50.280 --> 00:23:55.440]  第二樣東西就是要有那份知識
[00:23:55.440 --> 00:23:59.440]  聖經裏告訴我們要有真知識
[00:23:59.440 --> 00:24:03.440]  但其實如果我們瞭解多一點聖經裏的文字的話
[00:24:03.440 --> 00:24:08.840]  我們就知道這個知識是指明白上帝的智慧
[00:24:08.840 --> 00:24:13.200]  即是鼓勵他們要在真理上多追求
[00:24:13.200 --> 00:24:15.840]  在我們禱告、爲別人代禱
[00:24:15.840 --> 00:24:17.560]  怎麼令自己快樂一點呢
[00:24:17.560 --> 00:24:23.920]  就是希望對方在聖經裏有更深的長進
[00:24:23.920 --> 00:24:25.920]  更深的追求
[00:24:25.920 --> 00:24:30.360]  第三樣東西就是活得真誠
[00:24:30.360 --> 00:24:33.680]  你會看到在《和合本聖經》裏
[00:24:33.680 --> 00:24:37.040]  將這個字譯成什麼呢
[00:24:37.040 --> 00:24:41.120]  就是要有真知識
[00:24:41.120 --> 00:24:42.240]  有見識
[00:24:42.240 --> 00:24:44.960]  他告訴他們要有見識
[00:24:44.960 --> 00:24:48.520]  有些譯本譯成有判斷力
[00:24:48.520 --> 00:24:50.960]  這個判斷力的意思就是
[00:24:50.960 --> 00:24:53.080]  我不順情面
[00:24:53.080 --> 00:24:57.240]  我就算看到對方是誰也好
[00:24:57.240 --> 00:24:59.480]  我能夠活出真誠
[00:24:59.480 --> 00:25:04.520]  我能夠將真理應用在生活當中
[00:25:04.520 --> 00:25:07.600]  盼望對方有這份真誠
[00:25:07.600 --> 00:25:13.160]  第四樣東西就是靠主結出果子
[00:25:13.160 --> 00:25:17.360]  我想想當如果
[00:25:17.360 --> 00:25:21.440]  我用這四個準則去想想那位牧師
[00:25:21.440 --> 00:25:23.520]  爲什麼我告訴他
[00:25:23.520 --> 00:25:29.080]  我完全的想法、做法跟他的意願不同的時候
[00:25:29.080 --> 00:25:30.880]  他都這麼平靜呢
[00:25:30.880 --> 00:25:37.760]  也許他真的是這樣的結構去爲我代禱
[00:25:37.760 --> 00:25:41.680]  總是我們在愛宗裏面要有經歷
[00:25:41.680 --> 00:25:43.520]  有時候我都明白
[00:25:43.520 --> 00:25:44.960]  在他心目中裏面
[00:25:44.960 --> 00:25:47.960]  可能他覺得我這樣做會好一點
[00:25:47.960 --> 00:25:50.080]  這樣走會好一點
[00:25:50.080 --> 00:25:52.800]  不過他又會容忍我
[00:25:52.800 --> 00:25:56.960]  在這個過程當中裏面有些東西未明白
[00:25:56.960 --> 00:26:03.120]  他總是希望我保守我心在神的愛宗
[00:26:03.120 --> 00:26:05.920]  過去他都一直鼓勵我讀聖經
[00:26:05.920 --> 00:26:06.920]  換句話說
[00:26:06.920 --> 00:26:09.800]  我們越明白神的話的時候
[00:26:09.800 --> 00:26:14.200]  是真的能夠幫助我們去掌握他的心意
[00:26:14.200 --> 00:26:17.080]  而且也要有一份安全感
[00:26:17.080 --> 00:26:18.440]  要assertive的
[00:26:18.440 --> 00:26:23.320]  在生命當中能夠流露出、應用到真理
[00:26:23.320 --> 00:26:25.120]  就是這樣的緣故
[00:26:25.120 --> 00:26:28.040]  我們靠着耶穌基督的話
[00:26:28.040 --> 00:26:31.480]  我們應該會結出仁義的果子
[00:26:31.480 --> 00:26:33.600]  當若干的子裏面
[00:26:33.600 --> 00:26:35.760]  其實如果我真的敗壞了
[00:26:35.760 --> 00:26:39.000]  我做的決定是令我遠離上帝的話
[00:26:39.000 --> 00:26:40.920]  我相信這位屬靈的長輩
[00:26:40.920 --> 00:26:43.800]  他一定會指出我的問題
[00:26:43.800 --> 00:26:45.920]  如果我們真的這樣去做的話
[00:26:45.920 --> 00:26:49.520]  我相信我們的祖告就會感覺到輕散
[00:26:49.520 --> 00:26:52.840]  正如剛纔的詩歌都會說到
[00:26:52.840 --> 00:26:55.280]  其實我們人生裏面的擔子
[00:26:55.280 --> 00:26:56.840]  我們擔不起
[00:26:56.840 --> 00:27:00.640]  唯有上帝才能夠擔當得起
[00:27:00.640 --> 00:27:02.520]  我們生命的擔子
[00:27:02.520 --> 00:27:06.640]  我們要將重擔卸給他
[00:27:06.640 --> 00:27:10.080]  第四樣東西就是因信而快樂
[00:27:10.080 --> 00:27:12.920]  你看見保羅在第六節有這樣說
[00:27:12.920 --> 00:27:17.600]  他說:我深信哪在你們心裏動了善功的
[00:27:17.600 --> 00:27:21.600]  必成全者功,直到耶穌基督的日子
[00:27:21.600 --> 00:27:25.360]  他會看到一個很重要的信息
[00:27:25.360 --> 00:27:29.280]  他將信心放在上帝的手裏
[00:27:29.280 --> 00:27:34.920]  他知道菲律賓教會的弟兄姊妹不是最完美的
[00:27:34.920 --> 00:27:36.960]  但是他會看到
[00:27:36.960 --> 00:27:40.520]  他在上帝的手裏
[00:27:40.520 --> 00:27:43.800]  他會一路一路地進步
[00:27:43.800 --> 00:27:47.200]  他盼望菲律賓教會的福祉
[00:27:47.200 --> 00:27:51.240]  能夠一步一步地去長進
[00:27:51.240 --> 00:27:55.200]  但他不是將責任放在自己身上
[00:27:55.200 --> 00:27:58.000]  因爲他看到這件事
[00:27:58.000 --> 00:28:01.600]  上帝會保守他的聖功
[00:28:01.600 --> 00:28:03.800]  繼續向前
[00:28:03.800 --> 00:28:06.840]  其實今天在香港的環境裏
[00:28:06.840 --> 00:28:12.720]  我們心裏可能受到極端的消費主義文化影響
[00:28:12.720 --> 00:28:14.560]  所以我們總是覺得
[00:28:14.560 --> 00:28:18.400]  無論是上一代又好像不太行
[00:28:18.400 --> 00:28:20.840]  上一代廢廢的
[00:28:20.840 --> 00:28:23.680]  下一代又廢的
[00:28:23.680 --> 00:28:26.880]  甚至一代不如一代
[00:28:26.880 --> 00:28:28.720]  但是大家弟兄姊妹
[00:28:28.720 --> 00:28:30.760]  親愛的朋友
[00:28:30.760 --> 00:28:34.400]  其實今天的環境是這樣
[00:28:34.400 --> 00:28:38.240]  我們怎麼能夠說我們沒有關係
[00:28:38.240 --> 00:28:40.240]  我們沒有份
[00:28:40.240 --> 00:28:45.160]  特別如果你在熒光幕前的你和我都是一個成年人的話
[00:28:45.160 --> 00:28:49.400]  今天的社會變成這樣
[00:28:49.400 --> 00:28:53.040]  我們怎麼可以說其實是他的問題
[00:28:53.040 --> 00:28:54.680]  是他搞成這樣
[00:28:54.680 --> 00:28:57.320]  我們怎麼可以獨善其身呢
[00:28:57.320 --> 00:29:01.480]  我們怎麼可以說我們的下一代是不濟的呢
[00:29:01.480 --> 00:29:04.760]  爲什麼他們會這麼沒頭腦呢
[00:29:04.760 --> 00:29:10.240]  他們是不是我們家裏的人呢
[00:29:10.240 --> 00:29:13.480]  特別在教會當中
[00:29:13.480 --> 00:29:17.280]  那些是我們自己帶他們回教會
[00:29:17.280 --> 00:29:20.120]  讓真理教導他們
[00:29:20.120 --> 00:29:22.600]  牧養他們的子侄
[00:29:22.600 --> 00:29:25.600]  如果我們今天都說他們不行
[00:29:25.600 --> 00:29:31.200]  他們沒辦法只能承接教會或者社會的話
[00:29:31.200 --> 00:29:34.520]  這是一件很可悲的事
[00:29:34.520 --> 00:29:38.160]  我們必須要現在帶着一份樂觀
[00:29:38.160 --> 00:29:42.280]  感恩的態度和相信上帝的心志
[00:29:42.280 --> 00:29:47.040]  去面對現在的殘破的局面
[00:29:47.040 --> 00:29:51.120]  因爲上帝很清楚告訴我們
[00:29:51.120 --> 00:29:52.760]  祂愛我們
[00:29:52.760 --> 00:29:53.960]  弟兄姊妹
[00:29:53.960 --> 00:29:55.280]  親愛的朋友
[00:29:55.280 --> 00:29:57.320]  祂愛我們
[00:29:57.320 --> 00:30:00.440]  在疫症當中祂愛我們
[00:30:00.440 --> 00:30:05.320]  在社會運動當中祂愛我們
[00:30:05.320 --> 00:30:07.360]  保羅更加告訴我們
[00:30:07.360 --> 00:30:12.320]  他深信耶穌基督所動的善功
[00:30:12.320 --> 00:30:15.760]  他自己會成就
[00:30:15.760 --> 00:30:19.320]  我們儘管信任他
[00:30:19.320 --> 00:30:21.240]  好了,到第五點
[00:30:21.240 --> 00:30:24.240]  第五樣我們要知道了
[00:30:24.240 --> 00:30:29.960]  他說我體會到基督耶穌的心腸切切地想念你們衆人
[00:30:29.960 --> 00:30:34.040]  這是神可以給我作見證的
[00:30:34.040 --> 00:30:37.040]  換句話說這件事是一件真實的事
[00:30:37.040 --> 00:30:39.920]  是他生命裏面曾經見證過的
[00:30:39.920 --> 00:30:44.320]  他說並靠着耶穌基督結滿了人兒的果子
[00:30:44.320 --> 00:30:48.440]  叫榮耀稱讚歸於神
[00:30:48.440 --> 00:30:49.920]  這裏告訴我們
[00:30:49.920 --> 00:30:52.240]  第五點我希望大家明白
[00:30:52.240 --> 00:30:54.240]  就是我們要追求的
[00:30:54.240 --> 00:30:56.840]  令自己的生命更快樂的
[00:30:56.840 --> 00:30:58.720]  就是我們有一個目標
[00:30:58.720 --> 00:31:00.840]  是要更像基督
[00:31:00.840 --> 00:31:02.800]  我們有一個操練的心智
[00:31:02.800 --> 00:31:04.880]  就是我們要更像基督的時候
[00:31:04.880 --> 00:31:07.800]  我們就能夠更快樂了
[00:31:07.800 --> 00:31:09.600]  在講這一點的時候
[00:31:09.600 --> 00:31:13.080]  我想講一個故事給大家聽
[00:31:13.080 --> 00:31:17.040]  在美國2015年的時候
[00:31:17.040 --> 00:31:21.680]  在熒光幕上你會見到有三個年輕人
[00:31:21.680 --> 00:31:25.320]  Spencer、Alex和Anthony
[00:31:25.320 --> 00:31:27.640]  他們都是小學同學
[00:31:27.640 --> 00:31:29.840]  那時候他們放假
[00:31:29.840 --> 00:31:32.680]  2015年的時候
[00:31:32.680 --> 00:31:36.160]  約在一起去歐洲旅行
[00:31:36.160 --> 00:31:39.680]  那時候他們只有22、23歲
[00:31:39.680 --> 00:31:42.440]  這次的歐洲旅行裏面
[00:31:42.440 --> 00:31:45.560]  他們遇到很不尋常的事情
[00:31:45.560 --> 00:31:48.480]  這張照片就是他們去完旅行之後
[00:31:48.480 --> 00:31:54.320]  奧巴馬就請他們去白宮拍照
[00:31:54.320 --> 00:31:58.040]  這張反而是早一點的
[00:31:58.040 --> 00:32:03.240]  這是當時的法國總理
[00:32:03.240 --> 00:32:05.520]  又和他們一起拍照
[00:32:05.520 --> 00:32:07.800]  發生了什麼事呢
[00:32:07.800 --> 00:32:10.960]  當時在2015年的時候
[00:32:10.960 --> 00:32:12.800]  這三位朋友
[00:32:12.800 --> 00:32:16.480]  這三個小學同學
[00:32:16.480 --> 00:32:22.840]  他們都是來自破碎的家庭
[00:32:22.840 --> 00:32:25.040]  黑人家庭
[00:32:25.040 --> 00:32:27.040]  被人看不起
[00:32:27.040 --> 00:32:31.320]  家裏環境不太好
[00:32:31.320 --> 00:32:35.080]  另外兩個白人單親家庭
[00:32:35.080 --> 00:32:38.720]  讀書不厲害
[00:32:38.720 --> 00:32:42.520]  在同學之間有很多排擠
[00:32:42.520 --> 00:32:45.480]  經常要去校長室
[00:32:45.480 --> 00:32:49.200]  在他們生命的見證裏面告訴我
[00:32:49.200 --> 00:32:51.280]  其實他們三個人爲什麼會認識呢
[00:32:51.280 --> 00:32:56.160]  就是因爲都要被罰去校長室訓話的緣故
[00:32:56.160 --> 00:32:59.240]  所以他們三個人就做了好朋友
[00:32:59.240 --> 00:33:01.000]  但是很感恩的
[00:33:01.000 --> 00:33:04.440]  他們的家人有一個決定
[00:33:04.440 --> 00:33:08.720]  就是讓他們去教會學校讀書
[00:33:08.720 --> 00:33:13.600]  雖然這間教會學校在他們的見證當中都不完美
[00:33:13.600 --> 00:33:17.920]  但是他們在生命很多關口裏面的時候
[00:33:17.920 --> 00:33:20.800]  他們就學會了土告
[00:33:20.800 --> 00:33:26.120]  特別是在途中裏面手受了傷的那位朋友
[00:33:26.120 --> 00:33:29.200]  他叫 Spencer
[00:33:29.200 --> 00:33:33.360]  他特別喜歡用法蘭西斯土文去土告
[00:33:33.360 --> 00:33:35.560]  無論是校長罵他也好
[00:33:35.560 --> 00:33:39.440]  無論是他媽媽都不接納他的時候也好
[00:33:39.440 --> 00:33:41.880]  他去到主的面前
[00:33:41.880 --> 00:33:43.560]  他去宣認
[00:33:43.560 --> 00:33:46.240]  他要作一個和平之子
[00:33:46.240 --> 00:33:49.040]  他要去幫助別人
[00:33:49.040 --> 00:33:51.520]  在2015年
[00:33:51.520 --> 00:33:54.040]  他們一起去歐洲的時候
[00:33:54.040 --> 00:33:59.600]  在火車上發生了一件恐怖襲擊
[00:33:59.600 --> 00:34:05.280]  有一個帶着300發子彈的朋友
[00:34:05.280 --> 00:34:07.800]  在一列列車當中
[00:34:07.800 --> 00:34:12.200]  是由巴黎去阿姆斯特丹的列車當中
[00:34:12.200 --> 00:34:17.360]  要去殺死車上的朋友的時候
[00:34:17.360 --> 00:34:19.120]  這三個年輕人
[00:34:19.120 --> 00:34:21.120]  特別是 Spencer
[00:34:21.120 --> 00:34:25.480]  他義無反顧地衝上去
[00:34:25.480 --> 00:34:28.200]  這個恐怖分子
[00:34:28.200 --> 00:34:29.880]  制服了他
[00:34:29.880 --> 00:34:33.960]  三個人合力地將他制服
[00:34:33.960 --> 00:34:39.680]  並且因爲 Spencer 過去的人生裏面遇到很多生命的殘破
[00:34:39.680 --> 00:34:42.320]  很多不同的挑戰的緣故
[00:34:42.320 --> 00:34:45.200]  他成爲了一個軍醫
[00:34:45.200 --> 00:34:48.760]  他可以是醫護的常識
[00:34:48.760 --> 00:34:52.760]  在槍擊當中
[00:34:52.760 --> 00:34:55.520]  有一位市民是受了傷的
[00:34:55.520 --> 00:34:57.960]  一位乘客是受了傷
[00:34:57.960 --> 00:35:00.320]  他爲他療傷
[00:35:00.320 --> 00:35:04.480]  在生命面對壓力的時候
[00:35:04.480 --> 00:35:08.680]  他和這位受傷的朋友說
[00:35:08.680 --> 00:35:12.440]  我可不可以爲你祈禱
[00:35:12.440 --> 00:35:14.040]  優時大英姐妹
[00:35:14.040 --> 00:35:17.160]  我們面對生命的壓力
[00:35:17.160 --> 00:35:23.520]  面對好像現在社會里面這麼多挑戰和張力的時候
[00:35:23.520 --> 00:35:30.800]  究竟我們流露出來的是什麼樣的生命素質呢?
[00:35:30.800 --> 00:35:32.480]  是怨對呀?
[00:35:32.480 --> 00:35:34.000]  是妥協呀?
[00:35:34.000 --> 00:35:35.520]  是放棄呀?
[00:35:35.520 --> 00:35:40.600]  還是隨流失去呢?
[00:35:40.600 --> 00:35:43.800]  這三個年輕人
[00:35:43.800 --> 00:35:47.560]  只有這位黑人是讀到大學的
[00:35:47.560 --> 00:35:53.000]  其餘那兩個在美國都讀不到大學
[00:35:53.000 --> 00:35:54.480]  但是他們想起
[00:35:54.480 --> 00:35:57.120]  他們年輕的時候
[00:35:57.120 --> 00:35:59.560]  是想着幫助別人的
[00:35:59.560 --> 00:36:02.840]  所以他們參軍
[00:36:02.840 --> 00:36:06.560]  可圈可點,究竟參軍是否能幫助別人呢?
[00:36:06.560 --> 00:36:07.800]  但是他們看
[00:36:07.800 --> 00:36:11.360]  這些是上帝給他們的機會
[00:36:11.360 --> 00:36:14.720]  在不同的見證當中裏面
[00:36:14.720 --> 00:36:17.640]  這三個年輕人都異口同聲
[00:36:17.640 --> 00:36:20.360]  告訴觀衆
[00:36:20.360 --> 00:36:23.440]  是呀,他們經歷了一個很奇妙的作爲
[00:36:23.440 --> 00:36:28.080]  是上帝將他們帶到這個處境裏面
[00:36:28.080 --> 00:36:32.120]  祝福了列車當中的朋友
[00:36:32.120 --> 00:36:35.600]  令到這一次恐怖的襲擊
[00:36:35.600 --> 00:36:41.480]  可以減低很大的傷害
[00:36:41.480 --> 00:36:44.760]  他們的見證也拍成電影
[00:36:44.760 --> 00:36:47.560]  在《熒光幕》當中的一個
[00:36:47.560 --> 00:36:52.840]  15點17分去巴黎列車這套電影
[00:36:52.840 --> 00:36:57.240]  奇怪的是主角是他們三個人演的
[00:36:57.240 --> 00:37:01.440]  初初我看的時候,爲什麼演得這麼差呢?
[00:37:01.440 --> 00:37:05.840]  誰知道原來他們本身不是演員
[00:37:05.840 --> 00:37:09.040]  親愛的朋友,弟兄姊妹
[00:37:09.040 --> 00:37:12.000]  在這個逆境當中裏面
[00:37:12.000 --> 00:37:14.080]  值得我們反省
[00:37:14.080 --> 00:37:18.120]  有五樣東西值得我們知道
[00:37:18.120 --> 00:37:20.520]  就是在基督裏面
[00:37:20.520 --> 00:37:24.640]  我們要養成良好的習慣
[00:37:24.640 --> 00:37:29.040]  我們要有一個感恩的心
[00:37:29.040 --> 00:37:34.200]  我們要養成一個快樂的去祈禱的心智
[00:37:34.200 --> 00:37:38.360]  我們因爲信的緣故而樂觀
[00:37:38.360 --> 00:37:40.720]  我們擺在我們眼前
[00:37:40.720 --> 00:37:46.440]  以更像基督爲快樂的目標
[00:37:46.440 --> 00:37:48.560]  我們一起祈禱
[00:37:48.560 --> 00:37:51.760]  我們一起祈禱
[00:37:51.760 --> 00:37:58.520]  主耶穌啊,我們要很清楚一樣東西
[00:37:58.520 --> 00:38:01.200]  你愛我們
[00:38:01.200 --> 00:38:05.040]  你非常之愛我們
[00:38:05.040 --> 00:38:07.880]  你並且定下一個旨意
[00:38:07.880 --> 00:38:10.600]  要叫我們喜樂的
[00:38:10.600 --> 00:38:14.440]  你要叫我們快樂的
[00:38:14.440 --> 00:38:18.080]  主要求你給我們能夠有一份勇氣
[00:38:18.080 --> 00:38:23.320]  去建立一個好的習慣
[00:38:23.320 --> 00:38:26.280]  我們要有一個感恩的心
[00:38:26.280 --> 00:38:32.080]  我們常常帶着一個喜樂的心去祈求
[00:38:32.080 --> 00:38:37.560]  我們因爲信得過上帝你的緣故而樂觀
[00:38:37.560 --> 00:38:42.800]  更加因爲我們有一個追求更似你的緣故
[00:38:42.800 --> 00:38:46.520]  我們感覺到喜樂
[00:38:46.520 --> 00:38:51.720]  因爲你是要叫我們改變的主
[00:38:51.720 --> 00:38:56.680]  基督徒啊,基督是主
[00:38:56.680 --> 00:39:00.360]  基督是我們生命的主
[00:39:00.360 --> 00:39:02.920]  未信主的你
[00:39:02.920 --> 00:39:10.080]  是你不需要擔起那麼多的責任
[00:39:10.080 --> 00:39:12.440]  那些的愁苦
[00:39:12.440 --> 00:39:16.800]  那些生活的重擔
[00:39:16.800 --> 00:39:18.880]  是我們要負責任
[00:39:18.880 --> 00:39:21.880]  我們做好我們的人生
[00:39:21.880 --> 00:39:26.440]  不過我們知道我們控制不了前路
[00:39:26.440 --> 00:39:30.800]  我們改變不了那些制御
[00:39:30.800 --> 00:39:33.240]  耶穌基督告訴你
[00:39:33.240 --> 00:39:34.760]  祂愛你
[00:39:34.760 --> 00:39:36.960]  祂爲你所定的旨意
[00:39:36.960 --> 00:39:40.000]  是要叫你喜樂的
[00:39:40.000 --> 00:39:42.520]  我盼望未信主的你
[00:39:42.520 --> 00:39:46.920]  我們能夠有機會一起去認識福音
[00:39:46.920 --> 00:39:51.880]  我們多些有機會談論耶穌基督的事
[00:39:51.880 --> 00:39:58.560]  你可以認識我們的耶穌更加多
[00:39:58.560 --> 00:40:00.760]  願上帝賜福給我們
[00:40:00.760 --> 00:40:02.920]  我們今天祈禱奉耶穌基督的聖名
[00:40:02.920 --> 00:40:04.920]  阿們
