
[00:00:00.000 --> 00:00:02.560]  一個比較少講的題目
[00:16:35.420 --> 00:16:36.460]  雖然是領養回來
[00:16:36.460 --> 00:16:39.260]  都很疼愛我們
[00:16:39.260 --> 00:16:42.080]  為我們每一個人都定了一個計劃
[00:16:42.080 --> 00:16:44.640]  讓我們能夠在這個世界上
[00:16:44.640 --> 00:16:48.480]  去完成他給我們的工作 給我們的任務
[00:16:48.480 --> 00:16:51.560]  使我們的生命真的更加扎實
[00:16:51.820 --> 00:16:53.600]  不只是為了生活而去生活
[00:16:53.600 --> 00:16:56.420]  我經常都說 你聽我牧師說過 我說過很多次
[00:16:56.420 --> 00:16:57.700]  你為了生活而去生活
[00:16:57.700 --> 00:16:58.980]  跟野獸沒有分別
[00:16:58.980 --> 00:17:02.060]  除非你有一個更熟悉的目的
[00:17:02.060 --> 00:17:03.600]  而上帝告訴我們
[00:17:03.600 --> 00:17:04.360]  你來
[00:17:04.360 --> 00:17:05.380]  你得救了
[00:17:05.380 --> 00:17:06.420]  你認識上帝了
[00:17:06.420 --> 00:17:08.460]  你要幫其他人都認識
[00:17:08.460 --> 00:17:10.760]  不要把好處都拿走
[00:17:10.760 --> 00:17:12.560]  要跟別人分享這個福音
[00:17:12.560 --> 00:17:14.600]  而每一個人
[00:17:14.600 --> 00:17:16.660]  神不是呼叫每一個人做牧師
[00:17:16.660 --> 00:17:20.500]  神對每一個人的安排都是不一樣
[00:17:20.760 --> 00:17:22.820]  無論神要你做什麼
[00:17:22.820 --> 00:17:26.640]  只要上帝要你仍然生活在世界上有一天
[00:17:26.640 --> 00:17:29.460]  你就要用你的生命 你的時間
[00:17:29.460 --> 00:17:31.000]  去服侍上帝
[00:17:31.000 --> 00:17:32.020]  幫助
[00:17:32.020 --> 00:17:33.820]  去建立上帝的國度
[00:17:33.820 --> 00:17:36.640]  為主命是聽 剛才說的
[00:17:36.640 --> 00:17:39.700]  聽從上帝給我們的分配和命令
[00:17:39.700 --> 00:17:45.340]  那你說 我又不是做牧師 我只是一個評訊徒
[00:17:45.340 --> 00:17:47.140]  那我要怎樣在這個世界生活呢
[00:17:48.660 --> 00:17:52.500]  既然我生存是因為上帝要我在這裡生存 他隨時會拿走我的命
[00:17:52.500 --> 00:17:54.300]  行不行
[00:17:54.300 --> 00:17:58.900]  不過他既然讓我繼續生活在這裡 那他要我做什麼
[00:17:58.900 --> 00:18:01.460]  我可以怎樣去幫上帝做事
[00:18:01.460 --> 00:18:04.020]  我可以怎樣去榮耀上帝呢
[00:18:04.020 --> 00:18:06.840]  我怎樣能夠在這個地上
[00:18:06.840 --> 00:18:09.660]  過一個在地若天的生活呢
[00:18:09.660 --> 00:18:12.980]  有一隻聖經
[00:18:12.980 --> 00:18:15.540]  又是講登山補份的時候
[00:18:15.540 --> 00:18:18.100]  曾經和大家分享
[00:18:18.360 --> 00:18:19.900]  大家猜到是哪一節嗎
[00:18:19.900 --> 00:18:23.220]  離家書六章第八節
[00:18:23.220 --> 00:18:25.520]  離家書六章第八節
[00:18:25.520 --> 00:18:26.540]  講什麼
[00:18:26.540 --> 00:18:28.340]  一起讀吧
[00:18:28.340 --> 00:18:32.940]  世人啊 耶和華以知是你何為善
[00:18:32.940 --> 00:18:35.000]  他向你所要的是什麼呢
[00:18:35.000 --> 00:18:37.040]  只要你行公義
[00:18:37.040 --> 00:18:38.320]  好憐憫
[00:18:38.320 --> 00:18:40.120]  全謙卑的心
[00:18:40.120 --> 00:18:42.160]  與你的神同行
[00:18:42.160 --> 00:18:48.060]  聖經很清楚地告訴我們 原來耶和華已經告訴你什麼是善
[00:18:48.320 --> 00:18:48.840]  什麼是善
[00:18:48.840 --> 00:18:50.380]  什麼是好
[00:18:50.380 --> 00:18:54.720]  什麼是應該去做的事 已經告訴你了
[00:18:54.720 --> 00:18:58.820]  行公義好憐憫全謙卑的心與你的上帝
[00:18:58.820 --> 00:18:59.840]  同行
[00:18:59.840 --> 00:19:03.420]  剛才我們看三句福音書
[00:19:03.420 --> 00:19:07.000]  告訴我們耶穌是來傳講什麼福音
[00:19:07.000 --> 00:19:09.820]  天國的福音
[00:19:09.820 --> 00:19:14.440]  但是耶穌傳福音的時候不是只講天國福音
[00:19:14.440 --> 00:19:17.000]  大家有沒有留意到接下來說什麼
[00:19:17.260 --> 00:19:19.060]  耶穌去到傳福音的時候
[00:19:19.060 --> 00:19:20.600]  醫病
[00:19:20.600 --> 00:19:22.380]  趕鬼
[00:19:22.380 --> 00:19:26.980]  在瘟疫裡面把水變酒 約五千人吃飽
[00:19:26.980 --> 00:19:28.780]  耶穌做了什麼
[00:19:28.780 --> 00:19:30.840]  服侍人
[00:19:30.840 --> 00:19:34.420]  服侍社區 幫助人解決問題
[00:19:34.420 --> 00:19:35.440]  困難
[00:19:35.440 --> 00:19:37.240]  痛苦的工作
[00:19:37.240 --> 00:19:38.260]  是不是
[00:19:38.260 --> 00:19:40.040]  在傳福音的同時
[00:19:40.040 --> 00:19:41.320]  耶穌做這些事
[00:19:41.320 --> 00:19:44.400]  他叫門桌 兩個出去門桌
[00:19:44.660 --> 00:19:47.480]  有四十二門桌 有一個七十人 你們出去傳福音
[00:19:47.480 --> 00:19:49.520]  傳講神的道
[00:19:49.520 --> 00:19:51.580]  是不是叫他講道
[00:19:51.580 --> 00:19:53.620]  不是啊
[00:19:53.620 --> 00:19:56.440]  我給你們能力權柄可以做什麼
[00:19:56.440 --> 00:19:57.720]  跟我一樣
[00:19:57.720 --> 00:19:59.000]  醫病趕鬼
[00:19:59.000 --> 00:20:01.300]  幫助人
[00:20:01.300 --> 00:20:03.600]  大家看到嗎
[00:20:03.600 --> 00:20:10.500]  當我在傳福音的同時 其實耶穌自己有榜樣 也叫我做門桌的人要去這樣做
[00:20:10.500 --> 00:20:14.360]  你要行公義好憐憫做社會公益的事情
[00:20:15.380 --> 00:20:16.920]  讓人能夠經歷到
[00:20:16.920 --> 00:20:18.440]  神的
[00:20:18.440 --> 00:20:19.220]  愛
[00:20:19.220 --> 00:20:20.760]  OK
[00:20:20.760 --> 00:20:22.300]  因為 大家知道嗎
[00:20:22.300 --> 00:20:24.340]  如果人們不能夠透過基督徒
[00:20:24.340 --> 00:20:26.640]  去體驗到神的愛
[00:20:26.640 --> 00:20:28.680]  他們是沒有辦法體驗到神的愛
[00:20:28.680 --> 00:20:31.760]  要不要我再說一次
[00:20:31.760 --> 00:20:35.120]  如果不能夠透過我們人與人之間的接觸
[00:20:35.120 --> 00:20:37.660]  讓我們基督徒的生命去感染
[00:20:37.660 --> 00:20:40.220]  讓我們看到神真的很愛我們 所以我們這樣愛你
[00:20:40.220 --> 00:20:42.780]  他們是沒有辦法去明白
[00:20:43.040 --> 00:20:44.840]  你講神的愛是什麼一回事
[00:20:44.840 --> 00:20:47.400]  他們經歷不到神的工作
[00:20:47.400 --> 00:20:50.980]  看不到神的愛到底是什麼一回事 除非透過你
[00:20:50.980 --> 00:20:53.020]  去關心他們
[00:20:53.020 --> 00:20:54.820]  還有去幫助他們
[00:20:54.820 --> 00:20:57.640]  所以
[00:20:57.640 --> 00:20:59.420]  你看回小譚傳
[00:20:59.420 --> 00:21:06.080]  聖經告訴我們 當一個新的教會出來的時候 這個新教會在耶路撒冷
[00:21:06.080 --> 00:21:08.640]  聖經怎樣形容他們
[00:21:08.640 --> 00:21:11.200]  得神同人的喜愛
[00:21:12.480 --> 00:21:13.500]  早期的教會
[00:21:13.500 --> 00:21:14.780]  是得人
[00:21:14.780 --> 00:21:17.340]  和神的喜愛
[00:21:17.340 --> 00:21:18.880]  早期的教會
[00:21:18.880 --> 00:21:20.920]  是得到社會的尊重
[00:21:20.920 --> 00:21:25.020]  今天的教會呢
[00:21:25.020 --> 00:21:28.860]  今天北美的教會
[00:21:28.860 --> 00:21:30.920]  我們的光景是怎樣
[00:21:30.920 --> 00:21:34.500]  有時候很難過
[00:21:34.500 --> 00:21:37.320]  今天很多教會
[00:21:37.320 --> 00:21:39.880]  失去了對世界的影響力
[00:21:43.200 --> 00:21:43.960]  我們好像被別人
[00:21:43.960 --> 00:21:45.500]  捉著來打
[00:21:45.500 --> 00:21:47.560]  今天有很多鋸徒
[00:21:47.560 --> 00:21:49.860]  我們空談
[00:21:49.860 --> 00:21:53.180]  登山捕粉也有說
[00:21:53.180 --> 00:21:57.240]  你要做世上的炎和世上的光
[00:21:57.240 --> 00:22:00.600]  但我們都是無味的炎
[00:22:00.600 --> 00:22:04.700]  我們的生命對人沒有感染力
[00:22:04.700 --> 00:22:09.320]  人們會因為認識我們 相信耶穌多好 我也相信耶穌
[00:22:11.360 --> 00:22:12.640]  我們失去了這種感染力
[00:22:12.640 --> 00:22:14.180]  教會沒有影響力
[00:22:14.180 --> 00:22:15.460]  基督徒沒有了
[00:22:15.460 --> 00:22:16.480]  這種的
[00:22:16.480 --> 00:22:17.500]  感染力
[00:22:17.500 --> 00:22:21.080]  我做牧師做老闆得來的時候有時候很難過
[00:22:21.080 --> 00:22:24.160]  覺得我們做得不好
[00:22:24.160 --> 00:22:27.500]  很難過的是
[00:22:27.500 --> 00:22:29.800]  在教會裏面見到只有兩面人
[00:22:29.800 --> 00:22:32.860]  什麼叫做兩面人
[00:22:32.860 --> 00:22:35.160]  在教會裏面有一套行為的標準
[00:22:35.160 --> 00:22:37.740]  在教會裏面大家都很友善
[00:22:37.740 --> 00:22:41.060]  但去到外面社會
[00:22:41.560 --> 00:22:44.640]  要生活 要謀生 要見很多不信耶穌的人
[00:22:44.640 --> 00:22:47.960]  我們會用另一套行為標準
[00:22:47.960 --> 00:22:51.560]  我剛來加州的時候
[00:22:51.560 --> 00:22:54.880]  這個當然是很多年前了
[00:22:54.880 --> 00:22:56.940]  上班
[00:22:56.940 --> 00:22:58.460]  一個星期
[00:22:58.460 --> 00:23:00.000]  未到兩個星期
[00:23:00.000 --> 00:23:03.840]  一個教會
[00:23:03.840 --> 00:23:04.860]  的領袖
[00:23:04.860 --> 00:23:07.940]  和一個已婚的姊妹有婚外情
[00:23:11.000 --> 00:23:14.060]  那時候是幾十年前了 我還很年輕 未到三十歲
[00:23:14.060 --> 00:23:16.880]  未到四十歲 當然太年輕了
[00:23:16.880 --> 00:23:20.480]  剛剛來到 大家都不認識了 不過你是牧師
[00:23:20.480 --> 00:23:22.520]  是不是要處理
[00:23:22.520 --> 00:23:27.120]  處理吧 細節不說了 不過我還記得一件事
[00:23:27.120 --> 00:23:30.980]  處理完他們兩個之後 不是處理完他們兩個
[00:23:30.980 --> 00:23:35.320]  就是
[00:23:35.320 --> 00:23:39.680]  去和這個弟兄的太太去關心 去安慰他
[00:23:41.460 --> 00:23:46.840]  你不只是對付那些有問題的人 你也要幫他家人
[00:23:46.840 --> 00:23:48.640]  去關心他的時候
[00:23:48.640 --> 00:23:50.180]  你知道這個弟兄
[00:23:50.180 --> 00:23:51.960]  太太也跟我說
[00:23:51.960 --> 00:23:54.780]  她是朝牧師 你知不知道
[00:23:54.780 --> 00:23:58.620]  我老公在教會的時候 每個人都尊敬他的
[00:23:58.620 --> 00:23:59.900]  教會領袖
[00:23:59.900 --> 00:24:03.480]  但是他回到家裏
[00:24:03.480 --> 00:24:06.040]  就會變回魔鬼
[00:24:06.040 --> 00:24:08.600]  他真的用這個字眼
[00:24:08.600 --> 00:24:09.640]  他回到家裏
[00:24:09.640 --> 00:24:10.640]  是魔鬼
[00:24:11.200 --> 00:24:16.580]  那時候我比較年輕一點 聽說 是呀是呀
[00:24:16.580 --> 00:24:19.400]  很錯愕 因為難以置信
[00:24:19.400 --> 00:24:22.220]  但那是幾十年前了
[00:24:22.220 --> 00:24:27.320]  我九零年開始在這裏
[00:24:27.320 --> 00:24:31.940]  這幾十年裏面
[00:24:31.940 --> 00:24:34.000]  我真的見到很多
[00:24:34.000 --> 00:24:35.780]  是不是很多呢
[00:24:35.780 --> 00:24:38.080]  幸好不是經常在我們教會
[00:24:41.160 --> 00:24:46.280]  所以我做牧師越久 我有時會覺得很難受
[00:24:46.280 --> 00:24:49.880]  到底今天教會變成怎樣的教會
[00:24:49.880 --> 00:24:58.620]  很多教會好像是久延殘喘在這裏 只是
[00:24:58.620 --> 00:25:03.240]  在運作一個機構
[00:25:03.240 --> 00:25:06.820]  沒有了屬靈的本質
[00:25:08.560 --> 00:25:13.940]  口裏面講上帝 但不聽上帝的話
[00:25:13.940 --> 00:25:17.260]  所以為甚麼上帝
[00:25:17.260 --> 00:25:19.820]  有時會刑罰我們呢
[00:25:19.820 --> 00:25:22.380]  為甚麼我見到很多教會
[00:25:22.380 --> 00:25:25.960]  弄來弄去 弄得一波竹子那樣呢
[00:25:25.960 --> 00:25:35.440]  有時我會想到底是甚麼時間開始
[00:25:35.440 --> 00:25:37.480]  即是教會
[00:25:39.540 --> 00:25:40.560]  我們寬恕木雪
[00:25:40.560 --> 00:25:46.200]  因為這是我的感受 不知道甚麼時候開始我培養了很多那些
[00:25:46.200 --> 00:25:48.240]  只喜歡去教堂
[00:25:48.240 --> 00:25:51.320]  喜愛教會生活的消費者
[00:25:51.320 --> 00:25:56.940]  很多教會
[00:25:56.940 --> 00:25:58.480]  沒有積極
[00:25:58.480 --> 00:26:03.600]  去培養那些願意為上帝維新
[00:26:03.600 --> 00:26:06.680]  聽主號令
[00:26:07.700 --> 00:26:10.520]  為主爭戰的基督徵兵
[00:26:10.520 --> 00:26:13.840]  你知不知道我們應該是做基督徵兵的
[00:26:13.840 --> 00:26:17.180]  我們年輕時代在青年時代
[00:26:17.180 --> 00:26:20.500]  Onward Christian Soldiers
[00:26:20.500 --> 00:26:22.040]  向前走
[00:26:22.040 --> 00:26:24.600]  為神衝鋒陷陣
[00:26:24.600 --> 00:26:27.920]  現在基督徒躲在教會裏面
[00:26:27.920 --> 00:26:29.460]  唯唯為自己enjoy
[00:26:29.460 --> 00:26:30.220]  Life
[00:26:30.220 --> 00:26:33.820]  我不知道我是否講得太坦白
[00:26:33.820 --> 00:26:36.640]  我不知道會不會傷害到你們
[00:26:37.920 --> 00:26:42.000]  我站在上帝的面前 站在整個法院面前 我們彼此提醒他們
[00:26:42.000 --> 00:26:44.060]  因為歷史很難過
[00:26:44.060 --> 00:26:52.240]  我不想我們的教會
[00:26:52.240 --> 00:26:55.840]  變成維持教會的運作
[00:26:55.840 --> 00:27:00.180]  延續上帝的工作
[00:27:07.080 --> 00:27:08.120]  很多時候
[00:27:08.120 --> 00:27:12.960]  我們見到很多教會者one in the church
[00:27:12.960 --> 00:27:21.940]  對宣教的工作 直投的工作 行公義好憐憫
[00:27:21.940 --> 00:27:25.780]  做社會的公益
[00:27:25.780 --> 00:27:29.100]  變成教會次要的工作
[00:27:29.100 --> 00:27:32.940]  有空就做 有錢就做 有人就做
[00:27:32.940 --> 00:27:36.520]  看不到耶穌當日怎樣傳服人
[00:27:37.080 --> 00:27:48.800]  我記得 會怎樣成立十五週年的時候
[00:27:48.800 --> 00:27:53.120]  我們怎樣慶祝十五週年 成立十五週年
[00:27:53.120 --> 00:27:58.020]  有沒有人記得 有沒有人參加過我們會議的十五週年 舉舉手先
[00:27:58.020 --> 00:27:59.040]  不是很多
[00:27:59.040 --> 00:28:02.880]  Betty Elsa 應該在這裏
[00:28:02.880 --> 00:28:05.960]  你記不記得我們十五週年做了什麼
[00:28:06.220 --> 00:28:08.600]  慶祝十五週年的時候 是不是有東西吃大餐
[00:28:08.600 --> 00:28:11.520]  記得我們做什麼嗎
[00:28:11.520 --> 00:28:14.520]  我說不要吃大餐了
[00:28:14.520 --> 00:28:18.800]  我們為 Home First 暴行籌款
[00:28:18.800 --> 00:28:21.400]  是社區裏面有需要的小孩子
[00:28:21.400 --> 00:28:24.760]  所以我找了很多贊助者
[00:28:24.760 --> 00:28:28.340]  然後我們聚集在我們那個Parking lot McPeters 那時候
[00:28:28.340 --> 00:28:29.940]  我不知道有多少人
[00:28:29.940 --> 00:28:32.080]  圍繞城市來暴行
[00:28:32.080 --> 00:28:34.600]  和這個 Home First 去籌款
[00:28:34.720 --> 00:28:37.640]  這個是我們其中一個主要慶祝十五週年的活動
[00:28:37.640 --> 00:28:44.360]  然後呢 我們有一幫弟兄姊妹帶著我們的青少年人去警察局
[00:28:44.360 --> 00:28:45.720]  不是抗議
[00:28:45.720 --> 00:28:48.360]  做了很多禮物
[00:28:48.360 --> 00:28:50.880]  我們問市民 你們有多少個警察在這裏
[00:28:50.880 --> 00:28:52.960]  我們的市民有多少個警察
[00:28:52.960 --> 00:28:55.600]  每個警察做了一份大禮物送給他們
[00:28:55.600 --> 00:29:00.080]  安排他們服侍我們的社區
[00:29:00.080 --> 00:29:04.360]  所以那星期有個弟兄姊妹超速被警察截停了
[00:29:05.680 --> 00:29:06.280]  你去哪裏
[00:29:06.280 --> 00:29:07.000]  我去教會
[00:29:07.000 --> 00:29:08.280]  去哪間 會點嗎
[00:29:08.280 --> 00:29:09.480]  快點走 快點走
[00:29:09.480 --> 00:29:19.680]  兩年前開始
[00:29:19.680 --> 00:29:23.200]  McPeters Campus 每兩個星期六
[00:29:23.200 --> 00:29:26.720]  分發食物給那些窮苦大眾
[00:29:26.720 --> 00:29:30.160]  我非常感謝我們上個星期有多少人
[00:29:30.160 --> 00:29:31.240]  二十多三十人是嗎
[00:29:31.240 --> 00:29:33.480]  二十多三十人去幫忙
[00:29:33.480 --> 00:29:34.960]  是我們這個Campus
[00:29:34.960 --> 00:29:39.360]  Philip 弟兄和其他領導人帶著他們
[00:29:39.360 --> 00:29:43.040]  去McPeters派食物給那些窮苦的大眾
[00:29:43.040 --> 00:29:45.560]  昨天你知不知道有什麼事
[00:29:45.560 --> 00:29:46.760]  我們幾個弟兄姊妹
[00:29:46.760 --> 00:29:50.760]  去接Crosspoint Christian Academy那些學生家長
[00:29:50.760 --> 00:29:51.920]  剛剛到步了
[00:29:51.920 --> 00:29:53.800]  新學生 新家長來
[00:29:53.800 --> 00:29:57.280]  接飛機來回機場幾轉
[00:29:57.280 --> 00:29:58.600]  弄到昨晚一點鐘
[00:29:58.600 --> 00:30:00.120]  大家知不知道
[00:30:02.760 --> 00:30:04.120]  為什麼我們要這樣做
[00:30:04.120 --> 00:30:05.240]  這些人不相信耶穌
[00:30:05.240 --> 00:30:10.280]  因為他們知道我們真是愛他們
[00:30:10.280 --> 00:30:11.200]  不只是用嘴巴
[00:30:11.200 --> 00:30:14.680]  不只是用嘴說我們會幫他們
[00:30:14.680 --> 00:30:16.600]  我們真是做
[00:30:16.600 --> 00:30:21.240]  所以我們在社區裏面
[00:30:21.240 --> 00:30:22.360]  見到一個很明星的
[00:30:22.360 --> 00:30:23.480]  知不知道
[00:30:23.480 --> 00:30:24.680]  見到很多橋樑
[00:30:24.680 --> 00:30:27.560]  很多的聯繫
[00:30:27.560 --> 00:30:30.360]  人來到聖地天使都知道
[00:30:30.360 --> 00:30:31.760]  有一個會點教會在這裏
[00:30:33.760 --> 00:30:34.760]  弟兄姊妹 你知不知道
[00:30:34.760 --> 00:30:36.040]  為什麼我們叫會點
[00:30:36.040 --> 00:30:38.520]  有沒有人知道
[00:30:38.520 --> 00:30:39.640]  你上個101
[00:30:39.640 --> 00:30:40.640]  為什麼我們叫會點教會
[00:30:40.640 --> 00:30:41.360]  你知不知道
[00:30:41.360 --> 00:30:46.120]  因為我們是做人與神的教會點
[00:30:46.120 --> 00:30:48.040]  這是我們會點的意思
[00:30:48.040 --> 00:30:50.000]  我們是做人與神的教會點
[00:30:50.000 --> 00:30:52.040]  透過你 每一個教會
[00:30:52.040 --> 00:30:53.720]  透過你 每一個會點人
[00:30:53.720 --> 00:30:55.960]  讓人透過你
[00:30:55.960 --> 00:30:57.760]  去跟神接觸到
[00:30:57.760 --> 00:31:00.680]  個人也好 教會也好
[00:31:01.320 --> 00:31:04.560]  我們要做人與神的教會點
[00:31:04.560 --> 00:31:06.240]  因為這是上帝給我們的使命
[00:31:06.240 --> 00:31:08.080]  我們在世上生活的時候
[00:31:08.080 --> 00:31:09.280]  就是做這些事
[00:31:09.280 --> 00:31:11.440]  透過我們的行動
[00:31:11.440 --> 00:31:12.800]  要我們的說話去關心
[00:31:12.800 --> 00:31:14.240]  去幫助 去照顧他們
[00:31:14.240 --> 00:31:16.880]  讓他們經歷到上帝的愛
[00:31:16.880 --> 00:31:19.000]  知道這個神是活生生的上帝
[00:31:19.000 --> 00:31:21.400]  活在我們的中間
[00:31:21.400 --> 00:31:23.920]  所以我們能夠抗質神的國度
[00:31:23.920 --> 00:31:26.280]  你要不要幫忙
[00:31:26.280 --> 00:31:28.560]  你要不要參與
[00:31:32.320 --> 00:31:33.880]  剛才我報告是嗎
[00:31:33.880 --> 00:31:34.680]  聖地天使
[00:31:34.680 --> 00:31:36.800]  我們在這裡分堂
[00:31:36.800 --> 00:31:37.920]  感謝主 成立了一年
[00:31:37.920 --> 00:31:39.960]  但是神竟然為我們預備了一個地方
[00:31:39.960 --> 00:31:41.400]  為什麼
[00:31:41.400 --> 00:31:42.560]  因為神給我們有印證
[00:31:42.560 --> 00:31:47.360]  我們希望在這裡再做
[00:31:47.360 --> 00:31:50.160]  要有一個Christian Community Center
[00:31:50.160 --> 00:31:53.000]  神就感到祂自己會放一些筆籤給我們
[00:31:53.000 --> 00:31:54.320]  是這樣開始的
[00:31:54.320 --> 00:31:56.640]  有沒有想過一年裡面
[00:31:56.640 --> 00:31:57.840]  你就可以買到一個地方
[00:31:57.840 --> 00:31:59.760]  沒有 我想過
[00:32:00.320 --> 00:32:01.680]  真的沒有計劃
[00:32:01.680 --> 00:32:05.160]  但是神珍惜我們的心
[00:32:05.160 --> 00:32:08.080]  你願意服侍上帝聽主的話的時候
[00:32:08.080 --> 00:32:09.720]  神讓你看到
[00:32:09.720 --> 00:32:11.400]  我會教你怎樣做
[00:32:11.400 --> 00:32:12.520]  你說沒錢嗎
[00:32:12.520 --> 00:32:13.880]  我有錢嘛
[00:32:13.880 --> 00:32:15.480]  不是我 即是上帝
[00:32:15.480 --> 00:32:18.400]  你用不著擔心
[00:32:18.400 --> 00:32:19.640]  我會幫你搞定
[00:32:19.640 --> 00:32:21.160]  當然現在還沒搞定
[00:32:21.160 --> 00:32:23.080]  不過我相信得過一定會搞定
[00:32:23.080 --> 00:32:26.360]  因為這是上帝要我們做的事
[00:32:28.880 --> 00:32:30.320]  中國鼓勵大家
[00:32:30.320 --> 00:32:33.320]  如果你關心這個教會
[00:32:33.320 --> 00:32:34.160]  我這個教會
[00:32:34.160 --> 00:32:35.920]  你以這個教會作為你屬靈的家
[00:32:35.920 --> 00:32:37.680]  我這個教會祈禱
[00:32:37.680 --> 00:32:41.800]  我這個教會奉獻
[00:32:41.800 --> 00:32:42.920]  不是奉獻這個教會
[00:32:42.920 --> 00:32:45.720]  是去Honor神這個的心意
[00:32:45.720 --> 00:32:49.120]  因為凡遵行神旨意的
[00:32:49.120 --> 00:32:53.720]  才可以進入天國
[00:32:57.280 --> 00:32:59.280]  當然 當我們這樣去做的時候
[00:32:59.280 --> 00:33:00.480]  我們要小心
[00:33:00.480 --> 00:33:03.000]  要謹慎
[00:33:03.000 --> 00:33:03.600]  為甚麼
[00:33:03.600 --> 00:33:06.760]  因為我們早點慶賀是吧
[00:33:06.760 --> 00:33:08.960]  誰最不喜歡
[00:33:08.960 --> 00:33:09.680]  你知道嗎
[00:33:09.680 --> 00:33:14.520]  魔鬼最不喜歡
[00:33:14.520 --> 00:33:17.400]  魔鬼在做垂死的掙扎
[00:33:17.400 --> 00:33:18.400]  他已經輸了
[00:33:18.400 --> 00:33:20.520]  決定性的障礙我們已經打贏了
[00:33:20.520 --> 00:33:22.200]  不過他不甘心
[00:33:22.200 --> 00:33:24.000]  所以他做垂死的掙扎
[00:33:24.000 --> 00:33:25.440]  用盡方法
[00:33:25.440 --> 00:33:26.480]  上帝不斷工作
[00:33:26.480 --> 00:33:27.400]  他又不斷工作
[00:33:27.400 --> 00:33:28.880]  要拆毀神的工作
[00:33:28.880 --> 00:33:31.480]  要讓基督徒跌倒
[00:33:31.480 --> 00:33:35.240]  所以在我們服侍上帝的同時
[00:33:35.240 --> 00:33:36.920]  求神的靈幫助我們
[00:33:36.920 --> 00:33:37.600]  要小心
[00:33:37.600 --> 00:33:38.960]  要謹慎
[00:33:38.960 --> 00:33:41.160]  這就是耶穌給我們的提醒
[00:33:41.160 --> 00:33:42.120]  我們再看回二十二節
[00:33:42.120 --> 00:33:43.280]  二十三節
[00:33:43.280 --> 00:33:43.760]  謹慎
[00:33:43.760 --> 00:33:44.600]  等候耶穌來
[00:33:44.600 --> 00:33:46.560]  要在那一天
[00:33:46.560 --> 00:33:47.920]  必有許多人對我說
[00:33:47.920 --> 00:33:48.720]  主啊主啊
[00:33:48.720 --> 00:33:50.320]  我們不是奉祢的名
[00:33:50.320 --> 00:33:51.240]  傳道奉祢的名
[00:33:51.240 --> 00:33:52.840]  趕鬼奉祢的名
[00:33:52.840 --> 00:33:54.400]  行去多事難嗎
[00:33:55.720 --> 00:33:57.320]  耶穌要向他們宣告
[00:33:57.320 --> 00:33:59.040]  我從來不認識你們
[00:33:59.040 --> 00:34:01.000]  你們這些作惡的人
[00:34:01.000 --> 00:34:02.520]  給我走開
[00:34:02.520 --> 00:34:04.640]  哇! 耶穌說話都很模糊
[00:34:04.640 --> 00:34:08.640]  我想問問大家
[00:34:08.640 --> 00:34:11.280]  耶穌所提到的這些人
[00:34:11.280 --> 00:34:12.480]  是什麼人來的?
[00:34:12.480 --> 00:34:15.360]  這些是什麼人來的?
[00:34:15.360 --> 00:34:16.120]  很明顯
[00:34:16.120 --> 00:34:18.440]  他們以為自己是基督徒
[00:34:18.440 --> 00:34:19.520]  是不是?
[00:34:19.520 --> 00:34:20.880]  以為自己是基督徒
[00:34:20.880 --> 00:34:22.920]  而且不是一般基督徒
[00:34:22.920 --> 00:34:24.840]  因為他們
[00:34:24.840 --> 00:34:26.000]  做很多事的
[00:34:26.000 --> 00:34:26.600]  是不是?
[00:34:26.600 --> 00:34:28.720]  做什麼?
[00:34:28.720 --> 00:34:29.720]  傳道
[00:34:29.720 --> 00:34:30.480]  趕鬼
[00:34:30.480 --> 00:34:33.840]  甚至行異能
[00:34:33.840 --> 00:34:35.160]  哇! 這些人很厲害
[00:34:35.160 --> 00:34:36.080]  這些人
[00:34:36.080 --> 00:34:37.920]  其實就是上星期
[00:34:37.920 --> 00:34:41.360]  伯牧師所說的那些假先知
[00:34:41.360 --> 00:34:44.080]  就是那些假老師
[00:34:44.080 --> 00:34:46.600]  後來保羅都提醒提摩太
[00:34:46.600 --> 00:34:47.560]  在末世
[00:34:47.560 --> 00:34:49.240]  耶穌回來之前
[00:34:49.240 --> 00:34:51.080]  教會裏面是會有
[00:34:51.080 --> 00:34:56.240]  很多穿著宗教外衣的宗教徒
[00:34:56.240 --> 00:34:59.000]  和假先知出現的
[00:34:59.000 --> 00:35:02.440]  提摩太後書第三章第五節
[00:35:02.440 --> 00:35:05.080]  他們披著宗教的外衣
[00:35:05.080 --> 00:35:08.240]  卻拒絕宗教的實質
[00:35:08.240 --> 00:35:09.280]  這一類的人
[00:35:09.280 --> 00:35:12.680]  你們要躲避他們
[00:35:12.680 --> 00:35:15.480]  保羅提醒提摩太
[00:35:15.480 --> 00:35:16.680]  也提醒我們
[00:35:16.680 --> 00:35:17.920]  在末世的教會裏面
[00:35:17.920 --> 00:35:20.840]  原來我們會見到一些
[00:35:20.840 --> 00:35:23.040]  穿著宗教外衣
[00:35:23.040 --> 00:35:24.240]  是什麼意思?
[00:35:24.240 --> 00:35:28.040]  就是有信仰的外表
[00:35:28.040 --> 00:35:30.240]  但是沒有生命的實質
[00:35:30.240 --> 00:35:31.840]  沒有屬靈的生命
[00:35:31.840 --> 00:35:33.960]  沒有能力實踐信仰的
