
[00:00:00.000 --> 00:00:05.700]  有一段聖經在以西結書第37章第9跟第10兩節
[00:18:46.560 --> 00:18:48.360]  來敬拜祂的時候
[00:18:48.360 --> 00:18:51.260]  你是歡迎神來掌權
[00:18:51.260 --> 00:18:54.260]  神的寶座就能夠在我們中間設立
[00:18:54.260 --> 00:18:56.960]  神的寶座降臨在我們中間的時候
[00:18:56.960 --> 00:19:01.560]  就要斷開一切黑暗罪惡的詮釋
[00:19:01.560 --> 00:19:04.260]  當神的寶座在我們中間設立的時候
[00:19:04.260 --> 00:19:07.660]  要帶給我們自由跟醫治跟釋放
[00:19:07.660 --> 00:19:10.160]  你們
[00:19:10.160 --> 00:19:12.960]  你說穆斯像我們這麼軟弱的人
[00:19:12.960 --> 00:19:14.460]  我們這樣的歌唱
[00:19:14.460 --> 00:19:17.060]  我們這樣的宣告有用嗎
[00:19:17.060 --> 00:19:18.860]  當然有用
[00:19:18.860 --> 00:19:20.560]  四篇第八篇第二節怎麼說
[00:19:20.560 --> 00:19:21.760]  彌同來念來
[00:19:21.760 --> 00:19:23.360]  你因敵人的緣故
[00:19:23.360 --> 00:19:26.760]  從嬰孩和吃奶的口中建立了能力
[00:19:26.760 --> 00:19:30.460]  使仇敵和報仇的舊閉口無言
[00:19:30.460 --> 00:19:33.860]  請問誰是這裡說嬰孩和吃奶的
[00:19:33.860 --> 00:19:34.460]  就是我們
[00:19:34.460 --> 00:19:35.360]  我們就是嬰孩吃奶
[00:19:35.360 --> 00:19:37.160]  我們在仇敵的眼中
[00:19:37.160 --> 00:19:39.160]  看來真的是一點能力都沒有
[00:19:39.160 --> 00:19:41.460]  我們就像嬰孩跟吃奶的
[00:19:41.460 --> 00:19:43.560]  我們怎麼有能力勝過魔鬼山
[00:19:43.560 --> 00:19:45.460]  不可能的
[00:19:45.460 --> 00:19:46.960]  但神說什麼
[00:19:46.960 --> 00:19:49.760]  神說這就是我的心意
[00:19:49.760 --> 00:19:51.660]  我要藉著這些軟弱的人
[00:19:51.660 --> 00:19:53.860]  像嬰孩一樣軟弱的人
[00:19:53.860 --> 00:19:56.660]  他們的口中
[00:19:56.660 --> 00:19:58.160]  這個口中指的什麼
[00:19:58.160 --> 00:20:00.660]  難道不就是我們的敬拜嗎
[00:20:00.660 --> 00:20:02.460]  不是我們的讚美嗎
[00:20:02.460 --> 00:20:04.160]  我們在宣告嗎
[00:20:04.160 --> 00:20:07.860]  神說要從我們的口中建立能力
[00:20:07.860 --> 00:20:10.560]  神要藉著我們口中的敬拜跟讚美
[00:20:10.560 --> 00:20:14.760]  來宣告除滅魔鬼撒旦一切的作為
[00:20:14.760 --> 00:20:16.060]  你們
[00:20:16.060 --> 00:20:17.760]  而當魔鬼撒旦看見
[00:20:17.760 --> 00:20:20.160]  像我們這麼軟弱的嬰孩跟吃奶的
[00:20:20.160 --> 00:20:21.260]  能夠把他擊敗
[00:20:21.260 --> 00:20:24.260]  他就閉口無言
[00:20:24.260 --> 00:20:25.360]  你們
[00:20:25.360 --> 00:20:28.560]  換說當我們開口來高舉主的名的時候
[00:20:28.560 --> 00:20:30.660]  當我們敬拜讚美來宣告的時候
[00:20:30.660 --> 00:20:32.760]  神要做一件奇妙的事情
[00:20:32.760 --> 00:20:34.460]  雖然我們這麼軟弱的人
[00:20:34.460 --> 00:20:36.460]  我們在這裡宣告禱告
[00:20:36.460 --> 00:20:38.060]  神要做一件奇妙的事情
[00:20:38.060 --> 00:20:41.660]  神要親自為我們來征戰
[00:20:41.660 --> 00:20:44.560]  神要除滅一切仇敵的作為
[00:20:44.560 --> 00:20:45.560]  你們
[00:20:45.560 --> 00:20:48.160]  哈利路亞
[00:20:48.160 --> 00:20:50.160]  萬國主教佈道團是我們教會
[00:20:50.160 --> 00:20:55.060]  很多年所支持的一個福音的夥伴
[00:20:55.060 --> 00:20:57.660]  有一次他們派了一個短宣隊
[00:20:57.660 --> 00:20:59.560]  在喜馬拉雅山的一個村落
[00:20:59.560 --> 00:21:02.560]  準備去發單章傳福音
[00:21:02.560 --> 00:21:05.160]  他們整個團隊去到那個村落的時候
[00:21:05.160 --> 00:21:06.160]  要準備發單章
[00:21:06.160 --> 00:21:08.160]  沒想到這些村民看到他們來
[00:21:08.160 --> 00:21:11.160]  一個個就把這個家人們都關上
[00:21:11.160 --> 00:21:12.860]  禁閉
[00:21:12.860 --> 00:21:15.160]  不願意接受這些單章
[00:21:15.160 --> 00:21:16.760]  所以他們就沒有辦法
[00:21:16.760 --> 00:21:18.760]  沒有一個家庭願意接受
[00:21:18.760 --> 00:21:21.960]  他們就只好回到他們所住的地方
[00:21:21.960 --> 00:21:23.960]  他們就整個晚上在神面前
[00:21:23.960 --> 00:21:26.760]  敬拜讚美高舉耶穌基督的名聲
[00:21:26.760 --> 00:21:31.260]  宣告耶穌是這個村落的主宰
[00:21:31.260 --> 00:21:34.760]  他們整個晚上通宵禱告 敬拜
[00:21:34.760 --> 00:21:38.360]  到清晨的時候突然聽到敲門的聲音
[00:21:38.360 --> 00:21:40.360]  打開門一看 哇
[00:21:40.360 --> 00:21:42.460]  原來整個村的村民已經
[00:21:42.460 --> 00:21:46.060]  一排字排開站在他們的外面
[00:21:46.060 --> 00:21:47.460]  一個一個對他們說
[00:21:47.460 --> 00:21:49.860]  昨天晚上我們在睡覺的時候
[00:21:49.860 --> 00:21:53.160]  耶穌向我們顯現
[00:21:53.160 --> 00:21:55.860]  耶穌對我們說要來到你們這裡
[00:21:55.860 --> 00:21:58.560]  你們擁有我們生命的答案
[00:21:58.560 --> 00:22:04.160]  哈利路亞 哈利路亞
[00:22:04.160 --> 00:22:07.160]  我們看見當我們敬拜讚美的神的寶座
[00:22:07.160 --> 00:22:10.060]  就要在我們中間設立啊
[00:22:10.060 --> 00:22:14.060]  神要親自為我們征戰的 耶穌
[00:22:14.060 --> 00:22:15.760]  所以敬拜讚美是我們第一個兵器
[00:22:15.760 --> 00:22:17.160]  第二個兵器 禱告
[00:22:17.160 --> 00:22:19.560]  可以說要禱告
[00:22:19.560 --> 00:22:23.960]  禱告是神所賜給我們一個得勝的武器耶
[00:22:23.960 --> 00:22:27.060]  哥倫多後書第十章第四到第五節
[00:22:27.060 --> 00:22:28.860]  這裡說我們征戰的兵器
[00:22:28.860 --> 00:22:30.560]  本不是屬血氣的
[00:22:30.560 --> 00:22:32.260]  乃是在神面前什麼
[00:22:32.260 --> 00:22:34.760]  有能力 就是禱告嘛
[00:22:34.760 --> 00:22:36.760]  可以攻破堅固的引壘
[00:22:36.760 --> 00:22:37.760]  第五節怎麼說呢
[00:22:37.760 --> 00:22:40.360]  將各樣的計謀 各樣藍主人認識神
[00:22:40.360 --> 00:22:43.160]  那些至高的事一概攻破了
[00:22:43.160 --> 00:22:45.560]  又將人所有的心一奪回
[00:22:45.560 --> 00:22:48.260]  使他都順服基督
[00:22:48.260 --> 00:22:50.160]  接著禱告
[00:22:50.160 --> 00:22:53.360]  我們可以拆毀人心中那種堅固的引壘
[00:22:53.360 --> 00:22:56.260]  不但能夠拆毀人心中堅固的引壘
[00:22:56.260 --> 00:22:59.460]  而且能夠在各樣仇敵的攻擊當中
[00:22:59.460 --> 00:23:01.560]  經歷神的得勝
[00:23:01.560 --> 00:23:03.360]  你們
[00:23:03.360 --> 00:23:04.360]  我們看見
[00:23:04.360 --> 00:23:06.560]  你還記得當主耶穌基督
[00:23:06.560 --> 00:23:10.860]  在要準備走上十字架道路的過程當中
[00:23:10.860 --> 00:23:16.060]  那是他一生當中在地上最大的一個征戰
[00:23:16.060 --> 00:23:19.660]  那個時候你還記得主耶穌帶領了三個門徒
[00:23:19.660 --> 00:23:21.960]  就到克西瑪黎原去
[00:23:21.960 --> 00:23:24.360]  請問他到克西瑪黎幹什麼
[00:23:24.360 --> 00:23:25.460]  禱告
[00:23:25.460 --> 00:23:28.260]  因為他知道這是一個極大的征戰
[00:23:28.260 --> 00:23:29.660]  所以他必須要禱告
[00:23:29.660 --> 00:23:32.060]  聖經形容說耶穌的禱告
[00:23:32.060 --> 00:23:34.660]  他迫切到一個程度
[00:23:34.660 --> 00:23:39.360]  聖經說他的汗滴如同血點一樣流下來
[00:23:39.360 --> 00:23:41.960]  我很難想像是怎麼樣一種光景
[00:23:41.960 --> 00:23:46.260]  迫切到流下的汗像雪滴一樣
[00:23:46.260 --> 00:23:48.760]  何等的迫切
[00:23:48.760 --> 00:23:51.660]  可是每一次他回去看到門徒的時候
[00:23:51.660 --> 00:23:53.360]  門徒都在幹什麼
[00:23:53.360 --> 00:23:54.760]  睡覺
[00:23:54.760 --> 00:23:57.260]  一次 兩次
[00:23:57.260 --> 00:23:59.460]  到了第三次
[00:23:59.460 --> 00:24:02.760]  馬可福音第14章41節怎麼說呢
[00:24:02.760 --> 00:24:04.160]  第三次來對他們說
[00:24:04.160 --> 00:24:06.460]  現在你們仍然睡覺安歇吧
[00:24:06.460 --> 00:24:08.460]  其實在原文不是這樣說的
[00:24:08.460 --> 00:24:12.560]  原文說現在你們仍然在睡覺安歇嗎
[00:24:12.560 --> 00:24:13.860]  你們還在睡覺嗎
[00:24:13.860 --> 00:24:15.860]  不是吧 是嗎
[00:24:15.860 --> 00:24:18.260]  還在睡覺嗎
[00:24:18.260 --> 00:24:19.760]  下面兩個字
[00:24:19.760 --> 00:24:21.960]  我想你從來沒有這樣讀過這個經文
[00:24:21.960 --> 00:24:25.560]  這兩個字我覺得應該用出體
[00:24:25.560 --> 00:24:27.760]  超大的出體
[00:24:27.760 --> 00:24:29.160]  來寫這兩個字
[00:24:29.160 --> 00:24:31.460]  耶穌說什麼
[00:24:31.460 --> 00:24:35.260]  你不能這樣讀
[00:24:35.260 --> 00:24:38.760]  要 夠了
[00:24:38.760 --> 00:24:43.060]  還在睡覺嗎 夠了
[00:24:43.060 --> 00:24:46.760]  現在不是一個睡覺的時刻
[00:24:46.760 --> 00:24:48.560]  現在是禱告征戰
[00:24:48.560 --> 00:24:51.360]  是因為人子就要被賣在罪人手裡了
[00:24:51.360 --> 00:24:53.260]  你還不知道嗎
[00:24:53.260 --> 00:24:56.160]  這不是睡覺的時刻
[00:24:56.160 --> 00:24:58.160]  太多時候我看見今天的教會
[00:24:58.160 --> 00:24:59.260]  常常我常常有一種
[00:24:59.260 --> 00:25:02.860]  我叫做沉睡的靈
[00:25:02.860 --> 00:25:06.260]  講到錢我們眼睛都開了
[00:25:06.260 --> 00:25:11.060]  講到食物不但眼開 口也開
[00:25:11.060 --> 00:25:14.260]  你講到禱告 個個睡覺
[00:25:14.260 --> 00:25:16.060]  但事實上我告訴你
[00:25:16.060 --> 00:25:17.660]  越是在艱難的時刻
[00:25:17.660 --> 00:25:21.360]  越是要禱告
[00:25:21.360 --> 00:25:23.460]  我們看見四十二節怎麼說呢
[00:25:23.460 --> 00:25:24.960]  四十二節主耶穌繼續說
[00:25:24.960 --> 00:25:28.860]  起來 我們走吧
[00:25:28.860 --> 00:25:32.260]  耶穌說起來 我們走吧
[00:25:32.260 --> 00:25:34.360]  我告訴你對耶穌來講
[00:25:34.360 --> 00:25:36.960]  祂是禱告起來
[00:25:36.960 --> 00:25:38.660]  禱告起來
[00:25:38.660 --> 00:25:42.160]  滿有能力 滿有智慧
[00:25:42.160 --> 00:25:44.060]  面對十字架的苦難
[00:25:44.060 --> 00:25:45.860]  一點沒有畏懼
[00:25:45.860 --> 00:25:51.160]  至終經歷神的復活跟得勝
[00:25:51.160 --> 00:25:53.460]  可對門徒來講
[00:25:53.460 --> 00:25:55.960]  耶穌是禱告起來
[00:25:55.960 --> 00:25:59.060]  他們是睡覺起來
[00:25:59.060 --> 00:26:01.460]  我告訴你何等的不同
[00:26:01.460 --> 00:26:03.760]  他們睡覺起來了
[00:26:03.760 --> 00:26:05.960]  面對苦難的環境
[00:26:05.960 --> 00:26:09.360]  驚慌失措
[00:26:09.360 --> 00:26:12.260]  所以當彬彬來捉拿耶穌的時候
[00:26:12.260 --> 00:26:14.360]  比如一看 哇 彬彬來了
[00:26:14.360 --> 00:26:17.460]  立刻以為征戰的時候到拿起刀來
[00:26:17.460 --> 00:26:20.060]  他以為刀劍之戰
[00:26:20.060 --> 00:26:24.060]  一刀就把大祭祀的普通耳朵削下來
[00:26:24.060 --> 00:26:26.060]  還要煩惱耶穌到地上
[00:26:26.060 --> 00:26:28.160]  把這耳朵撿起來
[00:26:28.160 --> 00:26:30.960]  還貼在這耳朵上醫治那個普通人
[00:26:30.960 --> 00:26:32.760]  這什麼時候了
[00:26:32.760 --> 00:26:34.560]  還做這種愚蠢的事
[00:26:34.560 --> 00:26:36.560]  還做這種疲弱的事情
[00:26:36.560 --> 00:26:38.260]  什麼時候啊
[00:26:38.260 --> 00:26:39.760]  但彬彬不懂啊
[00:26:39.760 --> 00:26:41.660]  睡覺起來懂什麼
[00:26:41.660 --> 00:26:43.160]  什麼都不懂
[00:26:43.160 --> 00:26:46.760]  以為刀劍之戰
[00:26:46.760 --> 00:26:48.660]  今天多少時候我看見很多信徒就是這樣
[00:26:48.660 --> 00:26:49.360]  什麼都不懂
[00:26:49.360 --> 00:26:52.260]  睡覺起來懂什麼
[00:26:52.260 --> 00:26:53.260]  驚慌失措
[00:26:53.260 --> 00:26:56.360]  不知道幹什麼
[00:26:56.360 --> 00:26:58.960]  那你要禱告
[00:26:58.960 --> 00:27:01.160]  耶穌禱告
[00:27:01.160 --> 00:27:02.860]  禱告起來
[00:27:02.860 --> 00:27:04.660]  他就有智慧
[00:27:04.660 --> 00:27:08.160]  就有能力完成神的託付
[00:27:08.160 --> 00:27:11.460]  得到最後的得勝
[00:27:11.460 --> 00:27:14.660]  你們你一定要禱告
[00:27:14.660 --> 00:27:17.160]  禱告是神給我們征戰的武器
[00:27:17.160 --> 00:27:19.160]  越是在艱難的時刻
[00:27:19.160 --> 00:27:22.460]  你越要禱告神給你智慧
[00:27:22.460 --> 00:27:27.560]  給你力量勝過你一切的環境
[00:27:27.560 --> 00:27:30.160]  第三主的話語
[00:27:30.160 --> 00:27:33.160]  跟你們說主的話語
[00:27:33.160 --> 00:27:35.560]  我們很少想到說主的話語
[00:27:35.560 --> 00:27:37.760]  也是一種兵器
[00:27:37.760 --> 00:27:39.460]  但事實上是的
[00:27:39.460 --> 00:27:42.060]  以我所說六章十七節你看見講到
[00:27:42.060 --> 00:27:43.460]  屬靈的軍裝的時候
[00:27:43.460 --> 00:27:49.360]  保羅最後講拿著什麼聖靈的寶劍就是神的道理
[00:27:49.360 --> 00:27:52.460]  在所有保羅所說的屬靈的軍裝裡面
[00:27:52.460 --> 00:27:56.760]  其實所有軍裝都是講防衛的
[00:27:56.760 --> 00:28:00.560]  只有一件是攻擊的兵器
[00:28:00.560 --> 00:28:01.760]  就是這裡
[00:28:01.760 --> 00:28:06.160]  聖靈的寶劍就是神的話語
[00:28:06.160 --> 00:28:09.360]  第二件我們看見神的話太重要了
[00:28:09.360 --> 00:28:11.160]  今天我們看主耶穌基督
[00:28:11.160 --> 00:28:15.460]  當他面對魔鬼撒旦的試探的時候你還記得
[00:28:15.460 --> 00:28:18.460]  耶穌基督就是用主的話語
[00:28:18.460 --> 00:28:20.960]  去抵擋魔鬼的
[00:28:20.960 --> 00:28:23.960]  所以今天我們不但要看重神的話語
[00:28:23.960 --> 00:28:25.560]  勤讀神的話語
[00:28:25.560 --> 00:28:27.960]  希望神的話語餵飽我們
[00:28:27.960 --> 00:28:31.760]  我們更是要懂得怎麼運用神的話語
[00:28:31.760 --> 00:28:32.760]  你們
[00:28:32.760 --> 00:28:35.460]  西部來說四章第十二節很清楚講到
[00:28:35.460 --> 00:28:36.560]  我們一同來念來
[00:28:36.560 --> 00:28:38.760]  神的道是活潑的
[00:28:38.760 --> 00:28:40.160]  是有功效的
[00:28:40.160 --> 00:28:42.260]  比起兩刃的劍更快
[00:28:42.260 --> 00:28:43.960]  甚至魂與靈
[00:28:43.960 --> 00:28:46.560]  骨節與骨髓都能夠刺入
[00:28:46.560 --> 00:28:49.760]  剖開你心中的思念和主義怎麼樣
[00:28:49.760 --> 00:28:51.760]  都能被你 wow
[00:28:51.760 --> 00:28:55.160]  第二 你們神的話是大有能力的
[00:28:55.160 --> 00:28:56.760]  當我們用神的話抵擋魔鬼
[00:28:56.760 --> 00:28:58.860]  魔鬼就要逃跑
[00:28:58.860 --> 00:29:00.760]  當我們用神的話傳主的福音
[00:29:00.760 --> 00:29:04.260]  福音就能夠拯救一切相信的人
[00:29:04.260 --> 00:29:05.560]  事實上神的話語的能力
[00:29:05.560 --> 00:29:08.660]  不但藉著我們的口中能夠釋放出來
[00:29:08.660 --> 00:29:10.160]  我告訴你 神的話語的能力
[00:29:10.160 --> 00:29:11.960]  更是透過我們生命的見證
[00:29:11.960 --> 00:29:14.060]  能夠被釋放出來
[00:29:14.060 --> 00:29:15.960]  我們看見初代的教會
[00:29:15.960 --> 00:29:19.160]  之所以帶來翻天覆地的能力
[00:29:19.160 --> 00:29:22.360]  不但是因為他們口中傳講神的話語
[00:29:22.360 --> 00:29:25.460]  更是因為他們活出耶穌基督的見證
[00:29:25.460 --> 00:29:26.460]  你們
[00:29:26.460 --> 00:29:27.860]  特別在現今的世代
[00:29:27.860 --> 00:29:32.260]  特別在很多福音受限制的地區
[00:29:32.260 --> 00:29:34.460]  有時候你不方便傳講神的話語
[00:29:34.460 --> 00:29:36.260]  事實上是生命的見證
[00:29:36.260 --> 00:29:38.560]  更能夠影響這個世代
[00:29:38.560 --> 00:29:42.560]  這不是保羅在菲律賓書二章十五到十六節怎麼說呢
[00:29:42.560 --> 00:29:45.360]  保羅說使你們無可指責 誠實無偽
[00:29:45.360 --> 00:29:47.760]  在這彎曲背謬的世代
[00:29:47.760 --> 00:29:50.060]  做成無瑕疵的兒女
[00:29:50.060 --> 00:29:53.560]  你們顯在這世代中好像明光照耀
[00:29:53.560 --> 00:29:55.860]  十六節將生命的道怎麼樣
[00:29:55.860 --> 00:29:57.760]  表明出來
[00:29:57.760 --> 00:30:00.160]  丁永傑我們看見今天神的話語太重要了
[00:30:00.160 --> 00:30:03.360]  不但我們口裡要說出神的話語來
[00:30:03.360 --> 00:30:07.160]  我們生命必須活出生命的見證來
[00:30:07.160 --> 00:30:08.160]  你們
[00:30:08.160 --> 00:30:11.160]  丁永傑今天神不但應許我們
[00:30:11.160 --> 00:30:13.060]  要在基督裡面得勝
[00:30:13.060 --> 00:30:16.860]  神更是賜給我們得勝的兵器
[00:30:16.860 --> 00:30:19.860]  今天無論仇敵怎麼厲害的來攻擊我們
[00:30:19.860 --> 00:30:22.060]  只要我們按照神的心意
[00:30:22.060 --> 00:30:24.260]  運用神所給我們的兵器
[00:30:24.260 --> 00:30:27.060]  我們就必然能夠經歷神的得勝
[00:30:27.060 --> 00:30:28.960]  能夠戰勝我們的環境的
[00:30:28.960 --> 00:30:29.760]  你們
[00:30:29.760 --> 00:30:31.160]  哈利路亞
[00:30:31.160 --> 00:30:32.660]  最後第四
[00:30:32.660 --> 00:30:35.660]  我們要期待神來行大事
[00:30:35.660 --> 00:30:40.160]  跟你們說要期待神來行大事跟他說
[00:30:40.160 --> 00:30:42.860]  丁永傑今天我們所信的神是偉大奇妙的真神
[00:30:42.860 --> 00:30:43.960]  Amen
[00:30:43.960 --> 00:30:45.660]  所以當我們跟隨祂的時候
[00:30:45.660 --> 00:30:46.860]  我們每一個神的兒女
[00:30:46.860 --> 00:30:48.660]  我們神的軍隊要跟隨神的時候
[00:30:48.660 --> 00:30:54.360]  那你也要期待神要做偉大奇妙的事情
[00:30:54.360 --> 00:30:56.560]  約瑟說三章第五節
[00:30:56.560 --> 00:30:57.960]  你看怎麼說呢
[00:30:57.960 --> 00:30:59.660]  耶穌要講完之後你們要字節
[00:30:59.660 --> 00:31:01.260]  下一句耶穌要怎麼說
[00:31:01.260 --> 00:31:02.560]  來一同類來
[00:31:02.560 --> 00:31:07.660]  因為明天耶穌必在你們中間行其事
[00:31:07.660 --> 00:31:08.960]  哈利路亞
[00:31:08.960 --> 00:31:12.860]  這裡說因為明天
[00:31:12.860 --> 00:31:14.160]  感謝神
[00:31:14.160 --> 00:31:15.760]  我們是有明天的
[00:31:15.760 --> 00:31:17.160]  Amen
[00:31:17.160 --> 00:31:19.360]  無論你的今天是如何
[00:31:19.360 --> 00:31:23.760]  要記著你的明天永遠在神的手中
[00:31:23.760 --> 00:31:27.460]  只要有神就有明天
[00:31:27.460 --> 00:31:30.760]  只要有神就有盼望
[00:31:30.760 --> 00:31:36.160]  只要有神就有無窮的機會擺在我們面前
[00:31:36.160 --> 00:31:37.160]  Amen
[00:31:37.160 --> 00:31:38.660]  對基督徒來講
[00:31:38.660 --> 00:31:40.460]  我再說無論你的環境是如何
[00:31:40.460 --> 00:31:42.960]  無論你的今天是如何
[00:31:42.960 --> 00:31:46.960]  在神裡面我們永遠有明天
[00:31:46.960 --> 00:31:49.060]  因為你的明天在神手中
[00:31:49.060 --> 00:31:53.860]  跟你們說你的明天在神手中
[00:31:53.860 --> 00:31:59.460]  這裡說因為明天耶和華必在
[00:31:59.460 --> 00:32:02.160]  感謝神這裡沒有說大概
[00:32:02.160 --> 00:32:03.360]  或許
[00:32:03.360 --> 00:32:05.360]  可能
[00:32:05.360 --> 00:32:08.060]  而是說耶和華必定
[00:32:08.060 --> 00:32:09.160]  必定在
[00:32:09.160 --> 00:32:10.760]  在哪裡呢
[00:32:10.760 --> 00:32:12.160]  你們中間
[00:32:12.160 --> 00:32:14.060]  請問誰是你們呢
[00:32:14.060 --> 00:32:15.860]  就是我們
[00:32:15.860 --> 00:32:17.560]  必在我們中間
[00:32:17.560 --> 00:32:19.060]  做什麼
[00:32:19.060 --> 00:32:22.060]  行其事
[00:32:22.060 --> 00:32:24.760]  什麼是其事
[00:32:24.760 --> 00:32:26.960]  你想得到的
[00:32:26.960 --> 00:32:28.660]  是不是其事
[00:32:28.660 --> 00:32:29.960]  不是
[00:32:29.960 --> 00:32:31.960]  你做得到的
[00:32:31.960 --> 00:32:33.660]  是不是其事
[00:32:33.660 --> 00:32:34.760]  不是
[00:32:34.760 --> 00:32:37.260]  能夠找人幫助你做到的
[00:32:37.260 --> 00:32:38.760]  是不是其事
[00:32:38.760 --> 00:32:40.460]  不是
[00:32:40.460 --> 00:32:43.960]  是這些你想不到
[00:32:43.960 --> 00:32:46.060]  做不到的
[00:32:46.060 --> 00:32:49.460]  你也找不到任何人來幫助你
[00:32:49.460 --> 00:32:51.760]  神學親自為你成就
[00:32:51.760 --> 00:32:53.460]  那真是其事
[00:32:53.460 --> 00:32:54.560]  Amen
[00:32:54.560 --> 00:32:55.860]  哈利路亞
[00:32:55.860 --> 00:33:02.460]  弟兄姐今天作為神的兒女一定要向神偉大的期待
[00:33:02.460 --> 00:33:03.260]  你知道
[00:33:03.260 --> 00:33:06.060]  很多時候我們常常來到他們祈求
[00:33:06.060 --> 00:33:07.460]  求神為我們成就
[00:33:07.460 --> 00:33:09.560]  其實都是按照我們小腦袋所想
[00:33:09.560 --> 00:33:11.060]  祝阿求你按照我的方式
[00:33:11.060 --> 00:33:13.960]  我告訴你當神要工作的時候
[00:33:13.960 --> 00:33:16.860]  神所用的方法絕對不是你所想的
[00:33:16.860 --> 00:33:18.260]  我給你保證
[00:33:18.260 --> 00:33:20.860]  絕對不是按照你所想的
[00:33:20.860 --> 00:33:21.860]  Amen
[00:33:21.860 --> 00:33:25.760]  否則他不是行其事的神嗎
[00:33:25.760 --> 00:33:30.060]  我們神所做永遠超過我們所求所想的
[00:33:30.060 --> 00:33:31.660]  Amen
[00:33:31.660 --> 00:33:34.560]  你知道在我辦公室有一個小小的圖畫
[00:33:34.560 --> 00:33:37.560]  我保存了很多年很多年
[00:33:37.560 --> 00:33:39.660]  但我一直放在那裡
[00:33:39.660 --> 00:33:41.560]  那個小小的圖畫
[00:33:41.560 --> 00:33:43.560]  就是一個孩子
[00:33:43.560 --> 00:33:46.260]  充滿期待的眼睛
[00:33:46.260 --> 00:33:51.060]  期待他的父親給他一個surprise
[00:33:51.060 --> 00:33:52.560]  這個圖畫我好喜歡
[00:33:52.560 --> 00:33:54.760]  我一直放在我辦公室裡面
[00:33:54.760 --> 00:33:57.560]  雖然我年紀已經一大把了
[00:33:57.560 --> 00:34:00.060]  可是我每次看到孩子就像我自己一樣
[00:34:00.060 --> 00:34:01.360]  來到神的面前
[00:34:01.360 --> 00:34:02.660]  我說父神
[00:34:02.660 --> 00:34:06.460]  我期待給我一個surprise
[00:34:06.460 --> 00:34:10.060]  我想不到的surprise
[00:34:10.060 --> 00:34:11.560]  我告訴你直到如今
[00:34:11.560 --> 00:34:15.460]  我的神從來沒有讓我失望過
[00:34:15.460 --> 00:34:17.160]  Hallelujah
[00:34:17.160 --> 00:34:22.660]  神所成就的永遠超過我所求所想
[00:34:22.660 --> 00:34:23.660]  Amen
[00:34:23.660 --> 00:34:25.060]  Hallelujah
[00:34:25.060 --> 00:34:28.960]  跟隨神我們一定要有這種偉大的期待
[00:34:28.960 --> 00:34:30.060]  所以一起來跟我說
[00:34:30.060 --> 00:34:32.360]  因為明天
[00:34:32.360 --> 00:34:34.760]  耶穌哈必在
[00:34:34.760 --> 00:34:36.560]  我們中間
[00:34:36.560 --> 00:34:38.260]  行其事
[00:34:38.260 --> 00:34:39.960]  因為明天
[00:34:39.960 --> 00:34:41.860]  耶穌哈必在
[00:34:41.860 --> 00:34:43.560]  我們中間
[00:34:43.560 --> 00:34:44.960]  行其事
[00:34:44.960 --> 00:34:46.060]  你們Hallelujah
[00:34:46.060 --> 00:34:52.260]  將來各位跟我們來神
[00:34:52.260 --> 00:34:56.960]  第二節當我們教會在慶祝完30週年之後
[00:34:56.960 --> 00:34:58.360]  面對前面
[00:34:58.360 --> 00:35:01.360]  真的是個嶄新的季節
[00:35:01.360 --> 00:35:05.660]  也再來是一條向來沒走過的道路
[00:35:05.660 --> 00:35:08.360]  就像神當年怎麼樣預備以色列人
[00:35:08.360 --> 00:35:10.360]  成為一支軍隊
[00:35:10.360 --> 00:35:14.760]  要進入神應許之地得地為業
[00:35:14.760 --> 00:35:19.160]  同樣今天神也要預備我們成為一支軍隊
[00:35:19.160 --> 00:35:22.060]  進入神所應許的命令
[00:35:22.060 --> 00:35:24.860]  來影響世代
[00:35:24.860 --> 00:35:25.960]  所以求神幫助我們
[00:35:25.960 --> 00:35:30.560]  我再說無論你從什麼時候加入生命盒
[00:35:30.560 --> 00:35:32.960]  現在神的工作
[00:35:32.960 --> 00:35:36.060]  就是要把我們連結在一起
[00:35:36.060 --> 00:35:39.360]  成為一支極大的軍隊
[00:35:39.360 --> 00:35:40.560]  求神幫助我們
[00:35:40.560 --> 00:35:43.360]  從新的尾聲來跟隨
[00:35:43.360 --> 00:35:46.760]  確認耶穌是我們的元帥
[00:35:46.760 --> 00:35:48.660]  按照神的心意
[00:35:48.660 --> 00:35:51.660]  我們運用神所給我們的兵器
[00:35:51.660 --> 00:35:54.460]  我們就必然經歷神在我們中間
[00:35:54.460 --> 00:35:56.560]  做偉大奇妙的工作
[00:35:56.560 --> 00:35:57.460]  黑門
[00:35:57.460 --> 00:35:59.560]  我們一起禱告
[00:35:59.560 --> 00:35:59.960]  親愛的主
[00:35:59.960 --> 00:36:02.060]  我們再次來到你們現場感謝與讚美
[00:36:02.060 --> 00:36:04.760]  因為我們雖然是軟弱的
[00:36:04.760 --> 00:36:06.060]  但主
[00:36:06.060 --> 00:36:07.160]  你在我們生命當中
[00:36:07.160 --> 00:36:09.560]  確實有個得勝的計畫
[00:36:09.560 --> 00:36:11.060]  主再次讓我們來到你面前
[00:36:11.060 --> 00:36:13.360]  謙卑我們自己
[00:36:13.360 --> 00:36:15.460]  真的是從新尾聲
