
[00:00:00.000 --> 00:00:03.040]  上次主要跟大家說的那篇道的題目是甚麼
[00:19:33.200 --> 00:19:37.280]  他聽到耶穌對他的鼓勵
[00:19:37.280 --> 00:19:41.720]  耶穌對他信心的堅定
[00:19:41.720 --> 00:19:42.960]  所以真的很重要
[00:19:42.960 --> 00:19:45.520]  來到主的面前聽他的說話
[00:19:45.520 --> 00:19:46.840]  讓他做一次
[00:19:46.840 --> 00:19:52.320]  能夠繼續堅定他的信心
[00:19:52.320 --> 00:19:58.640]  他對主的交托能夠信到底
[00:19:58.640 --> 00:20:02.120]  真是有時候都會有絕望的時候
[00:20:02.120 --> 00:20:03.760]  但是很感謝神
[00:20:03.760 --> 00:20:05.920]  在主裡面
[00:20:05.920 --> 00:20:07.280]  我們總有盼望
[00:20:07.280 --> 00:20:09.240]  Amen
[00:20:09.240 --> 00:20:09.680]  因為他說
[00:20:09.680 --> 00:20:14.120]  「患難生忍耐 忍耐生勞煉 勞煉生盼望」
[00:20:14.120 --> 00:20:16.960]  「盼望不至於羞恥」
[00:20:16.960 --> 00:20:17.680]  所以我們知道
[00:20:17.680 --> 00:20:19.480]  這個總是我們知道
[00:20:19.480 --> 00:20:21.080]  在主裡面我們有盼望
[00:20:21.080 --> 00:20:23.400]  所以不灰心
[00:20:23.400 --> 00:20:25.440]  聽到主的鼓勵
[00:20:25.440 --> 00:20:26.920]  我們不放棄
[00:20:26.920 --> 00:20:28.440]  因為在主裡面
[00:20:28.440 --> 00:20:31.040]  總有祂奇妙的安排和作為
[00:20:31.040 --> 00:20:32.640]  我們可以相信祂
[00:20:32.640 --> 00:20:33.640]  我們可以相信祂
[00:20:33.640 --> 00:20:36.360]  以致我們能夠有盼望
[00:20:36.360 --> 00:20:37.720]  兩個女兒
[00:20:37.720 --> 00:20:39.960]  剛才我們提到這兩個女兒
[00:20:39.960 --> 00:20:41.160]  這兩個女兒
[00:20:41.160 --> 00:20:43.760]  他們有商議的地方
[00:20:43.760 --> 00:20:44.920]  他們有商議的地方是甚麼
[00:20:44.920 --> 00:20:45.480]  有甚麼不同
[00:20:45.480 --> 00:20:49.240]  這兩個女人
[00:20:49.240 --> 00:20:51.680]  年紀一定不同
[00:20:51.680 --> 00:20:56.200]  我不知道那個患十二年血瘤的婦人有多大
[00:20:56.200 --> 00:20:58.520]  我想她有這些婦女病
[00:20:58.520 --> 00:20:59.680]  然後再患十二年
[00:20:59.680 --> 00:21:04.880]  我想都起碼四十歲左右
[00:21:04.880 --> 00:21:10.240]  可能三十多歲
[00:21:10.240 --> 00:21:12.200]  無論如何
[00:21:12.200 --> 00:21:15.520]  起碼帶這個艾露的女兒
[00:21:15.520 --> 00:21:18.840]  一倍至兩倍或者三倍
[00:21:18.840 --> 00:21:21.040]  所以不同的年紀
[00:21:21.040 --> 00:21:22.880]  不同的是甚麼
[00:21:22.880 --> 00:21:24.680]  當然是不同的病
[00:21:24.680 --> 00:21:29.000]  這個病有不同的緊急程度
[00:21:29.000 --> 00:21:31.560]  有一個是慢性病
[00:21:31.560 --> 00:21:33.360]  一個呢
[00:21:33.360 --> 00:21:35.040]  一個是Life and Death
[00:21:35.040 --> 00:21:40.440]  一個是很急性的
[00:21:40.440 --> 00:21:41.800]  所以有不同的緊急性
[00:21:41.800 --> 00:21:44.720]  有不同的嚴重性
[00:21:44.720 --> 00:21:51.480]  也有耶穌醫治那個血瘤的婦人
[00:21:51.480 --> 00:21:52.880]  經過了十二年長
[00:21:52.880 --> 00:21:55.200]  所以等了十二年
[00:21:55.200 --> 00:21:57.120]  那一刻醫治
[00:21:57.120 --> 00:21:59.200]  但是這個新婚女
[00:21:59.200 --> 00:22:01.760]  相信她的病是急病
[00:22:01.760 --> 00:22:05.760]  但是耶穌也是來醫治她
[00:22:05.760 --> 00:22:07.600]  一個擔憐了一段時間
[00:22:07.600 --> 00:22:09.840]  一個立即得到醫治
[00:22:09.840 --> 00:22:11.840]  調回到時間上的安排
[00:22:11.840 --> 00:22:17.240]  本來想醫治那個十二歲的女孩
[00:22:17.240 --> 00:22:19.160]  結果也被擔憐
[00:22:19.160 --> 00:22:21.840]  又需要等候
[00:22:21.840 --> 00:22:23.040]  但是相同的地方
[00:22:23.040 --> 00:22:23.880]  我們發覺在這裡
[00:22:23.880 --> 00:22:26.160]  將這兩節經文拼在一起的時候
[00:22:26.160 --> 00:22:30.360]  那個關鍵都是欣賞順受
[00:22:30.360 --> 00:22:31.160]  所以換句話說
[00:22:31.160 --> 00:22:33.280]  無論我們不同的年紀
[00:22:33.280 --> 00:22:35.480]  不同的處境
[00:22:35.480 --> 00:22:36.840]  不同的困難
[00:22:36.840 --> 00:22:39.200]  不同的緊急性
[00:22:39.200 --> 00:22:41.600]  不同的時間的安排
[00:22:41.600 --> 00:22:46.680]  但是關鍵仍然在乎我們對神的信心
[00:22:46.680 --> 00:22:49.320]  所以我們看到這個壞的消息
[00:22:49.320 --> 00:22:51.320]  本來來到
[00:22:51.320 --> 00:22:54.360]  但是恩卓信
[00:22:54.360 --> 00:22:59.880]  他能夠可以繼續在這些逆境當中
[00:22:59.880 --> 00:23:01.720]  在這些未知的未來
[00:23:01.720 --> 00:23:06.840]  在這些憂慮
[00:23:06.840 --> 00:23:08.680]  不安
[00:23:08.680 --> 00:23:10.120]  恐懼
[00:23:10.120 --> 00:23:11.480]  甚至埋怨的當中
[00:23:11.480 --> 00:23:14.320]  重新收拾他的信心
[00:23:14.320 --> 00:23:17.440]  繼續與耶穌同行
[00:23:17.440 --> 00:23:20.720]  重擔再一次交給主
[00:23:20.720 --> 00:23:23.280]  讓我們都是這樣
[00:23:23.280 --> 00:23:24.520]  我們在不同的環境
[00:23:24.520 --> 00:23:25.520]  不同的情況
[00:23:25.520 --> 00:23:26.920]  不同的緊急程度
[00:23:26.920 --> 00:23:31.680]  我們都能夠可以用信心去堅定
[00:23:31.680 --> 00:23:34.200]  上個禮拜跟大家做了一個練習
[00:23:34.200 --> 00:23:35.160]  記不記得
[00:23:35.160 --> 00:23:37.720]  就是我們閉上眼學習
[00:23:37.720 --> 00:23:41.320]  怎樣用心靈俯伏在神的面前
[00:23:41.320 --> 00:23:45.400]  向這位可敬可畏的主
[00:23:45.400 --> 00:23:47.280]  來時常操練
[00:23:47.280 --> 00:23:48.840]  向祂的敬拜
[00:23:48.840 --> 00:23:50.960]  在祂面前來項福
[00:23:50.960 --> 00:23:52.600]  謙卑
[00:23:52.600 --> 00:23:53.920]  仰望祂
[00:23:53.920 --> 00:23:55.520]  敬畏祂
[00:23:55.520 --> 00:23:57.120]  今天下集
[00:23:57.120 --> 00:23:57.960]  下集好不好
[00:23:57.960 --> 00:23:58.920]  我們一起再操練
[00:23:58.920 --> 00:23:59.280]  好不好
[00:23:59.280 --> 00:24:02.920]  現在你再坐好你的座位
[00:24:02.920 --> 00:24:07.320]  我們用一個心靈敬見的心
[00:24:07.320 --> 00:24:09.560]  我們首先好像上一次那樣
[00:24:09.560 --> 00:24:10.880]  去到神面前
[00:24:10.880 --> 00:24:12.960]  再一次認定祂在我們當中
[00:24:12.960 --> 00:24:14.120]  在我們生命當中
[00:24:14.120 --> 00:24:16.280]  俯伏敬拜祂
[00:24:16.280 --> 00:24:18.040]  接著下集第二
[00:24:18.040 --> 00:24:19.960]  就是學信心的教訓
[00:24:19.960 --> 00:24:21.840]  什麼叫信心教訓呢
[00:24:21.840 --> 00:24:23.960]  跟大家做這個練習好不好
[00:24:23.960 --> 00:24:27.200]  我們閉上眼
[00:24:27.200 --> 00:24:30.080]  我們來到神的面前
[00:24:30.080 --> 00:24:33.840]  來到用心靈
[00:24:33.840 --> 00:24:36.040]  想像自己全人俯伏
[00:24:36.040 --> 00:24:39.240]  敬拜上帝
[00:24:39.240 --> 00:24:43.960]  這位可敬可畏的神
[00:24:43.960 --> 00:24:47.600]  然後我們用信心教訓
[00:24:47.600 --> 00:24:48.880]  第一步有三步
[00:24:48.880 --> 00:24:50.000]  第一步
[00:24:50.000 --> 00:24:54.000]  我們慢慢吸入空氣
[00:24:54.000 --> 00:24:55.440]  在吸入的時候
[00:24:55.440 --> 00:25:00.480]  我們的心說不要怕
[00:25:00.480 --> 00:25:02.080]  然後停一停
[00:25:02.080 --> 00:25:03.000]  這些是練習而已
[00:25:03.000 --> 00:25:04.440]  我們一會兒再來講
[00:25:04.440 --> 00:25:04.920]  停一停
[00:25:04.920 --> 00:25:05.680]  停的時候
[00:25:05.680 --> 00:25:08.800]  把你心裡懼怕的東西
[00:25:08.800 --> 00:25:10.920]  你擔憂的東西
[00:25:10.920 --> 00:25:16.320]  你甚至埋怨的東西
[00:25:16.320 --> 00:25:18.200]  有些困難的東西
[00:25:18.200 --> 00:25:20.240]  來到思想一下
[00:25:20.240 --> 00:25:23.280]  所以第二步就是你忍住氣
[00:25:23.280 --> 00:25:26.160]  然後去想一想
[00:25:26.160 --> 00:25:28.080]  你現在有面對的困難
[00:25:28.080 --> 00:25:30.520]  以及你的懼怕
[00:25:30.520 --> 00:25:33.600]  然後慢慢呼氣出來
[00:25:33.600 --> 00:25:35.600]  慢慢呼氣
[00:25:35.600 --> 00:25:36.880]  慢慢呼氣的時候
[00:25:36.880 --> 00:25:38.800]  我們用禱告
[00:25:38.800 --> 00:25:41.640]  「只要順靠你」
[00:25:41.640 --> 00:25:42.720]  向神說
[00:25:42.720 --> 00:25:45.360]  「只要順靠你」
[00:25:45.360 --> 00:25:47.480]  我們再練習幾次
[00:25:47.480 --> 00:25:48.400]  我們心靈俯伏
[00:25:48.400 --> 00:25:49.840]  來到神的面前
[00:25:49.840 --> 00:25:53.960]  慢慢吸氣的時候說不要怕
[00:25:53.960 --> 00:25:55.840]  不要怕
[00:25:55.840 --> 00:25:57.560]  忍住氣
[00:25:57.560 --> 00:26:01.520]  想一想你怕的是什麼
[00:26:01.520 --> 00:26:03.640]  然後慢慢呼出來
[00:26:03.640 --> 00:26:08.440]  「只要順靠你」
[00:26:08.440 --> 00:26:10.160]  再練一次
[00:26:10.160 --> 00:26:14.000]  心靈俯伏在主的面前
[00:26:14.000 --> 00:26:15.520]  慢慢吸氣
[00:26:15.520 --> 00:26:17.240]  越慢越好
[00:26:17.240 --> 00:26:19.120]  大概數五下最好
[00:26:19.120 --> 00:26:25.320]  然後一直說不要怕
[00:26:25.320 --> 00:26:26.160]  想一想
[00:26:26.160 --> 00:26:27.400]  忍住氣
[00:26:27.400 --> 00:26:31.040]  想一想有什麼懼怕
[00:26:31.040 --> 00:26:33.560]  然後慢慢呼氣出來禱告
[00:26:33.560 --> 00:26:38.160]  「只要順靠你」
[00:26:38.160 --> 00:26:39.800]  再練一次
[00:26:39.800 --> 00:26:41.480]  慢慢呼氣的時候
[00:26:41.480 --> 00:26:44.560]  不要怕
[00:26:44.560 --> 00:26:46.320]  忍住氣
[00:26:46.320 --> 00:26:50.720]  想一想有什麼懼怕的事
[00:26:50.720 --> 00:26:52.960]  然後慢慢呼氣出來
[00:26:52.960 --> 00:26:59.240]  「只要順靠你」
[00:26:59.240 --> 00:27:18.680]  你自己做一下
[00:27:18.680 --> 00:27:22.560]  感謝主叫我們不要怕
[00:27:22.560 --> 00:27:24.080]  「只要順」
[00:27:24.080 --> 00:27:30.200]  讓我們用信心支取得幫助的關鍵
[00:27:30.200 --> 00:27:32.680]  Amen Amen
[00:27:32.680 --> 00:27:34.200]  圓主幫助我們
[00:27:34.200 --> 00:27:36.080]  讓我們進入祂的平安裏面
[00:27:36.080 --> 00:27:39.360]  我們上次說平平安安的去吧
[00:27:39.360 --> 00:27:44.400]  這個就是進入到神的平安裏面
[00:27:44.400 --> 00:27:46.360]  希望你都把握
[00:27:46.360 --> 00:27:48.400]  在家裏可以多多嘗試
[00:27:48.400 --> 00:27:49.280]  在靈俯
[00:27:49.280 --> 00:27:53.560]  在平時特別在我們憂慮或者煩躁的時候
[00:27:53.560 --> 00:27:55.040]  我們來到神面前
[00:27:55.040 --> 00:27:56.280]  撫服在祂面前
[00:27:56.280 --> 00:27:58.280]  認定祂是全能者
[00:27:58.280 --> 00:28:00.800]  可鉅可敬的上帝
[00:28:00.800 --> 00:28:03.680]  然後我們用信心交托
[00:28:03.680 --> 00:28:05.800]  聽到神對我們的聲音
[00:28:05.800 --> 00:28:09.920]  不要怕
[00:28:09.920 --> 00:28:11.600]  「只要順」
[00:28:11.600 --> 00:28:14.720]  Amen
[00:28:14.720 --> 00:28:16.160]  接著我們看第五方面
[00:28:16.160 --> 00:28:18.600]  這裏就是主的能力浩大
[00:28:18.600 --> 00:28:20.320]  即時可見
[00:28:20.320 --> 00:28:23.600]  哇 留意一下
[00:28:23.600 --> 00:28:25.520]  老家特別形容這兩件事
[00:28:25.520 --> 00:28:27.960]  都是很特別
[00:28:27.960 --> 00:28:30.280]  四十四節和四十六節
[00:28:30.280 --> 00:28:31.640]  我們一起讀 請讀
[00:28:31.640 --> 00:28:33.960]  「他來到耶穌背後
[00:28:33.960 --> 00:28:36.480]  摸他的衣裳穗子
[00:28:36.480 --> 00:28:39.360]  血流立刻就止住了」
[00:28:39.360 --> 00:28:40.840]  哦 立刻就止住了
[00:28:40.840 --> 00:28:42.800]  「耶穌說:總有人摸我
[00:28:42.800 --> 00:28:48.040]  因我覺得有能力從我身上出去」
[00:28:48.040 --> 00:28:50.280]  然後五十四和五十五節
[00:28:50.280 --> 00:28:51.400]  我們一起讀 請讀
[00:28:51.400 --> 00:28:53.760]  「耶穌拉著他的手
[00:28:53.760 --> 00:28:56.680]  呼叫說:女兒 起來吧
[00:28:56.680 --> 00:28:58.800]  他的靈魂便會來
[00:28:58.800 --> 00:29:01.680]  他就立刻起來了
[00:29:01.680 --> 00:29:05.200]  耶穌吩咐給他動細嚮」
[00:29:05.200 --> 00:29:06.680]  哦 你們看見
[00:29:06.680 --> 00:29:08.800]  兩部都是講到什麼
[00:29:08.800 --> 00:29:10.280]  立刻
[00:29:10.280 --> 00:29:12.680]  主的能力浩大 什麼
[00:29:12.680 --> 00:29:15.440]  即時可見
[00:29:15.440 --> 00:29:16.480]  立刻
[00:29:16.480 --> 00:29:21.720]  這種很明顯是上帝的大能
[00:29:21.720 --> 00:29:23.920]  其實耶穌來到這個地上
[00:29:23.920 --> 00:29:26.680]  這段成為肉身的日子
[00:29:26.680 --> 00:29:30.160]  是要將神的國帶來地上
[00:29:30.160 --> 00:29:32.520]  彰顯神的國度的能力
[00:29:32.520 --> 00:29:35.000]  所以為什麼在《老家福音》
[00:29:35.000 --> 00:29:36.600]  或者《四福音》裡面記載
[00:29:36.600 --> 00:29:38.960]  耶穌的醫治
[00:29:38.960 --> 00:29:40.800]  耶穌的宣講
[00:29:40.800 --> 00:29:45.720]  耶穌來呼喚人悔改
[00:29:45.720 --> 00:29:47.960]  因為神的國更了
[00:29:47.960 --> 00:29:52.840]  所以祂將祂的權能帶進來
[00:29:52.840 --> 00:29:55.680]  就認識到這位是神的兒子
[00:29:55.680 --> 00:29:56.800]  所以我們見到
[00:29:56.800 --> 00:29:58.320]  耶穌是滿有權能的主
[00:29:58.320 --> 00:30:02.200]  在祂的醫治那裡彰顯出來祂的能力
[00:30:02.200 --> 00:30:03.720]  哇 真的
[00:30:03.720 --> 00:30:05.280]  不知道大家讀的時候
[00:30:05.280 --> 00:30:09.160]  有沒有讀到第四十八節
[00:30:09.160 --> 00:30:10.400]  四十六節那裡
[00:30:10.400 --> 00:30:11.280]  「總有人摸我
[00:30:11.280 --> 00:30:13.920]  因為我覺得有能力從我身上出去」
[00:30:13.920 --> 00:30:16.480]  你會想到什麼
[00:30:16.480 --> 00:30:20.760]  我想到那些武俠片的內功
[00:30:20.760 --> 00:30:25.920]  「有能力從我身上出去」
[00:30:25.920 --> 00:30:29.160]  這裡表明到神的那種能力
[00:30:29.160 --> 00:30:32.720]  當然祂是一種付出的意思
[00:30:32.720 --> 00:30:35.640]  祂付出祂的能力
[00:30:35.640 --> 00:30:37.760]  來改變了物質界
[00:30:37.760 --> 00:30:42.040]  或者是自然界的一種常規
[00:30:42.040 --> 00:30:46.080]  想想祂是立時就改變了
[00:30:46.080 --> 00:30:47.920]  所以這個是神蹟
[00:30:47.920 --> 00:30:52.240]  是上帝主耶穌基督的大能彰顯
[00:30:52.240 --> 00:30:55.200]  忽然之間
[00:30:55.200 --> 00:30:58.080]  整個身體裡面的混亂了的功能
[00:30:58.080 --> 00:31:01.280]  或者是細胞的毀壞
[00:31:01.280 --> 00:31:06.440]  就「嘩」就回復
[00:31:06.440 --> 00:31:08.640]  這個不止
[00:31:08.640 --> 00:31:10.160]  這個也是那個病
[00:31:10.160 --> 00:31:11.680]  雖然十二年很長了
[00:31:11.680 --> 00:31:13.120]  但是馬上好
[00:31:13.120 --> 00:31:14.600]  死人復活
[00:31:14.600 --> 00:31:16.600]  死人復活
[00:31:16.600 --> 00:31:19.480]  這是一個極大的神蹟
[00:31:19.480 --> 00:31:21.680]  死了
[00:31:21.680 --> 00:31:24.800]  生命回來了
[00:31:24.800 --> 00:31:28.000]  整個人體的功能都停了
[00:31:28.000 --> 00:31:28.920]  啟動了
[00:31:28.920 --> 00:31:30.480]  reactivate
[00:31:30.480 --> 00:31:32.360]  就像一個機械人一樣
[00:31:32.360 --> 00:31:33.280]  按個鍵
[00:31:33.280 --> 00:31:34.840]  動了
[00:31:34.840 --> 00:31:38.120]  這是一種很大的能力彰顯
[00:31:38.120 --> 00:31:39.680]  耶穌不單止無所不知
[00:31:39.680 --> 00:31:43.000]  祂知道有人摸祂
[00:31:43.000 --> 00:31:44.880]  祂更加無所不能
[00:31:44.880 --> 00:31:47.200]  就是讓祂的能力
[00:31:47.200 --> 00:31:49.680]  不是如果主不發能力
[00:31:49.680 --> 00:31:51.320]  那摸技是沒有用的
[00:31:51.320 --> 00:31:52.800]  很明顯這裡是主耶穌基督
[00:31:52.800 --> 00:31:54.960]  將祂的能力彰顯出來
[00:31:54.960 --> 00:31:56.440]  那你現在想想
[00:31:56.440 --> 00:31:58.400]  神在這個世界上面
[00:31:58.400 --> 00:32:02.600]  叫我們地球自轉
[00:32:02.600 --> 00:32:03.640]  圍著太陽轉
[00:32:03.640 --> 00:32:05.080]  整個星球
[00:32:05.080 --> 00:32:06.040]  整個銀河系
[00:32:06.040 --> 00:32:06.920]  整個宇宙
[00:32:06.920 --> 00:32:07.960]  這麼多星球
[00:32:07.960 --> 00:32:09.760]  這麼多人
[00:32:09.760 --> 00:32:11.360]  耶穌幫助我們
[00:32:11.360 --> 00:32:13.440]  有些人經歷到神的幫助
[00:32:13.440 --> 00:32:14.560]  有些人經歷到神的醫治
[00:32:14.560 --> 00:32:15.800]  經歷到神的拯救
[00:32:15.800 --> 00:32:17.680]  經歷到神的作為
[00:32:17.680 --> 00:32:21.240]  你想想那個能量有多大
[00:32:21.240 --> 00:32:23.480]  就是用權能托著萬有
[00:32:23.480 --> 00:32:25.680]  希伯雷說的
[00:32:25.680 --> 00:32:26.400]  那個能量
[00:32:26.400 --> 00:32:27.800]  那個醫治的大能量有多大
[00:32:27.800 --> 00:32:29.640]  你想想那個無限的能量
[00:32:29.640 --> 00:32:31.600]  來叫那些事發生
[00:32:31.600 --> 00:32:35.080]  那些神蹟可以發生
[00:32:35.080 --> 00:32:38.560]  這個就是神的能力
[00:32:38.560 --> 00:32:41.080]  所以萬事萬物
[00:32:41.080 --> 00:32:43.280]  所有的作為
[00:32:43.280 --> 00:32:44.880]  對神來講
[00:32:44.880 --> 00:32:46.520]  都是很小的事
[00:32:46.520 --> 00:32:49.160]  這裡看到我們那種有限
[00:32:49.160 --> 00:32:50.480]  上帝的全能
[00:32:50.480 --> 00:32:53.840]  我們的微小和上帝的偉大
[00:32:53.840 --> 00:32:55.800]  這裡可以說是武林高手
[00:32:55.800 --> 00:32:59.400]  最極高峰的內功
[00:32:59.400 --> 00:33:02.920]  即是可以傳達改變
[00:33:02.920 --> 00:33:05.520]  真的讚美傳
[00:33:05.520 --> 00:33:07.160]  所以神的能力很大
[00:33:07.160 --> 00:33:09.560]  但是祂有祂的旨意
[00:33:09.560 --> 00:33:10.600]  換句話說
[00:33:10.600 --> 00:33:11.840]  祂是很大的能力
[00:33:11.840 --> 00:33:14.200]  但是為什麼沒有照著我們這樣想
[00:33:14.200 --> 00:33:15.280]  去改變事情
[00:33:15.280 --> 00:33:20.920]  或者去成就一些事呢
[00:33:20.920 --> 00:33:22.120]  當然祂有祂的旨意
[00:33:22.120 --> 00:33:25.600]  因為祂無所不知
[00:33:25.600 --> 00:33:28.360]  祂關心我們立刻可以成就
[00:33:28.360 --> 00:33:29.200]  可以改變
[00:33:29.200 --> 00:33:31.360]  但是祂也透過可能
[00:33:31.360 --> 00:33:37.200]  我們的軟弱
[00:33:37.200 --> 00:33:38.840]  困難或者疾病
[00:33:38.840 --> 00:33:41.680]  來操練我們的心
[00:33:41.680 --> 00:33:44.120]  所以有時候祂有祂的美好作為
[00:33:44.120 --> 00:33:45.240]  和祂的安排
[00:33:45.240 --> 00:33:46.760]  超過我們所想
[00:33:46.760 --> 00:33:48.520]  但是祂也可以安排醫生
[00:33:48.520 --> 00:33:49.960]  安排其他的東西
[00:33:49.960 --> 00:33:52.120]  來使我們經歷祂的醫治
[00:33:52.120 --> 00:33:55.320]  透過醫藥 透過研製 科學
[00:33:55.320 --> 00:33:56.960]  各方面
[00:33:56.960 --> 00:33:58.880]  上帝也有祂的安排
[00:33:58.880 --> 00:34:02.520]  你留意祂很多時候和舊約到新約
[00:34:02.520 --> 00:34:03.200]  你也會發覺
[00:34:03.200 --> 00:34:05.400]  有時候那個神蹟
[00:34:05.400 --> 00:34:06.640]  就是不知為什麼
[00:34:06.640 --> 00:34:09.200]  就可以促成的
[00:34:09.200 --> 00:34:11.040]  但是很多時候那些神蹟
[00:34:11.040 --> 00:34:13.640]  也是會透過一些自然界的東西
[00:34:13.640 --> 00:34:15.960]  來彰顯的
[00:34:15.960 --> 00:34:19.200]  好像這個紅海分開的神蹟
[00:34:19.200 --> 00:34:22.800]  但是祂又用東風來吹
[00:34:22.800 --> 00:34:24.400]  神不需要用風
[00:34:24.400 --> 00:34:26.120]  祂叫分開就分開
[00:34:26.120 --> 00:34:29.920]  祂又用大自然界的東西來配合
[00:34:29.920 --> 00:34:31.400]  我們發覺神很奇妙
[00:34:31.400 --> 00:34:33.600]  因為祂是大自然的主
[00:34:33.600 --> 00:34:36.920]  也可以超越大自然所行的神蹟的主
[00:34:36.920 --> 00:34:41.520]  你留意這個女孩她醒來的時候
[00:34:41.520 --> 00:34:44.440]  叫她立刻就起雷
[00:34:44.440 --> 00:34:45.200]  那就起雷了
[00:34:45.200 --> 00:34:46.920]  那就完全康復了
[00:34:46.920 --> 00:34:49.240]  完全康復了沒有
[00:34:49.240 --> 00:34:51.280]  沒有 為什麼
[00:34:51.280 --> 00:34:52.720]  還有下面那句
[00:34:52.720 --> 00:34:55.640]  耶穌就吩咐給她東西吃
[00:34:55.640 --> 00:34:57.120]  你留意到嗎
[00:34:57.120 --> 00:35:01.720]  所以耶穌也有用自然界的東西
[00:35:01.720 --> 00:35:02.960]  那麼祂其實行了神蹟
[00:35:02.960 --> 00:35:03.960]  為什麼行一半
[00:35:03.960 --> 00:35:05.560]  祂完全康復了就可以了
[00:35:05.560 --> 00:35:07.560]  為什麼又要祂給她東西吃呢
[00:35:07.560 --> 00:35:08.880]  因為事實上也是這樣
[00:35:08.880 --> 00:35:13.440]  祂不會隨意破壞祂自己創造的自然律
[00:35:13.440 --> 00:35:16.600]  祂在做超自然的作為的時候
[00:35:16.600 --> 00:35:18.520]  很多時候用自然律
[00:35:18.520 --> 00:35:21.280]  有時候去配合起來
[00:35:21.280 --> 00:35:23.360]  所以我們的確是經歷到
[00:35:23.360 --> 00:35:25.440]  有時候醫生也沒有辦法解釋
[00:35:25.440 --> 00:35:26.480]  當我讀這段的時候
[00:35:26.480 --> 00:35:28.040]  你特別留意到
[00:35:28.040 --> 00:35:29.800]  我今早在墨上這段經文的時候
[00:35:29.800 --> 00:35:30.800]  突然間想起
[00:35:30.800 --> 00:35:34.480]  其實最大瓦然的人
[00:35:34.480 --> 00:35:35.240]  就是誰呢
[00:35:35.240 --> 00:35:37.560]  就是路加
[00:35:37.560 --> 00:35:39.440]  路加記載這個事情的時候
[00:35:39.440 --> 00:35:40.720]  他真的是瓦然的
[00:35:40.720 --> 00:35:41.640]  為什麼 你知不知道
[00:35:41.640 --> 00:35:44.480]  路加是誰
[00:35:44.480 --> 00:35:46.760]  路加是醫生
[00:35:46.760 --> 00:35:48.240]  路加是醫生
[00:35:48.240 --> 00:35:49.840]  他解釋不了為什麼
[00:35:49.840 --> 00:35:51.640]  一個患了十二年血瘤的婦人
[00:35:51.640 --> 00:35:56.080]  她立刻就康復了
[00:35:56.080 --> 00:35:57.960]  更加解釋不了
[00:35:57.960 --> 00:36:02.040]  一個死了一段時間的女孩子
[00:36:02.040 --> 00:36:04.440]  她們都還沒有完全發育好
[00:36:04.440 --> 00:36:05.240]  救也很難救
[00:36:05.240 --> 00:36:07.160]  身分證特別難救
[00:36:07.160 --> 00:36:12.240]  但是她可以立刻生命復原
[00:36:12.240 --> 00:36:18.760]  醫生有時候解釋不了神的神蹟
[00:36:18.760 --> 00:36:21.360]  但是我發覺神很奇妙
[00:36:21.360 --> 00:36:23.440]  他的確是很多時候
[00:36:23.440 --> 00:36:28.440]  他也用自然界去配合
[00:36:28.440 --> 00:36:29.840]  所以我們發覺
[00:36:29.840 --> 00:36:31.680]  今天我們可能
[00:36:31.680 --> 00:36:33.240]  真的有時候不知為什麼
[00:36:33.240 --> 00:36:35.720]  祈禱的時候神醫治我們
[00:36:35.720 --> 00:36:37.880]  你有沒有試過祈禱
[00:36:37.880 --> 00:36:40.600]  病痊癒了
[00:36:40.600 --> 00:36:42.200]  也有些電影節目經歷過
[00:36:42.200 --> 00:36:45.040]  我自己也類似經歷過
[00:36:45.040 --> 00:36:46.240]  我們去短宣
[00:36:46.240 --> 00:36:48.680]  有時候去全福音為人祈禱的時候
[00:36:48.680 --> 00:36:51.200]  真的有時候真的看到神蹟奇妙
[00:36:51.200 --> 00:36:53.800]  他就康復了
[00:36:53.800 --> 00:36:55.320]  但是否一定是這樣呢
[00:36:55.320 --> 00:36:57.040]  是否一定每次祈禱
[00:36:57.040 --> 00:36:59.120]  他就立刻康復了呢
[00:36:59.120 --> 00:37:01.720]  有很多時候不是的
[00:37:01.720 --> 00:37:06.840]  神有時候就是要透過那個過程裡面
[00:37:06.840 --> 00:37:09.560]  剛才我們說也有擔言的
[00:37:09.560 --> 00:37:10.880]  容許了十二年
[00:37:10.880 --> 00:37:14.920]  容許了這個擔言他的時間
[00:37:14.920 --> 00:37:18.800]  但是他如果要做他的作為
[00:37:18.800 --> 00:37:19.880]  超自然的作為
[00:37:19.880 --> 00:37:22.960]  他可以立刻就改變
[00:37:22.960 --> 00:37:24.720]  更重要我們發覺
[00:37:24.720 --> 00:37:28.200]  神很多時候是立刻在我們身上
[00:37:28.200 --> 00:37:29.360]  顯出的能力很大
[00:37:29.360 --> 00:37:33.000]  即時可見就是我們的心靈
[00:37:33.000 --> 00:37:35.160]  不知道大家有沒有經歷過這件事
[00:37:35.160 --> 00:37:39.000]  當我們的心靈非常疲乏
[00:37:39.000 --> 00:37:41.320]  或者甚至有病的時候
[00:37:41.320 --> 00:37:44.240]  來到神面前禱告
[00:37:44.240 --> 00:37:47.360]  經歷了聖靈的幫助和同在
[00:37:47.360 --> 00:37:51.760]  忽然間就整個康復過來
[00:37:51.760 --> 00:37:55.040]  這個我們真的試得比較多一點
[00:37:55.040 --> 00:37:58.280]  有時候魔鬼來到
[00:37:58.280 --> 00:38:00.800]  有很多謊言 有很多謊言
