
[00:00:00.000 --> 00:00:05.000]  錄音或錄影
[00:25:07.000 --> 00:25:10.000]  我不敢經常問他
[00:25:10.000 --> 00:25:17.000]  最近就用WhatsApp問他情況
[00:25:17.000 --> 00:25:22.000]  他媽媽在WhatsApp跟我說
[00:25:22.000 --> 00:25:25.000]  「我最近好像得到一個提醒」
[00:25:25.000 --> 00:25:28.000]  「其實我兒子已經一把年紀了」
[00:25:28.000 --> 00:25:32.000]  「不如勸他提早退休吧」
[00:25:32.000 --> 00:25:36.000]  「然後看看找什麼工作吧」
[00:25:36.000 --> 00:25:40.000]  他好像放下了他的憂心
[00:25:40.000 --> 00:25:43.000]  他心情好了很多
[00:25:43.000 --> 00:25:45.000]  然後他告訴我
[00:25:45.000 --> 00:25:48.000]  他兒子問他
[00:25:48.000 --> 00:25:52.000]  「我以前在教會參加過某一類侍奉」
[00:25:52.000 --> 00:25:55.000]  「我現在可不可以再回教會做那一類侍奉?」
[00:25:55.000 --> 00:25:57.000]  我聽完之後
[00:25:57.000 --> 00:26:03.000]  我真的向神發出讚美和感恩
[00:26:03.000 --> 00:26:10.000]  神的智慧是超越我們有限的思想和想法
[00:26:10.000 --> 00:26:12.000]  我們的祈禱是單一的
[00:26:12.000 --> 00:26:16.000]  我們的祈禱就是求主賜一份工作給我們
[00:26:16.000 --> 00:26:21.000]  但神有他自己很奇妙的工作
[00:26:21.000 --> 00:26:26.000]  所以當我遇到困難的時候
[00:26:26.000 --> 00:26:31.000]  我祈禱之前會做三件事
[00:26:31.000 --> 00:26:35.000]  第一,我會望窗外的山
[00:26:35.000 --> 00:26:39.000]  我感恩我住的地方可以望到山
[00:26:39.000 --> 00:26:44.000]  我會默想神是創造天地萬物偉大的主
[00:26:44.000 --> 00:26:49.000]  然後我會默想聖經是怎樣形容神
[00:26:49.000 --> 00:26:51.000]  最後我會回想
[00:26:51.000 --> 00:26:55.000]  神在過往的日子怎樣帶領我
[00:26:55.000 --> 00:26:57.000]  怎樣施恩給我
[00:26:57.000 --> 00:27:02.000]  當我清楚我禱告的對象是怎樣的神的時候
[00:27:02.000 --> 00:27:06.000]  我就會毫不猶豫全心信靠祂
[00:27:06.000 --> 00:27:09.000]  向祂求恩典
[00:27:09.000 --> 00:27:13.000]  在祂有什麼難成的事呢?
[00:27:13.000 --> 00:27:16.000]  我們看東西很單一、很膚淺
[00:27:16.000 --> 00:27:20.000]  但神是看盡全盤計劃的
[00:27:20.000 --> 00:27:23.000]  祂就是一位這麼偉大、這麼信神、這麼愛我們
[00:27:23.000 --> 00:27:27.000]  這麼值得我們去信靠祂的神
[00:27:27.000 --> 00:27:30.000]  讓我們一同學習這個功課
[00:27:30.000 --> 00:27:33.000]  我們低頭祈禱
[00:27:33.000 --> 00:27:41.000]  親愛的天父
[00:27:41.000 --> 00:27:47.000]  我們都是很膚淺、很卑微的人
[00:27:47.000 --> 00:27:51.000]  但你卻是這麼愛我們
[00:27:51.000 --> 00:27:56.000]  你的智慧、你的知識無窮無盡
[00:27:56.000 --> 00:27:58.000]  主讓我們與你結連
[00:27:58.000 --> 00:28:01.000]  向你禱告的時候
[00:28:01.000 --> 00:28:07.000]  讓我們認識我們禱告的對象是怎樣的神
[00:28:07.000 --> 00:28:09.000]  你在整個的救恩歷史裡
[00:28:09.000 --> 00:28:11.000]  你很奇妙的
[00:28:11.000 --> 00:28:17.000]  怎樣從福音、從以色列人開始傳到萬邦
[00:28:17.000 --> 00:28:21.000]  也不放棄你自己的子民
[00:28:21.000 --> 00:28:23.000]  你愛世人
[00:28:23.000 --> 00:28:28.000]  讓我們更加學習去信靠你、跟隨你、愛你
[00:28:28.000 --> 00:28:31.000]  祈禱奉主耶穌基督的名禱
