
[00:00:00.000 --> 00:00:06.000]  在幾年前有一套港產的電影
[00:16:30.000 --> 00:16:31.000]  大家是屬於主
[00:16:31.000 --> 00:16:33.000]  大家是平等的
[00:16:33.000 --> 00:16:34.000]  再不分高低
[00:16:34.000 --> 00:16:36.000]  所以要他接納的時候
[00:16:36.000 --> 00:16:39.000]  他就需要多費唇舌去說
[00:16:39.000 --> 00:16:41.000]  他更加在十二節那裡
[00:16:41.000 --> 00:16:42.000]  讓我們看到
[00:16:42.000 --> 00:16:43.000]  他說這位亞尼西姆
[00:16:43.000 --> 00:16:45.000]  是我心上人
[00:16:45.000 --> 00:16:48.000]  即是說他和亞尼西姆的關係很密切
[00:16:48.000 --> 00:16:50.000]  所以我既然和他這麼好
[00:16:50.000 --> 00:16:52.000]  如果他很喜歡接納我
[00:16:52.000 --> 00:16:53.000]  就應該接納他
[00:16:53.000 --> 00:16:54.000]  你接納他就是在接納我
[00:16:54.000 --> 00:16:56.000]  因為他是我心上人
[00:16:56.000 --> 00:17:03.000]  你忽然間幫助菲利門去接納這個人
[00:17:03.000 --> 00:17:04.000]  而且說著說著
[00:17:04.000 --> 00:17:06.000]  最後他還透露了
[00:17:06.000 --> 00:17:08.000]  其實菲利門
[00:17:08.000 --> 00:17:11.000]  你都欠了我一些人情
[00:17:11.000 --> 00:17:12.000]  是福音的人情
[00:17:12.000 --> 00:17:14.000]  是我帶你去信主的
[00:17:14.000 --> 00:17:15.000]  所以在福音時
[00:17:15.000 --> 00:17:16.000]  你都欠了我
[00:17:16.000 --> 00:17:19.000]  可能你都要做點事
[00:17:19.000 --> 00:17:20.000]  在暗示這些
[00:17:20.000 --> 00:17:21.000]  所以你現在發現
[00:17:21.000 --> 00:17:23.000]  他多了講述的時候
[00:17:23.000 --> 00:17:25.000]  費盡口舌
[00:17:25.000 --> 00:17:26.000]  為了什麼呢
[00:17:26.000 --> 00:17:29.000]  是游說菲利門
[00:17:29.000 --> 00:17:34.000]  要好好的平等地看亞尼西姆
[00:17:34.000 --> 00:17:37.000]  不要再看他是一個奴隸
[00:17:37.000 --> 00:17:39.000]  所以你發現
[00:17:39.000 --> 00:17:40.000]  保羅就是這樣
[00:17:40.000 --> 00:17:43.000]  費煞思量地為一個奴隸求情
[00:17:43.000 --> 00:17:46.000]  為一個奴隸來說好話
[00:17:46.000 --> 00:17:48.000]  為一個奴隸來說話
[00:17:48.000 --> 00:17:49.000]  這樣說的時候
[00:17:49.000 --> 00:17:50.000]  當我們想想
[00:17:50.000 --> 00:17:53.000]  保羅先生你是使徒
[00:17:53.000 --> 00:17:55.000]  你不用這樣吧
[00:17:55.000 --> 00:17:56.000]  何苦呢
[00:17:56.000 --> 00:17:58.000]  你不做都沒有人說你
[00:17:58.000 --> 00:17:59.000]  但保羅說不是
[00:17:59.000 --> 00:18:01.000]  我是要這樣做
[00:18:01.000 --> 00:18:02.000]  這是什麼
[00:18:02.000 --> 00:18:04.000]  這是虧損
[00:18:04.000 --> 00:18:06.000]  保羅願意
[00:18:06.000 --> 00:18:08.000]  為了亞尼西姆
[00:18:08.000 --> 00:18:11.000]  他願意去到這個位置
[00:18:11.000 --> 00:18:12.000]  各位知會
[00:18:12.000 --> 00:18:14.000]  這就是我們所認識的保羅
[00:18:14.000 --> 00:18:15.000]  透過上帝的話語
[00:18:15.000 --> 00:18:17.000]  我們所認識的保羅
[00:18:17.000 --> 00:18:19.000]  但他去到盡未呢
[00:18:19.000 --> 00:18:21.000]  都未
[00:18:21.000 --> 00:18:22.000]  有四樣東西
[00:18:22.000 --> 00:18:24.000]  當我們繼續讀經文的時候
[00:18:24.000 --> 00:18:26.000]  我們發現保羅在這封書信裡
[00:18:26.000 --> 00:18:27.000]  透露了另一樣東西
[00:18:27.000 --> 00:18:29.000]  另一個虧損
[00:18:29.000 --> 00:18:31.000]  可能大家都會慢慢意會得到
[00:18:31.000 --> 00:18:33.000]  是什麼
[00:18:33.000 --> 00:18:37.000]  他是為了幫助亞尼西姆
[00:18:37.000 --> 00:18:39.000]  從承擔債務
[00:18:39.000 --> 00:18:42.000]  直到不怕債務
[00:18:42.000 --> 00:18:48.000]  大家可以留意得到
[00:18:48.000 --> 00:18:50.000]  亞尼西姆能夠從哥羅西
[00:18:50.000 --> 00:18:53.000]  離開這個地方去到羅馬這麼遠
[00:18:53.000 --> 00:18:56.000]  身邊一定要有些錢
[00:18:56.000 --> 00:18:57.000]  是吧
[00:18:57.000 --> 00:18:59.000]  周居的費用
[00:18:59.000 --> 00:19:00.000]  吃飯的東西
[00:19:00.000 --> 00:19:01.000]  他這樣走
[00:19:01.000 --> 00:19:02.000]  你怎樣生活
[00:19:02.000 --> 00:19:04.000]  所以很多人相信
[00:19:04.000 --> 00:19:05.000]  學者相信
[00:19:05.000 --> 00:19:06.000]  他應該偷了錢
[00:19:06.000 --> 00:19:08.000]  偷了他主人的錢
[00:19:08.000 --> 00:19:10.000]  他才有盤穿可以上路
[00:19:10.000 --> 00:19:12.000]  所以他應該怎樣
[00:19:12.000 --> 00:19:13.000]  如果回去的話
[00:19:13.000 --> 00:19:14.000]  他主人家就可以跟他說
[00:19:14.000 --> 00:19:15.000]  你拿了我的錢
[00:19:15.000 --> 00:19:16.000]  麻煩你還法
[00:19:16.000 --> 00:19:18.000]  哪裡可以還
[00:19:18.000 --> 00:19:20.000]  那就是欠債
[00:19:20.000 --> 00:19:21.000]  但那怎樣
[00:19:21.000 --> 00:19:22.000]  欠債我沒有
[00:19:22.000 --> 00:19:24.000]  保羅知道這件事
[00:19:24.000 --> 00:19:26.000]  所以當他猜險
[00:19:26.000 --> 00:19:28.000]  亞尼西姆回去的時候
[00:19:28.000 --> 00:19:30.000]  他知道
[00:19:30.000 --> 00:19:31.000]  他可能要欠一身債
[00:19:31.000 --> 00:19:33.000]  那不好對他來說
[00:19:33.000 --> 00:19:34.000]  我又叫他回去
[00:19:34.000 --> 00:19:35.000]  但他又欠債要人還的時候
[00:19:35.000 --> 00:19:37.000]  他可能陷入一個
[00:19:37.000 --> 00:19:38.000]  很困難的境況
[00:19:38.000 --> 00:19:42.000]  所以為了他不用再承擔債務的話
[00:19:42.000 --> 00:19:43.000]  保羅怎樣說
[00:19:43.000 --> 00:19:44.000]  保羅說
[00:19:44.000 --> 00:19:46.000]  我背
[00:19:46.000 --> 00:19:49.000]  我來背負這些債項
[00:19:49.000 --> 00:19:51.000]  大家清楚在聖經裏面
[00:19:51.000 --> 00:19:52.000]  是看得到
[00:19:52.000 --> 00:19:55.000]  這些都歸在我的帳項上
[00:19:55.000 --> 00:19:57.000]  即是我背負
[00:19:57.000 --> 00:19:58.000]  不知道多少錢
[00:19:58.000 --> 00:20:00.000]  不過他說我一力承擔
[00:20:00.000 --> 00:20:01.000]  真是不容易
[00:20:01.000 --> 00:20:03.000]  虧損來的
[00:20:03.000 --> 00:20:04.000]  你大剌剌一萬元
[00:20:04.000 --> 00:20:06.000]  你肯不肯為人給
[00:20:06.000 --> 00:20:09.000]  這個很考驗我們的智慧
[00:20:09.000 --> 00:20:11.000]  和我們的心是怎樣
[00:20:11.000 --> 00:20:12.000]  特別我們香港人
[00:20:12.000 --> 00:20:15.000]  都經常說一句話
[00:20:15.000 --> 00:20:16.000]  說錢
[00:20:16.000 --> 00:20:18.000]  失感情
[00:20:18.000 --> 00:20:20.000]  說說大家friend
[00:20:20.000 --> 00:20:21.000]  你好我好
[00:20:21.000 --> 00:20:22.000]  說說無所謂
[00:20:22.000 --> 00:20:23.000]  一說到錢
[00:20:23.000 --> 00:20:24.000]  小心了
[00:20:24.000 --> 00:20:26.000]  這些是我的
[00:20:26.000 --> 00:20:27.000]  楚河漢教說
[00:20:27.000 --> 00:20:28.000]  這些是你的
[00:20:28.000 --> 00:20:29.000]  這些是你背的
[00:20:29.000 --> 00:20:30.000]  這些是我背的
[00:20:30.000 --> 00:20:33.000]  立即很斤斤計較
[00:20:33.000 --> 00:20:35.000]  但保羅在這裏沒有計較
[00:20:35.000 --> 00:20:38.000]  錢我來承擔
[00:20:38.000 --> 00:20:40.000]  我自己去賺完之後
[00:20:40.000 --> 00:20:42.000]  有錢的錢我為他來背
[00:20:42.000 --> 00:20:45.000]  是為這位奴弟亞尼西姆
[00:20:45.000 --> 00:20:47.000]  他願意一力承擔
[00:20:47.000 --> 00:20:48.000]  他來到是怎樣
[00:20:48.000 --> 00:20:51.000]  寧願虧損了他個人的財務
[00:20:51.000 --> 00:20:53.000]  都在所不惜
[00:20:53.000 --> 00:20:56.000]  所以當我們從一個為人的角度
[00:20:56.000 --> 00:20:58.000]  從保羅這封信去看的時候
[00:20:58.000 --> 00:20:59.000]  我們發現
[00:20:59.000 --> 00:21:00.000]  起碼我看到的是
[00:21:00.000 --> 00:21:03.000]  四種虧損
[00:21:03.000 --> 00:21:07.000]  保羅為人增添虧損
[00:21:07.000 --> 00:21:09.000]  但從這裏看到的是
[00:21:09.000 --> 00:21:12.000]  他甘心樂意
[00:21:12.000 --> 00:21:14.000]  所以盼望我們今天來到
[00:21:14.000 --> 00:21:16.000]  在當中學習功課
[00:21:16.000 --> 00:21:18.000]  如果你覺得保羅這方面的功課
[00:21:18.000 --> 00:21:20.000]  值得學習的話
[00:21:20.000 --> 00:21:22.000]  為人我們要開拓新工場
[00:21:22.000 --> 00:21:23.000]  我們要做多一樣東西
[00:21:23.000 --> 00:21:24.000]  要加一
[00:21:24.000 --> 00:21:26.000]  我們要生命成長
[00:21:26.000 --> 00:21:27.000]  我們做一些以前未做過
[00:21:27.000 --> 00:21:29.000]  但能夠榮耀神見證神
[00:21:29.000 --> 00:21:31.000]  可以做為自己
[00:21:31.000 --> 00:21:32.000]  但不只是為自己
[00:21:32.000 --> 00:21:34.000]  留意一下身旁有很多人
[00:21:34.000 --> 00:21:36.000]  你有沒有為人去想
[00:21:36.000 --> 00:21:37.000]  你為人想的時候
[00:21:37.000 --> 00:21:38.000]  你做了多少東西
[00:21:38.000 --> 00:21:39.000]  你肯不肯去做
[00:21:39.000 --> 00:21:40.000]  甘心去做
[00:21:40.000 --> 00:21:42.000]  你去到有多盡
[00:21:42.000 --> 00:21:45.000]  我們一看保羅很盡
[00:21:45.000 --> 00:21:46.000]  他是仕途
[00:21:46.000 --> 00:21:48.000]  他是奴隸
[00:21:48.000 --> 00:21:51.000]  為何你為他去到那麼盡
[00:21:51.000 --> 00:21:52.000]  有沒有必要
[00:21:52.000 --> 00:21:54.000]  可能我們真的是這樣的移民
[00:21:54.000 --> 00:21:57.000]  但保羅卻願意這樣
[00:21:57.000 --> 00:21:58.000]  我願意用一句話
[00:21:58.000 --> 00:22:01.000]  描述保羅這種做法
[00:22:01.000 --> 00:22:04.000]  這種做法是一個甚麼做法呢
[00:22:04.000 --> 00:22:05.000]  四個字
[00:22:05.000 --> 00:22:08.000]  甘願吃虧
[00:22:08.000 --> 00:22:13.000]  為人他甘願吃虧
[00:22:13.000 --> 00:22:15.000]  保羅擁有的神學
[00:22:15.000 --> 00:22:17.000]  是吃虧的神學
[00:22:17.000 --> 00:22:19.000]  保羅擁有的神學
[00:22:19.000 --> 00:22:22.000]  不是勁讚的神學
[00:22:22.000 --> 00:22:24.000]  你肯不肯呢
[00:22:24.000 --> 00:22:27.000]  保羅在這裡給我看見的是吃虧
[00:22:27.000 --> 00:22:28.000]  負上金錢
[00:22:28.000 --> 00:22:29.000]  負上精神
[00:22:29.000 --> 00:22:31.000]  負上代價
[00:22:31.000 --> 00:22:32.000]  負上資源
[00:22:32.000 --> 00:22:34.000]  樂意
[00:22:34.000 --> 00:22:36.000]  甘心去做
[00:22:36.000 --> 00:22:38.000]  他不介懷
[00:22:38.000 --> 00:22:41.000]  所以這個就是為人可以去到那麼盡
[00:22:41.000 --> 00:22:45.000]  但我們又如何呢
[00:22:45.000 --> 00:22:47.000]  所以不單止我們要為己加一
[00:22:47.000 --> 00:22:48.000]  要努力向前
[00:22:48.000 --> 00:22:49.000]  來提升自己
[00:22:49.000 --> 00:22:50.000]  好好服侍神
[00:22:50.000 --> 00:22:51.000]  影響更多人
[00:22:51.000 --> 00:22:54.000]  並且我們要為人
[00:22:54.000 --> 00:22:55.000]  我們都要加一
[00:22:55.000 --> 00:22:57.000]  多走一步
[00:22:57.000 --> 00:22:59.000]  為人擺上
[00:22:59.000 --> 00:23:01.000]  甚至是吃虧
[00:23:01.000 --> 00:23:03.000]  都不介懷
[00:23:03.000 --> 00:23:06.000]  這個就是我們在保羅身上所學習到的
[00:23:06.000 --> 00:23:09.000]  我相信不應該只是我們個人這樣想
[00:23:09.000 --> 00:23:11.000]  我們教會這個整體
[00:23:11.000 --> 00:23:13.000]  作為一個信仰群體
[00:23:13.000 --> 00:23:14.000]  我們都要考慮
[00:23:14.000 --> 00:23:15.000]  我們要為外面的人
[00:23:15.000 --> 00:23:16.000]  為身邊的人
[00:23:16.000 --> 00:23:19.000]  我們整體的來到去負上
[00:23:19.000 --> 00:23:20.000]  寧願有吃虧也好
[00:23:20.000 --> 00:23:23.000]  如果能夠祝福到其他人的時候
[00:23:23.000 --> 00:23:26.000]  應該是我們願意去做的
[00:23:26.000 --> 00:23:28.000]  我們要擁有的是
[00:23:28.000 --> 00:23:29.000]  洩底神學
[00:23:29.000 --> 00:23:32.000]  讓洩底神學成為我們的事工哲學
[00:23:32.000 --> 00:23:34.000]  Philosophy of Ministry
[00:23:34.000 --> 00:23:35.000]  這個英文是很多人想用的
[00:23:35.000 --> 00:23:36.000]  Philosophy of Ministry
[00:23:36.000 --> 00:23:37.000]  事工哲學
[00:23:37.000 --> 00:23:39.000]  就是我們是洩底的
[00:23:39.000 --> 00:23:40.000]  我們洩底不要緊
[00:23:40.000 --> 00:23:43.000]  只要能夠讓更多人得蒙益處的話
[00:23:43.000 --> 00:23:46.000]  我們願意這樣做
[00:23:46.000 --> 00:23:48.000]  會有會籍重不重要呢
[00:23:48.000 --> 00:23:49.000]  重要
[00:23:49.000 --> 00:23:51.000]  但是
[00:23:51.000 --> 00:23:52.000]  想一下就夠了
[00:23:52.000 --> 00:23:54.000]  關注一下就夠了
[00:23:54.000 --> 00:23:56.000]  最重要不是停在這裡
[00:23:56.000 --> 00:23:59.000]  最重要是外面的人
[00:23:59.000 --> 00:24:00.000]  這個才是重要
[00:24:00.000 --> 00:24:01.000]  為人
[00:24:01.000 --> 00:24:03.000]  所以我們這個信仰群體
[00:24:03.000 --> 00:24:04.000]  不只是為自己
[00:24:04.000 --> 00:24:06.000]  我們是為有需要的人
[00:24:06.000 --> 00:24:07.000]  我們願意付代價
[00:24:07.000 --> 00:24:10.000]  我們願意為他去得盡一點
[00:24:10.000 --> 00:24:12.000]  去得盡一點
[00:24:12.000 --> 00:24:15.000]  所以這個是一個很不容易的功課
[00:24:15.000 --> 00:24:17.000]  所以頂姐妹
[00:24:17.000 --> 00:24:18.000]  我們的行動目標
[00:24:18.000 --> 00:24:20.000]  今年立會八十週年
[00:24:20.000 --> 00:24:22.000]  我們去彼此的勉勵思想
[00:24:22.000 --> 00:24:23.000]  我們一加一
[00:24:23.000 --> 00:24:25.000]  為自己增加一樣
[00:24:25.000 --> 00:24:28.000]  為人也都增加一樣
[00:24:28.000 --> 00:24:31.000]  想一下我們可以怎樣更好的服侍他們
[00:24:31.000 --> 00:24:33.000]  當我想到這裡的時候
[00:24:33.000 --> 00:24:35.000]  我就想起一首歌
[00:24:35.000 --> 00:24:40.000]  也是一篇的詩
[00:24:40.000 --> 00:24:41.000]  是哪位寫的呢
[00:24:41.000 --> 00:24:43.000]  我很熟悉的人物寫的
[00:24:43.000 --> 00:24:45.000]  就是倪拓星先生
[00:24:45.000 --> 00:24:48.000]  上一兩輩的傳道人
[00:24:48.000 --> 00:24:49.000]  神的僕人
[00:24:49.000 --> 00:24:53.000]  我不知道大家認不認識他寫的那首詩
[00:24:53.000 --> 00:24:55.000]  後來被人譜成為歌曲唱
[00:24:55.000 --> 00:24:56.000]  可能你都唱過
[00:24:56.000 --> 00:24:58.000]  我也唱過
[00:24:58.000 --> 00:24:59.000]  三個字
[00:24:59.000 --> 00:25:02.000]  叫做「讓我愛」
[00:25:02.000 --> 00:25:04.000]  不知道大家熟不熟
[00:25:04.000 --> 00:25:05.000]  上一下網上YouTube
[00:25:05.000 --> 00:25:06.000]  打上去
[00:25:06.000 --> 00:25:08.000]  你們就可以很多東西聽
[00:25:08.000 --> 00:25:10.000]  你留意一下裡面的歌詞
[00:25:10.000 --> 00:25:11.000]  寫的東西
[00:25:11.000 --> 00:25:13.000]  當我們看到保羅這個做法的時候
[00:25:13.000 --> 00:25:15.000]  再想一下這個詩
[00:25:15.000 --> 00:25:16.000]  裡面所寫的
[00:25:16.000 --> 00:25:18.000]  你會發現這些是相通的
[00:25:18.000 --> 00:25:19.000]  那裡怎樣說呢
[00:25:19.000 --> 00:25:20.000]  倪拓星先生那裡說
[00:25:20.000 --> 00:25:23.000]  讓我愛而不受感戴
[00:25:23.000 --> 00:25:26.000]  讓我視而不受賞賜
[00:25:26.000 --> 00:25:29.000]  讓我盡力而不被人記
[00:25:29.000 --> 00:25:31.000]  讓我受苦而不被人賭
[00:25:31.000 --> 00:25:34.000]  只知傾酒不知飲酒
[00:25:34.000 --> 00:25:37.000]  只掌麥餅不想留餅
[00:25:37.000 --> 00:25:40.000]  賭出生命來使人得幸福
[00:25:40.000 --> 00:25:44.000]  捨棄安寧而使人得舒暢
[00:25:44.000 --> 00:25:47.000]  還有一些
[00:25:47.000 --> 00:25:51.000]  願意以血淚作為冠冕的代價
[00:25:51.000 --> 00:25:56.000]  願意受虧損來到旅客的生涯
[00:25:56.000 --> 00:25:59.000]  這只是很部分的詩
[00:25:59.000 --> 00:26:00.000]  內容
[00:26:00.000 --> 00:26:01.000]  其實成首還很長
[00:26:01.000 --> 00:26:02.000]  但是你可以看到
[00:26:02.000 --> 00:26:04.000]  整個的精神就是這樣
[00:26:04.000 --> 00:26:07.000]  傾出傾出使人蒙福
[00:26:07.000 --> 00:26:10.000]  我想和保羅在這裡所做的
[00:26:10.000 --> 00:26:12.000]  應該很相似
[00:26:12.000 --> 00:26:13.000]  所以弟兄姊妹
[00:26:13.000 --> 00:26:15.000]  不單止為己加一
[00:26:15.000 --> 00:26:17.000]  為人也加一
[00:26:17.000 --> 00:26:19.000]  願主幫助我們
[00:26:19.000 --> 00:26:21.000]  在保羅身上學習功課
[00:26:21.000 --> 00:26:23.000]  願主幫助我們的教會
[00:26:23.000 --> 00:26:25.000]  成為一個為人的教會
[00:26:25.000 --> 00:26:27.000]  願意為了別人的好處
[00:26:27.000 --> 00:26:28.000]  益處蒙福
[00:26:28.000 --> 00:26:29.000]  得福音
[00:26:29.000 --> 00:26:32.000]  我們傾倒也在所不惜
[00:26:32.000 --> 00:26:34.000]  吃虧也不要緊
[00:26:34.000 --> 00:26:36.000]  只要能夠祝福人
[00:26:36.000 --> 00:26:38.000]  就是好的了
[00:26:38.000 --> 00:26:41.000]  最後我想分享一下
[00:26:41.000 --> 00:26:43.000]  最近這兩三個星期
[00:26:43.000 --> 00:26:45.000]  我有一些小小的經歷
[00:26:45.000 --> 00:26:47.000]  可能我在這兩三個星期
[00:26:47.000 --> 00:26:49.000]  不斷思想這段經文
[00:26:49.000 --> 00:26:51.000]  學習和禱告的時候
[00:26:51.000 --> 00:26:53.000]  阿神給我一些經歷
[00:26:53.000 --> 00:26:56.000]  讓這些經文提醒我
[00:26:56.000 --> 00:26:59.000]  叫我做得好一點
[00:26:59.000 --> 00:27:01.000]  是什麼事呢
[00:27:01.000 --> 00:27:03.000]  在三個星期前
[00:27:03.000 --> 00:27:06.000]  我收到一個WhatsApp
[00:27:06.000 --> 00:27:08.000]  你知道WhatsApp是從哪裡來的嗎
[00:27:08.000 --> 00:27:09.000]  你也知道
[00:27:09.000 --> 00:27:11.000]  現在WhatsApp是全球各地都可以傳過來
[00:27:11.000 --> 00:27:15.000]  WhatsApp是從西馬的檳城傳過來的
[00:27:15.000 --> 00:27:17.000]  檳城
[00:27:17.000 --> 00:27:19.000]  我去過那裡好幾次
[00:27:19.000 --> 00:27:21.000]  原來我在四年前
[00:27:21.000 --> 00:27:23.000]  也去過那裡主領聚會
[00:27:23.000 --> 00:27:28.000]  認識了另一個宗派的女牧師
[00:27:28.000 --> 00:27:30.000]  雖然間中也有點點滴滴浪
[00:27:30.000 --> 00:27:31.000]  但也不多
[00:27:31.000 --> 00:27:32.000]  所以四年來沒什麼
[00:27:32.000 --> 00:27:34.000]  但突然在三個星期前
[00:27:34.000 --> 00:27:37.000]  收到一個WhatsApp
[00:27:37.000 --> 00:27:40.000]  或者給我講一點題外話
[00:27:40.000 --> 00:27:42.000]  印象最深的
[00:27:42.000 --> 00:27:44.000]  這位女牧師和另外一位女牧師
[00:27:44.000 --> 00:27:45.000]  在四年前
[00:27:45.000 --> 00:27:47.000]  令我印象最深的
[00:27:47.000 --> 00:27:48.000]  你猜是什麼呢
[00:27:48.000 --> 00:27:50.000]  令我印象最深的
[00:27:50.000 --> 00:27:52.000]  就是那兩位女牧師
[00:27:52.000 --> 00:27:55.000]  帶我去到半山的榴槤檔
[00:27:55.000 --> 00:27:57.000]  吃榴槤
[00:27:57.000 --> 00:27:59.000]  而且是我人生裡
[00:27:59.000 --> 00:28:01.000]  第一次吃最好的榴槤
[00:28:01.000 --> 00:28:03.000]  就是貓山王
[00:28:03.000 --> 00:28:06.000]  喜歡吃的人就知道了
[00:28:06.000 --> 00:28:08.000]  我們家裡一家四口
[00:28:08.000 --> 00:28:10.000]  兩位女牧師都很喜歡吃榴槤
[00:28:10.000 --> 00:28:11.000]  所以沒問題
[00:28:11.000 --> 00:28:13.000]  不過當日我只是我一個
[00:28:13.000 --> 00:28:15.000]  所以留下很深的印象
[00:28:15.000 --> 00:28:17.000]  也拍了照
[00:28:17.000 --> 00:28:20.000]  收回來不講題外話
[00:28:20.000 --> 00:28:23.000]  為什麼突然收到WhatsApp呢
[00:28:23.000 --> 00:28:25.000]  原來他給我WhatsApp
[00:28:25.000 --> 00:28:26.000]  可能他想到在香港
[00:28:26.000 --> 00:28:27.000]  還有誰認識
[00:28:27.000 --> 00:28:28.000]  認識了連牧師
[00:28:28.000 --> 00:28:29.000]  他告訴我
[00:28:29.000 --> 00:28:31.000]  他很想轉介一位
[00:28:31.000 --> 00:28:35.000]  剛剛信主的香港長者
[00:28:35.000 --> 00:28:37.000]  剛剛信主
[00:28:37.000 --> 00:28:41.000]  在Pennan 檳城信主的香港長者
[00:28:41.000 --> 00:28:44.000]  原來這位86歲的香港長者
[00:28:44.000 --> 00:28:46.000]  早前坐飛機去檳城
[00:28:46.000 --> 00:28:49.000]  參加一個親人的喪禮
[00:28:49.000 --> 00:28:52.000]  之後去了這位女牧師的教會聚會
[00:28:52.000 --> 00:28:55.000]  而且信了主
[00:28:55.000 --> 00:28:58.000]  之後沒多久就回香港了
[00:28:58.000 --> 00:29:00.000]  所以這位女牧師覺得
[00:29:00.000 --> 00:29:01.000]  他應該繼續成長
[00:29:01.000 --> 00:29:02.000]  繼續有教會生活
[00:29:02.000 --> 00:29:04.000]  所以他就WhatsApp給我
[00:29:04.000 --> 00:29:07.000]  叫我跟進一下
[00:29:07.000 --> 00:29:10.000]  感謝神的經文提醒我
[00:29:10.000 --> 00:29:12.000]  為人
[00:29:12.000 --> 00:29:16.000]  我知道這位年長的弟兄
[00:29:16.000 --> 00:29:20.000]  他住在近浸神的地方
[00:29:20.000 --> 00:29:21.000]  是不是比較遠
[00:29:21.000 --> 00:29:24.000]  西沙比較遠
[00:29:24.000 --> 00:29:25.000]  這麼真誠的地方
[00:29:25.000 --> 00:29:27.000]  是半郊野的地方
[00:29:27.000 --> 00:29:28.000]  不過不要緊
[00:29:28.000 --> 00:29:30.000]  雖然好像很遠
[00:29:30.000 --> 00:29:32.000]  我都繼續打電話約他
[00:29:32.000 --> 00:29:35.000]  然後我開車去到他的地方
[00:29:35.000 --> 00:29:37.000]  去到他家
[00:29:37.000 --> 00:29:39.000]  見到他和他太太
[00:29:39.000 --> 00:29:40.000]  第一次見面
[00:29:40.000 --> 00:29:42.000]  然後坐在那裡聊天
[00:29:42.000 --> 00:29:43.000]  並且我約了弟兄
[00:29:43.000 --> 00:29:46.000]  他約我一起出去吃午飯
[00:29:46.000 --> 00:29:50.000]  就是這樣彼此的認識
[00:29:50.000 --> 00:29:51.000]  好了,停在那裡
[00:29:51.000 --> 00:29:52.000]  還說這樣就算了
[00:29:52.000 --> 00:29:53.000]  不是
[00:29:53.000 --> 00:29:54.000]  他要生命成長
[00:29:54.000 --> 00:29:55.000]  他要有教會生活
[00:29:55.000 --> 00:29:56.000]  但我怎樣
[00:29:56.000 --> 00:29:57.000]  我住在九龍這個地方
[00:29:57.000 --> 00:29:59.000]  他住在西沙這個地方
[00:29:59.000 --> 00:30:00.000]  我怎麼辦
[00:30:00.000 --> 00:30:01.000]  不要緊
[00:30:01.000 --> 00:30:03.000]  我跟著神就好好預備
[00:30:03.000 --> 00:30:04.000]  大家知不知道
[00:30:04.000 --> 00:30:05.000]  我們浸信會神學院裡面
[00:30:05.000 --> 00:30:07.000]  是有教會的
[00:30:07.000 --> 00:30:08.000]  是有教會的
[00:30:08.000 --> 00:30:09.000]  現在的教會
[00:30:09.000 --> 00:30:13.000]  就是真理基石浸信會的馬鞍山堂
[00:30:13.000 --> 00:30:14.000]  所以我馬上知道
[00:30:14.000 --> 00:30:15.000]  看看是哪位傳道人
[00:30:15.000 --> 00:30:17.000]  我都認識的
[00:30:17.000 --> 00:30:19.000]  於是我打電話給那位傳道人
[00:30:19.000 --> 00:30:20.000]  拜託他
[00:30:20.000 --> 00:30:21.000]  可不可以這樣
[00:30:21.000 --> 00:30:23.000]  說出個背景跟進一下
[00:30:23.000 --> 00:30:24.000]  很感謝神
[00:30:24.000 --> 00:30:26.000]  那位傳道人也很樂意
[00:30:26.000 --> 00:30:27.000]  而且他跟著
[00:30:27.000 --> 00:30:30.000]  沒多久就帶多一位年長的弟兄
[00:30:30.000 --> 00:30:33.000]  去探望這位新信主的弟兄
[00:30:33.000 --> 00:30:34.000]  又是去到他家裡
[00:30:34.000 --> 00:30:36.000]  後來又跟他一起吃飯
[00:30:36.000 --> 00:30:38.000]  而且告訴我
[00:30:38.000 --> 00:30:41.000]  他約了他回去馬鞍山堂
[00:30:41.000 --> 00:30:44.000]  等於五月二十六日
[00:30:44.000 --> 00:30:45.000]  即是上個主日
[00:30:45.000 --> 00:30:49.000]  他真的出現在馬鞍山堂
[00:30:49.000 --> 00:30:51.000]  是不是很感恩
[00:30:51.000 --> 00:30:52.000]  很感恩
[00:30:52.000 --> 00:30:54.000]  這位八十六歲的長者
[00:30:54.000 --> 00:30:56.000]  是很健談的
[00:30:56.000 --> 00:30:58.000]  所以他告訴我
[00:30:58.000 --> 00:30:59.000]  已經結識了執事
[00:30:59.000 --> 00:31:00.000]  認識了童工
[00:31:00.000 --> 00:31:02.000]  認識了還有其他弟兄
[00:31:02.000 --> 00:31:04.000]  所以很希望他繼續在那裡成長
[00:31:04.000 --> 00:31:06.000]  接受裝備
[00:31:06.000 --> 00:31:09.000]  讓他在主裡面的成長
[00:31:09.000 --> 00:31:13.000]  為了別人在基督裡面的生命的成長
[00:31:13.000 --> 00:31:15.000]  我願意效法保羅
[00:31:15.000 --> 00:31:16.000]  花上一些時間
[00:31:16.000 --> 00:31:18.000]  花上一些精力
[00:31:18.000 --> 00:31:20.000]  運用我一些人際的網絡
[00:31:20.000 --> 00:31:23.000]  我希望能夠承傳這件事
[00:31:23.000 --> 00:31:24.000]  願意這樣做
[00:31:24.000 --> 00:31:25.000]  學習他這樣做
[00:31:25.000 --> 00:31:26.000]  為什麼
