
[00:00:00.000 --> 00:00:05.080]  今天是2020年的第一天
[00:17:26.680 --> 00:17:28.440]  幫助我能夠將
[00:17:28.440 --> 00:17:31.040]  很多的思想整理出來
[00:17:31.040 --> 00:17:34.920]  以致到我可以能夠跟更多弟兄姊妹分享
[00:17:34.920 --> 00:17:36.520]  所以弟兄姊妹我們要
[00:17:36.520 --> 00:17:38.440]  操練我們的生命靈明
[00:17:38.440 --> 00:17:39.920]  是去到這樣的地步
[00:17:39.920 --> 00:17:41.640]  我們能夠在這個事情上面
[00:17:41.640 --> 00:17:43.440]  在某一個時間、某一個階段
[00:17:43.440 --> 00:17:44.440]  任何的東西
[00:17:44.440 --> 00:17:45.920]  無論是順境、逆境
[00:17:45.920 --> 00:17:47.600]  無論開心、不開心都好
[00:17:47.600 --> 00:17:49.120]  其實我們靜下來思想
[00:17:49.120 --> 00:17:51.320]  都是有上帝的恩典的時候
[00:17:51.320 --> 00:17:52.960]  你就是有獎盡了
[00:17:52.960 --> 00:17:53.880]  你就是獎盡之餘
[00:17:53.880 --> 00:17:56.600]  你就可以數點很多恩典
[00:17:56.600 --> 00:17:58.520]  反過來說我們生命不獎盡
[00:17:58.520 --> 00:17:59.600]  你只有埋怨
[00:17:59.600 --> 00:18:01.240]  又說這樣不好、那樣不好
[00:18:01.240 --> 00:18:02.120]  又說神不給恩典
[00:18:02.120 --> 00:18:04.480]  或者我得到的是我自己的
[00:18:04.480 --> 00:18:05.880]  自己的努力
[00:18:05.880 --> 00:18:07.640]  這個不是一個成長的基督徒
[00:18:07.640 --> 00:18:09.440]  所以彼得勉勵我們
[00:18:09.440 --> 00:18:12.160]  生命要成長的方式
[00:18:12.160 --> 00:18:12.920]  其中一樣東西
[00:18:12.920 --> 00:18:20.280]  要在主基督耶穌的恩典上有獎盡
[00:18:20.280 --> 00:18:21.280]  好了
[00:18:21.280 --> 00:18:23.520]  還有什麼獎盡呢?
[00:18:23.520 --> 00:18:24.760]  知識
[00:18:24.760 --> 00:18:27.200]  除了在恩典上有獎盡的話
[00:18:27.200 --> 00:18:28.880]  就在知識上有獎盡
[00:18:28.880 --> 00:18:29.920]  在知識上有獎盡
[00:18:29.920 --> 00:18:32.360]  我相信大家是比較容易明白
[00:18:32.360 --> 00:18:34.400]  知識上的獎盡就是我們
[00:18:34.400 --> 00:18:36.440]  去累積更多的知識
[00:18:36.440 --> 00:18:38.520]  吸收更多新的知識
[00:18:38.520 --> 00:18:41.280]  我們能夠儲存更多合用的知識
[00:18:41.280 --> 00:18:43.920]  因為知識是一種力量
[00:18:43.920 --> 00:18:46.160]  鄧小慧你相信嗎?
[00:18:46.160 --> 00:18:47.720]  我是相信的
[00:18:47.720 --> 00:18:48.440]  你沒有知識
[00:18:48.440 --> 00:18:50.560]  你不敢做很多事情
[00:18:50.560 --> 00:18:51.480]  你沒有新的知識
[00:18:51.480 --> 00:18:53.280]  你不敢面對很多事情
[00:18:53.280 --> 00:18:56.400]  所以知識本身就是一種力量
[00:18:56.400 --> 00:18:59.440]  所以我們需要在知識上獎盡
[00:18:59.440 --> 00:19:02.240]  就要學多點東西
[00:19:02.240 --> 00:19:04.040]  要吸收
[00:19:04.040 --> 00:19:06.480]  無論如何多多少少都要學
[00:19:06.480 --> 00:19:08.600]  這是成長的表示
[00:19:08.600 --> 00:19:09.920]  所以彼得提醒基督徒
[00:19:09.920 --> 00:19:13.760]  要在知識上有獎盡
[00:19:13.760 --> 00:19:16.040]  就是你有沒有繼續去
[00:19:16.040 --> 00:19:18.320]  吸收新的知識
[00:19:18.320 --> 00:19:20.600]  或者將一些好的知識繼續累積來
[00:19:20.600 --> 00:19:23.360]  越來越豐富呢?
[00:19:23.360 --> 00:19:23.880]  是不是?
[00:19:23.880 --> 00:19:26.640]  這就是一個很重要的提醒
[00:19:26.640 --> 00:19:28.880]  我們需要在什麼知識上去
[00:19:28.880 --> 00:19:30.080]  獎盡呢?
[00:19:30.080 --> 00:19:31.560]  成長呢?
[00:19:31.560 --> 00:19:35.760]  很重要的是在真理的知識上
[00:19:35.760 --> 00:19:38.520]  我們吸收的是神的話語
[00:19:38.520 --> 00:19:40.560]  基督徒、基督門徒
[00:19:40.560 --> 00:19:42.760]  很看重的是上帝的話
[00:19:42.760 --> 00:19:44.360]  如果沒有上帝的話
[00:19:44.360 --> 00:19:47.120]  我們怎樣可以活出我們的生命呢?
[00:19:47.120 --> 00:19:49.280]  我們又不明白上帝的話是說什麼
[00:19:49.280 --> 00:19:51.600]  或者是錯誤地解釋了的時候
[00:19:51.600 --> 00:19:52.600]  我們又不知道
[00:19:52.600 --> 00:19:54.360]  想走的就歪了
[00:19:54.360 --> 00:19:56.360]  所以很重要的就是我們要怎樣?
[00:19:56.360 --> 00:20:02.040]  吸收上帝的話語要不斷的知識有增加
[00:20:02.040 --> 00:20:06.920]  昨天晚上有一個新會友的歡迎聚會
[00:20:06.920 --> 00:20:09.680]  當中如果有參與的弟兄姊妹就知道了
[00:20:09.680 --> 00:20:11.600]  我有一個短講
[00:20:11.600 --> 00:20:12.960]  我的短講是什麼呢?
[00:20:12.960 --> 00:20:14.240]  我的短講就是
[00:20:14.240 --> 00:20:18.320]  「藏主話,免走歪」
[00:20:18.320 --> 00:20:19.560]  很簡單
[00:20:19.560 --> 00:20:20.840]  互勵互勉
[00:20:20.840 --> 00:20:22.960]  和一些新加入教會的弟兄姊妹
[00:20:22.960 --> 00:20:25.280]  和在座的弟兄姊妹
[00:20:25.280 --> 00:20:28.240]  我們是用詩篇的119篇的11節
[00:20:28.240 --> 00:20:33.480]  「我將祢的話藏在心裡,免得我得罪祢」
[00:20:33.480 --> 00:20:35.560]  於是我這樣和弟兄姊妹勉勵
[00:20:35.560 --> 00:20:37.960]  要將神的話藏、藏、藏
[00:20:37.960 --> 00:20:41.400]  你要藏的時候你就要很多努力
[00:20:41.400 --> 00:20:45.720]  因為當我們有真理話語的增加的時候
[00:20:45.720 --> 00:20:48.240]  我們是正在成長的
[00:20:48.240 --> 00:20:49.800]  我們能夠成長、成熟
[00:20:49.800 --> 00:20:53.080]  我們知道我們所信的神是獨一的新神
[00:20:53.080 --> 00:20:55.800]  千萬不要將我們所信的神當為眾神之一
[00:20:55.800 --> 00:20:58.080]  因為這完全不合乎聖經的道理
[00:20:58.080 --> 00:20:59.360]  可能我們未信主之前
[00:20:59.360 --> 00:21:01.480]  我們還認為這個世界上有很多神
[00:21:01.480 --> 00:21:02.880]  那我信多一個嗎?
[00:21:02.880 --> 00:21:05.200]  但當你慢慢真的認識的時候
[00:21:05.200 --> 00:21:07.120]  這個不可以再有了
[00:21:07.120 --> 00:21:09.800]  所以真理話語是在幫助我們
[00:21:09.800 --> 00:21:12.720]  走在神的道路上
[00:21:12.720 --> 00:21:14.280]  真理話語也告訴我們
[00:21:14.280 --> 00:21:17.000]  我們教會是很獨特的群體
[00:21:17.000 --> 00:21:20.080]  我們千萬不要將教會當作一個普通的社團
[00:21:20.080 --> 00:21:21.960]  我們教會不是一個普通的社團
[00:21:21.960 --> 00:21:23.440]  教會是一個屬靈的群體
[00:21:23.440 --> 00:21:24.920]  是一個天國的群體
[00:21:24.920 --> 00:21:26.720]  是有上帝給的召命
[00:21:26.720 --> 00:21:28.520]  我們有特別的任務在這裡
[00:21:28.520 --> 00:21:30.480]  我們有聖靈的同在
[00:21:30.480 --> 00:21:31.760]  我們有很多不同的
[00:21:31.760 --> 00:21:33.200]  沒錯,我們在某個層面
[00:21:33.200 --> 00:21:34.480]  都好像是一個社群
[00:21:34.480 --> 00:21:35.640]  一個慈善的組織
[00:21:35.640 --> 00:21:36.640]  人間的社團
[00:21:36.640 --> 00:21:39.520]  但是我們是超越這件事的
[00:21:39.520 --> 00:21:40.920]  不只是一個社團裡面
[00:21:40.920 --> 00:21:43.480]  加多一點信仰的元素
[00:21:43.480 --> 00:21:47.120]  不是,是整個群體是獨特的
[00:21:47.120 --> 00:21:48.640]  這些是誰告訴我們的?
[00:21:48.640 --> 00:21:50.960]  聖經,上帝的話語
[00:21:50.960 --> 00:21:53.880]  所以讓我們彼此的勉勵
[00:21:53.880 --> 00:21:57.600]  在知識上有長進
[00:21:57.600 --> 00:22:02.160]  多一點學習神的話語
[00:22:02.160 --> 00:22:05.280]  靈修的時候多一點讀
[00:22:05.280 --> 00:22:07.120]  有時間又撥回一個小時
[00:22:07.120 --> 00:22:09.560]  半個小時查考一下聖經
[00:22:09.560 --> 00:22:11.160]  又或者和一些弟兄姊妹
[00:22:11.160 --> 00:22:14.280]  三三兩兩去查考聖經
[00:22:14.280 --> 00:22:16.360]  教會的主要學
[00:22:16.360 --> 00:22:18.640]  你有沒有想過去參與呢?
[00:22:18.640 --> 00:22:20.120]  為什麼你不去參與呢?
[00:22:20.120 --> 00:22:22.200]  是不是你對整個話語已經滿足了
[00:22:22.200 --> 00:22:23.360]  夠了,是不是?
[00:22:23.360 --> 00:22:25.800]  不會夠的
[00:22:25.800 --> 00:22:27.120]  外面還有很多課程
[00:22:27.120 --> 00:22:30.400]  BSF,生命之道
[00:22:30.400 --> 00:22:31.800]  神學院有很多課程
[00:22:31.800 --> 00:22:33.800]  你有沒有想過你要去追究學習的?
[00:22:33.800 --> 00:22:35.880]  如果你是一個成長的基督徒
[00:22:35.880 --> 00:22:38.000]  你是不會滿足的
[00:22:38.000 --> 00:22:41.480]  學海無涯,唯勤是岸,是不是?
[00:22:41.480 --> 00:22:43.680]  你會不斷地長進、追求
[00:22:43.680 --> 00:22:45.200]  只是在什麼時代
[00:22:45.200 --> 00:22:46.080]  什麼階段
[00:22:46.080 --> 00:22:47.120]  什麼方式
[00:22:47.120 --> 00:22:49.520]  哪一個場合去追求長進
[00:22:49.520 --> 00:22:51.200]  神的話語
[00:22:51.200 --> 00:22:53.080]  需要我們不斷地追求長進
[00:22:53.080 --> 00:22:54.240]  那你是成長了
[00:22:54.240 --> 00:22:55.400]  我們就會脫離
[00:22:55.400 --> 00:22:56.880]  這個屬靈的嬰孩的階段
[00:22:56.880 --> 00:22:58.880]  就會進入到中年、成年
[00:22:58.880 --> 00:23:00.160]  以致到一個茁壯
[00:23:00.160 --> 00:23:02.880]  很有能力的基督徒、門徒
[00:23:02.880 --> 00:23:06.800]  這個教會就有力量、有福
[00:23:06.800 --> 00:23:08.200]  真理的知識
[00:23:08.200 --> 00:23:09.520]  好了,但是夠了沒有?
[00:23:09.520 --> 00:23:11.600]  我覺得還可以多一點
[00:23:11.600 --> 00:23:13.120]  除了在真理的知識上
[00:23:13.120 --> 00:23:14.520]  我們有長進之外
[00:23:14.520 --> 00:23:16.200]  我也很盼望我們能夠在
[00:23:16.200 --> 00:23:20.320]  屬靈的知識上有長進
[00:23:20.320 --> 00:23:23.880]  什麼叫屬靈的知識上有長進呢?
[00:23:23.880 --> 00:23:26.720]  就是說按照聖經的真理做基礎
[00:23:26.720 --> 00:23:29.800]  然後我們可以在不同的需要上
[00:23:29.800 --> 00:23:32.400]  不同時空上所建立的一套
[00:23:32.400 --> 00:23:34.520]  合乎神心意的一些知識
[00:23:34.520 --> 00:23:36.000]  或者知識系統
[00:23:36.000 --> 00:23:38.160]  我們都要去學的
[00:23:38.160 --> 00:23:39.840]  舉一個很實際的例子
[00:23:39.840 --> 00:23:41.160]  跟各位姐妹分享一下
[00:23:41.160 --> 00:23:43.480]  或者大家就會比較容易明白了
[00:23:43.480 --> 00:23:45.320]  這些是真實的例子
[00:23:45.320 --> 00:23:47.240]  不是虛構的例子
[00:23:47.240 --> 00:23:58.680]  在大概1997年
[00:23:58.680 --> 00:24:02.080]  荃灣浸信會
[00:24:02.080 --> 00:24:05.680]  他們很想有開福音堂
[00:24:05.680 --> 00:24:09.360]  雖然他們其實之前都試過開福音堂
[00:24:09.360 --> 00:24:13.680]  但是他們覺得這次我們要做得更好
[00:24:13.680 --> 00:24:18.120]  所以他們邀請了一位牧師去開班
[00:24:18.120 --> 00:24:22.160]  開直堂訓練班
[00:24:22.160 --> 00:24:25.920]  幾多堂呢?
[00:24:25.920 --> 00:24:28.880]  是八堂,弟兄姊妹
[00:24:28.880 --> 00:24:32.840]  即是每一堂有一個多兩個小時
[00:24:32.840 --> 00:24:35.840]  你想想是不是都要求挺高的
[00:24:35.840 --> 00:24:37.880]  開這個班哪些人去上呢?
[00:24:37.880 --> 00:24:40.400]  當然是呼籲弟兄姊妹去上
[00:24:40.400 --> 00:24:43.760]  但是除此之外主任牧師也來了
[00:24:43.760 --> 00:24:45.280]  教牧童工也來了
[00:24:45.280 --> 00:24:46.920]  很多的執事也來了
[00:24:46.920 --> 00:24:48.560]  很多的弟兄姊妹
[00:24:48.560 --> 00:24:51.040]  熱心的弟兄姊妹也來了
[00:24:51.040 --> 00:24:52.720]  學
[00:24:52.720 --> 00:24:53.640]  學什麼呢?
[00:24:53.640 --> 00:24:55.720]  就是學有關直堂
[00:24:55.720 --> 00:24:59.840]  教會發展福音堂的熟齡知識
[00:24:59.840 --> 00:25:00.640]  是不是?
[00:25:00.640 --> 00:25:02.400]  就是這樣
[00:25:02.400 --> 00:25:04.480]  所以他們就是這樣去學習
[00:25:04.480 --> 00:25:06.240]  好了,學完之後
[00:25:06.240 --> 00:25:10.800]  九八年他們就真的去開拓福音堂
[00:25:10.800 --> 00:25:12.000]  開拓在哪裏呢?
[00:25:12.000 --> 00:25:17.280]  這些可以在浸會歷史裏面找得出來
[00:25:17.280 --> 00:25:21.120]  大家知道有這個麗城花園
[00:25:21.120 --> 00:25:23.600]  麗城花園裏面有浸聯會小學
[00:25:23.600 --> 00:25:25.840]  是我們聯會辦的
[00:25:25.840 --> 00:25:28.720]  他們就是由那裏開一個福音堂
[00:25:28.720 --> 00:25:31.240]  在浸聯會小學裏面
[00:25:31.240 --> 00:25:34.560]  就開了成為這個麗城福音堂
[00:25:34.560 --> 00:25:37.600]  應該大概是一九九八年
[00:25:37.600 --> 00:25:38.560]  是誰帶隊呢?
[00:25:38.560 --> 00:25:40.160]  是由主任牧師帶隊
[00:25:40.160 --> 00:25:44.720]  聯同二十多三十位的一些直堂的基本隊伍到那裏
[00:25:44.720 --> 00:25:48.000]  然後去發展神的工作
[00:25:48.000 --> 00:25:51.120]  二三十人去開荒傳遞
[00:25:51.120 --> 00:25:53.600]  然後他們學了很多這方面的知識
[00:25:53.600 --> 00:25:54.880]  甚至在反映裏面
[00:25:54.880 --> 00:25:57.520]  他們都說以前我們以為開基就是這樣
[00:25:57.520 --> 00:25:59.040]  後來發現不行,要改
[00:25:59.040 --> 00:25:59.840]  有些東西要改
[00:25:59.840 --> 00:26:02.000]  不是,不應該是這樣
[00:26:02.000 --> 00:26:03.560]  然後沒多久,幾年之後
[00:26:03.560 --> 00:26:05.960]  他們已經二三百人聚集
[00:26:05.960 --> 00:26:08.080]  這些都是歷史,是真實的
[00:26:08.080 --> 00:26:10.960]  我去過他們中間講道,講過好幾次
[00:26:10.960 --> 00:26:13.560]  整個禮拜,荒裏面是坐滿人
[00:26:13.560 --> 00:26:18.080]  然後他們到二零零七年自立了
[00:26:18.080 --> 00:26:20.400]  所以現在不是叫麗城福音堂
[00:26:20.400 --> 00:26:23.600]  是麗城浸信會
[00:26:23.600 --> 00:26:25.760]  亦都按了牧師
[00:26:25.760 --> 00:26:27.640]  成為新的主任牧師
[00:26:27.640 --> 00:26:30.840]  到現在已經自立了十二年
[00:26:30.840 --> 00:26:32.080]  我舉這個例就說
[00:26:32.080 --> 00:26:35.600]  原來當他們願意去吸收知識
[00:26:35.600 --> 00:26:38.240]  去學習,去明白要做的事是怎樣做
[00:26:38.240 --> 00:26:39.520]  應該怎樣做的時候
[00:26:39.520 --> 00:26:40.880]  然後加上大家的努力
[00:26:40.880 --> 00:26:43.120]  神的恩典,神的能力的培養
[00:26:43.120 --> 00:26:47.040]  結果就有很大的果效
[00:26:47.040 --> 00:26:49.280]  這些就是這樣
[00:26:49.280 --> 00:26:51.440]  所以大家可以翻查這個浸聯會
[00:26:51.440 --> 00:26:53.640]  或者是這個麗城浸信會的歷史
[00:26:53.640 --> 00:26:54.760]  你就可以看得見
[00:26:54.760 --> 00:26:58.480]  所以屬靈的知識是重要的,頂姐妹
[00:26:58.480 --> 00:27:01.400]  所以難怪彼得都在這裏提醒他們
[00:27:01.400 --> 00:27:02.280]  提醒甚麼?
[00:27:02.280 --> 00:27:05.920]  你們卻要在主救主基督耶穌的恩典
[00:27:05.920 --> 00:27:09.160]  和知識上有長進
[00:27:09.160 --> 00:27:11.080]  我們今天在屬靈的知識上
[00:27:11.080 --> 00:27:14.320]  真理的知識上有多少長進呢?
[00:27:14.320 --> 00:27:15.880]  是不是今年比去年好呢?
[00:27:15.880 --> 00:27:17.440]  明年是不是比今年好呢?
[00:27:17.440 --> 00:27:19.360]  還是停滯不前呢?
[00:27:19.360 --> 00:27:22.200]  這就是我們需要在神面前好好反省
[00:27:22.200 --> 00:27:26.520]  這就是我們所認識的成長的方式
[00:27:26.520 --> 00:27:30.880]  我們明白成長、長進的原因
[00:27:30.880 --> 00:27:32.440]  是命令
[00:27:32.440 --> 00:27:34.280]  是因為周圍的環境很紛亂
[00:27:34.280 --> 00:27:37.440]  我們要好好地讓自己紮根
[00:27:37.440 --> 00:27:39.000]  我們怎樣成長
[00:27:39.000 --> 00:27:39.880]  方式是甚麼呢?
[00:27:39.880 --> 00:27:43.080]  在恩典上體會神的恩典
[00:27:43.080 --> 00:27:44.040]  是很容易看得見的
[00:27:44.040 --> 00:27:46.440]  越來越屬靈的眼光是很清晰的
[00:27:46.440 --> 00:27:50.200]  然後在神的知識上有長進
[00:27:50.200 --> 00:27:52.200]  不斷地有真理的話語學習
[00:27:52.200 --> 00:27:53.960]  不斷地有屬靈知識學習
[00:27:53.960 --> 00:27:55.680]  這樣就好得無比
[00:27:55.680 --> 00:27:58.000]  好了,但還有一樣我們要學的是甚麼呢?
[00:27:58.000 --> 00:28:02.400]  我稱它為成長的根源
[00:28:02.400 --> 00:28:04.440]  剛才說的方式是原因
[00:28:04.440 --> 00:28:08.560]  究竟我們為何可以成長過來呢?
[00:28:08.560 --> 00:28:09.600]  是否我們很聰明
[00:28:09.600 --> 00:28:11.440]  是否因為我們付出了很多代價
[00:28:11.440 --> 00:28:13.200]  所以我們就會成長呢?
[00:28:13.200 --> 00:28:15.680]  究竟真正的根源在哪裡呢?
[00:28:15.680 --> 00:28:17.480]  弟兄姊妹,你們看這節的經文
[00:28:17.480 --> 00:28:19.280]  看不看得到呢?
[00:28:19.280 --> 00:28:21.120]  如果你問我,我就會回答
[00:28:21.120 --> 00:28:22.280]  我們能夠成長
[00:28:22.280 --> 00:28:25.240]  能夠長進其中一個很重要的根源
[00:28:25.240 --> 00:28:31.480]  是因為我們在耶穌基督裏面
[00:28:31.480 --> 00:28:32.640]  彼得在說甚麼呢?
[00:28:32.640 --> 00:28:37.400]  你們卻要再救主耶穌基督的因典
[00:28:37.400 --> 00:28:40.680]  和知識上有長進
[00:28:40.680 --> 00:28:43.080]  最終來說是因為我們的生命
[00:28:43.080 --> 00:28:44.360]  是在耶穌基督裏面
[00:28:44.360 --> 00:28:47.880]  你才可以成就這些東西
[00:28:47.880 --> 00:28:49.800]  因為耶穌就是生命
[00:28:49.800 --> 00:28:52.560]  耶穌就是使我們有成長
[00:28:52.560 --> 00:28:53.840]  不過是通過很多人物
[00:28:53.840 --> 00:28:55.320]  很多不同的事情去幫助
[00:28:55.320 --> 00:28:59.280]  但真正的要在耶穌基督裏面
[00:28:59.280 --> 00:29:02.080]  所以因此我們要追求長進的基督徒
[00:29:02.080 --> 00:29:03.080]  我們就要問
[00:29:03.080 --> 00:29:06.480]  我們是否常在耶穌基督裏面呢?
[00:29:06.480 --> 00:29:07.720]  是否這樣呢?
[00:29:07.720 --> 00:29:09.520]  我們是否經常以耶穌基督
[00:29:09.520 --> 00:29:11.640]  作為我們的生命的中心
[00:29:11.640 --> 00:29:14.080]  生命的根源呢?
[00:29:14.080 --> 00:29:17.960]  這才是一個很重要的提問
[00:29:17.960 --> 00:29:20.000]  一個人是否成長的標誌
[00:29:20.000 --> 00:29:22.640]  不是在乎他外在的東西
[00:29:22.640 --> 00:29:24.680]  是在乎他的生命
[00:29:24.680 --> 00:29:28.080]  是否與耶穌基督連結起來
[00:29:28.080 --> 00:29:30.560]  這才是最關鍵的事情
[00:29:30.560 --> 00:29:32.240]  你有多少錢
[00:29:32.240 --> 00:29:33.880]  你有多少學問
[00:29:33.880 --> 00:29:38.000]  你一人可以承擔多少份的侍奉崗位
[00:29:38.000 --> 00:29:39.840]  你有多少的知識
[00:29:39.840 --> 00:29:42.200]  你可以講多少屬靈的術語
[00:29:42.200 --> 00:29:44.080]  這些都是外在的
[00:29:44.080 --> 00:29:46.880]  最重要的是你與神的關係
[00:29:46.880 --> 00:29:47.960]  是否最美好
[00:29:47.960 --> 00:29:49.520]  你是否常在基督裏
[00:29:49.520 --> 00:29:51.920]  基督又常在你裏面呢?
[00:29:51.920 --> 00:29:53.960]  當你是這樣的時候
[00:29:53.960 --> 00:29:56.840]  你就可以成長
[00:29:56.840 --> 00:29:57.600]  弟子們
[00:29:57.600 --> 00:30:00.560]  這是很微妙的事情
[00:30:00.560 --> 00:30:04.360]  耶穌就是道路、真理、生命
[00:30:04.360 --> 00:30:07.560]  當我們常常連繫著主耶穌基督的時候
[00:30:07.560 --> 00:30:10.080]  祂的生命就會成為我們的生命
[00:30:10.080 --> 00:30:13.560]  就給我們有生命成長的力量
[00:30:13.560 --> 00:30:15.800]  所以你的生命就成長了
[00:30:15.800 --> 00:30:17.560]  我們的操練是有果效的
[00:30:17.560 --> 00:30:20.760]  我們的知識的增加是有果效的
[00:30:20.760 --> 00:30:24.000]  所以那個成長的根源
[00:30:24.000 --> 00:30:25.600]  不是在乎外在的東西
[00:30:25.600 --> 00:30:31.120]  是在乎我們有沒有與耶穌基督連繫過來
[00:30:31.120 --> 00:30:32.720]  而當我們連繫過來的時候
[00:30:32.720 --> 00:30:34.440]  講得更加具體一點
[00:30:34.440 --> 00:30:38.680]  就是我們有沒有繼續認耶穌為救主
[00:30:38.680 --> 00:30:39.760]  這裏有講救主的
[00:30:39.760 --> 00:30:41.200]  有沒有留意
[00:30:41.200 --> 00:30:43.320]  耶穌是繼續成為我們的救主
[00:30:43.320 --> 00:30:45.120]  不是初信的時候
[00:30:45.120 --> 00:30:46.480]  祂只是拯救
[00:30:46.480 --> 00:30:48.600]  當我們人生路上有犯錯
[00:30:48.600 --> 00:30:49.720]  有做得不好
[00:30:49.720 --> 00:30:52.360]  我們需要耶穌的拯救
[00:30:52.360 --> 00:30:54.160]  本來都講過
[00:30:54.160 --> 00:30:56.800]  主耶穌是非信徒的救主
[00:30:56.800 --> 00:30:59.520]  更加是信徒的救主
[00:30:59.520 --> 00:31:01.360]  所以有什麼我們回到主的裏面
[00:31:01.360 --> 00:31:04.240]  主去拯救、幫助、赦罪
[00:31:04.240 --> 00:31:08.120]  然後祂也是我們的主
[00:31:08.120 --> 00:31:09.560]  我們要與祂聯繫
[00:31:09.560 --> 00:31:10.920]  不單止承認祂是救主
[00:31:10.920 --> 00:31:11.840]  赦免我的罪
[00:31:11.840 --> 00:31:13.120]  更加是怎樣
[00:31:13.120 --> 00:31:14.240]  祂是我的主宰
[00:31:14.240 --> 00:31:15.840]  祂說得是的
[00:31:15.840 --> 00:31:17.880]  我這個生命是活在祂的手中的
[00:31:17.880 --> 00:31:19.320]  不是我自把自為的
[00:31:19.320 --> 00:31:20.960]  我是要跟隨神的帶領
[00:31:20.960 --> 00:31:23.960]  我是要按著主的旨意而行的
[00:31:23.960 --> 00:31:26.440]  這樣的聯繫
[00:31:26.440 --> 00:31:29.000]  你發現當你肯這樣做
[00:31:29.000 --> 00:31:30.440]  生命就是這樣
[00:31:30.440 --> 00:31:32.680]  源源不絕地從主那裏來
[00:31:32.680 --> 00:31:34.160]  你就在知識上有成長
[00:31:34.160 --> 00:31:37.120]  你在因鏈的洞悉力那裏有成長
[00:31:37.120 --> 00:31:40.840]  你也有生命的長進的標誌
[00:31:40.840 --> 00:31:43.480]  就是這麼簡單的道理
[00:31:43.480 --> 00:31:47.120]  我認識一位國內的弟兄
[00:31:47.120 --> 00:31:51.560]  他背景也不錯的
[00:31:51.560 --> 00:31:53.200]  讀完吉林大學
[00:31:53.200 --> 00:31:54.840]  英語系
[00:31:54.840 --> 00:31:57.640]  做翻譯在一間華人商業機構
[00:31:57.640 --> 00:31:59.080]  很好
[00:31:59.080 --> 00:32:02.760]  但是當神的感動臨到他身上的時候
[00:32:02.760 --> 00:32:05.080]  結果他放下了這些
[00:32:05.080 --> 00:32:07.760]  做宣教士
[00:32:07.760 --> 00:32:11.760]  他年輕的時候也娶了一位牧師女
[00:32:11.760 --> 00:32:15.320]  所以對屬靈的事可能也很有心
[00:32:15.320 --> 00:32:20.360]  結果很多年前已經去了非洲做宣教
[00:32:20.360 --> 00:32:24.880]  為什麼要這麼好的前途不做這些事
[00:32:24.880 --> 00:32:29.000]  是因為他認定耶穌是主
[00:32:29.000 --> 00:32:30.720]  不單是救主也是主
[00:32:30.720 --> 00:32:32.400]  就是這些見證
[00:32:32.400 --> 00:32:34.520]  去提醒我們今天
[00:32:34.520 --> 00:32:35.840]  我們成長的根源
[00:32:35.840 --> 00:32:37.480]  說到底
[00:32:37.480 --> 00:32:41.160]  都是回到耶穌基督的身上
[00:32:41.160 --> 00:32:44.760]  但是我們今天的生命和主是否同行呢?
[00:32:44.760 --> 00:32:46.080]  是否同步呢?
[00:32:46.080 --> 00:32:47.320]  是否有美好的生命呢?
[00:32:47.320 --> 00:32:48.480]  和祂是否有結連呢?
[00:32:48.480 --> 00:32:51.240]  以至祂的生命來到我中間
[00:32:51.240 --> 00:32:52.720]  使我生命有成長
[00:32:52.720 --> 00:32:54.880]  而我的操練、我的努力
[00:32:54.880 --> 00:32:56.760]  是不至白費
[00:32:56.760 --> 00:33:00.080]  而最根本的是因為我和神有美好的關係
[00:33:00.080 --> 00:33:03.640]  所以希望頂姐妹能夠在簡單的
[00:33:03.640 --> 00:33:08.160]  這幾節的經文裏面學習到功課
[00:33:08.160 --> 00:33:12.640]  而這也是我在這節的經文裏面所體會的功課
[00:33:12.640 --> 00:33:15.720]  成長的原因
[00:33:15.720 --> 00:33:17.920]  或者長進的原因
[00:33:17.920 --> 00:33:20.440]  長進的方式
[00:33:20.440 --> 00:33:23.520]  長進的根源
[00:33:23.520 --> 00:33:24.520]  說完沒有呢?
[00:33:24.520 --> 00:33:25.920]  都算說完了
[00:33:25.920 --> 00:33:28.880]  不過我都要加多一樣
[00:33:28.880 --> 00:33:30.560]  為甚麼呢?
[00:33:30.560 --> 00:33:36.680]  我會問長進的落實
[00:33:36.680 --> 00:33:41.440]  怎樣可以讓長進去落實呢?
[00:33:41.440 --> 00:33:44.200]  就是我們今年的年題
[00:33:44.200 --> 00:33:46.560]  「培育年」
[00:33:46.560 --> 00:33:48.600]  你要接受培育
[00:33:48.600 --> 00:33:52.480]  表達「我是追求長進」
[00:33:52.480 --> 00:33:54.040]  說得天花亂墜都沒有用
[00:33:54.040 --> 00:33:56.160]  「是呀,是應該這樣,是應該這樣」
[00:33:56.160 --> 00:33:57.880]  但我們就是停在這裏
[00:33:57.880 --> 00:34:00.160]  沒有意思的
[00:34:00.160 --> 00:34:05.560]  今年是落實培育的年度
[00:34:05.560 --> 00:34:08.080]  培育是需要我們去接受的
[00:34:08.080 --> 00:34:10.480]  需要我們去學習的
[00:34:10.480 --> 00:34:13.080]  所以我很想說完第四點
[00:34:13.080 --> 00:34:15.440]  就是追求長進的落實
[00:34:15.440 --> 00:34:18.960]  就是接受培育
[00:34:18.960 --> 00:34:21.120]  讓我們在教會裏面
