
[00:00:00.000 --> 00:00:02.000]  各位太古聖堂的大型節目平安
[00:19:15.000 --> 00:19:19.000]  去慢慢明白到底神蹟的意義是什麼
[00:19:19.000 --> 00:19:21.000]  在這個神蹟裡面
[00:19:21.000 --> 00:19:26.000]  耶穌想讓他的門徒明白信心
[00:19:26.000 --> 00:19:28.000]  信心的功課
[00:19:28.000 --> 00:19:32.000]  等於我們剛才看了一段馬可福音的經課
[00:19:32.000 --> 00:19:37.000]  我們了解耶穌怎樣藉著一個風浪的挑戰
[00:19:37.000 --> 00:19:40.000]  去教導門徒信心的功課
[00:19:40.000 --> 00:19:45.000]  今天我們在讀這段經文的時候
[00:19:45.000 --> 00:19:49.000]  這段經文又在跟我們說些什麼呢
[00:19:49.000 --> 00:19:53.000]  有聖經學者跟我們說
[00:19:53.000 --> 00:19:55.000]  我們讀這段經文的時候
[00:19:55.000 --> 00:19:59.000]  很多時候我們容易忽略了其中一句
[00:19:59.000 --> 00:20:04.000]  在馬可福音第四章三十六節的上半節裡這樣說
[00:20:04.000 --> 00:20:12.000]  耶穌門徒離開了眾人 耶穌已在船上
[00:20:12.000 --> 00:20:15.000]  耶穌在船上
[00:20:15.000 --> 00:20:17.000]  似乎這句話很簡單
[00:20:17.000 --> 00:20:20.000]  是一個描述的事實
[00:20:20.000 --> 00:20:23.000]  耶穌在船上
[00:20:23.000 --> 00:20:26.000]  耶穌在船上
[00:20:26.000 --> 00:20:27.000]  沒錯 耶穌真的在船上
[00:20:27.000 --> 00:20:28.000]  剛剛也說了
[00:20:28.000 --> 00:20:31.000]  一大清早耶穌就在船上教導群眾
[00:20:31.000 --> 00:20:34.000]  然後一直沒有離開船 船就駛過對岸
[00:20:34.000 --> 00:20:36.000]  遇到風浪
[00:20:36.000 --> 00:20:38.000]  但這位聖學者提醒我們
[00:20:38.000 --> 00:20:41.000]  將這句耶穌仍然在船上這句
[00:20:41.000 --> 00:20:45.000]  還有後來門徒好像在質問耶穌
[00:20:45.000 --> 00:20:47.000]  你不顧嗎
[00:20:47.000 --> 00:20:48.000]  你不顧嗎
[00:20:48.000 --> 00:20:51.000]  我們將它連在一起的時候
[00:20:51.000 --> 00:20:52.000]  你不顧嗎
[00:20:52.000 --> 00:20:55.000]  你為什麼好像埋怨耶穌
[00:20:55.000 --> 00:20:59.000]  你為什麼不理我們
[00:20:59.000 --> 00:21:00.000]  否定耶穌的同在
[00:21:00.000 --> 00:21:02.000]  就算你真的在
[00:21:02.000 --> 00:21:05.000]  但你不理我們
[00:21:05.000 --> 00:21:08.000]  但這一句說話
[00:21:08.000 --> 00:21:09.000]  門徒離開了眾人
[00:21:09.000 --> 00:21:11.000]  耶穌仍在船上
[00:21:11.000 --> 00:21:14.000]  耶穌已在船上
[00:21:14.000 --> 00:21:17.000]  其實似乎正正是想去回應
[00:21:17.000 --> 00:21:21.000]  這一種否定的情緒
[00:21:21.000 --> 00:21:22.000]  我們真的
[00:21:22.000 --> 00:21:24.000]  頂子們 我們面對困難的時候
[00:21:24.000 --> 00:21:25.000]  我們面對那些
[00:21:25.000 --> 00:21:28.000]  突如其來的風暴的時候
[00:21:28.000 --> 00:21:30.000]  那些負面的情緒
[00:21:30.000 --> 00:21:32.000]  很容易會令到我們
[00:21:32.000 --> 00:21:34.000]  嚇怕了
[00:21:34.000 --> 00:21:37.000]  我們會否定了很多東西
[00:21:37.000 --> 00:21:39.000]  連那些我們已經有的東西
[00:21:39.000 --> 00:21:40.000]  我們都會否定了
[00:21:40.000 --> 00:21:41.000]  因為我們太害怕了
[00:21:41.000 --> 00:21:43.000]  我們那種負面情緒
[00:21:43.000 --> 00:21:45.000]  已經壓倒性地將我們
[00:21:45.000 --> 00:21:48.000]  一切東西都將它衝擊了
[00:21:48.000 --> 00:21:50.000]  然後我們忘記了
[00:21:50.000 --> 00:21:54.000]  原來耶穌仍在船上
[00:21:54.000 --> 00:21:57.000]  耶穌一直在
[00:21:57.000 --> 00:21:58.000]  我們做一個信徒
[00:21:58.000 --> 00:21:59.000]  我們做一個基督徒
[00:21:59.000 --> 00:22:01.000]  我們面對風浪的時候
[00:22:01.000 --> 00:22:04.000]  可能我們都好像門徒一樣
[00:22:04.000 --> 00:22:05.000]  耶穌你在哪裏
[00:22:05.000 --> 00:22:07.000]  你不理我們嗎
[00:22:07.000 --> 00:22:09.000]  你不理我們嗎
[00:22:09.000 --> 00:22:11.000]  然後那種的恐懼
[00:22:11.000 --> 00:22:13.000]  或者那種負面的情緒
[00:22:13.000 --> 00:22:15.000]  我們進一步將耶穌否定了
[00:22:15.000 --> 00:22:17.000]  將我們的上帝否定了
[00:22:17.000 --> 00:22:21.000]  唉 我真的不理我們
[00:22:21.000 --> 00:22:23.000]  但是聖經想再一次提醒我們
[00:22:23.000 --> 00:22:24.000]  我們要記住
[00:22:24.000 --> 00:22:26.000]  耶穌仍在船上
[00:22:26.000 --> 00:22:28.000]  耶穌一直在讀
[00:22:28.000 --> 00:22:30.000]  耶穌一直在我們身邊
[00:22:30.000 --> 00:22:34.000]  耶穌一直與我們同在
[00:22:34.000 --> 00:22:36.000]  經文所描述的一艘船
[00:22:36.000 --> 00:22:39.000]  在海浪上面對風浪
[00:22:39.000 --> 00:22:41.000]  我猜每一個時代的讀者
[00:22:41.000 --> 00:22:43.000]  讀這段經文的時候
[00:22:43.000 --> 00:22:47.000]  我們都會用我們自己的狀況
[00:22:47.000 --> 00:22:49.000]  去讀進去
[00:22:49.000 --> 00:22:52.000]  這艘船可以理解成為教會
[00:22:52.000 --> 00:22:54.000]  理解成為信仰的群體
[00:22:54.000 --> 00:22:57.000]  我們的教會面對羅馬帝國的迫害
[00:22:57.000 --> 00:22:59.000]  一直每個時代的教會都面對
[00:22:59.000 --> 00:23:00.000]  很多很多不同的
[00:23:00.000 --> 00:23:04.000]  外在的環境的挑戰
[00:23:04.000 --> 00:23:07.000]  這艘船除了代表著教會
[00:23:07.000 --> 00:23:10.000]  整個的信仰群體之外
[00:23:10.000 --> 00:23:12.000]  這艘船也可以代表你和我
[00:23:12.000 --> 00:23:15.000]  我們個人的生命
[00:23:15.000 --> 00:23:16.000]  我們無時無刻
[00:23:16.000 --> 00:23:18.000]  或者在不同的情況下
[00:23:18.000 --> 00:23:19.000]  我們面對很多
[00:23:19.000 --> 00:23:21.000]  我們覺得很難頂的
[00:23:21.000 --> 00:23:23.000]  很難應付的困難
[00:23:23.000 --> 00:23:26.000]  考驗和挑戰
[00:23:26.000 --> 00:23:29.000]  忽然狂風大作
[00:23:29.000 --> 00:23:32.000]  波浪打入船內灌滿了水
[00:23:32.000 --> 00:23:36.000]  正正是我們所生處的
[00:23:36.000 --> 00:23:37.000]  我們所經驗到的
[00:23:37.000 --> 00:23:39.000]  一個很真實的寫照
[00:23:39.000 --> 00:23:41.000]  無論是講整個香港的教會
[00:23:41.000 --> 00:23:43.000]  或者講我們個人的生命
[00:23:43.000 --> 00:23:46.000]  我們好像感覺我們就在這艘船上
[00:23:46.000 --> 00:23:48.000]  這艘船面對著風浪
[00:23:48.000 --> 00:23:51.000]  好像很快要沉下去那樣
[00:23:51.000 --> 00:23:53.000]  然後我們馬上就像門徒一樣
[00:23:53.000 --> 00:23:56.000]  說「夫子,我們快喪命了」
[00:23:56.000 --> 00:23:58.000]  「你不顧嗎?」
[00:23:58.000 --> 00:24:01.000]  「我的主,我的上帝,你在哪裡呢?」
[00:24:01.000 --> 00:24:03.000]  「你在哪裡?」
[00:24:03.000 --> 00:24:05.000]  「你還不理我們?」
[00:24:05.000 --> 00:24:08.000]  「你還不理我呢?」
[00:24:08.000 --> 00:24:09.000]  耶穌問門徒
[00:24:09.000 --> 00:24:16.000]  「為甚麼膽怯,你們還沒有信心嗎?」
[00:24:16.000 --> 00:24:18.000]  同樣地去提醒我們
[00:24:18.000 --> 00:24:20.000]  沒錯,我們真的要面對我們的恐懼
[00:24:20.000 --> 00:24:23.000]  要面對我們的膽怯
[00:24:23.000 --> 00:24:27.000]  我們不需要否定那種恐懼和膽怯
[00:24:27.000 --> 00:24:30.000]  怎可能不害怕呢?
[00:24:30.000 --> 00:24:32.000]  怎可能不害怕呢?
[00:24:32.000 --> 00:24:35.000]  美國前總統羅斯福在1933年
[00:24:35.000 --> 00:24:37.000]  他就職總統的演說裡面
[00:24:37.000 --> 00:24:40.000]  說了一句很多人都引述的說話
[00:24:40.000 --> 00:24:41.000]  那句說話是這樣說
[00:24:41.000 --> 00:24:43.000]  我們唯一值得恐懼的
[00:24:43.000 --> 00:24:45.000]  就是恐懼本身
[00:24:45.000 --> 00:24:47.000]  我們唯一要害怕的
[00:24:47.000 --> 00:24:49.000]  就是害怕這一樣東西
[00:24:49.000 --> 00:24:51.000]  害怕這個感覺
[00:24:51.000 --> 00:24:53.000]  其實是最令我們最可怕的
[00:24:53.000 --> 00:24:55.000]  最害怕的
[00:24:55.000 --> 00:24:58.000]  我們要問到底我們害怕甚麼呢?
[00:24:58.000 --> 00:25:00.000]  我們要面對這份恐懼
[00:25:00.000 --> 00:25:03.000]  面對那份可能因為這份恐懼
[00:25:03.000 --> 00:25:06.000]  如果是一種都不知道自己害怕甚麼
[00:25:06.000 --> 00:25:08.000]  總之就是害怕
[00:25:08.000 --> 00:25:12.000]  其實可能會令我們失去了很多很多的信心
[00:25:12.000 --> 00:25:14.000]  我們會否定了很多東西
[00:25:14.000 --> 00:25:20.000]  這些不知名的恐懼感將它壓垮了我們
[00:25:20.000 --> 00:25:22.000]  耶穌在這裡其實正正是想教導門徒
[00:25:22.000 --> 00:25:24.000]  也教導我們
[00:25:24.000 --> 00:25:26.000]  我們要面對恐懼
[00:25:26.000 --> 00:25:29.000]  我們不是否定恐懼
[00:25:29.000 --> 00:25:30.000]  一定值得
[00:25:30.000 --> 00:25:31.000]  一定是害怕的
[00:25:31.000 --> 00:25:34.000]  我們要問我們其實我們害怕甚麼呢?
[00:25:34.000 --> 00:25:38.000]  然後我們再將我們所理解
[00:25:38.000 --> 00:25:39.000]  我們所面對的恐懼
[00:25:39.000 --> 00:25:44.000]  然後再將它跟我們的上主連繫在一起
[00:25:44.000 --> 00:25:46.000]  到底上帝對我們
[00:25:46.000 --> 00:25:49.000]  對我們現在所面對的恐懼
[00:25:49.000 --> 00:25:51.000]  它可以怎樣幫助我們
[00:25:51.000 --> 00:25:53.000]  我們的信心
[00:25:53.000 --> 00:25:55.000]  我們望著我們的上主的時候
[00:25:55.000 --> 00:25:59.000]  我們的信心的基礎到底在哪裡呢?
[00:25:59.000 --> 00:26:02.000]  到底在哪裡呢?
[00:26:02.000 --> 00:26:06.000]  我想在一隻跟船有關的真實的故事
[00:26:06.000 --> 00:26:08.000]  發生在香港
[00:26:08.000 --> 00:26:10.000]  在1906年的時候
[00:26:10.000 --> 00:26:13.000]  已經是一百多年的事了
[00:26:13.000 --> 00:26:16.000]  在1906年9月的時候
[00:26:16.000 --> 00:26:18.000]  當時香港的教會
[00:26:18.000 --> 00:26:20.000]  是聖公會的主教
[00:26:20.000 --> 00:26:22.000]  是一個英國派來的主教
[00:26:22.000 --> 00:26:25.000]  他的名字叫做霍約失主教
[00:26:25.000 --> 00:26:27.000]  1906年9月的時候
[00:26:27.000 --> 00:26:30.000]  他帶著四個神學生
[00:26:30.000 --> 00:26:33.000]  他們一起坐著一隻船
[00:26:33.000 --> 00:26:36.000]  去到青山那邊去報道
[00:26:36.000 --> 00:26:40.000]  當時青山那邊其實沒有任何陸路的交通
[00:26:40.000 --> 00:26:42.000]  他們只能夠用海路
[00:26:42.000 --> 00:26:44.000]  坐著一隻船
[00:26:44.000 --> 00:26:47.000]  然後他們沿途就去到不同的村落上岸
[00:26:47.000 --> 00:26:51.000]  就上岸去傳福音
[00:26:51.000 --> 00:26:56.000]  他們在9月18日那天完成了幾天的報道行程
[00:26:56.000 --> 00:27:00.000]  他們決定回程
[00:27:00.000 --> 00:27:04.000]  回到香港島的中環
[00:27:04.000 --> 00:27:06.000]  沒想過當他們回程的時候
[00:27:06.000 --> 00:27:08.000]  突然之間遇上了一個
[00:27:08.000 --> 00:27:10.000]  好像剛才所讀的聖經所描述的
[00:27:10.000 --> 00:27:13.000]  突如其來的風暴
[00:27:13.000 --> 00:27:18.000]  那次的風暴其實在香港歷史上是非常著名的
[00:27:18.000 --> 00:27:20.000]  叫做丙五風災
[00:27:20.000 --> 00:27:22.000]  因為1906年
[00:27:22.000 --> 00:27:27.000]  華人的叫法叫做丙五年
[00:27:27.000 --> 00:27:31.000]  所以1906年那場風災叫做丙五風災
[00:27:31.000 --> 00:27:34.000]  那場風災香港死了萬多人
[00:27:34.000 --> 00:27:37.000]  一個突如其來的強風
[00:27:37.000 --> 00:27:39.000]  死了萬多人
[00:27:39.000 --> 00:27:41.000]  你可以想像得到
[00:27:41.000 --> 00:27:43.000]  如果我們回到那些海防博物館
[00:27:43.000 --> 00:27:48.000]  一定會跟大家講這段關於丙五風災的歷史
[00:27:48.000 --> 00:27:53.000]  有很多照片給你看到當時的破壞力是多麼大的
[00:27:53.000 --> 00:27:55.000]  很不幸的是霍約室主教
[00:27:55.000 --> 00:27:57.000]  和那四位的神學生
[00:27:57.000 --> 00:27:59.000]  他們坐的那艘船
[00:27:59.000 --> 00:28:01.000]  遇上了丙五風災
[00:28:01.000 --> 00:28:05.000]  結果整艘船被吹翻了
[00:28:05.000 --> 00:28:09.000]  最後主教和四位神學生遇難
[00:28:09.000 --> 00:28:13.000]  後來只找回其中一個學生的遺體
[00:28:13.000 --> 00:28:19.000]  主教和另外三位學生的遺體都找不到
[00:28:19.000 --> 00:28:21.000]  我們可以想像到
[00:28:21.000 --> 00:28:25.000]  他們坐在船上面對一個突如其來的風暴的時候
[00:28:25.000 --> 00:28:29.000]  他們會不會像門徒一樣叫「主,救命」
[00:28:29.000 --> 00:28:31.000]  我們快要喪命了
[00:28:31.000 --> 00:28:34.000]  救我們吧,主,救命
[00:28:34.000 --> 00:28:36.000]  平靜風浪
[00:28:36.000 --> 00:28:41.000]  希望這個神蹟可以讓我們親身的經歷到
[00:28:41.000 --> 00:28:43.000]  但這一次
[00:28:43.000 --> 00:28:45.000]  正如剛才所說
[00:28:45.000 --> 00:28:47.000]  沒有任何的神蹟
[00:28:47.000 --> 00:28:53.000]  主教和四位神學生他們撞身大海
[00:28:53.000 --> 00:28:57.000]  當時是對整個香港社會來說是一件震撼的新聞
[00:28:57.000 --> 00:29:02.000]  英國來的主教竟然浸死了
[00:29:02.000 --> 00:29:05.000]  並且當時找不到他的遺體
[00:29:05.000 --> 00:29:07.000]  當時香港的報紙
[00:29:07.000 --> 00:29:10.000]  好幾天連續在報導這個新聞
[00:29:10.000 --> 00:29:14.000]  特別是當時教會的信徒都徹徹為主教祈禱
[00:29:14.000 --> 00:29:18.000]  會不會其實他被風浪吹到某個島上
[00:29:18.000 --> 00:29:19.000]  在海灘上
[00:29:19.000 --> 00:29:22.000]  我們快點可不可以找回他呢
[00:29:22.000 --> 00:29:24.000]  退一萬步
[00:29:24.000 --> 00:29:26.000]  就算他真的死了
[00:29:26.000 --> 00:29:28.000]  讓我們找回他的屍體
[00:29:28.000 --> 00:29:30.000]  現在撞身大海
[00:29:30.000 --> 00:29:32.000]  連屍體都找不到
[00:29:32.000 --> 00:29:35.000]  當時整個香港的信仰群體
[00:29:35.000 --> 00:29:39.000]  是否在一個很大的哀傷之中
[00:29:39.000 --> 00:29:43.000]  一個不安之中
[00:29:43.000 --> 00:29:48.000]  信心面對很大的考驗
[00:29:48.000 --> 00:29:50.000]  後來霍約失主教的夫人
[00:29:50.000 --> 00:29:52.000]  他的師母
[00:29:52.000 --> 00:29:57.000]  寫了一篇文章追悼她的丈夫
[00:29:57.000 --> 00:30:02.000]  她引述了霍主教在幾年前的一篇講道
[00:30:02.000 --> 00:30:04.000]  那篇講道的經文是講
[00:30:04.000 --> 00:30:07.000]  《希伯來書》十三章七到八節
[00:30:07.000 --> 00:30:09.000]  經文是這樣說
[00:30:09.000 --> 00:30:11.000]  從前引導你們
[00:30:11.000 --> 00:30:14.000]  傳上帝之道給你們的人
[00:30:14.000 --> 00:30:16.000]  你們要想念他們
[00:30:16.000 --> 00:30:18.000]  效法他們的信心
[00:30:18.000 --> 00:30:22.000]  留心看他們為人的結局
[00:30:22.000 --> 00:30:24.000]  耶穌基督昨日今日
[00:30:24.000 --> 00:30:28.000]  一直到永遠是一樣的
[00:30:28.000 --> 00:30:31.000]  這是《希伯來書》十三章七到八節的經文
[00:30:31.000 --> 00:30:36.000]  幾年前霍主教曾經用這篇經文去講道
[00:30:36.000 --> 00:30:38.000]  然後主教的夫人師母
[00:30:38.000 --> 00:30:41.000]  就用這段主教曾經講道的經文
[00:30:41.000 --> 00:30:46.000]  去安慰當時很哀傷的信仰群體
[00:30:46.000 --> 00:30:51.000]  這段經文正正是在跟我們說話
[00:30:51.000 --> 00:30:53.000]  從前引導你們
[00:30:53.000 --> 00:30:55.000]  傳上帝之道給你們的人
[00:30:55.000 --> 00:30:57.000]  就是這位霍主教
[00:30:57.000 --> 00:30:59.000]  我們想念他
[00:30:59.000 --> 00:31:01.000]  他已經離開了我們
[00:31:01.000 --> 00:31:04.000]  我們要效法他的信心
[00:31:04.000 --> 00:31:07.000]  留心看他們為人的結局
[00:31:07.000 --> 00:31:09.000]  他的結局好像很慘
[00:31:09.000 --> 00:31:11.000]  竟然葬身大海
[00:31:11.000 --> 00:31:14.000]  連屍體都溫化
[00:31:14.000 --> 00:31:17.000]  但這是不是我們所看的結局呢
[00:31:17.000 --> 00:31:20.000]  我們所看的霍主教的生命的結局
[00:31:20.000 --> 00:31:21.000]  是看著他這一點
[00:31:21.000 --> 00:31:23.000]  還是看著他整個人的生命
[00:31:23.000 --> 00:31:26.000]  他怎樣為主擺上
[00:31:26.000 --> 00:31:28.000]  他怎樣竟然作為一個主教
[00:31:28.000 --> 00:31:30.000]  竟然帶著幾個神樂生不辭勞苦的
[00:31:30.000 --> 00:31:33.000]  去傳福音
[00:31:33.000 --> 00:31:38.000]  為福音獻上他的生命
[00:31:38.000 --> 00:31:40.000]  耶穌基督昨日今日
[00:31:40.000 --> 00:31:43.000]  一直到永遠是一樣的
[00:31:43.000 --> 00:31:45.000]  主教夫人師母
[00:31:45.000 --> 00:31:47.000]  用這一句再安慰大家
[00:31:47.000 --> 00:31:48.000]  我們不要因為主教
[00:31:48.000 --> 00:31:50.000]  這個悲劇的遭遇
[00:31:50.000 --> 00:31:52.000]  我們失去了信心
[00:31:52.000 --> 00:31:55.000]  我所相信的那位耶穌基督
[00:31:55.000 --> 00:31:57.000]  昨日今日
[00:31:57.000 --> 00:32:01.000]  一直到永遠是一樣的
[00:32:01.000 --> 00:32:03.000]  是沒有變的
[00:32:03.000 --> 00:32:04.000]  不要因為主教
[00:32:04.000 --> 00:32:06.000]  好像這個悲劇的遭遇
[00:32:06.000 --> 00:32:07.000]  我們懷疑
[00:32:07.000 --> 00:32:12.000]  我們所相信的這位上主
[00:32:12.000 --> 00:32:15.000]  耶穌基督昨日今日
[00:32:15.000 --> 00:32:18.000]  一直到永遠是一樣的
[00:32:18.000 --> 00:32:20.000]  我們看著主教的生命
[00:32:20.000 --> 00:32:21.000]  不是看著那一點
[00:32:21.000 --> 00:32:23.000]  好像很悲劇的一點
[00:32:23.000 --> 00:32:26.000]  而是我們看著他整個人生的生命
[00:32:26.000 --> 00:32:27.000]  好像很短暫
[00:32:27.000 --> 00:32:28.000]  但是他的生命
[00:32:28.000 --> 00:32:31.000]  是值得我們去感恩
[00:32:31.000 --> 00:32:32.000]  去讚美
[00:32:32.000 --> 00:32:34.000]  為主擺上的生命
[00:32:34.000 --> 00:32:37.000]  奉獻自己的生命
[00:32:37.000 --> 00:32:38.000]  當我們在沿途
[00:32:38.000 --> 00:32:41.000]  在海邊去找主教的遺體的時候
[00:32:41.000 --> 00:32:43.000]  他們很戲劇性地
[00:32:43.000 --> 00:32:45.000]  在一個海邊的沙灘上
[00:32:45.000 --> 00:32:48.000]  找到一本主教隨身用的
[00:32:48.000 --> 00:32:50.000]  一本祈禱書
[00:32:50.000 --> 00:32:52.000]  而那個祈禱書
[00:32:52.000 --> 00:32:53.000]  剛剛好打開著
[00:32:53.000 --> 00:32:55.000]  打開著那頁
[00:32:55.000 --> 00:32:57.000]  上面的經文是
[00:32:57.000 --> 00:33:00.000]  詩篇二十三篇第四節
[00:33:00.000 --> 00:33:04.000]  我雖然行過死任的憂谷
[00:33:04.000 --> 00:33:06.000]  也不怕遭害
[00:33:06.000 --> 00:33:08.000]  因為祢與我同在
[00:33:08.000 --> 00:33:12.000]  祂的像祢的肝都安慰我
[00:33:12.000 --> 00:33:14.000]  很奇妙
[00:33:14.000 --> 00:33:15.000]  他們都很相信
[00:33:15.000 --> 00:33:18.000]  這個主教隨身那本祈禱書
[00:33:18.000 --> 00:33:20.000]  打開著一頁
[00:33:20.000 --> 00:33:23.000]  似乎是在跟他們說
[00:33:23.000 --> 00:33:26.000]  行過死任的憂谷
[00:33:26.000 --> 00:33:29.000]  但是上主與我們同在
[00:33:29.000 --> 00:33:31.000]  祂的像祢的肝安慰我們
[00:33:31.000 --> 00:33:33.000]  我們現在經歷著憂傷
[00:33:33.000 --> 00:33:36.000]  我們不明白到底發生什麼事
[00:33:36.000 --> 00:33:38.000]  但是我們深信上主與我們同在
[00:33:38.000 --> 00:33:43.000]  祂的像祢的肝都安慰我們
[00:33:43.000 --> 00:33:45.000]  在風浪裏面
[00:33:45.000 --> 00:33:47.000]  主教和四個的神諾生
[00:33:47.000 --> 00:33:49.000]  坐上那條船
[00:33:49.000 --> 00:33:51.000]  沒有神蹟發生
[00:33:51.000 --> 00:33:55.000]  上主沒有出來平靜到風浪
[00:33:55.000 --> 00:33:57.000]  當時大家都覺得很悲傷
[00:33:57.000 --> 00:33:58.000]  一個悲劇
[00:33:58.000 --> 00:34:00.000]  很大的創傷
[00:34:00.000 --> 00:34:01.000]  但是現在
[00:34:01.000 --> 00:34:05.000]  我們再從另一個角度去看的時候
[00:34:05.000 --> 00:34:07.000]  這個遭遇
[00:34:07.000 --> 00:34:10.000]  似乎也是在教導我們
[00:34:10.000 --> 00:34:13.000]  即使行過死任的憂谷
[00:34:13.000 --> 00:34:17.000]  即使在風浪裏面
[00:34:17.000 --> 00:34:21.000]  上主是不是真的不在呢
[00:34:21.000 --> 00:34:25.000]  上主是不是真的沒有跟我們同在呢
[00:34:25.000 --> 00:34:28.000]  剛才提及27年前的祈禱
[00:34:28.000 --> 00:34:30.000]  我很迫切地
[00:34:30.000 --> 00:34:34.000]  為一個小生命的一條骨去祈禱
[00:34:34.000 --> 00:34:37.000]  一條骨沒有生出來
[00:34:37.000 --> 00:34:39.000]  但是27年後過去
[00:34:39.000 --> 00:34:42.000]  這個小嬰兒現在已經成為一個
[00:34:42.000 --> 00:34:46.000]  27歲的一位男生
[00:34:46.000 --> 00:34:49.000]  他在一歲的時候做了一個節肢的手術
[00:34:49.000 --> 00:34:52.000]  從小就佩戴著義肢
[00:34:52.000 --> 00:34:56.000]  然後他仍然在上帝的恩典下
[00:34:56.000 --> 00:34:58.000]  很感恩地能夠成長
[00:34:58.000 --> 00:35:00.000]  學習到信心的功課
[00:35:00.000 --> 00:35:03.000]  沒有因為身體上的一些缺憾
[00:35:03.000 --> 00:35:09.000]  一些殘障而影響到自己的成長
[00:35:09.000 --> 00:35:12.000]  我很深信那是神蹟
[00:35:12.000 --> 00:35:14.000]  我們所求的神蹟
[00:35:14.000 --> 00:35:16.000]  可能是想那條骨生出來
[00:35:16.000 --> 00:35:19.000]  但是其實即使有殘障
[00:35:19.000 --> 00:35:22.000]  即使我們所祈求的沒有實現
[00:35:22.000 --> 00:35:24.000]  但上帝仍然用他的方法
[00:35:24.000 --> 00:35:27.000]  去告訴我們他在
[00:35:27.000 --> 00:35:29.000]  耶穌仍在算上
[00:35:29.000 --> 00:35:31.000]  他一直在
[00:35:31.000 --> 00:35:34.000]  頂著我們所相信的一位耶穌基督
[00:35:34.000 --> 00:35:40.000]  昨日今天一直到永遠是一樣的
[00:35:40.000 --> 00:35:42.000]  今天我們都面對著風浪
[00:35:42.000 --> 00:35:44.000]  求主幫助我們
[00:35:44.000 --> 00:35:47.000]  讓我們能夠抓緊這一份的安慰
[00:35:47.000 --> 00:35:51.000]  因為上帝一定是跟我們同在
[00:35:51.000 --> 00:35:53.000]  我們不會因為那些負面的情緒
[00:35:53.000 --> 00:35:55.000]  那種外在的環境讓我們懷疑
[00:35:55.000 --> 00:35:57.000]  否定了上主的同在
[00:35:57.000 --> 00:36:00.000]  即使行過死刑的幽谷
[00:36:00.000 --> 00:36:03.000]  上帝一定跟我們同在
[00:36:03.000 --> 00:36:06.000]  他會在我們最憂傷的時候
[00:36:06.000 --> 00:36:08.000]  他會安慰我們
[00:36:08.000 --> 00:36:09.000]  他會給我們力量
[00:36:09.000 --> 00:36:13.000]  給我們信心和盼望
[00:36:13.000 --> 00:36:16.000]  神蹟是甚麼呢
[00:36:16.000 --> 00:36:19.000]  讓我們用我們自己信仰的生命
[00:36:19.000 --> 00:36:21.000]  我們的經歷
[00:36:21.000 --> 00:36:23.000]  在風浪裡面的經歷
[00:36:23.000 --> 00:36:26.000]  我們一起去回答這個問題
[00:36:26.000 --> 00:36:27.000]  求主幫助我們
[00:36:27.000 --> 00:36:30.000]  讓我們能夠在經文裡面
[00:36:30.000 --> 00:36:34.000]  再一次讓我們去抓緊信心的功課
[00:36:34.000 --> 00:36:36.000]  學習這個信心的功課
[00:36:36.000 --> 00:36:38.000]  上主跟我們同在
