
[00:00:00.000 --> 00:00:04.000]  我哋今次嘅講道系列都係講到
[00:16:47.000 --> 00:16:49.000]  天氣好好容易㗎
[00:16:49.000 --> 00:16:51.000]  只要你祈禱
[00:16:51.000 --> 00:16:53.000]  信唔信得過呢
[00:16:53.000 --> 00:16:57.000]  神嘅神蹟好容易
[00:16:57.000 --> 00:16:59.000]  但係講到神嘅赦免
[00:16:59.000 --> 00:17:01.000]  並不容易
[00:17:01.000 --> 00:17:03.000]  因為神嘅赦免
[00:17:03.000 --> 00:17:05.000]  係有代價
[00:17:05.000 --> 00:17:07.000]  邊個畀代價呢
[00:17:07.000 --> 00:17:09.000]  係耶穌自己
[00:17:09.000 --> 00:17:11.000]  畀呢個代價
[00:17:11.000 --> 00:17:13.000]  耶穌畀呢個代價
[00:17:13.000 --> 00:17:15.000]  為我哋罪嘅
[00:17:15.000 --> 00:17:17.000]  原故釘死咗
[00:17:17.000 --> 00:17:19.000]  十字架上面
[00:17:19.000 --> 00:17:21.000]  耶穌要pay呢個price
[00:17:21.000 --> 00:17:23.000]  耶穌要付呢個代價
[00:17:23.000 --> 00:17:25.000]  佢自己付呢個代價
[00:17:25.000 --> 00:17:31.000]  畀人
[00:17:31.000 --> 00:17:33.000]  赦免
[00:17:33.000 --> 00:17:35.000]  或者有啲人得罪你呢
[00:17:35.000 --> 00:17:37.000]  赦免嘅權柄
[00:17:37.000 --> 00:17:39.000]  咩叫赦免嘅權柄呢
[00:17:39.000 --> 00:17:41.000]  我想解釋一下
[00:17:41.000 --> 00:17:45.000]  你畀人得罪嘅時候
[00:17:45.000 --> 00:17:47.000]  你就有呢個權柄
[00:17:47.000 --> 00:17:49.000]  如果A得罪B
[00:17:49.000 --> 00:17:51.000]  B就有呢個權柄
[00:17:51.000 --> 00:17:53.000]  赦免佢
[00:17:53.000 --> 00:17:55.000]  C第三者
[00:17:55.000 --> 00:17:57.000]  唔可以話我赦免你
[00:17:57.000 --> 00:17:59.000]  人哋都冇得罪你
[00:17:59.000 --> 00:18:01.000]  你點樣赦免人呢
[00:18:01.000 --> 00:18:03.000]  啱唔啱呀
[00:18:05.000 --> 00:18:07.000]  我哋呢啲人犯罪嘅時候
[00:18:07.000 --> 00:18:09.000]  先係得罪其他人
[00:18:09.000 --> 00:18:11.000]  更加係得罪神
[00:18:11.000 --> 00:18:13.000]  嗰個浪子話我得罪咗天
[00:18:13.000 --> 00:18:15.000]  又得罪咗你
[00:18:15.000 --> 00:18:17.000]  我得罪咗神
[00:18:17.000 --> 00:18:21.000]  我哋所有嘅罪呀
[00:18:21.000 --> 00:18:23.000]  先係得罪神先
[00:18:23.000 --> 00:18:25.000]  得罪咗神
[00:18:25.000 --> 00:18:27.000]  我哋offend咗神
[00:18:27.000 --> 00:18:31.000]  我哋得罪神
[00:18:31.000 --> 00:18:33.000]  神就有呢個權柄
[00:18:33.000 --> 00:18:35.000]  各位弟兄姊妹
[00:18:35.000 --> 00:18:37.000]  赦免嘅權柄
[00:18:37.000 --> 00:18:39.000]  今日神都畀咗我哋
[00:18:39.000 --> 00:18:41.000]  耶穌話
[00:18:41.000 --> 00:18:43.000]  天上地下所有嘅權柄
[00:18:43.000 --> 00:18:45.000]  都賜給我了
[00:18:45.000 --> 00:18:47.000]  我哋分第28章
[00:18:47.000 --> 00:18:49.000]  如果今日有人得罪你
[00:18:49.000 --> 00:18:51.000]  你感謝主你去運用呢個權柄
[00:18:51.000 --> 00:18:53.000]  赦免你
[00:18:53.000 --> 00:18:55.000]  幾好呀係咪呀
[00:18:55.000 --> 00:18:57.000]  所以夫婦呢如果嗌交呢
[00:18:57.000 --> 00:18:59.000]  你就話感謝主我又赦免你
[00:18:59.000 --> 00:19:01.000]  我唔再追究
[00:19:01.000 --> 00:19:03.000]  仲請你食嘢係咪呀
[00:19:03.000 --> 00:19:05.000]  呢個就係赦免嘅權柄呀
[00:19:05.000 --> 00:19:07.000]  因為耶穌用緊
[00:19:07.000 --> 00:19:09.000]  我哋可以用
[00:19:09.000 --> 00:19:11.000]  原來呢主耶穌要呢啲
[00:19:11.000 --> 00:19:13.000]  文士睇到
[00:19:13.000 --> 00:19:15.000]  耶穌愛世上
[00:19:15.000 --> 00:19:17.000]  所有嘅人
[00:19:17.000 --> 00:19:19.000]  呢個彈指
[00:19:19.000 --> 00:19:21.000]  佢點解會彈呢
[00:19:21.000 --> 00:19:23.000]  好明顯呀係咪呀
[00:19:23.000 --> 00:19:25.000]  因為佢犯罪咪彈
[00:19:25.000 --> 00:19:27.000]  係咪呀我哋話
[00:19:27.000 --> 00:19:29.000]  當時嘅神學思想就係呢
[00:19:29.000 --> 00:19:31.000]  人行你斃因為你犯罪
[00:19:31.000 --> 00:19:33.000]  佢多數係咁嘅諗法
[00:19:33.000 --> 00:19:35.000]  就算係咁樣
[00:19:35.000 --> 00:19:37.000]  就算我哋受苦
[00:19:37.000 --> 00:19:39.000]  係因為我哋嘅罪嘅緣故
[00:19:39.000 --> 00:19:41.000]  並唔係所有都係咁嘅緣故
[00:19:41.000 --> 00:19:43.000]  就算係咁嘅時候
[00:19:43.000 --> 00:19:45.000]  神都赦免
[00:19:45.000 --> 00:19:47.000]  神都醫治
[00:19:47.000 --> 00:19:49.000]  如果你今天
[00:19:49.000 --> 00:19:51.000]  受苦唔係為
[00:19:51.000 --> 00:19:53.000]  易受逼迫係因為你嘅
[00:19:53.000 --> 00:19:55.000]  罪呢
[00:19:55.000 --> 00:19:57.000]  俾自己俾人逼迫嘅話
[00:19:57.000 --> 00:19:59.000]  神都赦免
[00:19:59.000 --> 00:20:01.000]  只要你嚟到耶穌嘅面前
[00:20:01.000 --> 00:20:03.000]  書裡面冇記載
[00:20:03.000 --> 00:20:05.000]  呢個人咩名
[00:20:05.000 --> 00:20:07.000]  冇記載咩名
[00:20:07.000 --> 00:20:09.000]  我哋好感謝神
[00:20:09.000 --> 00:20:11.000]  我哋可以嚟到主嘅面前
[00:20:11.000 --> 00:20:13.000]  可以呢嚟到
[00:20:13.000 --> 00:20:15.000]  迫切嚟到主嘅面前
[00:20:15.000 --> 00:20:17.000]  求佢嘅幫助
[00:20:17.000 --> 00:20:19.000]  我知道
[00:20:19.000 --> 00:20:21.000]  有人信主呀感謝你
[00:20:21.000 --> 00:20:23.000]  感謝主其實可能係
[00:20:23.000 --> 00:20:25.000]  有啲朋友抬你嚟呀
[00:20:25.000 --> 00:20:27.000]  或者
[00:20:27.000 --> 00:20:29.000]  聖靈感動你
[00:20:29.000 --> 00:20:31.000]  屬靈嘅人係聖靈
[00:20:31.000 --> 00:20:33.000]  感動我哋呢
[00:20:33.000 --> 00:20:35.000]  去親近神
[00:20:35.000 --> 00:20:37.000]  呢個靈係一個愛嘅靈
[00:20:37.000 --> 00:20:39.000]  聖靈係一個愛嘅靈
[00:20:39.000 --> 00:20:41.000]  讓我哋去親近神
[00:20:41.000 --> 00:20:43.000]  嚟到去親近主
[00:20:43.000 --> 00:20:45.000]  得到主嘅赦免
[00:20:45.000 --> 00:20:47.000]  所以今日呢我哋呢個罪債
[00:20:47.000 --> 00:20:49.000]  免我哋嘅債
[00:20:49.000 --> 00:20:51.000]  如同我哋呢免咗人嘅債
[00:20:51.000 --> 00:20:53.000]  呢個罪債
[00:20:53.000 --> 00:20:55.000]  得到赦免
[00:20:55.000 --> 00:20:57.000]  得到釋放
[00:20:57.000 --> 00:20:59.000]  有人幫我哋pay off咗
[00:20:59.000 --> 00:21:01.000]  好開心
[00:21:01.000 --> 00:21:03.000]  我想大家呢
[00:21:03.000 --> 00:21:05.000]  喺呢個時候思想一下
[00:21:05.000 --> 00:21:07.000]  就喺呢個座位當中
[00:21:07.000 --> 00:21:09.000]  感謝神好嗎
[00:21:09.000 --> 00:21:11.000]  感謝神
[00:21:11.000 --> 00:21:13.000]  我哋嘅罪好多嘅
[00:21:13.000 --> 00:21:15.000]  有陣時我哋犯罪用我哋嘅口
[00:21:15.000 --> 00:21:17.000]  我相信甚至呢啲
[00:21:17.000 --> 00:21:19.000]  民事嘅惡念
[00:21:19.000 --> 00:21:21.000]  如果佢哋喺
[00:21:21.000 --> 00:21:23.000]  到主面前求主嘅赦免
[00:21:23.000 --> 00:21:25.000]  主一樣赦免
[00:21:25.000 --> 00:21:27.000]  聖經裏面記載呢
[00:21:27.000 --> 00:21:29.000]  我哋嘅神係信實嘅係
[00:21:29.000 --> 00:21:31.000]  公義嘅必要赦免我哋嘅
[00:21:31.000 --> 00:21:33.000]  罪洗淨我哋一切嘅不義
[00:21:33.000 --> 00:21:39.000]  大衛點樣講呀
[00:21:39.000 --> 00:21:41.000]  詩篇三十二篇
[00:21:41.000 --> 00:21:43.000]  得赦免其過
[00:21:43.000 --> 00:21:45.000]  遮蓋其罪嘅
[00:21:45.000 --> 00:21:47.000]  者人便為有福
[00:21:47.000 --> 00:21:49.000]  大衛有冇好罪疚感呀
[00:21:49.000 --> 00:21:51.000]  佢搶咗人嘅老婆
[00:21:51.000 --> 00:21:53.000]  殺咗人嘅老公
[00:21:53.000 --> 00:21:55.000]  記唔記得
[00:21:55.000 --> 00:21:57.000]  大衛仲犯咗
[00:21:57.000 --> 00:21:59.000]  好大嘅罪
[00:21:59.000 --> 00:22:01.000]  但係去到主面前悔改
[00:22:01.000 --> 00:22:03.000]  求主赦免
[00:22:03.000 --> 00:22:05.000]  主就赦免
[00:22:05.000 --> 00:22:07.000]  好感謝神呀
[00:22:07.000 --> 00:22:09.000]  我哋呢第一種人呢就係
[00:22:09.000 --> 00:22:11.000]  咩係屬靈人呢
[00:22:11.000 --> 00:22:13.000]  原來當我哋喺苦困當中
[00:22:13.000 --> 00:22:15.000]  求主幫助
[00:22:15.000 --> 00:22:17.000]  被主解救赦免嘅人
[00:22:17.000 --> 00:22:19.000]  呢個係一個屬靈嘅人
[00:22:19.000 --> 00:22:21.000]  感謝神呀
[00:22:21.000 --> 00:22:23.000]  我哋再睇第二種人
[00:22:23.000 --> 00:22:25.000]  好嗎
[00:22:25.000 --> 00:22:27.000]  第二種人
[00:22:27.000 --> 00:22:29.000]  得主連恤呼召嘅卑劣人
[00:22:29.000 --> 00:22:31.000]  耶穌再往前走見到一個人叫做
[00:22:31.000 --> 00:22:33.000]  係咩呀
[00:22:33.000 --> 00:22:35.000]  瑪太
[00:22:35.000 --> 00:22:37.000]  唔係瑪太呀
[00:22:37.000 --> 00:22:39.000]  我哋廣東話都幾得意呀
[00:22:39.000 --> 00:22:41.000]  瑪太就變咗女人
[00:22:41.000 --> 00:22:43.000]  瑪太 Matthew
[00:22:43.000 --> 00:22:45.000]  坐在呢個瑞關上
[00:22:45.000 --> 00:22:47.000]  你跟我啦
[00:22:47.000 --> 00:22:49.000]  佢就起來跟從到耶穌
[00:22:49.000 --> 00:22:51.000]  耶穌喺屋裏面坐直嘅時候
[00:22:51.000 --> 00:22:53.000]  呢啲瑞利同埋罪人嚟到
[00:22:53.000 --> 00:22:55.000]  與耶穌和佢門徒一同嘅坐直
[00:22:55.000 --> 00:22:57.000]  好明顯呢個
[00:22:57.000 --> 00:22:59.000]  瑪太呢就開咗一個
[00:22:59.000 --> 00:23:01.000]  為自己嘅歡送party
[00:23:01.000 --> 00:23:03.000]  叫埋佢啲瑞利嘅朋友
[00:23:03.000 --> 00:23:05.000]  仲有啲罪人
[00:23:05.000 --> 00:23:07.000]  一齊坐喺度
[00:23:07.000 --> 00:23:09.000]  咁有啲法利賽人呢
[00:23:09.000 --> 00:23:11.000]  見到耶穌嘅時候
[00:23:11.000 --> 00:23:13.000]  見到咁嘅時候就
[00:23:13.000 --> 00:23:15.000]  跟佢門徒講啦
[00:23:15.000 --> 00:23:17.000]  佢又唔敢直接幫耶穌講
[00:23:17.000 --> 00:23:19.000]  你哋嘅先生為什麼
[00:23:19.000 --> 00:23:21.000]  瑞利同埋罪人一同食飯呢
[00:23:21.000 --> 00:23:23.000]  耶穌聽見就說
[00:23:23.000 --> 00:23:25.000]  康健嘅人用不著醫生
[00:23:25.000 --> 00:23:27.000]  有病嘅人才用得著
[00:23:27.000 --> 00:23:29.000]  經上說
[00:23:29.000 --> 00:23:31.000]  我喜愛廉恤不喜愛祭祀
[00:23:31.000 --> 00:23:33.000]  這句話你嘅意思
[00:23:33.000 --> 00:23:35.000]  你們去揣摩
[00:23:35.000 --> 00:23:37.000]  我來呢唔係要召義人
[00:23:37.000 --> 00:23:39.000]  但係要召呢個罪人
[00:23:39.000 --> 00:23:41.000]  第二種嘅
[00:23:41.000 --> 00:23:43.000]  佢哋覺得自己好淑女嘅人
[00:23:43.000 --> 00:23:45.000]  當然係法利賽人
[00:23:45.000 --> 00:23:47.000]  耶穌都有講假冒為善嘅法利賽人
[00:23:47.000 --> 00:23:49.000]  咁其實法利賽人係咩人先
[00:23:49.000 --> 00:23:51.000]  我解釋一下
[00:23:51.000 --> 00:23:53.000]  法利賽人係特別嘅
[00:23:53.000 --> 00:23:55.000]  一啲嘅
[00:23:55.000 --> 00:23:57.000]  超敬虔嘅人
[00:23:57.000 --> 00:23:59.000]  佢哋遵守
[00:23:59.000 --> 00:24:01.000]  聖經嘅
[00:24:01.000 --> 00:24:03.000]  律例仲要加上好多嘅
[00:24:03.000 --> 00:24:05.000]  教條
[00:24:05.000 --> 00:24:07.000]  佢哋一班好有學問嘅人
[00:24:07.000 --> 00:24:09.000]  保羅係法利賽人
[00:24:09.000 --> 00:24:11.000]  保羅好有學問嘅
[00:24:11.000 --> 00:24:13.000]  呢班人
[00:24:13.000 --> 00:24:15.000]  佢哋唔單止係
[00:24:15.000 --> 00:24:17.000]  識更加去行
[00:24:17.000 --> 00:24:19.000]  真係盡晒
[00:24:19.000 --> 00:24:21.000]  佢哋所有嘅力量
[00:24:21.000 --> 00:24:23.000]  去守舊約嘅教條
[00:24:23.000 --> 00:24:25.000]  咁呢個
[00:24:25.000 --> 00:24:27.000]  係法利賽人
[00:24:27.000 --> 00:24:29.000]  到今日仲有
[00:24:29.000 --> 00:24:31.000]  其實唔係好多人可以做到法利賽人
[00:24:31.000 --> 00:24:33.000]  一個好特別嘅
[00:24:33.000 --> 00:24:35.000]  一個elite group
[00:24:35.000 --> 00:24:37.000]  好特別嘅人
[00:24:37.000 --> 00:24:39.000]  佢哋到一個程度就話
[00:24:39.000 --> 00:24:41.000]  連嗰啲
[00:24:41.000 --> 00:24:43.000]  死咗嘅人
[00:24:43.000 --> 00:24:45.000]  睇下摸下都係
[00:24:45.000 --> 00:24:47.000]  唔聖潔嘅
[00:24:47.000 --> 00:24:49.000]  所以唔可以associate
[00:24:49.000 --> 00:24:51.000]  嗰啲罪人
[00:24:51.000 --> 00:24:53.000]  佢哋見到耶穌
[00:24:53.000 --> 00:24:57.000]  同瑞利
[00:24:57.000 --> 00:24:59.000]  瑞利係咩呢
[00:24:59.000 --> 00:25:01.000]  當然呢
[00:25:01.000 --> 00:25:03.000]  聖經入面記咗兩種人
[00:25:03.000 --> 00:25:05.000]  罪人一個瑞利
[00:25:05.000 --> 00:25:07.000]  一個就係娼妓
[00:25:07.000 --> 00:25:09.000]  娼妓
[00:25:09.000 --> 00:25:11.000]  影響人冇咁多
[00:25:11.000 --> 00:25:13.000]  除非你好鍾意去搵娼妓
[00:25:13.000 --> 00:25:15.000]  瑞利就影響
[00:25:15.000 --> 00:25:17.000]  everybody
[00:25:17.000 --> 00:25:19.000]  因為個個都要畀稅
[00:25:19.000 --> 00:25:21.000]  你點要畀稅呀
[00:25:21.000 --> 00:25:23.000]  就嚟四月嚟
[00:25:23.000 --> 00:25:25.000]  畀稅
[00:25:25.000 --> 00:25:27.000]  見到瑞利好唔開心
[00:25:27.000 --> 00:25:29.000]  因為佢哋同羅馬政府打工
[00:25:29.000 --> 00:25:31.000]  仲要加多啲嘢
[00:25:31.000 --> 00:25:33.000]  收多啲稅
[00:25:33.000 --> 00:25:35.000]  淨呃人哋
[00:25:35.000 --> 00:25:37.000]  佢哋又唔畀又唔得
[00:25:37.000 --> 00:25:39.000]  佢哋覺得瑞利係啲好
[00:25:39.000 --> 00:25:41.000]  卑賤好惡嘅人
[00:25:41.000 --> 00:25:43.000]  係啲走狗
[00:25:43.000 --> 00:25:45.000]  所以我哋
[00:25:45.000 --> 00:25:47.000]  唔好食瑞利
[00:25:47.000 --> 00:25:49.000]  識到佢真係追你
[00:25:49.000 --> 00:25:51.000]  追稅幫你
[00:25:51.000 --> 00:25:53.000]  我以前喺香港
[00:25:53.000 --> 00:25:55.000]  有個老師
[00:25:55.000 --> 00:25:57.000]  佢開個音樂會
[00:25:57.000 --> 00:25:59.000]  學生音樂會
[00:25:59.000 --> 00:26:01.000]  點知畀香港嘅稅局
[00:26:01.000 --> 00:26:03.000]  揸住張相追佢稅
[00:26:03.000 --> 00:26:05.000]  佢話原來你有幾百個學生
[00:26:05.000 --> 00:26:07.000]  佢哋好似冇交稅
[00:26:07.000 --> 00:26:09.000]  佢好驚
[00:26:09.000 --> 00:26:11.000]  瑞利就咁樣
[00:26:11.000 --> 00:26:13.000]  佢認到你你就畀
[00:26:13.000 --> 00:26:15.000]  佢幫你追稅
[00:26:15.000 --> 00:26:17.000]  你未交稅
[00:26:17.000 --> 00:26:19.000]  前年就交少啲
[00:26:19.000 --> 00:26:21.000]  好唔鍾意
[00:26:21.000 --> 00:26:23.000]  呢啲人好唔鍾意
[00:26:23.000 --> 00:26:25.000]  瑞利
[00:26:25.000 --> 00:26:27.000]  耶穌揀瑞利
[00:26:27.000 --> 00:26:29.000]  馬太福音係第一卷
[00:26:29.000 --> 00:26:31.000]  福音書
[00:26:31.000 --> 00:26:33.000]  瑞利就係
[00:26:33.000 --> 00:26:35.000]  報記者
[00:26:35.000 --> 00:26:37.000]  bookkeeping好好嘢
[00:26:37.000 --> 00:26:39.000]  所以神就用馬太
[00:26:39.000 --> 00:26:41.000]  馬太寫福音書
[00:26:41.000 --> 00:26:43.000]  所以好detail
[00:26:43.000 --> 00:26:45.000]  所以可以好detail
[00:26:45.000 --> 00:26:47.000]  人名好detail
[00:26:47.000 --> 00:26:49.000]  感謝神
[00:26:49.000 --> 00:26:51.000]  佢哋好唔鍾意
[00:26:51.000 --> 00:26:53.000]  好唔鍾意馬太
[00:26:53.000 --> 00:26:55.000]  好唔鍾意呢啲卑劣嘅人
[00:26:55.000 --> 00:26:57.000]  但竟然神呼召
[00:26:57.000 --> 00:26:59.000]  佢哋出嚟
[00:26:59.000 --> 00:27:01.000]  神呼召一啲人哋睇唔起嘅人
[00:27:01.000 --> 00:27:05.000]  神呼召罪人
[00:27:05.000 --> 00:27:07.000]  你哋跟從佢
[00:27:07.000 --> 00:27:09.000]  好奇怪我哋見到馬太馬上跟從佢
[00:27:09.000 --> 00:27:11.000]  如果跟佢
[00:27:11.000 --> 00:27:13.000]  其他福音書舉掌
[00:27:13.000 --> 00:27:15.000]  另外一個瑞利叫咩
[00:27:15.000 --> 00:27:17.000]  好矮嗰個呢
[00:27:17.000 --> 00:27:19.000]  跟耶穌
[00:27:19.000 --> 00:27:21.000]  殺該
[00:27:21.000 --> 00:27:23.000]  殺該個名叫該殺
[00:27:23.000 --> 00:27:25.000]  殺死佢
[00:27:25.000 --> 00:27:27.000]  佢將所有呃個人嘅錢
[00:27:27.000 --> 00:27:29.000]  四倍上還
[00:27:29.000 --> 00:27:31.000]  我相信馬太一樣做法
[00:27:31.000 --> 00:27:33.000]  所以馬太跟耶穌
[00:27:33.000 --> 00:27:35.000]  就係全部
[00:27:35.000 --> 00:27:37.000]  畀返曬人
[00:27:37.000 --> 00:27:39.000]  啲錢畀返曬人
[00:27:39.000 --> 00:27:41.000]  我哋話赤身出戶
[00:27:41.000 --> 00:27:43.000]  就係一個真正跟從主嘅人
[00:27:43.000 --> 00:27:45.000]  神就使用佢
[00:27:45.000 --> 00:27:47.000]  我哋要感謝神
[00:27:47.000 --> 00:27:49.000]  一個卑劣嘅人
[00:27:49.000 --> 00:27:51.000]  可以成為一個熟齡嘅人
[00:27:51.000 --> 00:27:53.000]  完全熟於主
[00:27:55.000 --> 00:27:57.000]  被神使用
[00:27:57.000 --> 00:27:59.000]  被神改變佢嘅生命
[00:27:59.000 --> 00:28:01.000]  我唔知大家點樣睇自己
[00:28:01.000 --> 00:28:03.000]  如果你覺得自己
[00:28:03.000 --> 00:28:05.000]  好卑劣
[00:28:05.000 --> 00:28:07.000]  都恭喜你
[00:28:07.000 --> 00:28:09.000]  如果你覺得自己
[00:28:09.000 --> 00:28:11.000]  好聖潔好似法理初人
[00:28:11.000 --> 00:28:13.000]  我哋就
[00:28:13.000 --> 00:28:15.000]  求主幫助我哋
[00:28:15.000 --> 00:28:17.000]  因為耶穌嚟到
[00:28:17.000 --> 00:28:19.000]  招咩呢 罪人
[00:28:19.000 --> 00:28:21.000]  有病嘅人
[00:28:21.000 --> 00:28:23.000]  如果你覺得自己
[00:28:23.000 --> 00:28:25.000]  你覺得自己康健嘅話
[00:28:25.000 --> 00:28:27.000]  你唔需要去睇醫生
[00:28:27.000 --> 00:28:31.000]  你知唔知嗰啲mental health
[00:28:31.000 --> 00:28:33.000]  嘅人最難係咩呢
[00:28:33.000 --> 00:28:35.000]  佢覺得自己係冇病
[00:28:35.000 --> 00:28:37.000]  唔需要睇醫生
[00:28:37.000 --> 00:28:39.000]  你又唔可以逼佢
[00:28:39.000 --> 00:28:41.000]  好多人都係咁樣
[00:28:41.000 --> 00:28:43.000]  當我哋見到自己嘅情況嘅時候
[00:28:43.000 --> 00:28:45.000]  我相信
[00:28:45.000 --> 00:28:47.000]  呢個馬太一路以覺得自己
[00:28:47.000 --> 00:28:49.000]  厭煩自己嘅工作
[00:28:49.000 --> 00:28:51.000]  厭煩自己畀人睇唔起
[00:28:51.000 --> 00:28:53.000]  佢哋跟從耶穌
[00:28:53.000 --> 00:28:55.000]  一個新嘅開始
[00:28:55.000 --> 00:28:57.000]  而家講到第三類嘅人
[00:28:57.000 --> 00:28:59.000]  更加好特別
[00:28:59.000 --> 00:29:01.000]  我哋講到
[00:29:01.000 --> 00:29:03.000]  那時約翰嘅門徒
[00:29:03.000 --> 00:29:05.000]  嚟見耶穌 呢個係師朕約翰
[00:29:05.000 --> 00:29:07.000]  或者師仔約翰
[00:29:07.000 --> 00:29:09.000]  我哋同快遞賽人
[00:29:09.000 --> 00:29:11.000]  常常都禁食
[00:29:11.000 --> 00:29:13.000]  你嘅門徒都倒不禁食
[00:29:13.000 --> 00:29:15.000]  即使乜 點解呢
[00:29:15.000 --> 00:29:17.000]  耶穌對他們說
[00:29:17.000 --> 00:29:19.000]  新浪無陪伴佢人同在嘅時候
[00:29:19.000 --> 00:29:21.000]  陪伴之人豈能哀動呢
[00:29:21.000 --> 00:29:23.000]  但日子將到
[00:29:23.000 --> 00:29:25.000]  新浪要離開他們
[00:29:25.000 --> 00:29:27.000]  那時他們就要禁食
[00:29:27.000 --> 00:29:29.000]  沒有人把新布鋪在舊衣服
[00:29:29.000 --> 00:29:31.000]  因為所補上嘅
[00:29:31.000 --> 00:29:33.000]  反帶壞了那衣服
[00:29:33.000 --> 00:29:35.000]  破的就更大
[00:29:35.000 --> 00:29:37.000]  又沒有人把新酒裝在舊皮袋裡
[00:29:37.000 --> 00:29:39.000]  若是這樣 皮袋就裂開
[00:29:39.000 --> 00:29:41.000]  走漏出來 連皮袋也壞了
[00:29:41.000 --> 00:29:43.000]  唯獨把新酒
[00:29:43.000 --> 00:29:45.000]  裝在新皮袋裡
[00:29:45.000 --> 00:29:47.000]  兩樣都保存了
[00:29:47.000 --> 00:29:49.000]  第三類人
[00:29:49.000 --> 00:29:51.000]  來到見
[00:29:51.000 --> 00:29:53.000]  耶穌
[00:29:53.000 --> 00:29:55.000]  都特別
[00:29:55.000 --> 00:29:57.000]  我們見到施浸約翰
[00:29:57.000 --> 00:29:59.000]  施洗約翰是誰
[00:29:59.000 --> 00:30:01.000]  是耶穌的先鋒
[00:30:01.000 --> 00:30:03.000]  聖經裡面記載
[00:30:03.000 --> 00:30:05.000]  施洗約翰是一個什麼人呢
[00:30:05.000 --> 00:30:07.000]  他住在
[00:30:07.000 --> 00:30:09.000]  郊野
[00:30:09.000 --> 00:30:11.000]  他穿的是樂陀毛衫
[00:30:11.000 --> 00:30:13.000]  不是那些名貴皮草的意思
[00:30:13.000 --> 00:30:15.000]  即是
[00:30:15.000 --> 00:30:17.000]  沒什麼衣服穿
[00:30:17.000 --> 00:30:19.000]  吃的是蝗蟲野蜜
[00:30:19.000 --> 00:30:23.000]  約翰是怎麼死的
[00:30:23.000 --> 00:30:25.000]  被人斬頭
[00:30:25.000 --> 00:30:27.000]  被希律王斬頭
[00:30:27.000 --> 00:30:29.000]  如果簡單一句
[00:30:29.000 --> 00:30:31.000]  說話來形容
[00:30:31.000 --> 00:30:33.000]  施浸約翰
[00:30:33.000 --> 00:30:35.000]  我們說
[00:30:35.000 --> 00:30:37.000]  很苦
[00:30:37.000 --> 00:30:39.000]  很苦
[00:30:39.000 --> 00:30:41.000]  受苦的先知
[00:30:41.000 --> 00:30:43.000]  耶穌說
[00:30:43.000 --> 00:30:45.000]  在先知當中
[00:30:45.000 --> 00:30:47.000]  最大就是他
[00:30:47.000 --> 00:30:49.000]  是這麼說的
[00:30:49.000 --> 00:30:51.000]  記不記得
[00:30:51.000 --> 00:30:53.000]  不過在天國裡面
[00:30:53.000 --> 00:30:55.000]  一個小朋友都比他大
[00:30:55.000 --> 00:30:59.000]  耶穌在說什麼呢
[00:30:59.000 --> 00:31:01.000]  耶穌在說什麼呢
[00:31:01.000 --> 00:31:05.000]  耶穌在說兩個的命令
[00:31:05.000 --> 00:31:07.000]  兩個的律
[00:31:07.000 --> 00:31:09.000]  一個是
[00:31:11.000 --> 00:31:13.000]  靠
[00:31:13.000 --> 00:31:15.000]  自己的行為
[00:31:15.000 --> 00:31:17.000]  守律法的律
[00:31:17.000 --> 00:31:19.000]  耶穌說
[00:31:19.000 --> 00:31:21.000]  約翰做到足
[00:31:21.000 --> 00:31:23.000]  另外一個律
[00:31:23.000 --> 00:31:25.000]  是什麼呢
[00:31:25.000 --> 00:31:27.000]  是恩典的律
[00:31:27.000 --> 00:31:29.000]  什麼是大呢
[00:31:29.000 --> 00:31:31.000]  是更加親近神的意思
[00:31:31.000 --> 00:31:35.000]  有神的親近
[00:31:35.000 --> 00:31:37.000]  在天上的一個小朋友
[00:31:37.000 --> 00:31:39.000]  神給他那種
[00:31:39.000 --> 00:31:41.000]  親近
[00:31:41.000 --> 00:31:43.000]  比施浸約翰
[00:31:43.000 --> 00:31:45.000]  更加大
[00:31:45.000 --> 00:31:47.000]  還大很多
[00:31:47.000 --> 00:31:49.000]  這裡說到兩種的情況
[00:31:49.000 --> 00:31:51.000]  所以我叫
[00:31:51.000 --> 00:31:53.000]  一些人的聖潔觀
[00:31:53.000 --> 00:31:55.000]  是什麼呢
[00:31:55.000 --> 00:31:57.000]  或者是淑寧觀
[00:31:57.000 --> 00:31:59.000]  就是受苦
[00:31:59.000 --> 00:32:01.000]  現在我們見到一些修院
[00:32:01.000 --> 00:32:03.000]  都是受苦的
[00:32:03.000 --> 00:32:05.000]  你起床都不准笑
[00:32:07.000 --> 00:32:09.000]  笑也是罪
[00:32:09.000 --> 00:32:11.000]  很慘吧
[00:32:11.000 --> 00:32:13.000]  我不知道大家覺得
[00:32:13.000 --> 00:32:15.000]  基督教是一個
[00:32:15.000 --> 00:32:17.000]  什麼的
[00:32:17.000 --> 00:32:19.000]  的律
[00:32:19.000 --> 00:32:21.000]  是不是只是受苦呢
[00:32:21.000 --> 00:32:23.000]  不是喔
[00:32:23.000 --> 00:32:25.000]  我意思不是叫大家不要受苦
[00:32:25.000 --> 00:32:27.000]  不是說我們沒有苦
