
[00:00:00.000 --> 00:00:03.640]  事實上California是一個很特別的地方
[00:17:37.840 --> 00:17:39.840]  Electronic college
[00:17:39.840 --> 00:17:41.840]  都不容易
[00:17:41.840 --> 00:17:42.840]  所以神是怎樣的呢
[00:17:42.840 --> 00:17:44.840]  他說天上地下所有的權利
[00:17:44.840 --> 00:17:47.840]  我們的主是一個創造和救贖
[00:17:47.840 --> 00:17:50.840]  是一個全天下的主
[00:17:50.840 --> 00:17:52.840]  下一章
[00:17:52.840 --> 00:17:55.840]  他說天上地下所有的權柄都似給我
[00:17:55.840 --> 00:18:01.840]  天上
[00:18:01.840 --> 00:18:02.840]  甚麼叫天上
[00:18:02.840 --> 00:18:05.840]  彼得前書第三章22節怎樣說
[00:18:05.840 --> 00:18:07.840]  甚麼叫天上
[00:18:07.840 --> 00:18:14.840]  他說耶穌已經進入天堂
[00:18:14.840 --> 00:18:16.840]  在神的右邊
[00:18:16.840 --> 00:18:18.840]  眾天賜禍有權柄的
[00:18:18.840 --> 00:18:19.840]  並有能力的
[00:18:19.840 --> 00:18:21.840]  都服從了他
[00:18:21.840 --> 00:18:24.840]  真是天上
[00:18:24.840 --> 00:18:27.840]  甚麼叫地上
[00:18:27.840 --> 00:18:29.840]  在啟示錄第一章第五節怎樣說
[00:18:29.840 --> 00:18:31.840]  地上
[00:18:31.840 --> 00:18:37.840]  第一章第五節
[00:18:37.840 --> 00:18:39.840]  他說並那誠實作見證的
[00:18:39.840 --> 00:18:41.840]  從死裡首先復活的
[00:18:41.840 --> 00:18:44.840]  為世上君王元首的耶穌基督
[00:18:44.840 --> 00:18:47.840]  有恩慰平安歸於你們
[00:18:47.840 --> 00:18:54.840]  耶穌是掌管所有君王的心
[00:18:54.840 --> 00:18:56.840]  亦都是世上君王的元首
[00:18:56.840 --> 00:19:00.840]  亦都是天上所有的權柄之首
[00:19:00.840 --> 00:19:03.840]  是真的
[00:19:03.840 --> 00:19:05.840]  所以這一句
[00:19:05.840 --> 00:19:09.840]  天上地下所有的權柄都似給我了
[00:19:09.840 --> 00:19:11.840]  是真實的
[00:19:11.840 --> 00:19:17.840]  接著下一句就是我們常常打斧頭念的那句
[00:19:17.840 --> 00:19:18.840]  就是甚麼
[00:19:18.840 --> 00:19:22.840]  所以你們要去屎萬民作我的門徒
[00:19:22.840 --> 00:19:23.840]  下一章
[00:19:23.840 --> 00:19:29.840]  我們的PowerPoint姐姐Eva都知道我
[00:19:29.840 --> 00:19:32.840]  經常忘記叫人去下一章
[00:19:32.840 --> 00:19:36.840]  所以你們要去屎萬民作我的門徒
[00:19:36.840 --> 00:19:38.840]  奉父主聖明的名
[00:19:38.840 --> 00:19:40.840]  給他們施洗
[00:19:40.840 --> 00:19:42.840]  凡我所吩咐你們的都教
[00:19:42.840 --> 00:19:44.840]  奉他們遵守
[00:19:44.840 --> 00:19:46.840]  我就常與你們同在
[00:19:46.840 --> 00:19:48.840]  直到世界的末了
[00:19:48.840 --> 00:19:53.840]  因為他是天上地下所有的權柄都似給他
[00:19:53.840 --> 00:19:58.840]  所以我們就叫萬人都作他的門徒
[00:19:58.840 --> 00:20:00.840]  萬人亦叫Ethnic
[00:20:00.840 --> 00:20:02.840]  萬族、萬邦
[00:20:02.840 --> 00:20:04.840]  Ethnicity
[00:20:04.840 --> 00:20:06.840]  不同的民族
[00:20:06.840 --> 00:20:08.840]  所以弟兄姊妹
[00:20:09.840 --> 00:20:11.840]  所有的青年人
[00:20:11.840 --> 00:20:12.840]  所有的父母
[00:20:12.840 --> 00:20:15.840]  因為我們的主耶穌是從死裡復活
[00:20:15.840 --> 00:20:17.840]  是創造和救贖
[00:20:17.840 --> 00:20:19.840]  是天上地下所有的權柄都是他
[00:20:19.840 --> 00:20:24.840]  所以我們就要洗全世界的人都要做他的門徒
[00:20:24.840 --> 00:20:25.840]  甚麼意思
[00:20:25.840 --> 00:20:27.840]  甚麼叫門徒
[00:20:27.840 --> 00:20:30.840]  就是學校他、校法他
[00:20:30.840 --> 00:20:37.840]  去洗到人承認他是天上地下所有的權柄都歸順他
[00:20:37.840 --> 00:20:38.840]  即是甚麼意思
[00:20:38.840 --> 00:20:39.840]  對於學生來說
[00:20:39.840 --> 00:20:40.840]  對於大學生來說
[00:20:40.840 --> 00:20:42.840]  這裡有甚麼大學
[00:20:42.840 --> 00:20:43.840]  Berkeley
[00:20:43.840 --> 00:20:44.840]  Stanford
[00:20:44.840 --> 00:20:46.840]  還有甚麼大學
[00:20:46.840 --> 00:20:48.840]  Foothill
[00:20:48.840 --> 00:20:52.840]  誰是大學生
[00:20:52.840 --> 00:20:56.840]  這麼少的不敢舉手
[00:20:56.840 --> 00:21:00.840]  所有的學科
[00:21:00.840 --> 00:21:01.840]  聽著
[00:21:01.840 --> 00:21:02.840]  都是重要的
[00:21:02.840 --> 00:21:05.840]  所有的學科都是以基督為中心的
[00:21:05.840 --> 00:21:07.840]  我們進入到一個discipline
[00:21:07.840 --> 00:21:09.840]  就要認識社會學
[00:21:09.840 --> 00:21:10.840]  心理學
[00:21:10.840 --> 00:21:11.840]  行政
[00:21:11.840 --> 00:21:13.840]  所有我們要作一個主
[00:21:13.840 --> 00:21:15.840]  甚麼是主
[00:21:15.840 --> 00:21:17.840]  譬如
[00:21:17.840 --> 00:21:19.840]  有些地方沒有水
[00:21:19.840 --> 00:21:21.840]  有些地方是有污水的
[00:21:21.840 --> 00:21:23.840]  譬如我剛才那套電影
[00:21:23.840 --> 00:21:25.840]  上一張
[00:21:25.840 --> 00:21:27.840]  上一張是甚麼
[00:21:27.840 --> 00:21:29.840]  Whistleblower
[00:21:29.840 --> 00:21:32.840]  就是講到美國的藥廠
[00:21:32.840 --> 00:21:34.840]  做一些藥
[00:21:34.840 --> 00:21:37.840]  但藥是要經過很多人士去試驗的
[00:21:37.840 --> 00:21:39.840]  不夠人士就不批准
[00:21:39.840 --> 00:21:41.840]  所以他走去非洲
[00:21:41.840 --> 00:21:42.840]  送一些藥給人
[00:21:42.840 --> 00:21:44.840]  說幫他很便宜的賣給他
[00:21:44.840 --> 00:21:47.840]  其實拿他來做人的trial
[00:21:47.840 --> 00:21:48.840]  去試
[00:21:48.840 --> 00:21:49.840]  就死了很多人
[00:21:49.840 --> 00:21:51.840]  Whistleblower這個女孩
[00:21:51.840 --> 00:21:52.840]  本來在紐約做警察的
[00:21:52.840 --> 00:21:54.840]  她去到不值得
[00:21:54.840 --> 00:21:55.840]  她就告訴別人
[00:21:55.840 --> 00:21:57.840]  覺得不公道不公義
[00:21:57.840 --> 00:21:59.840]  即是我們讀每一個行業
[00:21:59.840 --> 00:22:01.840]  都要進到那個行業
[00:22:01.840 --> 00:22:03.840]  做最好的來給主
[00:22:03.840 --> 00:22:05.840]  然後承認她是我們的基督
[00:22:05.840 --> 00:22:06.840]  所以你要用心讀
[00:22:06.840 --> 00:22:08.840]  還有有甚麼不公義的
[00:22:08.840 --> 00:22:09.840]  不對的
[00:22:09.840 --> 00:22:10.840]  你就要批判
[00:22:10.840 --> 00:22:11.840]  到行政的
[00:22:11.840 --> 00:22:12.840]  到管理的
[00:22:12.840 --> 00:22:13.840]  到Maslow
[00:22:13.840 --> 00:22:15.840]  Hierarchy of Human Needs
[00:22:15.840 --> 00:22:17.840]  其實是穩定的
[00:22:17.840 --> 00:22:18.840]  人是否安全
[00:22:18.840 --> 00:22:19.840]  然後慢慢就吃
[00:22:19.840 --> 00:22:20.840]  爆得好
[00:22:20.840 --> 00:22:21.840]  慢慢最後actualization
[00:22:21.840 --> 00:22:24.840]  你有沒有去看看集中營
[00:22:24.840 --> 00:22:25.840]  當時納粹的時候
[00:22:25.840 --> 00:22:26.840]  那些人沒得吃
[00:22:26.840 --> 00:22:27.840]  沒得穿
[00:22:27.840 --> 00:22:28.840]  沒有安全
[00:22:28.840 --> 00:22:30.840]  但一樣可以講摩薩
[00:22:30.840 --> 00:22:32.840]  講很多actualization的東西
[00:22:32.840 --> 00:22:34.840]  怎知道一定要這樣
[00:22:34.840 --> 00:22:35.840]  一定要餵飽
[00:22:35.840 --> 00:22:36.840]  對不對
[00:22:36.840 --> 00:22:38.840]  要有個批判思考
[00:22:38.840 --> 00:22:39.840]  要進入到那裏
[00:22:39.840 --> 00:22:40.840]  每一樣東西都重要
[00:22:40.840 --> 00:22:42.840]  當那裏沒有水
[00:22:42.840 --> 00:22:44.840]  當一個世界很多人沒有水喝
[00:22:44.840 --> 00:22:46.840]  沒有乾淨水的時候
[00:22:46.840 --> 00:22:48.840]  基督是不是主
[00:22:48.840 --> 00:22:50.840]  基督就不是主
[00:22:50.840 --> 00:22:52.840]  所以要進入去改善它
[00:22:52.840 --> 00:22:54.840]  最近我放過給突破同工的電影
[00:22:54.840 --> 00:22:57.840]  叫《愁江遺事》
[00:22:57.840 --> 00:22:59.840]  就講中國大陸有一個愁江
[00:22:59.840 --> 00:23:01.840]  有一個小村鎮
[00:23:01.840 --> 00:23:02.840]  那些人陸續死亡
[00:23:02.840 --> 00:23:03.840]  很多癌症
[00:23:03.840 --> 00:23:05.840]  因為那裏有個化工廠
[00:23:05.840 --> 00:23:06.840]  一直污染
[00:23:06.840 --> 00:23:07.840]  搞了很多年
[00:23:07.840 --> 00:23:09.840]  但最終那些人自己出來
[00:23:09.840 --> 00:23:10.840]  簽紙
[00:23:10.840 --> 00:23:11.840]  投訴
[00:23:11.840 --> 00:23:12.840]  媒體幫助
[00:23:12.840 --> 00:23:13.840]  慢慢改善
[00:23:13.840 --> 00:23:15.840]  趕走了這個化工廠
[00:23:15.840 --> 00:23:17.840]  這個就是基督的主權
[00:23:17.840 --> 00:23:18.840]  就實現了
[00:23:18.840 --> 00:23:20.840]  你明不明白我的意思
[00:23:20.840 --> 00:23:21.840]  我們的信仰
[00:23:21.840 --> 00:23:22.840]  和我們的工作
[00:23:22.840 --> 00:23:24.840]  和我們的專業
[00:23:24.840 --> 00:23:26.840]  和我們的教育
[00:23:26.840 --> 00:23:28.840]  是很有相連的
[00:23:28.840 --> 00:23:29.840]  如果不是什麼叫天上地下
[00:23:29.840 --> 00:23:30.840]  所有的權定
[00:23:30.840 --> 00:23:31.840]  不是什麼叫我們舉手
[00:23:31.840 --> 00:23:32.840]  我們相信
[00:23:32.840 --> 00:23:33.840]  你相信就要進入
[00:23:33.840 --> 00:23:35.840]  進入到人間的黑暗
[00:23:35.840 --> 00:23:36.840]  人間的困境
[00:23:36.840 --> 00:23:38.840]  社會的困難裏面
[00:23:38.840 --> 00:23:40.840]  一個這麼大的美國
[00:23:40.840 --> 00:23:42.840]  怎麼可能在2008年
[00:23:42.840 --> 00:23:44.840]  是帶動全世界金融海嘯
[00:23:44.840 --> 00:23:45.840]  騙人的
[00:23:45.840 --> 00:23:46.840]  過去那十年
[00:23:46.840 --> 00:23:48.840]  全世界最叻的學生
[00:23:48.840 --> 00:23:49.840]  最叻的青年人
[00:23:49.840 --> 00:23:50.840]  全部入了iBank
[00:23:50.840 --> 00:23:51.840]  搵笨的
[00:23:51.840 --> 00:23:52.840]  對不對
[00:23:52.840 --> 00:23:55.840]  本來銀行是服務的
[00:23:55.840 --> 00:23:57.840]  應該收一點點的費用
[00:23:57.840 --> 00:23:59.840]  怎麼會多錢的發達
[00:23:59.840 --> 00:24:00.840]  為什麼一個年青人
[00:24:00.840 --> 00:24:01.840]  剛剛出來工作
[00:24:01.840 --> 00:24:03.840]  有幾十萬一個月薪水
[00:24:03.840 --> 00:24:04.840]  肯定有錯
[00:24:04.840 --> 00:24:05.840]  對不對
[00:24:05.840 --> 00:24:07.840]  果然就是爆煲
[00:24:07.840 --> 00:24:08.840]  搵笨的
[00:24:08.840 --> 00:24:09.840]  那些叫次案
[00:24:09.840 --> 00:24:10.840]  subprime
[00:24:10.840 --> 00:24:11.840]  其實是垃圾案
[00:24:11.840 --> 00:24:12.840]  對不對
[00:24:12.840 --> 00:24:14.840]  垃圾就packaged進去
[00:24:14.840 --> 00:24:16.840]  每個人都讀精算師
[00:24:16.840 --> 00:24:17.840]  不好意思
[00:24:17.840 --> 00:24:22.840]  terrible
[00:24:22.840 --> 00:24:23.840]  怎麼能夠呢
[00:24:23.840 --> 00:24:24.840]  用心做engine
[00:24:24.840 --> 00:24:26.840]  用心讀工程
[00:24:26.840 --> 00:24:28.840]  用心讀philosophy
[00:24:28.840 --> 00:24:30.840]  為什麼每個人都叫iBank
[00:24:30.840 --> 00:24:31.840]  叫什麼Bank呢
[00:24:31.840 --> 00:24:32.840]  你知不知道最大的問題
[00:24:32.840 --> 00:24:33.840]  是Greenspan
[00:24:33.840 --> 00:24:35.840]  Vegan開始
[00:24:35.840 --> 00:24:38.840]  將我們那個叫consumer banking
[00:24:38.840 --> 00:24:40.840]  和investment banking
[00:24:40.840 --> 00:24:42.840]  中間那個隔防火牆
[00:24:42.840 --> 00:24:43.840]  firewall
[00:24:43.840 --> 00:24:44.840]  斬斷了
[00:24:44.840 --> 00:24:46.840]  以至拿了consumer banking的錢
[00:24:46.840 --> 00:24:47.840]  就做investment banking
[00:24:47.840 --> 00:24:49.840]  本來以前不行的
[00:24:49.840 --> 00:24:50.840]  一direct
[00:24:50.840 --> 00:24:51.840]  哇 每個人都bubble
[00:24:51.840 --> 00:24:53.840]  哇 炒炒炒炒炒
[00:24:53.840 --> 00:24:55.840]  大佬真是
[00:24:55.840 --> 00:24:57.840]  全世界都沒了錢
[00:24:57.840 --> 00:24:59.840]  尤其是那些父母就快退休
[00:24:59.840 --> 00:25:01.840]  那些積了很多的金
[00:25:01.840 --> 00:25:02.840]  都不知道什麼
[00:25:02.840 --> 00:25:04.840]  那就賣賣賣賣賣
[00:25:04.840 --> 00:25:07.840]  不行
[00:25:07.840 --> 00:25:10.840]  有一套電影叫inside job
[00:25:10.840 --> 00:25:12.840]  就是拆了這些
[00:25:12.840 --> 00:25:13.840]  整個美國
[00:25:13.840 --> 00:25:15.840]  所有這些總裁
[00:25:15.840 --> 00:25:16.840]  所有這些
[00:25:16.840 --> 00:25:18.840]  連哈佛大學的校長Summers
[00:25:18.840 --> 00:25:19.840]  都有份
[00:25:19.840 --> 00:25:20.840]  是嗎
[00:25:20.840 --> 00:25:22.840]  你不行的
[00:25:22.840 --> 00:25:24.840]  你帶領整個世界
[00:25:24.840 --> 00:25:26.840]  你怎麼可以做這些
[00:25:26.840 --> 00:25:28.840]  所以今天你technology
[00:25:28.840 --> 00:25:30.840]  人呢
[00:25:30.840 --> 00:25:32.840]  不只是資訊
[00:25:32.840 --> 00:25:34.840]  TS Eliot說過一句話
[00:25:34.840 --> 00:25:36.840]  他說在資訊中
[00:25:36.840 --> 00:25:38.840]  我們失去什麼知識
[00:25:38.840 --> 00:25:40.840]  在知識中我們失去什麼智慧
[00:25:40.840 --> 00:25:42.840]  在智慧中
[00:25:42.840 --> 00:25:44.840]  我們失去什麼敬虔
[00:25:44.840 --> 00:25:46.840]  你以為知識多好
[00:25:46.840 --> 00:25:48.840]  資訊多好
[00:25:48.840 --> 00:25:50.840]  詹宏志是台灣才子
[00:25:50.840 --> 00:25:52.840]  他說拍拉圖
[00:25:52.840 --> 00:25:54.840]  人生
[00:25:54.840 --> 00:25:56.840]  看十七萬字
[00:25:56.840 --> 00:25:58.840]  我們每天
[00:25:58.840 --> 00:26:00.840]  看報紙又看十七萬字
[00:26:00.840 --> 00:26:02.840]  但是拍拉圖
[00:26:02.840 --> 00:26:04.840]  有一生去思考
[00:26:04.840 --> 00:26:06.840]  所以成就大一點
[00:26:06.840 --> 00:26:08.840]  我們每天都多十七萬字
[00:26:08.840 --> 00:26:10.840]  所以我們沒有思考
[00:26:10.840 --> 00:26:12.840]  沒有空間
[00:26:12.840 --> 00:26:14.840]  所以資訊多可能會失去智慧
[00:26:14.840 --> 00:26:16.840]  信不信
[00:26:16.840 --> 00:26:18.840]  智慧多可能會失去敬虔
[00:26:18.840 --> 00:26:22.840]  所以聖經怎麼說
[00:26:22.840 --> 00:26:24.840]  敬虔
[00:26:24.840 --> 00:26:26.840]  是智慧的開端
[00:26:26.840 --> 00:26:28.840]  所以我們要很小心
[00:26:28.840 --> 00:26:30.840]  我們要很小心
[00:26:30.840 --> 00:26:32.840]  什麼叫做Make disciples
[00:26:32.840 --> 00:26:34.840]  就是要將各行各業最厲害的人
[00:26:34.840 --> 00:26:36.840]  都要歸順基督
[00:26:36.840 --> 00:26:38.840]  承認他為主
[00:26:38.840 --> 00:26:40.840]  所以我們做每一個行業
[00:26:40.840 --> 00:26:42.840]  你做老師
[00:26:42.840 --> 00:26:44.840]  你都要出色的老師
[00:26:44.840 --> 00:26:46.840]  不是掛羊頭罵狗肉
[00:26:46.840 --> 00:26:48.840]  做老師
[00:26:48.840 --> 00:26:50.840]  就要為了傳福音
[00:26:50.840 --> 00:26:52.840]  我是physics的
[00:26:52.840 --> 00:26:54.840]  如果我physics都教得不好
[00:26:54.840 --> 00:26:56.840]  我的學生全港考試最低分
[00:26:56.840 --> 00:26:58.840]  我怎麼可以傳福音
[00:26:58.840 --> 00:27:00.840]  對不對
[00:27:00.840 --> 00:27:02.840]  我教了兩年physics
[00:27:02.840 --> 00:27:04.840]  我都有很多學生
[00:27:04.840 --> 00:27:06.840]  神的恩典
[00:27:06.840 --> 00:27:08.840]  我們當年
[00:27:08.840 --> 00:27:10.840]  我的班
[00:27:10.840 --> 00:27:12.840]  掃了很多名校
[00:27:12.840 --> 00:27:14.840]  不說了
[00:27:14.840 --> 00:27:18.840]  你要進入科
[00:27:18.840 --> 00:27:20.840]  你和你的學科
[00:27:20.840 --> 00:27:22.840]  是有相關性
[00:27:22.840 --> 00:27:24.840]  所以才天上地下所有的權柄
[00:27:24.840 --> 00:27:26.840]  人家交一堂課給你
[00:27:26.840 --> 00:27:28.840]  要用心做
[00:27:28.840 --> 00:27:30.840]  我們以前突破蘇恩配姊妹
[00:27:30.840 --> 00:27:32.840]  她每一樣東西
[00:27:32.840 --> 00:27:34.840]  她吃一餐飯
[00:27:34.840 --> 00:27:36.840]  她做一件事很有要求
[00:27:36.840 --> 00:27:38.840]  桌布怎麼擺
[00:27:38.840 --> 00:27:40.840]  窗戶怎麼去
[00:27:40.840 --> 00:27:42.840]  外面有什麼樹
[00:27:42.840 --> 00:27:44.840]  很簡單的東西
[00:27:44.840 --> 00:27:46.840]  你對生命有個要求
[00:27:46.840 --> 00:27:48.840]  不是隨便的
[00:27:48.840 --> 00:27:50.840]  有一次我去演唱會
[00:27:50.840 --> 00:27:52.840]  遲到請我去演唱會的朋友
[00:27:52.840 --> 00:27:54.840]  請我吃晚飯
[00:27:54.840 --> 00:27:56.840]  不要緊 吃乾炒牛河
[00:27:56.840 --> 00:27:58.840]  他說不行 永泰
[00:27:58.840 --> 00:28:00.840]  要有些文化
[00:28:00.840 --> 00:28:02.840]  他氣死我
[00:28:02.840 --> 00:28:04.840]  我經常記得他講這句說話
[00:28:04.840 --> 00:28:06.840]  我們真的沒有文化
[00:28:06.840 --> 00:28:08.840]  匆匆忙忙
[00:28:08.840 --> 00:28:10.840]  對生活
[00:28:10.840 --> 00:28:12.840]  對生命沒有尊重
[00:28:12.840 --> 00:28:14.840]  諾貝爾文學獎
[00:28:14.840 --> 00:28:16.840]  大綱便三郎寫一首詩
[00:28:16.840 --> 00:28:18.840]  他第一首詩
[00:28:18.840 --> 00:28:20.840]  他說在雨滴當中
[00:28:20.840 --> 00:28:22.840]  在樹的一滴露水當中
[00:28:22.840 --> 00:28:24.840]  我看見世界
[00:28:24.840 --> 00:28:28.840]  他說我以前沒有觀察
[00:28:28.840 --> 00:28:30.840]  原來我觀察到在和田當中
[00:28:30.840 --> 00:28:32.840]  葉子是擺得很快
[00:28:32.840 --> 00:28:34.840]  原來我對世界是沒有匆匆而來
[00:28:34.840 --> 00:28:36.840]  匆匆而去
[00:28:36.840 --> 00:28:38.840]  沒有認真地去回答神的創造
[00:28:38.840 --> 00:28:42.840]  你們很多讀科學
[00:28:42.840 --> 00:28:44.840]  化學有一個叫
[00:28:44.840 --> 00:28:46.840]  second law of thermodynamics
[00:28:46.840 --> 00:28:48.840]  幾十年前
[00:28:48.840 --> 00:28:50.840]  信得記不記得
[00:28:50.840 --> 00:28:54.840]  他說世界上的能量
[00:28:54.840 --> 00:28:56.840]  一樣都全部去到
[00:28:56.840 --> 00:28:58.840]  最低的能量
[00:28:58.840 --> 00:29:00.840]  entropy一直去到最低
[00:29:00.840 --> 00:29:02.840]  譬如有些精緻的東西
[00:29:02.840 --> 00:29:04.840]  一跌在地上就打爛散的
[00:29:04.840 --> 00:29:06.840]  唯有神的創造
[00:29:06.840 --> 00:29:08.840]  下雪的時候
[00:29:08.840 --> 00:29:10.840]  下雪的時候
[00:29:10.840 --> 00:29:12.840]  你開車下雪
[00:29:12.840 --> 00:29:14.840]  雪花在你的車前
[00:29:14.840 --> 00:29:16.840]  凝固了的時候
[00:29:16.840 --> 00:29:18.840]  它是怎樣的
[00:29:18.840 --> 00:29:20.840]  每一個雪花都不同
[00:29:20.840 --> 00:29:22.840]  有設計的
[00:29:22.840 --> 00:29:24.840]  entropy level是高了
[00:29:24.840 --> 00:29:26.840]  一定有創造
[00:29:26.840 --> 00:29:28.840]  怎麼可能沒有創造
[00:29:28.840 --> 00:29:30.840]  怎麼可能自然
[00:29:30.840 --> 00:29:32.840]  如果自然一定亂了
[00:29:32.840 --> 00:29:34.840]  不會有設計不會有design不會有beauty
[00:29:34.840 --> 00:29:36.840]  天上地下所有的權柄
[00:29:36.840 --> 00:29:38.840]  都接受不了
[00:29:38.840 --> 00:29:40.840]  我們是要
[00:29:40.840 --> 00:29:42.840]  從不同的行業
[00:29:42.840 --> 00:29:44.840]  不是一定要做minister
[00:29:44.840 --> 00:29:46.840]  要突破
[00:29:46.840 --> 00:29:48.840]  每一個行業都是一個服事主
[00:29:48.840 --> 00:29:50.840]  我們的生命是一首詩歌
[00:29:50.840 --> 00:29:52.840]  來敬拜
[00:29:52.840 --> 00:29:54.840]  所以很重要無論你是做父母
[00:29:54.840 --> 00:29:56.840]  要用心
[00:29:56.840 --> 00:29:58.840]  我認識溫偉耀博士
[00:29:58.840 --> 00:30:00.840]  第一任太太後來死去
[00:30:00.840 --> 00:30:02.840]  我們在根那裏訪問他
[00:30:02.840 --> 00:30:04.840]  他說什麼
[00:30:04.840 --> 00:30:06.840]  他說愛國
[00:30:06.840 --> 00:30:08.840]  兩個女兒照顧兩個中國人
[00:30:08.840 --> 00:30:10.840]  就是愛國
[00:30:10.840 --> 00:30:12.840]  很重要
[00:30:12.840 --> 00:30:14.840]  母親的抉擇
[00:30:14.840 --> 00:30:16.840]  很重要
[00:30:16.840 --> 00:30:18.840]  她逼他學琴
[00:30:18.840 --> 00:30:20.840]  還是引導他學琴
[00:30:20.840 --> 00:30:22.840]  還是鼓勵他學琴
[00:30:22.840 --> 00:30:24.840]  我今早face time
[00:30:24.840 --> 00:30:26.840]  我的兒子在台灣
[00:30:26.840 --> 00:30:28.840]  他是作曲的
[00:30:28.840 --> 00:30:30.840]  他是我的數碼宣教士
[00:30:30.840 --> 00:30:32.840]  我不作worship song
[00:30:32.840 --> 00:30:34.840]  要用基督徒的價值進入流行曲
[00:30:34.840 --> 00:30:36.840]  去了幾個月
[00:30:36.840 --> 00:30:38.840]  作了幾首歌
[00:30:38.840 --> 00:30:40.840]  台灣最top的singer
[00:30:40.840 --> 00:30:42.840]  買了他的歌
[00:30:42.840 --> 00:30:44.840]  進入世界
[00:30:44.840 --> 00:30:46.840]  進入世界
[00:30:46.840 --> 00:30:48.840]  進入世界
[00:30:48.840 --> 00:30:50.840]  進入到
[00:30:50.840 --> 00:30:52.840]  讓主的主權天上地下
[00:30:52.840 --> 00:30:54.840]  所有的權兵都刺及我了
[00:30:54.840 --> 00:30:56.840]  我們的福音不是個人
[00:30:56.840 --> 00:30:58.840]  得什麼利益得什麼永生
[00:30:58.840 --> 00:31:00.840]  那個是結果
[00:31:00.840 --> 00:31:02.840]  是要將神一個怎樣的神
[00:31:02.840 --> 00:31:04.840]  我們要使人承認祂
[00:31:04.840 --> 00:31:06.840]  敬拜祂
[00:31:06.840 --> 00:31:08.840]  跟隨祂
[00:31:08.840 --> 00:31:10.840]  這個才是福音
