
[00:00:00.000 --> 00:00:04.280]  神帶領同福堂是向着一個方向走的
[00:16:09.960 --> 00:16:12.200]  做人開心就行
[00:16:12.200 --> 00:16:14.080]  大家這樣聽這些話
[00:16:14.080 --> 00:16:15.520]  就好像沒什麼
[00:16:15.520 --> 00:16:17.440]  但對Kelly就很重要
[00:16:17.440 --> 00:16:18.520]  爲什麼呢
[00:16:18.520 --> 00:16:21.600]  其實她那天呆了
[00:16:21.600 --> 00:16:22.800]  不知有什麼反應
[00:16:22.800 --> 00:16:23.640]  但離開的時候
[00:16:23.640 --> 00:16:25.280]  她已經開始哭了
[00:16:25.280 --> 00:16:29.360]  因爲伯伯一如既往
[00:16:29.360 --> 00:16:31.680]  那時候她的心靈是什麼
[00:16:31.680 --> 00:16:32.800]  Kelly說她少年人
[00:16:32.800 --> 00:16:35.520]  她整個中學的時代
[00:16:35.520 --> 00:16:38.040]  其實是充滿壓力的
[00:16:38.040 --> 00:16:40.040]  她見到那些同學
[00:16:40.040 --> 00:16:42.360]  有些真的意圖跳樓
[00:16:42.360 --> 00:16:44.720]  有些同學是抑鬱的
[00:16:44.720 --> 00:16:45.960]  回不了學
[00:16:45.960 --> 00:16:50.520]  所以她整個少年時代
[00:16:50.520 --> 00:16:53.400]  就在這種高壓的裏面
[00:16:53.400 --> 00:16:56.920]  她有時見到一些同學
[00:16:56.920 --> 00:16:58.600]  或者少年人跳樓
[00:16:58.600 --> 00:16:59.720]  輿論就說
[00:16:59.720 --> 00:17:02.080]  這些少年人那麼脆弱
[00:17:02.080 --> 00:17:04.280]  原來他們感受到那種壓力
[00:17:04.280 --> 00:17:05.560]  那些人說我廢
[00:17:05.560 --> 00:17:06.600]  雖然我是廢
[00:17:06.600 --> 00:17:08.200]  不過你也不要說我廢
[00:17:08.200 --> 00:17:09.480]  他們是這麼說的
[00:17:09.480 --> 00:17:12.040]  整個少年時代都是這樣
[00:17:12.040 --> 00:17:15.360]  明年她就DSE了
[00:17:15.360 --> 00:17:18.160]  所以她完全感受到那種壓力
[00:17:18.160 --> 00:17:20.040]  但伯伯一如既往
[00:17:20.040 --> 00:17:24.200]  那句話就剛剛接觸到她的心靈
[00:17:24.200 --> 00:17:25.880]  不要緊張
[00:17:25.880 --> 00:17:28.800]  做人開開心心就行了
[00:17:28.800 --> 00:17:30.240]  對於她來說
[00:17:30.240 --> 00:17:31.880]  她想着去祝福別人
[00:17:31.880 --> 00:17:34.400]  反而伯伯那句話
[00:17:34.400 --> 00:17:36.880]  就反而成爲了她的祝福
[00:17:36.880 --> 00:17:38.480]  所以你祝福別人
[00:17:38.480 --> 00:17:41.640]  我經常和一些"頂智慧"說笑
[00:17:41.640 --> 00:17:43.920]  "頂智慧"地球是圓的
[00:17:43.920 --> 00:17:46.160]  如果你直線走一個地方
[00:17:46.160 --> 00:17:49.640]  到最後你也會走回這個位置
[00:17:49.640 --> 00:17:51.720]  當然你經過很多不同的地方
[00:17:51.720 --> 00:17:54.240]  所以你想着給了別人
[00:17:54.240 --> 00:17:55.200]  給了出去
[00:17:55.200 --> 00:17:57.040]  原來地球是圓的
[00:17:57.040 --> 00:17:58.920]  慢慢又會回頭
[00:17:58.920 --> 00:17:59.840]  祝福別人
[00:17:59.840 --> 00:18:02.080]  你自己也蒙福
[00:18:02.080 --> 00:18:03.440]  就是這樣的意思
[00:18:03.440 --> 00:18:06.120]  所以這是第一個
[00:18:06.120 --> 00:18:07.800]  另外一個水管就是
[00:18:07.800 --> 00:18:10.320]  當你願意分享的時候
[00:18:10.320 --> 00:18:15.200]  原來你越有能力分享
[00:18:15.200 --> 00:18:17.360]  如果你開頭想着
[00:18:17.360 --> 00:18:18.920]  倒一杯水出去
[00:18:18.920 --> 00:18:22.280]  原來神會給你一桶水倒出去
[00:18:22.280 --> 00:18:23.760]  你想着倒一桶水出去
[00:18:23.760 --> 00:18:26.360]  原來神會給你整條河倒出去
[00:18:26.360 --> 00:18:27.200]  爲什麼呢?
[00:18:27.200 --> 00:18:28.320]  因爲神的心想着
[00:18:28.320 --> 00:18:30.160]  如果這條水管塞了
[00:18:30.160 --> 00:18:32.000]  你會不會願意倒水下去
[00:18:32.000 --> 00:18:33.280]  我相信也是
[00:18:33.280 --> 00:18:34.200]  如果這條水管塞了
[00:18:34.200 --> 00:18:35.600]  你不和別人分享的話
[00:18:35.600 --> 00:18:37.520]  神不會將這些活水倒進你那裏
[00:18:37.520 --> 00:18:40.200]  但是如果這條水管是暢通無阻的話
[00:18:40.200 --> 00:18:42.520]  神就會通過你
[00:18:42.520 --> 00:18:43.200]  將這些活水
[00:18:43.200 --> 00:18:46.520]  因爲祂的心意是將有更多更多的人
[00:18:46.520 --> 00:18:48.040]  分享這些祝福
[00:18:48.040 --> 00:18:49.640]  所以如果你願意這樣做的話
[00:18:49.640 --> 00:18:52.240]  我很相信神有更豐盛的恩典
[00:18:52.240 --> 00:18:55.080]  在你生命上面流過
[00:18:55.080 --> 00:18:56.880]  剛纔這個家庭
[00:18:56.880 --> 00:18:59.000]  Desmond和Shirley這個家庭
[00:18:59.000 --> 00:19:00.200]  他一路分享見證
[00:19:00.200 --> 00:19:01.480]  我彷彿覺得
[00:19:01.480 --> 00:19:05.040]  這個家庭就是現代的阿伯拉罕
[00:19:05.040 --> 00:19:09.360]  是全家一起給神妻去成就她的使命的
[00:19:09.360 --> 00:19:11.920]  雖然他們剛纔很怯場
[00:19:11.920 --> 00:19:14.200]  但是他們的小朋友也很可愛
[00:19:14.200 --> 00:19:15.200]  但是你想一下
[00:19:15.200 --> 00:19:17.640]  本來是兩夫婦去服侍的
[00:19:17.640 --> 00:19:22.040]  然後又多了兩個小宗教士和他們一起
[00:19:22.040 --> 00:19:25.160]  所以神就會擴闊他們的境界
[00:19:25.160 --> 00:19:27.360]  慢慢地使用他們去祝福人
[00:19:27.360 --> 00:19:29.000]  還有他們的見證
[00:19:29.000 --> 00:19:31.360]  是成爲他們下一代的美好見證
[00:19:31.360 --> 00:19:32.400]  給點掌聲,好嗎?
[00:19:32.400 --> 00:19:35.400]  (掌聲)
[00:19:35.400 --> 00:19:36.200]  弟兄姊妹
[00:19:36.200 --> 00:19:41.760]  神是讓我們成爲祝福人的流通管治
[00:19:41.760 --> 00:19:43.920]  所以這時候
[00:19:43.920 --> 00:19:46.000]  我們具體應該怎麼做呢?
[00:19:46.000 --> 00:19:49.840]  聽完謝牧師和Ken哥說了15分鐘
[00:19:49.840 --> 00:19:51.600]  究竟我們具體怎麼做呢?
[00:19:51.600 --> 00:19:54.800]  大家進來的時候有沒有收到這張東西?
[00:19:54.800 --> 00:19:55.880]  有,是吧?
[00:19:55.880 --> 00:19:58.320]  我們一起看看怎麼用,好嗎?
[00:19:58.320 --> 00:20:00.320]  5個B
[00:20:00.320 --> 00:20:03.240]  這張祝福卡
[00:20:03.240 --> 00:20:06.920]  一邊有一段聖經
[00:20:06.920 --> 00:20:09.400]  彼得前書一章二節
[00:20:09.400 --> 00:20:10.840]  是很容易記的
[00:20:10.840 --> 00:20:12.920]  很容易講,很容易明白
[00:20:12.920 --> 00:20:17.200]  願因爲平安多多加給你們
[00:20:17.200 --> 00:20:21.760]  所以大家待會祝福差遣完之後
[00:20:21.760 --> 00:20:24.200]  第一步就是爲自己祈禱
[00:20:24.200 --> 00:20:27.800]  主啊,願禰與我同在,帶你我一起出去
[00:20:27.800 --> 00:20:28.720]  這是第一步
[00:20:28.720 --> 00:20:30.840]  第二步,你出去
[00:20:30.840 --> 00:20:32.320]  離開這個門口
[00:20:32.320 --> 00:20:35.920]  你就用這段聖經祝福你去的地方
[00:20:35.920 --> 00:20:38.600]  可能你去大坑,可能你去銅鑼灣
[00:20:38.600 --> 00:20:40.720]  你就用這段聖經去宣告
[00:20:40.720 --> 00:20:45.560]  願因爲平安多多加給大坑
[00:20:45.560 --> 00:20:46.800]  好了,你繼續走
[00:20:46.800 --> 00:20:48.720]  你去到書館街
[00:20:48.720 --> 00:20:53.200]  你願因爲平安多多加給書館街
[00:20:53.200 --> 00:20:54.360]  那你去到商鋪
[00:20:54.360 --> 00:20:56.440]  我想大家都要喫東西了,是吧?
[00:20:56.440 --> 00:21:00.520]  大家入到商鋪,商鋪是賣什麼的?
[00:21:00.520 --> 00:21:01.560]  商鋪賣粥,是吧?
[00:21:01.560 --> 00:21:03.560]  你去到門口,你想喫粥
[00:21:03.560 --> 00:21:07.320]  願因爲平安多多加給商鋪
[00:21:07.320 --> 00:21:09.160]  你進去喫粥
[00:21:09.160 --> 00:21:12.080]  老闆和老闆娘在那裏
[00:21:12.080 --> 00:21:14.320]  因爲我們探訪了很久,很熟悉的
[00:21:14.320 --> 00:21:15.400]  你跟他們說
[00:21:15.400 --> 00:21:17.160]  如果見到老闆或老闆娘
[00:21:17.160 --> 00:21:20.320]  願因爲平安多多加給你
[00:21:20.320 --> 00:21:21.400]  然後你問他
[00:21:21.400 --> 00:21:22.840]  你想不想我爲你祈禱?
[00:21:22.840 --> 00:21:23.680]  他說好
[00:21:23.680 --> 00:21:24.880]  那你就爲他祈禱
[00:21:24.880 --> 00:21:26.760]  願因爲平安多多加給你
[00:21:26.760 --> 00:21:28.280]  然後你記住要光顧
[00:21:28.280 --> 00:21:30.120]  所以有P的
[00:21:30.120 --> 00:21:32.520]  其中一個P是P
[00:21:32.520 --> 00:21:34.560]  光顧完之後
[00:21:34.560 --> 00:21:36.240]  或者光顧完之前
[00:21:36.240 --> 00:21:38.480]  你可以用卡的另一邊
[00:21:38.480 --> 00:21:39.800]  就是多謝
[00:21:39.800 --> 00:21:41.440]  你可以很帥氣的
[00:21:41.440 --> 00:21:42.960]  我這個不代表帥氣
[00:21:42.960 --> 00:21:44.840]  是一個姿勢而已
[00:21:44.840 --> 00:21:46.640]  很帥氣的告訴他
[00:21:46.640 --> 00:21:48.080]  我代表同福堂
[00:21:48.080 --> 00:21:49.480]  你記住要穿同一件衣服
[00:21:49.480 --> 00:21:51.000]  我代表同福堂
[00:21:51.000 --> 00:21:53.880]  多謝你成爲我的輪舍
[00:21:53.880 --> 00:21:55.440]  這是很好的善意
[00:21:55.440 --> 00:21:57.360]  是一句祝福
[00:21:57.360 --> 00:22:00.840]  然後還要多做兩件事
[00:22:00.840 --> 00:22:01.480]  就是記住
[00:22:01.480 --> 00:22:02.680]  香港人一定做的
[00:22:02.680 --> 00:22:04.000]  是什麼?
[00:22:04.000 --> 00:22:04.800]  打卡
[00:22:04.800 --> 00:22:05.400]  沒錯
[00:22:05.400 --> 00:22:06.400]  就是這樣
[00:22:06.400 --> 00:22:09.680]  當這個康記老闆
[00:22:09.680 --> 00:22:14.720]  打一張卡
[00:22:14.720 --> 00:22:17.240]  老闆腳軟
[00:22:17.240 --> 00:22:18.800]  打完卡之後
[00:22:18.800 --> 00:22:23.200]  #927928TFC
[00:22:23.200 --> 00:22:24.000]  放上網
[00:22:24.000 --> 00:22:25.040]  讓我們兄弟姐妹
[00:22:25.040 --> 00:22:25.760]  我們的同工
[00:22:25.760 --> 00:22:29.120]  和你分享到美妙的時刻
[00:22:29.120 --> 00:22:30.480]  開心的時刻
[00:22:30.480 --> 00:22:31.480]  行不行?
[00:22:31.480 --> 00:22:32.440]  5個P
[00:22:32.440 --> 00:22:33.000]  Pray
[00:22:33.000 --> 00:22:33.800]  Proclaim
[00:22:33.800 --> 00:22:34.640]  Pay
[00:22:34.640 --> 00:22:36.200]  還有Photo
[00:22:36.200 --> 00:22:37.320]  和Post
[00:22:37.320 --> 00:22:38.480]  行不行?
[00:22:38.480 --> 00:22:40.720]  神阿主讓你親自去猜測
[00:22:40.720 --> 00:22:42.320]  我們每一位兄弟姐妹
[00:22:42.320 --> 00:22:44.040]  讓我們每一位都成爲
[00:22:44.040 --> 00:22:47.080]  美妙的祝福人的流通管子
[00:22:47.080 --> 00:22:48.800]  成爲你聖潔的器皿
[00:22:48.800 --> 00:22:49.920]  合符主容
[00:22:49.920 --> 00:22:51.920]  當我們離開這個門口的時候
[00:22:51.920 --> 00:22:53.680]  神阿禰就讓我們
[00:22:53.680 --> 00:22:56.240]  生命裏面充滿那種喜樂
[00:22:56.240 --> 00:22:57.960]  充滿那種平安
[00:22:57.960 --> 00:23:00.760]  以至不單止我們保持着
[00:23:00.760 --> 00:23:02.600]  而是在我們生命裏面
[00:23:02.600 --> 00:23:04.200]  可以湧流出來
[00:23:04.200 --> 00:23:06.320]  讓我們的眼神
[00:23:06.320 --> 00:23:07.280]  笑容
[00:23:07.280 --> 00:23:08.160]  面容
[00:23:08.160 --> 00:23:09.040]  說話
[00:23:09.040 --> 00:23:12.280]  都成爲所有祝福人的媒介
[00:23:12.280 --> 00:23:14.240]  讓我們所講的是恩義
[00:23:14.240 --> 00:23:15.880]  讓我們的禱告、祝福
[00:23:15.880 --> 00:23:17.760]  都是蒙你所約納
[00:23:17.760 --> 00:23:19.360]  蒙你所隨庭
[00:23:19.360 --> 00:23:23.320]  主日帶讓我們成爲流通的管子的時候
[00:23:23.320 --> 00:23:25.840]  這一切的祝福都通過我們兄弟姐妹
[00:23:25.840 --> 00:23:27.280]  去湧流出去
[00:23:27.280 --> 00:23:31.000]  以至我們祝福人自己都蒙福
[00:23:31.000 --> 00:23:33.240]  耶穌基督你自己那份的救恩
[00:23:33.240 --> 00:23:35.280]  讓我們可以經驗到
[00:23:35.280 --> 00:23:36.800]  天上爸爸的愛
[00:23:36.800 --> 00:23:38.120]  湧流在我們生命裏面
[00:23:38.120 --> 00:23:39.320]  可以湧流出來
[00:23:39.320 --> 00:23:40.640]  讓那種能力
[00:23:40.640 --> 00:23:41.840]  精靈的能力
[00:23:41.840 --> 00:23:43.040]  恩典、權能
[00:23:43.040 --> 00:23:45.320]  淋到我們每一位兄弟姐妹當中
[00:23:45.320 --> 00:23:47.320]  直到永永遠遠
[00:23:47.320 --> 00:23:49.320]  祈禱去奉耶穌基督的聖名
[00:23:49.320 --> 00:23:50.320]  我們一起說
[00:23:50.320 --> 00:23:51.320]  Amen
