
[00:00:00.000 --> 00:00:13.800]  當時巴勒斯坦地圖大概是公元40年左右
[00:18:47.000 --> 00:18:47.960]  被嚇破膽
[00:18:47.960 --> 00:18:49.920]  四散信徒
[00:18:49.920 --> 00:18:52.200]  但他們有美好的生命
[00:18:52.200 --> 00:18:53.640]  一個不完美的羣體
[00:18:53.640 --> 00:18:54.600]  我們啓福堂
[00:18:54.600 --> 00:18:57.000]  肯定不是一個完美的羣體
[00:18:57.000 --> 00:18:58.920]  不僅僅在架構上
[00:18:58.920 --> 00:19:00.480]  在我們信徒的生命
[00:19:00.480 --> 00:19:01.920]  我們仍然
[00:19:01.920 --> 00:19:03.080]  好像
[00:19:03.080 --> 00:19:04.200]  認識的弟兄
[00:19:04.200 --> 00:19:05.480]  他寫過見證
[00:19:05.480 --> 00:19:09.240]  我們的生命是有改善的空間
[00:19:09.240 --> 00:19:10.640]  是不是我們很喜歡這句話
[00:19:10.640 --> 00:19:14.000]  我們啓福堂有改善的空間
[00:19:14.000 --> 00:19:15.320]  Always is true
[00:19:15.320 --> 00:19:17.320]  所以政府出來回答我們
[00:19:17.320 --> 00:19:19.840]  每一個政策
[00:19:19.840 --> 00:19:21.520]  我們都有改善的空間
[00:19:21.520 --> 00:19:24.240]  我會繼續努力
[00:19:24.240 --> 00:19:25.960]  去服務大家
[00:19:25.960 --> 00:19:27.240]  但這裏
[00:19:27.240 --> 00:19:30.400]  看見一個不完美的教會
[00:19:30.400 --> 00:19:31.800]  安提阿這裏
[00:19:31.800 --> 00:19:32.720]  初營
[00:19:32.720 --> 00:19:36.360]  連一個出名的領袖都沒有
[00:19:36.360 --> 00:19:37.200]  巴拿巴去
[00:19:37.200 --> 00:19:37.760]  他怎樣
[00:19:37.760 --> 00:19:39.760]  他看見神的恩典
[00:19:39.760 --> 00:19:42.480]  看見神的手與他們同在
[00:19:42.480 --> 00:19:44.280]  你知道嗎我們今年的主題
[00:19:44.280 --> 00:19:45.720]  或者這一輪的主題叫
[00:19:45.720 --> 00:19:47.240]  經歷神同在
[00:19:47.240 --> 00:19:50.120]  就是其中一個屬靈羣體應該有的標記
[00:19:50.120 --> 00:19:52.720]  一個屬靈羣體可以有很多標記
[00:19:52.720 --> 00:19:54.120]  人家看見我們
[00:19:54.120 --> 00:19:56.040]  通常看見我們有唱詩
[00:19:56.040 --> 00:19:57.600]  我們唱詩是很喜樂的
[00:19:57.600 --> 00:20:00.400]  看見我們基督徒有喜樂的心
[00:20:00.400 --> 00:20:01.640]  有不怕喫虧
[00:20:01.640 --> 00:20:03.160]  肯愛人如己
[00:20:03.160 --> 00:20:05.840]  無條件去幫人的心
[00:20:05.840 --> 00:20:07.600]  有些人覺得我們基督徒
[00:20:07.600 --> 00:20:08.560]  戇直
[00:20:08.560 --> 00:20:09.520]  很容易被騙
[00:20:09.520 --> 00:20:10.920]  這些是我們的標記
[00:20:10.920 --> 00:20:11.600]  是不是
[00:20:11.600 --> 00:20:12.640]  有些人是很愚蠢
[00:20:12.640 --> 00:20:15.440]  拿着一本黑色的書
[00:20:15.440 --> 00:20:16.520]  聖經
[00:20:16.520 --> 00:20:17.160]  是不是
[00:20:17.160 --> 00:20:18.440]  說話很規矩
[00:20:18.440 --> 00:20:19.520]  喫飯又會祈禱
[00:20:19.520 --> 00:20:21.320]  這是我們的標記
[00:20:21.320 --> 00:20:23.200]  星期天會坐的士
[00:20:23.200 --> 00:20:23.920]  是不是
[00:20:23.920 --> 00:20:25.040]  平時沒有那麼爽手
[00:20:25.040 --> 00:20:27.840]  因爲怕崇拜遲到
[00:20:27.840 --> 00:20:28.480]  哦
[00:20:28.480 --> 00:20:29.080]  什麼福堂
[00:20:29.080 --> 00:20:30.040]  我知道
[00:20:30.040 --> 00:20:31.320]  今天早上兜一個
[00:20:31.320 --> 00:20:34.920]  那個今天早上要回去當值
[00:20:34.920 --> 00:20:36.040]  你明白嗎
[00:20:36.040 --> 00:20:38.040]  所以基督徒的標記
[00:20:38.040 --> 00:20:39.480]  除了有愛
[00:20:39.480 --> 00:20:42.000]  有很多愛顯的
[00:20:42.000 --> 00:20:42.920]  還有一個
[00:20:42.920 --> 00:20:44.560]  是經歷神
[00:20:44.560 --> 00:20:46.920]  神的手和我們同在
[00:20:46.920 --> 00:20:48.080]  外面來的人會看到
[00:20:48.080 --> 00:20:51.600]  神的恩典在我們身上
[00:20:51.600 --> 00:20:53.000]  這個巴拿巴
[00:20:53.000 --> 00:20:54.400]  他被聖靈充滿
[00:20:54.400 --> 00:20:55.840]  他明白救恩
[00:20:55.840 --> 00:20:58.880]  他有良善的屬靈品格
[00:20:58.880 --> 00:21:01.680]  這個就是他的生命
[00:21:01.680 --> 00:21:02.600]  他信服
[00:21:02.600 --> 00:21:04.080]  他願意施羽
[00:21:04.080 --> 00:21:05.480]  他看到神的恩典
[00:21:05.480 --> 00:21:06.520]  看到神的工作
[00:21:06.520 --> 00:21:07.560]  不僅如此
[00:21:07.560 --> 00:21:08.840]  他還看到神的恩典
[00:21:08.840 --> 00:21:10.080]  在人身上
[00:21:10.080 --> 00:21:11.000]  他會怎麼樣
[00:21:11.000 --> 00:21:12.400]  他會欣賞
[00:21:12.400 --> 00:21:13.800]  他會歡喜
[00:21:13.800 --> 00:21:15.560]  你有沒有這種體驗
[00:21:15.560 --> 00:21:16.080]  你看到
[00:21:16.080 --> 00:21:16.520]  哦
[00:21:16.520 --> 00:21:18.320]  哪個願意信主
[00:21:18.320 --> 00:21:19.360]  哪個願意迴轉
[00:21:19.360 --> 00:21:21.360]  哪個願意出來講神
[00:21:21.360 --> 00:21:22.600]  怎麼帶領他
[00:21:22.600 --> 00:21:25.120]  哪個願意洗禮歸主
[00:21:25.120 --> 00:21:27.040]  哪個願意去侍奉神
[00:21:27.040 --> 00:21:28.400]  你看到他生命改變
[00:21:28.400 --> 00:21:30.960]  你有沒有爲他歡喜
[00:21:30.960 --> 00:21:32.800]  然後你只不過說
[00:21:32.800 --> 00:21:33.520]  沒什麼新的
[00:21:33.520 --> 00:21:35.920]  我以前不是這樣
[00:21:35.920 --> 00:21:37.040]  有什麼厲害
[00:21:37.040 --> 00:21:38.880]  你知不知道我以前聽過一個人
[00:21:38.880 --> 00:21:42.240]  他去見一個新朋友
[00:21:42.240 --> 00:21:44.560]  他很有侍奉經驗
[00:21:44.560 --> 00:21:46.320]  執事問他
[00:21:46.320 --> 00:21:47.480]  你可不可以說一下
[00:21:47.480 --> 00:21:50.200]  你以前有什麼侍奉經驗
[00:21:50.200 --> 00:21:51.760]  你猜他怎麼回答
[00:21:51.760 --> 00:21:53.960]  我正在做你現在做的事
[00:21:53.960 --> 00:21:55.640]  他以前做過執事
[00:21:55.640 --> 00:21:57.120]  但是他這樣說
[00:21:57.120 --> 00:21:57.880]  稍微高姿態
[00:21:57.880 --> 00:22:00.320]  人家問你以前有什麼侍奉經驗
[00:22:00.320 --> 00:22:02.600]  我正在做你現在做的事
[00:22:02.600 --> 00:22:05.800]  聽起來就很
[00:22:05.800 --> 00:22:07.360]  好像自視很高
[00:22:07.360 --> 00:22:09.000]  但是兄弟姐妹
[00:22:09.000 --> 00:22:10.560]  這個巴拿巴
[00:22:10.560 --> 00:22:12.640]  他有很多生命的質素
[00:22:12.640 --> 00:22:15.280]  他明白神的救恩
[00:22:15.280 --> 00:22:17.040]  他被聖靈充滿
[00:22:17.040 --> 00:22:18.160]  管理他的生命
[00:22:18.160 --> 00:22:20.680]  以至他有好的生命表現
[00:22:20.680 --> 00:22:21.880]  所以這裏說了
[00:22:21.880 --> 00:22:22.560]  他信服
[00:22:22.560 --> 00:22:24.440]  他願意奉獻
[00:22:24.440 --> 00:22:25.960]  他看到人的需要
[00:22:25.960 --> 00:22:28.240]  他會去服侍
[00:22:28.240 --> 00:22:30.080]  他離開本族本家
[00:22:30.080 --> 00:22:31.760]  憑信心出去
[00:22:31.760 --> 00:22:33.240]  做第一代當時
[00:22:33.240 --> 00:22:35.760]  向外邦人的宣教士
[00:22:35.760 --> 00:22:37.560]  他能夠在人身上
[00:22:37.560 --> 00:22:39.240]  看到神的恩典
[00:22:39.240 --> 00:22:40.880]  不只是看到人的弱點
[00:22:40.880 --> 00:22:43.040]  缺點
[00:22:43.040 --> 00:22:45.800]  他還願意爲這些人歡喜
[00:22:45.800 --> 00:22:47.440]  他留在那裏一年
[00:22:47.440 --> 00:22:48.680]  去教導他們
[00:22:48.680 --> 00:22:51.440]  他知道自己需要幫忙
[00:22:51.440 --> 00:22:54.360]  他遠遠走一百三十英里
[00:22:54.360 --> 00:22:57.200]  一百三十英里就是兩百多公里
[00:22:57.200 --> 00:22:57.840]  走的
[00:22:57.840 --> 00:22:59.440]  你知道那個人可能
[00:22:59.440 --> 00:23:00.720]  都沒有什麼高鐵
[00:23:00.720 --> 00:23:02.520]  總之就
[00:23:02.520 --> 00:23:03.880]  不知道是什麼交通工具
[00:23:03.880 --> 00:23:05.320]  就過去大掃
[00:23:05.320 --> 00:23:06.160]  他去找
[00:23:06.160 --> 00:23:06.840]  經文說
[00:23:06.840 --> 00:23:08.880]  他去找掃羅
[00:23:08.880 --> 00:23:09.600]  找到
[00:23:09.600 --> 00:23:10.600]  帶了他回來
[00:23:10.600 --> 00:23:12.600]  和掃羅在那裏有一年的時間
[00:23:12.600 --> 00:23:15.240]  教導以色列
[00:23:15.240 --> 00:23:18.120]  教導這裏教會的人
[00:23:18.120 --> 00:23:19.680]  還有一個很特別的
[00:23:19.680 --> 00:23:21.600]  就是去到
[00:23:21.600 --> 00:23:22.480]  88第三點
[00:23:22.480 --> 00:23:23.680]  那裏說什麼
[00:23:23.680 --> 00:23:24.840]  他說
[00:23:24.840 --> 00:23:25.840]  當
[00:23:25.840 --> 00:23:27.320]  27 28節
[00:23:27.320 --> 00:23:29.680]  我們一起讀27 28好嗎
[00:23:29.680 --> 00:23:30.880]  克努第年間
[00:23:30.880 --> 00:23:32.040]  即是羅馬的君王
[00:23:32.040 --> 00:23:35.800]  是公元41到54年的時候
[00:23:35.800 --> 00:23:37.360]  根據歷史記載
[00:23:37.360 --> 00:23:38.640]  當時的饑荒
[00:23:38.640 --> 00:23:41.840]  就在大約41到44年的那一年間
[00:23:41.840 --> 00:23:42.800]  就有
[00:23:42.800 --> 00:23:44.360]  有幾年的饑荒
[00:23:44.360 --> 00:23:47.200]  影響整個巴勒斯坦地方
[00:23:47.200 --> 00:23:48.640]  這個阿加布
[00:23:48.640 --> 00:23:49.440]  先知
[00:23:49.440 --> 00:23:51.240]  在使徒行傳
[00:23:51.240 --> 00:23:52.640]  時代初期
[00:23:52.640 --> 00:23:54.040]  教會有很多神蹟
[00:23:54.040 --> 00:23:56.320]  也有先知講預言
[00:23:56.320 --> 00:23:57.600]  但是聖經很清楚
[00:23:57.600 --> 00:23:59.680]  在某些特別的時期
[00:23:59.680 --> 00:24:02.440]  神要用神蹟騎士見證
[00:24:02.440 --> 00:24:06.280]  那些使徒講的都是從神而來的啓示
[00:24:06.280 --> 00:24:07.600]  從神而來的真理
[00:24:07.600 --> 00:24:10.480]  所以當時有很多這些神蹟騎士
[00:24:10.480 --> 00:24:11.600]  而他預言這件事
[00:24:11.600 --> 00:24:13.080]  就真的應驗
[00:24:13.080 --> 00:24:16.160]  在當時41到44年的公元
[00:24:16.160 --> 00:24:17.720]  在克努第的年代
[00:24:17.720 --> 00:24:21.240]  而安提安這個教會
[00:24:21.240 --> 00:24:23.080]  他起初
[00:24:23.080 --> 00:24:26.080]  那些未信主的外邦人
[00:24:26.080 --> 00:24:29.360]  是由耶路撒冷四散來的猶太信徒
[00:24:29.360 --> 00:24:31.520]  帶他們去信主
[00:24:31.520 --> 00:24:33.440]  而他們幫完他們
[00:24:33.440 --> 00:24:35.120]  然後神又差遣
[00:24:35.120 --> 00:24:36.640]  耶路撒冷來的巴拿巴
[00:24:36.640 --> 00:24:39.120]  去建立這個教會
[00:24:39.120 --> 00:24:40.480]  而這個被建立的教會
[00:24:40.480 --> 00:24:42.040]  聽到耶路撒冷的需要
[00:24:42.040 --> 00:24:43.000]  他們是怎樣的
[00:24:43.000 --> 00:24:44.000]  他們就籌錢
[00:24:44.000 --> 00:24:44.960]  盡他們的力量
[00:24:44.960 --> 00:24:45.840]  29節說
[00:24:45.840 --> 00:24:46.920]  他們盡他們
[00:24:46.920 --> 00:24:49.280]  按他們能力的限度
[00:24:49.280 --> 00:24:51.000]  去奉獻金錢
[00:24:51.000 --> 00:24:53.880]  給遇到饑荒的耶路撒冷教會
[00:24:53.880 --> 00:24:55.520]  你看到一個循環
[00:24:55.520 --> 00:24:56.880]  一個圈
[00:24:56.880 --> 00:24:58.480]  所以我服侍你們
[00:24:58.480 --> 00:25:02.400]  我經常都有人請我喫飯
[00:25:02.400 --> 00:25:05.080]  你知道我現在去外面喫飯
[00:25:05.080 --> 00:25:06.400]  是很頭痛的
[00:25:06.400 --> 00:25:09.000]  我又很多時找不到賬
[00:25:09.000 --> 00:25:12.560]  很少就說走先的
[00:25:12.560 --> 00:25:13.520]  多數都找了賬
[00:25:13.520 --> 00:25:16.280]  然後就不讓我找賬的
[00:25:16.280 --> 00:25:17.640]  這些是我們的福利
[00:25:17.640 --> 00:25:19.040]  但是我想說
[00:25:19.040 --> 00:25:19.760]  重點不是這個
[00:25:19.760 --> 00:25:20.600]  重點就是
[00:25:20.600 --> 00:25:24.080]  當我們神透過其他人來建立我們
[00:25:24.080 --> 00:25:25.880]  而當我們有能力的時候
[00:25:25.880 --> 00:25:29.240]  我們都可以建立服侍我們的人
[00:25:29.240 --> 00:25:30.680]  還有我們的建立
[00:25:30.680 --> 00:25:34.920]  是可以橫跨幾百公里
[00:25:34.920 --> 00:25:37.640]  可以去到世界很多的地方
[00:25:37.640 --> 00:25:39.560]  這個就是巴拿巴
[00:25:39.560 --> 00:25:40.600]  他樂捐
[00:25:40.600 --> 00:25:41.640]  樂以施與
[00:25:41.640 --> 00:25:44.080]  樂以關懷弱勢的社羣
[00:25:44.080 --> 00:25:47.400]  影響安提阿羅教會
[00:25:47.400 --> 00:25:48.800]  不單止這樣
[00:25:48.800 --> 00:25:51.200]  他知道掃羅的使命
[00:25:51.200 --> 00:25:53.160]  就是傳福音給外邦人
[00:25:53.160 --> 00:25:54.800]  所以他記得
[00:25:54.800 --> 00:25:56.320]  什麼叫門徒訓練
[00:25:56.320 --> 00:25:57.600]  大使命就是幫人
[00:25:57.600 --> 00:25:59.360]  去跟從主宰主的門徒
[00:25:59.360 --> 00:26:00.400]  門徒訓練就是
[00:26:00.400 --> 00:26:03.560]  幫一個人做到神想他做的事情
[00:26:03.560 --> 00:26:06.000]  巴拿巴很清楚掃羅的使命
[00:26:06.000 --> 00:26:07.400]  神託付給他是什麼
[00:26:07.400 --> 00:26:09.400]  就是要建立外邦人
[00:26:09.400 --> 00:26:12.120]  所以他就去大掃找他
[00:26:12.120 --> 00:26:13.800]  神給你的機會來了
[00:26:13.800 --> 00:26:14.720]  就在這裏
[00:26:14.720 --> 00:26:16.160]  神用掃羅
[00:26:16.160 --> 00:26:17.480]  用巴拿巴
[00:26:17.480 --> 00:26:19.200]  用一羣無名英雄
[00:26:19.200 --> 00:26:21.600]  去建立這個外邦人
[00:26:21.600 --> 00:26:22.720]  第一間
[00:26:22.720 --> 00:26:25.400]  很清楚
[00:26:25.400 --> 00:26:28.240]  一個很有代表性的教會
[00:26:28.240 --> 00:26:31.080]  是神自己去建立
[00:26:31.080 --> 00:26:32.520]  由第八章開始
[00:26:32.520 --> 00:26:35.760]  由斯提番被殺殉道之後
[00:26:35.760 --> 00:26:37.200]  去到第九章
[00:26:37.200 --> 00:26:39.480]  神帶保羅歸主
[00:26:39.480 --> 00:26:40.400]  第十章
[00:26:40.400 --> 00:26:42.680]  神帶哥尼留歸主
[00:26:42.680 --> 00:26:43.800]  十一章
[00:26:43.800 --> 00:26:46.160]  神讓那些四散的信徒
[00:26:46.160 --> 00:26:47.360]  去到安提阿羅
[00:26:47.360 --> 00:26:50.880]  藉着巴拿巴、保羅建立
[00:26:50.880 --> 00:26:51.800]  安提阿羅教會
[00:26:51.800 --> 00:26:53.360]  再將福音一路傳出去
[00:26:53.360 --> 00:26:54.560]  等下你會看到
[00:26:54.560 --> 00:26:55.920]  神的恩手
[00:26:55.920 --> 00:26:57.160]  神的工作如何進行
[00:26:57.160 --> 00:26:58.880]  直到今時今日
[00:26:58.880 --> 00:27:01.280]  我們看到全世界
[00:27:01.280 --> 00:27:02.400]  有很多地方
[00:27:02.400 --> 00:27:04.160]  福音可以去到的地方
[00:27:04.160 --> 00:27:06.560]  已經有百分之九十幾
[00:27:06.560 --> 00:27:07.640]  還有些地方未到
[00:27:07.640 --> 00:27:09.440]  但是我們可以說
[00:27:09.440 --> 00:27:12.400]  全世界福音傳遍天下的日子
[00:27:12.400 --> 00:27:13.440]  很近
[00:27:13.440 --> 00:27:15.480]  今天我們來到2019年
[00:27:15.480 --> 00:27:16.920]  我們接這一棒
[00:27:16.920 --> 00:27:19.680]  我們是充滿着神的應許
[00:27:19.680 --> 00:27:20.800]  神應許什麼
[00:27:20.800 --> 00:27:23.360]  就是你們去
[00:27:23.360 --> 00:27:26.160]  祂就會常與我們同在
[00:27:26.160 --> 00:27:27.640]  直到世界
[00:27:27.640 --> 00:27:30.280]  直到這個世代的終結
[00:27:30.280 --> 00:27:32.000]  你想經歷神同在
[00:27:32.000 --> 00:27:33.720]  不單止你
[00:27:33.720 --> 00:27:35.200]  進行神的話會
[00:27:35.200 --> 00:27:37.040]  你傳福音見證主
[00:27:37.040 --> 00:27:38.240]  你去服侍人
[00:27:38.240 --> 00:27:39.680]  就好像巴拿巴
[00:27:39.680 --> 00:27:41.160]  祂這個屬靈生命
[00:27:41.160 --> 00:27:42.480]  所以你知道
[00:27:42.480 --> 00:27:43.480]  最後第三點
[00:27:43.480 --> 00:27:46.040]  是神自己建立教會
[00:27:46.040 --> 00:27:47.560]  我們要一起祈禱
[00:27:47.560 --> 00:27:49.240]  每個月一起祈禱會
[00:27:49.240 --> 00:27:51.200]  就是我們去求問神
[00:27:51.200 --> 00:27:54.040]  問神祂的心意
[00:27:54.040 --> 00:27:55.480]  用神的方法
[00:27:55.480 --> 00:27:57.920]  去做神所要我們做的事
[00:27:57.920 --> 00:27:59.360]  用屬靈的方法
[00:27:59.360 --> 00:28:02.400]  去完成屬靈的託付
[00:28:02.400 --> 00:28:03.360]  兄弟姐妹
[00:28:03.360 --> 00:28:05.080]  你有沒有屬靈的眼光
[00:28:05.080 --> 00:28:06.520]  看到神的恩典
[00:28:06.520 --> 00:28:07.800]  在自己身上
[00:28:07.800 --> 00:28:08.920]  在別人身上
[00:28:08.920 --> 00:28:10.400]  在教會身上
[00:28:10.400 --> 00:28:13.040]  你有沒有像巴拿巴能夠看見
[00:28:13.040 --> 00:28:14.680]  是神自己建立教會
[00:28:14.680 --> 00:28:17.080]  是神帶來救恩
[00:28:17.080 --> 00:28:18.400]  帶來傳福音的人
[00:28:18.400 --> 00:28:20.520]  是神帶來教導聖經的人
[00:28:20.520 --> 00:28:22.480]  帶來領袖
[00:28:22.480 --> 00:28:24.240]  也讓教會
[00:28:24.240 --> 00:28:27.080]  可以出去建立更多的教會
[00:28:27.080 --> 00:28:30.320]  這樣的開支散業
[00:28:30.320 --> 00:28:33.560]  就在這裏記載着
[00:28:33.560 --> 00:28:38.040]  我們一起去讀第23和24節
[00:28:38.040 --> 00:28:39.840]  我們一起禱告
[00:28:39.840 --> 00:28:44.200]  天父正如23和24節裏面說
[00:28:44.200 --> 00:28:45.800]  巴拿巴去到
[00:28:45.800 --> 00:28:47.520]  他看到神的工作
[00:28:47.520 --> 00:28:49.560]  他看到神的恩首
[00:28:49.560 --> 00:28:54.000]  與安提阿的人同在
[00:28:54.000 --> 00:28:56.840]  所以他見到神的恩典
[00:28:56.840 --> 00:28:58.880]  他心裏又歡喜
[00:28:58.880 --> 00:29:02.280]  他勸勉那些人行求教主
[00:29:02.280 --> 00:29:03.840]  堅定心智
[00:29:03.840 --> 00:29:05.000]  不僅如此
[00:29:05.000 --> 00:29:08.080]  他還繼續建立教會
[00:29:08.080 --> 00:29:09.720]  主求你幫助我們
[00:29:09.720 --> 00:29:11.720]  讓我們真的明白
[00:29:11.720 --> 00:29:14.520]  你的救恩是多麼寶貴
[00:29:14.520 --> 00:29:19.800]  以致我們能夠持續被聖靈充滿
[00:29:19.800 --> 00:29:21.360]  帶來我們生命
[00:29:21.360 --> 00:29:26.360]  好像巴拿巴有聖靈屬靈的品格
[00:29:26.360 --> 00:29:29.080]  真的看到的良善
[00:29:29.080 --> 00:29:30.720]  主求你幫助我們
[00:29:30.720 --> 00:29:34.480]  我們成爲一間教會
[00:29:34.480 --> 00:29:36.320]  我們明白救恩
[00:29:36.320 --> 00:29:37.840]  我們被聖靈充滿
[00:29:37.840 --> 00:29:39.080]  也被你使用
[00:29:39.080 --> 00:29:40.640]  將福音廣傳
[00:29:40.640 --> 00:29:41.640]  求你祝福
[00:29:41.640 --> 00:29:43.320]  聽我們同心的禱告
[00:29:43.320 --> 00:29:45.320]  奉耶穌的聖名
