
[00:00:00.000 --> 00:00:09.000]  今天是初五,新的一年祝願各位主人常在,身心靈健壯,有我們同心的禱告。
[00:23:04.000 --> 00:23:08.000]  一些自我檢討的歷程。
[00:23:08.000 --> 00:23:10.000]  我們很容易,
[00:23:10.000 --> 00:23:13.000]  就著一些自己的強項,
[00:23:13.000 --> 00:23:16.000]  我們對別人指指點點很爽,
[00:23:16.000 --> 00:23:18.000]  但是自己的弱項,
[00:23:19.000 --> 00:23:21.000]  就好像蓋了,看不到。
[00:23:21.000 --> 00:23:26.000]  我的家居執拾也算是乾淨其餘,
[00:23:26.000 --> 00:23:28.000]  你什麼時候去我家,
[00:23:28.000 --> 00:23:31.000]  我家也是一種隨時可以見得人的那種,
[00:23:31.000 --> 00:23:34.000]  所以很容易在這個範疇裏面,
[00:23:34.000 --> 00:23:36.000]  指指點點別人做得不好。
[00:23:36.000 --> 00:23:40.000]  之前有機會去做家訪,
[00:23:40.000 --> 00:23:42.000]  去到別人家裏,
[00:23:42.000 --> 00:23:44.000]  搞錯,那些麵包發霉了,
[00:23:44.000 --> 00:23:46.000]  那些杯麵吃完之後,
[00:23:47.000 --> 00:23:49.000]  一個個杯麵放在那裏,都不扔掉,
[00:23:49.000 --> 00:23:51.000]  有些幾乎像發霉一樣,
[00:23:51.000 --> 00:23:53.000]  我都忍不住口,
[00:23:53.000 --> 00:23:55.000]  不客氣,沒有規矩,
[00:23:55.000 --> 00:23:58.000]  直接說到出口,你這樣不行的,
[00:23:58.000 --> 00:24:01.000]  不是一種很善意的,我明白嗎?
[00:24:01.000 --> 00:24:04.000]  好像想罵他一樣。
[00:24:04.000 --> 00:24:07.000]  好了,回到自己的家裏,
[00:24:07.000 --> 00:24:10.000]  我二生女負責洗碗,
[00:24:10.000 --> 00:24:13.000]  洗完碗之後,你怎樣擺盤子,
[00:24:13.000 --> 00:24:15.000]  這個角度其實是很有學問的,
[00:24:16.000 --> 00:24:17.000]  你這樣擺盤子,
[00:24:17.000 --> 00:24:19.000]  碗裏面會有水流出來,
[00:24:19.000 --> 00:24:21.000]  這樣擺盤子打斜是最好,
[00:24:21.000 --> 00:24:23.000]  水會掉下來。
[00:24:23.000 --> 00:24:25.000]  每次洗完碗後,
[00:24:25.000 --> 00:24:27.000]  側側看一看那個角度,
[00:24:27.000 --> 00:24:29.000]  我當然不作聲,
[00:24:29.000 --> 00:24:31.000]  怕他下次不幫我洗,
[00:24:31.000 --> 00:24:33.000]  也不會有壓力,
[00:24:33.000 --> 00:24:36.000]  但心裏面總是有些指指點點,
[00:24:36.000 --> 00:24:39.000]  擺盤子的角度都擺得不夠好,
[00:24:39.000 --> 00:24:42.000]  擺盤子整天都擦不乾,
[00:24:42.000 --> 00:24:44.000]  很爽的,
[00:24:45.000 --> 00:24:46.000]  但是,
[00:24:46.000 --> 00:24:48.000]  我看看我自己房間的書架,
[00:24:48.000 --> 00:24:50.000]  整不整齊呢?
[00:24:50.000 --> 00:24:52.000]  很整齊的書架,
[00:24:52.000 --> 00:24:54.000]  裸列在那裏,
[00:24:54.000 --> 00:24:56.000]  不過上帝提醒我,
[00:24:56.000 --> 00:25:00.000]  這些書,你買了有看嗎?
[00:25:00.000 --> 00:25:02.000]  你說這些書,
[00:25:02.000 --> 00:25:04.000]  整整齊齊列在書架,
[00:25:04.000 --> 00:25:06.000]  不過你不看好,
[00:25:06.000 --> 00:25:08.000]  還是擺得亂亂的,
[00:25:08.000 --> 00:25:10.000]  你有看好一點呢?
[00:25:10.000 --> 00:25:12.000]  看著自己的書架,
[00:25:12.000 --> 00:25:14.000]  年復年,日復日,
[00:25:15.000 --> 00:25:16.000]  如果有一半我看錯,
[00:25:16.000 --> 00:25:18.000]  我今天應該已經完成了第二個學位,
[00:25:18.000 --> 00:25:21.000]  我應該有成長了很多,
[00:25:21.000 --> 00:25:24.000]  我們很容易用自己的強項,
[00:25:24.000 --> 00:25:27.000]  去批評別人不好不好,
[00:25:27.000 --> 00:25:31.000]  把自己的弱項擺低,
[00:25:31.000 --> 00:25:34.000]  其實是五十步笑百步,
[00:25:34.000 --> 00:25:36.000]  在墓會的歷程裏面,
[00:25:36.000 --> 00:25:38.000]  有機會接觸很多生命,
[00:25:38.000 --> 00:25:40.000]  包括接觸我自己的生命,
[00:25:40.000 --> 00:25:42.000]  我看見有些人,
[00:25:43.000 --> 00:25:45.000]  可能他們的性格,
[00:25:45.000 --> 00:25:47.000]  他們的壞習慣,
[00:25:47.000 --> 00:25:49.000]  可能他們成長裏面,
[00:25:49.000 --> 00:25:51.000]  背負著很多包袱,
[00:25:51.000 --> 00:25:53.000]  又或者他們對自己,
[00:25:53.000 --> 00:25:55.000]  一些個人想要的東西,
[00:25:55.000 --> 00:25:57.000]  他們抓得很緊,
[00:25:57.000 --> 00:25:59.000]  他們不捨得放手,
[00:25:59.000 --> 00:26:01.000]  於是竭盡他們的生命,
[00:26:01.000 --> 00:26:03.000]  耗盡他們的生命,
[00:26:03.000 --> 00:26:05.000]  為了要拿那些東西,
[00:26:05.000 --> 00:26:08.000]  其實一直被那些東西拖垮著他們的生命,
[00:26:08.000 --> 00:26:10.000]  可能你覺得它不是什麼大罪,
[00:26:11.000 --> 00:26:14.000]  用上帝的眼光去看生命的優勢,
[00:26:14.000 --> 00:26:16.000]  一個人用自己去界定,
[00:26:16.000 --> 00:26:19.000]  生命何為好,何為壞的生命呢?
[00:26:19.000 --> 00:26:22.000]  往往被你違規,
[00:26:22.000 --> 00:26:26.000]  被人罰一千多元的過馬路,
[00:26:26.000 --> 00:26:28.000]  它拖垮了你的生命,
[00:26:28.000 --> 00:26:30.000]  更加嚴重,
[00:26:30.000 --> 00:26:33.000]  丁姐妹求主給我們一份淑靈的視野,
[00:26:33.000 --> 00:26:35.000]  淑靈的心智能力,
[00:26:35.000 --> 00:26:37.000]  我們學習,
[00:26:37.000 --> 00:26:40.000]  用上帝的標準去界定,
[00:26:41.000 --> 00:26:43.000]  生命的優勢何為好,何為壞,
[00:26:43.000 --> 00:26:46.000]  我們靠自己我們做不到,
[00:26:46.000 --> 00:26:48.000]  求上帝去介入我們的生命,
[00:26:48.000 --> 00:26:51.000]  真的要改一下命。
[00:26:51.000 --> 00:26:54.000]  我們繼續看最後一個段落,
[00:26:54.000 --> 00:26:56.000]  二十到二十一節。
[00:26:56.000 --> 00:27:00.000]  這裡保羅在尾段再次講述律法,
[00:27:00.000 --> 00:27:03.000]  講述在神的計劃裏面,
[00:27:03.000 --> 00:27:05.000]  律法究竟它的位置,
[00:27:05.000 --> 00:27:07.000]  但是跟著他再次強調,
[00:27:07.000 --> 00:27:10.000]  神的恩典在掌權。
[00:27:11.000 --> 00:27:13.000]  他說:而且加添了律法,
[00:27:13.000 --> 00:27:15.000]  恃得過犯增加。
[00:27:15.000 --> 00:27:18.000]  奇怪,律法怎樣讓過犯增加呢?
[00:27:18.000 --> 00:27:21.000]  在上文第二章保羅就說了,
[00:27:21.000 --> 00:27:24.000]  律法其實就是把事情界定,
[00:27:24.000 --> 00:27:26.000]  這樣為之犯規,
[00:27:26.000 --> 00:27:28.000]  於是你看著你犯了法,
[00:27:28.000 --> 00:27:31.000]  不就可以必須要負上刑罰認責,
[00:27:31.000 --> 00:27:33.000]  就是把一些事情,
[00:27:33.000 --> 00:27:35.000]  界定了這樣為之犯罪。
[00:27:35.000 --> 00:27:38.000]  另外在下文的第七章又講到,
[00:27:39.000 --> 00:27:41.000]  律法好像有一種誘惑人犯罪似的,
[00:27:41.000 --> 00:27:43.000]  人們很奇怪,
[00:27:43.000 --> 00:27:45.000]  有一種反抗命令的天性在這裏,
[00:27:45.000 --> 00:27:47.000]  你越跟我講不好的事情,
[00:27:47.000 --> 00:27:49.000]  就怎樣呢?
[00:27:49.000 --> 00:27:51.000]  我越被吸引,
[00:27:51.000 --> 00:27:53.000]  很想去嘗試。
[00:27:53.000 --> 00:27:55.000]  所以加添了律法,
[00:27:55.000 --> 00:27:57.000]  讓過犯更加增多。
[00:27:57.000 --> 00:28:00.000]  律法沒有讓我們被罪捆綁這個事實,
[00:28:00.000 --> 00:28:02.000]  提供出路。
[00:28:02.000 --> 00:28:04.000]  不過,不過,
[00:28:04.000 --> 00:28:06.000]  有出路是什麼呢?
[00:28:07.000 --> 00:28:09.000]  上帝的恩典就是那裏豐豐富富,
[00:28:09.000 --> 00:28:12.000]  是神的恩典取代了罪,
[00:28:12.000 --> 00:28:14.000]  帶來最後的結果,
[00:28:14.000 --> 00:28:16.000]  就是叫人因著耶穌基督,
[00:28:16.000 --> 00:28:19.000]  稱耶穌基督為主,
[00:28:19.000 --> 00:28:22.000]  耶穌基督的時候得到永生。
[00:28:22.000 --> 00:28:24.000]  去做個小結,
[00:28:24.000 --> 00:28:26.000]  做個總結。
[00:28:26.000 --> 00:28:29.000]  這段經文是講在亞當裏面,
[00:28:29.000 --> 00:28:32.000]  以罪,以死掌權,
[00:28:32.000 --> 00:28:34.000]  以及牽連做一個開始,
[00:28:35.000 --> 00:28:37.000]  但是結局是怎樣呢?
[00:28:37.000 --> 00:28:39.000]  是講在耶穌基督裏面,
[00:28:39.000 --> 00:28:41.000]  以恩典積著義去掌權,
[00:28:41.000 --> 00:28:45.000]  因著信靠主又永生了結束。
[00:28:45.000 --> 00:28:48.000]  你比較起點和結束,
[00:28:48.000 --> 00:28:52.000]  其實是一個很大的鼓勵,
[00:28:52.000 --> 00:28:57.000]  在強調神的恩典何等的浩瀚。
[00:28:57.000 --> 00:29:01.000]  祂不只是抵消了之前亞當的罪,
[00:29:01.000 --> 00:29:04.000]  是比那時候更加豐豐富富,
[00:29:05.000 --> 00:29:06.000]  更加有榮耀。
[00:29:06.000 --> 00:29:08.000]  這段經文是講上帝的恩典,
[00:29:08.000 --> 00:29:10.000]  但是那種多大的榮美。
[00:29:10.000 --> 00:29:14.000]  這也給我們看到幾個重點,
[00:29:14.000 --> 00:29:16.000]  除了基督以外,
[00:29:16.000 --> 00:29:18.000]  我們別無拯救之外,
[00:29:18.000 --> 00:29:20.000]  基督裏面能夠脫離罪和死的合制。
[00:29:20.000 --> 00:29:22.000]  既然我們將要和主一同作和,
[00:29:22.000 --> 00:29:25.000]  在地上的暫時歲月,
[00:29:25.000 --> 00:29:27.000]  難免仍要面對很多挑戰,
[00:29:27.000 --> 00:29:30.000]  不過我們有信心,
[00:29:30.000 --> 00:29:32.000]  我們有把握,
[00:29:33.000 --> 00:29:35.000]  我們可以得勝,
[00:29:35.000 --> 00:29:37.000]  這是一個給我們很大的鼓舞。
[00:29:37.000 --> 00:29:41.000]  回到我們之前講的,
[00:29:41.000 --> 00:29:43.000]  轉運不如轉命。
[00:29:43.000 --> 00:29:46.000]  這張單張裏面有些內文,
[00:29:46.000 --> 00:29:49.000]  我讀一段給大家看,
[00:29:49.000 --> 00:29:51.000]  挺有意思的。
[00:29:51.000 --> 00:29:54.000]  其實命主宰命運,
[00:29:54.000 --> 00:29:57.000]  過去決定你的未來,
[00:29:57.000 --> 00:30:01.000]  今天的你又延伸昔日的你,
[00:30:02.000 --> 00:30:05.000]  人必須轉變生命的軌跡,
[00:30:05.000 --> 00:30:07.000]  才有望改變命運,
[00:30:07.000 --> 00:30:09.000]  轉運不如轉命。
[00:30:09.000 --> 00:30:14.000]  人必須改變生命的軌跡。
[00:30:14.000 --> 00:30:16.000]  這句話很有意思,
[00:30:16.000 --> 00:30:19.000]  人要改變生命的軌跡。
[00:30:19.000 --> 00:30:22.000]  基督信仰不只是求好運,
[00:30:22.000 --> 00:30:25.000]  基督信仰是在改變我們的生命,
[00:30:25.000 --> 00:30:27.000]  人靠自己不能變,
[00:30:27.000 --> 00:30:30.000]  要如何去改變我們生命的軌跡呢?
[00:30:31.000 --> 00:30:35.000]  如果當中仍然有尋索信仰的人,
[00:30:35.000 --> 00:30:38.000]  很鼓勵你和我們教徒傾談,
[00:30:38.000 --> 00:30:40.000]  很想將這福音介紹給你,
[00:30:40.000 --> 00:30:43.000]  要靠著耶穌基督的恩典,
[00:30:43.000 --> 00:30:45.000]  聚得四面,
[00:30:45.000 --> 00:30:49.000]  真的可以去改變你生命的軌跡。
[00:30:49.000 --> 00:30:51.000]  信了主的,
[00:30:51.000 --> 00:30:53.000]  我們如何可以改變我們的生命軌跡?
[00:30:53.000 --> 00:30:55.000]  我們靠自己改不了,
[00:30:55.000 --> 00:30:57.000]  我們常常說有三個聖,
[00:30:57.000 --> 00:31:00.000]  聖賢是上帝的說話,
[00:31:01.000 --> 00:31:03.000]  聖靈是上帝的工作,
[00:31:03.000 --> 00:31:08.000]  聖民就是一群信徒互相的鼓勵和行手忙,
[00:31:08.000 --> 00:31:11.000]  藉著聖賢、聖靈、聖民,
[00:31:11.000 --> 00:31:13.000]  我們一同靠著主,
[00:31:13.000 --> 00:31:17.000]  我們去扭轉、去轉變我們生命的軌跡。
[00:31:17.000 --> 00:31:21.000]  弟姐妹,無論我們信主的歷程長短,
[00:31:21.000 --> 00:31:24.000]  神的恩典浩瀚,
[00:31:24.000 --> 00:31:28.000]  能夠為那些真是願意用心去追求的人,
[00:31:29.000 --> 00:31:32.000]  在身處美的光景,我們總可以突破有新的希望,
[00:31:32.000 --> 00:31:35.000]  遇見咬牙切齒,希望轉口運,
[00:31:35.000 --> 00:31:37.000]  不如腳踏實地,
[00:31:37.000 --> 00:31:41.000]  在耶穌的道理中,我們追求生命更加成熟,
[00:31:41.000 --> 00:31:43.000]  我們不需要一步登天,
[00:31:43.000 --> 00:31:45.000]  也不需要跟其他人的比較,
[00:31:45.000 --> 00:31:47.000]  只要每天一小步,
[00:31:47.000 --> 00:31:49.000]  總之就不要原地踏步,
[00:31:49.000 --> 00:31:51.000]  不要去蹉跎歲月,
[00:31:51.000 --> 00:31:53.000]  我們一起勉勵,
[00:31:53.000 --> 00:31:55.000]  我不知道你每年都會立志,
[00:31:55.000 --> 00:31:57.000]  會不會呢?
[00:31:58.000 --> 00:32:00.000]  不要年年,年年立志是好的,
[00:32:00.000 --> 00:32:03.000]  年年立志,不過不要年年如是,
[00:32:03.000 --> 00:32:07.000]  年年立志,但是不要年年如是,
[00:32:07.000 --> 00:32:09.000]  新的一年,
[00:32:09.000 --> 00:32:12.000]  我盼望我們每個人活得好樣一點,
[00:32:12.000 --> 00:32:15.000]  我們榮耀上帝的名,好嗎?
[00:32:15.000 --> 00:32:18.000]  罪呢,不是只講你做些不道德的事,
[00:32:18.000 --> 00:32:21.000]  罪是講一種我不要被上帝掌管,
[00:32:21.000 --> 00:32:24.000]  我要自己去決定什麼是好,什麼是壞,
[00:32:24.000 --> 00:32:27.000]  你讓這些東西拖垮不直,
[00:32:28.000 --> 00:32:30.000]  我們盼望真的要轉一下命,
[00:32:30.000 --> 00:32:33.000]  不要年年立志,年年如是,
[00:32:33.000 --> 00:32:36.000]  一起加油努力,為同心力禱告!
[00:32:36.000 --> 00:32:42.000]  想跟大家有一些默想的時候,
[00:32:42.000 --> 00:32:45.000]  在我們的生命裡面,
[00:32:45.000 --> 00:32:47.000]  有沒有一些東西你覺得,
[00:32:47.000 --> 00:32:49.000]  其實你自己知道的,
[00:32:49.000 --> 00:32:51.000]  它在拖垮你的生命,
[00:32:51.000 --> 00:32:53.000]  但你不想放下,或者你放不下,
[00:32:53.000 --> 00:32:55.000]  可能你性格的弱點,
[00:32:56.000 --> 00:33:01.000]  可能是你成長的背景裡面,
[00:33:01.000 --> 00:33:03.000]  一些包袱,
[00:33:03.000 --> 00:33:07.000]  或者一些你自己很想追求的東西,
[00:33:07.000 --> 00:33:09.000]  你仍然抓得很緊,
[00:33:09.000 --> 00:33:12.000]  你不想放下不追求,
[00:33:12.000 --> 00:33:15.000]  以致它在耗盡你很多的精力,
[00:33:15.000 --> 00:33:19.000]  你願不願意去依靠耶穌,
[00:33:19.000 --> 00:33:21.000]  在聖靈裡面得力,
[00:33:21.000 --> 00:33:24.000]  以致可以將一些拖垮著你成長的東西,
[00:33:25.000 --> 00:33:26.000]  放下,
[00:33:26.000 --> 00:33:30.000]  給大家有一些跟神去對話的時候,
[00:33:30.000 --> 00:33:39.000]  主你的恩典浩瀚,
[00:33:39.000 --> 00:33:42.000]  你的救恩有我們脫離罪的權勢,
[00:33:42.000 --> 00:33:45.000]  但我們的盼望不只是緊緊的得救,
[00:33:45.000 --> 00:33:47.000]  我們更加要靠著主,
[00:33:47.000 --> 00:33:49.000]  我們的生命在主裡面,
[00:33:49.000 --> 00:33:52.000]  不斷去追求更加豐盛,
[00:33:53.000 --> 00:33:55.000]  會得更有主理的樣式,
[00:33:55.000 --> 00:33:57.000]  主你靠自己不行,
[00:33:57.000 --> 00:33:59.000]  主你幫助我們去挪走,
[00:33:59.000 --> 00:34:02.000]  那些仍然很想要自己話事,
[00:34:02.000 --> 00:34:05.000]  要自己去界定生命何謂好,
[00:34:05.000 --> 00:34:07.000]  何謂不好,
[00:34:07.000 --> 00:34:09.000]  以致我們放手,
[00:34:09.000 --> 00:34:11.000]  信服上帝你的旨意,
[00:34:11.000 --> 00:34:13.000]  你的教導,
[00:34:13.000 --> 00:34:16.000]  用上帝幫我們學有上帝的眼光,
[00:34:16.000 --> 00:34:18.000]  去拉闊我們的屬靈視野,
[00:34:18.000 --> 00:34:20.000]  以致我們用你的眼光,
[00:34:21.000 --> 00:34:24.000]  真是新的一年,我們不要年年立志,年年遇事,
[00:34:24.000 --> 00:34:28.000]  我們盼望我們珍惜我們的生命,
[00:34:28.000 --> 00:34:31.000]  能夠在主裡面有美好的成長,
[00:34:31.000 --> 00:34:34.000]  主我為了每一個生命,
[00:34:34.000 --> 00:34:36.000]  獻情給上帝,
[00:34:36.000 --> 00:34:39.000]  要聖靈在當中親自的看顧,
[00:34:39.000 --> 00:34:41.000]  帶領保守,聽我們的禱告,
[00:34:41.000 --> 00:34:44.000]  奉教我救主,耶穌基督寶貴聖名去求,
[00:34:44.000 --> 00:34:45.000]  阿們。
