
[00:00:00.000 --> 00:00:02.720]  各位電影姐妹 再一次早晨
[00:20:18.720 --> 00:20:20.520]  經歷過呢
[00:20:20.520 --> 00:20:24.480]  你有沒有告訴自己
[00:20:24.480 --> 00:20:25.560]  原來我信了耶穌之後
[00:20:25.560 --> 00:20:29.080]  仍然如此
[00:20:29.080 --> 00:20:30.600]  如果你有的時候
[00:20:30.600 --> 00:20:32.480]  我恭喜你
[00:20:32.480 --> 00:20:34.880]  因為你看得清自己的現況
[00:20:34.880 --> 00:20:36.600]  你知道自己人生當中
[00:20:36.600 --> 00:20:40.120]  有些事不能夠做得好
[00:20:40.120 --> 00:20:43.440]  雖然我們經常都想做得好
[00:20:43.440 --> 00:20:45.480]  回教會或者自己看聖經
[00:20:45.480 --> 00:20:46.720]  覺得這些事不應該做
[00:20:46.720 --> 00:20:48.720]  我們立志不要做
[00:20:48.720 --> 00:20:50.000]  舉個例子
[00:20:50.000 --> 00:20:52.200]  說了很多次不要看色情網站
[00:20:52.200 --> 00:20:54.600]  你自己都覺得不好
[00:20:54.600 --> 00:20:56.280]  但是現在的手機
[00:20:56.280 --> 00:20:57.760]  打個招呼
[00:20:57.760 --> 00:20:59.120]  又進入了色情網站
[00:20:59.120 --> 00:21:00.040]  看來看去
[00:21:00.040 --> 00:21:04.600]  流離忘返地繼續看
[00:21:04.600 --> 00:21:07.120]  我每次都決心
[00:21:07.120 --> 00:21:09.760]  對別人好一點
[00:21:09.760 --> 00:21:11.840]  不說別人閒話
[00:21:11.840 --> 00:21:13.120]  是不是
[00:21:13.120 --> 00:21:14.600]  但是一個電話打來
[00:21:14.600 --> 00:21:15.880]  朋友電話打來
[00:21:15.880 --> 00:21:19.040]  說起那個人就說得眉飛色舞
[00:21:19.040 --> 00:21:24.000]  我們人人都很容易會是這樣
[00:21:24.000 --> 00:21:28.080]  我立志不再賭錢了
[00:21:28.080 --> 00:21:29.240]  不再買Lotto
[00:21:29.240 --> 00:21:31.960]  不再買彩券了
[00:21:31.960 --> 00:21:34.040]  誰知這次崇拜完
[00:21:34.040 --> 00:21:35.680]  經過那個商場
[00:21:35.680 --> 00:21:37.320]  星期天開不開的我不知道
[00:21:37.320 --> 00:21:38.920]  我沒有買過
[00:21:38.920 --> 00:21:39.680]  開的吧
[00:21:39.680 --> 00:21:42.200]  開不開的
[00:21:42.200 --> 00:21:44.800]  經過商場的店舖
[00:21:44.800 --> 00:21:47.200]  不由自主地去賣一張
[00:21:47.200 --> 00:21:47.840]  很便宜的
[00:21:47.840 --> 00:21:48.480]  玩玩而已
[00:21:48.480 --> 00:21:49.000]  娛樂而已
[00:21:49.000 --> 00:21:50.520]  不要緊
[00:21:50.520 --> 00:21:50.880]  是不是
[00:21:50.880 --> 00:21:54.600]  很多時候我們世人就是這樣
[00:21:54.600 --> 00:21:55.320]  我們常常都覺得
[00:21:55.320 --> 00:21:56.800]  我們很想改變一些行為
[00:21:56.800 --> 00:21:57.840]  一些不對的事情
[00:21:57.840 --> 00:22:00.720]  在神裡面覺得不對的事情
[00:22:00.720 --> 00:22:03.760]  但是那裡說完很快又不行了
[00:22:03.760 --> 00:22:06.760]  為什麼
[00:22:06.760 --> 00:22:08.880]  剛才我說
[00:22:08.880 --> 00:22:11.880]  拿筷子拿筆
[00:22:11.880 --> 00:22:13.760]  拿筷子呢
[00:22:13.760 --> 00:22:17.800]  這個錯誤的習慣
[00:22:17.800 --> 00:22:18.800]  三十多年的習慣
[00:22:18.800 --> 00:22:20.600]  我告訴你
[00:22:20.600 --> 00:22:23.160]  在短短一兩天之內
[00:22:23.160 --> 00:22:28.240]  我很快已經改變了
[00:22:28.240 --> 00:22:29.800]  現在我已經忘記了以前
[00:22:29.800 --> 00:22:30.720]  我現在都用不到
[00:22:30.720 --> 00:22:33.720]  最後那兩隻手指去控制筷子了
[00:22:33.720 --> 00:22:37.680]  用回一個正確的方法去
[00:22:37.680 --> 00:22:41.040]  為什麼
[00:22:41.040 --> 00:22:44.280]  因為我定期會和一班長者
[00:22:44.280 --> 00:22:46.240]  哥哥姐姐一起喝茶
[00:22:46.240 --> 00:22:47.840]  每個禮拜和他們一起喝茶的時候
[00:22:47.840 --> 00:22:49.560]  都提醒我
[00:22:49.560 --> 00:22:50.960]  對著他們的時候
[00:22:50.960 --> 00:22:54.960]  我要更加努力去拿好我的筷子
[00:22:54.960 --> 00:22:57.680]  他們常常在我面前
[00:22:57.680 --> 00:22:58.720]  成為我的鼓勵
[00:22:58.720 --> 00:23:01.400]  成為我的提醒
[00:23:01.400 --> 00:23:04.560]  因為我們常常在一起
[00:23:04.560 --> 00:23:06.440]  至於拿筆呢
[00:23:06.440 --> 00:23:08.040]  對不起我到現在還是很丟臉
[00:23:08.040 --> 00:23:10.920]  我仍然都是錯誤的拿筆方法
[00:23:10.920 --> 00:23:12.480]  因為我沒有什麼技巧
[00:23:12.480 --> 00:23:17.600]  在弟兄姊妹面前拿著筆寫東西
[00:23:17.600 --> 00:23:18.560]  當我要寫東西的時候
[00:23:18.560 --> 00:23:19.400]  寫很多東西的時候
[00:23:19.400 --> 00:23:22.320]  他們不在我面前
[00:23:22.320 --> 00:23:23.720]  同樣的弟兄姊妹
[00:23:23.720 --> 00:23:26.000]  我們人生當中
[00:23:26.000 --> 00:23:28.840]  如果你發現你仍然有很多的行為
[00:23:28.840 --> 00:23:31.280]  很多內裡很
[00:23:31.280 --> 00:23:36.680]  很羞澀不見得人的行為思想
[00:23:36.680 --> 00:23:39.520]  不是靠我們自己能力可以做到
[00:23:39.520 --> 00:23:41.560]  你發多少次誓想改呢
[00:23:41.560 --> 00:23:43.880]  都是不行的
[00:23:43.880 --> 00:23:47.800]  唯有在你裡面的神
[00:23:47.800 --> 00:23:49.200]  在你裡面的靈
[00:23:49.200 --> 00:23:52.000]  聖靈和你同在
[00:23:52.000 --> 00:23:55.280]  是聖靈帶給你有這個動力
[00:23:55.280 --> 00:23:57.440]  是聖靈幫助你去自死
[00:23:57.440 --> 00:24:00.280]  這些肉體上不好的行為
[00:24:00.280 --> 00:24:00.880]  感謝主
[00:24:00.880 --> 00:24:01.960]  因為我們心裡面
[00:24:01.960 --> 00:24:02.880]  我們信了耶穌之後
[00:24:02.880 --> 00:24:05.160]  聖靈在我們心裡面
[00:24:05.160 --> 00:24:07.000]  我們可以順著聖靈
[00:24:07.000 --> 00:24:10.640]  去面對這些勞我的問題
[00:24:10.640 --> 00:24:11.440]  所以弟兄姊妹
[00:24:11.440 --> 00:24:13.800]  當你覺得疲倦的時候
[00:24:13.800 --> 00:24:17.760]  聖靈與你們同在
[00:24:17.760 --> 00:24:21.600]  第三點
[00:24:21.600 --> 00:24:23.640]  我們追求生活方式的轉變
[00:24:23.640 --> 00:24:27.120]  剛才說我們生活的目標轉變
[00:24:27.120 --> 00:24:29.120]  第二就是我們要除去一些
[00:24:29.120 --> 00:24:30.760]  不合乎的行為
[00:24:30.760 --> 00:24:32.720]  不合乎真理的行為
[00:24:32.720 --> 00:24:34.520]  到最後一點就是
[00:24:34.520 --> 00:24:37.840]  我們追求我們平時生活的方式
[00:24:37.840 --> 00:24:41.360]  實際的行動是會有改變
[00:24:41.360 --> 00:24:46.520]  有一首詩歌
[00:24:46.520 --> 00:24:49.360]  有沒有聽過這首詩歌?
[00:24:49.360 --> 00:24:50.800]  唱過?
[00:24:50.800 --> 00:24:52.760]  Pauline姐懂吧?
[00:24:52.760 --> 00:24:54.280]  不用怕Pauline姐不叫你唱
[00:24:54.280 --> 00:24:56.480]  下次唱
[00:24:56.480 --> 00:24:57.880]  像美妙的詩歌
[00:24:57.880 --> 00:25:00.720]  是青年聖歌的詩歌
[00:25:00.720 --> 00:25:01.560]  裡面說得很好
[00:25:01.560 --> 00:25:02.400]  我經常都記得
[00:25:02.400 --> 00:25:03.680]  洗我的生命
[00:25:03.680 --> 00:25:05.680]  好像美妙的詩歌
[00:25:05.680 --> 00:25:07.240]  經常發出十字架
[00:25:07.240 --> 00:25:09.160]  寶貴的訊息
[00:25:09.160 --> 00:25:10.480]  救主我願意
[00:25:10.480 --> 00:25:12.000]  像美妙的詩歌
[00:25:12.000 --> 00:25:13.360]  常發妙音
[00:25:13.360 --> 00:25:16.520]  不論日子順或逆
[00:25:16.520 --> 00:25:18.560]  我們的人生
[00:25:18.560 --> 00:25:19.440]  你想想
[00:25:19.440 --> 00:25:23.920]  你的人生是在唱一首什麼歌?
[00:25:23.920 --> 00:25:26.160]  今天師母跟弟兄姊妹說
[00:25:26.160 --> 00:25:27.400]  是啊牧師很喜歡唱歌的
[00:25:27.400 --> 00:25:28.440]  平時在家裡又唱
[00:25:28.440 --> 00:25:32.320]  在車上又唱
[00:25:32.320 --> 00:25:33.800]  你的人生
[00:25:33.800 --> 00:25:35.040]  不單是你的口
[00:25:35.040 --> 00:25:36.560]  你整個人的生命
[00:25:36.560 --> 00:25:39.000]  別人聽到起來的時候
[00:25:39.000 --> 00:25:41.520]  是一首什麼詩歌呢?
[00:25:41.520 --> 00:25:45.400]  是一首讚揚神的詩歌
[00:25:45.400 --> 00:25:47.800]  令人聽起來很開心
[00:25:47.800 --> 00:25:50.320]  很快樂的詩歌
[00:25:50.320 --> 00:25:52.920]  還是令人覺得很沉重
[00:25:52.920 --> 00:25:54.360]  很累
[00:25:54.360 --> 00:25:59.640]  甚至傷害的詩歌呢?
[00:25:59.640 --> 00:26:01.320]  在這段經文
[00:26:01.320 --> 00:26:02.320]  十二至十七節
[00:26:02.320 --> 00:26:03.480]  其實一直在說什麼呢?
[00:26:03.480 --> 00:26:05.440]  是在說我們人與人之間的關係
[00:26:05.440 --> 00:26:07.240]  弟兄姊妹跟弟兄姊妹之間
[00:26:07.240 --> 00:26:09.360]  相處最重要的一個品質就是
[00:26:09.360 --> 00:26:10.520]  愛
[00:26:10.520 --> 00:26:11.800]  因為有愛
[00:26:11.800 --> 00:26:14.120]  我們可以跟別人無私的關懷
[00:26:14.120 --> 00:26:15.800]  無私的幫助其他人
[00:26:15.800 --> 00:26:18.240]  愛能夠推動其他的美德
[00:26:18.240 --> 00:26:21.560]  讓我們的生活更加的豐盛
[00:26:21.560 --> 00:26:23.000]  愛
[00:26:23.000 --> 00:26:24.360]  正如上次所說
[00:26:24.360 --> 00:26:26.800]  耶穌謙卑的去服侍人
[00:26:26.800 --> 00:26:28.960]  為門徒洗腳
[00:26:28.960 --> 00:26:30.920]  多難啊
[00:26:30.920 --> 00:26:32.360]  我們又不是耶穌
[00:26:32.360 --> 00:26:33.760]  怎樣做到愛到底
[00:26:33.760 --> 00:26:36.120]  怎樣無私啊
[00:26:36.120 --> 00:26:37.000]  很難啊
[00:26:37.000 --> 00:26:38.600]  做不到啊
[00:26:38.600 --> 00:26:39.640]  是啊
[00:26:39.640 --> 00:26:40.600]  弟兄姊妹
[00:26:40.600 --> 00:26:41.600]  其實我們真的沒得比
[00:26:41.600 --> 00:26:44.240]  我們真的做不到
[00:26:44.240 --> 00:26:46.240]  但是至少這一個
[00:26:46.240 --> 00:26:47.760]  都是我們一個學習的榜樣
[00:26:47.760 --> 00:26:49.240]  一個目標
[00:26:49.240 --> 00:26:51.440]  是我們
[00:26:51.440 --> 00:26:53.320]  今天我們已經成為信徒
[00:26:53.320 --> 00:26:56.280]  成為基督徒新的生命
[00:26:56.280 --> 00:26:59.120]  給我們一個新的追求的方式
[00:26:59.120 --> 00:27:02.040]  是愛充滿著我們
[00:27:02.040 --> 00:27:05.480]  至少我們可以帶著耶穌的愛
[00:27:05.480 --> 00:27:06.840]  主動的去服侍
[00:27:06.840 --> 00:27:10.080]  去關懷身邊的人
[00:27:10.080 --> 00:27:12.120]  雖然我們做不到像耶穌這樣
[00:27:12.120 --> 00:27:14.000]  這麼偉大的無私
[00:27:14.000 --> 00:27:15.440]  但是我們可以做什麼
[00:27:15.440 --> 00:27:18.200]  至少我們可以學習這段經文所說
[00:27:18.200 --> 00:27:20.720]  饒恕一下身邊的人
[00:27:20.720 --> 00:27:21.720]  勸一下身邊的人
[00:27:21.720 --> 00:27:23.720]  當身邊的人做錯的時候
[00:27:23.720 --> 00:27:24.920]  懸崖勒馬勸
[00:27:24.920 --> 00:27:27.560]  用溫婉的言語
[00:27:27.560 --> 00:27:29.240]  勸服他
[00:27:29.240 --> 00:27:31.760]  用基督的愛引領他的生命
[00:27:31.760 --> 00:27:32.720]  讓基督的平安
[00:27:32.720 --> 00:27:34.960]  掌管你自己和你身邊的人
[00:27:34.960 --> 00:27:37.720]  讓基督的平安臨到大家當中
[00:27:37.720 --> 00:27:39.560]  有一個秘訣
[00:27:39.560 --> 00:27:42.960]  在哥羅西書三章十六節那裡說到
[00:27:42.960 --> 00:27:45.000]  用神的話
[00:27:45.000 --> 00:27:46.880]  充滿我們
[00:27:46.880 --> 00:27:48.720]  用神的話
[00:27:48.720 --> 00:27:50.960]  充滿我們
[00:27:50.960 --> 00:27:51.960]  如果我們的生命
[00:27:51.960 --> 00:27:54.640]  常常被神的話充滿的時候
[00:27:54.640 --> 00:27:56.240]  我們就很容易用詩章
[00:27:56.240 --> 00:27:57.760]  頌詞、靈歌
[00:27:57.760 --> 00:28:00.360]  很正面的去教導
[00:28:00.360 --> 00:28:03.880]  鼓勵我們身邊的人
[00:28:03.880 --> 00:28:06.240]  我們的人生充滿著喜樂
[00:28:06.240 --> 00:28:07.440]  充滿著平安
[00:28:07.440 --> 00:28:09.640]  你會發現你人生常常有神的話語
[00:28:09.640 --> 00:28:11.800]  充滿你整個人生的時候
[00:28:11.800 --> 00:28:15.800]  你會覺得很開心很有動力
[00:28:15.800 --> 00:28:17.920]  所以弟兄姊妹
[00:28:17.920 --> 00:28:21.840]  你想不想你的生命
[00:28:21.840 --> 00:28:24.680]  不再一樣
[00:28:24.680 --> 00:28:26.160]  可能你信了主幾年
[00:28:26.160 --> 00:28:30.200]  十年、二十年、三十年
[00:28:30.200 --> 00:28:31.000]  如果問你
[00:28:31.000 --> 00:28:32.560]  你的生命
[00:28:32.560 --> 00:28:33.960]  你的見證
[00:28:33.960 --> 00:28:35.720]  和外面街的人
[00:28:35.720 --> 00:28:39.000]  有什麼不同
[00:28:39.000 --> 00:28:43.560]  你能不能回答這條問題呢
[00:28:43.560 --> 00:28:45.680]  如果你整個人有神的話
[00:28:45.680 --> 00:28:49.240]  充滿你的時候
[00:28:49.240 --> 00:28:51.200]  你整個人都會很不同
[00:28:51.200 --> 00:28:53.960]  所以我繼續鼓勵弟兄姊妹
[00:28:53.960 --> 00:28:57.080]  其實最好就是早上靈修
[00:28:57.080 --> 00:29:02.520]  早上有神的話環繞你整個人
[00:29:02.520 --> 00:29:04.400]  你開車
[00:29:04.400 --> 00:29:06.080]  教會也有
[00:29:06.080 --> 00:29:07.840]  有一些聖經
[00:29:07.840 --> 00:29:10.520]  按出來會有人讀聖經
[00:29:10.520 --> 00:29:13.640]  上網也有
[00:29:13.640 --> 00:29:16.040]  這些時間很好
[00:29:16.040 --> 00:29:17.840]  讓神的話充滿你
[00:29:17.840 --> 00:29:21.080]  讓你有更大更多的積極更多的正面
[00:29:21.080 --> 00:29:22.280]  所以今天
[00:29:22.280 --> 00:29:23.560]  到最後結束前
[00:29:23.560 --> 00:29:26.520]  我有兩個很實質的建議
[00:29:26.520 --> 00:29:27.800]  行動
[00:29:27.800 --> 00:29:29.480]  希望弟兄姊妹聽了道之後
[00:29:29.480 --> 00:29:30.800]  今天這堂道之後
[00:29:30.800 --> 00:29:33.960]  可以在這個星期這個月這個人生裡
[00:29:33.960 --> 00:29:35.120]  積極推行出來
[00:29:35.120 --> 00:29:36.640]  這兩個是什麼呢
[00:29:36.640 --> 00:29:38.160]  我們看看第一個
[00:29:38.160 --> 00:29:40.280]  每天一背
[00:29:40.280 --> 00:29:42.600]  背金句
[00:29:42.600 --> 00:29:45.200]  哇牧師我已經記性不好了
[00:29:45.200 --> 00:29:46.720]  是啊
[00:29:46.720 --> 00:29:49.400]  牧師的記性真的不好
[00:29:49.400 --> 00:29:50.760]  我明白
[00:29:50.760 --> 00:29:54.040]  所以一天不要記這麼多句了
[00:29:54.040 --> 00:29:55.760]  有時候可能我們都很短暫記憶
[00:29:55.760 --> 00:29:56.800]  不要緊
[00:29:56.800 --> 00:29:58.120]  記到一天已經很好了
[00:29:58.120 --> 00:30:00.680]  你早上看完經文
[00:30:00.680 --> 00:30:02.480]  選一句
[00:30:02.480 --> 00:30:03.240]  譬如舉個例子
[00:30:03.240 --> 00:30:04.960]  我靠著那家給我力量的
[00:30:04.960 --> 00:30:07.080]  凡事都能作
[00:30:07.080 --> 00:30:08.840]  那這一句看完之後
[00:30:08.840 --> 00:30:10.680]  不斷去背
[00:30:10.680 --> 00:30:12.600]  走路又背一下提一下自己
[00:30:12.600 --> 00:30:14.840]  開車又背一下
[00:30:14.840 --> 00:30:16.320]  今天見到那些人
[00:30:16.320 --> 00:30:17.880]  哇那個人這樣對我的
[00:30:17.880 --> 00:30:19.640]  我又背這句經文
[00:30:19.640 --> 00:30:21.920]  讓聖靈藉著這句的聖經
[00:30:21.920 --> 00:30:23.680]  成為我生命的提醒
[00:30:23.680 --> 00:30:27.440]  每天背一句
[00:30:27.440 --> 00:30:30.920]  我保證你的人生不再一樣
[00:30:30.920 --> 00:30:31.840]  如果你背了一年之後
[00:30:31.840 --> 00:30:33.200]  還告訴我沒有分別
[00:30:33.200 --> 00:30:35.800]  你來找我
[00:30:35.800 --> 00:30:37.680]  第二
[00:30:37.680 --> 00:30:39.760]  每天一見
[00:30:39.760 --> 00:30:41.280]  見什麼
[00:30:41.280 --> 00:30:43.560]  見男
[00:30:43.560 --> 00:30:45.720]  其實你身邊的丈夫
[00:30:45.720 --> 00:30:47.000]  你身邊的妻子
[00:30:47.000 --> 00:30:48.280]  你的子女
[00:30:48.280 --> 00:30:48.960]  你的朋友
[00:30:48.960 --> 00:30:49.880]  你的同事
[00:30:49.880 --> 00:30:51.720]  你的弟兄姊妹
[00:30:51.720 --> 00:30:55.240]  很需要你的見男
[00:30:55.240 --> 00:30:56.920]  我們經常都聽說
[00:30:56.920 --> 00:30:59.600]  在包容長大的小朋友
[00:30:59.600 --> 00:31:01.680]  在讚賞長大的小朋友
[00:31:01.680 --> 00:31:04.560]  肯定的長大下的小朋友
[00:31:04.560 --> 00:31:06.080]  就很健康的生活
[00:31:06.080 --> 00:31:07.360]  是不是
[00:31:07.360 --> 00:31:09.720]  同樣的我告訴你
[00:31:09.720 --> 00:31:16.480]  在包容、饒恕、見男、肯定、欣賞之下
[00:31:16.480 --> 00:31:19.360]  成長的基督徒弟兄姊妹
[00:31:19.360 --> 00:31:20.640]  他們的生命
[00:31:20.640 --> 00:31:23.640]  都可以很健康很豐盛
[00:31:23.640 --> 00:31:25.640]  所以弟兄姊妹我鼓勵大家
[00:31:25.640 --> 00:31:27.440]  我們今天開始
[00:31:27.440 --> 00:31:28.520]  每天
[00:31:28.520 --> 00:31:29.640]  你都學習找
[00:31:29.640 --> 00:31:30.760]  最少
[00:31:30.760 --> 00:31:31.720]  建立下
[00:31:31.720 --> 00:31:32.840]  說一句
[00:31:32.840 --> 00:31:35.720]  欣賞、鼓勵、安慰等等的話
[00:31:35.720 --> 00:31:40.240]  去建立下你身邊的人的生命
[00:31:40.240 --> 00:31:41.880]  很容易是不是
[00:31:41.880 --> 00:31:44.640]  這兩樣東西不是一樣很難的東西
[00:31:44.640 --> 00:31:45.840]  但是
[00:31:45.840 --> 00:31:47.840]  就需要我們
[00:31:47.840 --> 00:31:50.400]  真真正正有開始
[00:31:50.400 --> 00:31:51.520]  所以我們一起祈禱
[00:31:51.520 --> 00:31:53.520]  求神幫助我們
[00:31:55.880 --> 00:31:57.280]  天父祢求祢幫助我們
[00:31:57.280 --> 00:31:58.920]  不只是聽、不只是說
[00:31:58.920 --> 00:32:00.360]  在我們人生當中
[00:32:00.360 --> 00:32:02.360]  我們真的做出來
[00:32:02.360 --> 00:32:04.160]  讓我們和弟兄姊妹
[00:32:04.160 --> 00:32:05.160]  和我們身邊的人
[00:32:05.160 --> 00:32:06.800]  我們家人的關係
[00:32:06.800 --> 00:32:08.960]  能夠不斷的有神祢的愛
[00:32:08.960 --> 00:32:10.960]  有神祢的說話充滿我們
[00:32:10.960 --> 00:32:12.040]  改變我們的人生
[00:32:12.040 --> 00:32:13.320]  讓我們不再一樣
[00:32:13.320 --> 00:32:15.320]  我們活出這個真真正正
[00:32:15.320 --> 00:32:16.840]  神祢給我們的新生命
[00:32:16.840 --> 00:32:18.720]  因為有聖靈祢帶領我們
[00:32:18.720 --> 00:32:19.760]  賜給我們的力量
[00:32:19.760 --> 00:32:21.320]  求主祢幫助
[00:32:21.320 --> 00:32:22.240]  聽祈禱
[00:32:22.240 --> 00:32:24.240]  奉耶穌基督聖名求
[00:32:24.240 --> 00:32:26.240]  阿門求主幫助我們
[00:32:26.240 --> 00:32:27.520]  求聖靈幫助我們
[00:32:27.520 --> 00:32:29.520]  活出這個新的生命
