
[00:00:00.000 --> 00:00:11.000]  各位弟兄姊妹平安 很高興現在大家有機會一齊來敬拜主
[00:27:32.000 --> 00:27:35.000]  勞苦擔重擔的人去那裡呢?
[00:27:35.000 --> 00:27:37.000]  為什麼耶穌基督呼籲那些
[00:27:37.000 --> 00:27:40.000]  勞苦擔重擔的人去那裡呢?
[00:27:40.000 --> 00:27:47.000]  是不是因為耶穌基督有憐憫的心腸?
[00:27:47.000 --> 00:27:49.000]  耶穌基督說
[00:27:49.000 --> 00:27:52.000]  在審判的日子
[00:27:52.000 --> 00:27:55.000]  人如果有憐憫
[00:27:55.000 --> 00:27:59.000]  也會得到神的憐憫
[00:27:59.000 --> 00:28:03.000]  人遵行神的旨意
[00:28:03.000 --> 00:28:08.000]  單單渴慕神的義
[00:28:08.000 --> 00:28:13.000]  單單渴慕神的國早日降臨
[00:28:13.000 --> 00:28:18.000]  人的心就是很單純的
[00:28:18.000 --> 00:28:22.000]  人的心就不會擺來擺去
[00:28:22.000 --> 00:28:24.000]  想想這樣想想那樣
[00:28:24.000 --> 00:28:26.000]  人的心就不會擺來擺去
[00:28:26.000 --> 00:28:29.000]  他就會想想這樣想想那樣
[00:28:29.000 --> 00:28:34.000]  這個專心渴慕神的義的人
[00:28:34.000 --> 00:28:38.000]  他的心就是個清心
[00:28:38.000 --> 00:28:43.000]  清心並不是說你沒有東西想
[00:28:43.000 --> 00:28:51.000]  清心是指你專注地渴慕上帝
[00:28:51.000 --> 00:28:54.000]  你一定會有很多事情在想
[00:28:54.000 --> 00:28:58.000]  只有死人才會沒有事情想
[00:28:58.000 --> 00:29:03.000]  所以你一睜大眼想事情是很正常的
[00:29:03.000 --> 00:29:05.000]  但是重要的是
[00:29:05.000 --> 00:29:06.000]  你想很多事情
[00:29:06.000 --> 00:29:12.000]  但我們要記得我們渴慕上帝
[00:29:12.000 --> 00:29:17.000]  讓我們的心去專注這個方向
[00:29:17.000 --> 00:29:21.000]  當人遵行神的旨意
[00:29:21.000 --> 00:29:24.000]  有憐憫的心腸
[00:29:24.000 --> 00:29:28.000]  這個世界就不再一樣
[00:29:28.000 --> 00:29:35.000]  這個世界一定會多一點點人情味
[00:29:35.000 --> 00:29:40.000]  多一點點和諧
[00:29:40.000 --> 00:29:46.000]  不過除了被動地去憐憫
[00:29:46.000 --> 00:29:51.000]  一個敬畏神的人
[00:29:51.000 --> 00:29:58.000]  他一定會主動地去從事和好的工作
[00:29:58.000 --> 00:30:01.000]  就好像耶穌基督一樣
[00:30:01.000 --> 00:30:06.000]  有一個早期的基督徒叫保羅
[00:30:06.000 --> 00:30:11.000]  他說他所傳的福音
[00:30:11.000 --> 00:30:16.000]  是和好的道理
[00:30:16.000 --> 00:30:21.000]  我們今天所傳的福音不是這個也說不定
[00:30:21.000 --> 00:30:28.000]  我們今天所傳的福音很可能是信耶穌有好處
[00:30:28.000 --> 00:30:33.000]  你還不相信?你今晚上天堂
[00:30:33.000 --> 00:30:37.000]  你信耶穌就能進到天堂
[00:30:37.000 --> 00:30:42.000]  然後對方說OK,我們就講完了
[00:30:42.000 --> 00:30:46.000]  我們就去找另外一個
[00:30:46.000 --> 00:30:53.000]  完全是以他個人去思考自己
[00:30:53.000 --> 00:30:59.000]  保羅說我傳的是和好的道理
[00:30:59.000 --> 00:31:03.000]  為什麼他要做這個工作?
[00:31:03.000 --> 00:31:08.000]  因為猶太人看不起外邦人
[00:31:08.000 --> 00:31:13.000]  非猶太人
[00:31:13.000 --> 00:31:19.000]  非猶太人又覺得猶太人很討厭
[00:31:19.000 --> 00:31:26.000]  所以兩群人是不能合在一起
[00:31:26.000 --> 00:31:35.000]  保羅所傳的福音就是告訴別人不是這樣的
[00:31:35.000 --> 00:31:40.000]  在基督裡面我們是一家人
[00:31:40.000 --> 00:31:47.000]  這個世界常常會見到你不是我的
[00:31:47.000 --> 00:31:50.000]  所以我們沒得談
[00:31:50.000 --> 00:31:54.000]  但這不是保羅所傳的福音
[00:31:54.000 --> 00:31:57.000]  但這不是保羅所傳的福音
[00:31:57.000 --> 00:32:07.000]  但是保羅還沒傳這個福音之前
[00:32:07.000 --> 00:32:10.000]  他有什麼樣的經歷?
[00:32:10.000 --> 00:32:12.000]  他還沒傳這個福音之前
[00:32:12.000 --> 00:32:18.000]  他是很討厭那些教人傳和好福音的人
[00:32:18.000 --> 00:32:23.000]  在他之前他是非常討厭這些教人傳和好福音的人
[00:32:23.000 --> 00:32:29.000]  所以保羅會追殺他們
[00:32:29.000 --> 00:32:34.000]  但是當他遇上基督以後
[00:32:34.000 --> 00:32:38.000]  他有不同的看法
[00:32:38.000 --> 00:32:47.000]  他覺得基督帶來了一個新的國度
[00:32:47.000 --> 00:32:55.000]  在裡面猶太人和非猶太人是平等的
[00:32:55.000 --> 00:33:01.000]  所以他就要去傳這個福音
[00:33:01.000 --> 00:33:05.000]  為什麼他要去世界各地?
[00:33:05.000 --> 00:33:12.000]  因為世界各地都在神的愛裡面
[00:33:12.000 --> 00:33:17.000]  世界各地都需要有這種和好
[00:33:17.000 --> 00:33:22.000]  世界各地都不再應該劃分你和我不同的
[00:33:22.000 --> 00:33:25.000]  所以你就沒份,我才有份
[00:33:25.000 --> 00:33:27.000]  跟我的人才有份
[00:33:27.000 --> 00:33:30.000]  就不需要再劃分你跟我的差別
[00:33:30.000 --> 00:33:32.000]  也不能說這個事情只有我有份
[00:33:32.000 --> 00:33:34.000]  所以你沒有份
[00:33:34.000 --> 00:33:36.000]  耶穌基督說
[00:33:36.000 --> 00:33:40.000]  使人和睦的人是有福的
[00:33:40.000 --> 00:33:47.000]  因為他們的做法證明他們是神的兒子
[00:33:47.000 --> 00:33:50.000]  就好像耶穌基督一樣
[00:33:50.000 --> 00:33:57.000]  但是剛才我已經略略提到
[00:33:57.000 --> 00:34:01.000]  傳和平福音的人
[00:34:01.000 --> 00:34:06.000]  或者傳和好道理的人
[00:34:06.000 --> 00:34:10.000]  不會一定很和平
[00:34:10.000 --> 00:34:14.000]  不是他們不跟別人和平
[00:34:14.000 --> 00:34:18.000]  是別人不跟他們和平
[00:34:18.000 --> 00:34:25.000]  所以傳和好的福音可能會付代價
[00:34:25.000 --> 00:34:29.000]  就好像兩個人在吵架
[00:34:29.000 --> 00:34:36.000]  你以為你是做調和的人
[00:34:36.000 --> 00:34:38.000]  你可能會中招
[00:34:38.000 --> 00:34:40.000]  你可能最後會受到牽連
[00:34:40.000 --> 00:34:43.000]  昨天好像有個新聞
[00:34:43.000 --> 00:34:46.000]  有個十五歲的兒子
[00:34:46.000 --> 00:34:48.000]  一個童軍
[00:34:48.000 --> 00:34:51.000]  是做什麼
[00:34:51.000 --> 00:34:54.000]  父母在吵架
[00:34:54.000 --> 00:34:56.000]  就勸架了
[00:34:56.000 --> 00:34:59.000]  誰知道他被父親斬了八刀
[00:34:59.000 --> 00:35:03.000]  他被父親砍了八刀
[00:35:03.000 --> 00:35:07.000]  這個世界是有這樣的事情
[00:35:07.000 --> 00:35:11.000]  和好對於一些人來說
[00:35:11.000 --> 00:35:13.000]  不是他當時的考慮
[00:35:13.000 --> 00:35:17.000]  和好對某些人來講不是他當時的考慮
[00:35:17.000 --> 00:35:20.000]  所以我們要記得
[00:35:20.000 --> 00:35:22.000]  我們說和好的道理
[00:35:22.000 --> 00:35:24.000]  未必一定很受歡迎
[00:35:24.000 --> 00:35:26.000]  所以我們要記得
[00:35:26.000 --> 00:35:27.000]  我們說和好的道理
[00:35:27.000 --> 00:35:28.000]  未必一定很受歡迎
[00:35:28.000 --> 00:35:30.000]  剛才我說保羅在他未認識主前
[00:35:30.000 --> 00:35:32.000]  他講和好的道理
[00:35:32.000 --> 00:35:34.000]  他討厭和好的道理
[00:35:34.000 --> 00:35:36.000]  保羅在還沒認識主之前
[00:35:36.000 --> 00:35:38.000]  他是討厭和好的道理
[00:35:38.000 --> 00:35:41.000]  他就去追殺那些傳和好的道理的人
[00:35:41.000 --> 00:35:43.000]  他就是追殺那些傳和好的道理的人
[00:35:43.000 --> 00:35:45.000]  後來他信了耶穌
[00:35:45.000 --> 00:35:47.000]  後來他信了耶穌
[00:35:47.000 --> 00:35:50.000]  結果怎麼樣
[00:35:50.000 --> 00:35:52.000]  他成為被追殺的人
[00:35:52.000 --> 00:35:54.000]  他成為被追殺的人
[00:35:54.000 --> 00:35:57.000]  所以周圍的猶太人很多都和他過不去
[00:35:57.000 --> 00:36:00.000]  所以周圍很多猶太人都和他過不去
[00:36:00.000 --> 00:36:04.000]  所以耶穌基督說
[00:36:04.000 --> 00:36:08.000]  為義受逼迫的人是有福的
[00:36:08.000 --> 00:36:10.000]  是為義受逼迫的人是有福的
[00:36:10.000 --> 00:36:14.000]  當我們去渴求上帝的義
[00:36:14.000 --> 00:36:16.000]  當我們渴求上帝的義的時候
[00:36:16.000 --> 00:36:19.000]  人家去壓制我們
[00:36:19.000 --> 00:36:21.000]  我們要感謝主
[00:36:21.000 --> 00:36:23.000]  因為
[00:36:23.000 --> 00:36:26.000]  你是屬於神的
[00:36:26.000 --> 00:36:28.000]  因為你是屬於神的
[00:36:28.000 --> 00:36:30.000]  神也認識你
[00:36:30.000 --> 00:36:31.000]  神也認識你
[00:36:31.000 --> 00:36:33.000]  各位,誰是有福的人
[00:36:33.000 --> 00:36:35.000]  各位,誰是有福的人
[00:36:35.000 --> 00:36:38.000]  如果我們聽耶穌今天的講論
[00:36:38.000 --> 00:36:40.000]  如果我們聽耶穌今天的講論
[00:36:40.000 --> 00:36:42.000]  耶穌眼中有福的人
[00:36:42.000 --> 00:36:44.000]  耶穌眼中有福的人
[00:36:44.000 --> 00:36:47.000]  不是世界上那些拿得成功的人
[00:36:47.000 --> 00:36:50.000]  不是世界上那些拿得成功的人
[00:36:50.000 --> 00:36:54.000]  而是那些在世界上能夠與神合作
[00:36:54.000 --> 00:36:57.000]  而是那些在世界上能夠與神合作
[00:36:57.000 --> 00:37:00.000]  洗神,在這個世界得到神賜福的人
[00:37:00.000 --> 00:37:02.000]  讓這個世界得到神賜福的人
[00:37:02.000 --> 00:37:05.000]  所以耶穌基督的門徒是有福的人
[00:37:05.000 --> 00:37:07.000]  所以耶穌基督的門徒是有福的人
[00:37:07.000 --> 00:37:10.000]  主耶穌基督的門徒也都要歡喜
[00:37:10.000 --> 00:37:12.000]  主耶穌的門徒也都要歡喜
[00:37:12.000 --> 00:37:14.000]  因為他們在今天
[00:37:14.000 --> 00:37:16.000]  因為他們在今天
[00:37:16.000 --> 00:37:18.000]  有福跟別人分享
[00:37:18.000 --> 00:37:20.000]  有福跟別人分享
[00:37:20.000 --> 00:37:22.000]  而在將來
[00:37:22.000 --> 00:37:25.000]  就是當神的義伸張的時候
[00:37:25.000 --> 00:37:27.000]  也是在神的義伸張的時候
[00:37:27.000 --> 00:37:30.000]  當神太平的國度臨到的時候
[00:37:30.000 --> 00:37:32.000]  神太平的國度臨到的時候
[00:37:32.000 --> 00:37:37.000]  他們會看到他們所渴求的得到圓滿
[00:37:37.000 --> 00:37:40.000]  他們會看到他們所渴求的得到完滿
[00:37:40.000 --> 00:37:44.000]  他們會跟所有屬神的人享受美好的福樂
[00:37:44.000 --> 00:37:48.000]  他們會跟所有屬神的人享受美好的福樂
[00:37:48.000 --> 00:37:52.000]  我祝願各位成為一位在主裡面有福的人
[00:37:52.000 --> 00:37:54.000]  我祝願各位成為一位在主裡面有福的人
[00:37:54.000 --> 00:37:56.000]  在今生是蒙福的
[00:37:56.000 --> 00:37:58.000]  在今生是蒙福的
[00:37:58.000 --> 00:38:01.000]  在將來更加福德圓滿
[00:38:01.000 --> 00:38:04.000]  在將來更加福德圓滿
[00:38:04.000 --> 00:38:05.000]  阿門
