
[00:00:00.000 --> 00:00:02.760]  好 我們現在看回這件事情
[00:14:50.520 --> 00:14:52.360]  通常解經的人都要做一個決定
[00:14:52.360 --> 00:14:53.600]  就是納俄米
[00:14:53.600 --> 00:14:55.160]  究竟是一個嚴德的婦人
[00:14:55.160 --> 00:14:57.200]  結果最後全封邑全權塔
[00:14:57.200 --> 00:15:01.920]  將路德做了一個信徒
[00:15:01.920 --> 00:15:05.920]  還是他其實是一個懵人
[00:15:05.920 --> 00:15:06.480]  我告訴你
[00:15:06.480 --> 00:15:09.040]  我覺得他是一個懵人
[00:15:09.040 --> 00:15:12.160]  納俄米後來經常口口聲聲
[00:15:12.160 --> 00:15:17.320]  耶和華那些其實很像史思基裏面那些人
[00:15:17.320 --> 00:15:19.080]  史思基裏面那些人都是口口聲聲
[00:15:19.080 --> 00:15:19.840]  耶和華
[00:15:19.840 --> 00:15:21.920]  但其實他們所做的東西
[00:15:21.920 --> 00:15:24.840]  是干犯了耶和華的律法的
[00:15:24.840 --> 00:15:26.360]  納俄米也很像
[00:15:26.360 --> 00:15:27.080]  還有
[00:15:27.080 --> 00:15:29.400]  下次回來的時候你會看到
[00:15:29.400 --> 00:15:31.800]  納俄米很衰很厲害
[00:15:31.800 --> 00:15:34.840]  他兩個寡婦要跟着他回去
[00:15:34.840 --> 00:15:36.800]  他叫他們回去
[00:15:36.800 --> 00:15:38.840]  人家要跟他去應許之地
[00:15:38.840 --> 00:15:39.720]  去敬拜耶和華
[00:15:39.720 --> 00:15:43.000]  他說不要啦,不要跟我去教會
[00:15:43.000 --> 00:15:44.680]  不要信耶穌
[00:15:44.680 --> 00:15:46.480]  很命苦的信耶穌
[00:15:46.480 --> 00:15:47.920]  不如你回去
[00:15:47.920 --> 00:15:50.760]  跟你那個非基督徒男朋友結婚
[00:15:50.760 --> 00:15:52.960]  他又有錢又帥
[00:15:52.960 --> 00:15:53.920]  你明不明白
[00:15:53.920 --> 00:15:56.640]  很奇怪的一些動作
[00:15:56.640 --> 00:16:02.480]  我覺得納俄米就真的不是一個嚴肅的婦人
[00:16:02.480 --> 00:16:04.880]  他是一個很懵然不知的所
[00:16:04.880 --> 00:16:05.720]  就是
[00:16:05.720 --> 00:16:06.760]  就是主婦
[00:16:06.760 --> 00:16:09.360]  不是說主婦不好
[00:16:09.360 --> 00:16:11.880]  你明不明白我的意思
[00:16:11.880 --> 00:16:12.840]  OK
[00:16:12.840 --> 00:16:14.200]  Anyway
[00:16:14.200 --> 00:16:17.680]  所以整個故事到最後
[00:16:17.680 --> 00:16:18.920]  連個老公都沒了
[00:16:18.920 --> 00:16:20.160]  連個兒子都沒了
[00:16:20.160 --> 00:16:23.080]  於是這個故事纔開始
[00:16:23.080 --> 00:16:27.920]  這個是一個迴轉的故事
[00:16:27.920 --> 00:16:31.480]  我說完這個應用
[00:16:31.480 --> 00:16:34.440]  我們纔去分組
[00:16:34.440 --> 00:16:36.400]  你怎樣去應用這個東西
[00:16:36.400 --> 00:16:37.680]  你怎樣去明白
[00:16:37.680 --> 00:16:40.280]  這個東西到底是指向什麼
[00:16:40.280 --> 00:16:42.960]  你記得在一章最後
[00:16:42.960 --> 00:16:47.960]  當納俄米和努德回到伯利恆的時候
[00:16:47.960 --> 00:16:49.200]  那些人說
[00:16:49.200 --> 00:16:50.520]  他說你不要叫我納俄米
[00:16:50.520 --> 00:16:51.280]  你叫我瑪拉
[00:16:51.280 --> 00:16:52.040]  因爲
[00:16:52.040 --> 00:16:55.000]  那些人說他滿滿的去
[00:16:55.000 --> 00:16:57.240]  他空空的回來
[00:16:57.240 --> 00:16:58.160]  滿滿的去
[00:16:58.160 --> 00:17:00.040]  空空的回來
[00:17:00.040 --> 00:17:08.400]  你會想起新約哪個故事
[00:17:08.400 --> 00:17:11.120]  有沒有讀過這個故事
[00:17:11.120 --> 00:17:13.360]  浪子的故事
[00:17:13.360 --> 00:17:15.040]  滿滿的去
[00:17:15.040 --> 00:17:16.960]  空空的回來
[00:17:16.960 --> 00:17:19.840]  不死到臨頭
[00:17:19.840 --> 00:17:23.080]  到不回來
[00:17:23.080 --> 00:17:25.200]  但他回來之後
[00:17:25.200 --> 00:17:26.880]  上帝在等他
[00:17:26.880 --> 00:17:28.080]  然後他成爲一個
[00:17:28.080 --> 00:17:33.680]  你不要那麼創作地去明白這個故事
[00:17:33.680 --> 00:17:35.560]  因爲這個故事
[00:17:35.560 --> 00:17:39.040]  在哪本書裏面發生的
[00:17:39.040 --> 00:17:40.600]  《老家福音》
[00:17:40.600 --> 00:17:43.640]  四部音裏面只有《老家福音》有講
[00:17:43.640 --> 00:17:46.880]  浪子回頭的故事
[00:17:46.880 --> 00:17:49.640]  他沒有告訴你他最後回到家
[00:17:49.640 --> 00:17:51.880]  就說回到家做回兒子等等
[00:17:51.880 --> 00:17:55.480]  他沒有告訴你他成爲一個怎樣的兒子
[00:17:55.480 --> 00:17:59.680]  不過如果你看完《老家福音》繼續去的時候
[00:17:59.680 --> 00:18:01.480]  以前有些人讀過SGF就知道
[00:18:01.480 --> 00:18:03.280]  我講最後那部就說
[00:18:03.280 --> 00:18:06.720]  其實《老家福音》裏面有個浪子回頭的故事
[00:18:06.720 --> 00:18:08.920]  而那個浪子是什麼呢
[00:18:08.920 --> 00:18:10.880]  是撒該
[00:18:10.880 --> 00:18:14.280]  而撒該最後的回應是什麼呢
[00:18:14.280 --> 00:18:16.640]  他將所有的東西賣了
[00:18:16.640 --> 00:18:19.560]  爲了耶穌基督的緣故
[00:18:19.560 --> 00:18:24.520]  當然我沒辦法很清晰地講述整個故事的流程
[00:18:24.520 --> 00:18:25.800]  但我想告訴你
[00:18:25.800 --> 00:18:27.520]  想故事告訴你
[00:18:27.520 --> 00:18:30.880]  如果今天你和我不知道傻嫂走了去哪裏
[00:18:30.880 --> 00:18:34.800]  我們要回頭回去
[00:18:34.800 --> 00:18:38.400]  在十字架的面前成爲上帝的兒子
[00:18:38.400 --> 00:18:40.120]  好像撒該那樣
[00:18:40.120 --> 00:18:43.560]  將我們一切的所有父母相去淨拜
[00:18:43.560 --> 00:18:44.920]  跟隨着耶穌基督
[00:18:44.920 --> 00:18:46.120]  另外一件事
[00:18:46.120 --> 00:18:49.640]  就是如果你已經在認祂之地裏面
[00:18:49.640 --> 00:18:52.360]  死都不要走
[00:18:52.360 --> 00:18:53.880]  聽到嗎
[00:18:53.880 --> 00:18:55.400]  我剛剛星期天講了一篇讀
[00:18:55.400 --> 00:18:56.600]  就是講我媽媽的書
[00:18:56.600 --> 00:18:57.520]  就講這裏
[00:18:57.520 --> 00:18:59.760]  保羅華我們的患難裏面
[00:18:59.760 --> 00:19:01.320]  都是要忍耐
[00:19:01.320 --> 00:19:02.080]  這個是講什麼呢
[00:19:02.080 --> 00:19:04.080]  這個患難不是你患癌症
[00:19:04.080 --> 00:19:06.120]  不是你家裏什麼事
[00:19:06.120 --> 00:19:07.480]  經濟有問題
[00:19:07.480 --> 00:19:10.520]  這個患難是講到做基督徒裏面
[00:19:10.520 --> 00:19:12.280]  你有種苦難
[00:19:12.280 --> 00:19:14.000]  是因爲你福音的緣故
[00:19:14.000 --> 00:19:16.000]  而當時你看回那個背景
[00:19:16.000 --> 00:19:19.960]  羅馬的教會的第一次
[00:19:19.960 --> 00:19:22.560]  無論他們是猶太人或者非猶太人
[00:19:22.560 --> 00:19:24.240]  當他們成爲基督徒的時候
[00:19:24.240 --> 00:19:27.280]  他要面對社會極大的壓力
[00:19:27.280 --> 00:19:29.320]  他的患難保羅華叫什麼
[00:19:29.320 --> 00:19:31.800]  忍耐
[00:19:31.800 --> 00:19:34.120]  以至最後得到盼望
[00:19:34.120 --> 00:19:39.440]  你這樣就在形容老德基了
[00:19:39.440 --> 00:19:41.520]  記起這件事
[00:19:41.520 --> 00:19:42.920]  如果耶穌向上祈禱
[00:19:42.920 --> 00:19:43.840]  然後死於我
[00:19:43.840 --> 00:19:45.000]  那麼沒有賜祭
[00:19:45.000 --> 00:19:46.720]  就太好了
[00:19:46.720 --> 00:19:48.280]  祝福他
[00:19:48.280 --> 00:19:49.680]  如果你搞不定
[00:19:49.680 --> 00:19:51.280]  我們轉了這麼多個彎
[00:19:51.280 --> 00:19:52.200]  不要緊的
[00:19:52.200 --> 00:19:53.440]  我們之後那幾個禮拜
[00:19:53.440 --> 00:19:56.120]  不斷重複重演這些彎
[00:19:56.120 --> 00:19:58.480]  希望慢慢我們的腦子
[00:19:58.480 --> 00:20:01.120]  都開始朝向這個方向去
[00:20:01.120 --> 00:20:02.760]  我們再做個祈禱
[00:20:02.760 --> 00:20:04.720]  我們天父感謝你
[00:20:04.720 --> 00:20:07.000]  讓我們有機會去思索這一切
[00:20:07.000 --> 00:20:08.480]  幫助我們去
[00:20:08.480 --> 00:20:09.600]  小小的腦袋
[00:20:09.600 --> 00:20:12.320]  可以接收你大大的信息
[00:20:12.320 --> 00:20:14.360]  讓聖靈在我們心裏面工作
[00:20:14.360 --> 00:20:16.600]  讓我們用一個新的眼光
[00:20:16.600 --> 00:20:19.320]  去明白老德基
[00:20:19.320 --> 00:20:22.000]  是一個何等偉大的故事
[00:20:22.000 --> 00:20:25.120]  一個呼召我們回家
[00:20:25.120 --> 00:20:26.840]  奉上我們一生的故事
[00:20:26.840 --> 00:20:28.960]  一個叫我們堅守着
[00:20:28.960 --> 00:20:31.720]  你給我們的認許之力的故事
[00:20:31.720 --> 00:20:32.920]  告訴我們
[00:20:32.920 --> 00:20:35.240]  唯有主耶穌基督
[00:20:35.240 --> 00:20:36.920]  是有這個認許
[00:20:36.920 --> 00:20:40.720]  而無論我們面對人生多大的壓力
[00:20:40.720 --> 00:20:45.280]  多多福音的壓迫
[00:20:45.280 --> 00:20:46.520]  或者是逼迫
[00:20:46.520 --> 00:20:48.360]  我們都要堅守到底
[00:20:48.360 --> 00:20:49.880]  幫助我們思索這一切
[00:20:49.880 --> 00:20:51.880]  我們可以到公建設備的門口安裝
