
[00:00:00.000 --> 00:00:05.760]  我們讀兩節的聖經在菲律賓書第二章第十五到第十六節
[00:16:54.000 --> 00:16:55.400]  感受得到
[00:16:55.400 --> 00:16:57.500]  同樣今天我們需要來到神的面前
[00:16:57.500 --> 00:17:00.900]  來歡迎渴望神的榮耀同在
[00:17:00.900 --> 00:17:02.500]  能夠降臨在我們中間
[00:17:02.500 --> 00:17:03.900]  充滿在我們中間
[00:17:03.900 --> 00:17:05.800]  我告訴你當神的復興降臨的時候
[00:17:05.800 --> 00:17:10.400]  人們會開始感覺到神的同在
[00:17:10.400 --> 00:17:13.400]  神的同在不再是一個抽象的名詞
[00:17:13.400 --> 00:17:16.300]  神的同在不再是一個聖經的名詞
[00:17:16.300 --> 00:17:19.200]  是你可以真實可以感受到的
[00:17:19.200 --> 00:17:21.600]  我們看當神的同在彰顯出來的時候
[00:17:21.600 --> 00:17:23.000]  人們就知道
[00:17:23.000 --> 00:17:25.800]  神就在這裡
[00:17:25.800 --> 00:17:28.200]  神就在這裡
[00:17:28.200 --> 00:17:29.900]  人們聚集在神面前
[00:17:29.900 --> 00:17:33.100]  不是因為在這個美麗的教堂
[00:17:33.100 --> 00:17:35.800]  不是因為在這有精彩的活動
[00:17:35.800 --> 00:17:38.100]  更不是因為在這有什麼精彩的講道
[00:17:38.100 --> 00:17:40.400]  都不是
[00:17:40.400 --> 00:17:41.600]  人們聚集在這
[00:17:41.600 --> 00:17:42.400]  只有一個原因
[00:17:42.400 --> 00:17:45.400]  因為神的同在彰顯出來了
[00:17:45.400 --> 00:17:47.400]  神在這裡
[00:17:47.400 --> 00:17:49.100]  你們
[00:17:49.100 --> 00:17:51.000]  今年的2月8號
[00:17:51.000 --> 00:17:52.900]  我們都知道一個復興
[00:17:52.900 --> 00:17:55.900]  某一個復興發生在肯塔基州
[00:17:55.900 --> 00:17:57.500]  Wilmore這個城市的
[00:17:57.500 --> 00:17:59.900]  Asbury的大學裡面
[00:17:59.900 --> 00:18:03.400]  Asbury大學是個基督教的大學
[00:18:03.400 --> 00:18:04.500]  在2月8號那天
[00:18:04.500 --> 00:18:07.400]  他們的周會結束之後
[00:18:07.400 --> 00:18:10.100]  有一些學生們
[00:18:10.100 --> 00:18:11.900]  他們心中渴望
[00:18:11.900 --> 00:18:13.600]  渴慕神
[00:18:13.600 --> 00:18:15.900]  不想要離開
[00:18:15.900 --> 00:18:18.200]  他們就想多停留一下
[00:18:18.200 --> 00:18:19.800]  當眾人散去的時候
[00:18:19.800 --> 00:18:22.600]  他們就聚集多停留在神面
[00:18:22.600 --> 00:18:24.800]  渴望能夠經歷神
[00:18:24.800 --> 00:18:26.700]  他們繼續的敬拜
[00:18:26.700 --> 00:18:29.400]  歡迎神的同在降臨
[00:18:29.400 --> 00:18:31.000]  結果越來越多的學生
[00:18:31.000 --> 00:18:34.200]  看見他們就加入他們
[00:18:34.200 --> 00:18:35.900]  一直不停的敬拜
[00:18:35.900 --> 00:18:38.600]  後來這個敬拜持續了將近
[00:18:38.600 --> 00:18:40.000]  兩個禮拜之久
[00:18:40.000 --> 00:18:42.700]  Non-stop
[00:18:42.700 --> 00:18:45.500]  甚至人們從世界各地
[00:18:45.500 --> 00:18:47.300]  都湧入這個小鎮
[00:18:47.300 --> 00:18:50.100]  想要經歷神的同在
[00:18:50.100 --> 00:18:51.600]  很奇妙
[00:18:51.600 --> 00:18:53.600]  在這個復興當中
[00:18:53.600 --> 00:18:56.100]  沒有任何大講源
[00:18:56.100 --> 00:18:59.500]  也沒有任何偉大的神蹟發生
[00:18:59.500 --> 00:19:00.700]  那為什麼世界的人
[00:19:00.700 --> 00:19:01.800]  從世界各地
[00:19:01.800 --> 00:19:05.100]  要湧入到這個地方來呢
[00:19:05.100 --> 00:19:07.400]  我告訴你 沒有別的原因
[00:19:07.400 --> 00:19:09.000]  只有一個原因
[00:19:09.000 --> 00:19:12.600]  因為神的同在彰顯出來了
[00:19:12.600 --> 00:19:15.100]  神在
[00:19:15.100 --> 00:19:17.600]  神的同在彰顯出來了
[00:19:17.600 --> 00:19:21.100]  人們渴望經歷神的同在
[00:19:21.100 --> 00:19:24.500]  今天我們在求神方讓我們深深的渴慕
[00:19:24.500 --> 00:19:26.700]  我們有渴望神的榮耀的同在
[00:19:26.700 --> 00:19:29.100]  也能夠彰顯在我們中間
[00:19:29.100 --> 00:19:30.800]  太多時候我看見今天基督徒
[00:19:30.800 --> 00:19:33.400]  我們太輕忽神的同在
[00:19:33.400 --> 00:19:36.100]  我們常說是足以我們同在
[00:19:36.100 --> 00:19:39.100]  不只是足以我們同在
[00:19:39.100 --> 00:19:42.900]  我們渴望這個同在能夠彰顯出來
[00:19:42.900 --> 00:19:46.000]  彰顯 在我們生命當中彰顯出來
[00:19:46.000 --> 00:19:48.400]  讓人在我們身上看見主
[00:19:48.400 --> 00:19:50.700]  我們渴望在我們家庭彰顯出來
[00:19:50.700 --> 00:19:51.900]  讓人在這個家庭當中
[00:19:51.900 --> 00:19:54.300]  能看見神就在我們家庭當中
[00:19:54.300 --> 00:19:55.700]  我們渴望神的同在
[00:19:55.700 --> 00:19:57.900]  在我們小組當中彰顯出來
[00:19:57.900 --> 00:20:00.000]  每一次小組聚集神榮耀的同在
[00:20:00.000 --> 00:20:03.700]  讓大家知道神在
[00:20:03.700 --> 00:20:05.900]  每一次教會的聚集
[00:20:05.900 --> 00:20:08.700]  沒有人能夠輕忽
[00:20:08.700 --> 00:20:10.800]  因為神就在我們中間
[00:20:10.800 --> 00:20:13.000]  每一個人心存敬畏
[00:20:13.000 --> 00:20:15.500]  因為神在
[00:20:15.500 --> 00:20:16.600]  我們要求神來幫助
[00:20:16.600 --> 00:20:18.300]  給我們深深的渴慕
[00:20:18.300 --> 00:20:21.000]  神榮耀同在的降臨
[00:20:21.000 --> 00:20:22.200]  Amen
[00:20:22.200 --> 00:20:23.100]  第二
[00:20:23.100 --> 00:20:25.700]  我們要渴望神大能作為的彰顯
[00:20:25.700 --> 00:20:30.900]  哥 你們說渴望神大能作為的彰顯
[00:20:30.900 --> 00:20:32.100]  當父親降臨的時候
[00:20:32.100 --> 00:20:33.400]  第二個現象就是
[00:20:33.400 --> 00:20:36.200]  聖靈如火降臨
[00:20:36.200 --> 00:20:37.800]  火代表什麼
[00:20:37.800 --> 00:20:39.900]  火是有帶來光跟熱
[00:20:39.900 --> 00:20:41.500]  代表能力嗎
[00:20:41.500 --> 00:20:43.900]  火神代表神的大能作為
[00:20:43.900 --> 00:20:46.600]  要彰顯在我們中間
[00:20:46.600 --> 00:20:48.000]  我們看見初代的教會
[00:20:48.000 --> 00:20:49.000]  就是如此
[00:20:49.000 --> 00:20:50.500]  你看見初代教會的侍奉
[00:20:50.500 --> 00:20:52.700]  帶著能力的 帶著權柄的
[00:20:52.700 --> 00:20:53.700]  彼得一開口
[00:20:53.700 --> 00:20:56.000]  三千人歸向耶穌基督
[00:20:56.000 --> 00:20:57.500]  那個管飯食的
[00:20:57.500 --> 00:20:59.700]  那個菲利跟斯蒂凡
[00:20:59.700 --> 00:21:02.300]  他們都行神蹟其事
[00:21:02.300 --> 00:21:03.100]  這是為什麼
[00:21:03.100 --> 00:21:04.900]  使徒先生第四章第29節
[00:21:04.900 --> 00:21:07.300]  你看見他們的禱告在神面說
[00:21:07.300 --> 00:21:08.500]  他們恐嚇我們
[00:21:08.500 --> 00:21:10.100]  現在求主見察
[00:21:10.100 --> 00:21:12.200]  一面叫你僕人大放膽念
[00:21:12.200 --> 00:21:13.100]  講你的道
[00:21:13.100 --> 00:21:16.000]  一面伸出你的手來醫治疾病
[00:21:16.000 --> 00:21:17.500]  並且指神蹟其事
[00:21:17.500 --> 00:21:20.000]  因著你的聖撲耶穌名行出來
[00:21:20.000 --> 00:21:21.400]  初代教會
[00:21:21.400 --> 00:21:25.300]  就是經歷神神蹟其事的教會
[00:21:25.300 --> 00:21:27.900]  我們看當時復興的火山燃燒的時候
[00:21:27.900 --> 00:21:30.600]  有一件事情很明顯的會發生
[00:21:30.600 --> 00:21:33.900]  就是神蹟其事會增加
[00:21:33.900 --> 00:21:36.100]  不是說以前沒有 有的
[00:21:36.100 --> 00:21:37.400]  只是說現在聖靈
[00:21:37.400 --> 00:21:39.300]  能夠更自由運行的時候
[00:21:39.300 --> 00:21:41.700]  神蹟其事就不斷的增加
[00:21:41.700 --> 00:21:43.300]  你們
[00:21:43.300 --> 00:21:44.700]  當然我們需要明白
[00:21:44.700 --> 00:21:45.900]  今天我們的重點
[00:21:45.900 --> 00:21:48.500]  不是在於神蹟其事的本身
[00:21:48.500 --> 00:21:51.500]  因為神蹟其事也是會過去的
[00:21:51.500 --> 00:21:52.800]  但另一方面
[00:21:52.800 --> 00:21:54.900]  我們要看見很清楚明白一件事
[00:21:54.900 --> 00:21:56.500]  在馬可福音十六章二十節
[00:21:56.500 --> 00:21:58.600]  很清楚教導我們一件事情
[00:21:58.600 --> 00:22:00.400]  這裡說門徒出去
[00:22:00.400 --> 00:22:01.700]  到處宣傳福音
[00:22:01.700 --> 00:22:03.500]  組合他們同工
[00:22:03.500 --> 00:22:04.700]  用什麼
[00:22:04.700 --> 00:22:06.800]  神蹟隨者
[00:22:06.800 --> 00:22:08.100]  然後呢
[00:22:08.100 --> 00:22:10.200]  證實所傳的到
[00:22:10.200 --> 00:22:13.600]  神蹟其事有個很重要的功能
[00:22:13.600 --> 00:22:18.100]  就是能夠證實我們所傳的到是真的
[00:22:18.100 --> 00:22:19.600]  神蹟其事有個功能
[00:22:19.600 --> 00:22:22.400]  能夠印證到我們所傳的主耶穌
[00:22:22.400 --> 00:22:25.800]  是真神 是活神 是永遠的君王
[00:22:25.800 --> 00:22:27.500]  你們 哈利路亞
[00:22:27.500 --> 00:22:29.400]  這為什麼我們需要渴慕
[00:22:29.400 --> 00:22:31.400]  渴望神復興這樣
[00:22:31.400 --> 00:22:35.000]  神大能作為彰顯在我們中間
[00:22:35.000 --> 00:22:36.900]  有人說如果
[00:22:36.900 --> 00:22:39.000]  在五旬節的時候
[00:22:39.000 --> 00:22:41.900]  神能夠使耶路撒冷的教會
[00:22:41.900 --> 00:22:43.800]  早起火來
[00:22:43.800 --> 00:22:46.500]  使全城的居民跑來觀看
[00:22:46.500 --> 00:22:49.600]  這個聖靈的火所帶來復興的作為
[00:22:49.600 --> 00:22:50.900]  同樣
[00:22:50.900 --> 00:22:52.200]  神的火
[00:22:52.200 --> 00:22:55.300]  照樣能點燃今天的教會
[00:22:55.300 --> 00:22:57.800]  神的火照樣能夠點燃今天的教會
[00:22:57.800 --> 00:23:00.000]  使今天要燃燒起來
[00:23:00.000 --> 00:23:02.700]  使世人看見就稀奇
[00:23:02.700 --> 00:23:04.500]  你們
[00:23:04.500 --> 00:23:06.700]  丁厥神既然
[00:23:06.700 --> 00:23:08.500]  已經在美國
[00:23:08.500 --> 00:23:12.200]  點燃了ASPIRE這個復興的火焰
[00:23:12.200 --> 00:23:13.800]  我常常說
[00:23:13.800 --> 00:23:17.500]  既然神已經點燃了火焰
[00:23:17.500 --> 00:23:21.900]  神怎麼能夠讓這個火焰不燃燒下去呢
[00:23:21.900 --> 00:23:24.100]  神既然點燃了
[00:23:24.100 --> 00:23:27.600]  怎麼會不讓它繼續燃燒
[00:23:27.600 --> 00:23:29.000]  我們看見神
[00:23:29.000 --> 00:23:32.500]  刻意在這個時刻降下復興來
[00:23:32.500 --> 00:23:37.400]  我們就要抓住這個復興的時機嘛
[00:23:37.400 --> 00:23:39.400]  這是復興的時機呀
[00:23:39.400 --> 00:23:40.900]  因為神已經點燃了
[00:23:40.900 --> 00:23:42.900]  而且我們看見這一波
[00:23:42.900 --> 00:23:46.700]  復興的火焰是特別針對年輕的世代
[00:23:46.700 --> 00:23:50.000]  在美國我們已經看見自從ASPIRE大復興之後
[00:23:50.000 --> 00:23:52.900]  在美國各地許多的年輕人中
[00:23:52.900 --> 00:23:56.900]  我們看見復興的火焰都已經開始燃燒起來
[00:23:56.900 --> 00:23:58.900]  我們就要抓住這個機會
[00:23:58.900 --> 00:24:01.900]  也特別為我們中間的年輕人來禱告
[00:24:01.900 --> 00:24:07.700]  求復興的火能夠在華人年輕人中開始點燃起來
[00:24:07.700 --> 00:24:10.100]  這為什麼我們要舉辦這次的領袖
[00:24:10.100 --> 00:24:12.100]  這樣的青年領袖的特會
[00:24:12.100 --> 00:24:15.600]  我們渴望復興的火從年輕人身上點燃起來
[00:24:15.600 --> 00:24:16.600]  哈里路亞
[00:24:16.600 --> 00:24:20.300]  我們要求聖靈將禱告的火來燃燒我們
[00:24:20.300 --> 00:24:24.100]  讓我們不再在生活當中依靠自己的聰明才智
[00:24:24.100 --> 00:24:27.600]  而是將我們的心完全歸向神
[00:24:27.600 --> 00:24:30.800]  我們要求聖靈的火來燃燒我們
[00:24:30.800 --> 00:24:33.300]  讓我們的生命被神翻轉過來
[00:24:33.300 --> 00:24:35.800]  我們真的需要被翻轉你知道嗎
[00:24:35.800 --> 00:24:37.800]  特別我們在Silicon Valley的弟兄姐妹
[00:24:37.800 --> 00:24:40.800]  有時候我們在這個矽谷太舒適了
[00:24:40.800 --> 00:24:44.100]  有時候我們真的要求神翻轉我們的生命啊
[00:24:44.100 --> 00:24:46.900]  讓我們真的經歷神真實的工作
[00:24:46.900 --> 00:24:49.600]  讓我們真的經歷神的權柄跟能力
[00:24:49.600 --> 00:24:54.600]  你們也求神降下復興的火在我們中間燃燒我們
[00:24:54.600 --> 00:24:57.600]  讓我們勇敢的為主傳福音
[00:24:57.600 --> 00:25:02.100]  做見證為主贏得這個世代
[00:25:02.100 --> 00:25:04.100]  哈里路亞
[00:25:04.100 --> 00:25:07.600]  求神撤下深深的渴望在我們中間
[00:25:07.600 --> 00:25:11.100]  我們渴望神的復興降臨
[00:25:11.100 --> 00:25:12.600]  哈里路亞
[00:25:12.600 --> 00:25:13.800]  第三
[00:25:13.800 --> 00:25:15.800]  我們一定要抓住現今的機會
[00:25:15.800 --> 00:25:20.300]  更要抓住現今的機會
[00:25:20.300 --> 00:25:23.600]  我告訴你每當神要做一件事情的時候
[00:25:23.600 --> 00:25:25.300]  神要我們去做的事情
[00:25:25.300 --> 00:25:30.500]  神一定會把機會擺在我們面前
[00:25:30.500 --> 00:25:31.500]  做神的兒女
[00:25:31.500 --> 00:25:33.500]  我這些年一直在講這件事情
[00:25:33.500 --> 00:25:34.500]  做神的兒女
[00:25:34.500 --> 00:25:39.300]  一定要敏銳神所給我們的機會
[00:25:39.300 --> 00:25:43.000]  勇敢抓住機會向前進
[00:25:43.000 --> 00:25:47.500]  我們就能夠經歷神偉大奇妙的作為
[00:25:47.500 --> 00:25:50.300]  那你說什麼是神給我們的機會
[00:25:50.300 --> 00:25:54.500]  我們怎麼能夠看見神給我們的機會
[00:25:54.500 --> 00:25:56.700]  今天你來是太重要了
[00:25:56.700 --> 00:25:59.800]  你就要明白神在你身上要做些什麼
[00:25:59.800 --> 00:26:03.500]  你怎麼能夠看見神所給我們的機會
[00:26:03.500 --> 00:26:04.700]  第一個
[00:26:04.700 --> 00:26:10.300]  你一定要明白你的位分
[00:26:10.300 --> 00:26:12.300]  你要記得舊約時代
[00:26:12.300 --> 00:26:14.300]  在以斯帖的時代
[00:26:14.300 --> 00:26:17.400]  他們面臨一個極大的危機
[00:26:17.400 --> 00:26:19.700]  當時這個哈曼
[00:26:19.700 --> 00:26:22.400]  他想要滅絕猶太民族
[00:26:22.400 --> 00:26:26.100]  所以猶太人面對極大滅族的危機
[00:26:26.100 --> 00:26:27.700]  在那個時刻
[00:26:27.700 --> 00:26:29.000]  而在那個時刻當中
[00:26:29.000 --> 00:26:34.700]  以斯帖是在王宮裡面做王后
[00:26:34.700 --> 00:26:39.200]  所以莫迪改就來到他面前對他說一句話
[00:26:39.200 --> 00:26:41.800]  以斯帖記四章十四節
[00:26:41.800 --> 00:26:42.500]  莫迪改說
[00:26:42.500 --> 00:26:44.100]  此時你若閉口不言
[00:26:44.100 --> 00:26:48.100]  猶大人必從別處得解脫蒙拯救
[00:26:48.100 --> 00:26:50.900]  你和你父家必自滅亡
[00:26:50.900 --> 00:26:54.000]  焉知你得了王后的位分
[00:26:54.000 --> 00:26:55.200]  不是為了什麼
[00:26:55.200 --> 00:26:58.100]  獻金的機會
[00:26:58.100 --> 00:26:59.300]  所以我們看見
[00:26:59.300 --> 00:27:01.100]  在這很清楚讓我們看見
[00:27:01.100 --> 00:27:04.100]  每一個位分都是有一個機會
[00:27:04.100 --> 00:27:05.900]  都帶來一個機會
[00:27:05.900 --> 00:27:08.700]  我們看見今天我們要明白我們的位分
[00:27:08.700 --> 00:27:09.900]  我們才能夠明白
[00:27:09.900 --> 00:27:13.100]  擺在我們現在的機會是什麼
[00:27:13.100 --> 00:27:15.400]  今天也許我們
[00:27:15.400 --> 00:27:16.700]  我們其實每一個人都有位分
[00:27:16.700 --> 00:27:18.000]  也許你我沒有像
[00:27:18.000 --> 00:27:20.100]  以斯帖這樣一個王后的位分
[00:27:20.100 --> 00:27:23.300]  但我告訴你我們有其他不同的位分
[00:27:23.300 --> 00:27:27.000]  首先你的身份就是一種位分
[00:27:27.000 --> 00:27:28.300]  你的身份就是一種位分
[00:27:28.300 --> 00:27:29.800]  無論是單身
[00:27:29.800 --> 00:27:30.900]  結婚
[00:27:30.900 --> 00:27:32.200]  單親
[00:27:32.200 --> 00:27:33.500]  無論是打工的
[00:27:33.500 --> 00:27:34.300]  做主管
[00:27:34.300 --> 00:27:36.300]  甚至家庭主婦
[00:27:36.300 --> 00:27:40.500]  每一個位分其實都帶來一個機會
[00:27:40.500 --> 00:27:42.400]  我記得有一次聽到一個姐妹的見證
[00:27:42.400 --> 00:27:43.700]  我很受感動
[00:27:43.700 --> 00:27:45.400]  她是個家庭主婦
[00:27:45.400 --> 00:27:48.200]  每天要煮三餐飯
[00:27:48.200 --> 00:27:51.400]  她就在她家的廚房的爐頭上
[00:27:51.400 --> 00:27:53.100]  貼了一句話
[00:27:53.100 --> 00:27:54.600]  那句話上面寫著
[00:27:54.600 --> 00:27:58.600]  一天三次在這裡服侍神
[00:27:58.600 --> 00:28:00.100]  哇
[00:28:00.100 --> 00:28:01.000]  真的是她看
[00:28:01.000 --> 00:28:05.600]  知道明白這個位分了
[00:28:05.600 --> 00:28:07.800]  她非常的明白這個位分
[00:28:07.800 --> 00:28:09.100]  所以看見這個機會
[00:28:09.100 --> 00:28:11.300]  她明白她不是每天做飯
[00:28:11.300 --> 00:28:13.100]  是每天服侍神
[00:28:13.100 --> 00:28:13.700]  你看
[00:28:13.700 --> 00:28:15.300]  她看見她的位分
[00:28:15.300 --> 00:28:19.200]  就看見一個服侍神的機會
[00:28:19.200 --> 00:28:22.400]  你的身份就是一種位分
[00:28:22.400 --> 00:28:25.300]  你的工作也是一種位分
[00:28:25.300 --> 00:28:27.700]  這些年我們一直在強調職場侍奉
[00:28:27.700 --> 00:28:31.200]  你的職場就是神所給你的位分
[00:28:31.200 --> 00:28:35.200]  你在工作場合裡面所做的事情是很獨特
[00:28:35.200 --> 00:28:37.600]  是神放你在那裡
[00:28:37.600 --> 00:28:40.000]  要做神要你做的事情
[00:28:40.000 --> 00:28:41.300]  弟兄姐妹
[00:28:41.300 --> 00:28:45.900]  這些年我真的感覺到神之所以要施恩典給我們
[00:28:45.900 --> 00:28:48.200]  神要垂聽我們的禱告
[00:28:48.200 --> 00:28:51.800]  不只是為了我們過一個更好的生活而已
[00:28:51.800 --> 00:28:53.500]  神要來拯救我們
[00:28:53.500 --> 00:28:55.900]  神要在困境當中為我們突破
[00:28:55.900 --> 00:28:57.400]  神要施恩典給我們
[00:28:57.400 --> 00:28:58.100]  我告訴你
[00:28:58.100 --> 00:29:00.800]  不只是為我們得以溫飽而已
[00:29:00.800 --> 00:29:03.100]  不只是叫我們得一些好處而已
[00:29:03.100 --> 00:29:05.800]  更是因為神要使用我們
[00:29:05.800 --> 00:29:08.500]  成為這個世代施恩典的管道了
[00:29:08.500 --> 00:29:10.000]  你們
[00:29:10.000 --> 00:29:12.300]  你要明白你的位分很重要
[00:29:12.300 --> 00:29:17.000]  因為位分讓你知道你能夠做的事情
[00:29:17.000 --> 00:29:21.500]  位分也能讓你知道神要你做的事情
[00:29:21.500 --> 00:29:23.700]  當你明白你的位分
[00:29:23.700 --> 00:29:25.800]  你才能夠站在你的位分上
[00:29:25.800 --> 00:29:28.900]  看見神所給你的機會
[00:29:28.900 --> 00:29:31.900]  然後你能夠為主而活
[00:29:31.900 --> 00:29:34.200]  所以第一個要明白你的位分是什麼
[00:29:34.200 --> 00:29:35.700]  第二個更重要
[00:29:35.700 --> 00:29:38.000]  要放大你生命的格局
[00:29:38.000 --> 00:29:42.200]  更要放大你生命的格局
[00:29:42.200 --> 00:29:45.600]  很多時候你之所以看不見機會
[00:29:45.600 --> 00:29:49.900]  是因為我們生命的格局太小了
[00:29:49.900 --> 00:29:52.700]  我們只想到我們自己而已
[00:29:52.700 --> 00:29:55.000]  我們只想到我們的家庭
[00:29:55.000 --> 00:29:56.900]  只想到我們的工作
[00:29:56.900 --> 00:29:58.500]  我們看來看去
[00:29:58.500 --> 00:30:00.200]  只看見我們的生活
[00:30:00.200 --> 00:30:04.300]  只看見柴米油鹽醬醋茶
[00:30:04.300 --> 00:30:07.000]  就像當年的以斯帖一樣
[00:30:07.000 --> 00:30:09.700]  你知道當年以斯帖一開始的時候
[00:30:09.700 --> 00:30:12.800]  他想來想去就是想到自己
[00:30:12.800 --> 00:30:14.000]  只想到自己的父家
[00:30:14.000 --> 00:30:15.700]  哎呀危機來了
[00:30:15.700 --> 00:30:17.900]  我怎麼樣保護我自己
[00:30:17.900 --> 00:30:21.200]  哎呀我最多只能夠照顧我的家人而已
[00:30:21.200 --> 00:30:22.300]  而當危機來的時候
[00:30:22.300 --> 00:30:24.100]  我就把家人帶到宮中
[00:30:24.100 --> 00:30:25.300]  可以得以保護
[00:30:25.300 --> 00:30:27.400]  我所能做大概就是這樣而已
[00:30:27.400 --> 00:30:30.600]  其他人我顧不了了
[00:30:30.600 --> 00:30:32.600]  以斯帖想來想去
[00:30:32.600 --> 00:30:34.400]  就想到他自己
[00:30:34.400 --> 00:30:36.400]  最多想到他的家人
[00:30:36.400 --> 00:30:37.800]  所以莫迪改才對他說
[00:30:37.800 --> 00:30:41.000]  哎 你不要以為你們在王宮當中
[00:30:41.000 --> 00:30:43.600]  你就可以勝過其他的猶太人了
[00:30:43.600 --> 00:30:45.800]  免去這個禍患
[00:30:45.800 --> 00:30:47.500]  莫迪改就是以斯帖說
[00:30:47.500 --> 00:30:50.500]  哎 你要想大一點啦
[00:30:50.500 --> 00:30:52.400]  不要只想到你自己
[00:30:52.400 --> 00:30:53.500]  只想保護你自己
[00:30:53.500 --> 00:30:54.900]  要想到神的百姓
[00:30:54.900 --> 00:30:57.100]  想到神的國度啦
[00:30:57.100 --> 00:31:00.900]  把神的 把那個格局放大一點
[00:31:00.900 --> 00:31:02.300]  所以莫迪改就要說
[00:31:02.300 --> 00:31:08.100]  焉知你得了王后的位分不是為了獻金的機會
[00:31:08.100 --> 00:31:10.900]  而當以斯帖開始明白的時候
[00:31:10.900 --> 00:31:13.500]  把格局放大之後
[00:31:13.500 --> 00:31:17.000]  他就看見那個獻金的機會
[00:31:17.000 --> 00:31:19.900]  就是他能夠為神的國
[00:31:19.900 --> 00:31:23.200]  為神的百姓所做的事情
[00:31:23.200 --> 00:31:25.100]  同樣 丁宏姊妹
[00:31:25.100 --> 00:31:29.500]  今天你也要學習放大你生命的格局
[00:31:29.500 --> 00:31:32.100]  當你生命的格局一放大
[00:31:32.100 --> 00:31:35.400]  你就會看見獻金的機會
[00:31:35.400 --> 00:31:37.300]  那什麼是獻金的機會
[00:31:37.300 --> 00:31:39.600]  我給你個最簡單的定義
[00:31:39.600 --> 00:31:40.800]  很少人給這樣的定義
[00:31:40.800 --> 00:31:42.800]  什麼是獻金的機會
[00:31:42.800 --> 00:31:47.700]  獻金的機會就是此時此刻
[00:31:47.700 --> 00:31:49.500]  你能夠為神
[00:31:49.500 --> 00:31:50.700]  為神的國
[00:31:50.700 --> 00:31:52.900]  為神的百姓所做的事情
[00:31:52.900 --> 00:31:55.700]  我再一次說什麼是獻金的機會
[00:31:55.700 --> 00:31:58.500]  就是此時此刻
[00:31:58.500 --> 00:32:00.500]  你能夠為神
[00:32:00.500 --> 00:32:01.900]  為神的國
[00:32:01.900 --> 00:32:05.400]  為神的百姓所做的事情
[00:32:05.400 --> 00:32:07.300]  所以你要來想一想
[00:32:07.300 --> 00:32:08.000]  今天你來到這裡
[00:32:08.000 --> 00:32:09.900]  我相信不是偶然
[00:32:09.900 --> 00:32:11.900]  你在想這個問題
[00:32:11.900 --> 00:32:14.500]  此時此刻
[00:32:14.500 --> 00:32:17.300]  我能夠為神做什麼
[00:32:17.300 --> 00:32:19.900]  我能為教會做什麼
[00:32:19.900 --> 00:32:22.700]  我能為神的百姓做什麼
[00:32:22.700 --> 00:32:24.900]  為神的國度做什麼
[00:32:24.900 --> 00:32:29.400]  那就是神所給你獻金的機會
[00:32:29.400 --> 00:32:31.900]  當你明白你的位分
[00:32:31.900 --> 00:32:33.900]  放大你的格局
[00:32:33.900 --> 00:32:36.300]  你就看見機會
[00:32:36.300 --> 00:32:39.100]  一旦你抓住機會勇敢向前
[00:32:39.100 --> 00:32:41.000]  你就能在神的手中
[00:32:41.000 --> 00:32:44.800]  成為神機的器皿
[00:32:44.800 --> 00:32:47.400]  所以丁酷你們千萬不要輕看你自己
[00:32:47.400 --> 00:32:50.200]  也不要以為你自己什麼都不能做
[00:32:50.200 --> 00:32:52.100]  我發現在華人教會裡面
[00:32:52.100 --> 00:32:56.000]  常常我們信徒有屬靈的自卑感
[00:32:56.000 --> 00:32:57.000]  我們什麼都不行
[00:32:57.000 --> 00:33:00.000]  劉牧師可以握握手都不行
[00:33:00.000 --> 00:33:02.200]  什麼都要推我出來
[00:33:02.200 --> 00:33:03.500]  No
[00:33:03.500 --> 00:33:04.500]  作為神的兒女
[00:33:04.500 --> 00:33:06.900]  你不要輕看你自己
[00:33:06.900 --> 00:33:08.000]  作為神的兒女
[00:33:08.000 --> 00:33:09.800]  在你我的裡面
[00:33:09.800 --> 00:33:13.300]  都是有一份神的榮耀的
[00:33:13.300 --> 00:33:15.800]  我在說每一個神的兒女
[00:33:15.800 --> 00:33:19.600]  在我們裡面都是一份神的榮耀的
[00:33:19.600 --> 00:33:21.900]  每一個神的兒女
[00:33:21.900 --> 00:33:25.400]  在我們裡面都是一份神的熱情的
[00:33:25.400 --> 00:33:28.400]  活出神的熱情來吧
[00:33:28.400 --> 00:33:32.100]  在我們裡面都有一份神的榮耀的
[00:33:32.100 --> 00:33:34.500]  有一份神的熱情的
[00:33:34.500 --> 00:33:37.000]  跟隨一份神的卓越
[00:33:37.000 --> 00:33:38.900]  活出神的卓越來吧
[00:33:38.900 --> 00:33:44.300]  你們跟你們媽說活出神的卓越
[00:33:44.300 --> 00:33:46.300]  我深深相信在凌涼堂裡面
[00:33:46.300 --> 00:33:50.800]  每一位弟兄姊妹都是不一樣的
[00:33:50.800 --> 00:33:55.000]  你只要經過聖靈的洗禮
[00:33:55.000 --> 00:33:56.900]  經過聖靈的充滿
[00:33:56.900 --> 00:33:59.200]  你的生命就不再一樣
[00:33:59.200 --> 00:34:00.600]  Amen
[00:34:00.600 --> 00:34:03.700]  求神的靈靈幫助我們在這樣一個世代
[00:34:03.700 --> 00:34:06.000]  真的看見神在我們身上是有託付
[00:34:06.000 --> 00:34:09.200]  跟你們說你是有託付的
[00:34:09.200 --> 00:34:11.400]  你不要以為你是算不得什麼
[00:34:11.400 --> 00:34:13.800]  你是有託付的啦
