
[00:00:00.000 --> 00:00:07.480]  今天我們會繼續針研的二十五章十一到十五節
[00:21:17.760 --> 00:21:19.640]  希望能夠提醒我們
[00:21:19.640 --> 00:21:22.960]  去改善我們待人處事的態度
[00:21:22.960 --> 00:21:26.560]  我相信針研有很多這些金句
[00:21:26.560 --> 00:21:29.680]  有很多的提醒
[00:21:29.680 --> 00:21:32.080]  最後在經文裏面說到
[00:21:32.080 --> 00:21:35.080]  恆常忍耐可以勸動君王
[00:21:35.080 --> 00:21:40.080]  由我的舌頭能夠截斷骨頭
[00:21:40.080 --> 00:21:42.320]  恆久忍耐在新譯本裏面說
[00:21:42.320 --> 00:21:45.800]  可以勸服掌權的人
[00:21:45.800 --> 00:21:50.160]  由我的舌頭能夠截斷骨頭
[00:21:50.160 --> 00:21:52.200]  跟另一句的針研
[00:21:52.200 --> 00:21:55.720]  我想起另一句的針研也很相似
[00:21:55.720 --> 00:21:57.360]  回答柔和
[00:21:57.360 --> 00:21:58.840]  使怒消退
[00:21:58.840 --> 00:22:00.000]  言語暴戾
[00:22:00.000 --> 00:22:02.280]  觸動怒氣
[00:22:02.280 --> 00:22:04.760]  暴怒的人挑啟爭端
[00:22:04.760 --> 00:22:09.640]  忍怒的人止息紛爭
[00:22:09.640 --> 00:22:14.960]  忍耐是聖靈的一詞
[00:22:14.960 --> 00:22:17.960]  其實忍耐是不容易的
[00:22:17.960 --> 00:22:26.000]  希臘文裏面用寬闊的心來形容忍耐
[00:22:26.000 --> 00:22:33.800]  憤怒在寬闊的心胸裏面
[00:22:33.800 --> 00:22:35.880]  不會擴散出來
[00:22:35.880 --> 00:22:39.360]  反而慢慢就會消散
[00:22:39.360 --> 00:22:41.680]  最終忍受怒氣的人
[00:22:41.680 --> 00:22:44.920]  可以止息紛爭
[00:22:44.920 --> 00:22:46.520]  持久忍氣的人
[00:22:46.520 --> 00:22:48.280]  能夠勸動君王
[00:22:48.280 --> 00:22:52.400]  柔和的舌頭可以截斷骨頭
[00:22:52.400 --> 00:22:53.880]  要有耐心
[00:22:53.880 --> 00:22:57.120]  要有溫柔
[00:22:57.120 --> 00:23:00.000]  其實要去勸戒人
[00:23:00.000 --> 00:23:01.160]  挽回其他人
[00:23:01.160 --> 00:23:03.760]  是一件很不容易的事
[00:23:03.760 --> 00:23:05.480]  正如我之前所說
[00:23:05.480 --> 00:23:10.360]  忠言逆耳是不容易的
[00:23:10.360 --> 00:23:13.600]  不過在《馬太福音》第十八章裏面
[00:23:13.600 --> 00:23:16.080]  提及一些步驟
[00:23:16.080 --> 00:23:17.680]  十八章十五到十七節
[00:23:17.680 --> 00:23:22.520]  是一個大家很熟悉的步驟
[00:23:22.520 --> 00:23:26.640]  去幫助一些有嫌隙的人
[00:23:26.640 --> 00:23:28.720]  或者一些有關係的人
[00:23:28.720 --> 00:23:32.000]  或者對大家有些指責
[00:23:32.000 --> 00:23:33.320]  在這裏說
[00:23:33.320 --> 00:23:35.360]  如果有人有弟兄得罪了你
[00:23:35.360 --> 00:23:40.680]  你就去跟他在一處的時候
[00:23:40.680 --> 00:23:42.080]  指出他的錯來
[00:23:42.080 --> 00:23:43.160]  他若聽你的話
[00:23:43.160 --> 00:23:46.360]  你就得了你的弟兄
[00:23:46.360 --> 00:23:48.960]  互相能夠真誠地去溝通
[00:23:48.960 --> 00:23:53.120]  希望最終彼此有嫌隙的人
[00:23:53.120 --> 00:23:54.840]  可以和好如初
[00:23:54.840 --> 00:23:56.320]  化解誤會
[00:23:56.320 --> 00:23:57.760]  耶穌在這裏提到
[00:23:57.760 --> 00:24:00.080]  你要去跟他講
[00:24:00.080 --> 00:24:01.440]  他聽你的話
[00:24:01.440 --> 00:24:03.960]  你就得了你的弟兄
[00:24:03.960 --> 00:24:05.720]  如果是誤會
[00:24:05.720 --> 00:24:07.520]  經過溝通之後
[00:24:07.520 --> 00:24:08.720]  就更加發覺
[00:24:08.720 --> 00:24:11.240]  有時當你傾下傾下
[00:24:11.240 --> 00:24:12.560]  其實有時發覺
[00:24:12.560 --> 00:24:14.080]  可能錯的
[00:24:14.080 --> 00:24:15.880]  都不只是他
[00:24:15.880 --> 00:24:17.840]  你自己都可能有錯
[00:24:17.840 --> 00:24:20.760]  可能未必完全是對方的問題
[00:24:20.760 --> 00:24:22.520]  可能你自己都有些問題
[00:24:22.520 --> 00:24:25.680]  有時都在過程裏面認識自己
[00:24:25.680 --> 00:24:28.720]  亦都去虛心向對方致歉
[00:24:28.720 --> 00:24:30.200]  對方就會
[00:24:30.200 --> 00:24:32.360]  亦都可能受你的感動下
[00:24:32.360 --> 00:24:34.080]  都會向你示好
[00:24:34.080 --> 00:24:38.280]  雙方的關係就可以復和
[00:24:38.280 --> 00:24:41.880]  可以和好如初
[00:24:41.880 --> 00:24:43.040]  然後耶穌繼續說
[00:24:43.040 --> 00:24:44.960]  如果那個人不聽你的話
[00:24:44.960 --> 00:24:47.400]  你就另外帶一兩個人同去
[00:24:47.400 --> 00:24:49.440]  要憑兩三個人的口作見證
[00:24:49.440 --> 00:24:52.360]  句句都可以定準
[00:24:52.360 --> 00:24:53.880]  希望多一兩位
[00:24:53.880 --> 00:24:57.160]  忠誠有愛心的人協助
[00:24:57.160 --> 00:25:00.880]  可以幫助在衝突擴大之前
[00:25:00.880 --> 00:25:03.240]  來化解一些問題
[00:25:03.240 --> 00:25:06.680]  可以更加客觀地有些評斷
[00:25:06.680 --> 00:25:13.000]  以致可以解決大家關係的破損
[00:25:13.000 --> 00:25:16.080]  然後大家很熟悉第十七節
[00:25:16.080 --> 00:25:18.760]  若果不聽他們就告訴教會
[00:25:18.760 --> 00:25:19.880]  若是不聽教會
[00:25:19.880 --> 00:25:23.520]  就看他像外邦人和稅吏
[00:25:23.520 --> 00:25:27.040]  若果對方仍然都不肯和好
[00:25:27.040 --> 00:25:30.280]  又不接受一些小組的勸導的時候
[00:25:30.280 --> 00:25:33.480]  我們就要找教會的傳道目者
[00:25:33.480 --> 00:25:34.880]  導師的協助
[00:25:34.880 --> 00:25:38.280]  希望都可以勸告對方
[00:25:38.280 --> 00:25:42.280]  叫他受感動而能夠被挽回
[00:25:42.280 --> 00:25:46.280]  即是被幫助他
[00:25:46.280 --> 00:25:48.680]  但在迫不得已之下
[00:25:48.680 --> 00:25:53.280]  最終可能這些硬心不回轉的人
[00:25:53.280 --> 00:25:54.480]  我們聖經裏面提到
[00:25:54.480 --> 00:25:57.280]  都可能要疏遠
[00:25:57.280 --> 00:26:02.280]  就看他像外邦人和稅吏
[00:26:02.280 --> 00:26:06.480]  當然我們疏遠不是等於要放棄他們
[00:26:06.480 --> 00:26:08.280]  要繼續為他們祈禱
[00:26:08.280 --> 00:26:11.080]  或者動員一些小組關懷的力量
[00:26:11.080 --> 00:26:12.680]  去祈禱紀念他
[00:26:12.680 --> 00:26:14.480]  仰望神幫助他
[00:26:14.480 --> 00:26:21.280]  希望他能夠離開一些環境的心思意念
[00:26:21.280 --> 00:26:23.480]  因為在第十二到十四節
[00:26:23.480 --> 00:26:25.280]  如果大家看馬太方上文
[00:26:25.280 --> 00:26:28.280]  她說一個人若有一百隻羊
[00:26:28.280 --> 00:26:30.280]  一隻走迷了路
[00:26:30.280 --> 00:26:31.880]  你們的意思如何呢?
[00:26:31.880 --> 00:26:33.880]  他豈不撇下者九十九隻
[00:26:33.880 --> 00:26:37.080]  往山裡去找那隻迷路的羊?
[00:26:37.080 --> 00:26:39.080]  所以你看回上文
[00:26:39.080 --> 00:26:40.280]  其實耶穌教導門徒
[00:26:40.280 --> 00:26:44.880]  是要盡力去挽回那些迷失了的人
[00:26:44.880 --> 00:26:46.880]  他們有問題
[00:26:46.880 --> 00:26:53.280]  可能有些關係破損的時候
[00:26:53.280 --> 00:26:57.080]  我們就用那個步驟去跟他商討
[00:26:57.080 --> 00:26:58.080]  一個商討不到
[00:26:58.080 --> 00:26:59.480]  多找一兩個商討
[00:26:59.480 --> 00:27:00.480]  一兩個商討不到
[00:27:00.480 --> 00:27:03.480]  最終可能要找一些長老、執事
[00:27:03.480 --> 00:27:06.480]  或者是導師、傳道目者
[00:27:06.480 --> 00:27:08.480]  但最終他都不聽的時候
[00:27:08.480 --> 00:27:12.080]  才是看他像外邦人和稅吏
[00:27:12.080 --> 00:27:14.080]  所以在耶穌的教導裡面
[00:27:14.080 --> 00:27:19.680]  是要盡力去挽回那些迷失的人
[00:27:19.680 --> 00:27:21.480]  你們在天上的父
[00:27:21.480 --> 00:27:24.480]  也是這樣不願意
[00:27:24.480 --> 00:27:28.480]  這小子裡失喪一個
[00:27:28.480 --> 00:27:31.480]  所以忍耐溫柔的勸誡
[00:27:31.480 --> 00:27:34.480]  實在是很需要智慧
[00:27:34.480 --> 00:27:38.480]  也很需要愛去做
[00:27:38.480 --> 00:27:42.480]  恆久忍耐可以勸服掌權的人
[00:27:42.480 --> 00:27:46.480]  這個溫柔的舌頭
[00:27:46.480 --> 00:27:53.480]  可以截斷骨頭
[00:27:53.480 --> 00:27:56.480]  恆久忍耐可以勸服掌權的人
[00:27:56.480 --> 00:28:01.480]  我又想起保羅很出名的《愛篇》
[00:28:01.480 --> 00:28:04.480]  在哥倫多前書十三章四到八節
[00:28:04.480 --> 00:28:08.480]  愛是恆久忍耐又有恩慈
[00:28:08.480 --> 00:28:09.480]  愛是不疾度
[00:28:09.480 --> 00:28:12.480]  愛是不自誇不張狂
[00:28:12.480 --> 00:28:13.480]  不作害羞的事
[00:28:13.480 --> 00:28:15.480]  不求自己益處
[00:28:15.480 --> 00:28:16.480]  不輕易發怒
[00:28:16.480 --> 00:28:17.480]  不計算人的惡
[00:28:17.480 --> 00:28:18.480]  不喜歡不義
[00:28:18.480 --> 00:28:20.480]  只喜歡真理
[00:28:20.480 --> 00:28:21.480]  凡是包容
[00:28:21.480 --> 00:28:22.480]  凡是相信
[00:28:22.480 --> 00:28:23.480]  凡是盼望
[00:28:23.480 --> 00:28:24.480]  凡是忍耐
[00:28:24.480 --> 00:28:28.480]  愛是永不止息
[00:28:28.480 --> 00:28:29.480]  其實人與人的相處裡
[00:28:29.480 --> 00:28:32.480]  最重要的是愛
[00:28:32.480 --> 00:28:34.480]  我們的關係裡
[00:28:34.480 --> 00:28:38.480]  是建基於在愛當中
[00:28:38.480 --> 00:28:39.480]  人這個字
[00:28:39.480 --> 00:28:41.480]  英文pleasant這個字
[00:28:41.480 --> 00:28:43.480]  很有意思很特別
[00:28:43.480 --> 00:28:45.480]  我看到一本書裡說
[00:28:45.480 --> 00:28:47.480]  人這個字的字源
[00:28:47.480 --> 00:28:50.480]  是由兩個拉丁文
[00:28:50.480 --> 00:28:53.480]  pleasant拆開
[00:28:53.480 --> 00:28:55.480]  pleasant這個字的頭一個plet
[00:28:55.480 --> 00:28:58.480]  那個字是解作透過
[00:28:58.480 --> 00:29:01.480]  而後面是響
[00:29:01.480 --> 00:29:05.480]  所以是透過而響亮的人
[00:29:05.480 --> 00:29:10.480]  或者簡單就是響透者
[00:29:10.480 --> 00:29:17.480]  人是一個透過去響亮的人
[00:29:17.480 --> 00:29:20.480]  什麼是身上會響亮
[00:29:20.480 --> 00:29:23.480]  我們身上會怎樣響亮呢
[00:29:23.480 --> 00:29:25.480]  就是有一個比我們本身
[00:29:25.480 --> 00:29:28.480]  所能夠承載更大的
[00:29:28.480 --> 00:29:30.480]  神的愛在我們中間
[00:29:30.480 --> 00:29:33.480]  透過我們去
[00:29:33.480 --> 00:29:35.480]  讓人認識上帝
[00:29:35.480 --> 00:29:38.480]  我們人是反映神自己
[00:29:38.480 --> 00:29:41.480]  給其他人去認識
[00:29:41.480 --> 00:29:43.480]  我們可以與神
[00:29:43.480 --> 00:29:45.480]  與其他人的結連
[00:29:45.480 --> 00:29:48.480]  然後我們就去反映到神
[00:29:48.480 --> 00:29:50.480]  在我們內在裡
[00:29:50.480 --> 00:29:51.480]  給其他人的認識
[00:29:51.480 --> 00:29:52.480]  影響其他人
[00:29:52.480 --> 00:29:56.480]  再繼續與神與人去結連
[00:29:56.480 --> 00:30:00.480]  當我們去對人說
[00:30:00.480 --> 00:30:02.480]  我愛你的時候
[00:30:02.480 --> 00:30:04.480]  其實真正意思是
[00:30:04.480 --> 00:30:07.480]  你就好像一個窗戶一樣
[00:30:07.480 --> 00:30:08.480]  透過你
[00:30:08.480 --> 00:30:09.480]  我們就能夠
[00:30:09.480 --> 00:30:12.480]  看到神無盡的愛
[00:30:12.480 --> 00:30:13.480]  不是對方能夠給我們
[00:30:13.480 --> 00:30:15.480]  所需要的愛
[00:30:15.480 --> 00:30:18.480]  而是對方在當中看到
[00:30:18.480 --> 00:30:21.480]  當我們接觸到我們的時候
[00:30:21.480 --> 00:30:25.480]  他們看到神在我們中間
[00:30:25.480 --> 00:30:26.480]  神在我們的心裡
[00:30:26.480 --> 00:30:29.480]  我們可以預見可以接觸到
[00:30:29.480 --> 00:30:32.480]  當我們和其他人去接觸的時候
[00:30:32.480 --> 00:30:34.480]  我們都逼其他人去接觸到
[00:30:34.480 --> 00:30:40.480]  認識到我們身上反映的神的愛
[00:30:40.480 --> 00:30:43.480]  這份愛再透過我們
[00:30:43.480 --> 00:30:44.480]  給其他人去感受
[00:30:44.480 --> 00:30:46.480]  其他人又再感受到
[00:30:46.480 --> 00:30:49.480]  其他人所領受的愛
[00:30:49.480 --> 00:30:52.480]  在神的愛當中
[00:30:52.480 --> 00:30:55.480]  這份就是人與人之間
[00:30:55.480 --> 00:30:58.480]  親密關係的正義
[00:30:58.480 --> 00:31:02.480]  愛與愛共鳴
[00:31:02.480 --> 00:31:04.480]  「憐憫」這個字英文是
[00:31:04.480 --> 00:31:05.480]  Compassion
[00:31:05.480 --> 00:31:09.480]  在拉丁文裡也拆開了
[00:31:09.480 --> 00:31:11.480]  一同受苦
[00:31:11.480 --> 00:31:15.480]  憐憫是一同受苦的意思
[00:31:15.480 --> 00:31:18.480]  每當耶穌動了慈心
[00:31:18.480 --> 00:31:22.480]  所用的動詞都是憐憫這個字
[00:31:22.480 --> 00:31:25.480]  神的愛透過人彼此的憐憫
[00:31:25.480 --> 00:31:26.480]  接觸
[00:31:26.480 --> 00:31:28.480]  一同去經歷
[00:31:28.480 --> 00:31:29.480]  在耶穌身上
[00:31:29.480 --> 00:31:31.480]  我們很具體地讓我們看到
[00:31:31.480 --> 00:31:32.480]  感受到
[00:31:32.480 --> 00:31:34.480]  祂道成肉身來到這個世界上
[00:31:34.480 --> 00:31:36.480]  祂獻上了自己的性命
[00:31:36.480 --> 00:31:39.480]  為了救贖我們每一個人的生命
[00:31:39.480 --> 00:31:41.480]  祂來到我們中間
[00:31:41.480 --> 00:31:44.480]  經歷和感受我們的一切
[00:31:44.480 --> 00:31:45.480]  和我們一起生活
[00:31:45.480 --> 00:31:47.480]  一起受苦
[00:31:47.480 --> 00:31:50.480]  一切都是出於愛
[00:31:50.480 --> 00:31:52.480]  出於憐憫
[00:31:52.480 --> 00:31:55.480]  這一份一同受苦的精神
[00:31:55.480 --> 00:31:57.480]  這一份犧牲的精神
[00:31:57.480 --> 00:32:00.480]  就是愛
[00:32:00.480 --> 00:32:02.480]  在一書四章十九節裡說
[00:32:02.480 --> 00:32:06.480]  我們愛因為神先愛我們
[00:32:06.480 --> 00:32:08.480]  所以我們能夠以禮相待
[00:32:08.480 --> 00:32:10.480]  能夠以誠待人
[00:32:10.480 --> 00:32:11.480]  以愛結連
[00:32:11.480 --> 00:32:14.480]  是因為神自己的愛
[00:32:14.480 --> 00:32:16.480]  這裡強調
[00:32:16.480 --> 00:32:19.480]  再次不是說話者的技巧
[00:32:19.480 --> 00:32:22.480]  而是說話者本身的品格
[00:32:22.480 --> 00:32:23.480]  是忠誠
[00:32:23.480 --> 00:32:24.480]  可靠
[00:32:24.480 --> 00:32:25.480]  有誠信
[00:32:25.480 --> 00:32:26.480]  忍耐
[00:32:26.480 --> 00:32:30.480]  和溫柔的品德
[00:32:30.480 --> 00:32:32.480]  今年教會的主題是
[00:32:32.480 --> 00:32:36.480]  基督事主與己與人結連
[00:32:36.480 --> 00:32:40.480]  我們其實都依然離不開耶穌基督
[00:32:40.480 --> 00:32:43.480]  我們仍然都需要和祂親近
[00:32:43.480 --> 00:32:46.480]  每一天都必須和祂親近
[00:32:46.480 --> 00:32:52.480]  才有能力和自己和其他人結連
[00:32:52.480 --> 00:32:56.480]  《約翰福音》裡說
[00:32:56.480 --> 00:32:58.480]  我是葡萄樹,你們是枝子
[00:32:58.480 --> 00:33:00.480]  常在我裡面的,我也常在他裡面
[00:33:00.480 --> 00:33:02.480]  這人就多結果子
[00:33:02.480 --> 00:33:06.480]  因為你們來了我,就不能作甚麼
[00:33:06.480 --> 00:33:08.480]  所以在這個過程裡
[00:33:08.480 --> 00:33:10.480]  我們是要靠著神,靠著主
[00:33:10.480 --> 00:33:13.480]  我們才能夠和其他人結連
[00:33:13.480 --> 00:33:15.480]  而讓其他人感受到
[00:33:15.480 --> 00:33:17.480]  我們和主的結連
[00:33:17.480 --> 00:33:23.480]  以致就是一個享透者
[00:33:23.480 --> 00:33:27.480]  神完全的認識我們
[00:33:27.480 --> 00:33:29.480]  祂知道我們的一切
[00:33:29.480 --> 00:33:32.480]  在詩篇裡的139篇四節裡
[00:33:32.480 --> 00:33:36.480]  祂說:耶和華,我舌頭上說你沒有一句不知道
[00:33:36.480 --> 00:33:40.480]  祂知道我們一切所說的話
[00:33:40.480 --> 00:33:43.480]  每一句話是祂不知道的
[00:33:43.480 --> 00:33:46.480]  正如一開始我所說
[00:33:46.480 --> 00:33:50.480]  這句話是反映這個人的生命品格
[00:33:50.480 --> 00:33:53.480]  喜歡說別人是非
[00:33:53.480 --> 00:33:59.480]  一個論斷,甚至一個經常不滿,驕傲,妒忌的人
[00:33:59.480 --> 00:34:07.480]  和一個願意和別人說鼓勵,安慰,欣賞的說話的人
[00:34:07.480 --> 00:34:09.480]  我們看到的
[00:34:09.480 --> 00:34:11.480]  他的反應給我們看的是
[00:34:11.480 --> 00:34:17.480]  他是積極自重,又有憐憫心的人
[00:34:17.480 --> 00:34:20.480]  還是一個沒有憐憫心
[00:34:20.480 --> 00:34:26.480]  只懂得去論斷,不滿,妒忌的人呢?
[00:34:26.480 --> 00:34:30.480]  說話是可以反映一個人的生命品格
[00:34:30.480 --> 00:34:34.480]  我們的說話的確是可以反映得到
[00:34:34.480 --> 00:34:37.480]  因此我們要小心的說話
[00:34:37.480 --> 00:34:40.480]  其實能夠發出聲音
[00:34:40.480 --> 00:34:41.480]  已經是一份恩惠
[00:34:41.480 --> 00:34:43.480]  能夠用言語去表達自己
[00:34:43.480 --> 00:34:46.480]  更加是值得感謝主
[00:34:46.480 --> 00:34:49.480]  我們的聲音可以充滿感情
[00:34:49.480 --> 00:34:53.480]  人的言語也能夠幫助我們去溝通
[00:34:53.480 --> 00:34:56.480]  我們有聲音,我們可以跟別人說話
[00:34:56.480 --> 00:34:58.480]  其實不是必然的事
[00:34:58.480 --> 00:35:00.480]  我們仍然有生命氣息
[00:35:00.480 --> 00:35:04.480]  可以跟別人相處,也不是必然的事
[00:35:04.480 --> 00:35:07.480]  所以二弗所書四章二十九節說
[00:35:07.480 --> 00:35:10.480]  污穢的言語一句不可出口
[00:35:10.480 --> 00:35:13.480]  只要隨時說造就人的好話
[00:35:13.480 --> 00:35:15.480]  叫聽見的人得益處
[00:35:15.480 --> 00:35:18.480]  我們怎樣跟別人相處呢?
[00:35:18.480 --> 00:35:20.480]  盼望我們能夠以禮相待
[00:35:20.480 --> 00:35:23.480]  以誠待人,以愛潔憐
[00:35:23.480 --> 00:35:26.480]  一起祈禱
[00:35:26.480 --> 00:35:29.480]  天父,我們將我們每一個
[00:35:29.480 --> 00:35:33.480]  屬你的肢體交託你
[00:35:33.480 --> 00:35:35.480]  有時候我們說的話
[00:35:35.480 --> 00:35:37.480]  可能都出於我們自己的
[00:35:37.480 --> 00:35:41.480]  習慣或環境的影響
[00:35:41.480 --> 00:35:43.480]  我們有時候說了的話
[00:35:43.480 --> 00:35:45.480]  都會傷害到他人
[00:35:45.480 --> 00:35:50.480]  盼望你常常時刻提醒,幫助
[00:35:50.480 --> 00:35:53.480]  讓我們有主理的性情
[00:35:53.480 --> 00:35:55.480]  讓我們跟別人相處
[00:35:55.480 --> 00:35:59.480]  我們懂得怎樣學習忍耐,溫柔的言語
[00:35:59.480 --> 00:36:02.480]  去跟其他人相處,去連結
[00:36:02.480 --> 00:36:05.480]  盼望你讓我們首先與神自己連結
[00:36:05.480 --> 00:36:07.480]  讓我們的生命得著改變
[00:36:07.480 --> 00:36:09.480]  當與人相處的時候
[00:36:09.480 --> 00:36:12.480]  都可以有這個清香的香氣
[00:36:12.480 --> 00:36:13.480]  多謝您聽我們禱告
[00:36:13.480 --> 00:36:15.480]  奉主耶穌名求,阿門
