
[00:00:00.000 --> 00:00:04.160]  今天給大家分享的題目是 啥種的比喻
[00:17:27.760 --> 00:17:30.720]  講到爲什麼會有這樣的結果
[00:17:30.720 --> 00:17:34.280]  當然這個是很容易明白
[00:17:34.280 --> 00:17:36.840]  我們看字面基本上都能夠明白的
[00:17:36.840 --> 00:17:41.280]  他解釋出來以後是非常顯淺的一個道理
[00:17:41.280 --> 00:17:44.360]  所以聽的人在場的那些門徒
[00:17:44.360 --> 00:17:46.400]  他們都應該可以去明白
[00:17:46.400 --> 00:17:49.240]  在這裏他講了四種的情況
[00:17:49.240 --> 00:17:52.280]  對聽道的人就是那些聽道者
[00:17:52.280 --> 00:17:56.920]  他們對神國的道理會有四種不同的回應的
[00:17:56.920 --> 00:17:59.520]  第一種是聽而不懂
[00:17:59.520 --> 00:18:01.040]  就是他們不能夠明白
[00:18:01.040 --> 00:18:04.200]  聽了是無動於衷的
[00:18:04.200 --> 00:18:09.240]  這種聽道者有可能他們是常常來教會的
[00:18:09.240 --> 00:18:12.360]  就是說他們每個禮拜就坐在這裏聽道
[00:18:12.360 --> 00:18:17.200]  但是他們頭腦上面也有很多聖經的知識
[00:18:17.200 --> 00:18:18.480]  因爲他們聽了很多
[00:18:18.480 --> 00:18:21.840]  甚至他們每天讀聖經很熟讀聖經
[00:18:21.840 --> 00:18:26.920]  但是神的道從來沒有進入過他們的心裏面
[00:18:26.920 --> 00:18:35.960]  所以這些人對信仰的瞭解只是停留在理論的層面
[00:18:35.960 --> 00:18:40.480]  他們從來沒有打開他們的心來接受耶穌
[00:18:40.480 --> 00:18:42.000]  有點像什麼呢
[00:18:42.000 --> 00:18:48.520]  就有點像一個對各種游泳的方式都很熟悉的人
[00:18:48.520 --> 00:18:50.120]  有很深研究的人
[00:18:50.120 --> 00:18:53.080]  不過這個人從來沒有下過水的
[00:18:53.080 --> 00:18:57.960]  不管是蛙式還是自由式還是什麼式的游泳
[00:18:57.960 --> 00:18:59.760]  他都研究得很深的
[00:18:59.760 --> 00:19:02.960]  這個手要多少度的動作
[00:19:02.960 --> 00:19:04.880]  他都計算得很精確的
[00:19:04.880 --> 00:19:06.440]  要怎麼樣下水
[00:19:06.440 --> 00:19:08.520]  用哪個角度下水最好呢
[00:19:08.520 --> 00:19:10.520]  他都有很深的研究
[00:19:10.520 --> 00:19:13.440]  不過他從來沒有下過水的
[00:19:13.440 --> 00:19:16.240]  或者是對汽車有很深的研究的
[00:19:16.240 --> 00:19:19.280]  就每一個的零件有什麼樣的用途
[00:19:19.280 --> 00:19:20.880]  開車的步驟
[00:19:20.880 --> 00:19:23.920]  第一第二第三要怎麼樣開他都知道
[00:19:23.920 --> 00:19:27.840]  但是他從來沒有開過車的
[00:19:27.840 --> 00:19:31.280]  有一種就像這種的情況
[00:19:31.280 --> 00:19:34.640]  他有很多的知識他頭腦上面都明白
[00:19:34.640 --> 00:19:35.720]  他每個禮拜都來
[00:19:35.720 --> 00:19:38.960]  但是他從來好像跟耶穌沒有任何的關係
[00:19:38.960 --> 00:19:41.840]  甚至他從來都沒有嘗試
[00:19:41.840 --> 00:19:44.120]  自己向神去禱告的
[00:19:44.120 --> 00:19:45.560]  他會聽別人禱告
[00:19:45.560 --> 00:19:49.120]  然後他也會請別人爲他禱告
[00:19:49.120 --> 00:19:54.120]  但是他自己從來沒有試過自己去禱告
[00:19:54.120 --> 00:19:57.400]  所以他從來沒有信仰的真實的體驗的
[00:19:57.400 --> 00:19:59.880]  他對信仰的瞭解和認識
[00:19:59.880 --> 00:20:03.120]  只是停留在他的知識的層面
[00:20:03.120 --> 00:20:05.400]  他聽過他讀過聖經
[00:20:05.400 --> 00:20:06.440]  他也聽過道
[00:20:06.440 --> 00:20:08.840]  但是這些跟他沒有任何的關係
[00:20:08.840 --> 00:20:12.720]  他從來沒有打開心門來接受耶穌
[00:20:12.720 --> 00:20:17.120]  有一些在大學裏面教書的教授
[00:20:17.120 --> 00:20:18.520]  他們是研究聖經的
[00:20:18.520 --> 00:20:22.280]  就是一些大學裏面的宗教系的教授
[00:20:22.280 --> 00:20:23.680]  那他們很熟悉聖經
[00:20:23.680 --> 00:20:25.440]  不過他們不是基督徒
[00:20:25.440 --> 00:20:26.520]  他們沒有信仰
[00:20:26.520 --> 00:20:27.960]  但是他們也研究聖經
[00:20:27.960 --> 00:20:30.840]  他們也讀甚至他讀的比你還多
[00:20:30.840 --> 00:20:32.840]  他聖經都會背的
[00:20:32.840 --> 00:20:35.920]  但是他們是從來沒有經歷過信仰的
[00:20:35.920 --> 00:20:38.200]  他們有頭腦上面的知識
[00:20:38.200 --> 00:20:42.000]  神的道對他們來講是不起任何的作用的
[00:20:42.000 --> 00:20:46.040]  還有一種我們稱爲是文化的基督徒
[00:20:46.040 --> 00:20:47.960]  不曉得你們有沒有聽過這個詞
[00:20:47.960 --> 00:20:48.960]  文化基督徒
[00:20:48.960 --> 00:20:52.480]  就是他在文化上面很認同
[00:20:52.480 --> 00:20:55.240]  或者知道基督教的一些的價值觀
[00:20:55.240 --> 00:20:56.360]  或者是教導
[00:20:56.360 --> 00:20:59.600]  但是他自己不會信
[00:20:59.600 --> 00:21:03.120]  他也不會跟着聖經裏面所講的去做的
[00:21:03.120 --> 00:21:06.400]  但是他對聖經裏面所講的內容他是知道的
[00:21:06.400 --> 00:21:10.560]  我記得有一次我跟一個律師朋友去聊天
[00:21:10.560 --> 00:21:11.840]  這個律師朋友很有意思
[00:21:11.840 --> 00:21:17.200]  他是第四代的基督徒
[00:21:17.200 --> 00:21:18.640]  我不能說他是基督徒
[00:21:18.640 --> 00:21:20.800]  只能說他是第四代
[00:21:20.800 --> 00:21:23.200]  就是基督徒家庭的第四代
[00:21:23.200 --> 00:21:25.600]  他跟我講了他媽媽是信主的
[00:21:25.600 --> 00:21:28.040]  然後他就說小時候跟媽媽去教會
[00:21:28.040 --> 00:21:29.920]  很小他就會背聖經
[00:21:29.920 --> 00:21:34.840]  然後他現場就給我背了主導文跟巴夫
[00:21:34.840 --> 00:21:35.680]  很厲害的
[00:21:35.680 --> 00:21:37.000]  所以你跟他講聖經
[00:21:37.000 --> 00:21:39.240]  他可以對答如流的
[00:21:39.240 --> 00:21:41.040]  不過他講的時候
[00:21:41.040 --> 00:21:43.600]  他講的真的是
[00:21:43.600 --> 00:21:45.400]  用什麼形容詞比較好呢
[00:21:45.400 --> 00:21:47.800]  就是沒非色誤
[00:21:47.800 --> 00:21:49.080]  就是有這種的情況
[00:21:49.080 --> 00:21:55.840]  但是他其實沒有真的去體驗過信仰的真實
[00:21:55.840 --> 00:22:00.280]  他知道但是他沒有任何的信仰的體會
[00:22:00.280 --> 00:22:04.000]  沒有宗教的這種屬靈的經驗
[00:22:04.000 --> 00:22:06.280]  我講這個如有雷同
[00:22:06.280 --> 00:22:08.560]  實屬巧合
[00:22:08.560 --> 00:22:09.840]  不知道是不是你
[00:22:09.840 --> 00:22:13.640]  我也不知道
[00:22:13.640 --> 00:22:16.040]  除了這個好像聽了不明白
[00:22:16.040 --> 00:22:17.320]  就無動於衷以外
[00:22:17.320 --> 00:22:18.360]  也有另外一種情況
[00:22:18.360 --> 00:22:20.760]  就是聽了以後有可能是拒絕
[00:22:20.760 --> 00:22:22.480]  甚至是排擠的
[00:22:22.480 --> 00:22:23.440]  也有這種的情況
[00:22:23.440 --> 00:22:26.640]  比如說在耶穌講到的現場
[00:22:26.640 --> 00:22:28.440]  應該會有一些反對他的人
[00:22:28.440 --> 00:22:29.800]  特別是法利塞人
[00:22:29.800 --> 00:22:32.680]  或者是一些的律法師文士等等
[00:22:32.680 --> 00:22:34.680]  他們也是很熟聖經的
[00:22:34.680 --> 00:22:37.600]  可是他們聽不進耶穌所講的
[00:22:37.600 --> 00:22:38.680]  他們會拒絕
[00:22:38.680 --> 00:22:40.200]  甚至找他的把柄
[00:22:40.200 --> 00:22:42.520]  甚至要排擠他
[00:22:42.520 --> 00:22:44.640]  要找機會來攻擊他的
[00:22:44.640 --> 00:22:45.800]  那這些也會有
[00:22:45.800 --> 00:22:47.440]  這個是第一類人
[00:22:47.440 --> 00:22:49.640]  他們是聽不懂
[00:22:49.640 --> 00:22:50.760]  他們不能明白
[00:22:50.760 --> 00:22:53.160]  所以他們就無動於衷
[00:22:53.160 --> 00:22:55.640]  第二種的聽到者是怎樣的呢
[00:22:55.640 --> 00:22:58.080]  他們是聽而不生
[00:22:58.080 --> 00:22:59.560]  表面理解
[00:22:59.560 --> 00:23:01.680]  但是是懂非懂
[00:23:01.680 --> 00:23:03.280]  在經文裏面講到
[00:23:03.280 --> 00:23:07.680]  第二種就是落在潛石頭地上的
[00:23:07.680 --> 00:23:10.600]  這種第二十節就有解釋
[00:23:10.600 --> 00:23:12.720]  解釋說他們心裏沒有根
[00:23:12.720 --> 00:23:14.160]  不過是暫時的
[00:23:14.160 --> 00:23:15.560]  遇到逼迫的時候
[00:23:15.560 --> 00:23:17.120]  遇到患難的時候
[00:23:17.120 --> 00:23:18.600]  他們就會跌倒
[00:23:18.600 --> 00:23:20.480]  那就是這個種子
[00:23:20.480 --> 00:23:21.720]  雖然發了苗
[00:23:21.720 --> 00:23:24.840]  但是他會很快就枯乾
[00:23:24.840 --> 00:23:26.920]  這種人其實就是一種
[00:23:26.920 --> 00:23:29.400]  表面接受神國道理的人
[00:23:29.400 --> 00:23:32.040]  他們會很歡喜領受神的話語
[00:23:32.040 --> 00:23:34.080]  甚至對信仰感到熱衷
[00:23:34.080 --> 00:23:35.880]  你跟他聊的時候
[00:23:35.880 --> 00:23:37.000]  他很興奮的
[00:23:37.000 --> 00:23:40.080]  他表現出對信仰的那種熱情
[00:23:40.080 --> 00:23:42.000]  他很喜歡跟你聊
[00:23:42.000 --> 00:23:45.400]  但是神的道
[00:23:45.400 --> 00:23:48.000]  只是很淺的進入他裏面
[00:23:48.000 --> 00:23:49.560]  不過他有一個好處就是
[00:23:49.560 --> 00:23:52.640]  他已經超越了理論的層面了
[00:23:52.640 --> 00:23:54.520]  他不只是停留在理論
[00:23:54.520 --> 00:23:57.680]  他有一點進入到他的心
[00:23:57.680 --> 00:24:00.160]  所以他是有一點
[00:24:00.160 --> 00:24:02.280]  信仰的真實的體驗的
[00:24:02.280 --> 00:24:03.400]  他不是完全沒有的
[00:24:03.400 --> 00:24:03.880]  他有的
[00:24:03.880 --> 00:24:05.800]  所以他會感覺到興奮
[00:24:05.800 --> 00:24:07.640]  這種人我們稱爲是
[00:24:07.640 --> 00:24:09.520]  有下過水的人
[00:24:09.520 --> 00:24:11.520]  就是他的腳有伸下去
[00:24:11.520 --> 00:24:13.000]  不過沒有跳下去
[00:24:13.000 --> 00:24:14.120]  他只是坐在岸邊
[00:24:14.120 --> 00:24:15.840]  把腳伸下去的
[00:24:15.840 --> 00:24:17.040]  有碰過水的人
[00:24:17.040 --> 00:24:18.560]  有感受過的
[00:24:18.560 --> 00:24:19.960]  但是經文說
[00:24:19.960 --> 00:24:21.400]  因爲土淺
[00:24:21.400 --> 00:24:24.280]  種子就落得不深
[00:24:24.280 --> 00:24:25.840]  我們知道當地
[00:24:25.840 --> 00:24:29.120]  有比較多的石灰岩
[00:24:29.120 --> 00:24:30.960]  在石灰岩的地上
[00:24:30.960 --> 00:24:34.320]  它上面還是有一層比較薄一點的土
[00:24:34.320 --> 00:24:36.240]  但是下面就是比較厚
[00:24:36.240 --> 00:24:38.600]  而且堅硬的石灰岩
[00:24:38.600 --> 00:24:40.080]  就是那個石頭
[00:24:40.080 --> 00:24:43.080]  種子撒在淺土地上面的時候
[00:24:43.080 --> 00:24:45.200]  因爲種子落得不深
[00:24:45.200 --> 00:24:46.840]  所以它要長起來的話
[00:24:46.840 --> 00:24:48.160]  就比較快一點
[00:24:48.160 --> 00:24:50.000]  因爲離地面比較近
[00:24:50.000 --> 00:24:50.880]  所以它要長出來
[00:24:50.880 --> 00:24:52.200]  冒出來比較快
[00:24:52.200 --> 00:24:53.160]  所以它長得很快
[00:24:53.160 --> 00:24:54.520]  一下就冒出來了
[00:24:54.520 --> 00:24:56.160]  不過因爲這個根
[00:24:56.160 --> 00:24:58.720]  沒有辦法再往下扎進去
[00:24:58.720 --> 00:24:59.480]  扎不下根
[00:24:59.480 --> 00:25:02.760]  所以吸不到養分
[00:25:02.760 --> 00:25:04.320]  水裏面的一些養分
[00:25:04.320 --> 00:25:05.440]  泥土裏面的養分
[00:25:05.440 --> 00:25:08.240]  所以當夏天來臨
[00:25:08.240 --> 00:25:10.000]  太陽出來的時候
[00:25:10.000 --> 00:25:11.840]  一曬它就很容易枯乾
[00:25:11.840 --> 00:25:14.360]  因爲沒有辦法吸到水分
[00:25:14.360 --> 00:25:16.520]  這種人就是
[00:25:16.520 --> 00:25:17.720]  表面上面你看起來
[00:25:17.720 --> 00:25:18.800]  是非常柔軟的
[00:25:18.800 --> 00:25:20.280]  就是你跟他傳福音
[00:25:20.280 --> 00:25:21.520]  他不會拒絕你的
[00:25:21.520 --> 00:25:23.000]  他很感興趣的
[00:25:23.000 --> 00:25:24.000]  很容易就會接受
[00:25:24.000 --> 00:25:25.800]  你馬上邀請他做絕制禱告
[00:25:25.800 --> 00:25:28.120]  他都馬上願意的
[00:25:28.120 --> 00:25:29.640]  他很快的
[00:25:29.640 --> 00:25:31.320]  表面上非常的柔軟
[00:25:31.320 --> 00:25:34.640]  但是內心卻是非常的剛硬
[00:25:34.640 --> 00:25:35.680]  你邀請他來教會
[00:25:35.680 --> 00:25:37.400]  他就是很容易的
[00:25:37.400 --> 00:25:38.400]  他也會來
[00:25:38.400 --> 00:25:41.560]  但是他內心還是很剛硬
[00:25:41.560 --> 00:25:44.640]  這種人在被感動的時候
[00:25:44.640 --> 00:25:46.240]  他會接受福音的
[00:25:46.240 --> 00:25:48.360]  而且他的生命的跡象
[00:25:48.360 --> 00:25:49.320]  也會有成長
[00:25:49.320 --> 00:25:50.880]  就是他會發苗
[00:25:50.880 --> 00:25:53.000]  可是他不肯讓主
[00:25:53.000 --> 00:25:55.880]  在他的生命裏面再做功了
[00:25:55.880 --> 00:25:59.960]  不能夠被主來對付
[00:25:59.960 --> 00:26:01.760]  就是他的生命沒有改變
[00:26:01.760 --> 00:26:03.680]  他也沒有認罪悔改
[00:26:03.680 --> 00:26:07.280]  所以他可能口頭上就是稱主爲主
[00:26:07.280 --> 00:26:10.120]  但是實際上他自己
[00:26:10.120 --> 00:26:11.920]  還是他自己的主
[00:26:11.920 --> 00:26:14.680]  他沒有辦法
[00:26:14.680 --> 00:26:17.280]  真的承認耶穌是他的主
[00:26:17.280 --> 00:26:19.400]  所以他表面上很快就接受
[00:26:19.400 --> 00:26:22.680]  但是心裏面仍然有他自己的一套
[00:26:22.680 --> 00:26:24.360]  一旦他遇到一些困難
[00:26:24.360 --> 00:26:28.440]  不管是在信仰的理解上面有困難
[00:26:28.440 --> 00:26:30.000]  還是說實際上面
[00:26:30.000 --> 00:26:31.560]  在信仰的過程裏面
[00:26:31.560 --> 00:26:33.280]  他遇到一些困難
[00:26:33.280 --> 00:26:35.560]  他馬上就會離棄神了
[00:26:35.560 --> 00:26:36.480]  他就會離開
[00:26:36.480 --> 00:26:38.280]  他就不會再在這裏了
[00:26:38.280 --> 00:26:41.640]  如果神沒有給他想要的那些東西
[00:26:41.640 --> 00:26:42.600]  他就會離開
[00:26:42.600 --> 00:26:43.280]  他就會走
[00:26:43.280 --> 00:26:44.280]  他就會覺得
[00:26:44.280 --> 00:26:46.040]  如果我不能得到我想要的
[00:26:46.040 --> 00:26:47.400]  我信耶穌幹嘛呢
[00:26:47.400 --> 00:26:49.600]  我信神幹嘛呢
[00:26:49.600 --> 00:26:52.920]  這種我們就稱爲是
[00:26:52.920 --> 00:26:55.120]  表面接受信仰的人
[00:26:55.120 --> 00:26:58.240]  他們只是停留在什麼階段呢
[00:26:58.240 --> 00:27:01.720]  停留在拜黃大仙的階段
[00:27:01.720 --> 00:27:03.400]  我們說這種人就是停留在
[00:27:03.400 --> 00:27:05.960]  拜黃大仙的階段
[00:27:05.960 --> 00:27:09.080]  就是他還是拜偶像的那種心態
[00:27:09.080 --> 00:27:10.600]  覺得我來就是要
[00:27:10.600 --> 00:27:11.720]  這個神給我好處
[00:27:11.720 --> 00:27:13.880]  如果他沒有給我好處呢
[00:27:13.880 --> 00:27:15.640]  甚至不只沒有好處
[00:27:15.640 --> 00:27:18.880]  我還因爲信仰遭到逼迫呢
[00:27:18.880 --> 00:27:20.480]  他馬上就會離開了
[00:27:20.480 --> 00:27:22.760]  他不會繼續在尋求
[00:27:22.760 --> 00:27:24.120]  所以我總結說
[00:27:24.120 --> 00:27:26.840]  這種人就是生活上面
[00:27:26.840 --> 00:27:28.720]  他或許有所改變
[00:27:28.720 --> 00:27:31.080]  就是說他以前可能不去教會
[00:27:31.080 --> 00:27:33.920]  但是現在他可能每個禮拜都去教會
[00:27:33.920 --> 00:27:37.920]  甚至他也願意參與某一些的服事
[00:27:37.920 --> 00:27:40.200]  他的生活上面有一些的改變的
[00:27:40.200 --> 00:27:44.240]  但是他的生命卻是沒有改變
[00:27:44.240 --> 00:27:45.840]  這是第二種的
[00:27:45.840 --> 00:27:49.480]  第三種就是聽而分心
[00:27:49.480 --> 00:27:51.680]  就是心懷二意不能專注的
[00:27:51.680 --> 00:27:54.320]  第七節說有落在經紀裏的
[00:27:54.320 --> 00:27:56.800]  經紀長起來就把它擠住了
[00:27:56.800 --> 00:27:58.560]  第二十二節是解釋
[00:27:58.560 --> 00:28:00.760]  就是說撒在經紀裏的
[00:28:00.760 --> 00:28:01.920]  就是人聽了道
[00:28:01.920 --> 00:28:04.320]  後來在世上的思慮
[00:28:04.320 --> 00:28:06.440]  錢財的迷惑把道擠住了
[00:28:06.440 --> 00:28:08.320]  不能結實
[00:28:08.320 --> 00:28:12.520]  第三種的聽道者他們是聽進去了
[00:28:12.520 --> 00:28:15.600]  但是他們卻分心
[00:28:15.600 --> 00:28:17.680]  他們是有根的不是沒有的
[00:28:17.680 --> 00:28:20.800]  他們的根埋在地裏面
[00:28:20.800 --> 00:28:24.720]  只是他們的種子是撒在經紀裏面
[00:28:24.720 --> 00:28:27.920]  所以當經紀長起來的時候
[00:28:27.920 --> 00:28:30.360]  他們就很難結出果汁了
[00:28:30.360 --> 00:28:32.920]  因爲這些經紀把它們纏住
[00:28:32.920 --> 00:28:38.280]  這些人他們已經好像把自己獻給神了
[00:28:38.280 --> 00:28:41.280]  但是沒有全部獻上
[00:28:41.280 --> 00:28:42.680]  只是獻了一部分
[00:28:42.680 --> 00:28:44.360]  他們只是把生命當中的
[00:28:44.360 --> 00:28:46.920]  一部分的主權獻給主
[00:28:46.920 --> 00:28:50.480]  所以還有其他的事物讓他們分心
[00:28:50.480 --> 00:28:51.480]  他們敬拜神
[00:28:51.480 --> 00:28:53.040]  他們也敬拜基督
[00:28:53.040 --> 00:28:57.680]  但是同時他們也敬拜其他的事物
[00:28:57.680 --> 00:29:00.560]  有很多的東西在吸引着他們
[00:29:00.560 --> 00:29:03.160]  所以他們是心懷二意的
[00:29:03.160 --> 00:29:07.080]  我說這種基督徒是
[00:29:07.080 --> 00:29:08.240]  不能說他是基督徒
[00:29:08.240 --> 00:29:10.480]  應該是這種的聽道者
[00:29:10.480 --> 00:29:13.920]  是難以辨認是否基督徒的
[00:29:13.920 --> 00:29:15.960]  就是說你很難辨認出來
[00:29:15.960 --> 00:29:19.560]  他究竟是不是真的基督徒
[00:29:19.560 --> 00:29:21.240]  因爲他很多的掙扎
[00:29:21.240 --> 00:29:22.760]  你很難區分得清
[00:29:22.760 --> 00:29:26.040]  前面兩種很容易就可以區分的
[00:29:26.040 --> 00:29:27.880]  你一看就知道了
[00:29:27.880 --> 00:29:29.720]  就算你一看不知道
[00:29:29.720 --> 00:29:31.240]  你過一段時間也會知道
[00:29:31.240 --> 00:29:33.080]  因爲他很快他就不見了
[00:29:33.080 --> 00:29:34.840]  第三種也就很難
[00:29:34.840 --> 00:29:37.080]  他在這裏很長的時間
[00:29:37.080 --> 00:29:39.680]  不止一年可能十年他就坐在這裏
[00:29:39.680 --> 00:29:43.800]  但是你發現他的生命有很多的掙扎
[00:29:43.800 --> 00:29:45.160]  有很多的問題
[00:29:45.160 --> 00:29:46.320]  他沒有長進
[00:29:46.320 --> 00:29:50.640]  也看不出來他有什麼樣的果汁能夠接出來
[00:29:50.640 --> 00:29:51.520]  所以你就很疑惑
[00:29:51.520 --> 00:29:54.400]  究竟這個人他得救了沒有呢
[00:29:54.400 --> 00:29:57.600]  他有沒有真正的重生得救呢
[00:29:57.600 --> 00:29:59.680]  你會有這樣的疑問
[00:29:59.680 --> 00:30:01.800]  這種是非常難辨認的
[00:30:01.800 --> 00:30:02.760]  這是第三種
[00:30:02.760 --> 00:30:04.960]  最後一種比較容易明白
[00:30:04.960 --> 00:30:07.200]  就是聽而明白的
[00:30:07.200 --> 00:30:10.640]  真正領受他能夠接觸果實的這種人
[00:30:10.640 --> 00:30:14.720]  第四種聽道者他是真正領受神道的人
[00:30:14.720 --> 00:30:16.880]  最終他們能夠結出果實
[00:30:16.880 --> 00:30:20.160]  這裏講到結出的果實有幾種的情況
[00:30:20.160 --> 00:30:21.720]  有結出一百倍的
[00:30:21.720 --> 00:30:23.000]  也有結出六十倍的
[00:30:23.000 --> 00:30:24.400]  也有三十倍的
[00:30:24.400 --> 00:30:27.960]  也就是說雖然都能夠結果
[00:30:27.960 --> 00:30:31.760]  但是結出的果實的數量是有不同的
[00:30:31.760 --> 00:30:36.680]  這個在於我們對主的道接受的程度有多少
[00:30:36.680 --> 00:30:40.240]  接受的多自然結的果就會多
[00:30:40.240 --> 00:30:44.640]  接受的少自然結出的果實就少
[00:30:44.640 --> 00:30:48.080]  有不同的情況一百六十三十倍
[00:30:48.080 --> 00:30:52.280]  當然這是一個不是確數
[00:30:52.280 --> 00:30:53.960]  只是一個比喻
[00:30:53.960 --> 00:30:57.440]  讓我們知道有不同的結果的數量
[00:30:57.440 --> 00:31:00.880]  第一種和第二種我們剛纔說了比較容易分辨
[00:31:00.880 --> 00:31:05.800]  因爲這兩種人他們基本上不會有信仰上面的掙扎
[00:31:05.800 --> 00:31:07.760]  他不會爲信仰掙扎
[00:31:07.760 --> 00:31:09.040]  第一種就肯定不會
[00:31:09.040 --> 00:31:13.000]  第二種當有問題的時候他馬上就離開了
[00:31:13.000 --> 00:31:14.600]  你不會看到他有任何的掙扎
[00:31:14.600 --> 00:31:18.080]  很乾脆利落的他就消失不見了
[00:31:18.080 --> 00:31:22.000]  第三種可能會比較痛苦一點
[00:31:22.000 --> 00:31:24.320]  他的掙扎會比較多一點
[00:31:24.320 --> 00:31:29.200]  第三種人他一方面他已經有經歷過信仰
[00:31:29.200 --> 00:31:31.480]  他也在信仰裏面想尋求
[00:31:31.480 --> 00:31:33.400]  他也想願意尾聲給神
[00:31:33.400 --> 00:31:38.000]  但是有很多的東西阻礙他或者是纏累他
[00:31:38.000 --> 00:31:42.040]  一次他好像兩邊在拉扯
[00:31:42.040 --> 00:31:43.600]  就是這個張力非常大
[00:31:43.600 --> 00:31:44.880]  他很辛苦
[00:31:44.880 --> 00:31:46.600]  他不知道怎麼辦
[00:31:46.600 --> 00:31:49.160]  所以這種就是比較辛苦的
[00:31:49.160 --> 00:31:50.920]  他也想追求成長
[00:31:50.920 --> 00:31:54.360]  可是又被其他的失誤所吸引了
[00:31:54.360 --> 00:31:56.040]  不管是工作也好家庭也好
[00:31:56.040 --> 00:31:57.760]  其他的事業也好等等
[00:31:57.760 --> 00:32:00.560]  很多的事情把他纏住
[00:32:00.560 --> 00:32:02.840]  他沒有辦法專注
[00:32:02.840 --> 00:32:05.040]  對於這種的情況
[00:32:05.040 --> 00:32:06.840]  有一個牧師
[00:32:06.840 --> 00:32:10.240]  就是英國的講道王子施布珍
[00:32:10.240 --> 00:32:12.840]  他講了一個非常精彩的例子
[00:32:12.840 --> 00:32:14.400]  我想借用他這個例子
[00:32:14.400 --> 00:32:18.960]  他用這個例子來描述第三種的人
[00:32:18.960 --> 00:32:23.040]  他說如果你是一個真正的基督徒
[00:32:23.040 --> 00:32:27.400]  你正坐在航向天國的船上
[00:32:27.400 --> 00:32:29.320]  就是說你坐在一艘船上
[00:32:29.320 --> 00:32:32.840]  這艘船是去天國的
[00:32:32.840 --> 00:32:35.920]  他說你不會從船上掉下海
[00:32:35.920 --> 00:32:40.360]  不過你在船上跌得很厲害
[00:32:40.360 --> 00:32:42.840]  就是你摔倒在船上
[00:32:42.840 --> 00:32:46.760]  所以摔到你全身的骨頭都摔斷了
[00:32:46.760 --> 00:32:50.520]  所以最後你整個的行程是怎樣呢
[00:32:50.520 --> 00:32:53.800]  你都是在這個醫療室裏面度過的
[00:32:53.800 --> 00:32:56.840]  就是在船上的醫療室
[00:32:56.840 --> 00:32:59.240]  從開始上船你就跌得很厲害
[00:32:59.240 --> 00:33:00.800]  跌得粉身碎骨
[00:33:00.800 --> 00:33:02.800]  斷了好多根骨頭
[00:33:02.800 --> 00:33:06.560]  最後只能在船上的醫療室度過
[00:33:06.560 --> 00:33:07.720]  我不曉得你是不是這樣
[00:33:07.720 --> 00:33:08.680]  你已經上船了
[00:33:08.680 --> 00:33:10.760]  不過你坐不穩
[00:33:10.760 --> 00:33:11.680]  你到處張望
[00:33:11.680 --> 00:33:12.840]  到處跑到處看
[00:33:12.840 --> 00:33:14.120]  結果摔得很厲害
[00:33:14.120 --> 00:33:15.960]  在船上你沒有掉下船
[00:33:15.960 --> 00:33:20.160]  但是你在船上面跌得重傷
[00:33:20.160 --> 00:33:22.440]  在醫療室裏面
[00:33:22.440 --> 00:33:26.200]  我不曉得這個是不是我們很多的
[00:33:26.200 --> 00:33:28.200]  弟兄姊妹的情況
[00:33:28.200 --> 00:33:30.680]  在船上跌得重傷
[00:33:30.680 --> 00:33:32.920]  雖然沒有跌出船外
[00:33:32.920 --> 00:33:36.720]  但是也夠痛苦的
[00:33:36.720 --> 00:33:37.960]  好
[00:33:37.960 --> 00:33:40.880]  最後我們來有一點點的總結
[00:33:40.880 --> 00:33:42.200]  這個整個的比喻裏面
[00:33:42.200 --> 00:33:44.200]  我們知道啥種人
[00:33:44.200 --> 00:33:46.320]  就是神他自己對不對
[00:33:46.320 --> 00:33:51.120]  當然再延伸一點就是
[00:33:51.120 --> 00:33:52.080]  除了神以外
[00:33:52.080 --> 00:33:55.040]  所有宣講神得道的人
[00:33:55.040 --> 00:33:55.880]  都是在啥種
[00:33:55.880 --> 00:33:58.680]  將來有一天如果你去傳福音
[00:33:58.680 --> 00:34:00.320]  你也是那個啥種的人
[00:34:00.320 --> 00:34:02.920]  你把神的道撒出去
[00:34:02.920 --> 00:34:04.040]  那種子是什麼
[00:34:04.040 --> 00:34:06.680]  種子就是神的道
[00:34:06.680 --> 00:34:08.160]  那四種的土地
[00:34:08.160 --> 00:34:10.360]  就是四種聽到的人
[00:34:10.360 --> 00:34:11.840]  將來我們去啥種的時候
[00:34:11.840 --> 00:34:13.120]  我們去傳福音的時候
[00:34:13.120 --> 00:34:16.760]  我們都會遇到這幾種的人
[00:34:16.760 --> 00:34:19.880]  那我們就要問我們自己
[00:34:19.880 --> 00:34:23.240]  那我們是不是要努力
[00:34:23.240 --> 00:34:27.320]  讓自己成爲一個好土呢
[00:34:27.320 --> 00:34:28.680]  你有沒有這種想法
[00:34:28.680 --> 00:34:30.720]  努力讓自己成爲一個好土
[00:34:30.720 --> 00:34:31.880]  其實這是不對的
[00:34:31.880 --> 00:34:34.640]  你不能讓你自己成爲一個好土
[00:34:34.640 --> 00:34:36.960]  這是你做不到的
[00:34:36.960 --> 00:34:38.400]  有可能我們每一個人
[00:34:38.400 --> 00:34:43.400]  都是一個不滿荊棘的土地
