
[00:00:00.000 --> 00:00:03.800]  最近好幾個晚上都是無眠之夜
[00:16:10.500 --> 00:16:12.500]  史特普羅
[00:16:12.500 --> 00:16:14.500]  也都更加去教導提摩泰
[00:16:14.500 --> 00:16:16.500]  他要在教會裡邊
[00:16:16.500 --> 00:16:18.500]  作為領袖
[00:16:18.500 --> 00:16:20.500]  他提醒他們作為領袖的時候
[00:16:20.500 --> 00:16:22.500]  要注意的地方是什麼
[00:16:22.500 --> 00:16:24.500]  什麼人才適宜作為領袖
[00:16:24.500 --> 00:16:26.500]  什麼人不適宜作為領袖
[00:16:26.500 --> 00:16:28.500]  他提醒提摩泰
[00:16:28.500 --> 00:16:30.500]  作為領袖的標準和條件是什麼
[00:16:30.500 --> 00:16:32.500]  當有人向教會
[00:16:32.500 --> 00:16:34.500]  投訴長老的時候
[00:16:34.500 --> 00:16:36.500]  本來也都提醒和教導提摩泰
[00:16:36.500 --> 00:16:38.500]  他應該用什麼原則
[00:16:38.500 --> 00:16:40.500]  去處理這些投訴
[00:16:40.500 --> 00:16:42.500]  接受這些投訴
[00:16:42.500 --> 00:16:44.500]  從這些的描述
[00:16:44.500 --> 00:16:46.500]  可以看見
[00:16:46.500 --> 00:16:48.500]  在提摩泰的時代
[00:16:48.500 --> 00:16:50.500]  或者說當教會發展到了提摩泰的時候
[00:16:50.500 --> 00:16:52.500]  可能不是很長的時間
[00:16:52.500 --> 00:16:54.500]  教會裡邊已經開始有了
[00:16:54.500 --> 00:16:56.500]  逐步走向了有架構
[00:16:56.500 --> 00:16:58.500]  有組織的一個群體
[00:16:58.500 --> 00:17:00.500]  他們有行政
[00:17:00.500 --> 00:17:02.500]  要處理甚至要投訴的這些事務
[00:17:02.500 --> 00:17:04.500]  過去
[00:17:04.500 --> 00:17:06.500]  我有機會參與中國
[00:17:06.500 --> 00:17:08.500]  國內的農村教會的服事
[00:17:08.500 --> 00:17:10.500]  當我有機會去國內農村的時候
[00:17:10.500 --> 00:17:12.500]  我可以體會到
[00:17:12.500 --> 00:17:14.500]  國內的農村社會
[00:17:14.500 --> 00:17:16.500]  和我們今天在香港的教會
[00:17:16.500 --> 00:17:18.500]  是幾有不相同
[00:17:18.500 --> 00:17:20.500]  我還記得當年我有機會去到珠海那裡
[00:17:20.500 --> 00:17:22.500]  探訪當時的教會
[00:17:22.500 --> 00:17:24.500]  當時的珠海
[00:17:24.500 --> 00:17:26.500]  和今天的珠海很不相同
[00:17:26.500 --> 00:17:28.500]  還沒有發展成新市鎮
[00:17:28.500 --> 00:17:30.500]  還剛剛改革開放的時候
[00:17:30.500 --> 00:17:32.500]  當我們去到那些
[00:17:32.500 --> 00:17:34.500]  屋裡面住在信徒家裡的時候
[00:17:34.500 --> 00:17:36.500]  反覆去
[00:17:36.500 --> 00:17:38.500]  看那些瘀殘片的年代
[00:17:38.500 --> 00:17:40.500]  或者以前那些什麼劇場的年代
[00:17:40.500 --> 00:17:42.500]  那些中國古老的房屋
[00:17:42.500 --> 00:17:44.500]  今天如果你去到珠海
[00:17:44.500 --> 00:17:46.500]  你見到的每一間
[00:17:46.500 --> 00:17:48.500]  和香港沒有什麼分別
[00:17:48.500 --> 00:17:50.500]  甚至比香港更加現代化的房屋
[00:17:50.500 --> 00:17:52.500]  在那時候我們去到那些信徒聚會的地方
[00:17:52.500 --> 00:17:54.500]  站在某個信徒的家裡面
[00:17:54.500 --> 00:17:56.500]  走進那條村裡面
[00:17:56.500 --> 00:17:58.500]  由村頭到村尾都知道
[00:17:58.500 --> 00:18:00.500]  這班來的人一定是聚會
[00:18:00.500 --> 00:18:02.500]  他們唱詩禱告大大聲
[00:18:02.500 --> 00:18:04.500]  完全都不理會隔離屋那些人的
[00:18:04.500 --> 00:18:06.500]  感受和反應
[00:18:06.500 --> 00:18:08.500]  所以當我在路上
[00:18:08.500 --> 00:18:10.500]  一路走的時候和其他的神學生
[00:18:10.500 --> 00:18:12.500]  信徒聊天的時候
[00:18:12.500 --> 00:18:14.500]  我都很大聲講到福音講到信仰
[00:18:14.500 --> 00:18:16.500]  有個神學生提醒我
[00:18:16.500 --> 00:18:18.500]  在這些地方走路
[00:18:18.500 --> 00:18:20.500]  你不要那麼大聲講話
[00:18:20.500 --> 00:18:22.500]  分分鐘會被人抓的
[00:18:22.500 --> 00:18:24.500]  我就跟他說哪有人抓你
[00:18:24.500 --> 00:18:26.500]  抓的話
[00:18:26.500 --> 00:18:28.500]  有很多人要抓都沒抓你
[00:18:28.500 --> 00:18:30.500]  其實所有的聚會都公開到
[00:18:30.500 --> 00:18:32.500]  整條村都知道的
[00:18:32.500 --> 00:18:34.500]  為什麼都沒有人抓你
[00:18:34.500 --> 00:18:36.500]  我懷疑那個村裡面的幹部
[00:18:36.500 --> 00:18:38.500]  不信耶穌
[00:18:38.500 --> 00:18:40.500]  或者那個家庭教會的領袖
[00:18:40.500 --> 00:18:42.500]  就是村裡的幹部的親戚朋友
[00:18:42.500 --> 00:18:44.500]  所以沒有人抓我們
[00:18:44.500 --> 00:18:46.500]  當我們回到國內
[00:18:46.500 --> 00:18:48.500]  農村教會的時候
[00:18:48.500 --> 00:18:50.500]  在農村教會裡面我們看見沒什麼組織
[00:18:50.500 --> 00:18:52.500]  隨時都可以聚會的
[00:18:52.500 --> 00:18:54.500]  當我們去到的時候
[00:18:54.500 --> 00:18:56.500]  吃飯的時候突然間和你說
[00:18:56.500 --> 00:18:58.500]  方傳道待會我們吃完飯之後
[00:18:58.500 --> 00:19:00.500]  你講道啊
[00:19:00.500 --> 00:19:02.500]  嚇到不知道
[00:19:02.500 --> 00:19:04.500]  出汗了
[00:19:04.500 --> 00:19:06.500]  回國內多了之後
[00:19:06.500 --> 00:19:08.500]  我都有準備的
[00:19:08.500 --> 00:19:10.500]  一定找幾篇講章
[00:19:10.500 --> 00:19:12.500]  帶在身上夾在聖經上
[00:19:12.500 --> 00:19:14.500]  隨時一叫我吃飯的時候
[00:19:14.500 --> 00:19:16.500]  夾著雞口的時候
[00:19:16.500 --> 00:19:18.500]  你就知道要吃雞了
[00:19:18.500 --> 00:19:20.500]  他們沒有什麼組織
[00:19:20.500 --> 00:19:22.500]  他們沒有什麼訓練
[00:19:22.500 --> 00:19:24.500]  那些教會傳道的人稱為同工
[00:19:24.500 --> 00:19:26.500]  甚至他們沒有
[00:19:26.500 --> 00:19:28.500]  受過神學訓練
[00:19:28.500 --> 00:19:30.500]  他們沒有辛酬
[00:19:30.500 --> 00:19:32.500]  所以他們開會的時候
[00:19:32.500 --> 00:19:34.500]  講兩句就開了會
[00:19:34.500 --> 00:19:36.500]  當他們同工覺得想做就做
[00:19:36.500 --> 00:19:38.500]  做什麼都可以
[00:19:38.500 --> 00:19:40.500]  有時候教會的事就變成了自己的事
[00:19:40.500 --> 00:19:42.500]  自己的事就變成了教會的事
[00:19:42.500 --> 00:19:44.500]  所以什麼時候
[00:19:44.500 --> 00:19:46.500]  教會要一個琴
[00:19:46.500 --> 00:19:48.500]  電子琴就拿去
[00:19:48.500 --> 00:19:50.500]  什麼時候和隔壁的同工吵架之後
[00:19:50.500 --> 00:19:52.500]  那個電子琴就拿回來了
[00:19:52.500 --> 00:19:54.500]  因為那個是我的電子琴
[00:19:54.500 --> 00:19:56.500]  這種情況就反映當時的教會
[00:19:56.500 --> 00:19:58.500]  其實是很隨意
[00:19:58.500 --> 00:20:00.500]  沒有什麼組織
[00:20:00.500 --> 00:20:02.500]  所以都有機會
[00:20:02.500 --> 00:20:06.500]  有機會
[00:20:06.500 --> 00:20:08.500]  為一些海外的
[00:20:08.500 --> 00:20:10.500]  華人教會他們的
[00:20:10.500 --> 00:20:12.500]  情況來代讀
[00:20:12.500 --> 00:20:14.500]  收到一些代讀的資訊
[00:20:14.500 --> 00:20:16.500]  就提到
[00:20:16.500 --> 00:20:18.500]  在大概東歐
[00:20:18.500 --> 00:20:20.500]  東歐那個地方
[00:20:20.500 --> 00:20:22.500]  一個華人的羅山
[00:20:22.500 --> 00:20:24.500]  或者華人去到那裡的
[00:20:24.500 --> 00:20:26.500]  去到那裡所組成的
[00:20:26.500 --> 00:20:28.500]  華人教會
[00:20:28.500 --> 00:20:30.500]  那些教士就提到為他們代讀的事項
[00:20:30.500 --> 00:20:32.500]  其中一個事項就是
[00:20:32.500 --> 00:20:34.500]  教會當中有一位劉學山
[00:20:34.500 --> 00:20:36.500]  他由於受過教育
[00:20:36.500 --> 00:20:38.500]  所以在教會裡面是一個主要幫助
[00:20:38.500 --> 00:20:40.500]  侍奉的人
[00:20:40.500 --> 00:20:42.500]  就是很熱心地參與
[00:20:42.500 --> 00:20:44.500]  什麼拿出來
[00:20:44.500 --> 00:20:46.500]  但是當他叫了教之後
[00:20:46.500 --> 00:20:48.500]  就將所有拿出來的全部拿走
[00:20:48.500 --> 00:20:50.500]  然後去第二檔那裡重新開一個
[00:20:50.500 --> 00:20:52.500]  新的教會
[00:20:52.500 --> 00:20:54.500]  於是乎我們看到
[00:20:54.500 --> 00:20:56.500]  當時的中國農村教會
[00:20:56.500 --> 00:20:58.500]  很多的在西方那裡
[00:20:58.500 --> 00:21:00.500]  華人所組成的教會
[00:21:00.500 --> 00:21:02.500]  不是在那裡組織的時候
[00:21:02.500 --> 00:21:04.500]  它的情況是怎樣的
[00:21:04.500 --> 00:21:06.500]  很多時候A同工和B同工
[00:21:06.500 --> 00:21:08.500]  大家都只是按照自己的意思來帶領教會
[00:21:08.500 --> 00:21:10.500]  於是A同工和B同工有意見的時候
[00:21:10.500 --> 00:21:12.500]  互相就來吵架
[00:21:12.500 --> 00:21:14.500]  吵完架之後
[00:21:14.500 --> 00:21:16.500]  就自己開多新的一檔
[00:21:16.500 --> 00:21:18.500]  於是乎教會就不斷地增長
[00:21:18.500 --> 00:21:20.500]  越來越多了
[00:21:20.500 --> 00:21:22.500]  但是隨著教會的發展
[00:21:22.500 --> 00:21:24.500]  中國教會的發展
[00:21:24.500 --> 00:21:26.500]  我們可以看到中國教會裡面
[00:21:26.500 --> 00:21:28.500]  開始漸漸地進步
[00:21:28.500 --> 00:21:30.500]  開始有了組織
[00:21:30.500 --> 00:21:32.500]  有了規章
[00:21:32.500 --> 00:21:34.500]  而這些組織和規章
[00:21:34.500 --> 00:21:36.500]  都讓今天的教會
[00:21:36.500 --> 00:21:38.500]  在發展上
[00:21:38.500 --> 00:21:40.500]  越來越順利
[00:21:40.500 --> 00:21:42.500]  由這些事例我們可以看到
[00:21:42.500 --> 00:21:44.500]  教會除了是一個
[00:21:44.500 --> 00:21:46.500]  屬靈的群體之外
[00:21:46.500 --> 00:21:48.500]  教會在地上
[00:21:48.500 --> 00:21:50.500]  同樣都是一個
[00:21:50.500 --> 00:21:52.500]  用神學家所講的
[00:21:52.500 --> 00:21:54.500]  institution
[00:21:54.500 --> 00:21:56.500]  在發展上教會是有結構
[00:21:56.500 --> 00:21:58.500]  有規矩
[00:21:58.500 --> 00:22:00.500]  有規章 有架構
[00:22:00.500 --> 00:22:02.500]  我以上所講的
[00:22:02.500 --> 00:22:04.500]  是讓我們知道一件事
[00:22:04.500 --> 00:22:06.500]  就是教會
[00:22:06.500 --> 00:22:08.500]  既是一個組織
[00:22:08.500 --> 00:22:10.500]  在地上是一個組織
[00:22:10.500 --> 00:22:12.500]  同時是一個屬靈的群體
[00:22:12.500 --> 00:22:14.500]  我們是一個組織
[00:22:14.500 --> 00:22:16.500]  我們在地上是一個組織
[00:22:16.500 --> 00:22:18.500]  但是我們和普通的
[00:22:18.500 --> 00:22:20.500]  原來的公司組織不同
[00:22:20.500 --> 00:22:22.500]  除了我們不是以
[00:22:22.500 --> 00:22:24.500]  賺錢作為目標之外
[00:22:24.500 --> 00:22:26.500]  我們有一個很重要的目標
[00:22:26.500 --> 00:22:28.500]  這個目標就是
[00:22:28.500 --> 00:22:30.500]  我們要得著人的靈魂
[00:22:30.500 --> 00:22:32.500]  但是另一方面
[00:22:32.500 --> 00:22:34.500]  亦都很不同的
[00:22:34.500 --> 00:22:36.500]  就是我們相信在教會裏面
[00:22:36.500 --> 00:22:38.500]  教會裏面是有神在當中
[00:22:38.500 --> 00:22:40.500]  神是教會的主
[00:22:40.500 --> 00:22:42.500]  所以教會裏面
[00:22:42.500 --> 00:22:44.500]  凡事都應該
[00:22:44.500 --> 00:22:46.500]  以神的心意為主
[00:22:46.500 --> 00:22:48.500]  並且教會裏面應該
[00:22:48.500 --> 00:22:50.500]  真理作為教會的基礎
[00:22:50.500 --> 00:22:52.500]  在很多事上面
[00:22:52.500 --> 00:22:54.500]  我們應該走在真理裏面
[00:22:54.500 --> 00:22:56.500]  因此
[00:22:56.500 --> 00:22:58.500]  教會和很多社會裏面的組織不同
[00:22:58.500 --> 00:23:00.500]  只要能夠賺到錢
[00:23:00.500 --> 00:23:02.500]  任何的手段都可以做
[00:23:02.500 --> 00:23:04.500]  在教會裏面我們要留意
[00:23:04.500 --> 00:23:06.500]  但是我們亦都不能夠因為
[00:23:06.500 --> 00:23:08.500]  教會是屬靈的群體
[00:23:08.500 --> 00:23:10.500]  而輕忽了教會裏面
[00:23:10.500 --> 00:23:12.500]  有組織
[00:23:12.500 --> 00:23:14.500]  教會裏面有結構
[00:23:14.500 --> 00:23:16.500]  教會裏面有規矩
[00:23:16.500 --> 00:23:18.500]  聖經和教會裏面有管理
[00:23:18.500 --> 00:23:20.500]  如果我們在這兩方面裏面
[00:23:20.500 --> 00:23:22.500]  需要平衡的話
[00:23:22.500 --> 00:23:24.500]  教會的治理就很容易犯錯
[00:23:24.500 --> 00:23:26.500]  其實聖經裏面
[00:23:26.500 --> 00:23:28.500]  有不少的真理
[00:23:28.500 --> 00:23:30.500]  都是需要平衡去看的
[00:23:30.500 --> 00:23:32.500]  否則我們就會犯了錯誤
[00:23:32.500 --> 00:23:34.500]  成為疑端
[00:23:34.500 --> 00:23:36.500]  例如當我們傳福音的時候
[00:23:36.500 --> 00:23:38.500]  我們會告訴別人知道
[00:23:38.500 --> 00:23:40.500]  神是那位有公義的神
[00:23:40.500 --> 00:23:42.500]  但亦都是那位慈愛的神
[00:23:42.500 --> 00:23:44.500]  所以下星期
[00:23:44.500 --> 00:23:46.500]  會有三福的感恩分享聚會
[00:23:46.500 --> 00:23:48.500]  你可以考考那些三福學員
[00:23:48.500 --> 00:23:50.500]  他們應該熟悉得這件事
[00:23:50.500 --> 00:23:52.500]  神是怎樣的
[00:23:52.500 --> 00:23:54.500]  神是慈愛的
[00:23:54.500 --> 00:23:56.500]  但神是公義的
[00:23:56.500 --> 00:23:58.500]  所以一個法官
[00:23:58.500 --> 00:24:00.500]  見到自己的兒子犯了法
[00:24:00.500 --> 00:24:02.500]  怎樣做
[00:24:02.500 --> 00:24:04.500]  判他有罪
[00:24:04.500 --> 00:24:06.500]  不過自己代他坐牢
[00:24:06.500 --> 00:24:08.500]  這個是我們舉的例
[00:24:08.500 --> 00:24:10.500]  這個例是講神
[00:24:10.500 --> 00:24:12.500]  是公義又是慈愛
[00:24:12.500 --> 00:24:14.500]  所以如果你只是講一遍
[00:24:14.500 --> 00:24:16.500]  神是公義,你講對
[00:24:16.500 --> 00:24:18.500]  不過你不平衡
[00:24:18.500 --> 00:24:20.500]  如果你只是講神是慈愛
[00:24:20.500 --> 00:24:22.500]  你忽視了神的公義
[00:24:22.500 --> 00:24:24.500]  同樣你是講對,不過都是錯
[00:24:24.500 --> 00:24:26.500]  在神的上面
[00:24:26.500 --> 00:24:28.500]  我們講到神是三位一體的神
[00:24:28.500 --> 00:24:30.500]  是有三又一的神
[00:24:30.500 --> 00:24:32.500]  如果你說神是三
[00:24:32.500 --> 00:24:34.500]  所以神是三位
[00:24:34.500 --> 00:24:36.500]  你是講疑端
[00:24:36.500 --> 00:24:38.500]  因為你是講多神的主義
[00:24:38.500 --> 00:24:40.500]  如果你說神是一位
[00:24:40.500 --> 00:24:42.500]  沒有的
[00:24:42.500 --> 00:24:44.500]  你同樣是講疑端
[00:24:44.500 --> 00:24:46.500]  因為你否定了聖子、聖靈
[00:24:46.500 --> 00:24:48.500]  這個就是我們今天所講的亞流主義
[00:24:48.500 --> 00:24:50.500]  或者我們所講的疑端
[00:24:50.500 --> 00:24:52.500]  叫耶和華見證人
[00:24:52.500 --> 00:24:54.500]  他所強調的
[00:24:54.500 --> 00:24:56.500]  所以聖經裏面給我們看見
[00:24:56.500 --> 00:24:58.500]  有很多真理都是需要兩面的平衡
[00:24:58.500 --> 00:25:00.500]  同樣地當我們去認識教會的時候
[00:25:00.500 --> 00:25:02.500]  如果我們失去了這個平衡的話
[00:25:02.500 --> 00:25:04.500]  就會帶來結果
[00:25:04.500 --> 00:25:06.500]  很多傳道人
[00:25:06.500 --> 00:25:08.500]  他們常常都指責教會
[00:25:08.500 --> 00:25:10.500]  說教會太過行政
[00:25:10.500 --> 00:25:12.500]  太多組織都不屬靈的
[00:25:12.500 --> 00:25:14.500]  結果很多傳道人
[00:25:14.500 --> 00:25:16.500]  很強調教會要屬靈
[00:25:16.500 --> 00:25:18.500]  結果就出現了很多令人
[00:25:18.500 --> 00:25:20.500]  啼笑皆非的故事
[00:25:20.500 --> 00:25:22.500]  每一個基督教機構
[00:25:22.500 --> 00:25:24.500]  裏面的負責人
[00:25:24.500 --> 00:25:26.500]  都是那些讀過神學
[00:25:26.500 --> 00:25:28.500]  以為自己很屬靈的人
[00:25:28.500 --> 00:25:30.500]  所以當他們機構
[00:25:30.500 --> 00:25:32.500]  希望來買樓
[00:25:32.500 --> 00:25:34.500]  他們的領袖
[00:25:34.500 --> 00:25:36.500]  就在神面前祈禱
[00:25:36.500 --> 00:25:38.500]  雖然計算這個機構
[00:25:38.500 --> 00:25:40.500]  都不是很多錢
[00:25:40.500 --> 00:25:42.500]  不過他們最後都決定
[00:25:42.500 --> 00:25:44.500]  憑信心來簽這個買賣合約
[00:25:44.500 --> 00:25:46.500]  教會講信心嘛
[00:25:46.500 --> 00:25:48.500]  所以憑信心這樣做
[00:25:48.500 --> 00:25:50.500]  結果合約簽了
[00:25:50.500 --> 00:25:52.500]  但是那個交大訂的日子
[00:25:52.500 --> 00:25:54.500]  一日接近
[00:25:54.500 --> 00:25:56.500]  當一日接近的時候
[00:25:56.500 --> 00:25:58.500]  心裏面就越來越沉重
[00:25:58.500 --> 00:26:00.500]  大家都不知道怎樣算
[00:26:00.500 --> 00:26:02.500]  怎樣來籌款呢
[00:26:02.500 --> 00:26:04.500]  不斷地呼籲
[00:26:04.500 --> 00:26:06.500]  向其他人來介紹
[00:26:06.500 --> 00:26:08.500]  到了那個日期
[00:26:08.500 --> 00:26:10.500]  來到了
[00:26:10.500 --> 00:26:12.500]  最後只能夠選擇違約
[00:26:12.500 --> 00:26:14.500]  訂金就由買家來沒收
[00:26:14.500 --> 00:26:16.500]  這個例子
[00:26:16.500 --> 00:26:18.500]  讓我們反思一件事
[00:26:18.500 --> 00:26:20.500]  如果我們只是重視屬靈
[00:26:20.500 --> 00:26:22.500]  而輕忽了教會
[00:26:22.500 --> 00:26:24.500]  在地上都需要行政
[00:26:24.500 --> 00:26:26.500]  需要思考
[00:26:26.500 --> 00:26:28.500]  需要來計算的話
[00:26:28.500 --> 00:26:30.500]  恐怕我們就只會做出一些
[00:26:30.500 --> 00:26:32.500]  令人啼笑皆非的故事
[00:26:32.500 --> 00:26:34.500]  我常常都聽到
[00:26:34.500 --> 00:26:36.500]  一些的執事
[00:26:36.500 --> 00:26:38.500]  不是在講我們教會
[00:26:38.500 --> 00:26:40.500]  當我出去參與一些公開聚會
[00:26:40.500 --> 00:26:42.500]  例如聯會的一些聚會
[00:26:42.500 --> 00:26:44.500]  結束了一起吃飯
[00:26:44.500 --> 00:26:46.500]  同台旁邊的幾個執事
[00:26:46.500 --> 00:26:48.500]  於是就聊聊天
[00:26:48.500 --> 00:26:50.500]  但我最後一次參與這些聚餐的時候
[00:26:50.500 --> 00:26:52.500]  旁邊位置的那個執事
[00:26:52.500 --> 00:26:54.500]  是某間大的教會
[00:26:54.500 --> 00:26:56.500]  在九龍城附近
[00:26:56.500 --> 00:26:58.500]  很大的教會的執事
[00:26:58.500 --> 00:27:00.500]  他說他的哥是牧師
[00:27:00.500 --> 00:27:02.500]  第幾代的信徒
[00:27:02.500 --> 00:27:04.500]  他已經七十幾歲了
[00:27:04.500 --> 00:27:06.500]  所以才派他出去吃這些飯
[00:27:06.500 --> 00:27:08.500]  然後他就講一下
[00:27:08.500 --> 00:27:10.500]  在教會這麼多年
[00:27:10.500 --> 00:27:12.500]  做了這麼多年終身的執事
[00:27:12.500 --> 00:27:14.500]  然後講一下傳道人的時候
[00:27:14.500 --> 00:27:16.500]  他就說傳道人
[00:27:16.500 --> 00:27:18.500]  個個都不食人間煙火的
[00:27:18.500 --> 00:27:20.500]  只需要祈禱
[00:27:20.500 --> 00:27:22.500]  買樓就是憑信心
[00:27:22.500 --> 00:27:24.500]  沒錢的時候怎樣
[00:27:24.500 --> 00:27:26.500]  什麼都給這些執事來負責
[00:27:26.500 --> 00:27:28.500]  所以我常常都提醒傳道人
[00:27:28.500 --> 00:27:30.500]  不要埋怨那些童工
[00:27:30.500 --> 00:27:32.500]  不要埋怨那些堂委執事
[00:27:32.500 --> 00:27:34.500]  有時他們不太接受我們的意見
[00:27:34.500 --> 00:27:36.500]  因為我們告訴大家
[00:27:36.500 --> 00:27:38.500]  我做這件事
[00:27:38.500 --> 00:27:40.500]  多好啊 講得大大聲
[00:27:40.500 --> 00:27:42.500]  但沒錢就麻煩執事來負責
[00:27:42.500 --> 00:27:44.500]  坐牢就麻煩堂委來坐牢
[00:27:44.500 --> 00:27:46.500]  我就多開心
[00:27:46.500 --> 00:27:48.500]  然後傳講者認識我
[00:27:48.500 --> 00:27:50.500]  我科牧師
[00:27:50.500 --> 00:27:52.500]  我又聲譽了名譽
[00:27:52.500 --> 00:27:54.500]  所以我們要思考
[00:27:54.500 --> 00:27:56.500]  如果我們只是重視
[00:27:56.500 --> 00:27:58.500]  屬靈而忽略了
[00:27:58.500 --> 00:28:00.500]  教會裏面的這些行政
[00:28:00.500 --> 00:28:02.500]  組織的時候
[00:28:02.500 --> 00:28:04.500]  可能都是一個很可悲的結果
[00:28:04.500 --> 00:28:06.500]  我讀神學的時候
[00:28:06.500 --> 00:28:08.500]  有一位同學
[00:28:08.500 --> 00:28:10.500]  是一間大的公司的CEO
[00:28:10.500 --> 00:28:12.500]  所以他交官課
[00:28:12.500 --> 00:28:14.500]  和我很不同
[00:28:14.500 --> 00:28:16.500]  我在原稿紙裏不停地寫
[00:28:16.500 --> 00:28:18.500]  寫錯了放了油
[00:28:18.500 --> 00:28:20.500]  如果整段改錯了
[00:28:20.500 --> 00:28:22.500]  又不想重新寫
[00:28:22.500 --> 00:28:24.500]  就剪了這張原稿紙
[00:28:24.500 --> 00:28:26.500]  剪出來後面那一撇
[00:28:26.500 --> 00:28:28.500]  再駁回成為一張完整的原稿紙
[00:28:28.500 --> 00:28:30.500]  然後交官課
[00:28:30.500 --> 00:28:32.500]  所以我們這些官課裏面
[00:28:32.500 --> 00:28:34.500]  很多都是白人改了
[00:28:34.500 --> 00:28:36.500]  由南北來寫
[00:28:36.500 --> 00:28:38.500]  因為當時沒有電腦
[00:28:38.500 --> 00:28:40.500]  但我這位同學就不同了
[00:28:40.500 --> 00:28:42.500]  他的官課都很漂亮
[00:28:42.500 --> 00:28:44.500]  因為他全部都是電腦出的
[00:28:44.500 --> 00:28:46.500]  而且他都不做官課
[00:28:46.500 --> 00:28:48.500]  他打電話給秘書
[00:28:48.500 --> 00:28:50.500]  秘書就幫他全部打好
[00:28:50.500 --> 00:28:52.500]  然後交官課
[00:28:52.500 --> 00:28:54.500]  我拿B的時候
[00:28:54.500 --> 00:28:56.500]  我心裏面很有失落感
[00:28:56.500 --> 00:28:58.500]  如果我是秘書
[00:28:58.500 --> 00:29:00.500]  當然你張開嘴巴看著我
[00:29:00.500 --> 00:29:02.500]  就很震驚
[00:29:02.500 --> 00:29:04.500]  不是代表著秘書幫他做功課
[00:29:04.500 --> 00:29:06.500]  是秘書幫他打好功課
[00:29:06.500 --> 00:29:08.500]  不要誤會了他
[00:29:08.500 --> 00:29:10.500]  這位CEO
[00:29:10.500 --> 00:29:12.500]  陳學生
[00:29:12.500 --> 00:29:14.500]  他也是教會裏面的執事
[00:29:14.500 --> 00:29:16.500]  他有時就分享
[00:29:16.500 --> 00:29:18.500]  教會裏面的情況
[00:29:18.500 --> 00:29:20.500]  教會裏面那些
[00:29:20.500 --> 00:29:22.500]  開會的時候
[00:29:22.500 --> 00:29:24.500]  和一起開會的其他信徒領袖
[00:29:24.500 --> 00:29:26.500]  其實都是來自在社會裏面
[00:29:26.500 --> 00:29:28.500]  是很有地位
[00:29:28.500 --> 00:29:30.500]  在公司裏面
[00:29:30.500 --> 00:29:32.500]  是一些管理人員
[00:29:32.500 --> 00:29:34.500]  他們開會很有智慧
[00:29:34.500 --> 00:29:36.500]  很有決策
[00:29:36.500 --> 00:29:38.500]  不過這些所有的領袖
[00:29:38.500 --> 00:29:40.500]  在公司裏面多聰明
[00:29:40.500 --> 00:29:42.500]  管理得多好
[00:29:42.500 --> 00:29:44.500]  回到教會開會的時候
[00:29:44.500 --> 00:29:46.500]  他又會忽然之間
[00:29:46.500 --> 00:29:48.500]  全部變成了一些
[00:29:48.500 --> 00:29:50.500]  智障人士
[00:29:50.500 --> 00:29:52.500]  好像不太對
[00:29:52.500 --> 00:29:54.500]  有少少侮辱了他們
[00:29:54.500 --> 00:29:56.500]  為甚麼呢
[00:29:56.500 --> 00:29:58.500]  因為他們回到開會的時候
[00:29:58.500 --> 00:30:00.500]  突然間不懂得開會
[00:30:00.500 --> 00:30:02.500]  他們不懂得做決定
[00:30:02.500 --> 00:30:04.500]  因為大家都覺得
[00:30:04.500 --> 00:30:06.500]  教會裏面開會的時候
[00:30:06.500 --> 00:30:08.500]  所有決定都必須要遵從
[00:30:08.500 --> 00:30:10.500]  這個屬靈的原則
[00:30:10.500 --> 00:30:12.500]  於是乎他們就不再用地上的智慧去思考
[00:30:12.500 --> 00:30:14.500]  結果很多時候教會
[00:30:14.500 --> 00:30:16.500]  就出現了很多錯誤的決定
[00:30:16.500 --> 00:30:18.500]  有一個傳道人
[00:30:18.500 --> 00:30:20.500]  在教會裏面侍奉
[00:30:20.500 --> 00:30:22.500]  有很多問題的出現
[00:30:22.500 --> 00:30:24.500]  明明很多問題
[00:30:24.500 --> 00:30:26.500]  明明犯了很多的事
[00:30:26.500 --> 00:30:28.500]  犯了很多的錯誤
[00:30:28.500 --> 00:30:30.500]  如果在一間大的公司裏面
[00:30:30.500 --> 00:30:32.500]  這個傳道人可能早就被炒魷魚了
[00:30:32.500 --> 00:30:34.500]  但教會裏面大家就認為
[00:30:34.500 --> 00:30:36.500]  這個傳道人他是目者來的
[00:30:36.500 --> 00:30:38.500]  我們要用愛心包容他
[00:30:38.500 --> 00:30:40.500]  我們要接納他
[00:30:40.500 --> 00:30:42.500]  我們要來給他更多更多的機會
[00:30:42.500 --> 00:30:44.500]  又或者可能因為是傳道人
[00:30:44.500 --> 00:30:46.500]  神的僕人
[00:30:46.500 --> 00:30:48.500]  怎麼敢出聲呢
[00:30:48.500 --> 00:30:50.500]  他罵你都可以
[00:30:50.500 --> 00:30:52.500]  你不能罵他
[00:30:52.500 --> 00:30:54.500]  是不是
[00:30:54.500 --> 00:30:56.500]  方牧師有沒有罵過你
[00:30:56.500 --> 00:30:58.500]  結果教會
[00:30:58.500 --> 00:31:00.500]  只能夠一個錯誤
[00:31:00.500 --> 00:31:02.500]  錯誤不斷地繼續發生
[00:31:02.500 --> 00:31:04.500]  又比如在
[00:31:04.500 --> 00:31:06.500]  報紙裏面我們見到一些新聞
