
[00:00:00.000 --> 00:00:03.360]  請在坐下的時候和你旁邊的朋友說一聲
[00:16:11.800 --> 00:16:14.480]  你說多醜陋
[00:16:14.480 --> 00:16:16.960]  但起碼你放在一個當眼的地方
[00:16:16.960 --> 00:16:20.800]  在你開車的時候
[00:16:20.800 --> 00:16:24.200]  在你旁邊神的話要提醒你
[00:16:24.200 --> 00:16:27.760]  你在公司裏面神的話要提醒你
[00:16:27.760 --> 00:16:30.800]  放在你的桌子上有神的話要提醒你
[00:16:30.800 --> 00:16:32.400]  有神的話時一提醒我們
[00:16:32.400 --> 00:16:35.080]  免至我們的眼行邪淫
[00:16:35.080 --> 00:16:36.760]  好像掃誠一樣
[00:16:36.760 --> 00:16:39.040]  神的話要像路牌一樣
[00:16:39.040 --> 00:16:41.200]  讓我們不會走錯路
[00:16:41.200 --> 00:16:44.560]  當我們的眼睛明亮的時候
[00:16:44.560 --> 00:16:48.080]  我們會有新的人生的態度
[00:16:48.080 --> 00:16:49.800]  在這份書六章六節裏說
[00:16:49.800 --> 00:16:51.640]  不要只在眼前侍奉
[00:16:51.640 --> 00:16:53.400]  像土人的喜歡
[00:16:53.400 --> 00:16:54.480]  要像基督的僕人
[00:16:54.480 --> 00:16:57.720]  從心裏面進行神的旨意
[00:16:57.720 --> 00:16:59.360]  我們明白的
[00:16:59.360 --> 00:17:02.320]  當在公司裏面我們的上司不在
[00:17:02.320 --> 00:17:04.720]  當公司裏面我們的老闆不在
[00:17:04.720 --> 00:17:09.280]  整個氣氛是不一樣的
[00:17:09.280 --> 00:17:10.960]  但是保羅在這裏說
[00:17:10.960 --> 00:17:12.840]  我們的眼睛看到些什麼
[00:17:12.840 --> 00:17:14.840]  只憑眼見不憑信心
[00:17:14.840 --> 00:17:15.480]  我們的眼見
[00:17:15.480 --> 00:17:16.880]  即是見到老闆不在
[00:17:16.880 --> 00:17:17.640]  上司不在
[00:17:17.640 --> 00:17:20.760]  所以我們的氣氛就不一樣
[00:17:20.760 --> 00:17:22.880]  聖經沒有告訴你和我
[00:17:22.880 --> 00:17:26.280]  我們不需要信服我們的上司
[00:17:26.280 --> 00:17:28.120]  聖經說我們要信服我們的上司
[00:17:28.120 --> 00:17:29.000]  我們的老闆
[00:17:29.000 --> 00:17:31.280]  但是更加重要的
[00:17:31.280 --> 00:17:33.360]  我們要侍奉我們的上司
[00:17:33.360 --> 00:17:34.480]  侍奉我們的老闆
[00:17:34.480 --> 00:17:35.920]  但是更加重要的
[00:17:35.920 --> 00:17:38.040]  聽清楚了
[00:17:38.040 --> 00:17:39.200]  不尊重上司
[00:17:39.200 --> 00:17:40.600]  不尊重老闆
[00:17:40.600 --> 00:17:41.800]  不侍奉上司
[00:17:41.800 --> 00:17:42.760]  不侍奉老闆
[00:17:42.760 --> 00:17:44.320]  那些叫目中無人
[00:17:44.320 --> 00:17:46.400]  那些不是基督徒
[00:17:46.400 --> 00:17:47.120]  應該這麼說
[00:17:47.120 --> 00:17:47.840]  根正
[00:17:47.840 --> 00:17:51.600]  那些不是基督徒的所爲
[00:17:51.600 --> 00:17:53.440]  我們永遠不會覺得
[00:17:53.440 --> 00:17:54.560]  神大過人
[00:17:54.560 --> 00:17:56.920]  所以我們不需要尊重人
[00:17:56.920 --> 00:17:58.360]  我爲什麼要尊重他
[00:17:58.360 --> 00:17:59.960]  他做事態度這麼差
[00:17:59.960 --> 00:18:01.760]  你尊重他不是他的態度
[00:18:01.760 --> 00:18:02.640]  不是他的行爲
[00:18:02.640 --> 00:18:04.240]  是因爲他的身份
[00:18:04.240 --> 00:18:06.760]  聽清楚了
[00:18:06.760 --> 00:18:08.480]  永遠因爲他的身份
[00:18:08.480 --> 00:18:09.360]  身份大了
[00:18:09.360 --> 00:18:10.160]  是的
[00:18:10.160 --> 00:18:11.600]  因爲他就是你的老闆
[00:18:11.600 --> 00:18:14.680]  因爲他就是你的上司
[00:18:14.680 --> 00:18:16.880]  這個社會上是需要有大有小的
[00:18:16.880 --> 00:18:17.280]  對不起
[00:18:17.280 --> 00:18:18.560]  人人生於平等
[00:18:18.560 --> 00:18:20.000]  對不起
[00:18:20.000 --> 00:18:22.200]  你現在在說什麼
[00:18:22.200 --> 00:18:26.200]  你上班就不是在說生於平等的問題
[00:18:26.200 --> 00:18:28.080]  不要把所有東西都炒在一起
[00:18:28.080 --> 00:18:30.000]  現在這個世代是很亂來的
[00:18:30.000 --> 00:18:31.640]  他喜歡用的說話是
[00:18:31.640 --> 00:18:33.360]  是幫他自己最有利的時候
[00:18:33.360 --> 00:18:35.800]  就用的那句話
[00:18:35.800 --> 00:18:38.720]  但是我們不是單單服侍我們的上司
[00:18:38.720 --> 00:18:39.920]  單單服侍我們的老闆
[00:18:39.920 --> 00:18:41.400]  不是單單信服我們的上司
[00:18:41.400 --> 00:18:43.320]  不是單單信服我們的老闆
[00:18:43.320 --> 00:18:45.280]  而是更加重要的是
[00:18:45.280 --> 00:18:46.080]  保羅說
[00:18:46.080 --> 00:18:48.680]  還要土神的喜悅
[00:18:48.680 --> 00:18:50.480]  我們不是土人的喜悅
[00:18:50.480 --> 00:18:52.680]  我還要土神的喜悅
[00:18:52.680 --> 00:18:53.520]  就是說
[00:18:53.520 --> 00:18:54.440]  在公司裏面
[00:18:54.440 --> 00:18:55.880]  老闆上司不在的時候
[00:18:55.880 --> 00:18:56.840]  不要忘記
[00:18:56.840 --> 00:18:59.840]  你最好寫一張金句在桌面上
[00:18:59.840 --> 00:19:03.440]  上帝還在
[00:19:03.440 --> 00:19:04.640]  老闆不在
[00:19:04.640 --> 00:19:07.680]  上帝還在
[00:19:07.680 --> 00:19:08.920]  老闆閃了
[00:19:08.920 --> 00:19:10.960]  上帝還存在
[00:19:10.960 --> 00:19:11.560]  或者
[00:19:11.560 --> 00:19:14.520]  上帝常關注我
[00:19:14.520 --> 00:19:15.400]  你提提自己
[00:19:15.400 --> 00:19:17.320]  因爲我們所做的一切
[00:19:17.320 --> 00:19:19.560]  是爲了土神的喜悅
[00:19:19.560 --> 00:19:21.440]  不是土人的喜悅
[00:19:21.440 --> 00:19:22.760]  我們忠不忠心
[00:19:22.760 --> 00:19:26.760]  不是要單單土我們的上司和老闆的喜悅
[00:19:26.760 --> 00:19:27.920]  我們忠不忠心
[00:19:27.920 --> 00:19:30.600]  更加要土的是上帝的喜悅
[00:19:30.600 --> 00:19:32.600]  當你的眼睛明亮的時候
[00:19:32.600 --> 00:19:34.080]  我們的態度是不一樣的
[00:19:34.080 --> 00:19:35.360]  當你的眼睛明亮的時候
[00:19:35.360 --> 00:19:37.120]  在《馬太福音》十八章九節
[00:19:37.120 --> 00:19:37.760]  耶穌說
[00:19:37.760 --> 00:19:39.360]  倘若你一隻眼叫你跌倒
[00:19:39.360 --> 00:19:41.000]  就把它挖出來丟掉
[00:19:41.000 --> 00:19:43.320]  你只有一隻眼進入到永生強原
[00:19:43.320 --> 00:19:47.160]  兩隻眼丟在地獄裏面
[00:19:47.160 --> 00:19:48.160]  這句話很恐怖
[00:19:48.160 --> 00:19:50.840]  說下去手令你犯罪就斬掉一隻手
[00:19:50.840 --> 00:19:52.600]  腳令你犯罪就斬掉一隻腳
[00:19:52.600 --> 00:19:53.840]  如果這樣下去
[00:19:53.840 --> 00:19:54.920]  我們自然會解釋
[00:19:54.920 --> 00:19:56.440]  將來在天堂裏所有信徒
[00:19:56.440 --> 00:19:59.480]  都是無眼無手無鼻無腳的
[00:19:59.480 --> 00:20:01.080]  現在究竟耶穌在說什麼
[00:20:01.080 --> 00:20:04.320]  我們當然明白耶穌的意思不是按字面解釋
[00:20:04.320 --> 00:20:06.120]  那麼誇張他想說什麼
[00:20:06.120 --> 00:20:07.440]  他想的是
[00:20:07.440 --> 00:20:12.560]  我們有堅決的決心去遵行他的話
[00:20:12.560 --> 00:20:14.160]  Amen
[00:20:14.160 --> 00:20:15.360]  當我們的眼睛明亮的時候
[00:20:15.360 --> 00:20:18.240]  我們就知道我們需要有個堅決的決心
[00:20:18.240 --> 00:20:19.600]  去遵行神的話
[00:20:19.600 --> 00:20:21.720]  我們人生態度是不一樣的
[00:20:21.720 --> 00:20:23.520]  爲什麼信徒上了主之後
[00:20:23.520 --> 00:20:24.720]  受了浸之後
[00:20:24.720 --> 00:20:26.560]  可以愜着地生活
[00:20:26.560 --> 00:20:32.080]  爲什麼信徒可以毫無殷勤的態度
[00:20:32.080 --> 00:20:36.080]  是因爲在彼得後書一章五到十節
[00:20:36.080 --> 00:20:37.560]  解釋了這個原因
[00:20:37.560 --> 00:20:40.120]  信徒會是黑眼的
[00:20:40.120 --> 00:20:42.440]  會是超級近視的
[00:20:42.440 --> 00:20:45.800]  當他們不明白有這麼多東西
[00:20:45.800 --> 00:20:49.160]  我們需要去追求的話
[00:20:49.160 --> 00:20:50.840]  你經文我今天不能夠詳細解釋
[00:20:50.840 --> 00:20:52.720]  只能夠成爲了我們將來的
[00:20:52.720 --> 00:20:55.160]  屬靈生命成長的引頷
[00:20:55.160 --> 00:20:56.960]  他說正如這緣故
[00:20:56.960 --> 00:20:58.160]  你們用份外的殷勤
[00:20:58.160 --> 00:20:59.360]  有了信心要加上德行
[00:20:59.360 --> 00:21:00.440]  有了德行要加上知識
[00:21:00.440 --> 00:21:01.520]  有了知識要加上節制
[00:21:01.520 --> 00:21:02.640]  有了節制要加上忍耐
[00:21:02.640 --> 00:21:04.280]  有了忍耐要加上虔敬
[00:21:04.280 --> 00:21:05.840]  有了虔敬要加上愛弟兄的心
[00:21:05.840 --> 00:21:08.200]  有了愛弟兄的心要加上愛衆人的心
[00:21:08.200 --> 00:21:10.360]  你們又充充足足有這幾樣
[00:21:10.360 --> 00:21:13.720]  就必使你們在認識我們主耶穌基督之上
[00:21:13.720 --> 00:21:15.520]  不至於閒懶不見果子
[00:21:15.520 --> 00:21:16.560]  人如果沒有這幾樣
[00:21:16.560 --> 00:21:18.960]  就算黑就是黑眼
[00:21:18.960 --> 00:21:20.520]  只是看見近處的
[00:21:20.520 --> 00:21:21.920]  忘記了他舊日的罪
[00:21:21.920 --> 00:21:23.120]  已經得着潔淨
[00:21:23.120 --> 00:21:25.600]  所以弟兄們應當更加殷勤
[00:21:25.600 --> 00:21:28.160]  使你們所蒙的恩照和揀選
[00:21:28.160 --> 00:21:29.640]  是選定不移的
[00:21:29.640 --> 00:21:31.200]  你們若行這幾樣
[00:21:31.200 --> 00:21:32.880]  就永不失腳
[00:21:32.880 --> 00:21:35.160]  你看原來有這麼多的品行
[00:21:35.160 --> 00:21:36.840]  我們需要追求
[00:21:36.840 --> 00:21:38.040]  最終的目的
[00:21:38.040 --> 00:21:42.240]  我們要達至的就是要愛衆人的心
[00:21:42.240 --> 00:21:43.280]  想清楚
[00:21:43.280 --> 00:21:43.960]  比特華
[00:21:43.960 --> 00:21:45.840]  如果我們真的明白我們成長
[00:21:45.840 --> 00:21:47.080]  我們上耶穌之後
[00:21:47.080 --> 00:21:48.520]  不只是在這裏等上天堂
[00:21:48.520 --> 00:21:50.240]  我們需要不斷地成長
[00:21:50.240 --> 00:21:51.400]  這些成長的目標
[00:21:51.400 --> 00:21:55.880]  是一層一層一層地加上去的話
[00:21:55.880 --> 00:21:59.480]  我們更加要殷勤
[00:21:59.480 --> 00:22:01.720]  更加要努力
[00:22:01.720 --> 00:22:03.960]  殉途黑眼是因爲
[00:22:03.960 --> 00:22:05.600]  我們每個星期返小組也好
[00:22:05.600 --> 00:22:06.760]  沒有返小組也好
[00:22:06.760 --> 00:22:08.880]  我覺得我的生命不需要成長
[00:22:08.880 --> 00:22:09.760]  但聖經說
[00:22:09.760 --> 00:22:10.760]  你是需要成長的
[00:22:10.760 --> 00:22:11.680]  跟你戒帝一樣說
[00:22:11.680 --> 00:22:15.120]  你是需要成長的
[00:22:15.120 --> 00:22:16.440]  聖經告訴我們
[00:22:16.440 --> 00:22:19.240]  原來有眼睛明亮的人
[00:22:19.240 --> 00:22:20.400]  當我們補收眼睛
[00:22:20.400 --> 00:22:23.040]  看到我們人生的方向
[00:22:23.040 --> 00:22:25.160]  是上帝的要求之後
[00:22:25.160 --> 00:22:26.840]  我們就會享受
[00:22:26.840 --> 00:22:29.240]  在信仰裏面的自由和福氣
[00:22:29.240 --> 00:22:30.640]  在《針研》23章26句
[00:22:30.640 --> 00:22:33.240]  我而要將你的心歸我
[00:22:33.240 --> 00:22:36.120]  你眼目也要喜悅我的道路
[00:22:36.120 --> 00:22:37.360]  正如我開初所說
[00:22:37.360 --> 00:22:38.200]  耶穌說
[00:22:38.200 --> 00:22:40.160]  我看到什麼
[00:22:40.160 --> 00:22:42.680]  影響了我裏面的價值觀
[00:22:42.680 --> 00:22:44.000]  當我裏面有什麼價值觀
[00:22:44.000 --> 00:22:46.680]  就影響我去看什麼
[00:22:46.680 --> 00:22:48.320]  同樣這裏說的
[00:22:48.320 --> 00:22:51.560]  我們先要將我們的心歸向耶和華
[00:22:51.560 --> 00:22:54.640]  《針研》的作者呼籲每個讀者
[00:22:54.640 --> 00:22:58.080]  先將你的心歸向這位耶和華
[00:22:58.080 --> 00:22:59.480]  當我們的心歸向耶和華
[00:22:59.480 --> 00:23:01.320]  我歸向這位耶和華的時候
[00:23:01.320 --> 00:23:07.680]  我們眼目就絕對認爲祂的道路是可喜悅的
[00:23:07.680 --> 00:23:09.200]  當我們心沒歸向耶和華
[00:23:09.200 --> 00:23:11.160]  我們覺得神的要求很高
[00:23:11.160 --> 00:23:12.400]  是很難做的
[00:23:12.400 --> 00:23:13.800]  當我們愛這位主的時候
[00:23:13.800 --> 00:23:15.120]  我們心歸向祂的時候
[00:23:15.120 --> 00:23:17.200]  我們願意也樂意
[00:23:17.200 --> 00:23:21.800]  因爲覺得神的道路是可喜悅的
[00:23:21.800 --> 00:23:23.440]  我們不是遵守律法
[00:23:23.440 --> 00:23:28.240]  我們是很樂意地去走神要我們走的路
[00:23:28.240 --> 00:23:29.040]  第二
[00:23:29.040 --> 00:23:31.720]  我們看到《傳道書》十一章九節說
[00:23:31.720 --> 00:23:32.640]  少年人
[00:23:32.640 --> 00:23:34.640]  當時翻譯沒有青年人這個詞
[00:23:34.640 --> 00:23:36.080]  應該是青年人
[00:23:36.080 --> 00:23:38.480]  而聯合國最新的標準
[00:23:38.480 --> 00:23:39.600]  65歲都是青年人
[00:23:39.600 --> 00:23:42.280]  所以這裏全部都是
[00:23:42.280 --> 00:23:43.680]  青年人
[00:23:43.680 --> 00:23:45.000]  你在幼年的時候
[00:23:45.000 --> 00:23:46.000]  當快樂
[00:23:46.000 --> 00:23:47.120]  在幼年的日子
[00:23:47.120 --> 00:23:49.000]  你使你的心歡暢行
[00:23:49.000 --> 00:23:50.000]  你心所願的
[00:23:50.000 --> 00:23:53.400]  看你眼所看的
[00:23:53.400 --> 00:23:57.960]  原來聖經給了一個這麼大的自由度你和我
[00:23:57.960 --> 00:24:01.440]  在你年少的時候享受你的人生
[00:24:01.440 --> 00:24:03.240]  如果簡單點這麼說
[00:24:03.240 --> 00:24:04.160]  看你想看的
[00:24:04.160 --> 00:24:05.080]  喫你想喫的
[00:24:05.080 --> 00:24:06.400]  玩你想玩的
[00:24:06.400 --> 00:24:07.920]  不過有一句話很重要
[00:24:07.920 --> 00:24:09.520]  在你的生命裏會成爲一個平衡的
[00:24:09.520 --> 00:24:14.800]  成爲你審視你人生的什麼
[00:24:14.800 --> 00:24:16.040]  他要知道
[00:24:16.040 --> 00:24:17.360]  爲這一切的事
[00:24:17.360 --> 00:24:20.280]  神必審問你
[00:24:20.280 --> 00:24:21.720]  跟你間諜講一聲
[00:24:21.720 --> 00:24:24.960]  神會審判你的
[00:24:24.960 --> 00:24:27.000]  如果你見到一個人喫東西沒有節制
[00:24:27.000 --> 00:24:28.760]  你跟他說你不僅要肥
[00:24:28.760 --> 00:24:30.760]  神會審判你的
[00:24:30.760 --> 00:24:32.120]  你見到一個人經常遲到
[00:24:32.120 --> 00:24:34.640]  你跟他說你不僅浪費別人的生命
[00:24:34.640 --> 00:24:36.480]  神會審判你的
[00:24:36.480 --> 00:24:38.040]  你見到一個人經常打遊戲
[00:24:38.040 --> 00:24:39.920]  人生沒有什麼盼望
[00:24:39.920 --> 00:24:41.040]  完全不追求的話
[00:24:41.040 --> 00:24:42.600]  你跟他說你繼續打
[00:24:42.600 --> 00:24:43.960]  你的命就是這樣的
[00:24:43.960 --> 00:24:45.920]  不過神會審判你的
[00:24:45.920 --> 00:24:50.200]  你的代價不是今世的代價
[00:24:50.200 --> 00:24:54.000]  是神會審判你的
[00:24:54.000 --> 00:24:55.840]  當我們明白到
[00:24:55.840 --> 00:25:00.160]  原來我們在信仰享受極大的自由度之餘
[00:25:00.160 --> 00:25:02.520]  我們知道神會審判我的話
[00:25:02.520 --> 00:25:03.560]  這就成爲了
[00:25:03.560 --> 00:25:06.400]  我行事爲人一個很重要的準則
[00:25:06.400 --> 00:25:07.960]  當然明白了
[00:25:07.960 --> 00:25:09.880]  當一個人連神都不怕的話
[00:25:09.880 --> 00:25:10.400]  那怎麼辦
[00:25:10.400 --> 00:25:12.920]  這些人我們就沒救了
[00:25:12.920 --> 00:25:13.520]  你想想
[00:25:13.520 --> 00:25:14.480]  連神都不怕你
[00:25:14.480 --> 00:25:16.200]  難道他會怕你和我嗎
[00:25:16.200 --> 00:25:18.000]  不會吧
[00:25:18.000 --> 00:25:19.120]  第三
[00:25:19.120 --> 00:25:22.440]  我們見到行神應爲正的事
[00:25:22.440 --> 00:25:24.080]  或眼中看爲正的
[00:25:24.080 --> 00:25:25.000]  看爲善的
[00:25:25.000 --> 00:25:26.160]  你都要進行
[00:25:26.160 --> 00:25:27.440]  使我們可以享福
[00:25:27.440 --> 00:25:31.440]  並可以進入得到耶和華向你列祖起誓應許的美地
[00:25:31.440 --> 00:25:32.280]  這樣
[00:25:32.280 --> 00:25:34.240]  你行耶和華眼中看爲正的事
[00:25:34.240 --> 00:25:36.560]  你和你的子孫都得以享福
[00:25:36.560 --> 00:25:39.800]  在《生命紀》的六章十八節和十二章二十五節
[00:25:39.800 --> 00:25:41.600]  《生命紀》不斷說
[00:25:41.600 --> 00:25:43.640]  當我們學習聽神的話
[00:25:43.640 --> 00:25:45.400]  我們走在蒙福的路上
[00:25:45.400 --> 00:25:49.320]  當我們去行神應眼中看爲正的事
[00:25:49.320 --> 00:25:50.000]  善的事
[00:25:50.000 --> 00:25:50.840]  美的事
[00:25:50.840 --> 00:25:52.840]  我們都必然是蒙福的
[00:25:55.720 --> 00:25:57.720]  詩人說
[00:25:57.720 --> 00:26:00.600]  耶和華眼目要看顧敬畏祂的人
[00:26:00.600 --> 00:26:03.080]  和仰望祂慈愛的人
[00:26:03.080 --> 00:26:04.280]  弟兄姊妹
[00:26:04.280 --> 00:26:06.880]  當我們時刻去敬畏這位上帝
[00:26:06.880 --> 00:26:09.800]  我們的眼目是仰望神的話
[00:26:09.800 --> 00:26:12.920]  仰望神的慈愛的時候
[00:26:12.920 --> 00:26:17.040]  神必然會看顧我們
[00:26:17.040 --> 00:26:21.680]  神的慈愛必然會臨到我們生命當中
[00:26:21.680 --> 00:26:24.920]  所以讓我們的眼目去專注
[00:26:24.920 --> 00:26:28.680]  去轉向仰望這位上帝
[00:26:28.680 --> 00:26:30.960]  我們求神開開我們信心的眼睛
[00:26:30.960 --> 00:26:34.800]  我們就活得不一樣
[00:26:34.800 --> 00:26:36.080]  如果不是的話
[00:26:36.080 --> 00:26:41.400]  我們會繼續庸碌地爲了生活而活
[00:26:41.400 --> 00:26:43.680]  但是當我們開開信心的眼睛的時候
[00:26:43.680 --> 00:26:46.240]  我們看到的是上帝要我們走的路
[00:26:46.240 --> 00:26:47.960]  上帝要我們走的道路
[00:26:47.960 --> 00:26:50.160]  是一條蒙福的路
[00:26:50.160 --> 00:26:52.160]  請同意了
