
[00:00:00.000 --> 00:00:04.000]  菩薩師妹,早上好,我們在聆聽主導的意思外,一起同心低頭禱告
[00:43:50.000 --> 00:44:15.000]  於是約翰許了他,耶穌受了洗,隨即從水裡上來,天忽然為他開了,他就看見神的靈,仿如甲子降下,落在他身上,從天上有聲音說,者是我的愛子,我所喜悅的
[00:44:15.000 --> 00:44:39.000]  像不像?很像,連說話也很像,差不多一模一樣地說,不過在這裡說多了,多一些,不單止「者是我的愛子,我所喜悅的」,再多了「你們要聽他」這句說話
[00:44:39.000 --> 00:44:57.000]  「你們要聽他」,用圓聞聖經再翻譯這句說話,就是「你們要服從他的教訓」
[00:44:57.000 --> 00:45:21.000]  而這個陳述,在早在舊約聖經的年代,生命記第十八章十五節,當上帝向以色列人宣告,帶領著他們的摩西的時候,同樣向以色列人宣告的一樣
[00:45:21.000 --> 00:45:41.000]  要怎樣?摩西指出「你們要聽從主的說話」,這段聖經為什麼我一開始會跟大家說到,同出埃及記第二十四章有直接的關聯,成為背景經文,就是這個原因
[00:45:41.000 --> 00:46:01.000]  摩西在帶領以色列人出埃及的時候,不單止純粹「有些神蹟,分開紅海,努韋海,讓你走過乾地,逃避法律的追殺」,不單止這些
[00:46:01.000 --> 00:46:25.000]  我們經常將這些成為主題來看,整個聖經的啟示,要帶人處理他們的罪的問題,而罪的問題是出自於什麼原因?不聽神的說話
[00:46:25.000 --> 00:46:46.000]  上帝說「你不可吃,你就不可吃,你不可以吃分辨善惡樹的果子,就不能吃分辨善惡樹的果子,沒有其他的東西可以給你有Second Opinion,去修改上帝的心思意念和指示」
[00:46:46.000 --> 00:46:59.000]  因此以色列人出埃及,也要帶領以色列人回去那個原因,錯誤失落的原因,而提供一個解決方法,就是聽上帝的說話
[00:46:59.000 --> 00:47:09.000]  而新約聖經裡面所知道,聽主話就是聽耶穌基督的啟示,耶穌基督的啟示就是上帝的說話
[00:47:09.000 --> 00:47:17.000]  因此在約翰福音裡面用了「道」來解釋,不過我們不是說約翰福音,不詳細說了
[00:47:17.000 --> 00:47:40.000]  聽主的話,是主子和先前我們所談及到耶穌談論到眾人怎樣看我的身份,怎樣我告訴你計劃,我將要死在十字架上面,然後第三天復活,這一件事,所有你都要照我所說的話來跟從我
[00:47:40.000 --> 00:47:56.000]  所以馬太福音一直從第十六章下去到第十七章這個關連,登山變象的存在其實是要告訴我們,不是要走向這個屬靈的興奮的俱樂部裡面去發展
[00:47:56.000 --> 00:48:15.000]  而是要回到上帝的說話裡面,聽主的話,不過很可惜今天的教會卻又回到錯誤的裡面,好像彼得約搞俱樂部,將教會變成一個令人在宗教裡面覺得很開心的場地
[00:48:15.000 --> 00:48:32.000]  但是就不需要聽主的話,突然之間,上帝在彼得還沒說完這件事的時候,在他講話之間就要打斷彼得的說話
[00:48:32.000 --> 00:48:55.000]  因為他講的話,is not the truth,不是真理,聽到嗎?你回來教會,如果你期望教會成為一個俱樂部來滿足你的宗教需要,對不起,你這種是彼得的思想,彼得的神話,上帝是不喜歡這種思維
[00:48:55.000 --> 00:49:14.000]  上帝卻喜歡的是,你聽我的愛子的說話,因為他講的話,適合我聽,這些說話你明不明白?他是我所喜悅的,主耶穌講的東西,他所做的東西,是適合我心意的
[00:49:14.000 --> 00:49:31.000]  所以你們要聽他的說話,你就回到上帝的裡面,解決創世紀的時候,人不聽上帝的話,而陷在罪當中的問題,所以信耶穌的人,其實最重要是聽主的話
[00:49:31.000 --> 00:49:49.000]  不是回來教會搞俱樂部,搞侍功,來滿足大家好像很屬靈,好像得到拯救的思想,讓我多說一點,免得你走極端
[00:49:49.000 --> 00:50:03.000]  基督徒不是不做好事,基督徒不是不做事,但我們做所有的事,是發自於我的靈性,而不是因為一個侍功,做了侍功
[00:50:03.000 --> 00:50:20.000]  等同於我剛才一開始說,很多夫婦結了婚,但結了婚的關係是停留在仍然可能新相識的狀態,沒有進心,是要不斷在裡面栽培,建造
[00:50:20.000 --> 00:50:38.000]  耶穌在這裡就幫了這班門徒,為什麼要特地帶他上來,就是告訴你,你不要按照你自己的想法,來跟隨我,以為有什麼好處,甚至組織一個好的俱樂部,來得多棒,摩西、以利亞一起在一個happy party裡面,不是
[00:50:38.000 --> 00:51:03.000]  聽主的話,是你們所有的忠心店,當然門徒一聽見這把聲音,真的馬上伸馬仔上身,或者貓王,腳都震,立刻極其害怕
[00:51:03.000 --> 00:51:21.000]  然後,伏在地上,不敢看,不是沒眼睛看,不敢看,因為他們知道這個非同小可的啟示
[00:51:21.000 --> 00:51:42.000]  在這個時候,我們讀讀第七節說什麼,讀多一次,只是讀第七節,耶穌進前來,摸他們說起來,不要害怕
[00:51:42.000 --> 00:52:06.000]  耶穌來到他們的前面,摸他們,然後跟他們說起來,不要害怕
[00:52:06.000 --> 00:52:15.000]  其實說真的,耶穌登山變象,可以說是一個4D experience,有東西看,有東西聽,還有東西摸
[00:52:15.000 --> 00:52:35.000]  有沒有看過那些電影,4D電影,怎樣的,除了立體,有得看,有聲音,有得聽,就是那些震動,讓你有感覺,還有一些叫5D電影,你知道嗎
[00:52:35.000 --> 00:52:49.000]  還有微聞,噴了氣,4D experience,耶穌這裡,有東西看,有東西聽,還有竹摸
[00:52:49.000 --> 00:53:11.000]  耶穌走到他們的前面,the presence of Jesus Christ,耶穌基督的同在,摸他們,幹嘛摸他們,跟他們說話就可以了,走到他們面前,摸什麼
[00:53:11.000 --> 00:53:27.000]  男女授受不親,現在男人都不可以隨便摸,不是同性戀,為什麼要摸,我們不要用我們今天的想法去看,為什麼要摸
[00:53:27.000 --> 00:53:53.000]  摸這個字眼,原來在聖經裡面,特別在馬太福音句裡面,有一個特別的含意,每逢摸的意思就是說,這個人是可以得到上帝的祝福,或者醫治,以及安慰
[00:53:53.000 --> 00:54:16.000]  譬如耶穌和那些叛徒,在餵飽5000人的過程當中,拿些餅來,拿些魚來,要跟他們有接觸
[00:54:16.000 --> 00:54:44.000]  然後耶穌也在醫治不同的人的過程當中,去伸手摸他們,有沒有留意,每一次當這個觸摸的活動出現的時候,就成就了一份的醫治和祝福,落到那個人的身上
[00:54:44.000 --> 00:55:04.000]  我們也可以看回,在第九章第一節到第八節裡面,當時很多群眾很害怕,但是這個觸摸的行動,也讓這幫人重新得到肯定
[00:55:04.000 --> 00:55:16.000]  而耶穌的醫治的記載經文,在第八章第三節,八章第十五節,第九章二十九節,都分別出現在不同的人物的身上
[00:55:16.000 --> 00:55:36.000]  簡單的來說,摸這個行動,是配合耶穌進前來這個描述,因為摸這個字眼,還有一層的意思,就是緊緊靠近的意思
[00:55:36.000 --> 00:55:52.000]  耶穌和門徒緊緊的靠近,並且去到跟他們有接觸,將這份肯定安慰,放在他們的身上
[00:55:52.000 --> 00:56:12.000]  因此,第八節,這幫門徒聽到耶穌說,起來不害怕之後,他們舉目觀看,不見一人,只見耶穌在那裡
[00:56:12.000 --> 00:56:38.000]  很漂亮的一個描述,上帝的魂不見了,摩西不見了,伊利亞不見了,剩下的,只見耶穌一人
[00:56:38.000 --> 00:56:56.000]  第九節,信耶穌,其實只見耶穌一人,你只看著祂的說話行事就行了
[00:56:56.000 --> 00:57:10.000]  你不需要其他人喜不喜歡也好,我們已經說過很多次,聽耶穌說話做事,在這個世界很多人未必喜歡,甚至可能很多人會覺得你踩禍他
[00:57:10.000 --> 00:57:32.000]  我很記得我曾經去過一間教會講道,我跟他們講了一番這樣的說話,我說,倘若我從聖經告訴你,聖經講的是你們不信的東西,或者現在沒有做的東西
[00:57:32.000 --> 00:57:42.000]  甚至跟你所信的東西是相反的時候,你的抉擇是甚麼呢?那次我是講關於禱告的問題
[00:57:42.000 --> 00:57:54.000]  如果聖經告訴你,我們的禱告對象是只有父神的,沒有教過我們向耶穌禱告,沒有教過我們向聖靈禱告的話
[00:57:54.000 --> 00:58:10.000]  如果我在聖經找到的,並且告訴你的,你是會怎樣決定的?你知不知道最後這間教會的決定是甚麼?
[00:58:10.000 --> 00:58:29.000]  他決定否定聖經的說法,然後將我圍攻,不斷指控我,又說我異端,邪教,其實那些毀謗我根本不認識聖經的人,我們也不想跟他說
[00:58:29.000 --> 00:58:48.000]  聖經明明寫道,耶穌教導門徒祈禱的時候,是向天父禱告,我們在天上的父,沒有一段聖經,我可以肯定印證給你聽,沒有一段聖經是教我向其他的禱告
[00:58:48.000 --> 00:59:05.000]  你肯聽上帝的說話,只看見耶穌,還是你繼續看你自己的喜好呢?原來登山變象這段聖經是這樣看的,牧師
[00:59:05.000 --> 00:59:20.000]  不是整個神蹟,讓我們多興奮,耶穌基督是我們的主,我們的神,證實了,證實了,祂是上帝了,我們跟隨祂就不會死的了,不是這樣的嗎?
[00:59:20.000 --> 00:59:40.000]  不是啊,大家知道嗎?把焦點放回耶穌身上,聽祂的話,因為這個命令是天父在這個雲彩裡面顯現出來,這是我的愛子我所喜悅的,你們要聽祂
[00:59:40.000 --> 01:00:03.000]  好了,聽祂,是不是真的要聽呢?立刻弄個測驗給你享受一下,好像當年我在那間教會講道的時候一樣,馬上教會裡面分為兩派
[01:00:03.000 --> 01:00:15.000]  有人就說,牧師找到在聖經這樣講,就跟著聖經講,為什麼我要堅持要自己的做法,又要向耶穌禱告,又要向聖靈禱告?為什麼?
[01:00:15.000 --> 01:00:24.000]  另外一派的人,我們喜歡怎樣向上帝祈禱就祈禱,因為我覺得上帝是三位一體的時候,我喜歡向哪個三位的其中一位祈禱都可以嘛
[01:00:24.000 --> 01:00:41.000]  聖經哪裡有講過,不要理,我們喜歡這樣,哪一派呢?立刻馬上有個測驗出來,耶穌這班門徒馬上有測驗,我們看一下,這個測驗就是從第九節至第十三節,我為大家讀出,大家請留心聽
[01:00:41.000 --> 01:00:57.000]  下山的時候,耶穌吩咐他們說,人子還沒有從死裡復活,你們不要將所看見的告訴人。門徒問耶穌說,民事為什麼說以利亞必須先來?
[01:00:57.000 --> 01:01:14.000]  耶穌回答說,以利亞固然先來,並且要復興萬事。只是我告訴你們,以利亞已經來了,人卻不認識他,竟任意待他,人子也將要這樣受他們的害
[01:01:14.000 --> 01:01:31.000]  門徒這才明白耶穌所說的,是指著施洗約翰。最後一個部分,我給了一個附題,叫做,尊主明,並不因人而異
[01:01:31.000 --> 01:01:51.000]  當耶穌下山的時候,就作出一個清楚的指示,給他們一個指示,我還沒死,還沒復活,所以大家門徒不要將你看見的事情告訴別人
[01:01:51.000 --> 01:02:16.000]  耶穌給了一個命令,這個命令,似不似耶和華神在伊甸園給人的命令一樣?園中所有樹上的果子你都可以吃,除了分辨善惡樹上的果子,不可吃
[01:02:16.000 --> 01:02:41.000]  因為你吃得了天,你就會死。你明不明白為什麼有這個命令?你不需要明白這個命令的原因,為什麼要起這樣說?你只需要守這個命令就可以了
[01:02:41.000 --> 01:03:01.000]  好像我小時候在家裡,常常跟我說,爸爸我找不到什麼東西?我說你聽著,你現在上樓上,去到你的房間,接著第幾格櫃桶的左手邊的下面,就是你想要找的東西
[01:03:01.000 --> 01:03:11.000]  你不需要問爸爸為什麼你把那些東西放在那個位置,你只需要跟著爸爸說的指示去做就可以了
[01:03:11.000 --> 01:03:24.000]  門徒需不需要明白,人子為什麼又沒死又沒復活,就不能告訴別人呢?其實告訴他們都不知道為什麼了
[01:03:24.000 --> 01:03:40.000]  不過這個是一個命令,那些門徒在這個時候突然間出了一條這樣的問題,其實這個問題是一個distraction,是一個分散
[01:03:40.000 --> 01:03:56.000]  這幫門徒是民事衛生,我說以利亞必須先來,我們就先了解一下,為什麼這幫門徒在這個時候,耶穌明明是跟他們說,我還沒死,還沒從死裡復活
[01:03:56.000 --> 01:04:16.000]  你就不要把這件剛才看到的現象去告訴別人,這個第一個經過訓練之後的第一個功課,你不去說這件事,你竟然說另外一件事關乎於以利亞,他以來以先,並且要復興萬事等等
[01:04:16.000 --> 01:04:36.000]  這些說法,門徒是嘗試了解,耶穌基督給他們的這個命令,以及他們自己主觀的願望是什麼
[01:04:36.000 --> 01:04:48.000]  其實這段聖經講了給我們知道,這幫門徒在這一刻,其實仍然對耶穌基督的命令其實不是很想跟從的
[01:04:48.000 --> 01:04:58.000]  他仍然是想找回他的方法來透徹了解,究竟這些異象本身要帶來,他將來要怎樣去復興萬事這個主題
[01:04:58.000 --> 01:05:10.000]  復興萬事當然從門徒的看法就是復興一個以色列國的國度,但是耶穌是不是要做這件事
[01:05:10.000 --> 01:05:16.000]  先前已經講過,耶穌已經告訴他,我不是來做這件事,我來要怎樣,我會死的
[01:05:16.000 --> 01:05:30.000]  但是這一個陳述其實是嘗試去試驗這幫門徒,究竟你是不是真真正正按我的心意去做事,還是按你們自己的心意去做事
[01:05:30.000 --> 01:05:36.000]  其實在這個聖經,馬太福音裡面有其他的經文,也都記載了類似的這些訓練
[01:05:36.000 --> 01:05:46.000]  譬如八章第1至4節裡面講到有一個長了大麻風的人,耶穌吩咐他當神蹟發生在他身上之後,看到了,發生在自己身上
[01:05:46.000 --> 01:05:56.000]  耶穌叫這個長大麻風的人,你不要告訴別人是誰使得你好,你只需要去將你的身體給祭司看
[01:05:56.000 --> 01:06:06.000]  然後你就獻上祭物,按摩西的吩咐,獻上禮物,作見證就可以了
[01:06:06.000 --> 01:06:18.000]  這個見證是什麼,仍然是聽主的說話為根基,但是這幫門徒卻是轉過來,仍然在扭,我們看到以利亞的出現
[01:06:18.000 --> 01:06:36.000]  那我們就想問一下,好像民事都講過,以利亞會先來這個情況,這個陳述其實是源自於彼得介紹了耶穌是基督這個身份
[01:06:36.000 --> 01:06:54.000]  因為在猶太人的觀念裡面,當尼塞亞重回的時候作君王,一定要有一個好像先知一樣的離度去開作為先鋒,然後讓這個國度可以再次復興
[01:06:54.000 --> 01:07:07.000]  復興萬事究竟是怎樣發生呢,為什麼呢,你告訴我,這幫門徒仍然在糾纏著自己的觀念和自己的喜好
[01:07:07.000 --> 01:07:35.000]  看來這幫門徒都是fail的,耶穌想不想他們fail呢,這個測驗肥佬呢,於是耶穌回答這幫門徒,為什麼以利亞要先來
[01:07:35.000 --> 01:07:54.000]  耶穌說,當然是先來,沒有否定,以利亞先來這個是象徵著上帝的先鋒再重臨,是會復興萬事,是,不過這些事不是你們想的事
[01:07:54.000 --> 01:08:06.000]  這些事是什麼呢,耶穌重新演繹給這幫門徒知道,只是我告訴你們,以利亞已經來了,原來耶穌說那個先鋒已經來了
[01:08:06.000 --> 01:08:28.000]  不過人卻不認識他,原來是這個先鋒,還任意對待他,這個是回應先前撕裂約翰被希律所殺的事件,人子也將要這樣受他們的害
[01:08:28.000 --> 01:08:44.000]  耶穌這個回答很漂亮,耶穌看通了這幫門徒自己的思想,他想按照自己的心思意念,以塞亞來了那就好,復興以色列國我們完成,我們期望是這件事
[01:08:44.000 --> 01:09:02.000]  耶穌說,是,以塞亞來了,不過這個以利亞不是你們想的那個以利亞來復興以色列國,這個以利亞是撕裂約翰為我預備死在十字架上的這條道路
[01:09:02.000 --> 01:09:14.000]  十三節,所以門徒才明白耶穌所指的那個以利亞是誰,是撕裂約翰
[01:09:14.000 --> 01:09:32.000]  從這段聖經裡面給我們看回,耶穌的門徒,就算我們說這三個門徒當是最好的三個門徒,其實不一定的,可能他們三個最不好,所以耶穌要加緊訓練
[01:09:32.000 --> 01:09:45.000]  我老子都是想跟隨耶穌希望復國,跟隨耶穌可以在這個時候使以色列再次壯大,復興萬事
[01:09:45.000 --> 01:10:05.000]  但耶穌轉接來將復興萬事的觀念一扭,不是你們想的復興萬事,是我復興萬事,什麼萬事?人從罪走出來
[01:10:05.000 --> 01:10:15.000]  所以跟著這段聖經下去,我們會繼續看見耶穌整天談論到祂會受死,然後會復活,受死又復活,受死又復活
[01:10:15.000 --> 01:10:27.000]  要告訴這班門徒,你們所想的復興萬事,不是你們想的復國,而是所想到的三死後可以復活這件事實
[01:10:27.000 --> 01:10:41.000]  因為這件事才是上帝所喜悅的事,回頭想,上帝是不是想建立一個以色列國?
[01:10:41.000 --> 01:11:02.000]  從聖經裡面我們從頭到尾都知道,上帝從來都不是要立一個以色列國,而是只希望復興返屬神的子民,能夠歸返去上帝的裡面
[01:11:02.000 --> 01:11:12.000]  怎樣才能做到?認罪悔改,脫離罪的困所
[01:11:12.000 --> 01:11:32.000]  弟兄姊妹,讓我在這個時候總結一下今天我們的現象,大家都知道現在中東正在打仗,不用說了,大家看新聞,長情不說了
[01:11:32.000 --> 01:11:46.000]  於是很多傳道人就開始演繹中東正在打這場仗和聖經之間那種民族宗教衝突等等的事情
[01:11:46.000 --> 01:12:04.000]  我不知道你是不是也是這樣看,我沒有這樣看,我也不會這樣看,因為上帝從來不是要以色列人立一個國
[01:12:04.000 --> 01:12:17.000]  上帝要的是一幫屬他的子民,和他有一個關係,會甘心願意聽他說話而活的人
[01:12:17.000 --> 01:12:24.000]  而這幫人上帝又給他們很多的空間來分享上帝的創造
[01:12:24.000 --> 01:12:38.000]  如果我們把這些聖經套入去今天解釋這些戰爭的話,你完全不明白上帝的心思意念
[01:12:38.000 --> 01:12:58.000]  於是有一個基督徒興起說,我們與以色列同站在一起,弟兄姊妹,你和以色列民站在一起,for what?
[01:12:58.000 --> 01:13:14.000]  以色列民你一定要和他們站在一起,以色列是神的子民,那你問一下以色列有多少人相信上帝?你問一下有多少?
[01:13:14.000 --> 01:13:35.000]  20年前,20年前我所知的統計有八成的以色列人是不相信上帝,叫secular Jews,今時今日我想這個數字只會有多無少
[01:13:35.000 --> 01:13:51.000]  你和以色列站在一起,為甚麼?你和上帝站在一起就不同,怎樣才可以和上帝站在一起?聽他的說話
[01:13:51.000 --> 01:14:13.000]  用一生的功課去操練,操練,再操練,耶穌從登山變象開始就一直操練他的門徒,不斷告訴他我會受死第三天復活
[01:14:13.000 --> 01:14:34.000]  最後真的受死第三天復活,他們過關了嗎?他們成功過了這些挑戰學習功課嗎?不用說是誰,彼得已經一個,錯完又錯,錯完又錯,錯完都錯
[01:14:34.000 --> 01:14:50.000]  但彼得錯完之後,他肯回去聽耶穌基督的說話,你說他這樣學得很少,進度很慢,上帝不要叫我們急
[01:14:50.000 --> 01:15:04.000]  你可能在今生死的時候,你學到的真理可能是很有限的,甚至可能你到死的時候,你還是對上帝懷疑有驚慌
[01:15:04.000 --> 01:15:25.000]  但是怎樣?你不會離開上帝的說話,他的命令跟從,耶穌登山變象不是只在於向門徒顯現神蹟
[01:15:25.000 --> 01:15:34.000]  也不是希望我們要爭取成為耶穌最貼近祂的內圈門徒的其中一份子
[01:15:34.000 --> 01:15:46.000]  其實是透過這個登山變象,進一步將自己的身份告訴他,我是勝過摩西,勝過先知裡面任何一位
[01:15:46.000 --> 01:15:58.000]  是超乎你們所理解的,因為我是神的兒子,因此父神在這裡再次宣告我的身份
[01:15:58.000 --> 01:16:08.000]  並且藉著這件事件,提供了一個肅靈操練盡心的機會
[01:16:08.000 --> 01:16:22.000]  能夠完成這些操練的人,就對上帝多一點理解,完成不了這些操練的人,上帝也不會放過屬他的子民,繼續給他機會
[01:16:22.000 --> 01:16:42.000]  領子末,你是不是一個這樣的信徒,還是你仍然將教會變成俱樂部,直到你死的那天為止,可能你會覺得很開心,屬靈上會覺得很快慰
[01:16:42.000 --> 01:16:53.000]  但這不是上帝的心思,也不能夠帶你去得到真正拯救那個光景,因為就是同心低頭
[01:16:53.000 --> 01:17:04.000]  父神,多謝你給了我們在這段聖經裡面的學習,你的愛子耶穌基督再一次的身份得到宣告
[01:17:04.000 --> 01:17:14.000]  提醒了我們一個很重要的功課,我們一直應該以聽主的話而行事
[01:17:14.000 --> 01:17:28.000]  無論昔日的舊約,從創世紀開始,到耶穌基督的年代,他面對他的門徒,以至於今天我們作為基督徒
[01:17:28.000 --> 01:17:36.000]  聽主話是我們唯一可靠得救的基礎
[01:17:36.000 --> 01:17:48.000]  但願我們在主理的說話裡面打穩根基,有疑問,有懷疑的時候,不要將自己的心思厭硬套上去
[01:17:48.000 --> 01:18:03.000]  反而讓耶穌基督監察我們的心思,從我們錯誤或者扭曲了的思想上,重新歸回到上帝你的心思意念
[01:18:03.000 --> 01:18:09.000]  我們同心吐誥,奉靠主耶穌基督,得聖名至靠,阿們
