
[00:00:00.000 --> 00:00:02.560]  弟兄姊妹們 你們好嗎
[00:28:16.720 --> 00:28:24.560]  當我們來到耶穌這裏去學做他的門徒的時候 我們自然而然的就會去
[00:28:24.560 --> 00:28:27.520]  使萬民做耶穌的門徒
[00:28:27.520 --> 00:28:30.640]  你什麼時候來 什麼時候去
[00:28:31.360 --> 00:28:37.360]  耶穌讓你什麼時候來 你就什麼時候來 讓你什麼時候去 你就什麼時候去
[00:28:37.360 --> 00:28:45.160]  屬靈操練沒有那麼的複雜 就是很簡單 就是做耶穌要讓我們做的事情
[00:28:45.160 --> 00:28:55.520]  我不曉得現在你的心裏面正在籌算着什麼 正在困擾在你心裏面 你的那個糾結是什麼
[00:28:56.760 --> 00:29:03.560]  也許我們的糾結 我們想了很多的方法想要去解決這個糾結 我們會問神
[00:29:03.560 --> 00:29:07.320]  我們心裏面會傾向我想走啊
[00:29:07.320 --> 00:29:14.640]  或者是傾向於我想用一些的什麼方法趕快的去除掉這個重擔呢
[00:29:14.640 --> 00:29:22.640]  或者是我們傾向用我們自己的人的這個意志 一次失敗就再來一次了 再一次失敗就再一次了
[00:29:22.640 --> 00:29:26.200]  用我們的意志去克服這樣的一個困難
[00:29:27.000 --> 00:29:33.600]  但是屬靈操練不是這樣的 屬靈操練就是神讓你做什麼 你就做什麼
[00:29:33.600 --> 00:29:36.680]  耶穌說他心裏如何謙卑
[00:29:36.680 --> 00:29:41.120]  我們要來就是要也來到耶穌這裏來
[00:29:41.120 --> 00:29:46.600]  我們要去就是要奉父子聖靈的名爲他們施洗
[00:29:46.600 --> 00:29:54.040]  不是奉我們自己的名 不是用我們自己的意 而是奉父子聖靈的名爲他們施洗
[00:29:55.640 --> 00:29:57.480]  今天是聖靈降臨節
[00:29:57.480 --> 00:30:04.080]  我祈求神能夠在今天這樣的一個節日
[00:30:04.080 --> 00:30:10.120]  能夠大大的去打開我們的心 去得着我們的心
[00:30:10.120 --> 00:30:17.840]  讓聖靈的溫柔和那種的安慰 讓耶穌基督那種柔和謙卑的樣式
[00:30:17.840 --> 00:30:23.680]  能夠在我們心裏面動工 使我們曉得怎麼樣去做他的門徒
[00:30:24.200 --> 00:30:29.000]  使我們曉得應當懷着怎樣的心態來到耶穌的面前
[00:30:29.000 --> 00:30:35.960]  又使我們曉得耶穌是怎樣的託付了大使命在我們的身上
