
[00:00:00.000 --> 00:00:04.220]  今天我們看看主席和我們讀的兩段經文
[00:17:09.240 --> 00:17:12.280]  我很歡迎她的同學上來我的家
[00:17:12.280 --> 00:17:14.920]  煮飯給他們吃
[00:17:14.920 --> 00:17:18.120]  所以她很熟悉的同學我都認識
[00:17:18.120 --> 00:17:20.040]  就是這樣和她的關係
[00:17:20.040 --> 00:17:23.040]  伴著她在中學的時間
[00:17:23.040 --> 00:17:24.080]  你說能夠很深入
[00:17:24.080 --> 00:17:25.240]  也不能夠很深入
[00:17:25.240 --> 00:17:27.280]  但都成為這個姪女
[00:17:27.280 --> 00:17:28.520]  我和她的關係
[00:17:28.520 --> 00:17:31.480]  能夠伴著她一起去經歷青少年期
[00:17:31.480 --> 00:17:34.120]  我姪女現在都大學畢業出來工作
[00:17:34.120 --> 00:17:36.960]  很感謝主
[00:17:36.960 --> 00:17:38.920]  兄弟姐妹有時真是
[00:17:38.920 --> 00:17:41.600]  有時我們旁觀者清
[00:17:41.600 --> 00:17:42.960]  當局者迷
[00:17:42.960 --> 00:17:46.560]  我們求神的聖靈在我們心裡工作
[00:17:46.560 --> 00:17:49.880]  讓我們去經歷這個階段
[00:17:49.880 --> 00:17:51.000]  有時會是的
[00:17:51.000 --> 00:17:51.840]  弟兄姊妹
[00:17:51.840 --> 00:17:53.080]  我們從一個積極的角度
[00:17:53.080 --> 00:17:56.040]  再去看看聖經這段教導是怎麼說的
[00:17:56.040 --> 00:17:59.920]  其實父母有一個很重要的責任
[00:17:59.920 --> 00:18:00.800]  什麼責任
[00:18:00.800 --> 00:18:03.280]  是用主的道去教訓他們
[00:18:03.280 --> 00:18:06.080]  猶太人是一些什麼民族呢
[00:18:06.080 --> 00:18:08.720]  他們是很忠於自己的宗教
[00:18:08.720 --> 00:18:11.280]  和他們會用自己的家庭
[00:18:11.280 --> 00:18:14.040]  做一個最原始的單位
[00:18:14.040 --> 00:18:15.200]  所以你看聖經
[00:18:15.200 --> 00:18:17.880]  以前的以色列人
[00:18:17.880 --> 00:18:20.360]  他們會由自己的家庭裡
[00:18:20.360 --> 00:18:21.800]  將神的律法
[00:18:21.800 --> 00:18:23.880]  一代一代地教導自己的子女
[00:18:23.880 --> 00:18:25.120]  由家庭開始
[00:18:25.120 --> 00:18:27.960]  他們很著重家庭的教育
[00:18:27.960 --> 00:18:32.280]  怎樣將神的話傳給自己下一代
[00:18:32.280 --> 00:18:33.120]  所以弟兄姊妹
[00:18:33.120 --> 00:18:35.600]  今天我們著重的
[00:18:35.600 --> 00:18:36.920]  如果你著重神的話
[00:18:36.920 --> 00:18:39.160]  在你家庭當中
[00:18:39.160 --> 00:18:40.480]  不需要你的口說
[00:18:40.480 --> 00:18:41.640]  你的身體
[00:18:41.640 --> 00:18:42.840]  你的語言
[00:18:42.840 --> 00:18:44.160]  你的表現
[00:18:44.160 --> 00:18:45.560]  都能夠看到神
[00:18:45.560 --> 00:18:47.080]  在你當中的時候
[00:18:47.080 --> 00:18:52.200]  你的子女就會生命影響生命
[00:18:52.200 --> 00:18:52.680]  弟兄姊妹
[00:18:52.680 --> 00:18:55.160]  我媽媽包種很厲害的
[00:18:55.160 --> 00:18:57.200]  所以我也會包種
[00:18:57.200 --> 00:19:01.000]  同樣我媽媽打麻將很厲害的
[00:19:01.000 --> 00:19:02.440]  那些四方城那些
[00:19:02.440 --> 00:19:03.360]  所以我告訴你
[00:19:03.360 --> 00:19:05.280]  我從小學開始
[00:19:05.280 --> 00:19:08.400]  我打麻將也很厲害的
[00:19:08.400 --> 00:19:09.840]  因為不用別人教的
[00:19:09.840 --> 00:19:11.600]  坐在旁邊看她打
[00:19:11.600 --> 00:19:14.720]  我就會了
[00:19:14.720 --> 00:19:16.680]  所以你看看影響多大
[00:19:16.680 --> 00:19:19.800]  當然我現在沒有打
[00:19:19.800 --> 00:19:22.960]  生命影響生命
[00:19:22.960 --> 00:19:23.840]  你是怎樣的生命
[00:19:23.840 --> 00:19:27.160]  就很容易影響你的子女的生命
[00:19:27.160 --> 00:19:28.440]  現在的世界
[00:19:28.440 --> 00:19:31.120]  物質很豐富
[00:19:31.120 --> 00:19:32.640]  甚至物質的世界
[00:19:32.640 --> 00:19:33.640]  很容易令到我們
[00:19:33.640 --> 00:19:35.600]  好像剛才那首詩歌很好
[00:19:35.600 --> 00:19:37.040]  我們富足的時候
[00:19:37.040 --> 00:19:40.960]  很容易令到我們蒙蔽了眼睛
[00:19:40.960 --> 00:19:41.880]  你想一下
[00:19:41.880 --> 00:19:42.680]  我們自己
[00:19:42.680 --> 00:19:44.360]  我們的子女在這個世界上
[00:19:44.360 --> 00:19:46.000]  在這個洪流上
[00:19:46.000 --> 00:19:47.840]  很污染的
[00:19:47.840 --> 00:19:50.440]  如果我們不能夠在神的話上守得穩
[00:19:50.440 --> 00:19:53.600]  我們的家庭怎能夠在這裡站立得住呢
[00:19:53.600 --> 00:19:54.960]  一代影響一代
[00:19:54.960 --> 00:19:57.080]  生命影響生命
[00:19:57.080 --> 00:19:59.280]  最後我想跟你說一個見證
[00:19:59.280 --> 00:20:00.120]  是真人真事
[00:20:00.120 --> 00:20:04.200]  我以前做社工的時候
[00:20:04.200 --> 00:20:06.320]  經歷過一個家庭的見證
[00:20:06.320 --> 00:20:08.000]  是什麼呢
[00:20:08.000 --> 00:20:11.520]  老公很爛賭的
[00:20:11.520 --> 00:20:14.640]  輸到經常大耳窿追上門追債
[00:20:14.640 --> 00:20:17.040]  這個家庭差不多破裂了
[00:20:17.040 --> 00:20:20.920]  還要在家裡打老婆
[00:20:20.920 --> 00:20:23.200]  太太頂不住了
[00:20:23.200 --> 00:20:25.120]  試過很多次自殺
[00:20:25.120 --> 00:20:27.520]  都死不去
[00:20:27.520 --> 00:20:29.920]  這個家庭要離婚了
[00:20:29.920 --> 00:20:31.440]  但後來很奇妙
[00:20:31.440 --> 00:20:36.320]  這個太太有機會有人帶她回教會信了耶穌
[00:20:36.320 --> 00:20:40.000]  後來更加奇妙的是這個爛賭的人
[00:20:40.000 --> 00:20:42.320]  他也有機會信了耶穌
[00:20:42.320 --> 00:20:47.200]  兩夫妻在教會裡徹底改變了
[00:20:47.200 --> 00:20:50.760]  夫婦又談又說又相愛
[00:20:50.760 --> 00:20:53.200]  但你知道以前這麼多年
[00:20:53.200 --> 00:20:54.840]  家裡有家庭暴力的時候
[00:20:54.840 --> 00:20:56.640]  都很影響自己的子女
[00:20:56.640 --> 00:20:59.880]  所以他們和父親的關係
[00:20:59.880 --> 00:21:00.760]  都破裂了
[00:21:00.760 --> 00:21:03.040]  他們用了很多時間用愛
[00:21:03.040 --> 00:21:06.320]  來修補這個家庭裡很多的裂痕
[00:21:06.320 --> 00:21:09.000]  以至到當子女青春期的時候
[00:21:09.000 --> 00:21:12.240]  這對父母因為有神的愛在他們當中
[00:21:12.240 --> 00:21:14.520]  能夠箍得到這個鍋
[00:21:14.520 --> 00:21:17.360]  整個家庭在神裡面完完整整
[00:21:17.360 --> 00:21:21.960]  他們將仇恨變為包容和欣賞接納
[00:21:21.960 --> 00:21:23.440]  有一次
[00:21:23.440 --> 00:21:26.560]  這個家庭面對一個很大的挑戰
[00:21:26.560 --> 00:21:27.760]  什麼挑戰呢
[00:21:27.760 --> 00:21:31.120]  就是因為他的女兒十幾歲
[00:21:31.120 --> 00:21:34.160]  在外面認識了一個男孩子
[00:21:34.160 --> 00:21:36.880]  而那個男孩子我們都知道
[00:21:36.880 --> 00:21:39.560]  不是認真的
[00:21:39.560 --> 00:21:41.800]  是在玩玩的
[00:21:41.800 --> 00:21:43.320]  你想想作為父母
[00:21:43.320 --> 00:21:45.560]  明知道女兒快要踩到他的頭了
[00:21:45.560 --> 00:21:48.960]  多麼痛苦
[00:21:48.960 --> 00:21:51.440]  但這對父母在神裡面做得很好
[00:21:51.440 --> 00:21:53.880]  他們為這個女兒祈禱
[00:21:53.880 --> 00:21:56.800]  我們一起去談 一起去分享
[00:21:56.800 --> 00:22:02.680]  他們沒有說不准這個女兒見這個男孩子
[00:22:02.680 --> 00:22:05.680]  而是在整個過程中陪伴這個女兒
[00:22:05.680 --> 00:22:10.240]  一起和她去關心這個女兒的感受
[00:22:10.240 --> 00:22:12.160]  她拍拖的時候怎樣去想
[00:22:12.160 --> 00:22:14.400]  她怎樣去選擇男孩子呢
[00:22:14.400 --> 00:22:15.960]  在適當的時間的時候
[00:22:15.960 --> 00:22:20.200]  這個女兒就看得到這個男孩子的問題
[00:22:20.200 --> 00:22:24.240]  也在旁的父母陪伴著她 感動她
[00:22:24.240 --> 00:22:28.600]  以致這個家庭面對這個困難
[00:22:28.600 --> 00:22:29.680]  面對得很好
[00:22:29.680 --> 00:22:32.560]  一家人沒有父母子女的關係
[00:22:32.560 --> 00:22:37.720]  這個女兒也很懂事地成長了一課
[00:22:37.720 --> 00:22:39.000]  弟兄姊妹
[00:22:39.000 --> 00:22:42.000]  在主裡面聽主的話
[00:22:42.000 --> 00:22:45.160]  盡自己父母子女的責任
[00:22:45.160 --> 00:22:46.880]  你願意嗎?
[00:22:46.880 --> 00:22:49.320]  我們一起低頭去禱告
