
[00:00:00.000 --> 00:00:02.800]  今天繼續跟大家講哥羅西書
[00:27:58.800 --> 00:28:03.800]  有三成會沾染毒品
[00:28:03.800 --> 00:28:09.800]  走癮和暴力的表現
[00:28:09.800 --> 00:28:11.800]  但是有另一些孩子
[00:28:11.800 --> 00:28:15.800]  他們雖然由雙親一起養大
[00:28:15.800 --> 00:28:19.800]  是否會好些呢?
[00:28:19.800 --> 00:28:21.800]  視乎是什麼問題
[00:28:21.800 --> 00:28:25.800]  視乎父親和孩子的關係是否好
[00:28:25.800 --> 00:28:27.800]  他說
[00:28:27.800 --> 00:28:29.800]  雖然由雙親養大
[00:28:29.800 --> 00:28:33.800]  如果父親和孩子的關係很差
[00:28:33.800 --> 00:28:35.800]  他們也會沾染毒品
[00:28:35.800 --> 00:28:37.800]  走癮和暴力
[00:28:37.800 --> 00:28:41.800]  數字甚至超出兩倍
[00:28:41.800 --> 00:28:45.800]  是68%
[00:28:45.800 --> 00:28:47.800]  你會不相信
[00:28:47.800 --> 00:28:50.800]  但這是研究統計的結果
[00:28:50.800 --> 00:28:51.800]  你會不相信
[00:28:51.800 --> 00:28:55.800]  不是吧
[00:28:55.800 --> 00:29:00.800]  即是說
[00:29:00.800 --> 00:29:04.800]  如果父親和子女的關係極差
[00:29:04.800 --> 00:29:07.800]  在教育子女的角度來看
[00:29:07.800 --> 00:29:13.800]  有父親是不如沒有父親
[00:29:13.800 --> 00:29:23.800]  這是給我們作父親一個嚴厲的警告
[00:29:23.800 --> 00:29:26.800]  託斯·麥達爾他也說
[00:29:26.800 --> 00:29:29.800]  一個孩子如果感受不到父親的愛
[00:29:29.800 --> 00:29:35.800]  他也很難會相信神的真理
[00:29:35.800 --> 00:29:37.800]  如果沒有好的關係
[00:29:37.800 --> 00:29:39.800]  真理會被拒絕
[00:29:39.800 --> 00:29:41.800]  Truth without relationship
[00:29:41.800 --> 00:29:45.800]  leads to rejection
[00:29:45.800 --> 00:29:46.800]  同樣
[00:29:46.800 --> 00:29:48.800]  沒有好的關係
[00:29:48.800 --> 00:29:53.800]  所有教養的規則也會導致反叛
[00:29:53.800 --> 00:29:56.800]  Parenting rules without relationship
[00:29:56.800 --> 00:30:02.800]  leads to rebellion
[00:30:02.800 --> 00:30:06.800]  我認爲他說得很正確
[00:30:06.800 --> 00:30:14.800]  這也是給我們作父母一個嚴厲的警告
[00:30:14.800 --> 00:30:17.800]  另外一位教養孩子的專家
[00:30:17.800 --> 00:30:24.800]  Dr. Kevin Lehman
[00:30:24.800 --> 00:30:26.800]  他說
[00:30:26.800 --> 00:30:30.800]  操控型的父母會導致孩子
[00:30:30.800 --> 00:30:38.800]  成爲容易被操控被欺負的對象
[00:30:38.800 --> 00:30:40.800]  因爲他習慣了被人操控
[00:30:40.800 --> 00:30:42.800]  習慣了在人的權威之下
[00:30:42.800 --> 00:30:44.800]  在人的壓迫之下
[00:30:44.800 --> 00:30:55.800]  他會成爲被欺負的對象
[00:30:55.800 --> 00:30:58.800]  Dr. Lehman他也說
[00:30:58.800 --> 00:31:02.800]  習慣了不服從父母的孩子
[00:31:02.800 --> 00:31:04.800]  這是另外一邊
[00:31:04.800 --> 00:31:06.800]  習慣了不服從父母的孩子
[00:31:06.800 --> 00:31:08.800]  他們長大之後
[00:31:08.800 --> 00:31:11.800]  他們也大多數不會服從老師
[00:31:11.800 --> 00:31:12.800]  不會服從警察
[00:31:12.800 --> 00:31:14.800]  不會服從孤子
[00:31:14.800 --> 00:31:19.800]  不會服從任何給他命令的人
[00:31:19.800 --> 00:31:20.800]  我再加一句
[00:31:20.800 --> 00:31:24.800]  他也不會服從神的吩咐
[00:31:24.800 --> 00:31:26.800]  大家可以想象一下
[00:31:26.800 --> 00:31:28.800]  這樣的孩子長大之後
[00:31:28.800 --> 00:31:29.800]  他怎麼生活
[00:31:29.800 --> 00:31:30.800]  他怎麼去工作
[00:31:30.800 --> 00:31:38.800]  怎麼和僱主和工人相處
[00:31:38.800 --> 00:31:39.800]  日後結了婚
[00:31:39.800 --> 00:31:45.800]  他怎麼和家人和配偶相處
[00:31:45.800 --> 00:31:54.800]  害死他們
[00:31:54.800 --> 00:31:56.800]  第三種關係
[00:31:56.800 --> 00:31:59.800]  主人和僕人的關係
[00:31:59.800 --> 00:32:02.800]  今天沒有時間說這一方面
[00:32:02.800 --> 00:32:05.800]  所以留待下一次再說
[00:32:05.800 --> 00:32:09.800]  總結今天所說的兩種關係
[00:32:09.800 --> 00:32:10.800]  夫妻關係
[00:32:10.800 --> 00:32:13.800]  父母子女關係
[00:32:13.800 --> 00:32:19.800]  這兩種關係都有一個共同的特徵
[00:32:19.800 --> 00:32:27.800]  這個特徵不僅是順服、順從或聽從
[00:32:27.800 --> 00:32:33.800]  這個特徵就是以主基督爲中心
[00:32:33.800 --> 00:32:38.800]  我們再看《哥羅西書》三章十八節
[00:32:38.800 --> 00:32:41.800]  最後一句
[00:32:41.800 --> 00:32:46.800]  妻子對丈夫的態度最大的改變
[00:32:46.800 --> 00:32:50.800]  不僅是由聽從改爲順服
[00:32:50.800 --> 00:32:56.800]  而是因爲順服主基督
[00:32:56.800 --> 00:33:02.800]  是因爲順服主而順服丈夫
[00:33:02.800 --> 00:33:04.800]  第十九節
[00:33:04.800 --> 00:33:06.800]  丈夫愛妻子
[00:33:06.800 --> 00:33:11.800]  亦是因爲順服主基督的吩咐
[00:33:11.800 --> 00:33:12.800]  二十節
[00:33:12.800 --> 00:33:18.800]  兒女聽從父母亦是因爲順服主基督的吩咐
[00:33:18.800 --> 00:33:22.800]  因爲這是主所喜悅的
[00:33:22.800 --> 00:33:23.800]  有一節
[00:33:23.800 --> 00:33:29.800]  父親愛惜兒女是因爲順服主基督的吩咐
[00:33:29.800 --> 00:33:33.800]  這四節聖經正是點出了
[00:33:33.800 --> 00:33:37.800]  基督是我家之主的精髓
[00:33:37.800 --> 00:33:43.800]  基督是我家之主不僅是貼個牌在牆上
[00:33:43.800 --> 00:33:47.800]  如果你真的以基督是我家之主
[00:33:47.800 --> 00:33:53.800]  這四節聖經就是你的監戒
[00:33:53.800 --> 00:33:56.800]  我回應西門子大教堂
[00:33:56.800 --> 00:34:00.800]  那個無名氏的悲聞所說的話
[00:34:00.800 --> 00:34:03.800]  亦可以說是作爲一個結論
[00:34:03.800 --> 00:34:06.800]  就是如果你要改變世界
[00:34:06.800 --> 00:34:11.800]  你要先改變自己來影響自己的家
[00:34:11.800 --> 00:34:14.800]  如果你想要成爲別人的祝福
[00:34:14.800 --> 00:34:20.800]  你先要將自己成爲家人的祝福
[00:34:20.800 --> 00:34:22.800]  最後
[00:34:22.800 --> 00:34:34.800]  我用提摩太前書三章四至五節來作結束
[00:34:34.800 --> 00:34:36.800]  好好管理自己的家
[00:34:36.800 --> 00:34:40.800]  使兒女凡事端莊順服
[00:34:40.800 --> 00:34:43.800]  人若不知道管理自己的家
[00:34:43.800 --> 00:34:48.800]  焉能照管神的教會呢?
[00:34:48.800 --> 00:34:50.800]  然而今天
[00:34:50.800 --> 00:34:55.800]  神給我們的訊息讓我們放在心裏
[00:34:55.800 --> 00:35:00.800]  讓我們活出以耶穌基督爲中心
[00:35:00.800 --> 00:35:04.800]  如此生活必定蒙福,我們一起來吧!
[00:35:04.800 --> 00:35:08.800]  天父,我們多謝禰賜予寶貴的話語教導
[00:35:08.800 --> 00:35:14.800]  讓我們接受禰的吩咐
[00:35:14.800 --> 00:35:16.800]  讓我們經過考慮之後
[00:35:16.800 --> 00:35:20.800]  我們願意信服在禰的話語裏
[00:35:20.800 --> 00:35:26.800]  願意我們自己成爲家裏人的祝福
[00:35:26.800 --> 00:35:28.800]  求主幫助我們
[00:35:28.800 --> 00:35:30.800]  賜恩給我們
[00:35:30.800 --> 00:35:33.800]  讓我們能夠爲禰而活
[00:35:33.800 --> 00:35:37.800]  讓我們的家庭也成爲別個家庭的祝福
[00:35:37.800 --> 00:35:41.800]  讓我們的教會成爲別人的祝福
[00:35:41.800 --> 00:35:45.800]  神啊,求禰繼續保守帶領我們
[00:35:45.800 --> 00:35:48.800]  帶領我們每一個家庭
[00:35:48.800 --> 00:35:53.800]  特別帶領我們每一個一家之主的男人弟兄
[00:35:53.800 --> 00:35:58.800]  讓他按着神的心意,靠着主的恩典力量
[00:35:58.800 --> 00:36:01.800]  去做一家之主
[00:36:01.800 --> 00:36:03.800]  我們感謝讚美禰
[00:36:03.800 --> 00:36:06.800]  我們感恩祈禱,奉耶穌基督的聖名
