
[00:00:00.000 --> 00:00:05.000]  我們今天開始我們要講菲利比書
[00:19:55.000 --> 00:19:59.000]  同心才能夠同工
[00:19:59.000 --> 00:20:01.000]  保羅在這裡說
[00:20:01.000 --> 00:20:04.000]  你看他在第七節
[00:20:04.000 --> 00:20:05.000]  又提到這一句話
[00:20:05.000 --> 00:20:07.000]  他說你們藏在我心裡
[00:20:07.000 --> 00:20:09.000]  無論我是在捆索之中
[00:20:09.000 --> 00:20:11.000]  是辨明正實福音的時候
[00:20:11.000 --> 00:20:16.000]  你們都與我一同得恩
[00:20:16.000 --> 00:20:20.000]  一同得恩原文的意思就是說
[00:20:20.000 --> 00:20:23.000]  你們是在福音的施工上面
[00:20:23.000 --> 00:20:30.000]  跟我一同的參與得到恩典
[00:20:30.000 --> 00:20:35.000]  所以保羅非常強調
[00:20:35.000 --> 00:20:38.000]  這個同心合意的重要性
[00:20:38.000 --> 00:20:42.000]  你知道在管理學裡面
[00:20:42.000 --> 00:20:45.000]  講到團隊的時候
[00:20:45.000 --> 00:20:47.000]  他們把這個團隊說
[00:20:47.000 --> 00:20:52.000]  世界上有三種團隊
[00:20:52.000 --> 00:20:55.000]  一種叫做螃蟹團隊
[00:20:55.000 --> 00:20:58.000]  螃蟹看過嗎
[00:20:58.000 --> 00:20:59.000]  你抓螃蟹的時候
[00:20:59.000 --> 00:21:01.000]  你抓一隻螃蟹抓上來的時候
[00:21:01.000 --> 00:21:02.000]  那麼其他的螃蟹
[00:21:02.000 --> 00:21:05.000]  就抓著他的後腿怎麼樣
[00:21:05.000 --> 00:21:09.000]  跟著一起上來
[00:21:09.000 --> 00:21:11.000]  所以這個螃蟹團隊
[00:21:11.000 --> 00:21:13.000]  會扯後腿的
[00:21:13.000 --> 00:21:15.000]  千萬不要做螃蟹團隊
[00:21:15.000 --> 00:21:19.000]  跟你旁邊說千萬不要做螃蟹團隊
[00:21:19.000 --> 00:21:21.000]  另外一個叫野牛團隊
[00:21:21.000 --> 00:21:25.000]  野牛團隊每一個野牛都很壯很勇猛
[00:21:25.000 --> 00:21:27.000]  他可能單獨去跟一隻野狼
[00:21:27.000 --> 00:21:29.000]  或者跟一隻獅子打
[00:21:29.000 --> 00:21:32.000]  他不見得會打輸
[00:21:32.000 --> 00:21:38.000]  但是野牛雖然是很強
[00:21:38.000 --> 00:21:43.000]  可是他們不習慣團隊
[00:21:43.000 --> 00:21:44.000]  所以一群野狼
[00:21:44.000 --> 00:21:49.000]  就可以把一隻野牛幹掉
[00:21:49.000 --> 00:21:51.000]  所以不要做野牛團隊
[00:21:51.000 --> 00:21:54.000]  個個都強但是很難合一
[00:21:54.000 --> 00:21:56.000]  我們要做什麼團隊
[00:21:56.000 --> 00:21:59.000]  我們要做大燕團隊看到沒有
[00:21:59.000 --> 00:22:03.000]  燕子在飛的時候你看他怎麼飛
[00:22:03.000 --> 00:22:06.000]  隨便飛
[00:22:06.000 --> 00:22:08.000]  是不是你有沒有看燕子
[00:22:08.000 --> 00:22:10.000]  燕子你看燕子出來的時候
[00:22:10.000 --> 00:22:12.000]  絕對是一群燕子有沒有
[00:22:12.000 --> 00:22:15.000]  而且他飛都怎麼飛
[00:22:15.000 --> 00:22:17.000]  他飛成這種V字形
[00:22:17.000 --> 00:22:19.000]  或者有人說人字形有沒有
[00:22:19.000 --> 00:22:21.000]  這邊一排這邊一排這樣子
[00:22:21.000 --> 00:22:26.000]  根據調查說燕子這樣子的飛行
[00:22:26.000 --> 00:22:30.000]  他比單字的燕子飛
[00:22:30.000 --> 00:22:37.000]  飛行的速度是多了70%的比例
[00:22:37.000 --> 00:22:39.000]  所以這看起來說團隊
[00:22:39.000 --> 00:22:43.000]  比這一個單打獨鬥的這個效率
[00:22:43.000 --> 00:22:45.000]  這個當然是氣管管理學
[00:22:45.000 --> 00:22:48.000]  他們在用在這個觀念
[00:22:48.000 --> 00:22:51.000]  但丟什麼應用在我們自己的服飾當中
[00:22:51.000 --> 00:22:53.000]  家庭裡面也是如此對不對
[00:22:53.000 --> 00:22:55.000]  實際上也告訴我們說
[00:22:55.000 --> 00:23:01.000]  兩個人怎麼樣總比一個人好
[00:23:01.000 --> 00:23:03.000]  是不是
[00:23:03.000 --> 00:23:08.000]  一人最敢親人兩人怎麼樣
[00:23:08.000 --> 00:23:09.000]  你們是聖經不熟
[00:23:09.000 --> 00:23:15.000]  還是你們今天有點鬱鬱
[00:23:15.000 --> 00:23:21.000]  一人最敢親人兩人怎麼樣
[00:23:21.000 --> 00:23:25.000]  兩千人啊 萬人啊
[00:23:25.000 --> 00:23:28.000]  你這樣算的話不得了
[00:23:28.000 --> 00:23:30.000]  所以你用這個來形容什麼
[00:23:30.000 --> 00:23:37.000]  形容說兩人合一所帶出來的加乘的效果
[00:23:37.000 --> 00:23:40.000]  親愛的兄弟妹
[00:23:40.000 --> 00:23:44.000]  所以我們今天不是在仰望
[00:23:44.000 --> 00:23:46.000]  要有一個高人
[00:23:46.000 --> 00:23:48.000]  要有一個特異功能的人
[00:23:48.000 --> 00:23:50.000]  我們今天所期待的是
[00:23:50.000 --> 00:23:52.000]  希望看見像大雁這樣的團隊
[00:23:52.000 --> 00:23:54.000]  在你的家中你的夫妻之間
[00:23:54.000 --> 00:23:56.000]  兒女跟父母親之間
[00:23:56.000 --> 00:24:00.000]  就是一個大雁團隊
[00:24:00.000 --> 00:24:03.000]  當這一個領頭雁在前面飛的時候
[00:24:03.000 --> 00:24:05.000]  其他旁邊的人沒有說
[00:24:05.000 --> 00:24:11.000]  立法院龍頭院長我也要選
[00:24:11.000 --> 00:24:14.000]  搞什麼東西
[00:24:14.000 --> 00:24:15.000]  對不對
[00:24:15.000 --> 00:24:18.000]  一家志向紛爭
[00:24:18.000 --> 00:24:20.000]  最後又是慘了
[00:24:20.000 --> 00:24:22.000]  看這種架勢
[00:24:22.000 --> 00:24:24.000]  那親愛的兄弟妹
[00:24:24.000 --> 00:24:26.000]  這個家裡面也是如此
[00:24:26.000 --> 00:24:28.000]  小孩子看父母親
[00:24:28.000 --> 00:24:30.000]  啊 爸
[00:24:30.000 --> 00:24:32.000]  他知道爸爸比較嚴格
[00:24:32.000 --> 00:24:35.000]  媽媽比較好講話
[00:24:35.000 --> 00:24:43.000]  所以他知道今天想要買一個東西
[00:24:43.000 --> 00:24:45.000]  跟媽媽要錢比較容易
[00:24:45.000 --> 00:24:47.000]  跟爸爸要不到錢
[00:24:47.000 --> 00:24:49.000]  所以他就跑去跟媽媽講了
[00:24:49.000 --> 00:24:51.000]  媽媽說好就給他了
[00:24:51.000 --> 00:24:53.000]  爸爸知道說很生氣
[00:24:53.000 --> 00:24:54.000]  怎麼又給他
[00:24:54.000 --> 00:24:56.000]  不要小孩子要教他怎麼樣省錢
[00:24:56.000 --> 00:24:59.000]  不要隨便亂用錢
[00:24:59.000 --> 00:25:01.000]  小孩子從小在父母親
[00:25:01.000 --> 00:25:03.000]  這種不合一的教導之下
[00:25:03.000 --> 00:25:05.000]  最後結果是怎麼樣
[00:25:05.000 --> 00:25:07.000]  你們告訴我
[00:25:07.000 --> 00:25:09.000]  小孩子很聰明是不是
[00:25:09.000 --> 00:25:13.000]  他知道幹什麼事找什麼人
[00:25:13.000 --> 00:25:15.000]  他知道爸爸媽媽
[00:25:15.000 --> 00:25:17.000]  在哪些點上面誰要做什麼
[00:25:17.000 --> 00:25:19.000]  誰要做什麼應該去找誰
[00:25:19.000 --> 00:25:20.000]  親愛的兄弟妹
[00:25:20.000 --> 00:25:22.000]  如果夫妻合一在一起
[00:25:22.000 --> 00:25:24.000]  如果父母親同心合一在一起
[00:25:24.000 --> 00:25:26.000]  小孩子就沒有把戲可玩了
[00:25:26.000 --> 00:25:27.000]  懂這意思嗎
[00:25:27.000 --> 00:25:30.000]  所以我們在家庭裡面也好
[00:25:30.000 --> 00:25:31.000]  在教會裡面也好
[00:25:31.000 --> 00:25:33.000]  也是如此
[00:25:33.000 --> 00:25:34.000]  同心合一
[00:25:34.000 --> 00:25:38.000]  跟你旁邊說要同心合一
[00:25:38.000 --> 00:25:45.000]  要同心合一
[00:25:45.000 --> 00:25:47.000]  那麼怎麼同心合一呢
[00:25:47.000 --> 00:25:51.000]  同心合一呢
[00:25:51.000 --> 00:25:54.000]  太快了
[00:25:54.000 --> 00:25:59.000]  怎麼樣子才能夠同心合一呢
[00:25:59.000 --> 00:26:03.000]  馬太福音十八章十九節二十節
[00:26:03.000 --> 00:26:06.000]  我想我講過很多次這段神經
[00:26:06.000 --> 00:26:07.000]  應該會背了
[00:26:07.000 --> 00:26:08.000]  如果會背了跟我一起來
[00:26:08.000 --> 00:26:10.000]  我又告訴你們
[00:26:10.000 --> 00:26:13.000]  若是你們中間有兩個人在地上
[00:26:13.000 --> 00:26:16.000]  同心合一的求什麼
[00:26:16.000 --> 00:26:20.000]  我在天上的父必為他們成全
[00:26:20.000 --> 00:26:21.000]  因為無論在哪裡
[00:26:21.000 --> 00:26:23.000]  有兩三個人奉我的名聚會
[00:26:23.000 --> 00:26:28.000]  那裡就有我在他們中間
[00:26:28.000 --> 00:26:32.000]  在這裡講到說同心合一的禱告
[00:26:32.000 --> 00:26:33.000]  兩個人同心合一的禱告
[00:26:33.000 --> 00:26:35.000]  天父必為他們成全
[00:26:35.000 --> 00:26:37.000]  親愛的公子妹 主耶穌說這句話
[00:26:37.000 --> 00:26:43.000]  你相信嗎
[00:26:43.000 --> 00:26:44.000]  你不相信的話
[00:26:44.000 --> 00:26:48.000]  我要懷疑你到底是不是基督徒
[00:26:48.000 --> 00:26:51.000]  耶穌說的話相不相信
[00:26:51.000 --> 00:26:54.000]  親愛的公子妹 既然相信
[00:26:54.000 --> 00:26:58.000]  那你要來禱告會
[00:26:58.000 --> 00:27:00.000]  地上如果有兩個人
[00:27:00.000 --> 00:27:01.000]  同心合一求什麼事情
[00:27:01.000 --> 00:27:03.000]  天父必為他們成全
[00:27:03.000 --> 00:27:05.000]  其實耶穌在講這句話的時候
[00:27:05.000 --> 00:27:06.000]  你看上下文
[00:27:06.000 --> 00:27:12.000]  他特別是指的教會的權柄
[00:27:12.000 --> 00:27:14.000]  菲律賓的教會雖然保留在那邊講
[00:27:14.000 --> 00:27:16.000]  同心合一 興旺福音的時候
[00:27:16.000 --> 00:27:19.000]  並沒有提到他們是一個禱告的教會
[00:27:19.000 --> 00:27:21.000]  但是從整個聖經裡我們可以看見
[00:27:21.000 --> 00:27:24.000]  他們之所以能夠同心合一
[00:27:24.000 --> 00:27:25.000]  他們一定是一個
[00:27:25.000 --> 00:27:27.000]  同心合一禱告的教會
[00:27:27.000 --> 00:27:30.000]  同心合一禱告非常重要
[00:27:30.000 --> 00:27:32.000]  不僅僅是教會如此
[00:27:32.000 --> 00:27:33.000]  家庭也是如此
[00:27:33.000 --> 00:27:37.000]  夫妻要同心合一的禱告
[00:27:37.000 --> 00:27:39.000]  家庭裡面常常會碰到不同的問題
[00:27:39.000 --> 00:27:41.000]  是不是
[00:27:41.000 --> 00:27:43.000]  昨天我的小女兒
[00:27:43.000 --> 00:27:46.000]  她從托仁斯開車
[00:27:46.000 --> 00:27:50.000]  下雨天開車到厄瓦
[00:27:50.000 --> 00:27:53.000]  因為有一個照相的工作
[00:27:53.000 --> 00:27:57.000]  她要去幫一對夫妻照相
[00:27:57.000 --> 00:28:01.000]  這裡開過去差不多要開個一小時
[00:28:01.000 --> 00:28:04.000]  照相照了差不多
[00:28:04.000 --> 00:28:08.000]  照到下午四點半結束了
[00:28:08.000 --> 00:28:09.000]  我在預備信息
[00:28:09.000 --> 00:28:13.000]  師母在那邊就看Find my friend
[00:28:13.000 --> 00:28:16.000]  因為她suppose就是她結束之後
[00:28:16.000 --> 00:28:18.000]  她還要到聖地牙哥
[00:28:18.000 --> 00:28:23.000]  去參加一個朋友的生日會
[00:28:23.000 --> 00:28:26.000]  所以師母就看她怎麼還在厄瓦
[00:28:26.000 --> 00:28:27.000]  就打電話去了
[00:28:27.000 --> 00:28:30.000]  結果一接上電話
[00:28:30.000 --> 00:28:35.000]  才知道她已經在酒店找了她停的車子
[00:28:35.000 --> 00:28:43.000]  找了一個多小時了
[00:28:43.000 --> 00:28:46.000]  我不知道大家有沒有知道
[00:28:46.000 --> 00:28:50.000]  厄瓦大學的酒店很大的
[00:28:50.000 --> 00:28:53.000]  所以她忘掉她酒店在哪個地方了
[00:28:53.000 --> 00:28:56.000]  所以走路從中找找找找找
[00:28:56.000 --> 00:28:58.000]  找了一個多小時還沒有找到她車
[00:28:58.000 --> 00:29:02.000]  五點半天都黑了
[00:29:02.000 --> 00:29:04.000]  做媽媽的也擔心
[00:29:04.000 --> 00:29:09.000]  我在旁邊預備獎章也開始有點
[00:29:09.000 --> 00:29:10.000]  你們真是淑女
[00:29:10.000 --> 00:29:12.000]  沒有錯等一下我再講
[00:29:12.000 --> 00:29:14.000]  你看謎底等一下再揭曉
[00:29:14.000 --> 00:29:20.000]  結果師母就幫她去想辦法
[00:29:20.000 --> 00:29:25.000]  打電話給campus的police
[00:29:25.000 --> 00:29:28.000]  又是推三阻四的就把這個球丟走
[00:29:28.000 --> 00:29:31.000]  她又去找了看看厄瓦她的親戚
[00:29:31.000 --> 00:29:35.000]  沒聯絡上最後
[00:29:35.000 --> 00:29:40.000]  反正就是跟女兒也沒辦法聯繫上
[00:29:40.000 --> 00:29:43.000]  差不多那時候已經快六點了
[00:29:43.000 --> 00:29:47.000]  我在那邊就突然有一個感動
[00:29:47.000 --> 00:29:49.000]  我說我就出去找師母
[00:29:49.000 --> 00:29:52.000]  說我們一起來禱告
[00:29:52.000 --> 00:29:53.000]  我們兩個就跪下來
[00:29:53.000 --> 00:29:59.000]  就為她找到很快找到車子禱告
[00:29:59.000 --> 00:30:01.000]  你知道嗎
[00:30:01.000 --> 00:30:04.000]  就在我們禱告才一輪的禱告
[00:30:04.000 --> 00:30:07.000]  突然她電話來了
[00:30:07.000 --> 00:30:09.000]  那師母一接沒接到
[00:30:09.000 --> 00:30:11.000]  但是就看到我的女婿
[00:30:11.000 --> 00:30:13.000]  她住在厄瓦
[00:30:13.000 --> 00:30:15.000]  她大概是聯絡到她的這個姐夫了
[00:30:15.000 --> 00:30:17.000]  就聯繫上了
[00:30:17.000 --> 00:30:19.000]  所以姐夫陪著她
[00:30:19.000 --> 00:30:21.000]  兩個人就找到了
[00:30:21.000 --> 00:30:24.000]  所以text裡面就說
[00:30:24.000 --> 00:30:26.000]  We found it
[00:30:26.000 --> 00:30:29.000]  Hallelujah
[00:30:29.000 --> 00:30:31.000]  現在就準備要找車子
[00:30:31.000 --> 00:30:36.000]  這種小時還要麻煩上帝嗎
[00:30:36.000 --> 00:30:38.000]  你有沒有在parking來找車子
[00:30:38.000 --> 00:30:40.000]  找一個半小時
[00:30:40.000 --> 00:30:42.000]  這種經驗有沒有
[00:30:42.000 --> 00:30:45.000]  沒有所以你不能夠體會
[00:30:45.000 --> 00:30:48.000]  我幹過這種事情
[00:30:48.000 --> 00:30:49.000]  所以她是遺傳我
[00:30:49.000 --> 00:30:53.000]  一切的罪都在我身上
[00:30:53.000 --> 00:30:54.000]  我方向感不好
[00:30:54.000 --> 00:30:59.000]  她方向感也不好
[00:30:59.000 --> 00:31:00.000]  但是我要說的是
[00:31:00.000 --> 00:31:02.000]  即使人會錯
[00:31:02.000 --> 00:31:04.000]  但是神不會錯
[00:31:04.000 --> 00:31:07.000]  當我們一起來求告神的時候
[00:31:07.000 --> 00:31:09.000]  神就工作
[00:31:09.000 --> 00:31:11.000]  當你家裡面有難處的時候
[00:31:11.000 --> 00:31:13.000]  你夫妻要一起同心禱告
[00:31:13.000 --> 00:31:14.000]  或者是你帶著孩子們
[00:31:14.000 --> 00:31:15.000]  一起同心禱告
[00:31:15.000 --> 00:31:17.000]  你要來經驗神說
[00:31:17.000 --> 00:31:21.000]  在天上的父必為你們成全
[00:31:21.000 --> 00:31:24.000]  同樣的教會也是如此
[00:31:24.000 --> 00:31:27.000]  教會如果在一起同心合約禱告
[00:31:27.000 --> 00:31:30.000]  神就垂聽你們的禱告
[00:31:30.000 --> 00:31:33.000]  所以今天很多的美國教會
[00:31:33.000 --> 00:31:37.000]  美禱告會真是讓人跌破眼鏡
[00:31:37.000 --> 00:31:39.000]  難怪今天美國的教會
[00:31:39.000 --> 00:31:43.000]  一直一直在往下坡
[00:31:43.000 --> 00:31:46.000]  忘掉那個最厲害的征戰的武器
[00:31:46.000 --> 00:31:48.000]  教會不禱告
[00:31:48.000 --> 00:31:50.000]  教會不同心合意
[00:31:50.000 --> 00:31:51.000]  魔鬼就在這邊
[00:31:51.000 --> 00:31:53.000]  任意的在那邊攻擊
[00:31:53.000 --> 00:31:56.000]  所以我們需要同心合意
[00:31:56.000 --> 00:31:57.000]  一起禱告
[00:31:57.000 --> 00:31:58.000]  家庭也好
[00:31:58.000 --> 00:32:00.000]  教會也好
[00:32:00.000 --> 00:32:03.000]  甚至我們的國家
[00:32:03.000 --> 00:32:05.000]  有一天如果兩黨的議員
[00:32:05.000 --> 00:32:06.000]  開會的時候
[00:32:06.000 --> 00:32:07.000]  能夠一起同心合意禱告
[00:32:07.000 --> 00:32:10.000]  那多美啊
[00:32:10.000 --> 00:32:11.000]  是嗎
[00:32:11.000 --> 00:32:13.000]  你不要笑
[00:32:13.000 --> 00:32:14.000]  很早期的時候
[00:32:14.000 --> 00:32:17.000]  美國的議會開會是要禱告的
[00:32:17.000 --> 00:32:19.000]  我就曾經被邀請過
[00:32:19.000 --> 00:32:21.000]  到羅斯密的一個市議會
[00:32:21.000 --> 00:32:22.000]  他們開始前請牧師
[00:32:22.000 --> 00:32:24.000]  來做個禱告的
[00:32:24.000 --> 00:32:27.000]  後來已經變成形式化了
[00:32:27.000 --> 00:32:29.000]  現在拿什麼禱告
[00:32:29.000 --> 00:32:31.000]  他說那你請牧師
[00:32:31.000 --> 00:32:33.000]  那我去請拉比呢
[00:32:33.000 --> 00:32:35.000]  他跟你講這個東西了
[00:32:35.000 --> 00:32:37.000]  所以美國今天到一個地步
[00:32:37.000 --> 00:32:38.000]  自由到一個地步
[00:32:38.000 --> 00:32:41.000]  就是已經把神丟在一邊了
[00:32:41.000 --> 00:32:44.000]  現在劉子妹我們需要這位神
[00:32:44.000 --> 00:32:46.000]  你的家需要這位神
[00:32:46.000 --> 00:32:48.000]  教會需要他
[00:32:48.000 --> 00:32:49.000]  現在劉子妹
[00:32:49.000 --> 00:32:50.000]  當我們同心合意禱告的時候
[00:32:50.000 --> 00:32:51.000]  你就要經驗到
[00:32:51.000 --> 00:32:53.000]  神主垂聽我們的禱告
[00:32:53.000 --> 00:32:54.000]  所以這一個同心合意
[00:32:54.000 --> 00:32:55.000]  是透過我們的
[00:32:55.000 --> 00:32:57.000]  同心合意禱告而來
[00:32:57.000 --> 00:32:58.000]  那麼第二個
[00:32:58.000 --> 00:33:00.000]  保羅在這個地方講說
[00:33:00.000 --> 00:33:01.000]  對不起
[00:33:01.000 --> 00:33:02.000]  很快
[00:33:02.000 --> 00:33:03.000]  保羅接著講說
[00:33:03.000 --> 00:33:05.000]  這個教會讓他想念是因為
[00:33:05.000 --> 00:33:07.000]  同心合意怎麼樣
[00:33:07.000 --> 00:33:12.000]  興旺福音
[00:33:12.000 --> 00:33:15.000]  中文翻譯把它翻成興旺福音
[00:33:15.000 --> 00:33:18.000]  其實原文裡面並沒有
[00:33:18.000 --> 00:33:21.000]  並沒有提到興旺這兩個字
[00:33:21.000 --> 00:33:22.000]  保羅講的意思就是
[00:33:22.000 --> 00:33:25.000]  你們在福音的侍功上面
[00:33:25.000 --> 00:33:28.000]  跟我一起有份
[00:33:28.000 --> 00:33:30.000]  跟我一起合夥
[00:33:30.000 --> 00:33:31.000]  跟我一起打拼
[00:33:31.000 --> 00:33:33.000]  這個意思
[00:33:33.000 --> 00:33:37.000]  現在劉子妹
[00:33:37.000 --> 00:33:40.000]  傳福音不是只有保羅的事情
[00:33:40.000 --> 00:33:43.000]  傳福音不是只是牧師的事情
[00:33:43.000 --> 00:33:44.000]  是不是
[00:33:44.000 --> 00:33:47.000]  傳福音是所有弟兄姊妹們
[00:33:47.000 --> 00:33:49.000]  所有的弟兄姊妹教會的人
[00:33:49.000 --> 00:33:51.000]  都一起同心合意
[00:33:51.000 --> 00:33:54.000]  才能夠興旺主的福音
[00:33:54.000 --> 00:33:58.000]  為什麼福音傳福音這麼重要
[00:33:58.000 --> 00:34:01.000]  首先我們需要先確定一件事情
[00:34:01.000 --> 00:34:03.000]  使徒心在第四章十二節我們想一件好不好
[00:34:03.000 --> 00:34:04.000]  來 預備 請
[00:34:04.000 --> 00:34:08.000]  除他以外
[00:34:08.000 --> 00:34:10.000]  因為在天下人間
[00:34:10.000 --> 00:34:13.000]  沒有次下別的名
[00:34:13.000 --> 00:34:18.000]  可以靠者得救
[00:34:18.000 --> 00:34:19.000]  這句話
[00:34:19.000 --> 00:34:21.000]  使徒們講這句話的時候
[00:34:21.000 --> 00:34:22.000]  這是一個宣告
[00:34:22.000 --> 00:34:25.000]  這個宣告也是每一個基督徒
[00:34:25.000 --> 00:34:27.000]  你清清楚楚要知道的
[00:34:27.000 --> 00:34:29.000]  除了耶穌基督以外
[00:34:29.000 --> 00:34:32.000]  這個宇宙萬物沒有別的救法
[00:34:32.000 --> 00:34:34.000]  媽祖不能夠救你
[00:34:34.000 --> 00:34:36.000]  觀世音不能救你
[00:34:36.000 --> 00:34:38.000]  莫罕默德不能救你
[00:34:38.000 --> 00:34:39.000]  阿拉不能救你
[00:34:39.000 --> 00:34:41.000]  唯有耶穌基督除了他以外
[00:34:41.000 --> 00:34:43.000]  沒有次下別的名
[00:34:43.000 --> 00:34:47.000]  可以靠者得救
[00:34:47.000 --> 00:34:50.000]  He is the only way
[00:34:50.000 --> 00:34:54.000]  not the other way
[00:34:54.000 --> 00:34:56.000]  所以因為這樣子的原因
[00:34:56.000 --> 00:34:57.000]  親愛的劉子妹
[00:34:57.000 --> 00:34:59.000]  你的親戚朋友 你周遭的鄰居
[00:34:59.000 --> 00:35:02.000]  他們如果還沒有認識耶穌基督
[00:35:02.000 --> 00:35:04.000]  即便他風風光光
[00:35:04.000 --> 00:35:07.000]  他住大房子 開豪車
[00:35:07.000 --> 00:35:08.000]  告訴你
[00:35:08.000 --> 00:35:13.000]  他的人生最後也是要去哪裡
[00:35:13.000 --> 00:35:17.000]  他也要悲悲慘慘的下陰間
[00:35:17.000 --> 00:35:20.000]  你要有這樣子的認識
[00:35:20.000 --> 00:35:21.000]  當你年紀越大的時候
[00:35:21.000 --> 00:35:24.000]  你應該會更深的感慨 是嗎
[00:35:24.000 --> 00:35:26.000]  我們在這裡年紀超過六十歲的
[00:35:26.000 --> 00:35:28.000]  有沒有這種感覺
[00:35:28.000 --> 00:35:31.000]  生命何其的短暫
[00:35:31.000 --> 00:35:33.000]  有時候你常常聽到周遭的人
[00:35:33.000 --> 00:35:38.000]  跌了一跤 怎麼樣
[00:35:38.000 --> 00:35:40.000]  年輕的時候都不會想這些東西
[00:35:40.000 --> 00:35:45.000]  跌跤 跌跤 逢己爭
[00:35:45.000 --> 00:35:49.000]  這個叫什麼屍
[00:35:49.000 --> 00:35:50.000]  那什麼屍啊 弄骨的
[00:35:50.000 --> 00:35:56.000]  那叫什麼
[00:35:56.000 --> 00:35:59.000]  就把他骨折弄一下就好了 是不是
[00:35:59.000 --> 00:36:01.000]  但是年紀大了不一樣了
[00:36:01.000 --> 00:36:03.000]  摔一下
[00:36:03.000 --> 00:36:05.000]  有時候可能要一兩個月
[00:36:05.000 --> 00:36:08.000]  甚至又搞個三個月的 是不是
[00:36:08.000 --> 00:36:09.000]  不一樣了
[00:36:09.000 --> 00:36:11.000]  所以你就越來越認知到
[00:36:11.000 --> 00:36:14.000]  其實我們的生命是很短暫的
[00:36:14.000 --> 00:36:16.000]  我們的肉體是很弱的
[00:36:16.000 --> 00:36:23.000]  所以我們何等需要早早的來思想
[00:36:23.000 --> 00:36:26.000]  可能今天你看到一個人
[00:36:26.000 --> 00:36:31.000]  他很可能明天就不見了
[00:36:31.000 --> 00:36:35.000]  我們家對面的鄰居
[00:36:35.000 --> 00:36:36.000]  不知道是疫情前的
[00:36:36.000 --> 00:36:39.000]  不知道前一年還是什麼時候
[00:36:39.000 --> 00:36:42.000]  有一天我從海外回來
[00:36:42.000 --> 00:36:44.000]  就聽說他先生過世了
[00:36:44.000 --> 00:36:47.000]  很難想像
[00:36:47.000 --> 00:36:49.000]  先生非常健康的
[00:36:49.000 --> 00:36:51.000]  個個高高大大的
[00:36:51.000 --> 00:36:58.000]  蘭斯拉夫人
[00:36:58.000 --> 00:37:01.000]  Yugoslavia
[00:37:01.000 --> 00:37:03.000]  那他竟然就這樣走了
[00:37:03.000 --> 00:37:07.000]  才不過七十歲左右吧
[00:37:07.000 --> 00:37:10.000]  反而他太太
[00:37:10.000 --> 00:37:15.000]  有糖尿病又是什麼一大堆毛病的
[00:37:15.000 --> 00:37:16.000]  沒事
[00:37:16.000 --> 00:37:17.000]  不是說沒事
[00:37:17.000 --> 00:37:19.000]  就說雖然也要吃藥什麼
[00:37:19.000 --> 00:37:23.000]  就是先生先走了
[00:37:23.000 --> 00:37:25.000]  你怎麼知道 是吧
[00:37:25.000 --> 00:37:28.000]  前六十歲就是這樣子
[00:37:28.000 --> 00:37:30.000]  就在你周遭的鄰居
[00:37:30.000 --> 00:37:31.000]  就在你周遭的這些人
[00:37:31.000 --> 00:37:35.000]  他們很可能就還沒有聽到福音的時候就走了
[00:37:35.000 --> 00:37:37.000]  所以有一個統計告訴我們說
[00:37:37.000 --> 00:37:40.000]  全世界現在有八十點零八億
[00:37:40.000 --> 00:37:42.000]  也就是八十億八千萬
[00:37:42.000 --> 00:37:45.000]  八千萬人
[00:37:45.000 --> 00:37:49.000]  全世界的人口一直在增加
[00:37:49.000 --> 00:37:51.000]  可是同時
[00:37:51.000 --> 00:37:53.000]  你也會發現每一天
[00:37:53.000 --> 00:37:56.000]  這個世界也有許多人就離開這個世界
[00:37:56.000 --> 00:37:57.000]  根據統計
[00:37:57.000 --> 00:38:00.000]  每一秒鐘大概有兩個人
[00:38:00.000 --> 00:38:01.000]  他們還沒有信主
[00:38:01.000 --> 00:38:06.000]  他們就離開這個世界了
[00:38:06.000 --> 00:38:07.000]  換句話說
[00:38:07.000 --> 00:38:12.000]  今天我們祖日崇拜結束之後
[00:38:12.000 --> 00:38:19.000]  這個世界就大概有超過七千人離開這個世界了
[00:38:19.000 --> 00:38:21.000]  弟兄姊妹
[00:38:21.000 --> 00:38:24.000]  這就是為什麼保羅
[00:38:24.000 --> 00:38:26.000]  保羅說一句話
[00:38:26.000 --> 00:38:32.000]  保羅聽到說我若不傳福音就有禍了
[00:38:32.000 --> 00:38:35.000]  保羅講這句話的意思不是要威脅我們
[00:38:35.000 --> 00:38:38.000]  不是要說基督徒你不傳福音你有禍了
[00:38:38.000 --> 00:38:39.000]  你看鞭子在這邊
[00:38:39.000 --> 00:38:40.000]  不是
[00:38:40.000 --> 00:38:42.000]  保羅在這邊講的意思就是說
[00:38:42.000 --> 00:38:44.000]  我們領受了這個恩典
[00:38:44.000 --> 00:38:46.000]  如果我們扣留這個恩典
[00:38:46.000 --> 00:38:48.000]  我們不把福音傳出去
[00:38:48.000 --> 00:38:50.000]  我們真的是有責任
[00:38:50.000 --> 00:38:52.000]  我們要負責任
[00:38:52.000 --> 00:38:55.000]  你看看這個世界
[00:38:55.000 --> 00:38:58.000]  你看到中東的行星就可以了解到
[00:38:58.000 --> 00:39:00.000]  伊斯蘭教
[00:39:00.000 --> 00:39:02.000]  猶太教
[00:39:02.000 --> 00:39:05.000]  還有印度教
[00:39:05.000 --> 00:39:06.000]  基督教
