
[00:00:00.000 --> 00:00:04.120]  從今個星期開始我們會開始一個新的講道系列
[00:20:54.160 --> 00:20:55.600]  就好像猶大一樣
[00:20:55.600 --> 00:20:56.360]  哇
[00:20:56.360 --> 00:20:57.960]  他們有鐵車
[00:20:57.960 --> 00:21:00.840]  打不過
[00:21:00.840 --> 00:21:03.600]  頂智慧我們要明白
[00:21:03.600 --> 00:21:05.400]  當神說
[00:21:05.400 --> 00:21:11.080]  我們可以爲祂做某些事情的時候
[00:21:11.080 --> 00:21:15.160]  不是我們能不能夠
[00:21:15.160 --> 00:21:19.960]  而是我們會不會
[00:21:19.960 --> 00:21:21.680]  我們要做的就是信服祂
[00:21:21.680 --> 00:21:22.560]  依靠祂
[00:21:22.560 --> 00:21:24.240]  就好像保羅說
[00:21:24.240 --> 00:21:27.320]  我靠着那加級我的力量的
[00:21:27.320 --> 00:21:30.560]  凡事都能做
[00:21:30.560 --> 00:21:32.000]  當而且人知道
[00:21:32.000 --> 00:21:38.240]  神不會趕走所有的迦南人的時候
[00:21:38.240 --> 00:21:39.960]  而且這些迦南人
[00:21:39.960 --> 00:21:42.240]  甚至日後
[00:21:42.240 --> 00:21:47.120]  會成爲他們的荊棘和網絡的時候
[00:21:47.120 --> 00:21:49.040]  而且人的反應是什麼
[00:21:49.040 --> 00:21:51.160]  他們就哭了
[00:21:51.160 --> 00:21:52.520]  他們不單止哭
[00:21:52.520 --> 00:21:55.480]  他們甚至將那個地方命名爲波金
[00:21:55.480 --> 00:21:57.640]  波金就是哭的意思
[00:21:57.640 --> 00:21:59.480]  爲什麼要這樣做
[00:21:59.480 --> 00:22:02.880]  就是以致他們日後的百姓子民
[00:22:02.880 --> 00:22:04.040]  他們自己
[00:22:04.040 --> 00:22:07.200]  不會忘記這件事情
[00:22:07.200 --> 00:22:08.480]  不單止這樣
[00:22:08.480 --> 00:22:10.600]  他們也要在那個地方
[00:22:10.600 --> 00:22:12.920]  來向神獻祭
[00:22:12.920 --> 00:22:16.680]  從一連串他們的行動當中
[00:22:16.680 --> 00:22:20.640]  我們實在不能夠說這羣人是完全離棄了神
[00:22:20.640 --> 00:22:22.920]  他們仍然好像依靠神一樣
[00:22:22.920 --> 00:22:25.840]  我們也不能夠說他們沒有悔改的心
[00:22:25.840 --> 00:22:30.280]  也不能夠說他們沒有悔改的行動
[00:22:30.280 --> 00:22:34.240]  雖然他們不是完全的離棄神
[00:22:34.240 --> 00:22:37.840]  雖然他們不是完全的
[00:22:37.840 --> 00:22:40.800]  拒絕神成爲他們的神
[00:22:40.800 --> 00:22:42.360]  但是同一個時候
[00:22:42.360 --> 00:22:43.840]  你會發覺
[00:22:43.840 --> 00:22:47.480]  他們也沒有完全的拒絕神
[00:22:47.480 --> 00:22:49.720]  簡單來說
[00:22:49.720 --> 00:22:52.840]  他們對神的心是不冷不熱的
[00:22:52.840 --> 00:22:55.480]  由於這種不冷不熱的屬靈光景
[00:22:55.480 --> 00:23:01.560]  所以他們每次受到犯罪所帶來的逼迫
[00:23:01.560 --> 00:23:04.480]  他們總是會回到神那裏來悔改
[00:23:04.480 --> 00:23:07.680]  並且懇求神來做請求
[00:23:07.680 --> 00:23:10.640]  但是當他們被請求之後
[00:23:10.640 --> 00:23:15.760]  當他們慢慢把神的祝福
[00:23:15.760 --> 00:23:18.960]  慢慢變成一種理所當然
[00:23:18.960 --> 00:23:20.480]  慢慢不覺得是神的恩典
[00:23:20.480 --> 00:23:22.880]  慢慢地就覺得自滿
[00:23:22.880 --> 00:23:25.880]  然後又開始犯罪
[00:23:25.880 --> 00:23:27.320]  如此如此
[00:23:27.320 --> 00:23:31.080]  另一個循環又開始
[00:23:31.080 --> 00:23:32.200]  其實大家有沒有想過
[00:23:32.200 --> 00:23:34.280]  這一種的循環
[00:23:34.280 --> 00:23:35.680]  其實很多時候
[00:23:35.680 --> 00:23:39.240]  都是今天基督徒屬靈的狀況
[00:23:39.240 --> 00:23:41.440]  我相信大家認得自己是基督徒的
[00:23:41.440 --> 00:23:46.200]  都會承認相信神的
[00:23:46.200 --> 00:23:48.520]  我們都是相信神的
[00:23:48.520 --> 00:23:50.840]  但是我相信不是太多人
[00:23:50.840 --> 00:23:55.560]  是能夠完全將生命奉獻給這個神
[00:23:55.560 --> 00:23:58.600]  並且不是太多的基督徒
[00:23:58.600 --> 00:24:01.560]  是願意在生活的每一個層面裏
[00:24:01.560 --> 00:24:03.960]  來信服這個神
[00:24:03.960 --> 00:24:06.080]  當我們以不冷不熱的心
[00:24:06.080 --> 00:24:10.400]  去跟從我們的天父上帝的時候
[00:24:10.400 --> 00:24:12.320]  請大家不要忘記
[00:24:12.320 --> 00:24:17.600]  以《詩詩記》裏面的故事
[00:24:17.600 --> 00:24:23.200]  所告訴我們會發生的事情
[00:24:23.200 --> 00:24:28.000]  神說:我必不將他們從你們面前趕出
[00:24:28.000 --> 00:24:32.320]  他們必作你們臘下的荊棘
[00:24:32.320 --> 00:24:35.120]  必作你們的罔來
[00:24:35.120 --> 00:24:37.760]  完全的信服
[00:24:37.760 --> 00:24:40.280]  不單單是讓神得到滿足
[00:24:40.280 --> 00:24:42.560]  讓神得到榮耀
[00:24:42.560 --> 00:24:44.280]  其實同一個時間
[00:24:44.280 --> 00:24:48.640]  是讓我們可以完全毫無阻隔的
[00:24:48.640 --> 00:24:52.320]  來享受領受神的恩典和祠福
[00:24:52.320 --> 00:24:53.320]  相反
[00:24:53.320 --> 00:24:56.160]  不冷不熱的信服
[00:24:56.160 --> 00:25:00.360]  是不會帶來神完全的祠福
[00:25:00.360 --> 00:25:03.760]  這就是以色列人的經驗
[00:25:03.760 --> 00:25:05.600]  由於他們的不信服
[00:25:05.600 --> 00:25:08.600]  神沒有趕走所有的迦南人
[00:25:08.600 --> 00:25:14.160]  以至這些留在應許之地的迦南人
[00:25:14.160 --> 00:25:17.920]  在以色列人的歷史以後的歷史裏面
[00:25:17.920 --> 00:25:20.720]  成爲他們失敗的原因
[00:25:20.720 --> 00:25:22.600]  所以各位姐妹
[00:25:22.600 --> 00:25:26.440]  希望以色列人的故事能夠經常提醒我們
[00:25:26.440 --> 00:25:28.680]  當我們侍奉神的時候
[00:25:28.680 --> 00:25:30.680]  我們有沒有不冷不熱
[00:25:30.680 --> 00:25:33.120]  我們有沒有一個地方是未完全的
[00:25:33.120 --> 00:25:36.720]  讓神掌管、讓神帶領
[00:25:36.720 --> 00:25:40.640]  一個錯誤的決定
[00:25:40.640 --> 00:25:43.600]  可以帶來很嚴重的後果
[00:25:43.600 --> 00:25:46.280]  所以當我們認定是神的心意
[00:25:46.280 --> 00:25:48.040]  我們就要有信心
[00:25:48.040 --> 00:25:50.600]  不是相信自己的能力
[00:25:50.600 --> 00:25:53.120]  而是相信神的能力
[00:25:53.120 --> 00:25:55.880]  以至我們能夠靠着神的能力
[00:25:55.880 --> 00:25:59.120]  去過一個神所喜悅的人生
[00:25:59.120 --> 00:26:01.320]  過一個德性的生活
[00:26:01.320 --> 00:26:03.480]  讓我們低頭祈禱
[00:26:03.480 --> 00:26:05.480]  天父上帝,我們多謝禰
[00:26:05.480 --> 00:26:07.800]  因爲在時事記裏面看到人的軟弱的時候
[00:26:07.800 --> 00:26:10.520]  我們更加珍惜寶貴神的恩典
[00:26:10.520 --> 00:26:12.480]  讓我們緊緊抓住禰的恩典
[00:26:12.480 --> 00:26:16.560]  以至我們一生能夠靠着禰所賜給我們的能力
[00:26:16.560 --> 00:26:18.560]  在世活出禰的見證
[00:26:18.560 --> 00:26:22.360]  讓人在禰的裏面得着禰的祠福
[00:26:22.360 --> 00:26:24.640]  幫助我們,因爲我們實在軟弱
[00:26:24.640 --> 00:26:27.160]  我們需要聖靈在我們的生命裏面
[00:26:27.160 --> 00:26:29.520]  每一天幫助我們
[00:26:29.520 --> 00:26:30.920]  安慰我們、提醒我們
[00:26:30.920 --> 00:26:32.520]  賜我們力量、賜我們方向
[00:26:32.520 --> 00:26:35.320]  以至我們行在正路當中
[00:26:35.320 --> 00:26:36.600]  多謝禰讓我們一起祈禱
[00:26:36.600 --> 00:26:37.720]  奉主命求
[00:26:37.720 --> 00:26:38.320]  阿們
