
[00:00:00.000 --> 00:00:03.800]  讓我們首先做一次低頭祈禱
[00:19:07.440 --> 00:19:08.640]  復活是什麼意思?
[00:19:08.640 --> 00:19:10.440]  不單是將來我們要復活
[00:19:10.440 --> 00:19:14.840]  更加是會賜給我們有復活的生命力
[00:19:14.840 --> 00:19:16.440]  就在重重的困難和
[00:19:16.440 --> 00:19:20.040]  在眾多的誘惑和壓力之下
[00:19:20.040 --> 00:19:22.040]  我們可以有生命力
[00:19:22.040 --> 00:19:24.040]  有生存的勇氣
[00:19:24.040 --> 00:19:30.040]  去活出上帝想我們活的生命的意義
[00:19:30.040 --> 00:19:32.440]  去做那些對人有益的事
[00:19:32.440 --> 00:19:34.640]  榮耀上帝的事
[00:19:34.640 --> 00:19:37.040]  上帝所喜悅的事
[00:19:37.040 --> 00:19:38.640]  我記得我的朋友
[00:19:38.640 --> 00:19:39.440]  我問准了他
[00:19:39.440 --> 00:19:42.040]  可以在這裡和大家分享
[00:19:42.040 --> 00:19:47.240]  他和他的配偶落在貧能破裂的關係當中
[00:19:47.240 --> 00:19:51.840]  就像一堆炭火已經變成灰燼
[00:19:51.840 --> 00:19:55.240]  沒有任何可以消亡的跡象
[00:19:55.240 --> 00:19:57.640]  不過為了孩子
[00:19:57.640 --> 00:19:59.640]  為了整個家庭
[00:19:59.640 --> 00:20:01.040]  因為愛的緣故
[00:20:01.040 --> 00:20:05.840]  他很想去挽回彼此的關係
[00:20:05.840 --> 00:20:11.040]  就叫我記得死灰復燃的這個圖像
[00:20:11.040 --> 00:20:12.240]  我不知道大家有沒有這個經驗
[00:20:12.240 --> 00:20:14.640]  當你燒烤的時候
[00:20:14.640 --> 00:20:15.640]  你稍後見到
[00:20:15.640 --> 00:20:21.040]  應該沒有什麼生火的機會了
[00:20:21.040 --> 00:20:22.540]  不過你都會記得
[00:20:22.540 --> 00:20:29.240]  淋些水來整熄那些炭火
[00:20:29.240 --> 00:20:35.640]  因為任何時間都會有機會死灰復燃
[00:20:35.640 --> 00:20:36.840]  沒錯
[00:20:36.840 --> 00:20:39.040]  在不可能的情況下
[00:20:39.040 --> 00:20:43.640]  是有可能重燃彼此之間的愛火的
[00:20:43.640 --> 00:20:48.040]  不過過程是漫長和辛苦
[00:20:48.040 --> 00:20:51.040]  而且首先只得我朋友一個
[00:20:51.040 --> 00:20:53.840]  去加碳、去撥火
[00:20:53.840 --> 00:20:59.840]  去眺望這堆炭火的熱情
[00:20:59.840 --> 00:21:02.440]  並且會有一段很長的時間
[00:21:02.440 --> 00:21:06.440]  他的配偶不會寧靜
[00:21:06.440 --> 00:21:08.640]  而他自己的經驗就是
[00:21:08.640 --> 00:21:11.040]  心底會質疑自己
[00:21:11.040 --> 00:21:12.840]  是不是妄想呢?
[00:21:12.840 --> 00:21:14.640]  是不是犯賤呢?
[00:21:14.640 --> 00:21:18.040]  去做一些吃力不討好的事
[00:21:18.040 --> 00:21:19.040]  在聖靈的大應底下
[00:21:19.040 --> 00:21:20.840]  我鼓勵他要去到神的面前
[00:21:20.840 --> 00:21:23.840]  每一天都要去到神的面前去支取力量
[00:21:23.840 --> 00:21:25.440]  在安靜之中
[00:21:25.440 --> 00:21:28.640]  去穩定他自己的情緒
[00:21:28.640 --> 00:21:32.440]  去做自己可以做的事情
[00:21:32.440 --> 00:21:35.440]  更要求上帝給他一個記號
[00:21:35.440 --> 00:21:39.040]  一個他可以繼續向前行的動力
[00:21:39.040 --> 00:21:42.840]  是不是上帝你都在看顧整件事情
[00:21:42.840 --> 00:21:44.840]  是不是上帝你告訴我
[00:21:44.840 --> 00:21:48.440]  我的方向都是正確的
[00:21:48.440 --> 00:21:52.840]  就有一個主義的清晨順利透過一位牧師的講道
[00:21:52.840 --> 00:21:55.240]  向我的朋友說話
[00:21:55.240 --> 00:21:58.840]  那是一個我們個個都很熟悉的故事
[00:21:58.840 --> 00:22:03.040]  彼得跟他的朋友在船上打魚
[00:22:03.040 --> 00:22:05.040]  勞碌了整夜
[00:22:05.040 --> 00:22:07.240]  沒有任何的收穫
[00:22:07.240 --> 00:22:09.840]  於是他們就放下船
[00:22:09.840 --> 00:22:11.440]  先泊很久的船
[00:22:11.440 --> 00:22:14.440]  他們也開始洗他們的網
[00:22:14.440 --> 00:22:17.640]  洗他們捕魚的網
[00:22:17.640 --> 00:22:20.040]  但是耶穌是建議他們
[00:22:20.040 --> 00:22:22.040]  建議彼得再開船
[00:22:22.040 --> 00:22:26.640]  去到水深的地方去落網打魚
[00:22:26.640 --> 00:22:28.640]  大家記不記得
[00:22:28.640 --> 00:22:32.040]  彼得怎樣回應
[00:22:32.040 --> 00:22:33.640]  他說老師
[00:22:33.640 --> 00:22:36.240]  我們整夜勞累
[00:22:36.240 --> 00:22:41.040]  並沒有打著什麼
[00:22:41.040 --> 00:22:42.640]  換句話說
[00:22:42.640 --> 00:22:45.440]  你專業還是我專業
[00:22:45.440 --> 00:22:47.440]  老師你教書
[00:22:47.440 --> 00:22:51.240]  我是打魚的
[00:22:51.240 --> 00:22:53.240]  並且我們不是不努力
[00:22:53.240 --> 00:22:55.840]  我們整夜勞累
[00:22:55.840 --> 00:22:58.640]  沒有打著什麼
[00:22:58.640 --> 00:23:00.640]  接著這句話是什麼彼得說
[00:23:00.640 --> 00:23:03.040]  但依從你的話
[00:23:03.040 --> 00:23:05.440]  我就下網
[00:23:05.440 --> 00:23:08.040]  我朋友一聽到
[00:23:08.040 --> 00:23:09.840]  但依從你的話
[00:23:09.840 --> 00:23:11.640]  這幾個字
[00:23:11.640 --> 00:23:14.840]  他的眼淚就不斷地流下來
[00:23:14.840 --> 00:23:19.640]  是啊難道我不努力嗎
[00:23:19.640 --> 00:23:24.040]  我很努力
[00:23:24.040 --> 00:23:25.240]  我都想放棄
[00:23:25.240 --> 00:23:26.240]  都已經放棄
[00:23:26.240 --> 00:23:28.240]  船已經泊在旁邊了
[00:23:28.240 --> 00:23:30.840]  但依從你的話
[00:23:30.840 --> 00:23:34.640]  我就再開船落網
[00:23:34.640 --> 00:23:40.040]  這個是上帝給我的朋友的一個記號
[00:23:40.040 --> 00:23:42.040]  各位頂姐妹
[00:23:42.040 --> 00:23:44.840]  這個是上帝給我的朋友的記號
[00:23:44.840 --> 00:23:47.440]  千萬不要簡單地照抄
[00:23:47.440 --> 00:23:49.640]  因為你的情況
[00:23:49.640 --> 00:23:51.240]  和我的朋友的情況不一樣
[00:23:51.240 --> 00:23:53.440]  我只是想跟大家分享
[00:23:53.440 --> 00:23:56.240]  你需要去尋問
[00:23:56.240 --> 00:23:58.440]  上帝在你的生命裡面
[00:23:58.440 --> 00:24:00.840]  在你的處境當中
[00:24:00.840 --> 00:24:06.040]  他要給你什麼記號
[00:24:06.040 --> 00:24:08.840]  上帝真的回應了我朋友的禱告
[00:24:08.840 --> 00:24:11.040]  那是上帝給他的記號
[00:24:11.040 --> 00:24:13.240]  他的方向正確
[00:24:13.240 --> 00:24:15.640]  不過要的是繼續堅持
[00:24:15.640 --> 00:24:17.840]  要繼續
[00:24:17.840 --> 00:24:19.240]  體貼聖靈
[00:24:19.240 --> 00:24:22.240]  是會得著生命和平安
[00:24:22.240 --> 00:24:25.640]  我們每一個人都有自己的崗位
[00:24:25.640 --> 00:24:29.040]  或者你只是面對生命比較艱難的狀況
[00:24:29.040 --> 00:24:32.040]  我鼓勵你要祈求上帝給你指引
[00:24:32.040 --> 00:24:33.440]  在你的位置上面
[00:24:33.440 --> 00:24:36.640]  要怎樣去活出聖靈對你的吩咐
[00:24:36.640 --> 00:24:43.640]  他同時也會給你力量去活出那份吩咐
[00:24:43.640 --> 00:24:49.640]  我們記得這個星期的另一個靈修的片段
[00:24:49.640 --> 00:24:52.640]  那個是魔西
[00:24:52.640 --> 00:24:57.240]  大家記不記得當上帝去呼召他的時候
[00:24:57.240 --> 00:25:01.840]  他怎樣去和上帝回應呢
[00:25:01.840 --> 00:25:07.240]  我一邊數第一句話就是「我絕口笨舌」
[00:25:07.240 --> 00:25:09.240]  第二句話就是「我是誰」
[00:25:09.240 --> 00:25:12.440]  「走去見法老」
[00:25:12.440 --> 00:25:13.640]  「我是誰來的」
[00:25:13.640 --> 00:25:16.040]  「走去見百姓」
[00:25:16.040 --> 00:25:17.640]  「他們說你是誰來的」
[00:25:17.640 --> 00:25:21.240]  「他們吩咐你要帶我們離開埃及」
[00:25:21.240 --> 00:25:26.240]  他問了幾個去推上帝的問題
[00:25:26.240 --> 00:25:29.640]  但是那天的靈修經文就是
[00:25:29.640 --> 00:25:32.840]  上帝很生氣,生氣得很厲害
[00:25:32.840 --> 00:25:35.840]  他要殺光他的百姓
[00:25:35.840 --> 00:25:41.640]  因為當魔西在山上領受上帝給他的誡命的時候
[00:25:41.640 --> 00:25:45.840]  那些百姓在山下做了一個金牛像
[00:25:45.840 --> 00:25:52.040]  就說這個是帶領我們離開埃及的神
[00:25:52.040 --> 00:25:53.840]  於是上帝很生氣
[00:25:53.840 --> 00:25:57.240]  就告訴魔西他要殺光他的百姓
[00:25:57.240 --> 00:26:04.040]  並且告訴魔西「我要讓你成為大國」
[00:26:04.040 --> 00:26:06.240]  魔西當時怎樣去回應呢?
[00:26:06.240 --> 00:26:07.840]  我很驚訝
[00:26:07.840 --> 00:26:12.840]  他不是說他自己絕口笨舌嗎?
[00:26:12.840 --> 00:26:16.840]  在一個很憤怒的神的面前
[00:26:16.840 --> 00:26:21.040]  我們記得要怎麼去回應吧?
[00:26:21.040 --> 00:26:27.240]  「和在我一個嘴唇不見的人活在嘴唇不見的民當中」
[00:26:27.240 --> 00:26:30.040]  面對一個這麼憤怒的上帝
[00:26:30.040 --> 00:26:33.240]  其實我們不是很震驚嗎?
[00:26:33.240 --> 00:26:36.040]  但魔西當時的回應是
[00:26:36.040 --> 00:26:39.240]  他為那些帶領著很叛逆
[00:26:39.240 --> 00:26:41.240]  經常向他發怨言的百姓
[00:26:41.240 --> 00:26:45.040]  竟然是向上帝遊說
[00:26:45.040 --> 00:26:52.040]  遊說上帝不要來毀滅他的百姓
[00:26:52.040 --> 00:26:55.440]  魔西不是很絕口笨舌嗎?
[00:26:55.440 --> 00:27:00.640]  魔西不是不想去帶領斯蘭離開埃及嗎?
[00:27:00.640 --> 00:27:02.640]  在這一刻
[00:27:02.640 --> 00:27:07.040]  他做到上帝要他做的工作
[00:27:07.040 --> 00:27:12.840]  因為上帝看人是不會看錯的
[00:27:12.840 --> 00:27:15.440]  上帝把你放在崗位上
[00:27:15.440 --> 00:27:18.040]  向你邀請和吩咐
[00:27:18.040 --> 00:27:23.640]  同時會給你相同的力量和能力
[00:27:23.640 --> 00:27:30.240]  你只需要說一聲「我願意」就可以了
[00:27:30.240 --> 00:27:33.040]  如果你要更多經歷上帝的話
[00:27:33.040 --> 00:27:37.040]  你要更多向上帝說「我願意」
[00:27:37.040 --> 00:27:38.840]  這個就是體貼聖靈的人
[00:27:38.840 --> 00:27:44.040]  他會得著生命和平安的經歷
[00:27:44.040 --> 00:27:46.840]  讓我們每一個人都願意去體貼聖靈
[00:27:46.840 --> 00:27:49.640]  去得著那份生命力
[00:27:49.640 --> 00:27:51.440]  那份復活的力量
[00:27:51.440 --> 00:27:54.440]  去面對生命給我們不同的挑戰
[00:27:54.440 --> 00:27:56.440]  上帝對我們的吩咐
[00:27:56.440 --> 00:28:00.240]  去讓我們的世界更加美好
[00:28:00.240 --> 00:28:06.840]  讓我們同心祈禱
[00:28:06.840 --> 00:28:09.440]  聖君主
[00:28:09.440 --> 00:28:11.840]  我敢請你因為你
[00:28:11.840 --> 00:28:18.440]  讓我們有成為你的孩子的福氣
[00:28:18.440 --> 00:28:20.340]  這是一個禮物
[00:28:20.340 --> 00:28:22.840]  也是一個恩典
[00:28:22.840 --> 00:28:25.140]  你沒有計較我們以前的罪
[00:28:25.140 --> 00:28:27.640]  你不再定我們的罪
[00:28:27.640 --> 00:28:30.340]  在現在我們在很多軟弱之中
[00:28:30.340 --> 00:28:32.640]  你仍然這麼愛我們
[00:28:32.640 --> 00:28:35.240]  所以懇求你幫助我們
[00:28:35.240 --> 00:28:39.840]  有一個願意去體貼聖靈的心懷
[00:28:39.840 --> 00:28:41.440]  因為面對前路
[00:28:41.440 --> 00:28:42.840]  特別是很多不知的路
[00:28:42.840 --> 00:28:45.040]  以及很多艱難和困苦的時候
[00:28:45.040 --> 00:28:47.840]  我們會很驚慌
[00:28:47.840 --> 00:28:52.040]  我們會很擔心
[00:28:52.040 --> 00:28:54.640]  但願聖靈給我們的心願
[00:28:54.640 --> 00:28:59.240]  只要清楚知道這是你對我們的吩咐
[00:28:59.240 --> 00:29:03.840]  我們就會勇往直前
[00:29:03.840 --> 00:29:05.240]  因為在整個經歷中
[00:29:05.240 --> 00:29:08.240]  我們會更加經歷上帝給我們的生命
[00:29:08.240 --> 00:29:11.040]  以及給我們真正的平安
[00:29:11.040 --> 00:29:14.640]  我求你讓我們每一個人都渴慕
[00:29:14.640 --> 00:29:17.040]  因著去回應聖靈對我們的吩咐
[00:29:17.040 --> 00:29:19.440]  因著去體貼聖靈
[00:29:19.440 --> 00:29:22.840]  我們的生命會經歷不一樣
[00:29:22.840 --> 00:29:26.840]  我們的生命不是一潭死水
[00:29:26.840 --> 00:29:31.940]  而是活出那份讓人羨慕的生命力
[00:29:31.940 --> 00:29:36.740]  也讓我們回應你給我們的吩咐的時候
[00:29:36.740 --> 00:29:40.840]  讓我們所身處的世界變得更加美好
[00:29:40.840 --> 00:29:43.040]  更加合乎聖靈的心意
[00:29:43.040 --> 00:29:43.840]  我們這樣禱告
[00:29:43.840 --> 00:29:46.240]  奉主耶穌基督的名義求
[00:29:46.240 --> 00:29:46.840]  阿們
